TCS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-03-31,0.008452350079724094,-1.1811084994587226,-0.3802448006313302,-0.2699508837628352,-0.4653555673841994,0.7042460104533067,0.9517960935580673,-0.12184324979828329,0.5345090534364586,0.3097713806053667,-0.8750557329495555,-0.40583035596220707,-0.3761932558484781,0.8589609162109716,-0.01552662322655429
2011-04-30,-0.9836471819727912,-1.191361673950951,-0.44087533406524854,-0.19987505331256825,-0.9055455116594405,1.5363689519014045,0.4445550466151235,0.1091033755495048,0.3083111107353589,0.11480483915406774,-1.144155482749006,-0.24631048848545825,-0.4558329623918007,1.2413653498915467,-0.007318722880742813
2011-05-31,-0.7996848952228593,-0.878707891472309,-0.4685423450533203,-0.4866646304980036,-0.802340701084614,-1.6081397620594229,-1.2944066533417313,0.3981017558434984,0.10127938269329241,-0.11481377431225252,-1.2132884414551364,-0.26254999143913443,-0.5104390458683349,-0.26370014746818704,0.023098713787382447
2011-06-30,-0.34138611933401397,-1.0733495170496168,-0.529919965322209,-1.2187803177760541,-1.2099265651993198,0.08223494886147528,-0.16946003939220855,1.3664245032458224,-1.226073166019528,-0.14690004264756684,-0.9576223076954585,0.04139325487010035,-0.5715378769475238,0.47322839950867296,-0.04067422634713979
2011-07-31,-1.1315348612711196,-1.1572843509028303,-0.9812876968154766,-0.8745521832939587,-0.959793500347877,0.6836102931502899,-0.19267771336607287,4.410295233599342,-2.14718177647154,-1.5278068224514607,-1.1659203664922053,-0.6723872669278018,-0.9649558318597666,0.7316025547719237,-0.0868674679399006
2011-08-31,-2.090352130987676,-1.7407733124449745,-1.195945177503238,-0.10318611571414149,-0.4506782846776542,3.606100416190783,3.496588041544132,7.268725071540621,-3.3583980121593204,-3.386932333454594,-1.8828413549097194,-1.1050902150872461,-1.1213328888929865,1.196949297978568,-0.0049045633728531735
2011-09-30,-0.5403896073537408,-1.867127272766528,-1.381782117502479,-0.5066060694103427,-0.9994651963106516,1.8745377387369109,1.3153836116240136,4.948389319664905,-2.829154809024361,-3.0762271406466253,-1.6176513680938431,-1.251661322161455,-1.294976573485599,0.8515457213442899,0.07295045297364569
2011-10-31,0.9417812831780669,-0.8949490309616331,-1.3756967583479873,1.6750606621564779,-0.18365526773067917,1.5267817186212052,0.9925234130982933,2.0745594327796097,-1.759087737379039,-1.546294885235153,-0.7964005841981853,-1.3936295412439126,-1.307498222572413,0.7423977302527727,-0.00021511544611851893
2011-11-30,-0.4333987673985006,-0.05240813335504181,-1.2926113742078114,-0.35920104038125583,-0.08866614601819832,-1.0104541676153154,-1.7597686374391002,1.8039335936467342,-1.6622111940532494,-1.6240696802792733,-0.6656116438183779,-1.3392004360030678,-1.2333664987554978,0.5962578654848207,0.03963228785283173
2011-12-31,0.3614378579577967,0.448734088338875,-1.2492601900530544,-0.7385474349793252,0.17195969888630114,-0.6976801632845634,-1.1848010777756388,1.8264917408648373,-1.894084848616535,-1.0428261326154693,-0.07588446876676144,-1.3119437839375538,-1.1960224652730482,0.5865756311324972,-0.024649534580396627
2012-01-31,-0.81825551640793,-0.4661159327867533,-1.2324386831426235,-0.9717220311845077,0.30970022128278973,1.3023800377154195,0.160280279932006,1.9643082275857588,-1.9239463491859825,-1.7278430853056457,-0.3189300331132051,-1.2334298418871654,-1.1742945853199724,0.5121975173502161,0.07610048545202566
2012-02-29,1.1071166182970396,0.34806807513696625,-0.9494240752007727,0.26503447739884545,-0.869316367313547,-0.528770935568058,0.5190498465144925,0.650195639289904,-1.0672727518961258,-0.2624720700417158,0.39333952739066014,-0.8987654491505578,-0.8981218321547424,0.4020016328045327,-0.0444621782532807
2012-03-31,-1.192878216066553,-0.4885095187592104,-1.2107179557406096,1.1219252528279793,0.07347096069869517,-0.22075750053460233,0.44252495058875524,1.5956877038593758,-1.3026604572853246,-1.4846792382402603,-0.45992258842432276,-1.065376626775943,-1.1154953181973697,0.5149507652609728,0.06444226393826051
2012-04-30,0.8607672090325131,0.4147330853123664,-1.0648683920741997,1.1497372562883892,-0.14523979377169552,0.9934110754370493,-0.1154575830960076,0.5932347948679132,-0.6277051543717816,-0.014813865841778434,0.1862876617588593,-0.9257179678127369,-0.9719442347875684,0.557241295037072,-0.0010112603893977514
2012-05-31,-0.383872493598722,-0.376028435535543,-1.0596501464476946,0.3191668384928593,-0.14118442498055625,0.3194172007457791,0.8441692456521751,0.6283685889215044,-0.5956397594810673,-0.08434544124833518,-0.09487320597800009,-0.8676048642459339,-0.975375446078184,0.4089517046517234,0.025449490257637486
2012-06-30,0.07182641524558707,0.3036800421168475,-1.0196511889753186,-1.1866974110492086,-0.2638361961571804,-1.7258547090247234,-1.221561511033456,1.5455180434277178,-1.287432880167939,0.892036210819013,-0.0007777100095435121,-0.8029109872460136,-0.9470206851592926,-0.03616534298635267,-0.02679943019747443
2012-07-31,-0.8942859037372265,-0.6804686852099103,-0.9108521441419667,-1.7690995848159645,-0.39165638038427336,0.18320740538983166,-0.3584139702224415,1.7423831876547449,-1.471016189485732,-0.14061521073679106,-0.6071450910913041,-0.8849247898122111,-0.8638557587625749,0.25698770745156874,0.0774130096632322
2012-08-31,1.1719037106541699,0.16348103322199992,-0.05613421967299846,0.1858452292752883,-0.336361143197795,-1.6160301731666844,-2.1580998993977167,0.44219405602696543,-0.6857361597681281,3.64756052050839,0.2795024234868367,-0.002018196041725359,0.053586281395017886,-1.2391339367494918,-0.03626622026737864
2012-09-30,-1.0405899562894432,-0.44778796277868077,-0.1688560457015503,0.9823806682875652,-0.5859843653750375,0.01682526342189105,1.2176051962170933,2.0767132239991453,-1.5943035998086905,1.4670455873893253,-0.4537682311373283,-0.07655915039969818,0.08908943023430387,0.09632998154316862,0.015011387038978592
2012-10-31,0.02014275221105067,0.07012624716200942,-0.4243086817366959,0.5268046970196657,-1.3418639219747508,-1.150681784883728,-1.6030085179443214,1.4721320519055678,-1.2377286676106254,1.5787109121658849,-0.3120008881682502,-0.2509305227433886,-0.2718902311719132,-0.5115499087129394,-0.0011409014357915558
2012-11-30,-0.22522026147542917,-0.7744802407213474,-0.36456088722130003,-1.6076733105773582,-1.2804943375889495,-1.3886390442005265,-0.5600093188173173,1.2493143735079033,-1.0983826305278748,1.0325602265851634,-0.39350437798950894,-0.20900902410290767,-0.21125907494938456,-0.6474335854959206,-0.04527124866605234
2012-12-31,-1.1593985043392983,-0.8602723327087854,-0.752748149928764,-1.120351006567728,-0.5668697614528339,-0.021126788439134483,-0.2265539269705685,2.2842673838956467,-2.047356921993972,-1.0605527601787694,-1.088576385584067,-0.7231407564979959,-0.6822422037510909,0.14526933795061514,0.06796461123803363
2013-01-31,1.4467146605047136,0.01385210217487946,-0.17770016670576888,0.6614319764354101,0.32506546122855007,1.2348722782608967,1.9070662949703558,0.9800810836011548,-1.1938659666872482,1.3125456614189905,0.09024930323653857,-0.23599265203962458,0.01121940163079908,0.8277143586804221,0.12096541773199511
2013-02-28,2.4588835006186742,2.1463933595235467,0.17729246848621844,2.4328666631091256,2.1313534426989316,0.1352282458444814,1.8015034358309103,-0.861290650925017,0.35316300529652256,4.116034986216432,2.8459839479483446,-0.14242314236247378,0.25605040361684556,0.10681728448933327,0.03800299520890691
2013-03-31,0.4904757583034103,3.1924913997176882,0.8110050379626419,-0.3820227400916712,1.271698045488638,0.0750005509787063,0.08541544469108041,-0.8066465211527374,0.973157399885948,2.765108717491579,2.458931472460219,0.4397376154640881,0.9838199652812637,0.009226543458876316,-0.1338142893437193
2013-04-30,-2.9091349209551174,-0.07744865612582318,-0.4897611902479431,4.85837021339397,6.26954172315557,1.0997400909291337,-0.10327248553405938,1.3628723237897589,-1.1413308266440731,-0.3182824204313983,-0.7415510327813397,-0.7346851207420014,-0.4121769455183584,0.526344910399777,0.08350116070133416
2013-05-31,1.317179354700848,-0.5795619564056618,0.1816192707991322,2.6759582718490154,4.154058224985013,0.20157662737097923,-0.041078905805568354,-0.43156406800064245,0.7781956187704682,0.8270165842827031,0.4897311034748044,-0.4169667224319665,0.2874177556532545,0.2560310645880251,0.013074508330669437
2013-06-30,0.03839706849306419,-0.8713428357981389,0.21001078954306826,2.1073036549541246,2.6431587416716575,0.39636265217215894,0.22059235986570586,0.19799972243599231,-0.9856345831618253,0.6578854864160834,0.1123870674606645,-0.3585387025037653,0.3445658970171207,0.42249557347825056,0.178861836608667
2013-07-31,2.809005789621657,3.179726341696842,2.959620756570525,0.8968408320230796,3.455187201214151,0.6414330837518996,-0.34327303739545967,-4.128737752578339,4.54343818239849,2.364214572230938,2.7612992583193896,0.661381516617033,2.5412481938069025,1.4758429882032784,0.11324999471835698
2013-08-31,1.3773841028903582,2.8824570101561027,3.1051281856343875,0.8345463590555793,2.6655363019228453,0.7044537686783957,0.44895019274773834,-4.132186037336451,4.8753451475740315,2.3547414956887573,3.512733859121001,1.1594923167795348,2.3240227423644626,1.7687752980494105,-0.05323145022287975
2013-09-30,-1.2151964998608542,1.7897926080422326,2.3713605651049536,2.0431103567017126,2.6206877624225364,0.7652567701817882,0.291004089958936,-1.623018069598566,1.0978675495382282,1.0939162652687426,1.3273978816607115,0.8538624528805323,2.324943075585239,1.6917199935332048,0.09128431816366278
2013-10-31,0.9563332260333226,0.7871745351014262,2.807838023181293,0.8504042770981224,0.7766530770562189,0.8352141366278326,0.28944806719212834,-2.1433075801731634,2.065331730999973,1.2549366326145708,1.6345471236108093,2.4865365948848956,2.4403170395306937,2.032832048032379,-0.05233896672367415
2013-11-30,-1.1422331540022839,-0.959837782279048,1.8781230518819112,0.5935521634719018,1.3038123620515798,-2.414913960381412,-1.383781374720495,-1.379759445733682,1.1557505006880315,0.3864996204762078,-0.13561897982759027,1.2259272511317667,1.808033489843652,-6.510268279455695,0.08035121819181762
2013-12-31,0.7903233421998318,0.42323548114102444,2.7904245535598586,0.43807830386512653,1.1529843366731167,-1.3475408184731574,-1.031838615160754,-1.0773182426332168,0.878269456411601,0.5783959565369613,0.23177179258685685,2.1704621551797603,2.8355805314609834,-3.4053002035781095,0.03127294222255574
2014-01-31,0.0720410558431344,-0.17746857502771568,2.0463143755271007,-0.037385260928479574,0.2424002965713149,1.3552297167989082,0.24555689734450584,-1.1445371039345638,1.0733412537775964,0.3992164123477548,0.15972982871107388,2.5293986153046153,1.9672738445929094,2.1119527596431227,0.015365094327286992
2014-02-28,-0.18464747323258593,0.4817829986128962,1.0464652699211123,-1.2187496493092498,-0.2238817415097396,-0.8244364135222295,0.7152619691428935,-1.0959382590949418,1.0862779507588678,0.10543102323073483,0.06728819948237492,1.761854598889101,0.9357756412841803,-1.135986590702943,-0.06471898995855674
2014-03-31,-1.2923937589367012,-0.9841914036407357,0.28041214649209334,-0.5827134180690454,-0.14849277758413956,1.150033015107323,1.4293015730770324,0.0618711012076776,-0.37052933574439184,-0.6480633638373254,-1.1941897755557054,0.5384731673629056,0.44990506337028485,0.92255668040678,0.02594110769680301
2014-04-30,0.01228424008369372,-1.0175945021770778,1.3652270585504027,-0.6226138767718188,-0.6056810406034216,-0.3188684050408052,-0.7423243805978361,-0.11760565237210169,-0.12037108711105733,-0.7411299992296576,-0.859962441107133,2.7555839418770844,1.6788344693292168,-0.5626663808057344,-0.022095039088692144
2014-05-31,-0.645022697808985,-1.3121867683906132,0.47954295805496333,-0.7327953527806824,-0.8440156882186665,0.9730796757225206,1.0124821352138684,0.0412604968783777,-0.2816062001736759,-1.1344751674200513,-1.2922379941130004,1.5295533897334979,0.6852042337508216,0.9043785575032082,0.12455531804162072
2014-06-30,1.4346348054345182,0.5392644886999404,1.2672630658049184,0.2428575907797766,-0.26496727810292303,-0.5110777488578194,-0.8181590339265142,-0.43953372557689285,0.774264401856101,-0.39783599208516185,0.34075859085888366,1.7000328877230317,1.3875250442431353,-0.8565465649798174,0.061816195236512904
2014-07-31,0.4739207630853619,0.8566999426600637,0.27574632933723175,0.15178503095995932,-0.19228554551997581,-1.254233441395775,-0.7340189118412573,-0.7535264057429498,1.203243836246612,-0.21933337156603872,0.9012025623605687,0.40340451187768445,0.1447334773888114,-1.146072242118971,-0.022617683267189895
2014-08-31,-0.7215116580622917,0.7844597624216332,-0.7411925645925728,0.09947354219414174,-0.10854906843907734,-0.9549277413668101,-1.382234239819987,-0.5111888352933386,0.8259042529348543,-0.7285828874855912,0.19389434995769678,-0.7857258633346575,-0.9012518271815828,-0.40252387937959055,0.08152130275369526
2014-09-30,0.7516871743286428,0.3443423635641157,0.21681786619492313,-0.5900746285509851,-0.5769683551571373,-0.6820173094297063,-0.5127933606015532,-0.7280525589710257,1.9929856461073525,-0.3045726010656044,0.8050510782340992,0.6600714828043243,0.022695510889297204,-0.6103791904200994,-0.0481863123216367
2014-10-31,-1.0849427148486774,-0.7154535060324839,-0.8015194512923932,-0.10253355403529274,-0.12195616578984604,0.6743073667458769,1.1370035733098243,-0.29080847100090046,1.1657778679376845,-0.9022008480700018,-0.4393103258311382,-0.8141505340256889,-0.9393528862421613,0.45572758507509475,0.013384673980216179
2014-11-30,-0.20212834733734394,-0.3604167027962682,-0.3724327366820851,-0.25649125015456253,-0.3675794700842637,-1.259187012230716,-0.4386474928616009,-0.27536286436136054,1.0034474014633605,-0.9303019981590618,-0.7430542875101592,-0.2319339531811182,-0.4934674043844542,-0.765805742566245,-0.03258729572294936
2014-12-31,-0.8265580895379727,-1.4649234695629132,-1.192852616798194,-1.5765383011043927,-1.0797437326187218,-0.2582776476029483,0.34197430955544117,0.20781522499547614,0.03424133658219528,-1.2776481663288837,-1.3468213472040709,-0.8092035275186659,-1.29189262845451,0.06222507732358392,-0.030238479355792155
2015-01-31,-0.8076525540779138,-1.2588988409523119,-1.6603260574983683,-1.8129830067656079,-1.3952486308945413,0.9288138585323271,0.05440132147558228,0.7517762193656697,-0.3483499680554496,-1.7378113403655346,-1.7052585639785374,-1.2886357999590892,-1.7656945644959807,0.39369304250653014,0.07495771134299103
2015-02-28,0.6618023696555141,-0.6480020303466204,-1.2183380710002931,-0.39393615587270675,-0.9066113862372701,0.49324731349918305,1.5829564595084245,-0.004432734413291722,0.17336297463241568,-1.0524792628849624,-0.6905484518425172,-0.9178875384512719,-1.3270063702811343,0.3453176070769635,-0.046409307112697695
2015-03-31,-0.9640920960280503,-0.7216579673693977,-1.0647663121860387,-0.19920527545558447,-1.3356712479394637,0.2222982989746049,0.3176132895690056,-0.2761952677604469,0.40834545570583647,-1.5761652627967517,-1.1187305053848333,-0.5065371685198536,-1.1884757704534152,0.24898675043154103,-0.0359729797617121
2015-04-30,-0.7584135573295578,-0.7098696473946919,-1.3927742969370216,-0.19077252570982095,-1.3666855696858842,1.4315860816924169,0.2782865269356812,0.23986281912073065,-0.031437487602172055,-1.9333597334948671,-1.3903059002284732,-1.0065177381408685,-1.4622865398457736,0.5524397305502521,0.05780087224595957
2015-05-31,0.49764533415543516,-0.8498871413019761,-0.9015732078943207,-0.5116113902114134,-0.8935614787022345,0.7319745024143128,0.01924287975228381,-0.4746422633746776,0.405546375763325,-1.1792546207336017,-0.5390320808792988,-0.529348529316153,-1.0149714898221156,0.4840536164988213,-0.02300323856304255
2015-06-30,-0.6911621125820875,-0.6277955417858994,-1.8136017013869363,-0.7398685606285869,-0.8675465097308602,-0.24768255746132858,-0.2799626825162906,0.7052557083149259,-1.4290050556021827,-1.3929028549696147,-0.8292046730404468,-1.8305950150548491,-1.8338327494521138,0.16810722649038565,-0.01587642253788578
2015-07-31,-0.5565262930551359,-0.46302522935982365,-2.113414404209453,-0.9751573044859266,-0.8614613080389025,0.2204039789401789,-0.7008561720115203,1.2792454028104645,-1.7809209582534729,-1.620187050068684,-1.037044011326367,-2.3465109967361024,-2.103939763834642,0.21217168279010082,0.021006443563640183
2015-08-31,0.12749434852798766,-0.7687040629406664,-1.6450764750578961,-1.9146179866555415,-1.4408911700086173,0.6650591294411728,0.11164024811991165,0.4923763267379656,-1.3144755184322852,-1.2732634788161978,-0.5714957750968748,-1.7168857089013498,-1.6397454822657285,0.25658857507005023,0.009316620575059185
2015-09-30,-0.00636345166872226,-0.35718341706643075,-1.8097174367573587,-1.9272312851710989,-1.661158148181764,-0.546908851015649,0.14099012120181978,1.4247578583667484,-2.2005544644389796,-1.1701135032288552,-0.4069951733805804,-2.226831357764162,-1.8025783107136086,0.3570404040404167,-0.03653967398426609
2015-10-31,-0.9170277708850392,-0.5601680604087129,-1.570214538934,-1.3405002444031013,-1.727734015311539,1.7786243431028441,0.9501836629655505,2.484696111339902,-2.1988798299264722,-1.9639166266715282,-1.0319120596769706,-1.8552003860742328,-1.5719060196801884,0.15521924391365569,-0.053717722307980255
2015-11-30,-1.1816077159850578,-1.5564369378106553,-1.7021856205252432,-1.1416359929306543,-2.0084471039756724,-1.9526095224517732,-1.4501063474603184,3.9491896440184413,-2.271440287394546,-3.5831001129680864,-1.7211342146896411,-2.3835007756391535,-1.7300724649477288,0.8686564586214507,0.030059161307836157
2015-12-31,0.45070173918575107,-1.1729114426933955,-1.2968662592060312,-0.42557242885814106,-1.5554969089926216,-0.7675162239500332,-0.0820271762866543,2.7465445632046896,-2.1194218829854234,-2.204211399872529,-0.858424450986008,-1.4375475286193162,-1.2989388524560597,0.35810577359865875,-0.01887317419146203
2016-01-31,-0.4803808003728008,-0.8399170944437012,-1.1830708771936511,-0.4874990760222561,-1.560223026189034,0.10373641506006896,-0.8246213179197356,2.508324187413259,-1.8070876360369,-2.5704312016259987,-0.991556013016904,-1.2272653914405907,-1.1812111560330123,0.14207056223534345,-0.0939812426329507
2016-02-29,-1.9668582518028024,-1.3256361715150202,-1.8235908219016446,0.7570584090206451,-0.5563581329504351,-1.168254429640731,0.4573420693295599,3.421546816858458,-1.8527371587955537,-4.447723526739669,-2.1450769540579797,-1.9366694304732526,-1.9619138580071922,1.198661505848413,0.14652203356987464
2016-03-31,2.806913795911957,0.3903523878290126,-0.8599238751295327,4.262254994907074,2.7395283791848484,-0.29516451420170403,0.17021129939168622,1.9909445436594482,-1.2753559687771874,-0.592650951675298,0.8222346166827919,-0.7326461906954451,-0.8295199297384491,0.18196453243243077,0.006012914196162597
2016-04-30,-0.015830478355747798,0.7066400437481769,-0.5959721589228915,2.9835516492754994,2.2743577445762906,0.9292859608021213,0.3344247322953576,1.5298164439918214,-1.1201008702835187,-0.5068213626865875,0.827708222938466,-0.5477840325852711,-0.5414517844820611,0.28674793715938734,0.013281552362435646
2016-05-31,0.12137653578717544,2.140626905322025,-0.7612695653249748,0.8530218890711656,1.67594826268781,-1.2263947744626065,-0.19488810008500107,1.1554789977708473,-0.962825418254828,-0.19884051347109796,0.7668590490980655,-0.637728441844262,-0.7370936635644877,0.25701790601156244,-0.006364101518747508
2016-06-30,-0.23769997169138415,-0.10033965053174955,-0.6092285966752943,-1.8114656661667998,1.5076107531911607,0.2666308862244273,0.3226651922775013,1.2503924397885844,-0.8799868186361872,-0.41691172847117525,0.4398364526717947,-0.513666943589526,-0.5746508398035223,0.22888130345607197,0.02559879940610994
2016-07-31,0.4409852099686362,0.2265917653772774,-0.3014182411052263,-1.398904533346843,1.3566218230414968,1.3219734841260002,0.3361139876419641,0.7706683392521045,-0.6564491865003559,0.37903406222944114,0.6887153343280801,-0.26736134250243415,-0.22175193773036342,0.35439323359767877,-0.042106559150751295
2016-08-31,-0.8228958689873298,-0.4991352307191021,-0.6638367081419202,-0.6617174306471424,0.5453715136952818,0.4252556481562435,1.4298407357928877,1.0006664684819109,-0.6850383571737372,-0.8886468339488918,-0.506517165058374,-0.516207333030622,-0.6601263169998504,0.006070013162034555,-0.03258012607292022
2016-09-30,-0.6175329534249944,-0.8868661311716047,-0.8835878675777182,-0.5095775942960417,-1.6547342442450652,1.662439234936307,1.2072270388867565,1.2546389781750251,-0.8936535679070623,-1.7689979111701906,-0.9994762245045631,-1.1844621632278043,-0.9692512089498482,-0.5936241933499872,-0.016483639014841477
2016-10-31,-0.23166562444335778,-1.6231680795847967,-0.7064882456814556,-1.299892252393481,-1.5210701611793753,-0.068080825472027,-1.118697763153262,1.0953476124587695,-0.8100936304749105,-2.0458473204923187,-1.1587654532711855,-0.8725642784123583,-0.7535911817380039,-0.11367040587255432,-0.04929090430894543
2016-11-30,-0.9310251321666441,-1.5968936421859057,-0.6064789446486033,-1.0738153146444163,-1.3066602602656032,1.856051378395284,1.1421474625568606,1.2018291157218124,-0.8390258286273324,-3.0368979588708376,-1.7615762271540671,-0.7039587482566714,-0.6633138187726095,-0.6061536453891899,0.03856890242847303
2016-12-31,0.8999513235212948,-0.21540183928833423,-0.4756106491035965,-0.059685749238711124,-0.713062286033142,-0.7325481974506439,-1.763445916371714,0.7834640611993892,-0.7514156551853124,-1.3947040830978727,-0.4210128694521367,-0.3941883954252345,-0.5037765357896299,-0.1541846815286615,-0.05910288503241523
2017-01-31,-1.1111215436108282,-1.0010296215927028,-0.8117620976013921,0.23630452952794226,-0.745008530440199,1.693848168366397,1.614343046881229,0.965263618446641,-0.7485811257487915,-2.4322769454323026,-1.1400294926372112,-0.8526152149590864,-1.0159261539550561,-1.8442891780795942,0.10079093773410977
2017-02-28,2.0532157153487227,1.6420419139505635,1.3701951628923068,1.104469299524227,0.6477592107982959,1.9053862828904384,0.7132121740121052,-0.005864452341300462,-0.20211529848708878,0.09797652189449571,1.306079934228321,1.138781307004402,1.7880358459526993,2.806141204402409,-0.014071109205262979
2017-03-31,-0.20064344387556923,0.6420342296991387,-0.3960015575224165,1.1160933974789415,0.5659067370304521,-0.3189213478651672,0.7363554412168422,0.044401964942840606,-0.34305055327751477,-0.13347450533164087,0.9188872384205338,-0.1405015194165247,-0.4275189120892522,-0.3061953331577244,-0.06746958829763475
2017-04-30,-1.2461064632706156,0.4791943251670655,-1.159282763831546,1.1867761659637475,0.8489331758587803,-0.7555410908351857,-1.7778743586208126,0.4307228215416182,-0.49475237763489327,-1.527210880618181,-0.4652935698121472,-0.58212975188551,-1.4690493988104951,0.3247856668433132,0.11359700057465186
2017-05-31,2.175064869727766,0.6682718063460464,0.11515352139617685,1.3593019117783733,1.4102357210486118,0.3309671627653758,-1.0713416028698377,-0.7800537920538491,0.29702022394433253,1.1248530115393789,1.697437867402096,0.3216072488011843,0.15645147602116974,-0.3838821977443626,-0.07509801678659583
2017-06-30,-1.2859545099093554,-0.36616399462021715,-0.7758099580656386,1.6859491244902762,1.6748811346485157,0.006760169239552774,0.43489970117048976,-0.3647778258595595,2.0728034322618494,-1.0668470257964981,-0.08190259515751495,-0.01862311243015016,-0.8838416278137284,-0.3576862524693975,0.05334422151202349
2017-07-31,0.9516800182516455,1.6106996146290773,-0.2693450245107873,1.2255793444791427,1.3736662277135125,-0.6682358630853725,0.3520086073832315,-1.2461784350749134,3.096240973832199,0.21583066916412016,0.687243553936238,0.24590161052467155,-0.29351271942236157,0.020193736344924166,0.0018283299935287882
2017-08-31,0.03547350002732849,-0.2373181825360366,0.4672956306336428,0.23954563644893728,0.801515154270116,-1.7874820718169213,-2.476530081618871,-1.4365407650847026,2.9753322910350226,0.3373840218317085,0.6364981648241531,0.6230323380459976,0.46122577360102546,-0.1977106713801033,-0.024500951873712762
2017-09-30,-0.38797806699882104,0.5445552965946119,0.6260658216028074,-0.5212758834292068,0.7646783466156142,-1.2371153541874098,-1.8500765790725047,-1.2883241935980003,1.442730477291019,-0.12939156447024425,0.08516977723839443,0.7308542467584621,0.6191422968691891,-0.3496776740252097,0.07436715207940077
2017-10-31,1.2726673785528324,0.8545720906547528,2.20058515006197,-0.2187292687121293,0.5465321148326864,-0.8946191461233333,-0.9067852845037312,-3.0226428860921506,2.7293067107184976,1.7502185201589895,1.2030467227483317,1.704062476204857,2.1406957886332116,-1.4476712214678578,0.004942036289306963
