DALBHARA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-04-30,-0.7726504912608181,-2.222105926179955,-0.6767051475271368,-0.9487784425854348,-0.7571343813926775,2.035556464301476,0.8975345197983472,-0.4701380434835958,-0.674170289864736,-1.4529303745713762,-1.7484508135690648,-0.6805288445487647,-0.44013359983811323,-0.8886811183595162,-0.03456491966702915
2024-05-31,-0.4921968438605496,-1.3877851278725957,-0.9647597310366145,-1.5974404805610938,-1.2523217148990287,-0.5261306702866795,-0.5575874499079224,-0.23147278778085276,-1.057679606730353,-1.914650760563968,-1.6868663081429651,-1.084095431067413,-0.6808561521658755,-0.1269210993928139,0.021036396982768105
2024-06-30,0.12008991520981321,-0.8532021111970204,-0.9714905246809143,-0.850570644688382,-1.2737145044699056,1.5494537851818195,2.03610659714096,-0.23710374941120216,-1.1167972959179697,-1.8643678709778804,-1.1038725090926202,-1.1010549291462755,-0.7121962109776406,-1.3064579754562389,0.020251783838025908
2024-07-31,0.0714786633236747,-0.24064292248479338,-0.6248321241398994,-0.9787006997893956,-1.131846900184123,1.3063813963584492,3.1889210901416854e-05,-0.17935326275358718,-1.053234693114011,-1.6587243612612135,-0.5277212877603278,-0.669784218226849,-0.49185334751711685,-0.5196220162954138,0.021649338159804753
2024-08-31,0.22487093996301266,0.28366903942635663,-0.8290016998935922,-1.6634489010455118,-1.6911355074809569,-0.11162435599032543,0.9271228196489112,-0.18402043061052933,-0.9415458307768028,-1.413111149072938,-0.05445114216655284,-1.021259064185259,-0.6858837172859819,-0.29190147219500656,0.022044430625540935
2024-09-30,0.19511202650595763,0.31822128441250036,-1.307469523058755,-1.564992456579896,-1.6020801466300139,-1.36822379729482,-2.2358508210798704,-0.21034969562489642,-0.8246306730262836,-1.1818622594118378,0.2567157723059998,-1.6825886227021907,-1.1411854883683357,0.44080059278009115,-0.053113587335960034
2024-10-31,-0.8928031935762102,-0.3143328331164398,-1.061258404452511,-0.4070048116779547,-1.5013996421830498,-1.3295068002043888,-2.291422687836757,0.47153224542984296,-1.5471517106754091,-2.1305490152684876,-0.4046387756581954,-1.1972862110777331,-1.0157132824275101,0.21480942899627414,-0.007034283360574255
2024-11-30,-0.18242300481259174,-0.5905346811270653,-1.2956347458608237,-0.544488472020725,-1.5540989843810058,-2.2570385621744675,-3.0798442778466244,0.9040341666838269,-1.5442679143731217,-2.0289371511735945,-0.5039905302581461,-1.5964373017672542,-1.2915154401032705,1.0031750352874835,-0.029604124223331255
2024-12-31,-0.45961115842250133,-1.0560423832346106,-1.4129673048389695,-0.8794825262585381,-1.380433481727282,-0.6987514059901336,0.08238511857859539,1.7597946852871296,-1.6556786501994905,-2.1389934807247974,-0.7774661501861428,-1.697344382133834,-1.4320751715643398,0.08040787010523667,0.054559985755947414
2025-01-31,0.8802587162874448,0.15194617224928444,-1.1663191330174862,-0.3231276315872061,-0.9654133691643616,0.5860592636736714,1.3120078872590228,0.7165716360380451,-0.9998641023131246,-1.2378288418231733,0.029513554901569906,-1.105310017060164,-1.1503587783774896,-0.8749309084729592,-0.0994632449298966
2025-02-28,-1.5758927722507545,-0.8003747871449473,-1.0538053882689367,0.5473180011052343,-0.2907124421638687,-1.4464260645947489,0.6430635775839826,4.558459997735444,-1.7720851774948938,-2.2562935587320294,-1.0728793521437587,-0.7575861296319458,-1.106546018076525,0.47071986367219704,0.0751663800986877
2025-03-31,1.167333207155514,0.3561125907858721,-0.6025675211712764,0.9630718987428338,0.15282370688662814,-1.23792080920488,-1.0561954864821124,-3.139800797439626,-1.3512387234401457,-1.1032703343363175,0.1805745162616215,-0.3373328059290295,-0.5788587982476703,-0.005740488364932459,0.06439097106893299
2025-04-30,1.0012293757223454,0.47390527490393625,-0.1113652575882199,0.9718460797457569,0.22523350737194736,0.008313598401207968,-0.6607671138351782,-2.776342451362443,-0.6821580777739258,-0.3313991015862758,1.058445497124966,0.024180937672235833,-0.187136211005195,-0.19648605082875578,0.03723498516374069
2025-05-31,0.5571449160300809,2.0392481442589068,0.22084941227719274,-0.9733609105050485,0.2217199555974388,-0.17644170730489123,1.2922769541891612,-2.0293449994297745,-0.28253638574295237,0.13048771809778065,1.3587402026963429,0.26760531414155647,0.062382669317750376,-0.21158863511235917,0.09059220935687044
2025-06-30,1.3670660551531095,2.1451608996805414,0.6419051239432267,-0.7838175294900164,0.2327462412777629,-0.8210463703980017,0.33810844335417833,-1.9205356415288584,0.6023657076167303,1.152864523214551,2.2450409661314996,0.6292970805122876,0.33536719391857045,-0.8471861708482714,0.01255896410868924
2025-07-31,0.1670454917023193,1.4417287307240547,0.799808955806815,-0.4692475499417479,0.1944663479549205,0.39570100509792566,-0.0755590652749063,-1.4099283910651683,0.7211675450368175,1.186096538612033,1.7883545476738698,0.9321396752136969,0.4762123673365032,0.252976151815153,0.07162862543084365
2025-08-31,0.986716525158732,1.6524801046828834,1.0979868735957767,-0.40621079261552206,-1.4498049707983416,-0.3690727163471737,-0.589609629150432,-1.2701417254084038,1.3763431989593722,1.674628805013576,1.8046192516544663,2.7043970359917355,0.6487533932210721,-0.4646758361575462,-0.07534835096477864
2025-09-30,-1.2093413864200417,-0.03170550617760628,0.5697840971381082,0.43129899692969487,-0.12290424533618025,0.947048651567332,1.331454669470273,-0.5046518486837114,0.7433083090841873,0.9761547260952258,0.19949229741797825,0.7019455959669693,0.3982600297116852,0.433476404782904,-0.060332818130903756
2025-10-31,-0.914801772957738,-0.6762504320854746,0.6794343263453512,0.688880952551648,0.23006712240896515,-0.19914019443547654,-0.4788309022930255,-0.019870753621548373,0.2504613176136241,0.446399279900368,-0.6611048673759958,0.6652412932271267,0.5490366405746705,-0.32093446834024564,-0.04257620298098276
2025-11-30,-0.7388036915455115,-1.689369913403931,0.5246071716101182,-0.9907517662245362,0.3983536946999198,-1.8222865347828792,-1.65417520934176,0.345459751595985,-0.08444592806816315,0.08299387959121905,-1.1489431052052423,0.5136466004812417,0.49916325860981525,-1.36099020362719,0.05870825564366013
2025-12-31,1.1036028038331398,-0.32719524065808947,1.1703622446083335,0.6029440664242941,0.16027658816106644,-0.7698711242594597,-1.4650415372650631,0.11426333472766227,0.8618642221641403,0.8474641383331711,-0.29111786297175174,0.998203612797938,1.0051524409194055,-1.0780895587096804,-0.029044128758129176
2026-01-31,-0.4532360148053761,-0.05284650806547583,0.604044271485907,0.3716108253060124,0.26255906617785973,0.334877503204228,0.18137575216176227,0.3736980033110277,0.7365283978945794,0.6339337145025604,-0.4565412301189302,0.5722196998142881,0.6093871871099433,0.14446689263457285,-0.037859255700950147
2026-02-28,-0.5804231145559289,0.024105830152008255,1.1319797150063031,0.2731583614320486,-0.4957913834098576,-1.1572329768939142,0.6151000640987124,0.6583550465874487,0.226687460812406,0.20985978893167082,-0.49262990279581037,1.1437893809133228,1.1523681884414805,-1.5293471401541268,-0.031965609978965165
