MM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-05-31,-1.5244805889070787,-1.301962878842412,-1.2524712605399126,0.008301122478590675,2.103563940037967,-0.7133967325066655,0.7275947654439948,2.9997542661386287,-0.29272829393476857,-3.5958092790135416,-1.7079708561377538,-1.012353664561075,-1.3441684446511246,0.4221849467861676,-0.1889313976611674
2008-06-30,-2.1100487280917033,-2.635087747334798,-1.4350518578363345,0.11555463749657553,1.1083907310475198,-1.0193115102008337,-1.1666313475662764,3.443267253380451,-0.8143983291160274,-3.954125129562636,-2.2796857419605954,-1.126840213901612,-1.8434584182236473,1.0882516798058604,0.06766017881395592
2008-07-31,0.8044738292299433,-1.53970742890951,-1.2721777969774897,1.1503773025345572,0.5869973416637992,-0.5791342087336488,-0.1525727687511996,1.7677968785077314,-0.8338084159050823,-2.3745224262797295,-1.226388412458161,-1.1702631787006332,-1.551685705935598,0.9531946683189767,0.10155805481219006
2008-08-31,1.094380077984372,-0.019510621748249784,-0.9316378053750354,1.5045024762981807,0.844511905557478,-1.2788200054276142,-2.2827219247312613,0.8135781545851866,-0.7546308330104832,-1.4210705008485718,-0.12049695401534317,-0.905248141425979,-0.9987786581224743,0.9541483967009728,-0.12721141647791495
2008-09-30,-1.2524261836157364,0.38101761535868084,-1.2025308707720133,0.770074913824259,0.8908124630113398,-0.40314910471027593,0.0068246676689930705,1.2792433380629966,-1.2630340026065665,-1.7537046308868942,-0.6841715693844538,-1.029785147845203,-1.5708004523077888,0.8659322926301402,-0.30782389999242205
2008-10-31,-2.9513106792416344,-1.9384178334294357,-1.5780805266888016,2.109326886137555,1.7954084820098164,1.9382994660904125,2.0697267752985087,2.240723589270699,-2.0365109151997176,-2.1744155503899742,-2.134077214230231,-1.0607075713647218,-2.940717703083521,-1.8436387444912505,-0.2880025339190322
2008-11-30,-2.3027861259674176,-4.238431740159626,-1.925943511491518,0.184568460194875,2.0535609609850667,-0.6026381173555682,1.3158433635691544,2.2943512329609703,-2.333824944524354,-2.149421090326332,-2.9658223133576187,-1.1025123345605887,-4.364635687434938,2.128799745218365,-0.02261855411122221
2008-12-31,0.18108099700088104,-2.654678935983817,-2.025592607567449,1.1058165843525274,1.8246888922721547,1.9505505254302962,2.5408317936320826,1.4749726600659188,-2.0566829286741197,-1.5672873744432316,-2.2566458340235855,-1.142847492855026,-3.687862037107431,-3.972242006240865,0.09619728571276552
2009-01-31,1.2363913253362266,-0.42223699073501275,-1.5097409659245655,1.601648432620089,1.7456788202448803,0.7597617021087294,-0.6204291790107475,0.7262784306551048,-1.7062862115605981,-1.0329114137250681,-1.056821960276111,-0.9012375621019687,-1.9866530663983184,-0.9392042475337219,0.0308839452221609
2009-02-28,0.6282773529422494,1.1987411455183306,-1.4680193860378985,-0.6049179532800879,1.3085592984423606,1.6152798152873344,2.3726822782137975,0.36997787279329714,-1.526144015935055,-0.7494687212287878,0.08378159422272233,-1.0138170847332701,-1.7201862443120193,-2.404669556524104,0.20759926388439
2009-03-31,2.0303519324683172,2.2535517590582588,-1.022034251947934,-0.1301476304723934,1.9905025833168841,2.6191376303020704,1.6625503584499512,-1.0867722568330094,-1.0735395557675236,-0.04654045991965515,2.5004339879326727,-0.5687748988231587,-0.5265958707866519,-3.2645104007651615,0.24052882242078638
2009-04-30,2.04734411438969,2.588819269547258,-0.3085634475879219,0.194760532170805,1.4473728760794538,1.3467196118503302,1.8837299193414372,-1.6471478427002444,-0.5334210215326842,0.5538265292615172,3.951960929698947,-0.2659027289066619,0.12156977919414041,-0.8163557469998471,0.31543103623238533
2009-05-31,2.3420550601653165,3.287683123466191,1.2845285041700913,-0.7153326178251692,0.271371481376081,0.7762617380561913,0.6299441357664831,-2.080401678079858,0.2788722695261865,1.311843806520291,4.224989033558304,0.6453806319832676,0.910982674046356,0.4095006071577057,0.03282261467286896
2009-06-30,0.23984628931300384,2.058670454547109,2.427771621356928,0.6630668077412154,0.002813539258744796,1.2712587155857669,-0.10642696701020046,-1.9162529753893018,0.46159179055299726,1.3592718160821415,2.20299770634355,1.627578630758391,1.3259396973741868,1.5955824829747947,0.21732840048846835
2009-07-31,1.384169535951238,1.7481960786198798,3.034886468695426,0.5530329370219601,-0.08702591012374433,1.0619516408674454,0.47590299135317654,-1.9165735123234948,1.2436267271148367,1.7258012114254504,2.152494884399755,2.44017322498084,1.4376041278639276,2.0246510010697865,0.005340528633453778
2009-08-31,-0.009175782652059634,0.7115027348848537,2.1411211210377443,0.022515428088066232,-0.026272052825577485,1.0061899506482848,0.9877839559816615,-1.698287747525237,1.2657430843456516,1.5674648540483562,1.1285771776235474,1.9048471269530907,1.224949766618759,1.3639965568272514,0.022395660215117814
2009-09-30,0.08590388369349707,0.6390088469857735,2.6446809969467293,0.003422480311166584,0.12338340467443305,0.24381386827904994,-0.5678257252173488,-1.5343821389403234,1.3586981833475185,1.4633437626407397,0.6111406085299588,2.520333542883004,1.4346625189763142,0.5430622919956041,0.04295016314471296
2009-10-31,0.22094200116239857,0.13356026864155374,4.17644123841702,-1.8501852510287908,-0.09647776163959917,0.27049935741810527,-0.5317401727186862,-1.4241486789592184,1.5255752055253693,1.4106180512887656,0.3721555217833299,4.402598512423815,2.0627147381288884,1.3642655995582493,0.1101906902091907
2009-11-30,0.6200714213625166,0.41589780353422134,5.441156915293857,-1.2957184955921837,-1.525487732008587,-0.3311515403610524,-1.1853007037391157,-1.3586527277752474,1.8830155636605104,1.443152817252642,0.5160021396035155,9.019711758799783,2.705635677397512,-1.6999832132318544,0.04880126670691703
2009-12-31,0.2085108074115002,0.4697674723360249,3.8485103838692223,-1.4456350363821926,-1.7979972432084672,-1.2035474223596059,-1.4718415951616286,-1.2644995237518393,1.9903154922927941,1.3640835335347652,0.39223045844385535,4.645674167414373,2.379099587905681,-6.942026312282263,-0.06033091194648128
2010-01-31,-0.42994648640546235,0.18061848108162412,2.302732069382094,-0.509858978949143,-2.496579862215772,-0.5349912436605737,-0.6148392922154823,-1.157736937072143,1.561650746785942,1.1887812775172835,0.045903813600400904,3.6710362135296664,1.8004828663212153,-1.1381347757959552,-0.009677558593122937
2010-02-28,-0.17951419646261563,-0.1708745412388424,1.863609644802098,-1.015281172957488,-2.087896948277082,-1.4281844003052324,-1.079172706355695,-1.0386505858891986,1.3883999938492813,1.0771696699819804,-0.10462530307101038,2.556006475453399,1.5473924429267583,-3.4877065772365596,0.07174634743986787
2010-03-31,0.3671325999232483,-0.11208076970459054,1.2947265326914048,-0.7272395471262714,-1.7636658355857913,-0.5822441255662807,0.654932846884431,-0.6615242895801996,0.5305926837477518,1.0350619393095266,0.02635738168885972,1.5918635632353593,1.8503334946942755,-0.6099250370492544,-0.02847914293087453
2010-04-30,-0.3057983947530951,-0.05008231034750785,0.61149407396314,-0.9250352828658319,-1.4737442636348426,-0.4646763567055517,-0.20748199507318443,-0.5895157867554061,0.4249335011748021,0.8862190458696749,-0.17360713323473265,0.6521771254477061,1.0835945673646759,-0.10493604774687151,0.08475667040671625
2010-05-31,0.43116603289866196,0.20731630234069892,0.17967650964791448,-0.7751075818527975,-1.4879660672958481,-0.5861325971339478,0.6088701582467873,-0.5941728070481267,0.5966034130694046,0.858094442417879,0.064349197891012,0.24334014626453682,0.5503726630141227,0.016374780631538126,0.09115851914420986
2010-06-30,0.4227494370017703,0.22950132595369901,0.2370368576211851,-0.6610175596077201,-1.2094895368745293,-0.5790520377026758,-0.26532745976826455,-0.574267288274042,0.7581347286070856,0.8147621009130364,0.2920991692245934,0.2312236270866925,0.539190719399024,0.007686682852522039,0.052989445010988866
2010-07-31,0.09543088072703548,0.4101115334154485,-0.04495421705948944,-1.5763151128452064,-1.4409460145818698,-0.860141758220647,-0.7058671139764836,-0.5220411885762576,0.791899218828205,0.733749751649367,0.27327142090327566,0.07655621657452447,0.26321304001195683,0.02876315033925192,-0.054042026324380515
2010-08-31,-0.6468780737422862,-0.045255572333572316,-0.15576599504443414,-0.3862562936571454,-1.114666108553693,-1.2784950021080341,-1.001862164687589,-0.40473343983652793,0.5195886541331841,0.5544892363408842,-0.14677440084701954,-0.18133203431102282,0.18584921288266457,-0.06898275887398408,0.09839519387418298
2010-09-30,0.45996246938074214,-0.037604370439765965,-0.07768802829545504,-0.27168716130258375,-0.9689287909554507,-1.161608512959081,-1.0465201078050062,-0.3988447184904884,0.7040676126067544,0.5405890559189342,0.07801442601048844,-0.12093326432558511,0.2100103893710355,-0.08936171493075175,0.05923707461513567
2010-10-31,0.12561335292902884,-0.026092897417498106,-0.0894902625510428,-0.21881678964720372,-1.091427165214698,-0.290176942503858,-0.12024355940206509,-0.3403877242341215,0.7594272722790324,0.4960670541120493,0.06573277948498411,-0.027699717576696255,0.17059327874075192,0.418570643809062,0.04216768809592676
2010-11-30,-0.1237980449939726,0.21060183690432366,-0.23443333175101505,-1.2653321687211438,-1.0379558249565561,0.708546522849125,0.7848988738473164,-0.25441688051519024,0.7786264245707107,0.45380948503895213,-0.024326984116260306,-0.1767445729084086,0.032686742449602964,0.8677474257872837,0.016715646734577996
2010-12-31,-0.5749628795251659,-0.18689067808241458,-0.33447613056102676,-1.32707508163839,-1.0225977133323527,-0.4758713081757753,0.31541901913360815,-0.1346889923092341,0.7325818546239652,0.37945557813567915,-0.22107839674060015,-0.24184015938218603,-0.09099837852351061,0.3564876183773782,-0.08699735872382919
2011-01-31,-1.7230092377182145,-1.054322594196124,-0.43712988870884545,-0.17889804677636553,-0.5649285979232305,-0.10834862790287518,-0.09009163214345284,0.21697386143472971,0.2058380844055202,0.10237990451570873,-0.8855457337317666,-0.4935926700692496,-0.21815256906978162,0.4573156136907385,-0.147128924600562
2011-02-28,-2.1655731216041736,-2.08671506951604,-0.6912552407219255,0.3297752847755173,0.007340437853269507,1.3495092878686188,0.11715452367592884,1.3473837705840048,-0.8242785673737593,-0.39632825751494705,-1.75160505345144,-0.7829371720788861,-0.4922362076659675,0.7480701989766689,0.12873721133205415
2011-03-31,0.6693443759974024,-1.3577235371385654,-0.6767566619551695,2.027433181160865,0.23779719589562243,0.10990873737729975,0.21723314476010602,3.4301378778610445,-2.5658553060159357,-0.08192522629363343,-1.0693645741504074,-0.7742229057694379,-0.574374430731436,0.4607160360263259,0.07697584822618636
2011-04-30,0.2231717008862146,-0.5174001367719715,-0.5739502128516005,1.8596127900334687,0.4730688856386245,-1.977126848970588,-1.4997176581738279,2.5022754134872773,-2.36534557506576,0.42322165822003505,-0.6076964023869377,-0.700787885989975,-0.531690012323507,-0.36322020961173146,-0.11816319780838218
2011-05-31,-1.733166175512752,-0.32428950964506204,-0.9514997410671202,1.3319304099154547,1.0229411803316721,0.19255028554036083,-0.7772889058116004,3.732391193229869,-3.3944076687820277,-1.8408144321996853,-1.084811472208278,-0.9431700771387118,-1.0208791892842122,0.3836727903627203,0.04338380476045547
2011-06-30,0.17327925114973072,-0.725383227466623,-1.0219463804724198,0.6053416677429547,1.1743974175742997,-0.6594359219203239,-0.7840107515466073,2.3435422735301152,-2.507520271363149,-1.1561808810307042,-0.7103691026109183,-0.9866557821409173,-1.137641747995435,0.29426685859787305,0.026515267122237774
2011-07-31,-0.03636057897907438,-1.036518978660218,-1.0291189220312735,0.2931862496836916,1.0229567650999831,-1.2946829415453844,0.21128699901842074,1.6798543900146814,-1.9253357583391228,-0.940433166809749,-0.4680234796560774,-0.9886524281018668,-1.1501550794735294,0.2947922790553112,0.023854392411686864
2011-08-31,0.03162946729684099,0.11812569485637,-0.8785583921673454,-1.7092067404680318,0.03999994655843674,2.087914779998519,1.3507514392611462,1.2350372893290356,-1.5162606777535774,-0.6566665780002859,-0.4885560023327425,-0.8575396031692657,-0.9560962248622561,0.7010714603599156,0.08638349305073514
2011-09-30,0.8870702306778246,0.5816026973084955,-0.8701319819743052,-0.9058218316936402,-0.23018076442147947,1.156593689754112,1.7069298669537396,0.34158615440575407,-0.8302233467390399,1.0291145034095177,0.41068075082298994,-0.8424816188081675,-0.973291321401368,0.5849898311172955,0.07260150900099861
2011-10-31,0.6486977121477155,1.0999386748993785,-0.8121500629161411,-0.8988632688234538,-0.17531375149089024,-1.0871102610243555,0.20913610987277337,-0.36238277142041275,-0.2825487407163051,2.2674061949491353,1.2049034793576683,-0.8079887122284982,-0.9228723909991611,0.2680830580044071,-0.17669812644133812
2011-11-30,-2.744875445134165,-0.8600547681257544,-1.0134367013538148,2.1576032874705673,1.0272441520404645,0.9839271329047502,-0.4817086266242891,1.1303713126382613,-1.293544531496267,-2.2928442526291666,-1.4261502486044866,-0.9950603893397527,-1.1696852724658688,0.5173631956821405,-0.06171111917689338
2011-12-31,-0.921529245165602,-2.1946253078267466,-1.055446542133378,1.309583877299593,1.1086166270416324,0.5839930197260512,-0.33166950049756627,1.659982546938792,-1.4429978715278742,-3.7416825975090253,-2.027852842739245,-0.9792030985851834,-1.2281267264554934,0.48889165468073986,-0.01180302873135024
2012-01-31,-0.25720057515088246,-2.699535537522454,-0.9764182734100498,0.22089168260773567,0.9858943013278922,1.7634837068610256,3.2721465506061667,1.5960740868990926,-1.2972291420678013,-3.4714580807000064,-1.8280981812487094,-0.8708973461084818,-1.0515463689271212,0.38386231144491695,0.05213443652117408
2012-02-29,0.4909586032825257,-0.45125164864807654,-0.6077942913594445,-0.44622579837952475,1.0319961177085974,1.9145453242703003,1.154929003538311,0.681119195996232,-0.8250676633854095,-1.9315287067939384,-0.9893067871889218,-0.6584774851681471,-0.5835614511956717,0.7450122177716153,-0.013701758973061065
2012-03-31,-0.33869942071023074,-0.07148449957091138,-0.9601400493671298,-0.9266260552741892,0.4450349419802015,1.1266145020134952,0.9814724303835208,0.8540544486972329,-1.5687554791509497,-2.18910815667208,-0.8269200018993094,-0.8893968409638535,-0.8539085332005631,0.46177279098455054,0.01398346498653021
2012-04-30,0.03986070124778806,0.12443947732572151,-1.2806313881081828,-0.9878269646616094,-0.07481968813731249,-1.1589173658549818,-2.7886054786105268,0.7304083992561202,-1.262833958646523,-1.8275428074384066,-0.19527554264164868,-1.1462481156460769,-1.176134375694896,0.6313238253296533,-0.0843850893478753
2012-05-31,-1.1894618376849768,-0.9628044407274493,-1.1845690088104472,-0.5361033228619083,-1.5506445825750175,-0.6247230213831563,-2.0871967578627166,2.143368427118824,-1.3512130505645796,-3.973741522763172,-0.9609579482679786,-1.0974768296474464,-1.1750062375792047,0.39789805001418393,0.08043396519432519
2012-06-30,0.911949279658765,-0.14649025119799974,-0.9614473362339386,0.23350588002172848,-1.1187874884537925,-1.05072555493331,-2.4055540322243534,0.48673945434444776,-0.8103831397257769,-1.4406104823047001,-0.05004130500323088,-0.8594947038625838,-0.9479495382988118,0.25135960353314785,-0.009090196957885757
2012-07-31,-0.17224286047202259,-0.28869492487205795,-1.0815269614025949,0.20842037664506147,-1.0945315639972133,-0.998728897929376,-0.14364263857042925,0.5063845603581002,-0.6796107857424064,-1.6252991123282623,-0.1790537933322955,-0.968540094577539,-1.1078138886991773,0.3395551141293217,0.08515955546345018
2012-08-31,1.019479524638457,1.2306305899095227,-0.7215960075573926,-0.5624554192562466,-0.823165738469684,-0.8760640399898398,-0.8375838253630333,-0.9511410042249699,-0.18778837056885053,0.3538000277514267,0.8566588143959317,-0.6291911885755005,-0.7190414929139618,0.046829042216934506,0.12491491810727463
2012-09-30,1.4244519018484758,1.5525025948303897,-0.4673060802874865,-0.15640089780497987,-0.2337260799583628,-0.46665885234403204,0.4966145936050891,-2.794661011545701,0.5432207662946213,2.732596645641651,2.079093793552757,-0.43932553028464366,-0.49401468403881904,-0.06842545883691145,0.022594663320857196
2012-10-31,0.15931308994657906,1.7120172656102313,-0.6669958622200517,-0.563506893353038,-0.27637345040397465,-0.4554039597206179,0.5895170422268582,-2.6964180938378735,0.8391842643203276,2.1445715358387893,1.713152931739756,-0.5858598211382468,-0.6836533328292257,-0.03980541175240833,0.0683218038988363
