RPWR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-07-31,-0.28770742311415703,-1.224665072451144,-1.7403130954321404,-0.9501779937867997,-1.2798428446352366,-0.10662874197525551,0.5126764980563681,1.8165535992236899,-1.2878073932301912,-1.5467143781463883,-1.144708010842866,-2.981713351828368,-2.7554904225656984,0.34179797936055345,-0.12868634096132295
2015-08-31,-0.8965634944120491,-1.4141044942543282,-1.4479035046249873,-0.9542555998279353,-1.1256878870111073,0.5069251289627454,0.5933421483814549,1.8522053036265904,-1.2650407552320821,-1.575913902845929,-1.3015562016585682,-2.1084483979198074,-2.446341404004273,-0.5952609005198611,0.13685918271719735
2015-09-30,1.344695480815332,0.09275041598133416,-0.967411459436878,0.6359590058922912,-0.05881842682369733,-0.13986058637144866,-0.4996284142000422,0.6602931123218565,-0.6678267880672478,-0.7639792278401965,-0.1743978473639998,-0.47938077387346595,-1.2708261781778376,0.3223395727715438,0.1597826311060557
2015-10-31,1.4341409114338406,1.0846987282516016,-0.7838312626291585,1.065415057188895,0.5405162123575756,0.4967223956027303,0.33340236909349735,-0.19461407319357857,-0.09430757074219137,-0.0910137272383051,1.0562101872741436,-0.14533513985255964,-0.7608029033270327,-0.4607721302116133,0.040782350523342156
2015-11-30,0.438810676224469,1.7984222148491869,-0.3754582968644462,-0.8736051076043985,0.4797918045832569,1.9776691639797814,0.3149617505734219,-0.4174063342431393,0.11573101283179187,0.11267991121776352,1.3341409704038878,0.09450413531204108,-0.25962357115032614,-1.537886890448815,0.0777712284041455
2015-12-31,0.7056298329589071,1.3932803428887794,0.09522976521772722,-0.931496973841757,-0.07813584979796731,2.980120155642808,0.91765935039371,-0.7560680958926063,0.43058326177669565,0.42523911600682873,1.5144329357373294,0.34290436074943387,0.2785540005783078,-1.0355167307636488,-0.11361041512996808
2016-01-31,-0.7930627196952676,0.1822401034057898,-0.39263634303360423,-0.1599424196066439,0.15166957703328174,3.07208639177173,1.1633345233148293,-0.29635241080547636,0.10188186709679936,0.03840340540502007,0.4547232612090627,0.007291323607296709,-0.2844392291152969,-2.737785045382874,-0.13043672142494303
2016-02-29,-0.9552099093631328,-0.5581792417308626,-0.6332719388996652,0.11127112722018115,0.1276112936814817,0.05005407929799318,-0.12691238757389214,0.24181960945432035,-0.20366184670087,-0.3732251964246556,-0.47690611612453643,-0.1711694019023555,-0.683608605833713,-0.16549205080380108,0.10446123502168225
2016-03-31,0.9086483322935098,-0.44360654966620183,-0.0688707808345857,0.397800894414616,-0.020183170493940583,-0.8716725184813592,-1.0633824845991922,-0.8364679719972068,0.20150741153746116,0.03869057901757867,-0.008638280464109343,0.2024035146045067,0.14427252330696383,0.297518588540519,0.030894335474857152
2016-04-30,0.35543965798022975,0.17383540533083502,0.05349935809820383,0.20183530145118864,-0.46597192604978094,-1.068607974589902,-1.7228022681790804,-0.9365733223066917,0.3380094434860496,0.19431401589987637,0.17783928174947203,0.25047120293804653,0.2743048425728969,0.2852945378094644,0.020398958912693402
2016-05-31,0.2532254706633718,0.818729814845153,0.34865526804035807,-1.289762672769563,-0.49854838836631277,-1.1394596290286223,-0.7585433393235557,-1.0245728646630843,0.45859092437219046,0.32067197583747276,0.3137190647621675,0.5099727278175735,0.5581592135001249,-0.06431887500837058,-0.012578782206860073
2016-06-30,0.11473770396146837,0.40702303327426886,1.0122661921990206,-1.6496728293049752,-0.6243828689071178,-1.0161836722273594,-0.3162578020759601,-1.118491215454572,0.5671173308104075,0.43216212248768204,0.4666358111721529,1.0961403998398012,1.1460338357190576,-0.7229678379845517,0.056779677192651166
2016-07-31,0.8581974927705337,0.6654291946033352,1.9157292208231473,-1.2752503647187454,-0.8009600715631598,-0.733561367088746,0.047159781431520074,-1.599781330636794,1.3825260686285552,1.1393733810604152,1.1037585531476604,1.7702925716005111,1.6389970196163017,-1.1862637254783857,-0.02044680897768401
2016-08-31,0.01706680651611421,0.5477465511619601,2.554103020810307,-1.1436471776674664,-1.5201100706732695,-0.6782917152943623,0.08525040780955079,-1.568381928600313,1.5715660646129674,1.3002393872322848,0.7014056557319172,3.4279538172170034,2.0942498409256514,-1.7639657587321793,-0.11111517448932338
2016-09-30,-1.0631407445281935,-0.04071533378078565,1.0081900125657468,-0.012354993484583862,-1.149245966108793,-0.7075885468187042,0.030372396684514864,-0.9570461880234535,0.6635235972885044,0.43203700429215525,-0.2232678269749321,0.8890919319455793,0.9891434761523269,-0.25651943328439336,-0.01267176406882256
2016-10-31,0.03795582165380523,-0.5505162307533888,0.29186624695606406,-0.7969419441560364,-1.2104964780181067,-0.8686596841140872,-0.8737645763912649,-0.9189504529852632,0.6092067017304478,0.39745098465199274,-0.2625405560452389,0.09483637118294151,0.36644432722770853,0.6057540479125967,-0.12070973722663271
2016-11-30,-1.1089647361222417,-1.1735655178063837,-0.24330005433847574,-0.5914840567060357,-0.8755024003812082,-0.3913065673901837,-0.02631914264580451,-0.21716613580620212,-0.4414803190752005,-0.6960213882231252,-0.9446458092965507,-0.35959382736312334,-0.19375853137524657,0.8407175165668332,-0.012062872449275095
2016-12-31,0.08963378787416355,-0.5231576994138839,-0.4923221093988048,-0.46327636722912013,-0.8077960953438079,-0.4954500384271663,-0.3688236035604199,-0.19298028755994565,-0.38557067329485983,-0.5978627862646131,-0.7852979879143767,-0.5867553696315508,-0.44993583174414475,1.1879339452929174,0.08376988306545874
2017-01-31,1.1257609577801913,0.04829552269873969,0.16119311058045552,0.7280378363814619,-0.4629155981206523,-0.8837128679884865,0.2985540491020275,-0.7909365358568897,0.5798397042542629,0.4330261557523154,0.15720897002398035,0.07839237924119173,0.24546986973074245,0.7817853633394446,0.058521571619656106
2017-02-28,0.8173368118913814,1.0831331255520844,0.9352633438811588,-0.7887825177895941,-0.09025422859389373,-0.08816008137446031,0.14955328577515875,-1.1735725597671838,1.493293817377119,1.2557849525969103,0.8616127792492178,0.6928540626129184,0.941321302568752,-0.010508877591691826,0.012552466071120098
2017-03-31,0.2612205171663457,1.1501737221585082,0.5414778383664585,-1.1326966219266548,-0.5683242629651317,3.5214793524734365,5.597582429394629,0.2267243621675346,0.8352965499730273,1.4181189155673937,0.9050085893779721,0.3879722723627778,0.5795290068299546,-0.2678204001190989,0.016495219369110845
2017-04-30,0.2582987708685948,0.684698769848195,0.4540566941930007,-1.3482494171172876,-0.5497240305844682,0.013918014698752465,0.897079114126269,0.0782974454757213,1.137854023885968,1.6066967357956212,0.9235915469027413,0.3168153099786726,0.4963099296722011,0.19829445466898565,-0.16891489651383934
2017-05-31,-1.8100788309892764,-0.6523036414424045,-0.22794599794197348,0.8623079711052088,0.09023409273805781,0.07001478588143972,0.6018532598392122,1.263006586866036,-1.273869071550674,-0.6281391704681548,-0.5842309768944853,-0.1432986048679313,-0.3617611073726932,0.23294208003966102,0.029817355052396053
2017-06-30,0.4214896875421507,-0.5640068779354015,-0.13422736435419502,0.9337277792478434,0.0707846771529793,-0.2450168438795928,-3.4378015401288398,0.9043818992447882,-0.7501103432095141,-0.21102186160708197,-0.39428311897958135,-0.1009943230145285,-0.19619848195463482,0.6201665664689141,0.06373032154176256
2017-07-31,0.7361158091974189,-0.32969264170740065,-0.1967773240507411,1.266954075420463,-0.06915690219872776,-0.1603597978253572,-0.32906902896755996,0.5025421848821889,0.08997569981041705,0.5580921876559649,0.07738029834402001,-0.17558436654636994,-0.2056441388473991,0.49107809052930124,-0.11434353305664488
2017-08-31,-1.3000958063261725,-0.06667784735140517,-0.6503672799561198,0.37773089639249524,0.11406061488782185,-0.14133398485020388,-0.4477111502546403,1.696257209569888,-2.0285610179500693,-1.5938369860817745,-0.8176684159955384,-0.5202521945282066,-0.8764516835395326,0.6200256423013882,0.015941477997688185
2017-09-30,0.1435839652680366,-0.2596147571208845,-0.22073299831546778,0.28032099429912694,0.07438569201613943,0.2133105471719787,0.9826799566987412,1.5497126394621368,-1.6648310413374319,-1.4254493393028136,-0.5350532135324069,-0.27463070717879545,-0.34491467266449616,0.11383384238642574,-0.00732604009207301
2017-10-31,-0.06444567831522163,-0.7452205274653466,-0.2650518912325532,-0.25947359797334363,0.03034085923885106,-0.2409861223880319,-0.0644418931867978,1.3752161885980252,-1.434009108255164,-1.333403823365691,-0.2921554456958672,-0.3062956487176781,-0.40863620342681745,0.5447618081990265,-0.07109592168373022
2017-11-30,-0.8071675293809956,-0.3804532444318388,-0.07292764377544529,-0.9065594925633371,-0.9531522392751477,0.03615267075515084,0.5413553339782561,1.6181942154091924,-1.927325746799387,-2.0977993587150285,-0.8542774895124862,-0.27621905104357586,-0.17358870508246435,0.2719752251202053,0.2794243872127994
2017-12-31,3.7860069165213734,1.8094778949067274,1.6947128328555834,3.2887068437669233,2.553173569238064,0.795177270742494,0.8099312306019026,-0.6430338132750297,2.407576317186159,2.726315126083317,2.3674344527421165,0.825840390435756,1.9363801183099036,1.0961571391164975,-0.09381875521765486
2018-01-31,-0.9208388629724699,1.2125159606715183,0.43697739901153787,3.1656515085271293,2.554970752418526,2.939611057824339,3.8837405268483796,-0.04238580504993775,0.7746591136386589,0.9965680851034726,1.1145111585120795,0.239275562566943,0.5744601002130151,0.4455445573853011,-0.023218290102007107
2018-02-28,-0.19840165201102578,1.5377193857266336,-0.06240116210770634,2.3464729618364712,1.9182323108912112,0.2945403793412127,0.9239351384839013,0.10346735596826259,0.4263075953136963,0.5878306196045995,0.5667671095223491,-0.009261217011909129,-0.008801812119452437,-0.12462041708275884,-0.21368063628068792
2018-03-31,-2.3315778779702496,-2.6321304088599597,-1.235631600596528,0.15668834438689253,2.9986707056602855,0.02807449153909288,-0.5073159342153172,-0.39228157434725763,-1.8147894104359188,-2.1345507615031973,-1.8120772252846644,-0.4500964332127761,-1.2913295826167859,0.2914453703821362,0.024625047305389194
2018-04-30,0.3818153368587867,-1.4302323822991367,-1.1392059390670046,0.7510175243962859,2.581025442451431,0.204148226565418,-1.8272739082861515,-0.6345026573126236,-1.1369692586369755,-1.3128083827285153,-1.2267979194670362,-0.4238280290335716,-1.1340331499028553,-0.11577118288934735,-0.016349138001529526
2018-05-31,-0.03061398311652351,-1.2620839095425482,-0.38496429562958173,0.7693553778974789,2.1377570761171745,0.35801713163311577,0.05645146073116374,-0.59700476626587,-1.0073377958267946,-1.1718638339767475,-1.2350348302250156,-0.13393095660615006,-0.3240094284879203,-0.24945100504590179,-0.12883287184296843
2018-06-30,-1.158850131204709,-0.5624152025764316,-1.0777705673081677,-0.20167509696435315,-0.20900381803213916,-0.21740098909709,-0.1264149729831577,0.3452110711169377,-1.701947320082587,-1.9616556816421657,-1.6473267298205152,-0.9196122166260676,-1.2978401413556002,0.6352537777994459,0.0458095360312942
2018-07-31,0.6482965808547705,-0.3655597341770018,-1.0668841628105081,-0.07761213279306721,0.1198432983894058,-0.15552713441729685,-0.3062937050053248,-0.19418501305243668,-1.0370917507087365,-1.1152793413981035,-0.53738298489956,-0.7712498701873137,-1.2034327435517118,0.3949793704153846,0.11944003686401299
2018-08-31,1.386041831352342,0.655329954884446,0.15296594071667333,0.6641809247835327,0.7266564936354614,-0.013193000764985034,-0.29459435716013516,-1.5590337678253876,0.19484341131695176,0.15598024099361635,1.2039053730398066,0.11296162602134142,0.2683168551248355,-0.18555046900201835,-0.3690501613663859
2018-09-30,-3.388800682366774,-1.0730210736715322,-1.9802736793142306,3.402782928946067,2.167102933795238,-0.04576435485523145,0.4980559355049579,2.314517809910624,-2.333400411023691,-2.396954305327183,-2.0589572997813086,-0.6045870751821439,-2.961407657860788,-0.29446477254892117,0.14590661005217623
2018-10-31,1.3560515743925305,-0.30923268794653386,-0.99282036829498,3.1266583799266283,2.375455733155433,-0.12766012267422153,0.24903150729839124,0.27046922632620385,-0.7943396915753446,-0.7421586675542893,-0.28528849809314155,0.033337271126844654,-1.1467187599654418,-0.29303835246750565,-0.03538701158432258
2018-11-30,-0.12927051303245607,-1.4140918317918802,-0.7109711972543027,2.117082425994976,2.0700520511215554,-0.5058769394055674,-0.44822791728694855,0.47928599268487926,-0.686814412518913,-0.6836825721551784,-0.2639787679175513,0.14837053557800697,-0.9033903451530014,0.8444005461471227,-0.01730146963575278
2018-12-31,-0.018459716954038047,1.0628879506707198,-2.2043349480197554,-0.32595965139736954,1.705374739815454,-0.13502371043973133,-0.0401054169740462,0.4951015014075667,-0.5163584028495167,-0.5582872326723146,-0.29941247387086595,-0.8086797961019906,-2.5665944447565257,-0.3068798382423409,-0.07800871016857198
2019-01-31,-0.48705902997082184,-0.5678742144013499,-1.9332429283799775,-1.2944135690902854,1.5051044206395257,-0.051016982522263575,-0.30188670577182547,1.1482986431045703,-0.6607814993823123,-0.739216364950885,-0.713574461596391,-0.9440947847864437,-2.403783281946323,-1.1033771008906277,-0.9022389784185046
2019-02-28,-6.882451952138156,-6.491790229840336,-3.9540770576967534,4.941196952900318,5.796433021649648,3.275917087330943,2.5111151800981615,4.34183389925596,-2.455044464893752,-2.804663064893644,-5.569784587398521,-0.6531371390999962,-12.75613493052992,-47.864638044549174,0.05431198935373993
2019-03-31,0.5298909218890734,-3.4839309270541334,-2.620636443155389,3.5834348042354716,3.6597006349037837,1.4065847729064265,1.5546589763323886,1.9399900170450504,-1.1796112108609358,-1.4094979737094604,-3.0412080409774074,-0.3845457557061682,-3.9599008263093536,-2.3942156523932008,-0.6291594718846615
2019-04-30,-2.585010916651683,-4.679244169243237,-2.944639392786868,2.591527809193027,3.013340428003549,0.6223092895065171,1.39858610138854,1.1479847912965457,-1.355455433574112,-1.6591891850536018,-3.567031799569282,-0.6442408565041473,-3.735881714625994,-1.0769723129294713,0.20815576034871816
2019-05-31,1.1903331483624717,-0.40451772295994565,-2.254943970655673,1.8765389991978603,2.8845860211565575,1.6522300319028,-0.16037864252175857,0.7105901422208303,-0.6306391651598274,-0.6871947808280127,-1.92831329892395,-0.3009736532510775,-2.6766456030325916,-2.406983683605093,-0.585105698148861
2019-06-30,-2.018882742096881,-2.016916921994564,-2.243170510627298,1.8405791647131056,2.4492288854648,0.7816205994023219,-0.15291959222849755,0.45644662158433896,-0.6473710024803636,-0.9592117359210133,-2.2644727605449475,-0.4698006961785688,-2.520355815383188,-1.2857984083677958,-0.15616073075528267
2019-07-31,-0.21594522252065307,-0.6589421477533345,-2.030212876899788,1.1765298682637746,2.0375919515519607,-0.9135352305188121,-1.266472204038662,0.2599355216820461,-0.3621706226185152,-0.6325726588891063,-1.464854942038066,-0.5573959737775871,-2.2200015849333607,1.0849603327074577,-0.08829260714567831
2019-08-31,0.0656053996348768,-1.3113622338884503,-1.85381764471184,0.2972135161108591,1.047930870923113,-1.0706715682984558,-2.252780229360668,0.09122360264879709,-0.07025732796639593,-0.3224320891415836,-1.1132224285503487,-1.197723597080213,-1.9910637934920068,1.2971001985122201,-0.3901976359773759
2019-09-30,-1.0478248722365218,-0.7517824556269606,-1.6594809889780442,-0.43574255805639095,0.8195596952784698,-0.9614587146566295,-1.6020978268938062,-0.01312995248320521,0.04435839540378038,-0.3602174842264953,-1.2296145894051627,-1.3504470851508221,-1.7647376778118131,1.1158259239947395,0.42050298547270487
2019-10-31,1.9594191070592026,0.6324998442474181,-1.4191194416498607,1.1256240079862005,1.1437622489402504,-0.6971483999768081,0.13156542455784448,-0.10501258746415074,0.36129506027945824,0.27122021689687015,0.24502665748402166,-0.8051358534775561,-1.5112600565194712,0.7351187705107276,0.0857668217574251
