KJC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-11-30,-0.4695867320055661,-1.218993529476747,1.0269226464226735,-1.651442185164892,-1.2827866654959101,0.695967200000887,1.6608447405244606,-0.2521865485012168,0.19560212230464108,-0.2196597718173085,-0.9926530836050804,1.7106343578697778,0.48338947340110855,1.2025219879209723,-0.006556298176229071
2014-12-31,-0.4037729334233714,-1.005352259252193,0.21830021297489552,-1.45725183179941,-1.3296547036671242,1.1657097850208302,0.3560974684031316,-0.1564979892576191,0.12090468636661252,-0.4332084089428194,-1.0739436617022322,0.7053377993499643,-0.23079317780954806,1.3038215248745904,0.20467071915831753
2015-01-31,1.6726374353457005,0.36863813955132646,1.0749962338105412,0.8764108677929033,-0.4061523293033963,1.2435499722835979,0.5887764578311294,-0.4339781573052631,0.972699048248309,0.034345423493730626,0.25255233291305573,1.29269153085685,0.27139177524319014,2.0808797603511984,0.09586480683187598
2015-02-28,0.4433852017695454,0.8495138712544719,1.4179626280991726,0.5682130731012579,-0.09100484003192126,0.026486363104801392,-0.20077308859822263,-0.4075256651948178,1.0860076031648453,0.05868454943444044,0.68359380870829,1.499165295293268,0.46579003971372906,0.24271979837236857,0.008010192335883784
2015-03-31,-0.5082695549686451,0.8718358920514256,0.8106388380245967,0.3139796549253142,-0.2583868697772909,-1.0002155550601366,-1.1272593171739345,0.25953471495667424,-0.3729142941976248,-0.19294998887096945,0.3288926625118033,0.9586229128687993,0.6810959269881899,-1.1592087766257824,-0.046973183569688194
2015-04-30,-1.1226492035829299,-0.660395050698714,-0.27034849490232865,-0.5403309542427565,-0.3199462631128383,-0.4068767627514669,-0.7345360457815377,0.5870144838067174,-0.7283244009632501,-0.6369780035863521,-0.49077514924482935,-0.17370994516804933,-0.5610943894535623,-0.22605910218373726,0.09403927046074423
2015-05-31,0.4019084445794361,-0.7062974443146421,-0.6134513885951747,-0.5450304264839668,-0.35349485089966015,-0.9493158403668567,-0.6837347090928614,0.5195898450438036,-0.42351508838473617,-0.557908014093709,-0.22119254231435503,-0.5298680898849033,-1.132969668415516,-0.4990451226887558,-0.1486072345580965
2015-06-30,-2.097554623610095,-1.5921255033875985,-0.9445332026825106,0.9995616573334914,1.9707982010920548,-0.9200676353985149,-0.07197975362378006,1.108017005015277,-1.2203564968129526,-1.2784979413587338,-1.6635874748062565,-1.1052948392558484,-1.3103941759384665,-0.3343205119328222,0.0226416580908868
2015-07-31,-0.2345626232950677,-1.0478633847613512,-1.2615011046627818,1.0333708039583729,-0.2862476733189561,1.1600881116390265,0.5763780343005178,1.138370231251581,-1.1649543869995767,-1.2940061333609743,-1.3908485872881278,-1.2542120800101502,-1.6576267823307689,0.21706355777031353,-0.0826288504399252
2015-08-31,-1.263307631039025,-1.9605200474827165,-1.4833111602433964,-0.1011082878623948,-0.7409295271282238,-0.5299833959622262,0.4246901711894373,1.589345858611783,-1.6170591885955874,-1.6913125858802616,-1.686515527284809,-1.4892280779037304,-1.8330289934060386,-0.04192721244623179,0.1495640896243082
2015-09-30,0.9964686214800964,-0.2680239752439377,-1.0723155861381537,0.7246357686779195,0.986803933789,-0.4411104839207218,0.49009072876957144,1.0990792461648469,-0.9082496003598396,-1.163924448379236,-0.5613405456838608,-1.1308747722335335,-1.2892011574398123,-0.10765007553429874,0.12864547897326986
2015-10-31,0.7528099200947103,0.28025248980573936,-0.6396702024566737,1.0298610954424405,1.4524538017778434,0.3475355846080488,-0.2994494257589766,0.6380224640384184,-0.1988562774436948,-0.7083506017332232,0.19885255300798987,-0.7870246159334324,-0.8849097344039398,0.1866647305314732,0.0406782293634777
2015-11-30,-0.13639613449968316,0.9033579418643177,-0.5550073717517727,-1.1073387580305856,1.0739731601586948,-1.522561654908318,-0.9333302709738622,0.5231343944963115,-0.03304761814524781,-0.6294633213240881,0.32400366429852057,-0.6853537214122876,-0.826143980034321,-0.8258072555761242,0.03916941675904009
2015-12-31,-0.15329480866460682,0.25795878810738054,-0.4963366594925224,-1.3387838476981775,-1.472309798337041,-0.5730712838529711,-0.2855533946229009,0.47508576690772786,0.08945993734574159,-0.5992824388947027,0.18503674512003246,-0.23087230905244624,-0.8456535404774133,-0.36432881199061606,-0.008216872328849776
2016-01-31,-0.561926696996989,-0.46011693657660374,-1.1325999276640522,-1.9064193900350603,-1.1418147840993689,-0.4162808337741469,-0.6153005849997538,0.5470814574870401,-0.06979425852392114,-0.6714096411738362,-0.21803195285622343,-1.0199222723429255,-1.3581950781893963,-0.11790588594312863,-0.11908460272641976
2016-02-29,-1.68118533419568,-1.2718934467392586,-1.600949105468978,-0.22139221403778384,-0.2389093627200085,-1.2233143466120098,-0.12815505418944137,1.4064650470722624,-1.0650570553321699,-1.3606161978384528,-1.3218005096939314,-1.6014564222792833,-1.6751609126715254,-0.030963826288836847,0.10190276081649056
2016-03-31,0.562167262406958,-0.8469389952304996,-1.3095050826420633,0.6705223677804262,-0.9531525877099007,0.4540511474194969,0.3793469780339285,3.167038799528063,-2.4463833663722467,-0.51779216234541,-0.7298104674924822,-1.259410254868515,-1.2926664787202868,0.09611530364743215,0.09161521609193003
2016-04-30,0.4764002312246953,-0.2981675230213921,-0.9103134383319729,1.0304301172105048,-1.4434374797935787,-0.30199069070624635,-0.05531285826114364,1.714060769189228,-1.6855261292245747,0.16588405795606323,-0.19257004414583073,-0.7553912549635148,-0.9038901555999929,-0.1315467194662185,0.03785463329245317
2016-05-31,0.024676431388719527,0.5830353648169351,-0.971136022470647,-1.5367467588207078,-1.3247063540640769,-0.5833841895880546,0.6527612255881815,1.1665790833611958,-1.2454084709687436,0.34277346727928304,-0.01801209660492834,-0.8653881830332247,-0.9851576484952662,-0.21065534874377892,0.1008928983981103
2016-06-30,0.8063990074343498,0.7416548050592112,-0.27368156777184155,-1.4602009347961504,-0.7885131557753405,-0.7294521613556363,-0.7893868874193243,-0.04290025874792476,-0.2567483086011888,1.2381248346430938,0.7251511226259172,-0.1266510681044097,-0.37823860707761026,-0.5112298875121267,0.05158180997685514
2016-07-31,0.19348745778475634,0.5873401402711035,-0.15149233017679475,-1.3778618638657925,-0.8986403531421537,-0.858865664580316,-0.4177934183356023,-0.6042274759394364,0.2538362009984998,1.3243259633802469,0.8473869052195222,0.03051678038849259,-0.30271469139627055,-0.6610354977359277,-0.006668693034434939
2016-08-31,-0.42499353799711453,0.3558800843977736,0.1507552702063492,-0.6952122142670029,-3.8014183949386195,-1.3706177378485214,-0.8513554234100528,-0.517889013815644,0.1927768590149304,0.8662768984297291,0.2446608557046119,2.0207032670961613,-0.013411652561457132,-1.3337247341700247,0.09647703267558118
2016-09-30,0.8111370638670958,0.34039405131297196,0.06710719195522619,-0.7018058494293258,-2.9291701208526546,-0.5920869530867525,-0.32766766680810683,-1.5271454917232132,1.2532765545840405,1.558100943289247,0.7503194971755466,1.6938086763727909,-0.2150526600906833,-0.7328018965746357,-0.1074775421714839
2016-10-31,-1.638139277997432,-0.7277029414356193,-0.6452091962221629,0.7172598903722649,-0.6410799964655718,3.4227843968768585,1.839493088676639,-0.10721510231957489,-0.12775993961555177,-0.08101111326340399,-0.8052397491739408,-0.5472509271346535,-0.7220245691637656,1.5019892385565496,-0.15618330957228882
2016-11-30,-2.110630445511863,-1.7603742088818135,-1.1552588842178322,1.5299182220101974,0.9747906801664835,1.5891094137840103,2.176449541849712,2.059490463349219,-1.8139817616288814,-2.2378123734448945,-2.315603633907323,-1.1174659517663128,-1.1630890871833952,0.30706847614177574,-0.13631959818418582
2016-12-31,-1.670987507306725,-3.2268284745091163,-1.5297201422684896,-1.5662699404628218,0.7756370656530205,0.1801913027202553,0.8547452860782397,3.7487797010480235,-2.7526293087032236,-3.87913552368882,-2.866543456126789,-1.3470731099274231,-1.6591726841697483,0.09083897858758808,0.2184935816853502
2017-01-31,1.969559343043139,-0.8262915413424279,-0.817543128262735,3.4751271340824763,2.9146487276430997,0.46286783933272746,-0.9119847437658295,0.31959900331347824,-0.5060147112185414,-0.749142739825828,-0.690806286294321,-0.9212474378425476,-0.858964917804869,0.261675352640571,0.0086796402765877
2017-02-28,-0.10443545281861441,0.15881478087575035,-0.3452984177284096,2.0668282560742894,2.4191204751553377,1.365285069242861,0.043589517473880304,0.06070958248228286,-0.24955257853591234,-0.7667943077007532,-0.44731784143135583,-0.6532504767580483,-0.36561251336449435,1.2343935368739225,-0.001455666652555328
2017-03-31,-0.1700046096696339,0.9967451719270616,-0.6969551776538041,0.729805182324533,1.723197130666794,2.685342372228107,1.8793755806695225,1.128496912747859,-2.1017400369879717,-0.8785464719297607,-0.10538776164724324,-0.7473231270749746,-0.6386077101806871,1.5724093718612833,0.128861120829538
2017-04-30,1.1206963772046026,0.5101174731258155,-0.49688498845716106,-0.35265101496803697,1.8019460083522956,1.162446703772303,1.094570566284464,-0.3827120439219832,-0.7019879050371126,0.3267408896614904,1.125972744410645,-0.6335849850548193,-0.5841516478326084,1.0122586296382892,0.05460231447844155
2017-05-31,0.3101133533141028,0.7600539996562716,-0.34705638042136344,-0.4982084642435,0.7543550260040965,0.9231590555710866,0.4635072711872435,-0.8556008783351929,-0.1277984499772818,0.576374982189895,1.1343428561689382,-0.47013687579460206,-0.49544131580296713,0.8945382584393861,-0.05219466904483859
2017-06-30,-0.7177161608565341,0.42284607805399266,-1.0785473872717055,0.02928219534117986,-0.06671462863946465,-0.4769854433824978,-1.7863640692876577,-0.19528076025653773,-0.6917824371560035,-0.14463776474317339,0.04890458246525883,-0.7065362920041434,-1.198649446603514,0.05904279957899315,0.01684093453276312
2017-07-31,-0.084870334667682,-0.29528095047509245,-1.1627951755937833,-0.7010468172323226,-1.350557323011403,-0.6178980462732683,-1.2750115704089393,-0.2797584374907146,-0.5506622985251947,-0.13379128660659576,-0.0770523097097296,-0.6773712669072282,-1.2733820789784036,0.053697858416339755,0.03656555345782033
2017-08-31,0.12129590246042836,-0.4180254963439828,-0.9269268697509145,-0.7984268528551639,-1.2761385642086116,1.859396045739734,0.6687153790091076,-0.6612845617509027,-0.2253334273044744,0.2379120711538281,-0.05055745515887899,-0.50602339014492,-1.0230665440269169,0.6929793859815706,0.009853693310536095
2017-09-30,-0.21175871238516245,-0.1046962977479108,-1.32989728712892,-1.420610902278806,-1.238247078511615,1.7380892069320308,2.0542493633675676,-0.623418624906689,-0.1725203352136319,0.17405109674484226,-0.3284808071730523,-0.8311615712353498,-1.4191885930627672,0.24406816816339233,-0.041186526717776034
2017-10-31,-0.7187294574389825,-0.46804418089676963,-0.9685123313607985,-0.7884048443715983,-1.6817653615555117,-0.6369368153603898,0.34367385830368885,-0.003399911304283368,-0.6332509183964776,-0.613407513143545,-0.7630022211759165,-0.44535616583659604,-1.0259740121322853,0.018961697738500764,0.06247357820151636
2017-11-30,0.513789094035433,-0.2542880333330031,0.16134627936727744,-0.4763937475167843,-1.4564052436628836,1.4785604795918148,0.4093800803561787,-0.747258770393499,0.22994092847348482,0.0753393415332019,-0.13851670571986205,0.7628872985155408,0.048271758261399574,1.7757532520286414,0.007224719215575728
2017-12-31,-0.11864344717679402,-0.20618017840754999,1.0529052108452936,-0.4697375197561863,-1.6201473502068018,-0.8395909769752989,-1.8772577934857173,-0.765243750236074,0.43800701456400437,-0.05689703713796307,-0.1711585684323923,2.392670256450049,0.9006906516848653,-0.9141769286553371,-0.14374972671414088
2018-01-31,-1.8002123995727395,-0.8773316206923962,-0.8795085746346979,0.6220843043039683,-0.3817078066544705,-0.592603915734859,0.23476979015654284,1.0433314884551348,-1.3609587293414698,-2.2752458545891403,-1.450503206546958,-0.6289246594208109,-0.8995534176411973,-0.07374580162019798,-0.09448727776235046
2018-02-28,-1.111438632070885,-1.9057021971985113,-1.259651598702523,-0.03626791453223705,-0.30055362636641475,0.21288192281710644,-0.799125859918156,2.2505969939689923,-2.2081561271617036,-3.5937638702192207,-1.8771044686046305,-0.8624931960850273,-1.3356336425762607,-0.022185226258963957,-0.003748097654347597
2018-03-31,-0.16690731488790647,-1.833964930069992,-1.2303359809861403,-0.15324579676758773,-0.3135127471558672,-0.6132589152545117,0.3708009756641706,1.2203678788528127,-2.925634701220344,-3.054421018778162,-1.4909401754278446,-0.8555757217877685,-1.293074091964067,0.004812131821164507,-0.04729795870124033
2018-04-30,-0.5985968058770111,-1.075569443518291,-1.7803051059397197,-0.6432083533143372,-0.29309804129686207,-0.8993183935658284,-0.48577696029252393,1.964798265902731,-2.366927607333144,-3.095892636958135,-1.470687442957298,-1.2014741981976997,-1.9429345234122715,0.28030855804839855,0.005569519076246732
2018-05-31,0.043404037779727844,-0.39806457272511053,-1.7401920294121827,-0.9385298536245847,-0.6385013449863557,0.8136898785626446,0.3049833296889935,1.7050232902929938,-1.7451398589268887,-2.461780206871595,-0.9278219359743676,-1.3086541253448363,-1.8881735526078358,-0.6965844378142579,-0.12721690607138256
2018-06-30,-1.4177264464502928,-1.1068951347831488,-1.7638830729528583,-0.1346933957109139,-0.5789519805666368,-0.4776299401000996,0.15281362705194995,2.897596107613736,-1.75791061148709,-3.0200667463947286,-1.2904098723274293,-1.3528579929524265,-2.0589567586326623,0.06579163679581208,-0.08555541032298272
2018-07-31,-0.8399653170893915,-1.2664288867313835,-1.8511984308871148,-0.143056127692301,-0.8312359138722817,0.08342388459373419,1.1103968575099223,2.8033491634949295,-1.5538078039965286,-2.7431824781259113,-1.404814983748414,-1.5851508630695847,-2.3089961610235576,-0.5284463480478562,0.05468357602564482
2018-08-31,0.7628822863015801,-0.8546767669097872,-1.664069010021461,0.4045659049474331,-0.4217612831053863,1.765557727674984,0.7169057625137116,1.6382879719638872,-1.0815400921441927,-1.8245360106886064,-0.6078466830365113,-1.2056486408445402,-1.925798347236866,-2.212501850679909,-0.24383171508460907
2018-09-30,-2.5072669944615873,-1.5361602937746341,-2.174588920993002,1.517172660141014,0.6334800784470713,-0.1616558118746595,0.48529122913861544,2.7134444379562632,-1.387449872145039,-2.429254583969313,-1.898149550886201,-1.1293132659887373,-3.150072386695507,-0.7925719614977842,0.07040722193759466
2018-10-31,0.9632765295439683,-0.41209668082387807,-1.8270966394937889,1.9444567303847422,1.0212044186833702,0.3362291755764091,0.3920936376733522,1.5204256371002411,-0.9571763403497827,-1.5924451417501584,-0.7998698317223499,-0.9289465555227854,-2.184603020990087,-1.4742870219748176,0.10912056110639129
2018-11-30,1.270146158126882,-0.03981990643216962,-1.5459360061329408,2.065933427117655,1.4115029139400406,-0.6422227690603519,-1.7658387703185057,0.6837912327124909,-0.46583839887125195,-0.9685445375014305,0.52642230437122,-0.7215832176621537,-1.6001540249603554,-0.03544051260123815,0.11473303740506943
2018-12-31,1.2301561870101114,2.2276534901076652,-1.1565362708476163,-1.1302406200659894,1.4304829991525492,-0.7238080738442875,-0.5907357832626884,0.10354798067173776,-0.04960938688042421,-0.5007068193659823,1.555801377962939,-0.5584615535484548,-1.0269186160696129,0.12886943741029422,0.08723949941632067
2019-01-31,0.857460186142944,2.1873256219426356,-0.4749845365380159,-1.3006218553582858,1.2302556456232299,-0.27658680073632996,-0.6347465467498583,-0.2715930891019439,0.25807754373978165,-0.1524346647845642,2.0026019299850626,-0.2826385710773085,-0.30242703464961307,-0.16001004549933692,0.007222253615357736
2019-02-28,0.11485000634250103,1.2998739614087942,-0.10936172360668013,-0.45716601192180334,1.260202176965383,-0.8975226349363691,-0.3174069528180124,-0.3329536425317374,0.3795904049791817,-0.07923420788920645,1.5820000590046752,-0.12102638279643967,0.03718067157061835,0.05573045949439468,0.08469452102609261
2019-03-31,0.9794551458591193,1.0613724770014774,0.2667009563362267,-0.6106670289262012,-1.3488279327365007,-1.2982814116057428,-0.7280865571158699,-0.8228388112284515,0.24898871666136976,0.26465486817426453,1.5222022902540249,0.1573423839406631,0.37346394436601493,-0.03546110243974204,0.008777168340597283
2019-04-30,0.09104380368088022,0.6264154236278662,0.5222433969578979,-0.5773942784965488,-0.9825373124034419,-1.5194029314615183,-1.4256629530907567,-0.8166688945925069,0.32132424639453017,0.33924796464034673,0.9094550771712124,0.3928827061866046,0.5869563841270696,-0.2213332541755226,0.06671034805630986
2019-05-31,0.8161792886248639,0.9917456000000937,0.8255637748544837,-0.6471685931215398,-1.0346817739999412,0.3789234906460747,0.7565896517249598,-1.0574845814489569,0.6330854898587318,0.6666458460749549,1.0075458985630859,0.7604563869889558,0.8014110176738426,0.5889647690882117,-0.08914310113067273
2019-06-30,-0.9702586919750079,-0.03281178574390316,1.041554703005048,0.21199790390817733,-0.2831272539672099,-1.317599861708287,-0.2744202635774196,-0.7418691947903266,0.4186656611893838,0.3777229610025344,0.05736260789742766,0.6249259174807887,1.0180297505488634,-0.5626526991968189,-0.20500536085900942
2019-07-31,-2.24313197980072,-1.291179142777714,0.4889355479546274,1.4517943784364955,0.9524752471041076,0.6087479563740664,1.7337641836564295,0.08928764335325286,-0.12165487379213379,-0.390619634900664,-1.313621049822117,0.10127641718678249,0.6127898512346793,0.47076716424921655,0.00021094821299622794
2019-08-31,0.15415424169731545,-1.5797774879757518,0.270407263889122,0.6393640661070846,0.8731370235030367,-1.3010471104645465,-1.6649596961563922,0.007604375412316922,0.0051916650917053055,-0.2773692969952233,-1.0695117468748925,-0.004084845859342081,0.3897225863444514,0.18575219811426674,0.1469533583262822
2019-09-30,1.683044863068041,-0.11769896703413404,2.167116848429666,2.102547699806569,1.2158127102000746,-0.11747342654802147,0.8069754942848943,-0.7630284370243875,0.6380564895561565,0.5367862114017672,0.15526621723445194,0.8394105063972597,2.026993702719119,0.44733040468645713,0.016524824081959807
2019-10-31,0.26491631299995255,1.1555806681769034,1.634681788799456,-0.008203811584823148,1.1251952293449539,-1.5834183479533666,-2.5377162438449945,-0.8920347765000847,0.8418536136906285,0.7525297670692638,0.3867701348084603,0.6609332588924437,1.5491237969070148,-1.8267837474863382,-0.040669012014065954
2019-11-30,-0.3166592809357868,0.8656860360297081,0.843155214457574,0.2688397681317086,0.8731413239422648,-1.1174519404659484,-0.38817208726174257,-0.748706224486942,0.7374120872995686,0.6560264482480732,0.2974200650711331,0.33372722883457323,0.8905982601402046,-0.4330635266380161,-0.0204482978736075
2019-12-31,-0.07804120492441532,-0.07140109630814485,0.34859249366069384,-1.1021543663226367,0.693306510905343,-1.3607442466615405,-2.0922695164352154,-0.7421495624458967,0.7470776901932626,0.7143534564781506,0.28977347271037707,0.12601861657654798,0.43711931332411336,0.2070860212362804,0.10002452235540366
2020-01-31,1.1209811588042795,0.3975201352036254,0.5200024058590287,-0.14439687157027042,-0.5541686090143055,-0.8312724884155499,0.03770146821703025,-1.3111849513254814,1.923622178839511,1.659968408679881,0.8454400348059082,0.5855510983547577,0.5401745679241636,0.23269226817936314,-0.10145357037643192
2020-02-29,-0.9789502891489109,0.042462307714886696,0.09500765679717875,0.3775028886213506,0.0005633271675783873,-0.8946210177524299,-0.6766875269390933,-0.709008215652851,0.8263877074847278,0.8137386881229038,-0.14794804947234472,0.10743963044197122,0.1944036564432714,0.6584365314837922,-0.33315996678413506
2020-03-31,-3.2828953083457804,-1.7435900786778302,-1.1743910336134828,2.6178851074287905,1.6551589349206155,-0.5329005160795128,0.6571945990746273,1.8212257611577685,-2.1132738139786897,-1.4873431274459836,-2.05377721563529,-0.6021815603438678,-1.6146652371657777,1.5346714495126865,-0.0031978708131583126
2020-04-30,0.11874388659006332,-2.2238100033664967,-1.1176464072543455,1.3881451162603728,1.4375705546166118,0.010017964289997471,0.8064543722083959,1.3246395696508373,-1.4983942731757065,-1.1442037896192572,-1.5465280438545692,-0.5955040265933064,-1.5068359457115474,0.6576608869538751,-0.09118151974771453
2020-05-31,-0.6257376823029818,-1.9259788216765479,-1.399682083491062,1.2915919245472838,1.3005130148292698,0.5400107081857783,1.5657299459862783,1.3815044670446421,-1.4507781306618235,-1.3298203879461223,-1.5862504264481732,-0.8064129724879783,-2.046085542662839,-0.31942692855454646,0.13747099062860288
2020-06-30,1.2938579035174032,0.44090533398548754,-0.8317975547126553,0.2518750864509498,1.8542015131243494,0.8534806469116312,1.2547906430268363,0.5315197996735176,-0.5335464124743918,-0.4201614835680616,-0.4020986261029177,-0.39125029843037434,-0.9477926767061541,-0.42239034212395304,0.032592506326691605
2020-07-31,0.3348708051346476,0.56620904590054,-0.18369887665437457,0.2043643242551232,1.4039857117860342,0.784808985320963,0.2148642202222936,0.3737914464112392,-0.26396918140944076,-0.2521647473543024,0.2601109939346774,-0.0861143391275437,-0.13439896372291815,0.12598695647907668,0.07311198686132796
2020-08-31,0.6278356990446359,1.2763046402737683,0.014646361029867275,-0.8775292124426836,1.474470815429843,0.6808187092447481,-0.0994265262403192,0.10367251898313289,0.16437585869290272,0.10974703582464763,1.0417674657108253,-0.021988848099957697,0.12809006406879647,0.3117598277948385,0.23827553126946413
2020-09-30,1.963105676942352,1.626033194550524,0.2968504406711462,0.10735052741156133,-0.030934452689507848,1.5554993216223008,-0.13710202452598247,-0.6703517260807511,1.5179901858419838,1.3523133790191104,2.3544386683782332,0.1261920826876791,0.42897055843302806,0.5084577559314066,0.028321422695245613
2020-10-31,0.09276808386055876,1.4604716584645234,0.28019066479118065,0.16516355826854254,-0.12166574598936401,1.8528361511213565,0.44330513868260235,-0.6739329017247926,1.566820024122563,1.4001716643860684,1.6805766718294024,0.09874305210054161,0.40172596632483865,0.5602169275127656,0.12915318861197436
2020-11-30,0.9428961475377895,1.5694549763710275,0.9770470973107342,0.12203020627186555,-0.9560989804208309,0.34900942653012446,-0.031504790349135114,-1.013017569795677,2.3277808829029394,2.003452764863149,1.6916654106481746,1.2016217068982318,0.8771502524816331,0.4880924322499157,0.08247364940749154
2020-12-31,0.5459595205182779,0.7842288302334967,1.445158239433207,-0.8331544355530937,-0.9123865609860746,0.6399566368379936,-0.024525690248325054,-1.131634981918024,2.541891468588355,2.0754741260246554,1.4078195813039556,1.9462862251053317,1.1128338423537465,1.1131181486712263,0.15880967097590662
2021-01-31,1.1949454334390335,1.3398915197633563,1.6630118650418568,-1.1075741630237728,-0.9452561912097834,1.7892946770931135,0.19141619791751993,-1.3782994568872666,3.0504976726819013,2.3078890098196285,1.624447328859715,2.371008531455071,1.0757073038583476,3.8666980314668664,0.13833220626344075
2021-02-28,0.9781499106101139,1.3502685075550245,3.0211612601797357,-1.1385196404335756,-0.9553993431769667,0.98374407293076,0.5423162332151891,-1.4434995797132155,2.9088621814909086,2.1675691082001447,1.6078093339319859,4.48116421051739,1.6310816945183484,3.1589767983862984,-0.02150620522096362
2021-03-31,-0.3563299406499269,0.8712735844427064,4.691289066212741,0.05699606582794184,-0.8952221087900633,-1.9512442932962761,-0.4967902935423028,-0.8831424778298883,1.730271794752976,1.5947798345656092,0.7917495203950774,6.188600977727841,3.3520358999178774,-11.072283051923664,-0.015164570299044907
2021-04-30,-0.27146371614489195,0.16380287873599417,3.17393067426761,-0.15209315614594432,-0.7377191831422378,-2.1385443747676094,-1.4690288059092804,-0.8058391377121122,1.398471908434015,1.2592063912037248,0.2550907211307052,3.1493177608174383,2.6384208695686873,-5.009880655627104,0.05622388696364857
2021-05-31,0.3060973772920836,-0.1582875322598126,3.344304774291868,-1.176096143237946,-0.9148730956572423,-1.6297687083957697,-1.4691023292355945,-0.8881312137068922,1.3877749235768346,1.1806686509983217,0.2241370140293006,3.543235995087526,2.7166054054305953,-3.6177788885776456,0.01459654840847841
2021-06-30,-0.02236505344565229,0.006256401633501787,2.0921706660906434,-1.335433056654307,-0.9407913931467804,-0.6977417565540541,-0.0452842831746626,-0.8738725579177203,1.2185595759466261,1.0194053599540183,0.023027341414891888,2.0950261246454787,1.7893524085727546,-1.0523398171065432,0.014487134132930988
2021-07-31,-0.05871537018145389,0.11169642109894448,1.7711043017396546,-1.4937106163190177,-1.5245269049973977,-1.1971810111085026,-0.3574209798711372,-0.8111297890895431,1.0637381502429253,0.8672567758021879,-0.0758095757946523,2.4889032056494655,1.5275562140953551,-1.647609804342022,0.1672049407718675
2021-08-31,1.2024430943417261,0.5123048991374356,1.943857358011617,-0.10764919555689684,-1.08688008504519,0.912018223003438,1.6384083213225802,-0.9447611049992655,1.3357766726071583,0.987403940606422,0.6534749775422808,2.0910819939318817,1.368196170306142,1.3902506454644987,0.018380080698305597
2021-09-30,-0.16689589481116895,0.46640251394080606,0.9899808627447806,-0.11660401398564763,-1.1525531570979388,0.28933210550776595,0.609157093578274,-0.8331029034493463,1.1130872761806927,0.806783281080121,0.42105483798860605,1.17840884737883,0.698131699049098,0.43740811399765883,0.020056497799019416
2021-10-31,-0.10867109436811426,0.44662453380251155,0.9086870149510926,-0.08038295376303996,-1.1963569128936984,0.922386889677431,1.7985458475982954,-0.7609824412957529,0.9480047176697595,0.6720588704332024,0.20381312603938218,1.2044254639006895,0.6379676359288795,1.094722254125177,-0.06788221491635864
2021-11-30,-0.880147573319468,-0.564184409950684,0.3435264710276807,-0.8172525245016367,-0.6659565197708011,-0.5797827283305211,-1.1160107471473195,-0.5910006010545354,0.6140550258805877,0.4302474308004212,-0.3876738157280626,0.227110342527014,0.30064520474029666,-0.16274505580168522,0.12261074847398519
2021-12-31,0.7919451443451174,-0.09223875904391136,0.4097839145549298,0.15914862992831244,-0.38654360185479336,-0.6755255101756521,-0.9586253648502135,-0.6596415512340693,0.7742709093474545,0.5050405074173636,0.07352984741101048,0.18015433224527233,0.25813803318778333,-0.25946022688945264,0.036236124334378984
2022-01-31,-0.010388237572433607,-0.04512769240057915,0.08629696897699932,0.10676137393239825,-0.38568367578971713,-0.08187538872897614,-0.9360612732859626,-0.6151535244170352,0.6955104633322408,0.43211614706858015,-0.019256637959934132,-0.09509161770312562,0.021639354711644115,0.25519659530540334,-0.2127218030029091
2022-02-28,-2.148503971113922,-0.6738114371794509,-0.5917652583047481,1.7679419510699004,0.4457357468694358,-1.0738709006270368,-0.92192983654155,-0.3158211083334941,0.11029339557372622,0.03317982126439945,-1.1396857435242984,-0.7492115153864095,-0.384958638108789,0.24316262648299,-0.05900166207172198
2022-03-31,-0.7253658310804146,-1.4395399005235756,-0.663139507205625,0.6301313179955625,0.4187516632731427,1.3040907359204355,1.2345753583784331,0.14601435616738853,-0.321569677403406,-0.12523395567323997,-1.273634338466195,-0.797524822166952,-0.40865031073550434,0.4990788872208437,0.013834982947455794
2022-04-30,-0.28343401854110645,-1.602157963847364,-0.6635714113181665,0.585528882005288,0.45988593528274274,-1.0921611619812244,-1.4089387047726467,0.30775375288512613,-0.4566904993258447,-0.2513332028085699,-1.1712154521230789,-0.7938273752694084,-0.4306206906750889,0.26564214609830533,-0.0006291286775613404
2022-05-31,-0.4397470850858791,-0.7569789950748583,-0.8061226609809522,-1.2355807135949337,0.47477582829069176,-0.373310607121622,0.7098534860465366,0.5730213824230629,-0.6485585957526729,-0.4262217063776974,-1.1837990381138104,-0.8799110865538515,-0.6055249152460469,0.381322435372259,-0.08603925396811234
2022-06-30,-1.4071549853076768,-1.1218942423018385,-1.0283838901085052,-0.76931425860208,-0.11393313356177828,-0.6585260916793426,-1.6401970314888918,1.4099778887886345,-1.1674915569052344,-0.9769344209306456,-1.5331369195818834,-1.0180259701332801,-0.9274158400562335,0.4311713097070713,0.21587864808540327
2022-07-31,1.8761687683758672,0.022411028674163256,-0.7397194318505719,2.0392949064655355,1.7314486928741644,0.23782353395289849,1.6691388868907697,0.6704390291483073,-0.581685079575133,-0.4065231542252824,0.09527540489327015,-0.8553114936230282,-0.6691331658869313,0.40141532288277076,-0.009483197937710472
