WPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-12-31,-0.7796253276392097,-0.5874453300463907,-0.1514067098891003,-0.6145331464452167,-0.912533587928172,-1.322860094944897,-1.3244552033674573,-0.325875174796406,0.8216952245216826,0.5646413618240029,-0.6572071912600032,-0.09967971085801272,0.15800455239916014,-0.3916568020620845,-0.18268933149846656
2016-01-31,-1.2934312954660192,-1.2812944504310224,-0.6539716998841251,-0.1304581497454509,-0.6455232501771289,0.34156905402868576,0.9854446038817014,-0.18036014044416673,0.1104724164452272,0.05845128418424936,-1.3990864476801046,-0.571462442549726,-0.028073085565134603,0.2634690684037655,-0.5159744466139223
2016-02-29,-3.0912102066260765,-3.7236383013380334,-1.2962936005972567,0.6222888128193033,0.9307169313051523,2.157238150670982,2.1180544288955563,0.4869763394237303,-1.2458499076083924,-1.419293743147713,-3.018952027531783,-0.9252061916614489,-0.5016405805062618,-1.0281820591124706,0.24784417220396496
2016-03-31,1.0464414400555253,-1.8143863312660993,-1.2852772640530816,2.039139406566312,1.245943117377008,0.47906733303726046,1.2703089527328542,-0.4211888642685109,-1.0283645245644517,-0.9226904199007059,-1.5857015668773469,-0.9234969933027588,-0.6071814217110183,-0.06611805471225288,0.018414164950688153
2016-04-30,-0.05927864946801312,-1.048579503340623,-1.0624753376772664,1.8748212457694753,1.1737286473553208,-1.0104841023646518,-1.1112485090647732,-0.1742613419248117,-1.0301305595495538,-1.0036077607398521,-1.1684288328152224,-0.8651545948743172,-0.6935446429350959,0.5131829804970881,-0.07871363434471003
2016-05-31,-0.46000053326444207,0.3823513766662795,-1.2480554089313836,-0.10820126060626045,0.9306476773167647,-0.8333085497467418,-1.8646142564760972,0.19354784590374394,-1.282835922157701,-1.3626018683499304,-0.9944075355877137,-0.953106934496266,-0.8609197052427029,0.5439380626950374,0.01831664716950831
2016-06-30,0.0013776124313964284,-0.3208053973478807,-1.2389074682039496,-1.0119107264467744,1.0148293927046934,-0.9963678480887531,-1.5242879822678193,0.39968082454369047,-1.2953389054871887,-1.442501799531669,-0.45812473196993125,-0.9427320975940137,-0.9694588722177714,0.5798125039662381,0.07695157321602379
2016-07-31,0.30397138082222047,-0.10211502289136679,-1.2650373759677243,-0.7445558395103448,1.0524894821557769,0.2281709674746278,0.7808413714457781,0.5165747081381886,-1.1315842719157172,-1.2496932892826227,0.1226075032228242,-0.9512172483013469,-1.088753871546909,0.11344650204097975,-0.20989053843913466
2016-08-31,-1.2262024035044479,-0.5391992175387409,-1.2311218466810394,-0.005951087890785763,-0.47842804542512096,0.8316148080190524,1.0574654907546681,1.519533916656505,-1.6412689320530318,-2.1871873082377657,-0.8192771088750439,-1.064754806960229,-1.076261060597301,-0.08721668470189911,0.07161546688394572
2016-09-30,0.3388440874286963,-0.3336428534708079,-1.1932406414013383,0.09058650648573773,-1.0748412595668972,1.5663019574709014,1.7838233509626278,1.5017325377881485,-1.3862877590397953,-1.7380251111769875,-0.4111976731856932,-1.179371749136334,-0.9977526311442796,-0.43904010635229135,-0.008174956366219684
2016-10-31,-0.06417513643896429,-0.5609756709383245,-1.1142444633127189,-0.1273617461611961,-1.0077748956256503,-0.798121833961595,-0.7556263814312302,1.716624502510003,-1.3429189505013757,-1.6917129996831841,-0.31379961960883346,-1.1210684666648707,-0.9223577443248895,0.7302095385283865,-0.2169410858410107
2016-11-30,-1.181472988465589,-0.545591387840373,-1.1960227021748981,-0.10869260482870303,-0.5776485054149907,-0.4168586641135693,-0.7194830069780809,3.4492881697567688,-1.6156823630917383,-2.2636266709603485,-0.9758555824747133,-1.1024758153356073,-1.0258140166585583,0.566751223861012,-0.06410741507571067
2016-12-31,-0.29286438761687156,-0.9352939611872298,-1.0963122053214958,-0.5242447968607415,-0.6750124647203345,-0.8066082320160014,-1.4707438403615474,3.979453063758149,-1.4813085638633396,-1.9945504123564168,-0.9344150482448788,-1.0218319485468248,-0.9724493293006824,0.7560165341574058,-0.015864374224199233
2017-01-31,0.010666911885903178,-0.8860724941315031,-0.9369392897881123,-0.5486510398608879,-0.9479745898487988,-0.35171864746746856,0.4162120353443295,3.996606895832685,-1.2795322789894341,-1.6359622579370807,-0.639410070223489,-0.9258353206723973,-0.845932101099831,0.517659067521219,0.15017499891170122
2017-02-28,0.9579620881386665,0.4063782835374884,-0.4016669345728953,-0.5146805700783668,-0.848370624673808,0.716582014572331,0.5279980847533495,2.1212331339254584,-0.9179571371740446,-1.0213065245556714,0.13745006234727952,-0.37678134224499277,-0.33945648364099984,0.13599658891043917,-0.044931823650117386
2017-03-31,-0.07864813948267503,0.6218963227300223,-0.6014756300711565,-0.6233634285121192,-0.983644402003158,1.778825589249426,1.3378977320994683,2.0653212263117218,-0.6737972068967153,-0.9877825975713254,0.2401198054625245,-0.6048293059859572,-0.6147281228038964,-0.2946185092005939,-0.00048291682696309995
2017-04-30,0.22827758061711906,0.9030048526271043,-0.6002330914584175,-0.6865403781361255,-0.9906412610659459,-0.723168978959297,-0.28060687046990884,1.8050363073913305,-0.5532431517857163,-0.8369074268279921,0.8087395404209758,-0.7120106148414516,-0.5882818956565953,0.6026924713384918,-0.1483209881633502
2017-05-31,-0.7905120095194904,-0.43944085234401714,-0.6156624278835551,-0.9185225754359491,-1.2315573102621875,-0.7153458475616425,-0.8379733294864365,1.5609103569666192,-0.6695170085409464,-1.0525452202840788,-0.19849143188850102,-0.8782705852330945,-0.6127609504817195,0.689226737005793,-0.02566084853019655
2017-06-30,0.061817189628338244,-0.3332287091870055,-0.5973718582924882,-0.8119009368405196,-1.1649225324169623,0.05896976296231117,-0.6255713022050361,1.3644824703595086,-0.5721468888228194,-0.93110375343735,-0.24912708794616556,-0.8948720752880894,-0.6015174413858946,0.461156655207335,0.004784740995218135
2017-07-31,0.2583953356294703,-0.3324287949607138,-0.6138125020372462,-0.7205892041275634,-1.0660439990485389,-0.9863098917623164,-0.29806859812128556,1.1751559337949706,-0.4369344850879454,-0.7582847320368,-0.11756542009716407,-0.9345274315552752,-0.631201503205329,1.1013127478733276,-0.01083870445916716
2017-08-31,0.18629993735983963,0.36584255505399116,-0.3100255520570332,-1.5014932459483115,-1.6054656770590805,-0.211031698883095,0.3360454764552074,1.0373972374514246,-0.3139124808591823,-0.6285636691353088,0.1299523223843257,-0.9934456522628564,-0.28837273089061816,0.4002231035282123,0.024422371688582092
2017-09-30,0.38203220806842025,0.5895861898670621,-0.30676547925192305,-1.3563441511070724,-1.3752607187596022,1.663070329265914,0.5291115456313434,0.881296355820858,-0.13213540593030346,-0.41209443930551,0.5261505937597815,-0.9601923937585864,-0.29279991253036375,-0.6129673825946926,0.05023278621479609
2017-10-31,0.5938464614825704,0.818550167252626,-0.13024031896907598,-1.105352266734654,-1.1486817501695965,-0.17296829088719365,0.7056186081577378,0.7379040868402139,0.1640639569394073,-0.08933825594268699,1.1689899362213727,-0.5963557305756682,-0.10268649774479008,0.39421084573930737,0.1070547624125523
2017-11-30,0.9507599778172567,1.3340123489375604,0.8083323511604531,-0.9067144331202516,-1.4083963151454104,1.065705339207163,0.7056619759456624,0.5803436924358373,0.8049172938177769,0.5607051162502106,1.8809209015232697,0.8088069847564461,0.9346843432083014,0.18820599875593044,0.2572425950027044
2017-12-31,1.9532128526940888,2.4394356914893067,2.964178099181743,-0.20159533385874448,-0.6010493899156489,2.3020107400361645,0.5307608778636994,0.43779767305816053,3.8495405225969557,2.681006928697603,3.612107367676177,3.0009747484975464,2.8998216698306583,2.3378320535388117,-0.14597571777507207
2018-01-31,-0.7809246893573203,1.2949700170800202,2.397017739440722,0.8099573336889248,-0.11688620682854223,1.0574436139418728,0.9761883767678712,0.34939250082331785,2.685696511825389,1.8370905049584003,1.247464625058778,1.9540833377056546,2.163280971729396,0.5701242170230209,0.018766035571661413
2018-02-28,0.2381963066263968,0.8318292651330816,1.5730093778367868,0.7632355315091548,-0.14772722631146395,0.2332198419291886,-0.041685054658161046,0.821066348625004,2.6136807166761784,2.024240812047107,0.9274709897361397,1.3312227658104527,1.424504842482026,-0.07804510093340826,-0.12119611003773584
2018-03-31,-1.0470716497269545,-1.0708988645288924,1.104366770112769,-0.4117470469413633,0.17747119218512092,-0.5361369839971065,-1.3471268124544915,0.6424600484597599,2.59772874195252,0.9064012398186941,-0.18895065096604616,0.9635797140012731,1.031919464710579,-0.35963819167377237,0.13745769801087712
2018-04-30,1.3703821709258912,0.34509907456235644,1.6159494292904264,0.17264324879835552,0.3736086211645315,-0.0961391110966612,-0.6374687720809057,0.45352901792278555,3.36484885194345,2.1659515465537433,0.5058051744726091,1.3182411876037445,1.5536067769851059,-0.43163409892173343,-0.19846141718797494
2018-05-31,-1.6876713753436394,-0.9358102027034054,1.2561893207943267,1.3488086691909718,0.8953903233408477,0.22410158774601943,-0.014599926301373013,0.2519493822576888,1.148936574481849,0.40088497039200727,-1.006612016086113,1.0616192909473654,1.2124431613576674,-0.2783567054809595,-0.06420622736565663
2018-06-30,-0.4364087050175175,-0.5347783410592042,0.9976456197380122,1.2018098167296871,-0.04544034031088227,-0.07524611824449018,0.4893185544802853,0.009581812343311995,0.6687268144379428,-0.056016260361237934,-1.0196592640553412,0.9729653511939783,0.963529365068671,-0.32458491248285154,-0.08595154564816997
2018-07-31,-0.5888197335921355,-1.7821909954704034,0.5843566792970364,-0.708603675499463,-0.061557520094996244,-0.9638488382465445,-0.3417242890375587,-0.34745290687208125,0.1515130972888233,-0.740112665863842,-1.207890610423745,0.6225698365107466,0.5604254299782588,-0.2176932344044907,0.12106563226229006
2018-08-31,1.2115403123316888,0.11410979559943213,1.0383728915187103,0.07523007376037215,0.6710895474369151,-0.5256642664929602,-0.3150753996643623,-0.7039797371472899,0.8976158981881989,0.531071459585028,-0.0037051456217009043,1.011238488003559,1.0215537025105943,-0.4234648664685674,-0.20323837109101553
2018-09-30,-1.6930460724905891,-0.6514039906936202,0.13321282579188837,1.057896496230083,1.151437001257697,0.09965450650592787,0.11879132321477244,-1.280804077577848,-0.3968254447385162,-1.2572211094360963,-1.1499866282853686,0.3279197585442696,0.1309336152242772,-0.3958314903854842,-0.09166158046591999
2018-10-31,-0.5953733387443658,-0.6524574949874435,-0.3463489430038799,1.0681147314362345,0.10514860151093432,0.1534865810101546,0.7439228221545634,-2.380646777812983,-0.8249710646848508,-1.6737171637198416,-1.0908539270968682,-0.1872894103745559,-0.327055948326308,-0.5908820437796677,0.09248242598284458
2018-11-30,0.9595356621526511,-0.7956516217511853,-0.4248628221572548,0.7510928469751301,0.24016022167567233,0.3301495830362376,0.456477571740369,-2.3507607213353205,-0.34438869919905435,-0.5978387266474713,-0.14269733263379286,-0.22671940599102808,-0.3881775475359867,-0.715112927466237,-0.03564967889355274
2018-12-31,-0.21517838315960153,0.10335670080463755,-1.2853868275827194,-0.2714652405208603,0.23709358098250216,-1.5345200956270217,-0.7764697634535783,-1.7351546912167393,-0.6225046082915071,-0.7516473797081257,-0.1971647568314417,-0.9203201973184763,-1.2202861299022283,1.5950284634030905,-0.16999198127266127
2019-01-31,-1.389949759563866,-0.3782166327267558,-1.4142092748750457,0.4241173522872763,0.608679109625622,-1.607039611501614,-1.0823953194679132,-0.38203139716168355,-1.5151831935981634,-1.6598249178913227,-1.137563729772709,-0.8609768833238605,-1.3780160610961758,1.8090938611122467,-0.10866809449922436
