IOB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-12-31,0.8272704804842662,0.4775051744864828,0.8179477144225833,-0.8723705071301635,-0.5014472137809162,0.0752718022581255,0.19781230164672703,-0.313857667480717,0.8073922704119992,0.7122825976788498,0.21844160102013083,1.054883990746113,0.6417612500080805,-0.03765077673125566,-0.08905965861284856
2015-01-31,-0.6669268136261958,0.0029768723079306595,0.8688407693007687,0.10695742119444812,-0.8513624521448634,-0.757974668001903,0.1973596526429134,-0.17231401787305753,0.8022555162931386,0.45440901248682947,-0.0507610457964095,1.1950848250466566,0.7048981465785561,-0.6936559176515698,-0.14743630633181024
2015-02-28,-1.162560527889062,-0.44254161331920006,0.3959268686025749,1.0288888106387513,-0.7796267635017518,0.48605519506507777,0.9437447044503189,-0.3657016566254234,0.8015340912870614,0.06239382395159771,-0.6343902154725183,0.5961830166138926,0.45328105085573633,-0.15544455157809703,-0.14789061370241152
2015-03-31,-1.1687500033220872,-1.3201005438283304,-0.30404641951625455,-1.36641642608839,-0.3373255456891831,-0.6707076603355665,-0.4840656241628848,0.032417966991920746,-0.5160922004774701,-0.3326441376363606,-1.1169406116537193,-0.1665713598448402,0.04366222966827766,-0.08548527126498931,0.046144287657525186
2015-04-30,0.5476865185719875,-0.7652550236644108,-0.6446642169299943,0.8394278867518584,-0.26201798647201757,-1.5937711690943006,-0.9538512025312705,0.2789334779426545,-0.32151680991987897,-0.23399257443995367,-0.6535568752293529,-0.5019668701188039,-0.15609760701838865,0.9689945664803514,-0.0262722135055238
2015-05-31,-0.0956550599876126,-0.3047317167620781,-1.0815173751173959,0.3990967202520636,-0.2671273231591982,-1.271559088601185,-1.6372766470072728,0.5045325157205317,-0.38317182134640787,-0.2992714521876624,-0.5525821146036529,-0.9511460610730387,-0.4104580974464949,1.3443583065492744,-0.1535721435079689
2015-06-30,-1.200983096478553,-0.33240196903490127,-1.3301841911072851,0.42452957149925924,-0.8372394841596777,-1.0153146698572355,-0.8353456256295861,0.732035729874677,-0.8284198338057955,-0.6983759653660558,-0.876370806339465,-1.5265271453473166,-0.5818452735207518,1.2587292995840886,0.02531780798429
2015-07-31,0.32425671159241193,-0.4383686980695567,-1.0548711601774452,0.1334935402782491,-0.4969223506065811,0.09964770489218314,0.95803744400518,0.8721244124384302,-0.8091239022075716,-0.7303229669151432,-0.4196184825121162,-1.0450945620217371,-0.48001521580723433,-0.8332021609083466,-0.08796877294595716
2015-08-31,-0.7535817612039993,-0.7488360891289523,-0.9643600861134342,0.04578883422355541,-0.8418989276600514,1.1735691222097975,1.2244093485652765,0.9049945306308836,-0.7986361282871277,-1.1942448286829968,-0.6415582642804795,-1.1139421402519998,-0.49276923372691567,-2.4120172824170765,0.0408219945202552
2015-09-30,0.41225578903737176,-0.00019468687565791278,-0.7890023434602245,-0.5868554410762038,-1.1369561013356,-1.2426199011124242,-0.5288704870613818,1.1118171544059854,-0.799842577370364,-1.2447510599420502,-0.32462886111336753,-1.0321538980121359,-0.46231834577085007,0.9068473248409825,-0.03509131981127006
2015-10-31,-0.24464223951376238,-0.2696303716510786,-0.9183290428290433,-0.6982883090630144,-1.3776424778767995,-0.8865253320443423,-0.8820804591264312,1.2531155134261012,-0.9244847929869566,-1.3933949946029849,-0.30357376228292,-1.3430774356006254,-0.601398480944636,0.6246110677306934,-0.08183001824763224
2015-11-30,-0.6305175302769949,-0.19915228183161304,-0.9819159160850939,-0.7301012366275009,-1.204279785260724,-0.053705741356536794,-0.6922163975653209,1.3926150178332515,-1.085277567233513,-0.5196651447354559,-0.4538374659840076,-1.3475753577581586,-0.6735703239125908,-0.49931240091616197,-0.037919234862293726
2015-12-31,-0.17403420896836944,-0.4911905539229134,-1.1284795400301995,-1.8270157775190414,-1.8815108474380193,-1.0505414797180908,-0.26501223112592354,1.4750419025845893,-1.0951935966836495,-0.6959285507338665,-0.45901279476611745,-2.208800667387986,-0.8110643081287865,1.2087210607252679,-0.20479441264601328
2016-01-31,-1.7398422605084116,-1.1986318952934678,-1.2463890040306558,0.1108060930417243,-0.6860312236229001,-0.44443465177812946,0.14002012399838396,1.604333450856228,-1.0045211557078215,-1.3743347369220351,-1.1746864428796362,-1.3210311896514135,-0.9263808892476777,0.2435139780557285,-0.04238777834998233
2016-02-29,-0.15488329153973174,-0.9519317568390026,-1.0874348016382627,0.3365016217557868,-0.6628249026741156,-0.07987176795679449,-0.349459644848322,1.6614120314071175,-0.9222312618228969,-1.3452021350857515,-1.0251736519006716,-1.119029001292884,-0.866264378483771,-0.45322885459853046,0.22107956709335827
2016-03-31,2.233978150234558,0.19939726549813072,-0.4975024893109945,3.847761818586265,1.3523748524365984,-0.5998193155706215,0.38339003532517646,1.6605915931903137,-0.7110869736294168,-0.5397024378725522,0.4416134091013313,-0.07918600474882213,-0.47292800584605466,-0.006387589045838683,0.034121913069257125
2016-04-30,0.46836947306311505,1.2214725361538814,-0.5104023293858041,1.0715570228863633,1.3181491207614597,-0.24696622154331055,-0.014975490112682363,1.7580508972234306,-0.5393802351339686,-0.19995276379314725,0.7990933017836501,-0.08933094144534934,-0.5088903422800444,-0.34105313647847185,-0.14778123154177847
2016-05-31,-1.0807416734014785,0.8008693906870221,-0.6822653596417604,2.137521786064302,1.489509168493639,-0.2798926295431436,-0.2565995787079231,1.7374556545385498,-0.7353634168598789,-0.5765195033234611,0.10403782172309245,-0.17305283837753754,-0.6373007686041492,-0.16871292834540993,0.011049836186584935
2016-06-30,0.5534966309016096,-0.0447978764082296,-0.336442072930118,0.062094431413932984,1.4403596635256137,2.819084125501004,2.2451923837099246,1.7391345165983623,-0.6085176413219997,-0.2053477597841728,0.5420172859361418,0.057762042088566015,-0.3698148375559049,-2.201938604376392,0.003656311203110479
2016-07-31,0.5045210012571467,-0.0990504278826402,-0.3086294274394559,-0.1443868132757808,0.4607045062827004,2.0344314030017885,1.6977663834717702,1.7780199824882963,-0.500046002445737,-0.00325814879013433,0.8463468439101632,-0.01028908751459212,-0.3316191737750346,-1.7304127115647483,-0.029631797606371
2016-08-31,0.0998948668176722,0.7846114986237543,-0.08899007505954772,-1.6437261628931754,0.45952221882936356,-0.31175200991513863,0.057097072409297366,1.3314336357008119,-0.42289498471893017,-0.019177129723257236,0.44697063739398785,0.17178941460516434,-0.13884234075640547,0.088193761630655,-0.04419547279112168
2016-09-30,-0.10496326484483012,0.3391811138821725,-0.21618817945659108,-1.4195585555448476,-1.2605991435685395,0.6269198806882268,-0.9099605270105436,1.49445037920132,2.998176340630583,-0.1991632415155715,0.24503463828666425,-0.5533731623944619,-0.21967406297253683,-0.622874028322954,0.042314004691416225
2016-10-31,0.8180534534539191,0.5583393184099082,0.09523544772940752,-0.8937034530289347,-1.1487510396556349,-1.1361301207976817,-2.6461858055076695,1.5794593040216816,2.8900007177570455,2.5613149874961345,1.0810345571126032,-0.18436332118871301,0.09232732550842686,0.6621765353260589,-0.05020359196657908
2024-09-30,-0.6571098788865228,-1.1203692431874601,-0.8902867710168405,-0.8086138554773802,-1.3314055811643006,-1.0128797890854795,-0.7715965298171353,0.346247154419474,-0.5067814894887691,-0.8033893105476022,-1.4026619000701115,-0.5084597697390207,-1.066183583873238,-0.2796942786561422,-0.05831048182722859
2024-10-31,-0.6922819766900604,-1.4516452364271646,-0.713572298163541,-1.369324425908209,-2.0548490352945703,-0.8488071532743683,-0.9482276040932566,0.8815561299346104,-0.8519318590013009,-1.219894275747895,-1.4544041740643445,0.40265701578115676,-0.893873629839085,-0.36575230415371,-0.011635554672747687
2024-11-30,-0.35857517891060003,-1.0342333908973163,-0.8123491312970464,-1.3066930894971176,-2.0808948115234007,-0.8310791375825626,-0.40243948865722307,1.251499439118798,-1.042828333856222,-1.459949969780562,-1.2202769211434383,0.39147563786368605,-1.0958217001447106,-0.33210142556151295,-0.03921328238022078
2024-12-31,-0.4907735819645963,-0.9155058653078224,-1.1581810693484649,-1.248925072760399,-1.958544034415036,-0.5274299361579211,0.20774950510091408,1.4633466271371065,-1.3294059353848233,-1.6459625868243224,-1.140103927461184,-0.48347622984960725,-1.591070982062202,-0.11785440842875461,-0.014792017468319318
2025-01-31,-0.2503768234447387,-0.6782397270228459,-1.3728242230757113,-1.2446709178327877,-1.9963762400042,-0.4132354700433265,0.31074341045352355,1.6579924569305777,-1.3107396315820257,-1.6438081563304279,-0.9329412952376787,-1.2147707792167717,-1.8987023608010851,0.053276086371850655,-0.15837527716011962
2025-02-28,-1.3476355525639878,-1.2283843756793917,-1.9316248190173086,-0.4423694177783875,-1.3784531894034306,-1.483957341878261,-0.0790285717324579,2.393389325970799,-1.7520706123380143,-2.2073402544600107,-1.3857673475139871,-2.9059677188653685,-2.8685132455805062,0.5124196486381674,-0.11065823621358833
2025-03-31,-0.9951366957689903,-1.429667550286706,-1.8037087968088212,-0.42231608798267245,-1.19118787604367,-0.47099835977895665,0.013878504294465625,3.236063511482622,-2.203035779912943,-2.446262470706568,-1.5126726647609916,-2.458710199400905,-2.6635898075830826,0.2926259818076085,-0.03765150620368832
2025-04-30,-0.4432090624500287,-1.5675620931821221,-1.826232324098092,-0.6053895264177319,-1.0791955328639926,0.03028472852082804,0.16332763189662486,2.8017766249634013,-2.146072725760824,-2.4262122749248123,-1.3470199243112242,-2.461636939442535,-2.6151295464573376,0.18595348947096546,0.05973081956946801
2025-05-31,0.32672619816646775,-0.6028365649016947,-1.6298676034866675,-0.23590662860927247,-0.717234960844521,0.5244187751489408,1.088056393159995,2.0638439868237426,-1.8436628544843805,-2.005182180932956,-0.7657426903296128,-1.8109248878802047,-2.0808633675491324,0.012516277916693715,-0.02182273863698289
2025-06-30,-0.3135625935461789,-0.23201454222418974,-1.474306382916534,-0.648240277080426,-0.6383580709340824,2.4690957808617555,0.9176728063631321,2.4380970087850744,-1.8488762771621343,-2.0462017612797574,-0.6254399947545558,-1.5955577960407619,-1.9365432382089858,-0.567193601838448,-0.03710903973935242
2025-07-31,-0.4204730227335026,-0.21600216674266848,-1.4220377191841818,-0.6196804637395031,-0.6362275366789248,0.0671755976150631,-0.1431046783628401,2.0965908612418223,-1.7920758528242862,-2.1452748713178535,-0.5258240466894177,-1.5555483075257122,-1.8685057523940156,0.12526618570890652,0.014012126150450468
2025-08-31,-0.005628859601127984,-0.393028707551947,-1.2382005716634097,-0.9403135199783333,-0.9206462425627557,-1.2981395241181446,-1.0323065920085717,1.641905361010063,-1.5903708728774812,-1.9407725382852812,-0.313692497833058,-1.5268470906312952,-1.4975172387283788,0.5261861728651442,0.03736103725195797
2025-09-30,0.214763748076598,-0.11593949350688276,-1.077631995713057,-0.749748627277579,-1.1456468060701022,1.5639945622126683,-0.28204744679910615,1.522026227928997,-1.3629395267710551,-1.5339858131769664,-0.09275301574650693,-1.5433555592782333,-1.2802770304159747,-0.2910809703090063,0.014312862039490743
2025-10-31,0.21759144203538971,0.22617924603244083,-0.9324494050936281,-1.0005847976982414,-1.1355576778052892,0.9514003852976896,0.5892492446135963,1.2310094161975946,-1.2181588638325753,-1.3934735855218014,0.051335779600824416,-1.3522505025011984,-1.0450257941472592,0.05911800248600377,-0.03346319833008569
2025-11-30,-0.3760902046314702,0.0760578049391172,-0.8781032770784978,-0.6602177786296962,-1.1568601065169477,-0.32446728304532235,1.2523970995316602,1.1018931882841072,-1.1318962128466876,-1.4140563329619644,-0.08456873079027744,-1.4740326344096133,-1.026146135700661,0.4584344766447115,-0.07103893629232691
2025-12-31,-0.769813727484162,-0.4324177276868598,-0.8421607641370761,-0.56503112813905,-0.8977990344371791,0.2667674783225005,-0.21329134889568951,1.338407951063256,-1.1400703236359004,-1.5133344962620274,-0.42747516191037177,-1.129324076299756,-1.1606264586567705,0.26479528821967746,-0.013935565541804215
2026-01-31,-0.07087373131760981,-0.5751579522862748,-0.7972636409266942,-0.8205831680287767,-0.8746287861451597,-0.050359317762159204,-0.2187657846010781,1.0868384488697327,-0.9935094497524589,-1.3471448207747736,-0.4113581477679824,-1.0915372012282125,-1.0853160923210399,0.3570102889158732,0.022753478836922542
2026-02-28,0.42181972117280886,-0.2165069118445789,-0.5779684516084006,-0.35921131769056736,-0.8060300991916883,-0.4395648311380141,0.18164687605811392,0.8201345506732424,-0.8235171219992671,-1.0826760623085858,-0.15144211152570033,-0.5876985132799947,-0.5690002257969453,0.35453137061533774,-0.05324451451881224
