KKB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-01-31,-2.9045417127117967,-1.3857524274193702,-1.3159479790219082,2.900255005567039,1.0105676670528483,2.058902343383275,0.08363613100964411,2.2661352653235065,-1.7221410965145991,-2.3328229677452827,-1.608857766644331,-0.938031993495974,-1.6782348460487875,-1.4448267602237328,-0.08166972960676354
2016-02-29,-0.5977389496286627,-1.4475119645244676,-1.2875831981058206,2.264256544427003,0.9180804857695178,2.1200426156176833,2.2305168206953474,3.0940438127944625,-1.6519640449803945,-2.1600022366745923,-1.475203146314985,-0.9486368831706895,-1.7329474864447065,-1.5603430194896954,-0.023127369129317347
2016-03-31,-0.1131751976284307,-1.6193669934968744,-1.2056567140854397,1.3473883498325152,0.7675306698189357,-0.5528430104836064,0.05868527032948331,3.1326393051852355,-1.3526926122788523,-1.7959554711465084,-1.0957253994692115,-0.9152017406397931,-1.602683488943401,0.0897108585030001,0.10557712997687958
2016-04-30,0.9552990647378492,0.10700114113951065,-1.0507614726063739,-0.09060770716494694,1.3801601145222027,2.50600684982631,1.175957129220401,2.550389206658309,-1.0322818845612083,-1.2594234823903545,-0.33732416425907735,-0.7072695398721872,-1.350803232722171,-1.6614808704538868,-0.04179712867846148
2016-05-31,-0.20930429981644408,0.302141963798404,-0.9969913183187148,-0.46208105653680603,1.2621755390071965,-0.003592808188711354,-0.24280525707278788,2.022863053236027,-0.9443304393958794,-1.1409331899314565,-0.22428205435649246,-0.6701888360628269,-1.263862555798484,-0.2512182256265373,0.018526506529604993
2016-06-30,0.3851436961813546,0.5748819662185646,-0.9059119852936852,-0.643725506664623,1.0908764279634708,-0.20640930534855814,1.0487291324274608,1.6624227593270953,-0.8169858343405979,-0.9630947658483369,0.3012456787585663,-0.6135160895614817,-1.1437674611132482,-0.12626224303203437,0.2136815289923667
2016-07-31,2.5516774401968267,1.3444880321377195,-0.6900264142720922,0.7122998157840594,0.00827299277418258,1.368080489109205,-0.20354956315590358,1.4182098179576097,-0.24499402520143737,-0.33780720833900774,1.9926359698235765,-0.5792143032456676,-0.8545598998198113,-0.8910325320839887,0.0385635647814927
2016-08-31,0.586213722626047,2.045475404874244,-0.4510944466905203,0.14391745483267518,-0.4462020863858947,-0.0933219886649764,0.14127276205480566,1.2115924514878518,0.05031476005023901,-0.09486572301746314,2.0617773651414595,-0.4130670842926918,-0.5527278458708296,-0.09705421163630588,0.014162798308511106
2016-09-30,0.3638401593260497,2.0211782896237906,-0.34616493719995145,0.23735940428910388,-0.5723526747382343,-0.022366516442364596,0.3921534750775098,1.0365384009984742,0.34446535821153645,0.10780620160187694,1.7057332234210065,-0.3303278472870066,-0.44163301538708627,0.11396620110001568,0.14964212564924156
2016-10-31,1.5696767360926749,1.4452510295207819,0.5413096113713988,-0.6695747049296896,-0.30832365072559775,0.23039761831389355,-0.6414806806107549,0.8794789724783785,1.5914245600424688,0.8999207089168779,2.2982434894080708,0.6943680162432156,0.6126985280209293,0.4840132461055725,-0.0954944557976331
2016-11-30,-0.7296590772340741,0.6422620492919476,0.5184189231722413,0.5884538804781531,0.22568535572761073,-0.6035623016504259,-0.5252762634384105,0.75633361304348,1.04706609427045,0.5974308504468426,0.8094705490530443,0.5893252090346485,0.5222828342992142,0.4213566442969771,-0.039881226639602585
2016-12-31,-0.2737204162551002,0.2963537552130717,0.29570177519225915,0.6970974012531579,0.5698259823649015,-1.0373954661102145,-1.5243408389243027,0.6378312585543823,0.8962058180385235,0.5192577908036031,0.15679666329124725,0.3774006209070522,0.24652460889991915,0.5690876177619849,0.30115331344166063
2017-01-31,2.955658302297334,1.0702105155389967,3.816686036178132,2.7859224603876567,1.5795650345701508,0.434986269567778,0.01851400404219736,0.5425095657899048,3.6813702382525246,2.259620264887868,1.9771492704014957,2.851318861096462,4.168780443170944,1.9314361212323383,0.09340259556615019
2017-02-28,0.74380137151141,1.9713180224148277,4.464365063789116,1.4838275258063283,1.4620534562006282,-0.42477478219894316,0.17479392931842858,0.47152319803410525,3.212531308035899,2.3737125304137767,1.9014152231840467,3.589336305612934,4.666946438198596,-0.20933000147761316,0.03355617414413549
2017-03-31,0.1986083570888476,2.1023433263728357,3.672956401658035,0.7344450947973132,1.2995742663793612,-0.954640885332278,0.5096701977665683,-2.8326741766202974,2.562045512817809,2.0725068638658195,1.366660139097101,3.3045359776587424,0.41125903073949593,-2.1453705507489786,0.10045753156169056
2017-04-30,0.7235623471612095,0.9362957177444864,2.831628275299208,-1.477189733560808,1.0659147993755476,-0.7254613132995256,-1.2580236314936721,-2.106182879034187,2.2913485523583774,2.0314806778354995,1.4785740628673438,2.7387964973557177,0.4020251899085719,-1.1282723600266824,-0.10834556299597393
2017-05-31,-0.9965738960981781,-0.04621849817878715,2.0908599515573174,-0.013419626637658322,1.092751069792034,-0.907518675268141,-0.8953553132527655,-1.7008028482280848,1.3567110195065377,1.3834385199001762,0.2037371551196551,2.0316572080185056,0.3989445054404581,-1.4193881881946329,-0.002974127303814817
2017-06-30,-0.11179228342008567,-0.22052641304514914,1.7597220829507638,-0.11485361698469297,0.8539666583916362,-0.9882086677317272,-0.5251321928080809,-1.4409659441947404,1.1253142243375285,1.2083853834368992,-0.20407626355575625,1.7781660014378775,0.37586750377115546,-1.3940678445378851,-0.022490907859893692
2017-07-31,-0.26311118436073544,-0.7714060584976467,0.8651578996478122,-1.261463971647531,-1.1767345420071706,-0.6395021344507124,-0.3245145952601615,-1.2600476047337574,0.8995457751914899,1.0369222332594035,-0.42366415917538397,1.624444784384482,0.29525452099540905,0.04042391866665266,0.02506899555457154
2017-08-31,0.160890605442568,-0.1218408828528975,0.7643150209754628,-1.9373672324496862,-1.5637768057125725,-1.2012351878152459,-1.068499673218904,-1.1284349717419055,0.8558839218272495,1.0110702045567177,-0.2687627141034136,1.6113311918048654,0.27123165867220717,-0.8092759549430507,-0.0629421199567973
2017-09-30,-0.5835577414429275,-0.3816213017889354,0.5082781775976161,-1.3429253000451402,-1.4938911447484196,-0.6834048282177527,-0.1549705221101175,-1.009896842274054,0.5619506596363765,0.7647913073021642,-0.5544855419608773,1.0691514754893456,0.23577239863437183,0.07133344540252326,0.06234776629888468
2017-10-31,0.45106631023899574,0.018009672481349555,0.25995791048475253,-0.8609287501161171,-1.9689251728124209,-0.6913413820907875,-0.7178058572718118,-0.9122215522012161,0.6421234435551075,0.8243519915144294,-0.06177649300617127,0.8080106182495134,0.20000649612898624,0.2862276407160502,0.012407840129794899
2017-11-30,-0.020702156905525293,-0.08459536765205404,0.4757095649900722,-0.8801183632469269,-2.488014396560889,-0.06123084383440216,0.9704447579308831,-0.8125584016723087,0.5575840610924168,0.734760837819065,-0.029801837856307054,1.9553225968529593,0.1914498489472225,0.7392545676225012,0.2604502729105935
2017-12-31,2.031875604613738,1.3945044184720476,1.3200058337069958,0.4716446508076718,0.04020927678560541,1.377720952315459,1.1705255538141879,-0.7343078858299901,1.174816189415216,1.1456150436894312,1.3919898879336483,1.261549521965737,0.2055494967015737,4.60414745267021,0.04642401409879457
2018-01-31,0.15558913326250054,1.199953014256434,0.4489794671642135,0.5031385346308956,-0.15315538480033414,1.0913032942009422,1.0600484034404478,-0.651768435981114,1.0535479436339557,1.0292762208380075,1.1522862633412256,0.4273664534057513,0.13617814596362407,1.805373982415249,-0.01100503432281997
2018-02-28,-0.4931489993221927,1.0136259311783473,0.12689062606581614,0.7565412730837485,-0.025961357533567483,-0.6505992296424543,-0.6578431698701546,-0.5471564991108354,0.805987485403586,0.8448458600837055,0.60113432307337,0.0672045896515189,0.0796196386086728,-0.03652996923607997,-0.10006813206437337
2018-03-31,-1.3909007462300926,-0.9337045809945552,-0.24224003589393214,-0.673797054183528,0.26800749823908765,-0.9366928294050655,-2.2991348176545774,0.06883984870333518,0.1636605054962626,0.4905810610549864,-0.5557031107096462,-0.3430735237221736,0.29499526964842365,-0.06943613788033218,-0.08091477540125512
2018-04-30,-1.139446227181494,-2.0398234010836553,-0.6800906916792049,-1.2096802036043808,0.596153508317713,-0.6802562009189176,-1.562111799048397,0.20533602935473202,-0.25465681755829905,0.1355706269053216,-1.4684044337610627,-0.772181232445266,-0.04471232600842642,0.2623796940599515,-0.024553030638091222
2018-05-31,-0.532045746033616,-1.935209993628298,-0.5605465639434635,-1.2949674485172242,0.6787562117597152,-0.38504087370803725,0.00937104998656648,0.31535617650596615,-0.5012675232427792,-0.0892534507649767,-1.733398798569857,-0.66539870316368,0.04987466925920982,0.1423626796251324,0.030988395051138717
2018-06-30,-0.029704361427980337,-1.01965385353043,-0.547626544268253,-0.8705789443254165,-1.7596328304747655,-0.2293540127430589,0.7139996983921966,0.3876018416669521,-0.5525760618422217,-0.13105747901516648,-1.289132603507248,-0.3360318083239618,0.050064573998309526,0.13588403845947988,-0.0514027974263692
2018-07-31,-0.7931835402273308,-0.8023024030409814,-0.6901496927749831,-1.1335291647985144,-1.9407738738241207,-0.5739831131537613,0.032233941894646165,0.5292532162571538,-1.0606839257061296,-0.6645969097118613,-1.3063899139676536,-0.43576784194594004,-0.057320782534866645,0.09113443092787701,-0.006959735052490344
2018-08-31,-0.2977437844472735,-0.648314812932722,-0.8361378322264954,-1.0580452648883332,-1.7105959647369438,-0.3714588734548898,-0.023187060891337284,0.6378819894014474,-1.2799821666304763,-0.9504791582316665,-0.9584883492166498,-0.7086221969664199,-0.17794144699784875,0.10821521241066384,-0.17642096977422497
2018-09-30,-1.9230556616174295,-1.7247948767828845,-1.1579956087568073,-0.04816791411137623,-0.8739999147850425,-0.8292505335763721,-0.9846130548518537,0.9364234453897512,-2.519646016677458,-2.7140494054924686,-1.7339663303225077,-1.3718770105902798,-0.462373127751005,0.2366805626492453,-0.13299906964847916
2018-10-31,-1.3260644057437072,-1.9883259382949823,-1.5996998260715176,-0.02760329227088214,-0.6389041078015978,-0.8371398879992877,-0.8588982711084884,1.2141577662679182,-2.994874662993435,-3.70157501498317,-2.0065938392730702,-2.030375474936632,-0.9788731973086218,0.5173544376957824,-0.14558905485990278
2018-11-30,-1.3338867625134772,-2.4494079834082605,-1.7798081745702212,-1.3633937412907178,-0.48839106593713016,-0.2547581488856204,-0.19851617405495425,1.5199078441366944,-3.0031975641584547,-3.8728205325179634,-2.1744355870093757,-2.203725827934421,-1.3691933863317787,0.48198946207208676,-0.12282905946844064
2018-12-31,-1.0862141049867609,-1.8573745945545381,-2.1371078203055354,-1.460094519897032,-1.0174399677225183,3.2636427453160652,2.608180216993192,1.7582142379455108,-2.769179036647092,-3.4946380826606824,-2.00427902269153,-3.138054086416087,-2.1269443038026115,-1.7413195990425725,-0.08793488938117697
2019-01-31,-0.7308046472792922,-1.4770968888924312,-2.074684786086747,-0.992759346300686,-1.0720330465366443,0.36012535916833444,1.4641719707910972,1.8643198140326043,-2.290564615629035,-2.6872690574845897,-1.7004112659277704,-2.9692743129005996,-2.246641423708072,0.16685868144409155,0.12932010554403117
2019-02-28,1.5400827060935887,-0.2349957122587787,-1.7102030748112151,1.4115996563231576,0.48690947918412864,0.3929545402450767,0.5739246883247217,1.5369339358568235,-1.6292680390009526,-1.6831384149807422,-0.4786996440434468,-1.4729810530118326,-1.6745475067425837,0.2306367068570313,0.028197065603448476
2019-03-31,0.46930299740391074,0.4724709021394423,-1.440837600732836,0.8790432226078154,0.5278791627372179,0.3079125956194059,-1.1809410756520684,-0.24679111859279032,-1.2773015269865389,-1.3284479755086316,0.11108164359213597,-1.2440855614545117,0.13385429594439963,0.2709409476500176,0.028908968905372166
2019-04-30,0.47932840545391997,1.1336801824302998,-1.2283048745312175,-0.305419352844572,0.49819380895303983,-0.28605942086471087,-0.3607878459552761,-0.34631618518452406,-1.0499444500215394,-1.0563023033149768,0.5756015013224051,-1.0639133018633604,0.17448655818185876,0.5501103882515279,0.08911167303851246
2019-05-31,1.1509135144037272,0.9637850088679549,-1.0167462948221793,-0.9172818976354457,0.2747410436284719,0.2577877509836445,0.053388087804033375,-0.44161861114307477,-0.752798357210201,-0.6976102979695887,1.2577239708521248,-0.9142336542925202,0.2209750325631054,0.14678453371380487,-0.002446650669994381
2019-06-30,0.11080576692298877,0.7826252791644225,-0.9987098938287399,-0.5515128832010875,-0.4427780160561648,-0.6068777865014292,-0.8878055227232802,-0.5143726444848379,-0.6517259867271219,-0.6018531612125556,0.9517256552771703,-1.0806000178172708,0.22966059351806112,0.5634331992938761,-0.021180822079447024
2019-07-31,-0.08316871113633988,0.5192692411299333,-0.8969045771854894,-0.1776505254548246,-1.053936352767128,-0.4570981226535212,-0.23806808957091585,-0.5764067988233497,-0.5940755777336557,-0.5580179933634287,0.47950283752770795,-1.2114919535582054,0.24813134984039353,0.3806504898182614,-0.19693998060429888
2019-08-31,-1.90149373951748,-0.8299112449108771,-1.0885456779625984,1.0556674965253423,0.47507788995639494,-0.7176362208165786,-1.3762827634373995,-0.6043538986393746,-0.8208723948780859,-0.907259208025496,-0.700157993802192,-0.8710729935720324,0.19720977334679574,0.6844498612622846,0.07623357681878076
2019-09-30,0.9544072689586334,-0.4218974058866131,-0.6366382102573012,1.7740956271130428,0.6417852708269189,-0.8020777743373748,-0.7792001426086236,-0.6727309538410766,-0.5715909053843573,-0.5861003196605683,-0.1910495936939813,-0.47481793895004826,0.2731539000487161,0.38189643726375566,-0.03999893307733038
2019-10-31,-0.22390004143649142,-0.4898081556140093,-0.4110993211649182,1.556471235805755,0.5710942580127515,-0.6916724918176161,-0.6412079521452653,-0.7134831963063828,-0.5266531257614274,-0.559986989206315,-0.3406539184015257,-0.2940463819673749,0.3020181415010186,0.1775310534187703,-0.1198664974064276
2019-11-30,-0.9569894791688487,-0.10770563130984061,-0.31181215304424464,0.5160428012139248,0.24058135764686772,-0.47477792778539346,0.4468732547028461,-0.7324292444960118,-0.5843832861009987,-0.6933193685674468,-0.7178895389602759,-0.23450212393447742,0.30678810701385445,0.034693047848223045,0.08599871867524368
2019-12-31,1.0677720002882212,-0.04603578501785418,0.21798471713240022,0.6006488106936092,0.7435404016405665,1.1110030776113633,1.8883308341298635,-0.7901662938236246,-0.3403363888176879,-0.3670938810868995,0.05761916673397902,0.3040133498135018,0.3876951412952332,-0.2974115360433676,-0.005757848252824602
2020-01-31,0.31143088629900134,0.20022665400535078,0.6803409837217655,0.6284479133118879,0.7756769934841562,1.2976565318365725,1.5499193642681404,-0.8224669438869997,-0.2393645849400108,-0.2639360849957034,0.36413475063874773,0.650610539913078,0.42671453440897456,-0.034741615672368324,-0.039492489211483454
2020-02-29,-0.042510799572564824,0.7295844104736625,0.24643633828781875,-0.2626495416419624,-0.508583120789012,3.4674046316450835,1.705012069762794,-0.8404579131682038,-0.2215489940256914,-0.25901778156563293,0.23845728597440274,0.2137918239087882,0.36983102014598074,-0.8498380105357595,-0.4886930954169878
2020-03-31,-5.146811453501241,-2.5123823137928447,-1.0922700060953336,5.221892683339232,4.40567961350568,0.2885051859818258,-0.22699938835041908,3.9819137514894822,-1.1937848487379477,-1.5339934571747291,-2.4433070364838754,0.011743188069482135,-5.495578313601768,-0.06871763518136155,0.1841440118569053
2020-04-30,1.8682586336299651,-1.142891610103773,-0.6446959699277127,4.747047317913722,4.1687775470255595,0.8803539771227863,0.03214840925944927,1.9194033439376867,-0.6333668557551071,-0.6728579477951506,-0.6779906022668101,0.28828980050219666,-2.225489916992376,-0.8112444884340244,-0.08132127585154883
2020-05-31,-0.2890800938160083,-1.2965046123953374,-1.002763664155081,3.222687176682156,3.080964341299504,0.1402111357276525,-0.9699941187551694,1.5974374502555564,-0.6473319910600529,-0.7277892798063371,-0.8178677770563039,0.17916963561972815,-2.8251178009270452,-0.00949298713653707,0.18413903100578732
2020-06-30,1.6822511673778962,2.112252935100507,-0.451649508198024,0.530729382058237,2.8391098273316,3.6540744747307623,1.7073237285841374,0.9499319561487082,0.007017878642575798,0.11479519648259151,0.8184325771759247,0.40748566213249654,-1.3041505800499011,-3.879177709017036,0.12501054109196713
2020-07-31,1.1405072781608812,1.6038578791157405,0.09381778821714105,0.33267960090050397,2.52030809387981,2.974320774183096,2.329324437353919,0.6150749144378297,0.7413925383476234,0.8905368767310998,2.016403412526258,0.6483844517111229,-0.5364066651282008,-2.2518186631913335,-0.034151553321731115
2020-08-31,-0.023357027225422537,1.6820133796711534,0.8730438701597247,-0.005334008129296893,2.159297532417225,0.49172157710716485,1.5160215941935684,0.5647514763380692,0.7165303876595709,0.927109901856258,1.6956326280890641,0.9386577036052304,0.06994888886849479,-0.12321676666657415,-0.09780044731257706
2020-09-30,-0.4495877049530028,0.384677533471267,0.2101061585797791,-0.01813946265240143,0.08460183282658895,-0.34737615167873154,-0.8321358229278467,0.6091175555394942,0.2379590331636513,0.507153691096033,0.5471231129608315,0.4075934771220636,-0.6760913119994001,0.2926857822171678,-0.11132807575876326
2020-10-31,-0.5739820073337046,-0.6270435397953543,-0.019154481098353222,-0.8686689930180538,-0.04964931787984663,-0.5072325669761578,-1.9136955663710151,0.6762895997253904,-0.36491413593688937,-0.13922210127162077,-0.18972633333813432,0.23887970142730985,-1.080057231178293,0.4396371051453466,0.2996539186854431
2020-11-30,2.2802988346043165,0.7440480363272344,2.1801658908009984,1.3251867852857127,0.5480735779006732,0.9236777773225818,0.25656016168678136,0.20234427818716094,2.361256583040555,2.364279807801548,1.436269945877445,1.3448463078875714,0.9665293852536156,0.23421102773553718,-0.07214036770011494
2020-12-31,-0.40423020729873244,0.7913803731068317,1.0645774349940482,1.1410380965994724,0.4206848800864882,-0.10398362206522829,0.4961770453588185,0.2783208234658198,1.475159140741961,1.5616510510041082,0.6473504568918169,0.8768226247928658,0.2544446785107947,0.10468111844615488,0.07825219689974813
2021-01-31,0.5514631823319601,1.5844594256909088,1.4215398198783586,0.6049319007314345,0.28738432245323947,0.07128739316831777,0.8537965879851915,0.18755723666771587,2.2450968406369483,2.1557688507213864,1.1131598247911034,1.0275776615152628,0.581912788595842,0.02406087783804096,0.1181812040868877
2021-02-28,0.7652200357196465,0.6351329694974646,2.2885217132323534,-0.45664489158573945,0.29007590382777687,0.1037481189786792,-0.42380228621565486,0.076345160233532,3.5686595444654126,3.0666535612501367,1.7476212242281082,1.7032332663860237,1.1554415915591336,0.2195486630263914,0.42147218956601956
2021-03-31,2.7374318753976854,2.810331202031238,11.344424806714095,0.5672906844224245,1.0135927308418087,1.0204678267272873,0.6106836343145348,0.5608506528650006,5.689309389707839,5.100260096451568,4.344828217428227,5.950871891912151,10.14068999834332,7.837165722981182,0.0200647955933417
2021-04-30,0.023960485118992077,2.123466124717563,3.3874897512653415,0.7746081428660705,0.5511676932044139,-0.9896020793955893,-0.7268789657322363,0.41446925265962536,3.526354439445598,3.177798551090385,2.096858192530421,3.2384367748736493,3.1944189956526885,-1.745182404167511,0.49617863679889995
2021-05-31,2.7220002796426543,3.265897667688864,6.100739105322209,1.2507992349872887,1.2293211464209002,-0.16667699925228288,-0.07607679855681712,-0.3113963019803548,4.7109881949809855,3.3983803520119937,4.063641018320617,4.626658941169815,3.7014939217222658,0.802215067505555,0.04510209860069175
2021-06-30,0.06283585306147534,1.4924513395635084,3.025210488616585,1.2936121373940037,0.786203476883868,-0.9112596950683957,-1.0764785909812602,-0.4353645249923135,2.722583390467016,2.3293953699905976,1.9959544308966424,2.9667485650742464,2.2150320286479763,-2.7024100541786433,0.024140118355697803
2021-07-31,-0.050920599096705196,1.386236276834227,2.112658789133126,1.1781817515305955,0.8371230926497677,-1.410553317198763,-0.5857894963755806,-0.54256288150396,1.9651811756115967,1.7806744276843192,1.0271582197303626,2.040185007137244,1.6020985213968164,-3.6441129441789712,-0.13003050553208112
2021-08-31,-0.826309997993632,-0.4526288516486829,1.5720308506111518,-0.9423264600941061,1.4124269699745404,-1.3692327425559996,-1.6798941705905408,-0.4767450649957361,1.233127064466377,1.2677077759677833,-0.06737545894323144,1.2976019643345447,1.4338122016575723,-2.4491598995814305,0.04393890215270408
2021-09-30,0.024480890076534843,-0.48055713234593894,1.8321029462314868,-0.9363757044408201,0.6348429823371557,-0.8529051465180347,-0.37987361683325055,-0.6329328081685348,1.1065442813176969,1.0995319729989492,-0.20142680507845007,1.8640333129267355,1.600176071261441,-1.3103277098826345,0.000887255270829811
2021-10-31,-0.18591905180057536,-0.5581945548894122,1.983009487252553,-0.9557187757524809,0.5955479786142701,-1.1508895887472232,-0.09482830317843156,-0.7432771146888667,0.9162973553451446,0.9169288509661903,-0.45006910873639594,1.9950467437759638,1.7560411920803645,-2.3410716901155637,-0.11835332366727722
2021-11-30,-0.7982199930006855,-0.5375143320455263,0.7084872112460778,-0.9935657943287955,-1.9317412008997925,-1.3417744880934648,-0.6909977829615236,-0.6677764613206693,0.5504878718448045,0.6470584528119597,-0.7920419849386278,2.731629570162551,0.7730196093402641,-1.214970636382989,-0.048355290115647875
2021-12-31,-0.44456462717179646,-0.8006509377323948,0.6997719925960459,-1.2550239913551218,-2.0054939745261033,-1.1120865090612717,-1.3067627226977179,-0.7100206860117261,0.3689770242200396,0.4847901590573308,-0.8396255421060236,2.683786779526965,0.8282010296319733,-0.8966489084751251,0.06630503357698318
2022-01-31,0.16350195715994018,-0.5998870959085785,0.6204725275306588,-0.8374089543782024,-1.7411186844531807,-0.85260048283802,-0.6428285532508522,-1.0590876082706546,0.39968332811768453,0.4562714154324647,-0.49068883279230247,1.9029668652247338,0.6575768112950595,-0.5251637679921733,-0.15728393934105792
2022-02-28,-0.9803908665524443,-0.6996240547855053,0.07980159464555131,-0.6234864975234826,-1.5509294734881645,-0.6844846727067045,0.40091473509473413,-0.8021697615892335,0.05146086783667292,0.2003998968180033,-0.894345068498917,0.6445904837869916,0.25105697453417347,0.036930909691721754,-0.07468821612474268
2022-03-31,-0.5295199338862521,-0.7452829580636771,-0.5679483375633517,-0.6444345740510523,-1.7221789817912776,-0.2553042204076024,0.8616176074631936,-2.3543973884560176,-0.2329188138818723,0.03499558537743418,-0.9332870906741798,-0.4571830162788492,-0.5438559690002894,0.5434752561302194,0.1366619756614758
2022-04-30,0.513372238362105,-0.6293962862005678,-0.4811840358910276,-0.13684836909731654,-1.0407789238399234,-0.5898289888014722,-0.01575664615370974,-2.5257292554050452,-0.10863325460356897,0.07869703589595241,-0.4189318333826414,-0.40543070793680563,-0.5335716632715293,0.4040186165893919,-0.20255571015792245
2022-05-31,-1.4791154497986825,-0.8203269182382263,-1.07739791606351,0.20476003712937002,-0.6880216351670569,-0.742884487122507,-0.2948210178408757,-1.632768849164987,-0.5600060912203757,-0.3158538161028874,-1.00854614898098,-1.1626928995333383,-0.9737594625775368,0.8316408811346812,0.14744360146055457
2022-06-30,0.6025382766719982,-0.18163705678600478,-1.028345743307308,0.754166622976315,-0.26618171345625286,0.9129772148968868,0.14604259704395445,-1.8625794744521462,-0.3939664213443571,-0.22516582231668084,-0.45333482097609984,-1.0442052914677724,-0.9426904564904323,0.3321150492756206,0.09956387126820185
2022-07-31,0.33933389474937964,-0.27350170749190283,-0.9874893348548535,0.5806780549473404,-0.14093908668638835,-0.6103563514571825,-0.11056698701060137,-1.7784990011472328,-0.2666413543803923,-0.17361084653846923,-0.009940674047495032,-0.9872324194229726,-0.9217432353294435,0.6726231240500063,-0.01934584143975752
2022-08-31,-0.34084649959078905,0.3356059777520953,-0.9133163549647035,-0.9757679356061386,-0.3799769730229819,2.349478774927455,1.6955807076084097,-1.415823379831068,-0.4017752441412866,-0.31263836658298,-0.14731389773489142,-0.9191924898299991,-0.8877689683484183,0.34310744751648603,0.031213243188425447
2022-09-30,-0.05229223268303928,-0.029263129785960188,-0.9244301353844158,-1.3257174623821615,-0.4488191542045631,2.480170581328015,0.6305072570858923,-1.256090583362807,-0.4194522468237211,-0.3641992734248101,-0.13914602641948096,-0.9331465355779908,-0.8988416608466974,0.29890541770244317,0.02232396299961142
2022-10-31,-0.13682505420077476,-0.29342734847299073,-0.9187703070407852,-1.711974041746761,-0.6445166393664826,0.15836216157234287,0.8308761405538468,-1.1587230060014528,-0.4835430097262903,-0.4569419176964077,-0.11644103059629217,-0.935895747190798,-0.9099046749715413,0.5175621448207314,0.08815016714828615
2022-11-30,0.221180773242111,0.015308662134403529,-0.7582314466827059,-1.5597161802848656,-1.7900914875047411,3.0524584895667424,1.1555503268335152,-1.1523824126988413,-0.3116957212101821,-0.4085901568739316,-0.02465479790095369,-0.6321653944464761,-0.8391185341961932,0.7462164687141124,-0.16802672046404235
2022-12-31,-1.3250812793847675,-0.6520273101813596,-0.869188149970907,-0.09787725112364824,-0.9525455001538878,1.0073180168236517,0.3334152562407879,-0.5455575423396264,-1.1239516171303334,-1.1457034391223617,-0.7286345163320571,-0.8881826456392395,-0.9042853803551574,0.4863833429513277,-0.007277263671265766
2023-01-31,-0.2802283986847203,-0.7198174650172449,-0.9354670853207526,-0.09633779328978173,-1.0774105338315236,-0.09117245885056695,0.5021528475013048,-0.3761052520522157,-1.299766563463714,-1.3923049521812123,-0.7008707043854813,-1.0040006043136356,-0.9551075112567177,0.5236742259451912,0.13620845876386276
2023-02-28,0.6221141766683035,-0.5068049929874096,-0.6658835426932848,0.2601398797813793,-0.6971711215016018,1.8768146053950994,0.1901338529586779,-0.5999352833120801,-0.6697551628262493,-0.644475756094981,-0.21067415786683646,-0.5789854798598445,-0.7892465638490692,0.8706108054132613,0.1067834247301014
2023-03-31,0.43577103334333894,0.41370744970537837,-0.4622725254362621,-0.8614252785907536,-0.5416015653680857,1.0165694591692156,0.6049372900822254,3.0976327295660746,-1.136431297879983,0.11268467671089094,0.1307229744374103,-0.31547286489534143,-0.3796377655590554,0.9537072825526554,0.0355577053945442
2023-04-30,0.09199230579093748,0.6433669587807356,-0.5394898488429114,-1.1359849511250626,-0.48468295599998107,0.5115185548875919,1.2694698520151224,2.8100467596604224,-0.9036374628153204,0.45814493000685425,0.22810131492170996,-0.4583959795819278,-0.4994959245086351,0.8268990953066265,0.29716414525126544
2023-05-31,1.9245919788532972,1.306939775024409,0.23995278319808336,0.1487444182477841,0.36039567251289656,2.262049257836871,1.0610438393848516,0.9971253023317364,1.2894142037330982,2.3862264868588756,1.4785895569090644,0.1839910954698966,0.2113603493320747,3.600663169692091,0.06446205893443926
2023-06-30,0.4235466356181013,1.530607011605065,0.17953588422602698,0.36795625328531706,-0.4790233276887858,0.2771907619718413,0.21928994875878025,0.6998280633374162,1.856430928826295,2.1655204543345494,1.6189038717601647,0.46886279165271844,0.08344400843253269,0.8044870775734959,0.2231107800087619
2023-07-31,1.7658095464024315,2.5799681815023163,0.5340666002807976,0.07572002361874033,-0.5653982584794378,0.4860482826501216,0.7687936021876776,-0.08302203558635544,2.998367767467513,2.4738722784478204,2.5563406091461673,0.954334077245995,0.16519636668166165,1.1540422794292668,0.10770423092846325
2023-08-31,0.6707932652545724,1.6390370084283379,0.9421815890445181,-0.5755493447917173,-0.4789947398196563,0.7311945893397037,-0.6043725097165684,-0.3165891131217825,2.440668879564755,1.9375639503880715,2.1066387211816346,1.3292702299812074,0.3404026432947747,1.7786033324221584,-0.012495351040503637
2023-09-30,-0.38097853703754925,1.1255774889526726,0.8634008558098084,0.21431575210229686,0.033897960895790814,-0.9549086006153382,-1.522011324460215,-0.18311501436165495,1.5773545611396185,1.270393764905129,0.9531529265471312,0.8121149447015242,0.3344787941167823,-0.847268691579298,0.07560939410770977
2023-10-31,0.36213402977390086,0.369054590322286,1.1407117800811484,-1.009268475440451,0.019162810385628216,-1.0275784929092726,-1.8370151159318096,-0.2915919281447313,1.436075681380298,1.0741694036007154,0.653051930063678,1.0250897840737248,0.454704849716605,-1.0974311224643813,0.08272942659228612
