SSOF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,3.373151794839581,2.803736926110268,0.5405158928179267,1.578140166862046,0.8156218472595907,0.9259297901335218,1.850726669369227,-2.6450047377468735,2.7971150904536337,2.512594500114195,3.9185801135980736,-0.3258169337553188,-0.5361697978807655,0.8834666148866622,-0.06070026001376059
2007-01-31,-0.7896668007999846,1.9654269655688699,-0.2027931741612405,2.519984678095702,1.4792067418017076,-0.3295901796456746,0.6345496103864959,-1.6372325999699249,1.2653916953741458,1.39267873417094,1.5005858378294483,-0.5267960673744467,-0.7302387975626518,-0.4732070559750998,-0.042019310531300195
2007-02-28,-0.6308766052156994,0.7633534088910303,0.2358821578982257,2.620999550765899,1.6662184763393197,-0.8461737473452526,-0.4467415855131409,-1.043185463637971,0.6182945393009049,0.8091609876568168,0.4376074018667057,-0.4623043691045422,-0.5442406914269942,-0.9074676792569335,0.048854023168783116
2007-03-31,0.06036347969029478,-0.7190078145341697,0.24413551606566075,-0.56382669562625,1.5538654544579118,-0.8772071291805277,-2.0708715083384024,6.887484837521565,-0.263095787529005,0.6903764449865109,0.15483270926836415,-0.45148873022478275,0.8988419008885175,-0.9062883798687088,0.04982350468626684
2007-04-30,0.07598114357330643,-0.259668827672362,0.6841698934576183,-0.6501034908377878,1.4294368978564915,-0.7084815569453894,-0.7357195138167941,3.3970704051257994,-0.14325337886174205,0.5889740767547262,-0.06717670981445426,-0.36838641039244807,1.3766437104307816,-0.922443780822356,-0.18451107232624592
2007-05-31,-1.6368172991520349,-0.7927762518021771,0.7757942392515997,0.42110831065590676,1.7407881767760902,-0.8294634753327552,-0.28989090397751677,3.1893004139603143,-0.9451737574777058,-0.2531722879696118,-1.125212122423839,-0.36796590778233346,1.973599167521407,-1.5672341966513943,0.04197087157074917
2007-06-30,0.09168772369369663,-0.7656854917952383,1.8396560957200399,0.341454212127444,-0.5296464912625348,-0.34388828219414946,0.6262944776895731,2.20737265583471,-0.7702004929064523,-0.1945676162802866,-0.7467488264375602,0.24637075544325185,3.145394729730357,-1.3616473478347386,-0.14879373211505523
2007-07-31,-1.239094396902965,-1.4727211809037026,0.3973721922606335,0.13001718507666105,-0.35104728360011705,-0.53706045323645,-0.0436718604605517,2.1408990476176504,-1.2986494767371841,-0.812226828773385,-1.189145539477597,-0.15430792214105962,1.332134913618339,-0.7885706600432425,0.03305204912579151
2007-08-31,0.08567695020506164,-0.5537507638166652,0.3401900749859701,-0.13846645399869678,-0.37340223831554087,-0.3555666883971494,0.06216122716664374,1.61187631068905,-1.1066346078957996,-0.7018967460960471,-0.8586176216701279,-0.10093191852951518,1.0838929484679036,-0.5343764670559753,-0.04944585890146802
2007-09-30,-0.4632435369673822,-0.847434309963319,-0.18280119222166843,-0.4612610712584069,-0.6719758523637369,-0.2423478319109934,-0.37355339171326735,1.4358722605381935,-1.2177365230037887,-0.9011980733514504,-0.8272324961573894,-0.14393683117845205,0.4310188835268644,-0.17403363766181873,-0.18795724218916593
2007-10-31,-1.4033428541502377,-0.9393141406579206,-0.9189964495295827,-0.16082225391397464,-0.7194692864212673,-0.043945159747081734,0.4113422146740334,1.5541167312718256,-1.7086874967588759,-1.6049618385393625,-1.1968414621079921,-0.7775285161153276,-0.4060497592505127,0.2761610623454681,0.05937227349996896
2007-11-30,0.2942609653894529,-0.812812224641271,-1.2492056758149692,0.01143486805396415,-0.8217411936281412,-0.0852321232277032,0.309617424428389,1.1467382969944704,-1.4072346905482733,-1.2990222676090695,-0.7567756780605011,-1.1146297654564385,-0.949358747006858,0.3929541397577822,0.2701419214188795
2007-12-31,1.6851927566227465,0.32721456179308567,-1.4611236164757513,1.6568857201879266,0.8913451824331762,5.551095553078266,2.2479603462830315,0.5436232247161309,-0.4911293781064841,-0.3043809223766211,0.5199718533988721,-1.2242938484600314,-1.2016099894519512,-0.6500523306833225,-0.3149924875842313
2008-01-31,-2.1059682792471475,-0.12253506931161327,-1.7524555087057443,2.5084138756539223,2.0611337614257828,1.0382337866753166,1.0050057800408883,0.9518500499745666,-1.3803927709323929,-1.4165843379646643,-0.7751496663288797,-1.3101313494614193,-1.8617327915918125,-0.07669498959743519,0.003924138456134365
2008-02-29,0.01667851403054887,-0.27492583652580604,-1.5092060377565795,2.121337442468767,1.803455487629225,-0.2900947100708347,-0.14896196116325808,0.7818578470858804,-1.2550790316420921,-1.312583836932759,-0.5520109424270648,-1.171353429621577,-1.569107596961514,0.9159708566993103,-0.22854322081926515
2008-03-31,-1.4294624592388574,-2.034164295880644,-1.7088263711992095,0.25367292638692623,2.0487365128196804,-0.00797125650262939,-1.5870145123288963,1.3480369907974799,-1.9174072716963217,-1.978772238747202,-1.1506571264478567,-1.247034547780918,-2.6223014789943084,0.768435719231423,0.17077027323743854
2008-04-30,1.0046259233540633,-0.20113279495074307,-1.4173530779966084,0.7170521965611024,2.0479061721577114,0.14883638110384595,-0.4849503698276843,0.7462423585526955,-1.3974474454820214,-1.2436813475715527,-0.4311579078907396,-1.0648539163003292,-1.721362382355088,0.5424948157918913,-0.1126097183761629
2008-05-31,-0.6788418889693304,-0.6088209817037505,-1.233151567367412,0.7291730916248528,1.8273784253600829,0.029005038318938782,0.7693899621273608,0.7656978604562146,-1.4224522269897106,-1.564503354909622,-0.724949021296854,-0.9587829548740683,-1.5665490643284565,0.5648655078251227,-0.26826398659467926
2008-06-30,-1.6136894206822638,-0.7472957291376413,-1.4733829300622965,0.8969218129093723,0.6319595548565801,-0.39624217211222273,-0.46156102966045975,1.0231494060019748,-1.593799824493184,-2.3689511293878813,-1.2143596605693419,-1.2235811290487766,-2.5229408458400697,1.0494753993077728,0.06939764785353852
2008-07-31,0.3551789206437138,-1.1557499149359918,-1.2143311733791706,0.1400923349991628,0.28500305232487655,-0.29319168787682104,-0.44962078138909384,0.6462925179096508,-1.3700212284722373,-1.9249879880134708,-0.7819453619297132,-1.0934606720254758,-1.638189709766181,0.7935056288984479,0.0075259057003469665
2008-08-31,0.03367765226625326,-0.7110323156841579,-1.189437668235538,0.3022128928742589,0.27096058855871086,-0.016791128233387104,0.0522551758019499,0.46277577801496195,-1.214225304321039,-1.712483617353371,-0.4946278007721973,-1.0777793302134493,-1.5357033745945452,0.5834377117202812,-0.29930828353409944
2008-09-30,-1.7150080049373788,-0.7723769402541797,-1.3444955140746115,0.5302701420921068,0.6120676230431585,-0.19459364102508078,0.5517226420240797,0.8098625272653227,-1.2666478724624746,-2.1037836823154588,-1.2908974307393408,-1.1424106394448807,-2.4215542826436938,0.8377401403542453,-0.22124901333042796
2008-10-31,-1.1139871532555765,-1.7048171569975554,-1.2800458284690248,-0.03511652873077956,-0.2869136445730386,-0.19161422768660277,0.31406528731694977,0.9331958889416194,-1.1764683708821824,-1.9874472457108692,-1.4415926157506813,-1.2600139887535216,-2.683326402268228,0.7841058277621057,-0.13308084069079143
2008-11-30,-0.5534768493160116,-2.0028617904324824,-1.2996972370525421,-1.2112608050997966,-0.29225731521060666,-0.36985186843787415,-0.4465729520884455,0.8440019385262314,-1.0279705806176598,-1.6792142014991243,-1.3088256480655962,-1.2774877167181125,-2.9478336782811505,0.9786652644263566,0.07796154146971192
2008-12-31,0.6852683979839808,-0.5917000819273518,-1.2839063664953339,-0.20255989882930608,-0.12874506466456914,-0.9993485097763866,-0.6821431600496571,0.3783529724943488,-0.868244172777731,-1.253984282051038,-0.7556738325929432,-1.2121093325562529,-2.446416110116745,1.7509792478261883,0.013245226750020723
2009-01-31,0.47565058230464397,0.35439847847130945,-1.0154215762286543,-0.8474937952687273,-0.380103819619498,-1.5408885074255438,-0.8557562112506537,0.09161540127673587,-0.7893717123997687,-1.0456913762915714,-0.2750400892676257,-1.022675332120578,-1.6855605724179865,2.480741344644407,-0.023295562603522068
2009-02-28,0.21418487809242145,1.0713496506353661,-0.9510043168272281,-1.608520167898115,-0.4497253353339611,-1.09350364186753,-0.33700596155664414,-0.17429539023284663,-0.7040141148359161,-0.8944963986433592,0.39688972563698455,-0.9798616634802599,-1.5955837280960972,1.8301352730375413,0.0
2009-03-31,0.361213461273347,0.828352940615272,-0.725955371703946,-1.9743992174051643,-1.2753604971052013,-0.9856926383233394,0.01674339144332945,0.7508587822916857,-0.6896382539078642,-0.7307466386807265,0.9202371523174396,-0.9963399836885345,-1.6285964451621382,1.3354703522567397,0.20479441264601322
2009-04-30,1.7261071867363311,1.7959788219651769,-0.6351615938440975,-0.35313361348499245,-1.0994835368474398,2.3170079847137086,1.9123438511059312,-1.3241998242371928,-0.4026532687390997,-0.28335719549001254,2.658915677452215,-0.8634511888372044,-1.0420307138938891,-1.6364117381167937,0.5279619060089779
2009-05-31,3.6247147922432243,4.420951009784072,0.16632817359389596,1.6674432198127718,1.2074720062545896,3.2951904531505574,2.4337732846898708,-4.288487761322254,0.48077707225398714,0.7888357849955404,6.4076550556714675,0.030408345726933298,0.5881842473865924,-0.2928695817983972,-0.13306917861120915
2009-06-30,-0.5714263932410314,2.6701794144053355,0.5087055886613964,2.408423937131957,1.811039231440818,1.9798531403782544,2.330173990564899,-2.73500996890608,0.4139020610866154,0.6561846943359467,2.0419727424339396,0.19658227242846824,0.954885487208502,0.31503129055228046,0.15388658369473154
2009-07-31,0.9270136029956967,2.0876207214269558,1.0187689781569687,2.077072963382699,1.579995129086555,1.1939687828896892,0.5291771325524879,-2.842963677315998,0.9937733516225501,1.1280766548572077,1.9739457666390083,0.6011452586622373,1.2205935693961438,0.41010024194795125,0.13817589921952392
2009-08-31,0.7765174461445434,0.6700261976033545,1.6569921323031833,-0.17047392351846605,1.2025768287684242,2.4009329076888037,1.140909633584153,-2.7603182365402543,1.5821426068273483,1.5248931829635577,1.711991224712777,1.0824861794113414,1.5165057495234437,2.359231957830055,-0.045895806143067576
2009-09-30,-0.1717470450502062,0.8930843343571601,3.0505980625499656,-0.7970882166269703,1.2628554316309437,0.13327296415951023,-0.11309106740554031,-2.2621631310912163,1.5976797862031227,1.4561408178058508,0.7586389520578414,2.110289006714557,2.3140202553221596,0.19113884073875834,-0.0922800930764565
2009-10-31,-0.4037732562967392,0.11255932802823566,3.4340934042655356,-0.6850827144753286,1.5210817729458153,0.2972894479106744,0.23749913816036922,-1.8165370834411432,1.3767294470239655,1.2360958764789038,0.04420615703111178,2.648318941082534,2.7235019062698167,0.9671547472768425,0.06443946710351475
2009-11-30,0.3626692776102322,-0.12816964690027735,3.7558410513617186,-1.192006717559513,-1.469304643240998,-0.28338083866929,-1.6882897324662944,-1.8129666605249564,1.6282812152709834,1.3683201294456948,0.2086982437337786,5.511869604798503,2.947549243440602,-0.9942378544619743,0.16910934914548706
2009-12-31,0.8903295453913374,0.49175709493068526,3.2910887200146695,-0.5433248517078603,-1.795572800706581,0.8318478767930345,0.621200886296178,-2.0003883961852518,2.5982417385362777,1.7867537845797696,0.6253935206717164,4.424044167197728,2.412653422859922,4.879504475901864,0.320390943279261
2010-01-31,1.7207235170672535,1.7071934837757086,4.035638135742768,-0.5307213869961948,-0.7212909681970775,1.839252313288006,1.2023715214005017,-2.2582352861051405,4.401428409762974,2.3546003864899663,1.6785887285830812,3.6174888679374546,2.3459925576542098,10.635786035807808,-0.11114527832605971
2010-02-28,-0.6548787521318515,1.061229371921607,2.634573663171425,0.6506176353662069,-0.2591155290138078,-0.5186925832549018,0.14338355751808673,-1.8568016590856267,2.7429343937825306,1.764234220435261,0.7208794110705425,2.190327038639152,2.0066966805059554,-1.1425711418669924,0.07450774683150378
2010-03-31,0.32959337153910945,0.7328788541619037,2.478214719363968,0.6897811244892172,-0.3818421258007541,-0.3373907376782323,-0.6309855727840507,-1.6651370237057952,1.4916111780666281,1.631249777536852,0.6797360263914202,2.230731527699917,1.9078165409034966,-0.7052919094689999,0.07329787287226218
2010-04-30,0.26734957704188184,-0.03374747535472534,1.7141070281625896,-0.7557629137264701,-0.806893375381335,-0.026663282042687052,-1.1373755250047453,-1.572196566742886,1.6211039564975458,1.502964469462701,0.535801545794884,1.8276017964565976,1.3075002273514813,-0.011400094909664215,-0.24387944979338794
2010-05-31,-1.4141375677367731,-0.4224377134796923,0.0774165066006817,0.27908098025447137,0.6354686806935309,-0.9005452314424984,-0.6522491976912206,-1.159623965396055,0.7203993325948234,0.9728023633482294,-0.566682337634493,-0.014087711428843274,0.2775974520646106,-0.6855404898131849,0.10821358464023279
2010-06-30,0.4941677906161277,-0.3369477896943653,0.3945548097573226,0.42747184436517666,0.5366023727125503,-0.5428683292726281,-0.3235440610568019,-1.1525639303195725,0.9497347571923769,0.9949288379443215,-0.3184850770687642,0.23679946984001243,0.48555673386973786,-0.6553859938038179,-0.07841005424965106
2010-07-31,-0.5881952087129347,-0.7967984010734341,0.009458939930225266,0.21566789183841187,-0.8272544223225511,-0.6318982813006588,-0.8717798576791672,-0.9560641943996366,0.626283141137082,0.7581807335986582,-0.537264199539033,0.06858600992928884,0.2063913979446836,-0.5478916852049979,-0.1373450719947681
2010-08-31,-0.8716849328097959,-0.5064471972744088,-0.34019899191091074,-0.4105782729861076,-0.6997189165709702,-0.6835989397009966,0.1410380708542721,-0.7039673805924862,0.19558624271415959,0.47354531538426736,-0.9082392885750997,-0.3016900148552157,-0.07254667211782762,-0.4020288801069026,0.15192022879773615
2010-09-30,0.722381349274205,-0.39148273405174155,-0.14430536206862968,-0.06252977572953079,-0.3191289333121184,0.6461583173208503,0.8826285093232565,-0.7864303383495934,0.5380629865789477,0.5835348719736907,-0.29664451911664824,-0.12527188353497898,0.07157793080714295,-0.07757626803006926,0.1773072196398856
2010-10-31,0.8042067480872492,0.34657122741572816,0.20660499759863638,0.24710397770311576,0.11982982228039357,0.685313678549852,1.1017251990918298,-0.8462201095404465,1.016552188604066,0.7178419141645908,0.41461147866145287,0.1394755920593463,0.2518263216414735,0.30708459389148096,-0.17837960580163817
2010-11-30,-1.3622884301235514,0.1469536330753687,-0.20615164216883958,0.5460602900049548,-0.29992006719125053,0.6225433247693859,1.3994048635071088,-0.5325534605599707,0.23465259210661732,0.3171471025997441,-0.4819566850399288,-0.17640032586140153,0.0001867883203571585,-0.04658726261936419,-0.004301081899390697
2010-12-31,-0.31891263534560405,-0.5408956242754981,-0.4736240307647389,0.21918317239517743,-0.4946584258153376,-0.9170974400074653,-1.5076350747742011,-0.4083687795178742,0.09000693940203437,0.1789500665275545,-0.5486989887131178,-0.4146915165452492,-0.24869287481684008,-0.46612262765010964,-0.2089665049863069
2011-01-31,-1.488290880130682,-2.1383432301191467,-1.0191707842508488,-0.6851939372657014,-0.013076562122901652,-1.0358376376078178,-1.9695155075424402,0.11236953468266012,-0.832587368410539,-0.4788023718382809,-1.3853423667039142,-0.8983770993266307,-0.8204313890250131,-0.15800350613764083,-0.16025604374420244
2011-02-28,-1.1019384753929222,-1.8572055091845103,-1.0815060082197872,-0.7331515254475202,0.04002049874674562,-1.0834899098647979,-2.0007947359585976,0.7223925624717946,-1.5415492075762047,-1.2526645194424184,-1.8421480659531757,-0.9491029648920036,-1.0053538176396195,-0.11982576420001731,0.22951448421425763
2011-03-31,1.0736867618698245,-0.8762793123440418,-0.9937791332123826,1.03767756874446,0.46656379276497656,-0.6731506297388467,0.05679693292883611,0.5757165691750532,-1.337261045070337,-0.7325170381659466,-0.7755882423167609,-0.8607225288338167,-0.8930052622760603,-0.26631816828736277,-0.0327485184302629
2011-04-30,-0.3956128937982727,-0.2530235159478857,-1.1030215702630033,0.36783362378546536,-0.27175396527090817,-0.4004254329841854,0.6475019025680948,1.6051036281796676,-1.696732722743398,-1.3738886833679744,-0.6180034978445722,-1.0112771654223098,-1.146204221426484,-0.3194372358238449,-0.037838825889846196
2011-05-31,-0.3754980185770343,0.18024360694733643,-0.9526772027086303,-0.3605542765171653,-0.6285859782956736,-1.212309607484662,-0.49204954545675905,2.4086699366998476,-1.7539678550805116,-1.9365520502407305,-0.5746300788672507,-0.9073488869616172,-1.0412177207893747,-0.22352997516512582,0.009923998085987802
2011-06-30,0.011451828958563124,-0.5363926350807996,-1.0280795256140753,-2.276462165931891,-0.553011434449276,0.11642693801818933,0.44896628335423905,2.3152603563050342,-1.5716989360821207,-1.8863991427077051,-0.2859476244735827,-0.9782302069051803,-1.1421406600425017,-0.4191290795502835,-0.1120391944771314
2011-07-31,-0.8436417092436691,-0.8005229070895272,-1.0270708230458134,-1.594901033500794,-1.0063865666023821,-0.8164555054171964,-0.663211850861912,3.2402239014533127,-1.7578294009220972,-2.704345019082199,-0.7335969976785159,-1.0165444227174154,-1.180544500703114,-0.2172595088942934,-0.15072014473046913
2011-08-31,-1.0348046711135879,-1.258373474174069,-1.0012508516242493,-1.221513718589128,-1.0029801035066135,-1.051914023684598,0.11761889209649477,3.5401157143255717,-1.8221494170392083,-3.1149713697275767,-1.3710350805745581,-0.9998439836503789,-1.2077568669443708,-0.14756908788940767,-0.1208914576887029
2011-09-30,-0.7516606658441274,-1.7324923851610403,-1.1348040785165345,-2.2984433292693995,-3.187678421827201,-1.0347978111759804,-2.07582401552439,3.056543741613442,-1.6909400679245756,-2.8759364459540997,-1.5577097577408459,-1.7317263021503857,-1.5492893383535673,-0.01358136544227829,0.03044954560228401
2011-10-31,0.28282786936577636,-0.9544249173781051,-1.1319626641147758,-0.7402480822420605,-2.3528437530894886,-0.778086121348665,-0.764618823701584,2.041602645029504,-1.341067766164307,-2.116805523163994,-0.9633366365895261,-1.5467319356286824,-1.523049647687393,-0.030574926232647872,-0.1256631117163737
2011-11-30,-0.7926641749139229,-0.7896236778291131,-1.020080414058628,-0.8548754021564078,-2.1780853280318078,-0.5864316355332394,0.19925008179644638,2.044213614937623,-1.285997970403074,-2.0803321004652378,-1.147259531449119,-1.3361443213867286,-1.4575865098479308,-0.08073104091861569,-0.17111991795053175
2011-12-31,-1.0359060230941362,-0.9637456877044982,-1.0143865004529504,-0.5826738870513465,-2.1325005113130615,-0.09357657768966246,1.0166525982616343,2.0330230639197406,-1.2340163740198042,-1.9862649598018083,-1.3440708168762534,-1.4490816506784876,-1.729497527347369,-0.23947160213146856,0.09954286930154352
2012-01-31,0.8649561888663078,-0.6029942508966352,-0.7817114753750005,0.08917434908359784,-0.9141919311520983,-0.7214549912979115,-0.009872523784326667,1.2239124190216617,-0.9849967222913654,-1.3453537161818512,-0.3934278014385446,-0.7612118750328574,-1.108255723202184,-0.013117062985531907,-0.03958607669406468
2012-02-29,-0.009793921166185068,-0.13949968054371906,-0.6531068060954607,-0.0810886237971047,-1.023561385467042,1.8024864991165968,1.352193729158386,1.078311579345145,-0.9229713249255346,-1.183575236595434,-0.21287384276329369,-0.6378527585021856,-0.9032826398191954,-1.0887117440810379,-0.21515888668363056
2012-03-31,-1.3714257889993051,-0.28821045946089957,-0.8982304841398586,0.36181027693448015,-0.49262368515072863,-0.057523392091270574,0.04094606489281658,1.4742871855918145,-0.9209336239378136,-1.3661827512028004,-1.0917088575013447,-0.8269330090808081,-1.9300108848594677,0.12374095287503126,0.0404095383378767
2012-04-30,0.655671605341389,-0.5737884520739605,-0.8936030453371697,-0.0643395104917028,-0.40675617866593494,-0.577397277851162,0.15406573337916676,1.0939166608582462,-0.7024618232140813,-1.0282806093625851,-0.2751325318985882,-0.7496703184618257,-1.8062116738320055,0.6939839422633483,-0.012811563134200279
2012-05-31,0.2706925993337809,-0.3503765224740282,-0.9933648848357876,-0.008312293130427008,-0.433171194572257,1.9572301319894112,0.11645777817653583,0.8147219330254101,-0.534469841167771,-0.8369776219722309,0.1392761208332517,-0.7821396326771247,-1.7349319576901039,-2.42255028948661,0.012811563134200368
2012-06-30,0.4114627601293262,1.0953290649821883,-0.9128165150242314,-1.9635495318210985,-0.7581665491883699,-0.648076190035734,-0.573754368271515,0.5972173750778894,-0.3494691642809207,-0.6263612591985693,0.4143729732646529,-0.8768340621730699,-1.5653669285900254,0.7453371300911492,-0.06576510995956453
2012-07-31,-0.18453200664826183,0.39822750382807237,-0.8206701755332225,-1.5162454167603525,-1.1672578725014569,-0.33928682478125316,0.3036811299211342,0.40820338513926685,-0.2779353658505231,-0.5864910102988762,0.27397481492734754,-1.0116887069264688,-1.3654859882393602,0.2641320224677294,0.10460494327582849
2012-08-31,1.1994452086968725,1.0806974692076308,-0.3569837452171604,-0.6050129995504713,-0.5470686467631065,0.40420798155547116,-0.7785866636720647,0.23370145033061043,0.09331114806037398,-0.19460027432475568,1.5058741297639633,-0.23778373946692505,-0.6610787650468793,-0.7336942433406864,0.042616302154419514
2012-09-30,0.6032420674271709,1.1939689475974204,0.016797802092611967,-0.5540480086993294,-1.9542394434125818,-1.0768698144223456,-0.6359451989422218,0.07690413503537089,0.3300204349983537,0.03587107030828941,1.5836737785605512,-0.5451591699432794,-0.11596858373581467,0.25619881550607443,0.08374660099149052
2012-10-31,1.0120027126788222,1.9968668449643245,0.2241726411219971,-1.438571827438742,-1.591469027457102,-0.40628526930201125,0.06722149433435205,-0.07952236574087694,0.7189424069014029,0.38986780408151533,2.0252960768477317,-0.13700484930928866,0.13414973767449778,-0.18882893583666693,0.15415067982725836
2012-11-30,1.7198863257416457,2.234630239889944,1.5971023171145167,-0.8979209114310273,-1.09656163184737,-0.5582198786033251,-0.7327115777988502,-0.2656112200815078,1.8830235414226082,1.0755242946710502,3.1646442132869033,1.5051468513299067,1.5289692116026463,-0.6899511296089849,-0.05927660992954031
2012-12-31,-0.2770358465593297,1.532677388131165,2.6633235368070016,0.0793345416038579,-0.6865653599961972,-0.35651163205084707,0.9408640469972994,-0.4590922598268453,1.9178252706213756,1.0593566539873724,1.6236685455199265,2.2026489239892117,2.258074141980973,-0.9352167540353438,0.02264247674975997
2013-01-31,0.4474304825809003,1.11333117820395,2.2220403607293497,0.11476017853808815,-1.0309762048053486,-0.28784421702670593,0.019766864824685263,-0.6969269316593676,2.4904150704718218,1.3596723585487556,1.2383824472447502,1.8145018047948478,1.7046508790776882,-0.7044147349787447,0.019007964045176542
2013-02-28,0.3516226055818813,0.31286721308554044,2.259412118522695,-0.9893579392513038,-1.0217667523410026,2.820819323389888,1.8967196591780866,-0.9226959723645154,2.502998716987427,1.528780320761666,0.9543943933774803,2.033187388957697,1.8943589651442077,0.1926047879377094,-0.08739182211500997
2013-03-31,-0.707293536866656,0.08856211761670671,2.6464418586377367,-0.6388619249662429,-0.45584052002891967,-0.6222748629607152,-0.38315484915094994,-1.08255026556071,2.3474189450227203,1.1531587911035668,0.054616863917661664,2.3135689828719515,2.412626635825133,-1.3457891910135964,0.06838385806983337
2013-04-30,1.0000577883768818,0.32710394782950053,2.3865515537564392,-0.2412033111307908,-0.4513075334211013,-0.8261405598419868,-1.3308322060191762,-1.299853593038377,2.7630003202474573,1.6473661910120028,0.420150910572264,2.2052467003656586,2.2601001961119396,-1.5595445202801141,0.051932748741643046
2013-05-31,0.7642911686419569,0.5253059366729622,2.363361004889679,-0.01651316486965425,-1.2646508108056604,0.6374140019811897,-1.0585681099694013,-1.4231759565068691,2.944732580417605,2.014664697750031,0.7936352047730786,2.8235182217676633,2.3129599446181754,-0.27621787887221877,-0.009151055217357547
2013-06-30,0.08631612430792926,1.0320992916106135,1.959039320696267,-1.0636809265290963,-1.4572974964024856,-0.796076540077556,-0.22900023502622655,-1.47493924917323,2.6742524381193005,1.989976390447494,0.5974092295854789,2.4437926530979013,1.927112155672338,-1.5884461388672118,-0.055657407884330955
2013-07-31,-0.38642860700441145,0.25442340298447097,1.7844428043221618,-0.7672491007622707,-1.182307239896797,0.33209535241287247,1.8313397072261481,-1.4975865350476518,2.030685102055086,1.6358720170577372,0.18413934374225824,2.0080190332717813,1.775150331569903,-0.5393612620381063,0.010741241831412616
2013-08-31,0.2811251758113899,-0.01330778372816578,1.2577777802512324,-1.2586254391934972,-1.1329490533636093,0.24876407169001566,-0.28236262375569937,-1.4467622722571483,1.9096675529705531,1.6608740028726652,0.2716314077472271,1.3451120125864169,1.2357708093272544,-0.4517196822859787,0.08004270767353656
2013-09-30,0.9851405783703628,0.46905154323944154,1.289410519880363,-0.33968346162874063,-1.451075726042944,0.8479098570746992,1.5573425651254724,-1.4080899347936608,2.198861854000553,2.072844773063847,0.660984515625338,1.5874124551575863,1.2860452901441157,0.03358357300889236,0.1301974388047654
2013-10-31,1.4705059837331655,1.628507983934229,1.3453829044905807,-0.6115489970224648,-0.7596983328547698,0.31606373269962,0.08251495794468301,-1.3868060710849723,2.5776393581449057,2.6062472088212836,1.437724892278071,1.3630525620226162,1.354565068271993,-0.29587340704793796,0.10041323307664528
