PG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2002-04-30,-0.9684468465040977,0.3097551740263439,0.00687752769165836,0.45752111341674406,-0.7456373729221528,0.4041510356822267,0.6493370241782052,-0.7315822877673973,0.3247058025001851,0.02827629114377843,-0.025083541986133915,-0.2828631790443133,-0.4452070748452851,-0.7974284204353028,0.019317069354329343
2002-05-31,0.24752377662321548,-0.41616605386784217,0.26979753884468605,-0.6258883336863281,-0.9541877873808045,-1.2299947437879124,-0.8284318081587302,-0.9362230306437634,0.24396118970487324,0.2911865668266558,0.015338291248066084,-0.08715174426164242,-0.025798430710866408,0.47203597931286906,-0.026805728694212275
2002-06-30,-0.07546074948416685,-0.5013520892759281,0.20396807805013034,-0.6441699716211997,-0.9496176025385373,-0.05612030862607773,-0.6086120639543485,-1.2295090474172488,-2.749103236796731,0.21936693778433258,-0.14393735246087258,-0.1622855584965823,-0.02057746132909461,-0.4835052265320743,-0.04586694574203089
2002-07-31,-0.3071714639779414,-0.04722080040179886,0.10709299502023321,-1.426479084404949,-0.8390529774734602,-0.4429987131309925,-0.3621808096466889,-0.8778922602701136,-2.5393296898667854,-0.08022897528731227,-0.4885802010888643,-0.21481909722283496,-0.16564455961748284,-0.05372469646482342,0.025538343356851977
2002-08-31,0.5188514610360836,0.07419626950401571,0.7574203148922294,-1.2985352981582416,-1.9845885445793017,-1.7102376047844128,-0.90010443109561,-1.151252083352018,-1.377659388984038,0.37023848192688974,0.06250783541016648,0.16244799544824912,0.7072547677229932,-0.011992840617363814,-0.042263521497291054
2002-09-30,-0.2747110780606912,-0.039749209450672555,1.7380249237748893,-1.1091783791282401,-1.8788972017728156,-0.7254222809934406,-0.6692503937787638,-0.8220716745252382,-1.3444592220653848,0.09353465563055395,-0.023198058720706256,2.221081124710633,1.8164042778571814,-1.4891809512311214,-0.12660914670605794
2002-10-31,-1.2034033948427822,-0.5554923404236355,0.738488660253906,-0.1250694266180879,-1.5720531425918236,0.3613775185438682,0.24758786676987984,0.1799714287052358,-1.9683125382352997,-0.8963972501317735,-0.9273392976540829,0.3945564966487543,0.5949984949139552,-0.917978605266771,0.007304337958024042
2002-11-30,0.265344478129679,-0.7326956031647686,0.20497353708361069,-0.38371418367001336,-1.6218793912389615,0.4198997411873061,1.8705951534990084,-0.047488706917032185,-1.2554527511195144,-0.5329358923591897,-0.5680863102554371,-0.4694026228734832,-0.006576059788886145,-0.8146823953002847,0.07839608901655605
2002-12-31,1.0719842730270344,0.07325732715244886,0.3338257259097954,0.5714238265948026,-0.7876107274461982,1.859516973459333,1.4842402462345323,-0.8646587941877677,-0.3107364570077688,0.34372156449989105,0.39621533457361857,0.16397960994576316,0.26041335159215945,-1.8516050706116867,-0.023335589837150915
2003-01-31,-0.005456739444003824,0.8121785912996459,0.459386978628479,-0.768039822368287,-0.7709143813777963,-0.07142669227305028,-0.03310932949181125,-0.7186960458317697,-0.32348412786816405,0.22923928909943023,0.35111492895553653,0.2943821722302968,0.36677967071960543,-0.45950133341307847,-0.029355631514877436
2003-02-28,-0.06879267164528417,0.658800861865145,-0.5853892396784782,-0.473708269178539,-0.8129127495412204,1.7061051550730364,0.7894913392860142,-0.45907016241489507,-0.4558745398688708,-0.04010785552728683,0.3561249734624302,-1.2030848243196102,-0.8514332192886581,-2.431883618521735,-0.009780900434486296
2003-03-31,0.18499959193122567,0.0697737165910309,-0.5540480200328441,-1.865806129455627,-0.7711925466649137,-0.6612904086646249,-1.1471301363675843,-0.46722221018356774,-0.21102579524111917,0.06748197703558796,0.5215714892473804,-1.1945780213378414,-0.8419494408422091,0.9468748247938604,0.08965081407353429
2003-04-30,1.474703458375652,0.9250007338239791,1.0107435118612094,-0.19755289850177427,-1.3729438318611311,2.798938774861884,1.017254986028807,-1.7268629408199352,0.9715923420720042,1.5102300073344515,1.3599759673794758,0.6615992448612457,0.9685505217034812,-1.4948611289984153,0.0542720818270068
2003-05-31,0.9360828651758206,1.5155123556274732,1.531185039255252,-0.5213764350446274,-1.2389533201058367,4.8310051445767845,1.4880332089136867,-2.5579146387449234,1.7844397000626793,2.459874572094632,1.5933936571056262,1.4273751667403647,1.4553559251853008,-1.799811826110177,0.028534544655002717
2003-06-30,0.5275881830636068,1.6795057931541328,1.911927278707751,-1.0696215781315221,-1.5481805473560226,1.1267774464505735,1.8455784543514968,-4.269191523666478,1.4639875596396816,2.8090814024128643,1.5560857478916184,2.248958145634736,1.8394404576725414,-0.6569148431618976,0.048598776609039177
2003-07-31,0.7629693141846299,1.2304557140516514,2.606818883855533,-1.5504094396712806,-1.5976004511771154,1.178506987297118,0.6417854073768315,-3.482879542177814,2.250785258185759,3.3462995930383936,1.6162811282644896,3.805637281431999,2.3679964260611768,-0.024033403292690752,0.04357063005741497
2003-08-31,0.6444028789750827,1.0543688137093092,2.362060052369421,-1.6509753266624965,-2.0067178754836603,1.2933132518760957,-0.5527122261175218,-2.775673574326217,2.8121777536318833,3.243127223845867,1.4686889353644077,3.8011784622116673,2.130526273118847,0.35703521365159385,0.26497093465135063
2003-09-30,3.569347950950143,2.666434406955846,4.966227906807893,1.8440526249695115,0.8652561931841258,3.0966542677675295,2.612479592130251,-2.9268809448258435,5.9492580265336725,4.357331648313407,3.4522828362466718,3.9491499626759823,3.412580549526771,10.867379887998077,-0.05161769278863191
2003-10-31,-0.8876207738883863,1.7132790060879193,4.036810475332215,2.665793342910605,1.6259071642928993,-0.048607326923736704,0.1347580365043777,-2.0187614384068926,2.960888253733257,2.4997700451331513,1.55292700792187,3.064998989141175,3.343347815232623,-0.5024049409555119,0.18820519291008805
2003-11-30,2.0922413843310594,2.734738622209168,4.341914181563657,2.3698418110923503,1.9656810070331332,0.11815298681942975,0.3955518630512393,-1.932349907602788,3.583692142803495,2.584272689497841,2.5922809902782826,3.287266025738466,3.1921255857448965,0.13291951420970413,-0.04244320044881043
2003-12-31,-0.7336624872609386,0.23528981708072866,2.422724364157046,1.5591471379183202,2.2449692876679097,0.3793011870138088,-1.2968449542038907,-1.4279011380276594,2.29681983741486,1.7512470303021883,0.9913224549959777,1.8948509735152341,2.1276115492757874,0.7780944634899627,-0.10763793461953937
2004-01-31,-1.4188336795561434,-0.13312610534496855,1.6863859213964276,1.8489118751538607,2.8655289150302896,-0.31513912061692173,-0.15710816703258323,-0.9824313245638788,1.3700611834881085,1.089308875247789,-0.45090733918885295,1.1879828144896045,1.719981727719383,-0.7876216305696879,0.022427993454261518
2004-02-29,0.08028224963774996,-1.2420175022183642,1.7634113244602503,-0.24201143021977464,2.4663554048478997,-0.4937037519194402,-0.9521073902576221,-0.8570805325567691,1.3496528164803296,0.9948375562319596,-0.5892982419862262,1.2481322355660196,1.74521375578718,-1.156744889661279,-0.04914438388807601
2004-03-31,-0.6749384161948652,-1.1838144036612896,1.4113963389514639,-0.22165634797329312,0.8450776745054925,0.28098019952442893,-0.09507873304096828,-0.6365570647354081,1.0330572328246799,0.7200670430934875,-0.8837025698562162,1.514291359168294,1.49206327900283,0.5790691379998011,0.023266675479955503
2004-04-30,0.16732482634431578,-0.24145198225079495,1.0187171947846752,-0.6929066999904835,0.7222788226929836,-0.502610236807657,-0.14786709499588413,-0.5569901091044216,1.0302446606582283,0.6732589979385865,-0.674616626776757,1.1373910653785002,1.0792984680447635,-0.9282977170397153,-0.03689738937582591
2004-05-31,-0.6010899711181801,-0.6201256455649249,0.5955846950163143,-0.6902536561800713,-0.9255597960535019,-0.6589852497496957,-0.29792230106278594,-0.3793142540086532,0.784506917665577,0.460476699114028,-0.7021528587804639,1.7788737204289866,0.7179505919546623,-0.9383525772255027,-0.007570622568730328
2004-06-30,-0.22639491897216654,-0.36317051934413014,0.4106899902667689,-0.8383485590560453,-0.8494955738519042,-0.8651430809232898,-2.4864667101888145,0.35737820319928243,0.3715688595718114,0.34779221242917824,-0.533987420518,1.3290110810430484,0.8420008705810998,-0.958229847918673,0.06860244604286712
2004-07-31,0.6571453074766167,-0.0960020486985359,0.43090701862922715,-0.2858719779536184,-0.983307272287226,-0.8551770007097217,-1.5859535777432348,0.24008692363219952,0.5460724572615999,0.44185624194340173,0.007502619235956724,1.6148818168071828,0.7808725623975472,-0.9582064579068718,0.112638838084955
2004-08-31,1.1206216055854035,0.8879783089762282,0.64347087296861,-0.1732268374651507,-0.35356461767895,-0.5714874734270585,0.1116015910954381,0.04913186903821719,0.9025726052687532,0.6248120842831287,0.8286985615967281,1.2174078251775555,0.8699613648047893,-0.6971303783557041,0.06000085633202464
2004-09-30,0.4472767365477207,1.2715437055062409,-0.16619453931860656,-0.888050430734664,-0.6136978508451889,0.16224434100904997,1.434159766901576,-0.00037307283117411153,1.0035200749931115,0.6314828308751604,0.9721036918196966,0.19106765047079496,-0.027182605921947343,0.11749826841133904,-0.06354068303714874
2004-10-31,-1.0266617766803574,0.29839905999243,-0.22406932500470325,0.4401368816216024,-0.20528322908527688,-0.8843451618023189,0.8249665080493502,0.2398364865342048,0.5623102394026109,0.3235393564452677,0.08224457909419404,-0.0627452977832683,-0.0475434334801489,-0.39526346560233083,0.045666311932038066
2004-11-30,0.21548899610021477,-0.21894214276680066,-0.704176495734263,-0.05385820894586424,-0.4096292345554064,-0.9118050186557126,-0.5492358836022504,0.24856270405232328,0.6545765839143963,0.32891637747393626,0.1133152388028109,-0.6640986072352788,-0.5609115495877254,-0.1366288132916874,0.15127117505078513
2004-12-31,1.4763547181194927,0.36930996478829925,-0.104972608663618,0.7824796909833494,-0.10404227967113695,0.17886335549906454,-0.31570384051052536,-0.01696717447711425,1.283537693906403,0.6385780922040302,0.9940949040209616,0.03404760763985461,-0.06592502473605481,0.2023731023607857,0.09293242819195073
2005-01-31,0.7053594816373767,1.4782222967266907,0.6704790044089842,-0.36374355535944153,-0.0744459006654846,0.5157023692807878,0.7117266611753729,-0.13234757094827054,1.4856960165306978,0.7325385775214783,1.193322279071885,0.9609706570434399,0.4871357719385726,0.9589147949267609,-0.10733978605761027
2005-02-28,-1.689480790768685,0.2657970841495215,0.041612948673636366,1.3687315615189257,0.6231933290332555,1.4469661198507007,1.415837654918679,0.29499453180044505,0.6158600691597663,0.19439123254840315,-0.33439741285807245,-0.09285779215414107,0.06219606130590331,1.3985029390757864,-0.01726674214005753
2005-03-31,-0.5729340035114614,-0.9660248182046206,0.10737472395980673,0.5429606266830603,0.5911417831068644,1.5387152482270416,0.656740168431073,0.5051840849711837,0.3644919734469841,-0.02653209515229268,-0.6992142142013975,-0.062380903447255796,0.121284382951198,1.6589663086235695,0.07819800895598204
2005-04-30,0.49418486227653385,-1.091387669952708,0.30546909292092717,0.3256895860799631,0.3579142866419471,-0.9112253465836319,-1.0526992514112878,0.28750350734044877,0.7437764359797361,0.17169690085117184,-0.3244078530904847,0.21094067019807106,0.17565316815759613,-0.8190549114976386,0.028531916082053195
2005-05-31,-0.05346765105993164,-0.08284916678172452,0.6198468854658428,-0.6399954603279135,0.31564939815962256,-0.748010741819464,-1.374549744466341,0.1979838408624295,0.7571031738417987,0.13859353899823515,-0.3972922333234499,0.5488134430118098,0.4150470699102147,-0.782127927112679,0.016939542338292313
2005-06-30,-0.17112805570374326,0.17132168004113454,0.7164453831312477,-0.9537490397121269,-0.30637236197399936,-0.5919596350286569,-1.1977132435108024,2.646049384341593,1.5168176292258526,0.05775357257108544,-0.36463496609117396,1.418949957267846,1.3128514296921028,-0.659198825574119,0.06231436985835221
2005-07-31,0.34129442208590377,0.07406877983081109,0.6104590943832872,-1.1442036078294664,-0.5253400830488909,1.1854094187829722,1.301160261108136,1.800014836594479,1.6802366547110723,0.3490711888914503,0.18277075802678092,1.6237042206096473,0.9816196917025567,1.6478774545262151,0.16811507475665732
2005-08-31,1.5142740761690785,1.071498772306162,0.9621386012464652,-0.0254971725801689,-0.647517314925719,0.0600539577480341,0.7182485747671389,0.37149183695929594,2.5488421915173753,1.379461379644591,1.3880951712849248,2.290222728572013,0.8303547554129617,0.18459589437953136,-0.013744203361846365
2005-09-30,-0.5462965097400895,0.7977546938355382,0.32393331042940554,0.21656894614119598,-0.7568477425581828,0.5924055140989068,0.73989651868651,0.4293062707072278,1.3526267688151017,0.6472825871870523,0.5260296110588558,1.2398231479198236,0.20993860808301518,0.6912561253702596,0.0027012611833342965
2005-10-31,-0.28719188988648975,0.45063038291616403,0.8262553677621753,0.4642637988450662,-0.6341807487867759,-0.2642620981573441,-0.5702986511108525,0.3693414321560616,0.8076168177791405,0.46491280384479705,0.1930611829358941,1.698030322363284,0.7352412457481792,-0.39309871268495217,0.03106818137001996
2005-11-30,0.036468211417467644,-0.5408762512329658,0.707770112963377,-1.346603705034077,-0.5843423454744923,-0.9057147171627632,-0.37327126733377497,-0.05964605993510519,0.5915265194760343,0.37500315997398526,0.0904177080561234,1.4035193202846805,0.5267641485779692,-1.3327225182291267,0.03654356113852004
2005-12-31,0.2082131235609617,-0.04686275074703272,-0.07832025688969192,-1.4176708386393846,-0.5656405203671828,-0.4366923762801095,-0.3843822022167749,-0.5885722536105803,0.5397499206348755,0.4586681954046437,0.08993321044795899,0.3625382600941122,-0.40086967619584096,-0.49224882869915015,0.07498290863012547
2006-01-31,0.7114872541502713,0.5888010888658016,-0.1609180271608456,-1.168233841488842,-0.47458896676548346,1.2077370567928207,0.5736763881202291,-1.3779719763041551,0.7153656931157014,0.8138889431293463,0.48833108165774974,0.1587308493594373,-0.6466191545075152,1.1888570929319064,-0.013472273865448362
2006-02-28,-0.7068224448781709,0.1638771941740928,0.6920538147547182,-0.5214685292960867,-1.7538016992503958,0.6914364441488844,0.6683050605509618,-1.1071148230755643,0.21733515006067622,0.17896102577520354,-0.021088996202327796,4.008282928568431,0.13205231819472676,0.9390148487762767,0.20168768630921635
2006-03-31,2.59615813002578,1.6310694350887682,3.0413199769893016,1.4698770575891376,0.4062643802902505,0.9021647406671971,0.425108361152672,-2.5248322047518013,1.199731621641713,1.5104998487620591,2.0433551903537444,1.6759691665190386,1.254895072736969,2.1943682618791835,-0.09435525058569984
2006-04-30,-1.8849149673499117,-0.10992693414772364,0.9560441947721989,2.6771708420209785,1.6954767817225807,-1.0661902091210589,-0.8294385494457436,-1.2879018075004587,0.042010312101054305,-0.1791265811790565,-0.1060517333807514,-0.13675684379909633,0.22206285655204788,-1.4887976287596965,-0.12783112039586475
2006-05-31,-2.1303375884709697,-1.3069885565733297,-0.29198144609363363,2.9881228660582173,3.0147612755021735,1.6687952236425199,0.23712836270475568,-0.1563518123027894,-1.029295290971986,-1.3677718543092554,-2.1243649753279326,-1.075948110211616,-0.6030304666320822,1.3787721506329327,-0.08549303000877231
2006-06-30,-1.425879806754139,-4.345882405516291,-0.9908196197234825,-1.1357458054587133,2.7665834095685313,-2.0150301185064485,-1.0843317959394165,1.8762898991688153,-2.7679694228077776,-2.46158897278389,-3.0542836242370814,-1.3506902489656392,-0.9842217121919105,-1.3510946184240158,0.04178027977778907
2006-07-31,0.14211608001416953,-2.139282527283099,-1.0936032047444488,0.3547297399416466,2.1598939380855198,-1.8504454202628497,-0.896387106406956,1.5002057265794404,-2.4604146583845248,-2.061984737883201,-2.069091622365745,-1.2884761451504614,-1.1402717212719031,-1.203677324815991,0.022440192871950725
2006-08-31,-0.06988350698117358,-0.8160346482755475,-1.8746115522117137,-0.11723411577066475,1.964757717557632,-1.264084781053308,-1.649494190866859,1.2686406497586487,-2.217072663871887,-1.8613030198538825,-1.561118584714584,-1.5515667969833695,-2.042623851404245,-0.49150420902346487,0.03807029600023169
2006-09-30,0.1598435590174888,0.14236999807050316,-1.4145226610506891,-1.432178956997339,-0.18267041144409443,-0.38949081754962755,0.4691699108379323,0.8271250697483927,-1.851249552895024,-1.4552691248824938,-0.6193592288755911,-1.121079871848012,-1.5252140747900855,-0.3844418937597647,-0.003881346707972383
2006-10-31,-0.3308644414389367,-0.1511380038172561,-1.4157135873518178,-1.145889778772817,-0.4622135397238621,-0.24758173313328866,0.9920430409540091,0.9445413871572107,-1.7708054923448227,-1.508536995521559,-0.3753454881661684,-1.0744933935297898,-1.5016723947051798,-0.33265844915272774,0.00669972883385586
2006-11-30,-0.2392380855461663,-0.2526212096655787,-1.5077571821616964,-1.044856591916275,-1.497898873139268,-0.585211377174372,0.4574404434403474,0.9247496050521234,-1.6837968749970755,-1.4735739201527231,-0.3236164472247078,-0.9691969677954475,-1.578756451133978,-0.41268731594519403,-0.05612342697689609
2006-12-31,-0.9885542053647272,-0.9564376331859719,-2.0055015169417,-0.7338407569994264,-1.8738035989841915,-1.6030272790619378,-1.890694773308197,1.590479606420083,-1.8922480755424704,-2.1607099221324257,-0.9975790319503894,-1.528081341549597,-2.116268536909095,-0.3211621064581277,0.029391044392804065
2007-01-31,0.1706133507817828,-0.6406610729913684,-2.02956652304754,-0.44773992177655725,-1.7708465653400707,-1.2452209510653396,-1.7761951774500853,1.024790844808486,-1.5878729152080067,-1.6800480893774863,-0.6674335347507189,-1.7565426738412027,-2.1320954359629014,-0.17807729575555206,-0.06582787057292493
2007-02-28,-1.0285995057735327,-1.144601513778832,-1.9834873892351796,-0.2686299145357945,-1.2647345637085208,-0.8261584324493165,-0.9998604313279029,1.742279989713999,-1.8271985372660808,-2.4026408704864437,-1.244157472399294,-1.7785575592736698,-2.1054322116242528,-0.07344308128869348,-0.03951375202904341
2007-03-31,-0.7319853758530213,-0.9250450201377576,-2.4924054544185306,-0.277485212480216,-1.3554617482678004,-0.7913165789074954,0.23990389583805505,1.9833778088641207,-1.9014278633221515,-2.7167331663625114,-1.3473487252709477,-2.807200723079728,-2.7407611723423044,0.4212504569318856,-0.02125843803324307
2007-04-30,-0.4711920597628732,-1.2861025079024515,-1.9527145792311826,-0.8358963756013782,-1.2727559601825371,-0.5441100242291542,0.4659915497105366,1.8692624677044332,-1.8493130925128618,-2.7150878441059385,-1.2322188461390737,-2.1091340063199593,-2.1000404687441527,0.2666284017195254,-0.007101385556594474
2007-05-31,-0.23046165495451065,-0.7939840874608025,-1.4299269319188594,-0.9076882374840909,-1.233329281335274,-0.5038794733799371,0.06512061633878526,1.6161904029634198,-1.7275176507353287,-2.558901478214369,-0.9454971128947172,-1.429076819125457,-1.4873271888867297,0.025144586403539386,-0.020685426956058506
2007-06-30,-0.39377056741586,-0.6000848567996934,-1.1307809405433589,-1.0460686449081609,-1.2356143299188624,-0.06796386382728338,0.8391240820194337,-1.8803730776271859,-1.8438042053391548,-2.6437919039322826,-0.8843623076237683,-1.0645812138527306,-1.057460688647986,-0.19780880891063246,0.05638645998650768
2007-07-31,0.665140034484569,0.023340694551832086,-0.9993716536122211,-0.28597116947343243,-0.8466543090522619,1.2078551583405983,1.4808392968286253,-1.7913478987723908,-1.4194687362373375,-1.775277257206239,-0.0979521834768713,-0.8421455280340162,-0.9378885781566709,-0.4271264429424755,-0.060495691643665556
2007-08-31,-0.9059558941908731,-0.3488695198013376,-1.1390114843614147,0.09601108035790301,-0.8398986895486199,1.5223896322723176,1.5786598999937114,-1.1063545252142137,-1.4195581815961176,-2.2234439202050846,-0.5190731597595434,-1.0912193127708412,-1.056488399150173,-0.6389457436669836,-0.01714825328585477
2007-09-30,-0.21412602501626854,-0.25458012819158155,-1.188491473187525,0.10578093771392652,-0.8489648934650195,3.027800239795227,2.091481574558572,-0.8428190500140083,-1.2972311714004499,-2.0810209371122106,-0.5173252217180454,-1.2337593780789686,-1.1028828904964532,-1.5369592543210728,-0.0861702643383939
2007-10-31,-1.244030510504811,-1.394429392696298,-1.2829848679410736,-0.4033536431748348,-0.462495929915376,1.3268133625256613,0.6599273735884716,-0.27284889690892344,-1.3499446800860342,-2.4389006962083757,-1.183176997733361,-1.1761662319495219,-1.2408770598542085,-0.9457665741186169,0.052713597599747995
2007-11-30,0.8610950366641917,-0.32349474285911384,-1.0808105073380847,0.44019601207527415,-0.1579876126669808,0.3102524235369136,-0.19614513549443863,-0.4992553657824493,-1.0076873925378766,-1.5568545567842584,-0.3503059079109714,-0.8537758107264528,-1.024942450102863,-0.154201663460408,0.08878545326322747
2007-12-31,1.3581306595784692,0.6004178277098575,-0.623889250703608,0.9253164264802128,0.24840081961682914,0.35678437532373936,-0.9751572787873852,-0.842542218417956,-0.5946958150674285,-0.6931071315809019,0.7412860733695324,-0.37222962717648395,-0.5780960147028179,-0.1388256728385696,-0.03665416999982322
