ASTR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,0.5472159335800386,0.7526351641254042,-0.6281904671398818,-1.0343996862620306,-0.7826835601160321,2.449420328490021,2.916224438031178,0.33536513173986354,2.4414996779193996,-0.4053316317086831,0.6151365563499669,-0.9564442368909006,-1.2515425104436126,-2.3099757242102044,0.13038902560112575
2009-03-31,1.220289279243518,1.3414217729044504,1.7488310848372255,-0.4467794996886248,-0.5941730209969875,1.405520823054825,2.545142737598282,-0.962571341582635,3.345976990215284,0.9515956393661975,2.370987419657831,1.671656536936675,1.8727658957338058,0.293268012213345,-0.036759120606007493
2009-04-30,-0.28917593367684846,1.3824558947860495,1.0703515774004329,-0.596478388318253,-1.405409809639353,0.7151957166779334,1.5353981162637773,-0.7356256061774283,2.349044929567975,0.6914302491395178,1.1608205178645257,0.9965885800124868,1.082256976210867,-0.14985182136194855,0.18304909411233167
2009-05-31,1.680582303035337,2.3687643179615687,2.727068522145485,-0.029500026487480905,-0.6561343626597449,0.017349419753414676,-1.2985213368004724,-2.4528680989290685,3.1641708399724635,2.7844568967857577,2.9632544040806574,2.784348903742008,2.7535397261677557,-0.20641603348349616,-0.012691414948337627
2009-06-30,-0.1203692290383334,1.0325059345093988,2.941959777948301,0.0677770653939789,-0.5502278339441125,0.2738377285378714,-0.48769741338083056,-2.1727090738418053,2.24092214100177,2.358197442312196,1.702599243756794,2.9469384068431195,2.9733146268797683,0.2943731868063763,0.09187078323123453
2009-07-31,0.7843163252944593,1.9289840688866249,1.8851026495165184,-0.3382401624033834,-0.8674381564640629,0.006552473793533897,-0.3209880743271075,-2.8063453282648254,2.1438381782768094,2.796168790792539,1.8612863124811654,2.04728812745469,1.7629912096264675,-0.12701176555779803,0.17310600476910606
2009-08-31,1.403881067780022,1.645562091290957,2.670906080687781,-0.43707726403809727,-0.6155150015128558,2.150142829507409,1.45094966126845,-3.381342681753706,2.1787576673518654,2.9939270814778993,2.6235250914307233,2.6960461507393285,2.173535947143293,4.079552916039258,0.07117077147585057
2009-09-30,0.4475817133443965,2.0212370634735173,3.9314395072303103,-1.1382820793547468,-0.6800923882167803,0.499149842636519,0.5291969462511703,-2.9602993839490095,1.767730361484165,2.341827303288061,2.1068040221139217,4.172258150487376,3.00348674976913,1.5873061780137487,0.10940584670031804
2009-10-31,0.7504718534347921,1.89449784417789,5.0219462262706065,-1.1433218121612843,-1.1949406831191698,2.3569743296449817,2.0178234805749136,-2.7144450601181345,1.5771368063871904,2.0194534698133224,1.9187701217918889,6.7140137252046515,3.6797879012568657,11.895307539738774,-0.07614836331813798
2009-11-30,-0.7974082493169562,0.2719546663889116,2.8306287584055156,-0.3103035461319126,-0.7235241474029648,0.06763496293137793,-0.3338391800383963,-2.017964432472364,1.0248755409333485,1.3704193530163709,0.5128031667801757,2.5277127128087122,2.5694757722414434,0.1949927076681994,0.019786698783345002
2009-12-31,-0.020663847244357502,-0.05292501540056395,2.1590122459870535,-0.4345390626691147,-0.8875297725915203,-0.46123993284747933,-0.25602880086271285,-2.1841306348470706,0.38369104782345703,1.1754448899650236,0.1304693389116949,2.0907669749205327,1.5067691994001535,-0.6769492655172435,-0.07203531416721778
2010-01-31,-0.7358892448468521,-1.0751720058358452,1.8060217118816195,-1.0739701341172065,-0.44985912646851384,-0.6500078816563152,-1.755065150511605,-1.6361573039653499,0.15762216722677821,0.8430237959881925,-0.6728369655178649,1.4392909803794267,1.4353576200624312,-0.9908071943708212,-0.018951634286618762
2010-02-28,-0.3997140510193256,-0.7528313359649061,1.337694138918111,-1.1716898072134596,-1.0698585738786546,-0.08801730234889601,-0.16055487086239645,-1.3829141263278621,0.03154899001577065,0.6676635071373468,-0.8968446620572852,1.553245126822273,1.115606162358502,-0.31528924747192616,0.004641456464419618
2010-03-31,-0.09834329616773903,-0.7871201452632468,0.764962286765096,-1.3765472633082745,-1.1962860814810286,-0.019719352804187663,0.3718915751425638,-1.1773308381489853,-0.0330707794565689,0.5725257780681693,-0.7733726209338793,1.0221562673977824,0.6565494611835748,-0.24802937193458158,0.02407687859059341
2010-04-30,0.03155805543458973,-0.2894363859062127,0.9192359725930432,-2.000283170432931,-1.8911990747255385,-0.1890497502045694,0.47404023499234765,-1.0366100282662583,-0.07111330432498937,0.5092601415890455,-0.4532098895678755,2.169568977022403,0.7479370410566851,-0.4560191616683729,-0.07977904425719116
2010-05-31,-1.0942381158354721,-0.6382069724217142,-0.006046720970251679,-0.8993358209382911,-1.8132910059905252,-0.6944067920180843,-0.5645209472931063,-0.7811641252788153,-0.3435505205031003,0.23098884580884468,-0.9240470637145836,0.37304681242046683,0.04679746200610684,-0.5490574337821804,0.5062865740787174
2010-06-30,5.183553166192257,2.3653048243456665,1.9192870424011146,6.810200173322848,4.891188383930097,2.9621155483761394,2.5545619692527954,-1.155218738441326,0.9356164217240815,1.1301968609833264,3.0395226407377347,0.19792160672832812,0.8182671585363093,4.776042887943113,-0.08716564260178343
2010-07-31,-0.9645593856404717,1.4247859341355245,0.9570943939527744,4.30792977003046,3.62978031639915,1.3529642197529457,2.165405411855754,-0.8874897530301435,0.4326732400414283,0.7123515214886171,1.1253281112199562,-0.1419435533219222,0.4102233633245443,1.1351754562210545,-0.012799397060840921
2010-08-31,-0.33301313454439724,1.6661451460457983,0.21548056787119485,2.904126234335952,2.86759080499658,-0.7510680060513163,-0.2596499673078284,-0.7257992946058599,0.23543340476861874,0.5188328610921433,0.4760139499447275,-0.425110903046242,-0.03790480169986013,-0.6332326011397071,-0.16047558743263357
2010-09-30,-1.4121762532811901,-1.8341902594146429,-0.4981066001090614,-0.4177268946957077,2.7368261705637407,-0.4001857945036125,-1.7452316080669188,-0.465035488589181,-0.38448783838983897,0.11114836434700646,-0.8501669546778249,-0.7051506047922312,-0.4357650168025615,-0.3894687755430704,0.10127925904864966
2010-10-31,0.5370547042449827,-0.7609278655030073,-0.5554775917915507,0.27025035138294434,2.3185015511511224,-0.7180115479100206,-2.302837499003391,-0.4442614662154224,-0.16813400630344844,0.20355053938638232,-0.4438936884415809,-0.7341174478841297,-0.5113608967639921,-0.43736536310871965,0.03313716347349907
2010-11-30,-0.03992200435705673,-0.5974111621260212,-0.29638374990656263,0.30989330760489053,1.8997378982578188,-0.8191130346707364,-0.40809960959740077,-0.34859881484494587,-0.2056278790822686,0.13271268798236027,-0.648859089061024,-0.6533875118068494,-0.38975517361441675,-0.5134349079246987,0.09648864071887327
2010-12-31,0.4343494417235345,0.6530093589165489,-0.09905788641006599,-0.8210512767216085,-0.241792877192675,-0.8106043976247975,-1.3762455932627229,-0.3195447195046966,0.08968067794804976,0.21110362746354452,0.060144962792116445,-0.1778398058964642,-0.34557419617190255,-0.5450377855018567,-0.06518460192014003
2011-01-31,-0.8035283788960699,-0.28702351398674164,-0.15164791636718758,-0.2933781269597483,-0.27726450748326104,-0.8797763901310692,-1.2118330384579425,-0.13469310387397787,-0.4703313750699378,-0.1240808028349451,-0.4835234505210876,-0.19162568938145602,-0.4115504101724819,-0.5529592302912447,-0.08444885901940467
2011-02-28,-0.9425184876378466,-0.9245961670585328,-0.4600101917349746,-0.10633795584437304,-0.20140155117940733,-0.8837954873406416,-0.7419905034255575,0.14515407222957477,-1.1585189309258082,-0.6677030174275005,-1.0661863318568154,-0.46486064091212387,-0.5960483973483602,-0.48470241246305523,0.09002936604085686
2011-03-31,0.4083603673070914,-0.9215533597197797,-0.2115561371481007,-0.16711604897137022,-0.549124734558951,-0.7738747291341931,-0.4449738269466423,-0.5601516583302404,-2.0301155031796707,-0.5294034008094154,-0.5725421367148135,-0.04643919902398495,-0.9261320542307367,-0.5416944706795576,0.04963856693904878
2011-04-30,0.12239013380223905,-0.27494825091997643,-0.1511998718930687,-0.21793462180588216,-0.6371625522702312,-0.6934471992183877,0.3650266542267787,-0.5743434217411233,-1.5834300592772386,-0.37993070981007393,-0.3058023691213761,0.1208134823073061,-0.9177241326583755,-0.5362477170449779,-0.029636702436084766
2011-05-31,-0.49934939904519354,0.02578499651991539,0.024443458383032843,-0.5666973665624124,-0.6155013744408221,-0.6752819622373671,-0.3463927166706082,-0.36620703229025486,-1.6913863580083985,-0.869400937735052,-0.597338349062483,0.254404074979837,-0.8512028499007005,-0.5782477662306079,0.011710287857911016
2011-06-30,-0.1251541357534068,-0.34747730529685616,-2.057373674296678,-0.7765123807467165,-0.7820343859042698,-0.518062009986057,0.07390302066241773,-0.28523544166844744,-1.541898099963644,-0.7947416228141214,-0.4152233466472556,-1.6486292872248418,-1.6011634038284768,-0.25910096527346954,0.09780380957421297
2011-07-31,0.530124321471318,-0.07293331652424596,-1.2657791311116902,-0.44791729231982363,-0.7059400143606023,-0.2677114208513934,0.5053831165359157,-0.46028771482582687,-0.7695029822010138,-0.018080912509336,0.21395941413442093,-0.9039559205014089,-1.2373070470608307,-0.2951699345248806,-0.0948780628851825
2011-08-31,-0.9554108028076459,-0.3810219507928016,-1.5196196227901486,-0.08208996806602871,-0.6475939754396044,-0.3784711625195581,1.2098187337559883,0.26578185952668226,-1.4167176669654762,-0.9971294825279332,-0.6696881882093673,-1.1890708435710147,-1.2610302601966021,-0.2887407446641125,-0.0392051320967295
2011-09-30,-0.4457212804297589,-0.6086584514349223,-1.0150010719011688,-0.05444752148874896,-0.7128169223307159,-0.21606230926954853,0.25177079422648113,0.6960123117318426,-1.6004555584601368,-1.5049931470285345,-0.9015219551883229,-0.6777420692009261,-1.0054254424052251,-0.2736423858477876,0.004163893389034818
2011-10-31,-0.07250705711941133,-1.0730453836794869,-1.2591214251770297,-0.6279348771564974,-0.7556898577170864,-1.0764688340699913,-0.8287838692781008,0.8829580929890597,-1.4212969565046452,-1.5326966287763122,-0.7356091890842614,-0.9673556987586724,-1.0561985480263714,-0.30112735778050775,-0.003961361742773003
2011-11-30,-0.10291482135955932,-0.4676183617149772,-1.3178148703058823,-0.9230915416794353,-0.7608814376855976,1.2914735526310885,0.3097232846780427,1.0210260042645165,-1.3628941844212112,-1.7655158242671836,-0.6748428504747606,-1.092336268600157,-1.0890648483171994,-0.07555515520281329,-0.010177169053693525
2011-12-31,-0.17736604582478044,-0.2618673940847583,-1.566369425893694,-1.0466867478555817,-0.7450123689165503,-0.41372674750066923,-0.15740271957142996,1.2662160752811382,-1.3942309418507632,-1.9194978005983934,-0.6429086742340736,-1.4473056026375657,-1.251469610275393,-0.05839338605397547,0.2995588898447086
2012-01-31,2.296799545703154,1.483974504526873,-0.12363465277971904,0.8339183304039564,0.3433094169432158,3.554226517822523,2.2816649647617244,-0.1764411672704106,1.579688263897793,2.1509436822574988,2.0014927675592604,-0.39786144827873693,-0.6450895815073214,1.1828544558763607,0.13814153438515173
2012-02-29,0.8137799672716962,2.1653148111560845,1.1001733588946516,0.5373710996437991,0.20444610269349958,2.6486066712204797,1.9078242164133752,-0.586328872588236,2.5013032377563813,2.9304066715984085,2.4433944745142258,0.40898117259028777,-0.24585350921772212,2.2534417622818617,0.09316848334443338
2012-03-31,0.4341034688795743,2.4405111997169198,1.148763207309292,-0.0033954320546995377,0.027221408278370985,2.265246674718386,2.9945919632762936,-2.549166822120946,2.074715312062514,2.60354666835016,2.079910021703671,0.6413698594837903,-0.6202033218976457,2.00651411468716,0.0021152837078134415
2012-04-30,-0.24743888219618393,0.662725157761854,0.8412902547660635,-0.457878876534026,0.0006801354204054097,1.0941264546169778,0.9967488818912005,-1.7063622540699732,1.528212043555002,1.720683789975898,1.0768563213192113,0.4905631071727203,-0.6153243475632544,0.7800398784954148,-0.1228382930460296
2012-05-31,-1.1368432101577592,-0.6358447680445193,0.358691276903502,-0.05792654017345287,0.32283073260591705,1.448832980618666,0.7850000385318807,-1.1414925596809857,0.4148879279334877,0.5166738902723033,-0.4026942111927653,0.07316498206506544,-0.6271982992553989,0.7494407983454958,-0.002446517652726794
2012-06-30,-0.2570992718740774,-1.1025398538931575,0.2596298034596859,-0.4991721376100813,0.2572606967818948,-0.0896211185757795,-0.551876047919871,-0.5068492146797442,0.3392284401741871,0.21654809917036344,-0.842392507288974,0.06967423118739408,-0.5954407349941343,-0.2749069536959016,-0.14143990480769147
2012-07-31,-1.5541912295508162,-1.749611805469425,-0.848433749016911,-0.37852695480743664,-0.20249931165611934,-0.06080106182781129,-0.3646016707420169,0.2521906748089456,-0.5797717680686504,-1.010793117858074,-1.8115730981866693,-0.737978319313948,-0.9403705363135509,-0.3436999632603765,0.15632503139863424
2012-08-31,1.4290822763510669,-0.2183790923825413,0.6654224350110062,0.8592454874057872,-0.05480211402497486,0.7059108515881822,-0.2707808559979733,0.15563483328952943,0.5082328441322309,0.15607995902574884,-0.4955416797877046,0.5503616815877043,-0.52098473271937,0.4855746620214555,-0.11414955144730272
2012-09-30,-1.2393098555051536,-0.7365520688060624,0.19714411526360168,1.8275656299194503,-0.03903835949070397,-0.3081032213351774,-0.07926723560584886,0.7070251901728382,-0.33477991419349623,-0.8716323925279942,-1.0297434340103955,0.1468976659827168,-0.5662884567537766,-0.3955762020388929,-0.09024637689609517
2012-10-31,-1.0623632814200707,-0.5255984788451317,-0.3887458979482988,1.30180491525735,0.06386822343309727,-0.562393705967098,-0.2967500341309002,1.278415060951316,-0.905668954211127,-1.6851194818437285,-1.2701323110362441,-0.3903401026972966,-0.7210540185940633,-0.5036739357849552,0.0017419603096758777
2012-11-30,-0.09290400562448502,-1.3882784690958945,-0.37197086741976,-0.6763224108900059,0.11124888886026367,-0.14835371832765085,-0.5090271940956934,1.4463255806905815,-0.8229640325456326,-1.5919594593061568,-0.9617529446640324,-0.358299578085666,-0.6661077777090532,-0.3187741108974423,-0.14730542880112538
2012-12-31,-1.5149193943063795,-1.476846891504298,-1.083146382763686,-0.3056117150875295,0.6455359841471827,-1.1140827178411614,-0.7239594267890922,2.2153794886543623,-1.5104361571400085,-2.6135688138218627,-1.5333745234319687,-1.0927422389214776,-0.9148309177552912,-0.5173651995298836,0.023800352676508946
2013-01-31,0.2231113187744739,-0.7498900567727539,-2.1652962251270136,0.0574296488066289,0.4441707534226474,-1.0157831715158496,-0.415735282786171,2.0453559246959796,-1.2008038944582733,-2.072918098683574,-1.0816444856733294,-2.076097954088753,-1.5172120709895953,-0.1623385593334174,-0.35687666493804165
2013-02-28,-3.39657677618749,-2.561114981891944,-3.207744028604578,2.268707522891832,1.3009868722430118,-0.289568333543872,-0.2830755604463934,4.242983049874075,-2.320707582132957,-3.9022965288189813,-2.379503993255038,-2.7138594099872475,-2.9461399327074598,-0.454447575736914,-0.37066674059903104
2013-03-31,-2.830320293300609,-3.2168059174651837,-3.207847692247532,2.6663733446112143,2.467429273719661,1.9249548154917058,1.7622493251109828,6.178521969032832,-1.0946252833821386,-3.73999484298604,-2.991986337462921,-2.3891092306407695,-4.496054659647515,-3.5321235352632137,0.11899578849741978
2013-04-30,0.9979588267371063,-2.219884891492291,-2.460744869316955,3.2419916056712066,3.185288448008027,-0.323112002282026,0.4862686311101887,3.6064148400087657,-0.5828977148791484,-2.2130761343886993,-1.6840804831635565,-1.7739411448645077,-3.078248299480771,-0.3737620432494125,0.1322673643059721
2013-05-31,1.0527895376696985,-0.21345962928679452,-1.8375173731590568,2.706351295927684,3.148676539098119,1.810851604650209,1.7547358739304662,2.737624369667267,-0.01319748833242632,-1.502710186160912,-0.559249914047314,-1.3610935712446262,-2.1660760591358583,-2.3881278003773763,-0.2430673273699966
2013-06-30,-1.4873166936547315,0.270189796634793,-1.897849131041434,1.282369183186983,2.713846246699249,-0.5116456556728176,-0.8943795434332384,2.242428998342982,-1.0288546832173624,-1.6808699764052588,-1.0338565221253753,-1.4093547894462934,-2.304401012089624,-0.19896386150905396,0.04438874380614669
2013-07-31,0.4560689430956122,0.00974050929411116,-1.5410790135593022,0.9550858109511582,2.349649054308409,-0.7762958362003636,-0.7064446079585782,1.8871891049466567,-0.7901748121088195,-1.297171481617043,-0.19840549934173923,-1.219605037171409,-1.7663389103731244,0.031866083157335585,0.16929684150169486
2013-08-31,1.270162996355632,0.163503291870344,-1.3914573887204937,1.080320764108345,1.823399914726208,-0.5701732135741046,-1.8104922894749906,1.6470346527894877,-0.0852264070923536,-0.8462800861088839,0.861623883259638,-1.1580259709514547,-1.5658643720622896,-0.1604164371443967,0.08028910412667414
2013-09-30,0.6156048418709791,1.3247295514077984,-1.07821782971988,-0.919774395798819,0.23675535157810745,-0.8278378164516383,-1.2104832129902394,1.4636120251673903,0.23017152689065853,-0.6217383149628745,0.9884388821709197,-1.2974398510337704,-1.1454314073789547,0.019820859703574657,-0.025742114173496734
2013-10-31,-0.0714475715273045,0.9898071105308025,-0.9226000548184905,-0.4602177601369816,0.14956924332743854,-0.7944261236956914,-0.35554004554421353,1.3103749010302619,0.03843626985513152,-0.5853850900857919,0.6404764666771366,-1.1219401824313344,-0.9502861376874793,-0.02316625064430045,-0.02708141614199222
2013-11-30,-0.07203473046481948,0.2573475405401947,-0.8965913844249355,-0.969952665608864,-0.09066123007175735,-0.8634724956159673,-1.1835943522334926,1.1804314595543124,-0.14910172701825172,-0.5504780272248793,0.46982575482663075,-1.1364266091223814,-0.9249700531533761,-0.005026640341905097,0.0022750413931673834
2013-12-31,0.11442362687449033,-0.01597516293908824,-0.6568567040494868,-1.6275928692909158,-1.5448600736367923,-0.8045999780061824,-0.2679317390846797,1.0689337714605256,-0.19389754073521995,-0.47623392358025524,0.27022408498202766,-1.5464972399730628,-0.6053935660537124,-0.060611477666092345,-0.112348421991965
2014-01-31,-0.5935258955215051,-0.30300861401167717,-0.7926742347912002,-1.0623090399235406,-1.099459837601646,-0.8607620728564459,-0.9180384796794616,0.9313271659054487,-0.7021900752320327,-0.5540891963158983,-0.32453849237369187,-1.3544216853743853,-0.7956528934823518,0.013178302149121484,0.21603908350864018
2014-02-28,1.6702194769596688,0.5948083972988524,0.15894355525375922,0.45846019264315707,-0.7053367865208408,-0.36415164511686776,0.8736869402560062,0.7983993510152592,0.5213963863956964,-0.12979478878555423,0.7091449034467163,0.03885019162504643,0.5065054898707206,-0.21608278410398443,0.17502597345842635
2014-03-31,1.331716747811556,1.3197969696475937,1.7959822562845376,0.6149939433910642,-0.35892285476772007,-0.13944024362568086,1.0051764761928543,0.6702660354638353,-1.2913142896166379,0.28009098224271894,1.668741129050729,1.8196876191001083,2.781793607876483,0.10691645702206547,-0.005991575275224889
2014-04-30,0.12909294261810073,1.8956052614391272,1.3512694722696958,-0.23731965178639808,-0.4041754213869905,-0.6536903856610405,0.7189710269986356,0.5475712075565923,-1.246104816028596,0.42968948641823684,1.4111796897678914,1.3673497216159205,1.8752928798105502,-0.35542569983533745,0.029295772021392438
2014-05-31,0.3554644150182999,1.0796112819733683,1.0546299437057118,-0.5694282073986808,-0.4977333067241439,-0.8909661417574887,-1.4994005973961364,0.42421059046958953,-0.9434180226262189,0.6712685729865728,1.288959831266865,1.0748333764120632,1.36742100136357,-0.3806609393558984,0.00405930666833183
2014-06-30,0.1558377961035959,0.3778328544391965,1.9252768088771801,-1.6105423241492356,-0.4778679063912213,-0.4738196724159802,-1.1882492806477962,0.297523459655089,-0.7593285548154632,0.8463145533734188,0.9259823568120195,2.0611135629983317,2.2734860157136763,-0.33579407392378,-0.026051968504747967
2014-07-31,-0.038383037130688545,0.27841744120239786,1.5641739520952478,-1.399561201706964,-0.8689907789773678,-0.7938944038616997,-0.6386355739619869,0.16286061575955132,-0.7925383664529173,0.9231550677834547,0.38795215774169794,1.8992049758087715,1.7523924972696616,-0.612069414590514,-0.11806554866798648
2014-08-31,-0.6662867442486186,-0.3200532321019675,0.6289026435501583,-0.8811298219798245,-1.0179810026999976,-0.7531044334751676,-0.7051806112818522,0.02251918031235503,-1.4818145596228225,0.6703632514556372,-0.3284278059014894,0.6785987627183918,0.7218864009280027,-0.05995671740153218,-0.08581920084998071
2014-09-30,-0.39119344173222886,-0.6362732968949915,0.2749313147167605,-1.034988521238022,-1.7905398276827083,-0.4238652204823205,-0.33974660323208566,-0.1425015515768935,-1.7751367451261637,0.5333073850342274,-0.5724870675317757,0.21331415745938775,0.3102133175838029,0.2534537224430333,-0.033872888114231794
2014-10-31,-0.05565765620832698,-0.640081645606192,0.29096058806236763,-1.0089821393310079,-1.6766999869913257,-0.5645338372956048,-0.25269681347053347,-0.3358215075563587,-1.533485672456505,0.527986065097436,-0.5429107356907926,0.20921105975805743,0.3030094691926723,0.2560951597743818,-0.039046456380901276
2014-11-30,-0.10604283887963223,-0.31090623441713183,0.28661847900501575,-1.1038368783345651,-1.749294506503976,-0.37296831263693836,0.688442859754152,-0.568184508688395,-1.345010337076487,0.44659573507366745,-0.4879453749396051,0.17461644050829145,0.28427256887690694,0.2666953651817064,0.025425098365810177
2014-12-31,0.3353003479534055,0.09708910463672181,0.3618754738923633,-0.9857661487152992,-1.5065351782429768,-0.360862657424403,-0.11737778235234234,-0.8875460264098622,-0.9165920231346016,0.7016214753646933,-0.11158647156137819,0.33687305794191413,0.34540039222268215,0.25025365601897365,0.014309037125286025
2015-01-31,0.21602896580405603,0.2498888158136039,0.6695940110370926,-0.9679313574787011,-1.2991972550178152,-0.22546339118697037,0.7511599409079379,-1.2807613093872257,-0.6581483662894809,0.8648567756351504,0.16824007813265468,1.0595363713902626,0.6520136306805328,0.1743498085936226,-0.061122425581014724
2018-03-31,-1.6161564692097128,-2.1946632629724188,0.1734098132196662,-0.19304076553089927,2.8056210361057397,-1.1937684548840448,-0.3530678211795323,1.7298701409329094,-0.6674616531832444,-0.5970520080322742,-1.7939484502333116,0.3617163882972094,0.06473202696624347,0.21830421053312565,0.11860325991694387
2018-04-30,2.1107333314300494,-0.6096391156461436,0.7468704065678258,3.4304075665770597,2.0371077163639617,-0.8781324732610156,-0.7331268358858335,1.3672654540185887,-0.01819685731536877,1.20680005888953,-0.173203627387219,0.7393242501535668,1.0136790402726685,-0.3385734167213721,0.13114668715580344
2018-05-31,2.0510804408656886,1.5702420801882733,2.2769966595324305,2.8265710139233646,2.4328994838606564,1.2917216564537588,1.554156636623838,0.9426862678369068,0.8904553561043622,2.816939989123912,1.5018900675702078,1.573270782145965,2.9083832699305177,2.153770700768369,0.17572810316522194
2018-06-30,2.488983986243712,3.9031699004924407,3.7143301071127732,-0.8709686590397339,3.1428779954775465,3.1078026614984284,3.1576237823372164,0.4350410933717936,2.3054217640859784,3.3596584730659433,3.4998665204930437,2.118931585209643,3.931156397994949,10.209581886505987,0.07542300914791905
2018-07-31,0.8309680114235668,2.621544736506623,3.364109102969229,-0.17065959690461413,2.428692520099806,-0.0427535330072579,1.2304939429514095,0.13971447004978832,2.8368284514264155,2.50748899002915,2.990019847791743,2.184152297137615,3.2634996924601096,-0.09994166957882428,0.21154550433229521
2018-08-31,2.5323349589398836,2.729937822773484,4.418525171275541,0.4891471029373349,1.6451411936545206,0.6142203603638731,0.4210889804001105,-0.4793415662445563,3.8905660921200043,2.342184735684737,3.6707014971274874,3.2947226863651675,3.5457016268924533,2.2420904696741566,-0.1900872565251576
2018-09-30,-2.4884822698567346,0.24281188476402002,1.9958130183324494,4.740539099720924,2.696187125667104,-0.2566480118487817,-1.5025949441749586,-0.18640493056068827,1.7740508049410213,1.1773953621190116,0.3224029200811704,1.3403234235284696,2.1158547958914884,-0.5136145015128505,0.0922040402846932
2018-10-31,0.7519480218942829,0.2881578329119881,1.529690516143012,3.309394098386137,2.2363397407277867,-0.4773633618313571,-0.5483822245158781,-0.6625093404172056,2.040002709443211,1.1749053153707723,0.41699201078228676,1.0876499324785494,1.42413982088113,-0.8136574236696411,-0.20811046080305512
2018-11-30,-2.447281351137973,-2.1591376094351906,0.27256499027247044,1.9316815084032828,3.044755704232648,-0.4563966038228767,-1.1269168520627884,-0.11225282695161085,0.8862230352488504,0.4373267943811498,-1.3820671499430048,0.22131250201980615,0.3392511532625846,-0.40026478797697196,0.04142208727986881
2018-12-31,0.24444372739687656,-0.7156034448918763,0.27682453704690074,1.610392526457139,2.127980925356922,-0.6278491709064802,-0.8977702488990149,-0.561147668910562,1.0103360162091595,0.44985194754769403,-1.0687225609957538,0.2380242041248098,0.3225558008572905,-0.5002151029013548,0.09839916883533503
2019-01-31,0.766887976973022,-0.6610367223735487,0.7016000294643531,1.5053508019525703,1.9123240001082635,-0.2537199232342736,0.3270064558576076,-1.5389083172580045,1.341815662048985,0.5909623745924794,-0.3951366746187675,0.4311378405351647,0.6998456384715451,-0.2500383785213538,0.2361817397466137
2019-02-28,2.0352247749015797,1.6846525453470933,2.318850951866099,0.32942101678247265,1.825665796909653,-0.3409041186456216,0.29622022702279227,-3.7407062395461828,2.062699806816525,0.98959459476659,1.467551614931996,1.2135568313684018,1.7322306561035337,-0.533529953888519,-0.01979128837407228
2019-03-31,-0.46994784057484673,1.2090657517333883,2.4806583164361142,0.7526088758857905,1.0917821823844558,-0.6745622106800881,0.21515925364261826,2.623419055361998,0.8794752353820497,0.7128145078756342,0.7844945845284396,1.6901835414494573,4.894133634250143,-1.5418861703169366,0.17035778555052442
2019-04-30,1.2228787319708143,1.4672158675322058,2.430179863425549,0.770805386791326,1.1728681404359185,-0.5022997122268782,-0.3333230921415106,0.7231344707746199,1.3456069779839084,0.8598525946827431,1.7055050113357515,1.6230950311476122,3.0784218220840107,-1.2604293239237836,-0.18018643321327074
2019-05-31,-1.8538556351206676,-0.6168372202557462,0.692019565213133,1.4291388660714819,0.9014257406219711,-0.4361269477335014,-0.27895766966281293,1.8928228067360242,0.49990211569630105,0.27077871660701497,-0.32302262665337345,0.545359950304802,1.2913211991560554,-0.6502332219307083,0.07800153152933076
2019-06-30,0.3761119078712249,-0.14691850740227558,0.26275450891497815,1.4052340331934703,0.828268215712231,-0.8261736837801605,-0.16057520423313396,1.013259626528572,0.6749334380618465,0.29846072728970213,-0.19091224102915572,0.1943462431399194,0.597315038257879,-0.9715254215384269,-0.09803118032725008
2019-07-31,-1.0731596079550179,-1.4287831691749362,-0.38422850585414847,0.4773520721177714,1.010593968902743,-0.6210526950415927,-0.4116983860608831,1.4438598033873389,0.16537346167027164,-0.09892249419338388,-1.0837855660623683,-0.41755523467024,-0.0796896880220879,-0.36439445934725284,-0.025980258337199327
2019-08-31,-0.44681486906084567,-0.6535758803754207,-1.1206242738917496,-0.30522332008775205,0.17717026108722445,0.9172540803357137,0.23065480814972272,1.3098702556115258,-0.05720337593479513,-0.32314386657821736,-1.1406910947523703,-1.0784837626862687,-1.0147494614913608,0.011600785339939662,0.20746819919839368
2019-09-30,1.391907218917989,-0.059337762881136964,0.11230850781915078,0.8773825515325325,0.7721970579183975,1.0068006009948443,0.7084778108401452,0.022732562076676958,0.8239705084537147,0.14276961584788184,0.13175619477747397,-0.08519569584994273,0.3241523995944907,1.0085776552790995,0.16341946372440272
2019-10-31,0.9439888918125636,1.1195101002416161,0.3542263480414293,0.15235948100740448,0.688080355331626,0.006382764001351332,0.35472530103451716,-0.7485267421902531,1.4848265340796367,0.4411992813906548,1.189663292492228,0.139021636582449,0.33159424855611,-0.029317140063129223,-0.028266290861233556
2019-11-30,-0.5115771372736799,1.04160318406284,1.1665972085368113,0.14818728322310776,-0.22965257957846552,1.2409940901600438,0.08494886579114182,-0.6212701946018913,0.9821148218298659,0.08140263018144477,0.47422964212549595,1.5312667982461337,1.1290148863577742,2.1646064065827897,-0.012363068733714034
2019-12-31,-0.35794718855866575,0.03928582171796053,0.7997784866804043,-0.25581763717485045,-0.2769399418151744,1.3942061471071525,0.1592758517554366,-0.5787431769156094,0.6785407915884692,-0.14659928897276836,0.11327451106870128,1.0501205431158163,0.8103016261537206,1.9225927839273018,0.021138598822424574
