BHARTI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-05-31,0.7083609485897417,0.1534923299390437,1.3631934376174908,2.678925938507237,1.8218821966501264,1.8389073822522244,1.6810623040927517,2.3955048607558744,1.1689716849840537,1.10949258462519,0.7769170796072757,0.6664822652737525,1.2813090214353084,2.532560187172901,0.013022758337130893
2020-06-30,-0.0848209233769369,1.4702981285924024,1.332122645917033,0.09157233806241179,1.718359026686821,0.31727879036657325,0.43732773287475873,2.5164455939262758,1.560193297679149,0.916096528872135,0.48759653855240337,0.6679347093071832,1.2554850153370278,0.5320878354328664,-0.008975063673269829
2020-07-31,-0.35268220380660026,0.1684717498115292,1.2956331141049449,-0.5481510207902422,1.5056621647695585,-0.5636588802308399,0.2748017400693513,2.596452697811006,1.1473036248694015,0.7239448006778018,0.14748477715191716,0.6861330948898845,1.2239411626546735,-0.6011693107228284,-0.07822657663309106
2020-08-31,-1.191544905422377,-0.9557058082586203,0.7870930950482802,-0.39563176464877436,1.5374058340263175,0.3552930761996469,-0.9865746619082182,2.536407988594801,0.7331174863549035,0.4435196421644712,-0.6280987010960369,0.34895910339577957,0.7775414240465492,0.3712430720528756,-0.1979541915361497
2020-09-30,-2.5735573543021677,-2.412134819466187,-0.08522182393217141,0.637713734786772,1.6692489407693754,1.1331553549667022,0.47886950639650383,2.5179470468978757,0.24841383290447633,-0.03610943807872736,-2.297346190241513,-0.20364354700137896,0.0109625039568642,-0.016594500435440588,0.029968271632029052
2020-10-31,0.19386034650228662,-1.9171157720535141,-0.08482278012322161,1.0198728647916198,0.6922205333113596,-0.3288346443318462,0.38125661665795296,2.374995372131294,0.21715849380894925,-0.06330785859314814,-1.7003516597147414,-0.1535799979309989,0.004385324994784525,-0.4338196768741571,0.06578404588229625
2020-11-30,0.5533099148815567,-1.0119365849417459,-0.4430482808978801,1.5832778043544788,0.6163815962770537,-1.7233479856056229,-1.9231279904317549,1.4633472662204823,0.25056280624296196,-0.03963167030532534,-0.9614781881385107,-0.4211676423093575,-0.35912417896421106,-0.6514038512566598,0.09556805318992224
2020-12-31,0.9163980467458415,0.9735441849915479,-0.317993070151653,-0.7862905587873821,1.0029623669079266,-1.0464322415661753,-1.6669166695372541,1.6175516495386595,0.3541176392024839,0.08640437128966716,0.09422981278368837,-0.3594603189091655,-0.28878456723912366,-0.6624303635615141,0.0826177906906499
2021-01-31,0.6993223653600689,1.2652046274753521,-0.415817160525911,-1.0978148103296124,1.1855511441503186,-0.44676026862806856,-0.36115129273446406,1.7222998042454287,0.4432990058062766,0.20075875037464694,0.9651901185668047,-0.4434164680679641,-0.392387669615192,-0.515577554515143,0.004864849651490003
2021-02-28,-0.2772234103899988,0.7555069465331068,-0.659915377132436,-0.3452157067474269,0.9126988921595295,0.29501470894603976,1.4594309792603553,1.8467533696816183,0.29774120458620695,0.07323698274967713,0.7720610520665304,-0.5861906629543282,-0.6420785453269074,-0.469788179372461,-0.07268195749566925
2021-03-31,-1.180745201032538,-0.43323762546790395,-0.3758522817856327,0.22757701993503723,-0.5334844773546407,-1.1567700284862605,-0.19557206083641118,1.9601262345181711,-0.03838475116410946,-0.39210812665307526,-0.43119211134354013,-0.17495134039463636,-0.3680284201452547,-0.7636318732800706,0.036906269451891155
2021-04-30,0.17336220443213926,-0.7252137947303949,-0.8922036539141708,-0.2528475044975021,-0.5119807942768073,-2.1520506556324945,-2.1392656980367466,3.159045390833292,-0.05379002266451123,-0.34233414118900596,-0.37531353083598273,-0.6729063528371277,-0.8875350307225985,-0.744432271453259,-0.003460408434491994
2023-12-31,0.05931808409618953,0.7325113713415885,0.5161159635492623,0.6261698757083121,-0.12173316487789097,1.8867747344771728,0.8566095149840485,-1.6288180188141337,2.1361419729461946,1.6433528491084026,1.1112610548628812,0.6861322403721251,0.8839192592774495,2.1238601661650054,0.12590941377099996
2024-01-31,2.059980151347397,2.1261298838046936,2.596817794831991,0.4806037811465661,1.1269040052264891,1.6307812967270765,0.9423551068044348,-2.3788888352296125,2.580296950369014,2.4342650806424677,2.490342708549802,2.0288781685996073,2.6785414649380805,2.8884493042703143,-0.04128656812214107
2024-02-29,-1.0789011435175773,0.4876472551096259,2.2288597350220365,1.800553020162422,1.3365777935206453,1.209588480669958,0.9730935224069145,-2.0866225758898804,1.311233320465539,1.1187257803704547,0.7079465164197016,1.7237382151615466,2.3705876835908466,1.8487807866479866,0.08956001736634128
2024-03-31,1.2442655163775251,1.1402120056719307,2.8386432268295163,1.8542263054723613,1.3873817943618847,1.877518641836699,0.3001668487364995,-2.8618190746710703,0.8577369620816383,1.4007959048113634,1.337306114636033,2.3324989684061608,2.0791046934586377,3.9039359862172365,0.07349733483295023
