TMX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.3339637151100471,0.27758490030119765,0.427406942057359,0.25880313823404416,-0.5779950076316994,-1.3304817597707341,-0.9816486282759261,-0.17592924267084956,-1.6017140154475908,-0.47222289015707203,0.3736907857452135,1.2284948962308442,-0.7303919672887579,-1.1107150980056704,0.042806132354224175
2007-01-31,-0.09795885621593174,0.5037693794716375,-0.48898053329194113,-0.007835933848962601,-0.6898349020861101,-1.1861733658573892,-0.47521461773912266,-0.17541672882435927,-1.6166318512475617,-0.5803102515775211,0.14389222358730738,0.21180541126277275,-1.8837459574260724,-0.8615088190197987,-0.06702291271148775
2007-02-28,-1.1125104535903536,-0.9195337376290824,-1.210188043181031,-0.7646065396485416,-0.3233392050914397,-1.1083408357265394,-3.0913557182102713,0.5562358077312715,-1.6046761441706712,-1.3132046481472923,-0.7522783415837633,-1.0799252273145643,-2.273934460258855,-0.70932454325846,0.008790977036879415
2007-03-31,-0.38255275712988124,-0.9366488370341173,-2.1728718449613775,-0.8072333262971985,-0.3625152835014055,-0.9651514240257382,-0.30039535828121255,8.46941116495013,-2.284182254723854,-1.4682026741746785,-0.8973699567076079,-2.006058589787577,-2.314573599172177,-0.47257682417851454,0.08654316375895255
2007-04-30,0.342216441246052,-0.6641785513646621,-2.2271321104029767,-0.40785735437478327,-0.397430429537005,-0.9634870304723565,-0.8278120888514,3.4640425614647015,-1.5808768191319917,-1.0618815617014878,-0.5277498193217783,-2.0294368021070297,-2.5105761570679594,-0.38825695668578586,0.18327952597271197
2007-05-31,1.2119833326329528,0.6857137978502663,-0.6091288659566704,-0.22046028693605896,-0.5266823325564716,-0.3786105890173928,0.788943983428964,1.7253524831169813,-0.2995744637538528,-0.10538598250658869,0.6216599521811722,-0.30361500013877774,-0.3938586206240092,-0.37414485405539083,0.002589900840034011
2007-06-30,-0.4733573934917687,0.6176589141406893,-0.01952252867912932,-0.227068564998776,-0.5788401718974386,-0.42856595063270664,0.5713281232067156,1.6776691919423248,-0.38069700966061965,-0.30352407730984204,0.2092960038243132,0.4211427326195439,0.40230823181882586,-0.4399508221893761,0.24315682564865188
2007-07-31,1.66252538746629,1.3908488789549374,1.2609008654784843,0.542614893254955,0.3054622028867946,0.2245101506196164,2.034025558117959,0.3845537133370845,1.365046705922336,0.986952789754905,1.6507564842075644,0.7350112784517215,1.041892008684213,0.14278435003727097,-0.007045590441700057
2007-08-31,-0.63334911438866,0.28860442716873025,0.5341681958585297,0.8707968733147537,-0.135015460985363,-0.5492893282853808,-0.5571763947459027,0.4487128132825025,0.7711243085355255,0.4638922493986408,0.6021131068905824,0.5106322757590139,0.3769175650443416,-0.6195199444971002,0.16350045722620885
2007-09-30,0.8791409286950809,1.0941543906376703,1.079492537471811,0.5172090942099514,-0.3049564645115559,-0.48771143447164345,-0.401251991842539,-0.25691222682902404,1.474037199546011,0.9993883528759568,1.0368322670098977,1.179023880609745,0.40180092195661565,-0.6433458668043349,0.1644849742170988
2007-10-31,0.8882272527989634,0.6772861664771573,2.0919515801730633,-0.21117614821102215,-0.29593932220862496,-0.019912431537196098,-0.44232578953882007,-0.7759640322121649,1.8435601499084808,1.5205225053317286,1.367883090096446,2.1413071582596417,0.7381760649369694,-0.1993249257429168,-0.026726371410115107
2007-11-30,-0.8507505684399526,0.5505459824208563,0.5347049729926691,0.08004972962133344,0.05861815613467245,-0.612097327487625,-0.0067792731501083725,-0.5581810199152836,0.823211550027663,0.6719138505709463,0.248705276671971,0.34914825552487044,-0.27241023320450003,-0.697502822830149,-0.04895874382807966
2007-12-31,-0.9762287211286628,-0.534611007079962,0.14344751866486039,0.27808343068323643,0.354970442428605,0.14816540759328237,0.5227999273688524,-0.32002602761860977,0.15417549583295306,0.017156701776934555,-0.6851685271900936,-0.1594282142520891,-0.4485820568117814,-0.03339583438061348,-0.2601874144293772
2008-01-31,-2.776522659344205,-2.6846153633691463,-1.2068624605024174,0.5571079162270868,1.4022313069234085,0.006765880433160409,-0.346999310903258,0.7295929000295445,-1.4810524050465315,-1.8935099880824482,-2.322351486859558,-1.4467895290302029,-1.2433973528921978,-0.13973159662303247,0.04588635224735325
2008-02-29,0.027049255057986426,-1.9317454928799267,-0.6970767936871721,1.1857954860439706,1.3241198509143728,-0.42896789840647814,0.22552802770655034,0.4190629242073415,-1.2027271796575656,-1.6033297429657465,-1.793236692997926,-1.0788587478991039,-0.7753742588343763,-0.3525957823008389,-0.08537632328003422
2008-03-31,-0.981262554444613,-1.867453890033416,-1.0112816485687213,1.0310408832854074,0.7016865281767428,-1.2566448304166027,-1.1086677144668,2.9537919728250634,-2.712714563317586,-2.1823236866080813,-1.8708776850347073,-1.1154969443078322,-0.2747555012836792,-0.6176669478132986,-0.19442081767898886
2008-04-30,-1.7889712248913416,-1.4274209486348917,-1.85227916574638,0.21712629208682552,-0.14170060178846797,0.06413009413309427,0.12015089843814446,3.1348403632315565,-2.961335518409685,-3.3521456496568183,-2.1866972012166976,-1.5479227732034087,-1.6514330440981349,-0.028375455082565743,-0.15638763049546228
2008-05-31,-1.3153520576403022,-2.1650101986072174,-2.601182314902039,-1.2594585933402807,-0.2633246589284454,1.9551595643728026,0.9906000045695796,2.758265848832349,-2.7679435363841343,-3.8107261269335613,-2.18076824800403,-2.2721848755701566,-3.505909313287168,0.12478116401308172,-0.13453463653035963
2008-06-30,-1.190979221146169,-2.079645489640677,-2.4509558210954756,-1.9905606153468702,-0.3601112167332973,3.2203314414433124,2.4027784495858664,2.32212144765323,-2.472507636363142,-3.6662699358109783,-1.92272037135753,-2.2198327948870036,-3.5487688918174047,-0.48982925302542973,0.16631258102465968
2008-07-31,1.2022842908026186,-0.5984269290499424,-2.2102682044526767,2.360541418828734,0.8520436947156567,0.8350415368880334,0.44111152083845717,1.2661927698042372,-1.8135095494332927,-2.256938132067925,-0.8691091479186415,-1.9072798018769503,-2.858190820642613,0.07808235836870048,0.10755665179525525
2008-08-31,0.6664598591907422,0.32688057057762016,-1.7705697435096799,1.5178232126751323,1.3608769542274997,-0.7890016777169928,-0.9508337389241193,0.7921195759685778,-1.4258084700655844,-1.6331792191857655,-0.07398223591669217,-1.576795133652279,-1.9835831867292735,0.6004964896936071,-0.16396871737580118
2008-09-30,-1.4228810882803078,0.19512380411454858,-1.9619824750124324,1.8113764808924293,1.7535989108730832,-0.6958782472767501,-1.3874131810074606,1.0401911215277455,-1.5233295468580168,-2.213967093593654,-0.550360032231078,-1.678215878170559,-2.697851748541494,0.7921222395987851,-0.25018454269000123
2008-10-31,-1.9378181225274722,-1.331435927665959,-2.0457313176677587,1.9049690197230926,2.0482856522405504,0.5975111666111078,-0.025529071813273154,1.4166290129838284,-1.6134890979114933,-2.8934567832310307,-1.2986031381417054,-1.6857953282966793,-3.4797206607407176,-0.1417642577982464,-0.6319249004594727
2008-11-30,-4.353999801082779,-3.8656804572844035,-2.052631355545218,3.2018439018213276,5.8385985013240775,-1.2034058564199561,-0.3919756555934536,2.2217608974423158,-1.7652025311269184,-3.691160881023281,-2.7245963471541366,-1.3639625436497573,-5.771153031305671,1.6786562515162726,0.041424362307160005
2008-12-31,0.3932597784061923,-2.334386468266104,-1.7812413264635305,4.32933150524141,3.833624376093619,2.011802497320565,1.282768331348166,1.3350782744914902,-1.4560699375511497,-2.4079257387585766,-2.0124686099890594,-1.2208463963792504,-3.3661473567487152,-1.8185394970823086,-0.11785252111657893
2009-01-31,-0.4524918217961645,-1.672392697207652,-1.5523050182251483,3.3202143033268103,2.31432019496801,1.8417530234014106,0.6223121877001276,1.1432917327067038,-1.2800814675507204,-1.9892173555742105,-1.7113173275881788,-1.1675823267172338,-2.8623610715061436,-1.760368694063549,-0.008478618855552232
2009-02-28,0.15990372908424577,0.04734313778615531,-1.424643373488768,-0.7381950127027419,1.6738868531465771,-0.1344178076914026,1.0846518867449728,0.816152680407999,-1.1012273725809851,-1.5897067982929294,-1.0676197849093405,-1.122111789898416,-2.430354929118317,0.7782314098995211,0.1304914566092928
2009-03-31,0.880060430782899,0.2784241890114051,-1.2316006539677382,-0.2167762342101417,2.040172191128155,-0.5515779206286422,-0.8976625485096085,0.3338538158426921,-0.9926554642299921,-1.1804673634258391,-0.06233196700327659,-0.9444918832750009,-1.6337275860801475,1.180278556981221,0.21128273348162976
2009-04-30,1.260407391594753,1.0983337571634257,-0.9694402008109169,-0.4313432443905697,2.1934284546596095,1.314345968816828,-0.1101313347618802,-0.07441228521578577,-0.8132726527172396,-0.796854571146393,1.1669817305182306,-0.7860773048715353,-0.8379409976690227,-0.8391018042150269,0.4953354411651314
2009-05-31,2.641547797660453,2.2727827638121143,-0.4347031898491415,0.59890339696677,0.7123204758320862,0.6992702323145968,0.4743683661334198,-0.6734258972261594,-0.524634062605466,-0.17625038407579985,2.8911174949680474,-0.5803573258714667,0.15812616275271413,0.2142159465395168,0.09712076352997102
2009-06-30,0.49937418669539485,1.960566300338208,-0.13198978051389057,0.7228804705506576,0.6038597527797014,1.4882897252653235,0.857859829456843,-0.7604169497229386,-0.3929963613629226,-0.013250640186146264,2.1046439552447556,-0.3703802486904001,0.4529029021250998,0.6110832570846824,0.08806397607755982
2009-07-31,0.4382380479719776,1.5316946578495045,-0.1902760230777877,1.027228302805376,0.028183234719894434,2.197774807344326,0.39266543189756664,-0.8251717797621559,-0.2608800576171663,0.14823896782117932,1.501635946706905,-0.3755018328674187,0.38698761899945594,0.3545622163879733,0.06819079512563346
2009-08-31,0.38734538467831403,0.595062819624721,-0.17548102130295562,-1.8846786019165425,-0.2006874794407564,-0.8488784845897847,-0.7244928227787438,-0.9076042809116636,-0.11454566137054284,0.3061083959433044,1.0661327742828433,-0.35279146657840404,0.38726308678065724,0.4814424990975577,0.14633849631597742
2009-09-30,0.7318018632272647,0.6938605566207873,0.34361861008030925,-1.3814193283445706,-0.25365607873555207,0.6101880003873165,-0.03574003234962514,-1.0311412071931525,0.11748839290844536,0.5751380902258494,0.9804286532082231,0.08175278034189898,0.7353165240457543,0.9084207542833748,-0.03029971566870709
2009-10-31,-0.07906093375324587,0.46362744101219444,0.8893288229031742,-0.7275584522640673,0.022760147865184707,-1.246231083149214,-1.683482072364232,-1.0659815377522581,0.25892442686104244,0.6545100091233997,0.45032949365135544,0.48200886994706243,1.064879451800937,-1.0107778828564065,0.11856911270096422
2009-11-30,0.6563392204538421,0.583282152288422,4.103472912849225,-0.6444836580354408,-1.9580479223809484,-1.305967521386883,-0.1651866822963629,-1.2367322574986572,0.7285833901968289,0.9836882113069584,0.6136858674178245,10.249426211284003,2.5086309906010533,-5.3581050143237565,0.020737305824158638
2009-12-31,0.16737874965859711,0.3301515268336034,3.161167122377093,-0.8592990480696491,-1.7641282197634662,-0.8950680298774109,-0.888884556647971,-1.3203300825337014,1.2426085261913977,1.1514158786892263,0.46027715132909414,3.9844703109166515,2.118362584949858,-2.1438167737930502,0.06330119903727166
2010-01-31,0.3518456899243053,0.522768864145839,3.4460701919774492,-1.1339903565736937,-1.656300580919425,0.9127342044700535,1.1585538449454582,-1.3985280576361072,1.9999648512550294,1.322802258071908,0.45054492744190544,3.9686845502909156,2.2386376996203268,4.966261000872049,-0.09431660713594893
2010-02-28,-0.45704489999884074,0.03374100684849785,2.413213129826905,-0.7045531649415862,-1.1495539057834294,-1.048236375406433,-0.014037436407543985,-1.2990526453529563,1.951415514588649,1.1543945032900162,0.013878759468600258,1.739390031866716,1.9429466556628805,-2.1435325265332468,0.14407138332559352
2010-03-31,0.7101916967667632,0.27037342578045903,2.145632335715013,-0.22292166698705576,-1.0891424077875478,-0.8118750126582959,-0.002512130912527198,-1.6182144842801116,2.4038376773587897,1.3928182321574747,0.32347531947573144,1.6189942878090169,0.8548596890929736,-1.404960602034595,0.05151322767533998
2010-04-30,0.22126994494826768,0.2110486702600791,1.4624394579525224,-0.21961081811588917,-1.1198758225313825,-1.6948974594071096,-2.2511140350962684,-1.4289108610421761,2.33065951664824,1.3730483460182639,0.29273657118411667,1.2028761605746883,0.6613744886654482,-2.5965487428860805,-0.022108905883249482
2010-05-31,-0.17999500087702253,0.3356043698167764,0.37064134844364927,-0.628538398663007,-1.1286122816659776,-1.3073428800830857,-0.964685147564976,-1.251162146509561,1.8652242360563225,1.1910537300153239,0.09029925682457117,0.2123027974533979,0.33477747612376857,-0.5338488046645558,0.07235708608404993
2010-06-30,0.25367089110750785,0.13216201001395853,0.303052223509291,-1.025120909523556,-1.0727632137538603,-0.684949075516641,-0.48925729657815725,-1.1187786314937527,1.8584076180908249,1.143951765402948,0.1650902826696863,0.13219708679266454,0.2935442437074281,-0.09016019492259525,0.005284028146605206
2010-07-31,-0.1194492181594945,-0.021333739982515105,0.157832245076089,-1.0570240497048256,-1.0554944467098486,-0.2724129431207879,1.115750599298457,-0.9948882305586506,1.6189354489733467,1.005856565536169,0.04482757044776492,-0.005213187564341003,0.24066534140437504,0.1832168644955987,-0.0011205221486817385
2010-08-31,-0.11917337972324131,0.00874645790726821,0.039338949253518544,-1.0651672746144225,-1.2653957240085005,-0.9651436387518565,0.14037404023499092,-0.8808275643710133,1.4292488640551568,0.8937609377394387,-0.11477494925915663,0.03700483308556841,0.19789375536453785,-0.1204987059925489,0.05441773620111533
2010-09-30,0.18326927094807968,-0.025548951586880527,-0.09447754101307113,-1.1012387807142137,-1.4623592876561295,-0.1436816276891836,0.21084674725989477,-0.7865044207989609,1.4127806009128452,0.8572041804776734,-0.0237791665760817,0.16052155149127117,0.14817267461989816,0.30560926836468477,0.07384026320529001
2010-10-31,0.23985379810981178,0.13272937454979375,-0.0007114272084913697,-0.9249897915888374,-1.3006830668043965,0.2511392507196781,0.19382619303706336,-0.6896007349489314,1.4177605473020893,0.817371299847767,0.10489383514592242,0.2944342295792388,0.15385369268196603,0.49123752809300164,0.022769314462807885
2010-11-30,-0.09653348860109427,0.14810631539216204,-0.15964337361282582,-0.9925021719929946,-1.289625551411081,-0.13482540418140362,0.8702429993639146,-0.5851224635684052,1.267640853094308,0.7204057312406312,0.00928753330823581,0.1994872036419417,0.08996459959161297,0.3148422736780437,-0.011635333455286948
2010-12-31,-0.6731568546207004,-0.1383141582553312,-0.2464542570187735,-0.7292971230539502,-1.1940035279573067,-0.24278952631272932,-0.1423123016749033,-0.48414729290796105,1.0450255300208202,0.5978973809017892,-0.21913212960210252,0.05784176534835157,0.011495740233670193,0.34310580515073463,-0.25800798176482365
2011-01-31,-2.7150297613451513,-1.3875145217786975,-0.6290972416325395,0.7028772389449034,-0.0919098698655075,-0.24203563389539387,-0.5659278897479819,-0.29579292498436566,0.018083472632037297,0.03529569357314593,-1.226037056097757,-0.813517216392667,-0.14956546577106417,0.4042258154853148,-0.1912272118580126
2011-02-28,-1.9106842842199248,-2.5548251750926965,-0.7590569009703597,0.6446737951763892,0.1973511522933998,1.6886306566356508,0.5257768350275817,-0.05978144955235104,-0.778528786722752,-0.6491064549337866,-1.9036401028401504,-0.8782054204383812,-0.28592638242964497,0.3237132835382809,0.08071330345732168
2011-03-31,0.2022304704227905,-1.924602042246182,-0.8595088720776057,1.4827055197312624,0.3214956891630365,0.7985534133128807,0.37493490877328184,2.02809892588678,-1.455501480988466,-0.7874772518104066,-1.5245395982578178,-0.9191811151799668,-0.530486440189775,0.33464150821075145,0.07082676139308736
2011-04-30,0.14752568096932472,-0.6661620549330716,-0.8891955842829898,0.9813845080075825,0.42892100215071716,1.1847685228789324,0.7014780675377801,2.7607207889978738,-1.5044227417468825,-0.8924482280994946,-1.0173731488473339,-0.9207522628178462,-0.6629475498139217,0.3267185739695581,-0.06776295739831048
2011-05-31,-0.8272146777341379,-0.20768331286875608,-0.9630449915899442,-0.19738614867981266,0.5656338239965945,1.5838782239959133,0.0923931156270455,3.266020588002327,-1.9625681065073899,-2.0268434019189616,-0.9425620567013291,-0.9482399104963298,-0.8427155590385438,0.2358300093216622,-0.015161903244766541
2011-06-30,-0.3699455971437491,-0.4797359262904351,-1.0309857070121813,-0.3520739301055228,0.6682870679103614,-0.968703386904648,-0.4154100754961297,2.8291860844578496,-1.9919504242370127,-2.411593861386851,-0.6613784085294194,-0.9820762044860994,-0.9494386956622974,0.5632645659633313,-0.04077652701814431
2011-07-31,-0.5915654903918617,-0.9210598550934364,-1.0419618994789255,-1.0843440019533603,-0.00571290445279801,3.1120803482260246,1.498031312901306,2.547354653688855,-2.0157419272726114,-2.876127009209479,-0.6946447083123886,-1.0348528122203038,-0.9824950972144062,-0.16525168805142287,-0.156207528323788
2011-08-31,-1.7445109910981706,-1.3967024619426711,-1.1226296125814188,-0.03376670644285499,-0.1844716497509788,1.2760697465312467,0.6909578947053517,2.6653398678361637,-2.2419700966719174,-4.029585934555458,-1.476888672683322,-1.123156580253533,-1.1927620538654686,0.0659243826811662,-0.10056776697404285
2011-09-30,-1.0131471650668151,-1.7333514270549728,-1.1813164638840294,-0.49048620588271447,-0.3953951892705991,0.4625116065912292,1.193636582838889,2.3769240799188136,-2.0327276866158432,-3.4500164797004564,-1.7167026359781592,-1.2198011718975135,-1.3717827160344302,0.2637634644398856,0.0490753964069139
2011-10-31,0.5911103258368307,-1.1118432652368644,-1.1372984568536701,0.6071895256578118,-0.4978563788722762,0.386112870369572,-0.8758510338493156,1.74112782048767,-1.5770655239147258,-2.303401651170128,-0.9836380882097504,-1.221523923797034,-1.2616168810071493,0.31171975895682225,-0.02429181044273206
2011-11-30,-0.1911009893433939,-0.3305839356946939,-1.0902290930869498,-0.13358485930439498,-0.4157378269933334,-0.5598855832902788,-1.0525759312807699,1.4967188254036414,-1.3648202361503394,-1.942211517963881,-0.7400820770384358,-1.183769934752286,-1.223082514379068,0.662127303586082,-0.14205810393861812
2011-12-31,-1.3766468705748747,-0.4989807397954264,-1.0664875973869914,0.382425439650929,-0.23732719445744627,-0.7278150360274969,-0.7448028722491902,1.5659029190802745,-1.3395972453489318,-2.0424756852362527,-1.1705782029518903,-1.1292998045965796,-1.406055857833945,0.6982698001570515,0.2198845607527764
2012-01-31,2.4233746381626915,0.48672457215835657,-0.7373397397263978,2.3853658129202318,1.6055407594732387,-0.06936337913836459,-0.1771885574606162,0.8191581675294157,-0.8144620994086933,-0.9433673294414482,0.7962420375786343,-0.7024986881537059,-0.6487936517376781,0.30230583528674204,0.09054147128378871
2012-02-29,0.9417095568514549,1.1906428345406275,-0.4466507662580948,2.0280974780148417,1.1770764943978436,1.4155064204876153,1.4822087996792412,0.535924238828881,-0.5478105194003108,-0.5321517815791262,1.5038205573969174,-0.5432544709317576,-0.12998019420595958,0.486391663607734,-0.14429137973763065
2012-03-31,-1.2872663320827258,1.1039097775756452,-0.6168880836113094,1.8161658128756837,1.3275577229368665,-0.42919521965607077,0.5053725056633931,0.8175390156981667,-0.9417978689299387,-0.906227505025488,0.12172935050343485,-0.6126328730838289,-0.6407969705656987,0.5933496540677456,-0.042550254234213075
2012-04-30,-0.2461724223280781,-0.3524441512773172,-0.7343199485372159,0.44706724838725537,1.2168822213681438,-1.6338115554413661,-1.6455913404644296,0.7569659844950736,-0.8162120245533275,-0.8857072437472746,-0.11059195440585648,-0.6335169690618561,-0.9593891736848945,1.1068450641998908,0.005823736921141112
2012-05-31,0.24058985343152178,-0.7771853990145956,-0.6645495343940924,-0.3002361098133936,1.1183900755438996,-0.9084831826563875,-1.930957107954126,0.5933210445601431,-0.6528369560699043,-0.7121491046649322,0.0033501300152562388,-0.5445114106178682,-0.6815960751380833,1.0047065953594985,0.06955106296111536
2012-06-30,0.8243232664846527,0.4920115096297837,-0.4512091962930047,-0.6659496622972491,0.624435369817126,-1.4539726407671552,-1.8200207502594306,0.29623469170538885,-0.4369265714812759,-0.35051143673738006,0.3581583014010937,-0.44565965811690206,-0.2574437285583319,1.1723702510058642,0.0071617930276198375
2012-07-31,0.24325440773392681,0.7970745243220617,-0.28183506124866053,-1.035396629958086,-0.4052166473961684,-0.025601608251392974,1.6309734123374309,0.15499831898917488,-0.3011951744494498,-0.20905443714746905,0.4876257827408309,-0.42671214464565727,-0.013932043972476644,0.14313266247779183,0.0053636023375215145
2012-08-31,0.22568122407970334,0.7843059101550183,0.21756141304288215,-1.0146139003679315,-0.7156951573565542,-1.661441938397498,-2.0777587214973066,0.013578053507633032,-0.16707245769327309,-0.07085099677152469,0.7317717901586275,-0.11532373950797793,0.74033997375218,0.17612730894198175,0.14421122375146964
2012-09-30,1.5195049690964935,1.2045270973603037,1.1859289650111666,-0.2304576966413409,-0.892657616616792,-1.267992228020761,-0.7856939894992759,-0.5279916138162172,0.19937686014073977,0.6598427443074769,1.7965476746605802,0.5896485227433023,1.9446824322460696,-1.3211808941105065,0.0408326810781683
2012-10-31,0.4999351748222992,1.3425215518233486,1.2297966257836395,-0.41431819320778623,-1.2420531195306002,-0.05381227169620742,-0.394625273230796,-0.8230998255773522,0.45101989285240557,1.040179729100202,1.6244981095737137,0.7970295003244752,1.7554257380614648,0.052638921815513086,0.008258528909742458
2012-11-30,0.2213591690887324,1.3208213885908453,1.5788907194723767,-0.4708253344102225,-1.2931767935713152,-1.0363158918496702,0.1144288232905381,-1.0689859858951465,0.7159379675033769,1.349090134855889,1.2322234036329496,1.1594946236243986,1.8386156633209954,-1.1982687089609168,0.04509300320913432
2012-12-31,0.5617171526758166,0.7628558628479594,2.7365791367719616,-1.5214578776877408,-1.4038974172768541,0.5963892907596913,2.6357275761064765,-1.54319266993074,1.3423361269151675,2.040107426576701,1.2491612728058705,2.659681142773513,2.593909886687797,1.5242373929394013,-0.05772115737251872
2013-01-31,-0.3908584951471814,0.2305501865078904,1.1780589104939974,-0.8552448738715146,-1.1020542863822609,-0.4783444219132559,-0.7209390007976715,-1.5863474610354547,1.513685315525045,1.6565155793568127,0.46136189080712336,0.9306326841551223,1.1491626036042102,-0.294634715489448,-0.003009848770059142
2013-02-28,0.03087927068906531,0.11887070388441928,0.7500751599908219,-0.7973316998145242,-0.9966146585504246,0.9077872603667534,2.29776194016398,-2.041236046877293,1.7821683019042678,1.5504648561547412,0.15744122063093133,0.5011287479494948,0.7687423142768752,0.3769871112573061,-0.029631150048489843
2013-03-31,-0.34783911694047126,-0.45526183633497924,1.1886636225345462,-1.2004611408782115,-1.691263405245389,-0.5020108142755834,-1.33290844533956,-3.488877442006488,0.2771266806800586,1.2570153702640605,-0.1985146004050678,1.4755014899465797,1.0388121234937142,-0.383085643609954,0.018458817149065963
2013-04-30,0.23913338831330436,-0.05082674836506344,1.3713740195247803,-1.192834458543624,-1.6371729355981217,-0.5346385120757746,-0.21369359412426603,-2.7773642930701428,0.5137363853876964,1.4190278398066352,-0.06720091052960736,1.9611530008442972,1.1588800799179153,-0.6158079175560576,0.01220530191612578
2013-05-31,0.1961125977502283,0.05041148084590376,1.2941826157523535,-1.0634656698537859,-1.4871860054690298,0.10193905396254363,-0.6750004461998849,-2.2683220165040683,0.7208047336209749,1.4673017080804687,0.0474757907211483,1.7787990548874177,1.0999605426160213,0.06219490985902514,0.02891624710613074
2013-06-30,0.3526153958455145,0.498776068261314,1.027430642236918,-1.3493020777365499,-1.4686751742301063,-0.03103255180579131,0.42137875130700797,-1.9703185012406605,1.1203676645565415,1.5721905406813752,0.3596788053702616,1.4695628743231843,0.8935574790558269,-0.14431348164183933,-0.02805625393307239
2013-07-31,-0.3249912617489299,0.14042184741208336,0.8138240236606935,-0.8453240011007838,-1.5812125188887767,1.7760298851079988,1.6338852813940283,-1.5589553326868117,0.7655366427892925,1.2251671383118397,0.05381017580098858,1.4926767797628586,0.7517754812844237,1.3401797970219842,-0.07355928617673167
2013-08-31,-0.8570481249227754,-0.5253965371842726,0.4633496069193841,-0.4193691367973451,-1.055723170535741,0.12658884966599807,0.14091807161195063,-1.0895020048988568,-0.19355935194894208,0.5912502297749275,-0.5626939456690404,0.34406228389151905,0.5119424789457346,-0.11907449857435504,0.08101018349096883
2013-09-30,0.9413719246071582,-0.1967384508543413,0.19116411999069916,0.1473135729815321,-0.6277104186548069,-0.6211991240840985,-0.24943723362879539,-1.1826891792426966,1.0216442460652448,1.0412239203760087,0.12393218518689582,-0.09397647306228746,0.2834797273168434,-0.3242304483467356,0.08439133789899268
2013-10-31,0.9094008334060849,0.6627372640183847,0.28750384391225414,0.3400835641258517,-0.36476850993382665,-0.6451687528902303,-1.5580773491016684,-1.2348340361463856,2.5228417419698754,1.485686440280702,0.8573624291288808,-0.027426431537833248,0.315908443648436,-0.5588342422233148,0.008200288054252594
