CCRI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-01-31,-0.9590982206530086,-0.635299467670398,-0.3255071851077671,-0.29987663780984347,-0.7423075861959308,0.23588748105021975,0.48900260033276144,-0.14084993646825097,-0.23096950141975606,-0.04992647370404928,-0.8244869617600041,-0.18781750451856855,-0.6005277665527929,0.40894081287203043,0.0790372450254404
2006-02-28,0.43868797985243924,-0.32771370776379866,-0.005082737148143927,-0.15974246977330964,-0.8723003888742147,-0.18227931058939992,0.16191218155675394,-0.3158604453199074,0.1593620688189479,0.24192261936536202,-0.31764444172838285,0.2757527233319483,-0.46094800116834234,0.10845178201478428,-0.0006483507804717238
2006-03-31,-0.28148338530315276,-0.5835843878067446,0.1876118384458777,-0.19397194190298184,-0.980325147514938,0.6791968278615289,0.12178420983681408,-0.026812238448783804,-0.1260167172811457,-0.053139525387228013,-0.4370688749906798,0.6617607442314306,-0.33731578202115886,0.9199248591097924,0.20390825393558515
2006-04-30,1.4749386721075366,1.194411978459143,0.9003558011532985,0.08091835856746005,-0.26359700390305535,-0.2196992965541622,-0.24385342189487294,-0.656195182119341,1.0957831479551776,0.5107479979954467,1.0900545157232977,0.2944495267975616,-0.21985973263532474,-0.1879182422637879,-0.0147864689502494
2006-05-31,-0.40140106563162736,0.548521512581209,1.2174263189553687,0.3007981641692055,-0.21315591516988994,-0.6284155890626001,-0.22926322407032143,-0.45688356824125265,0.5386560887510363,0.5979502359651869,0.49048110173839865,0.21473880496449527,-0.280420490748659,-0.8568952635914385,-0.19302074208122152
2006-06-30,-2.8659598589767783,-0.7771133428873479,-0.2795170386483852,1.4063302128422535,0.5451602736770882,0.01810830372151001,-0.24701992881721418,0.7615670949561335,-1.2812918183273934,-1.0131456902288214,-1.6255213950862228,-0.6716699210220854,-0.825731466699337,0.1477945411355256,0.14322020386998657
2006-07-31,1.0630068058419333,-1.3933189051003725,-0.12818001030782208,1.1371302083583403,0.6970504046074105,-0.0801067714365974,0.09843594349765818,0.10705543478822267,-0.35957418934865676,-0.1870932346749367,-0.591746095166934,-0.6542805589944862,-0.8969227031392962,0.06117341803063214,-0.034877243405324145
2006-08-31,-0.7613463094588496,-1.7688196975670685,-0.9272233100726395,1.3897257024801704,0.7945715594401498,-0.6712943409340786,0.08129956230460035,0.5497533608144108,-0.9322358912471689,-0.7206936035202348,-1.274888941976392,-0.9100314002931249,-1.46667670868493,-0.29334613656535646,0.05117643953575018
2006-09-30,0.14853482248419073,0.3423375024634022,-1.0898561467928816,-0.013782269252018075,0.9020114802231963,2.8495540140862983,0.5225978246270147,0.4773878873460344,-0.6902729722317053,-0.5571442698804199,-0.9175613260488922,-0.968710012588699,-1.6429987994883564,1.4388933753547792,0.19299617734154256
2006-10-31,1.583014055846814,0.7928031238326628,-0.11489544387792262,0.36991108176889087,0.9649646030878903,0.8462078275753255,0.18521931321214438,-0.4139828388980807,0.8188161389777314,0.6896098976074462,1.2282616702530336,-0.6629859862273911,-0.9875807569344508,1.0704058905773575,0.04862669870114803
2006-11-30,0.033514280562935636,1.4215802053660558,-0.08742682389500311,-0.20590664082355678,1.0907289102016549,1.5300929360690332,0.7667931903629138,-0.4859452817914219,0.7678831099937371,0.7031828272039028,1.2690256907067863,-0.6605785878337199,-0.941573871258016,1.7999313367015075,-0.011785155723309458
2006-12-31,-0.5738174130521698,0.8039659547854281,-0.45586274977628705,0.17278970589523307,-0.2528604970453605,1.7459309256490094,0.16114442403131887,0.015316617222905171,0.08784545980440488,0.09703962040025531,0.2271620662490162,-0.4669001950715849,-1.0998014875202535,1.6023117360549237,-0.055550946550593894
2007-01-31,-0.9993006658144087,-1.138040602825297,-0.33311218489101674,-0.7100813588940539,-0.17497924960121233,-0.8439681045863703,-0.9092187123954185,0.6473222753349329,-0.7668675270157504,-0.6773635815120919,-0.7601152389091077,-0.4359460634465684,-0.8877114034578318,-0.648340888587229,-0.05943769534298143
2007-02-28,-1.080881920359523,-1.874585297126051,-1.1662771912342533,-1.1431560514905084,-0.024675683712780498,-0.5086364345847385,-1.0973741756020075,1.3178507915276436,-1.5433551577758995,-1.439094923215155,-1.6691380954006774,-0.8478606224196714,-1.3176806479664374,-0.3331141792157501,0.027877007241669718
2007-03-31,-0.07212065920420038,-1.3847530759814872,-1.0376160496235112,-0.6192180512779958,0.00021770816623709112,-1.5260458457332686,-3.763068152439087,17.45555434463409,-8.583232562898385,-1.2939357439945702,-1.4730106181162768,-0.7948278828543053,1.258558891576778,-0.9458439208624981,0.06272086225529458
2007-04-30,0.2875436044227186,-0.564613988310951,-1.8938180016926043,-0.34620720956246914,-1.0827641980613822,-1.0611887260824622,-0.7110414323807409,3.586539907518991,-3.864436651113854,-0.8339042867946449,-0.7846603414453841,-0.9110112340741066,-0.6192211003315169,-0.4411653935106251,0.09623943577338076
2007-05-31,0.6788427540353559,0.582378169575681,-1.3373816787312303,-0.9403217440956306,-0.6955537051413906,-1.2638888189410693,-1.888826734244516,2.246486334199714,-2.712851517534746,0.05295671636339246,0.18622681388359333,-0.670133245893257,0.33258288654932533,-0.7639822725673632,0.022127266644688826
2007-06-30,-0.1792100583753802,0.5089935393243397,0.07974905049784266,-0.8410236811173177,-0.655714956718823,0.11453368708432644,2.1494956159127825,1.764047668286022,-2.1680431578444486,0.13861168621464837,0.22588429007083816,0.19649807665690353,3.1231259670100195,0.15922658650562738,-0.06201531382340315
2007-07-31,-1.1115916058410908,-0.4033457562371866,-1.1623991566262186,0.01079654736723833,-0.611010726354059,-0.2008567536033823,0.9977811631312871,1.5872594338314203,-1.8448252730004813,-0.8496220493073713,-0.6426839286455757,-0.6312517724179066,0.5015767704357357,-0.18015902835539305,-0.04936977136156912
2007-08-31,-0.8817563088662765,-1.4278735265616778,-1.1478342396964032,-0.7197206477569883,-0.6845001400845813,-0.9293229905999297,0.84210567141982,1.4088573986659778,-1.5853818397442736,-1.652071249450696,-1.2647835490812498,-0.6012243596399733,0.4962363915559331,-0.5993235261976648,0.008046983908720846
2007-09-30,-0.16783236187422496,-1.412998899396284,-1.2763573988730645,-0.8820465333438449,-0.6942412549096056,-0.5761185256677915,-0.8043629469074616,1.16520103171072,-1.3557755429331988,-1.6330202459864043,-1.2218572024506527,-0.6962202374617849,0.021024316174980247,-0.3708434403655644,-0.06341486926238733
2007-10-31,-0.9398076458232986,-1.338497798935443,-2.296219510675613,-0.9177296265063916,-0.7154601109944386,2.5353509151942815,1.6995064703579834,1.0872138260628375,-1.2012591900208913,-2.826751492255802,-1.7634175250364192,-1.5425601658877612,-2.4373474254501994,-0.2555908439079627,-0.10435289917806287
2007-11-30,-1.3485701426942303,-1.6420115836886386,-2.5568724983094295,-0.48516381090662314,-1.194116010563155,-0.23209932995675486,0.7904010282744525,1.0798713618664917,-1.0767173924944013,-4.362878423433258,-2.2439776814640475,-2.1417772830903434,-3.441297305387065,-0.07672239292373545,0.0789484161180492
2007-12-31,0.7389141244598628,-0.9714123326637845,-1.9807991206583586,0.3344044106761735,-0.6675716252400107,-0.29870236830329494,0.24413105441157298,0.7674852694969111,-0.9011563275028996,-2.283654189086764,-0.8982131916857614,-1.659069504381492,-2.049384342412744,-0.12982236765807714,-0.06984046729971667
2008-01-31,-0.8735746397936647,-0.948315637952235,-1.7953904252202098,0.3043361344627364,-0.6801460476554229,0.5457415396944302,-1.0014957925140457,0.7453434772751394,-0.8017315397337359,-3.168273150497226,-1.1838633693045248,-1.5719195829898251,-1.9499146827752476,-0.35167346986874864,-0.02122690115413951
2008-02-29,-0.3605328567451403,-0.32512842414624593,-1.4946349088931374,-0.19010208149865152,-0.6816083996517754,0.23810480902153355,0.46111247136349687,0.6437986662164048,-0.6935381760745277,-2.9820318725885255,-1.0516073858169683,-1.3041822572997503,-1.5014902851487344,-0.21357683082335918,-0.018967477430152525
2008-03-31,-0.29414188246298184,-0.9881898349755156,-1.4996346664322888,-1.211140799896411,-0.7497129431297348,-0.7487243116555304,-0.5681353239795023,0.6167653354206849,-0.6436382266774615,-2.8507233661126854,-0.8388945759820653,-1.3857571040094883,-1.6990393672983974,0.004353704950964904,-0.004218841314610776
2008-04-30,-0.125667816407538,-0.4921747295228424,-1.5629494231703136,-1.5437956197561435,-0.8004797700334074,-0.7307993388345251,-1.497037678239667,0.49427122710049953,-0.5347104296952562,-2.437087179850175,-0.6073314441874624,-1.6429037766039865,-1.929020240483276,0.1473454329743829,0.006795812766471742
2008-05-31,0.09820143915799141,-0.22355045772023693,-1.7541026639362152,-1.3257142388460978,-1.1716072738420826,-0.8040081349509568,-1.392960254127021,0.3600403461373793,-0.42165789424772626,-2.020029140010288,-0.42790280330035396,-2.195212773189925,-2.1712748997202285,0.28533624945088937,-0.10931912513652024
2008-06-30,-1.324051615259062,-0.8518398530866413,-2.013603230236737,-0.19021864873505664,-1.2078344429250032,-0.559561084539957,0.2330427863274335,0.4480754272651422,-0.3455489795500304,-2.9854802808045484,-1.1231349101051158,-2.717806428934757,-2.698599965569353,0.1584235665208603,0.07976370927596724
2008-07-31,1.0191598411209455,-0.18049692927227992,-1.4440923105699992,0.646806994214651,-0.6288930374742455,-0.48319275802939193,0.31924487263658713,0.16521336355654767,-0.22965891112686926,-1.7557190433703358,-0.1600660689565926,-1.3654004351554474,-1.5535288177759305,-0.0075500291288606945,0.04487932617743304
2008-08-31,0.6249365427238375,0.09114522976383638,-1.0684468407200187,0.9613825369638634,-0.4469898892104886,-0.41857649121479645,0.5916508912570287,-0.03598069856624989,-0.11374776235271174,-1.2646277795097298,0.3588401103653336,-0.9145416474233764,-0.974272097856929,-0.11906273000375711,-0.059000183244103534
2008-09-30,-0.8814198016964933,0.4415328399393199,-1.1677922450962108,0.3242101141533206,-0.22732460857066278,-0.6851771506182618,-0.31541373165503683,-0.011255534905145215,-0.03449252130674169,-1.641032071563726,-0.22912408678840507,-1.0036863046658235,-1.2399939578882893,0.06412034261016883,-0.2546959908678308
2008-10-31,-3.546507701717747,-2.1152787251155902,-1.5257332463342281,2.9706375746132405,2.0722565688930836,0.9612179220269729,0.7120039501997706,0.5524643617819066,-0.009484493606257327,-2.794611925606879,-2.2287525927348897,-0.8811219307593183,-2.3581952035637617,-1.2228225994470223,-0.11898172751352844
2008-11-30,-1.292200397987114,-3.1433602661581053,-1.4340999351321202,1.0937387537552368,2.237934230780258,-0.5161485753854639,-0.2224025929662267,0.7668871446449377,0.08617772126160912,-2.3861732574485455,-2.5448643448289174,-0.8335363284407762,-2.3566019450657274,0.3966165963461894,0.0792278309873191
2008-12-31,1.3520445141249744,-1.7539725333232903,-1.3305983906271404,3.0025441406224536,3.0292706125173976,-1.1192569882482917,-0.6406900678684224,0.30773751686945877,0.27346381415747106,-1.4897227120849776,-1.3596838631539931,-0.7077760278772962,-1.8619536202086076,1.4358907159879755,0.14303119230888
2009-01-31,2.0440821669038303,1.2535962714228825,-0.7176687642067155,1.760306222709974,3.066145540976618,-0.25974518710319816,-0.8589886080783522,-0.44461717962271613,0.5556606798922006,-0.7075560636748321,0.5746559843143221,-0.34401939583207963,-0.7098750459832932,0.5605474641159951,-0.11392155117200213
2009-02-28,-1.1383933222091152,1.2167863340615137,-0.9069422330329968,1.512163338053726,2.482407705734472,0.3093804580811849,0.16764340707464653,0.10308989404995589,-0.3948806754954551,-0.9667429687957407,-0.03514570174689268,-0.4074027675925021,-1.128142688338856,-0.013190639733510109,0.1238327597975455
2009-03-31,1.572391107195648,1.4275981020403858,-0.4288588599625127,1.5941326195906382,2.7035080012773625,-0.16916182231606583,0.9104903735356432,-0.783796403976755,-0.26789694222798427,-0.36073622601346667,1.79883393271325,-0.14082929998535493,-0.4279457050976976,0.34387507060872374,0.0559486732429065
