IIB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-01-31,-0.11317052755271327,0.9792739996584127,0.07864446035953233,0.173086283265429,-0.12440426607809627,-2.3153559207250707,-1.252608060517131,-1.4176883517595058,1.6815152534352948,0.8711523728824253,0.8502248754196559,0.05358353043576842,0.4742868813635478,1.303130776821302,0.22816578461661582
2021-02-28,0.8935756541637944,0.6109896246219901,1.2797856160705092,-0.2766939587117476,-0.11593597625547225,-1.8057246872094392,-1.2644591332852133,-1.4140809334354547,2.228555140649219,1.2368628177386751,1.4148086445344707,1.856853488913899,0.7623670047514307,0.6584515781058424,-0.10766808220016028
2021-03-31,-0.3278478602154199,0.26420380586646974,8.184460925114365,-0.12181114082768695,-0.2420757428160552,-2.064282225268249,-1.0822807570550816,-1.1065960736977485,1.6216281885468238,0.9977096291077631,0.4697765416797711,12.468478102651778,2.5402110941346865,-3.2225490829166112,-0.0206422064239416
2021-04-30,0.018743203171965633,0.34264451776260574,2.609716397591472,-0.1653929504135161,-0.21879887495482087,-1.6351484774741136,-0.7804912333349472,-1.1236845311896584,1.6235469217072784,1.0522940012511603,0.15489886580653944,2.7174106529495448,1.5672925367214072,-0.9488784435298022,0.08017845232571413
2021-05-31,0.3621455242424239,0.029338750916334685,3.256794452072299,-0.5787278244627779,-0.6528921354687319,-1.4069773231332625,-1.2635319632550035,-1.158378323928375,1.8078189755989267,1.1698278033355227,0.3478422812777812,5.136201670841846,1.864203028358505,-1.5098526056194652,0.003301552756287601
2021-06-30,0.07905607793360835,0.2739794616160804,1.951874051852738,-0.7734084969225178,-0.6590901815227471,-1.4033763438109195,-0.6899654233379309,-1.0342173799217196,1.658094602745099,1.1204948289674903,0.271966571964051,2.488102205868041,1.4812565804302105,-1.0046692587787092,-0.03540059743960787
2021-07-31,-0.07670769788487461,0.21745203834767962,1.359387204870645,-0.7372724153220992,-0.6755826396573599,-1.3049208956135567,-1.1711551096103257,-0.9367065882423067,1.4851459403800933,0.9944974490515621,0.040544162030620445,1.6524608114673656,1.1702510446807695,-0.5691678000220349,0.01155379225228273
2021-08-31,0.09436947000924702,0.05775655552110415,0.8449130538963355,-0.9019602387256365,-1.005912837334589,-1.0360566890286433,-0.8964354510534812,-0.8845581894431924,1.4711930571200276,0.9937332144794406,0.11272821348383623,1.8814287735602089,0.8384675819562888,0.06763468278956981,0.11369929089155771
2021-09-30,0.4511038736917425,0.27944226249079124,1.4985015020463506,-0.6296515122012514,-0.9999295547894621,-0.5971807367519092,0.3237492730360331,-0.8228756814211252,1.72277238707387,1.1525926878913988,0.4255865872124025,3.596294677296918,1.2420810792733852,0.047817316322594616,0.025133421888277954
2021-10-31,0.12024904555898894,0.3965136402087379,1.1605281784681452,-0.7568864097828053,-1.0260818366249924,-0.6772043700518873,0.2892775743048879,-0.7724596140763509,1.7108429062963275,1.1272772588969682,0.3684485197442589,2.548990324446526,1.0118885049158,-0.010355746076937494,-0.25563376399352156
2021-11-30,-0.8772940404015294,-0.18329857464449534,-0.062457891963777684,-0.0697603476886015,-0.6150460303854658,-0.18186455455054878,0.9630091464816617,-0.504269387748875,0.8828586572263148,0.662984038068165,-0.46619017187521644,-0.3627001313095341,0.2587186059620335,0.8823891175553206,0.0058154470419348354
2021-12-31,0.10400085559369247,-0.3892512133803436,-0.11218410430073908,-0.26875666100306705,-0.6225708390954398,-0.20883400351174516,-0.03692755828993986,-0.4049917246544045,0.884792307790163,0.7364126231789154,-0.3462939815894275,-0.4111913421046513,0.21861083931797812,0.8894940472900094,-0.018236551412954785
2022-01-31,0.01354149885869518,-0.4522619775935788,-0.06706985532829737,-0.3382169050425841,-0.6384643099736004,-0.4912346155097752,0.15670799546318873,-0.3610812486539423,0.8647284424732806,0.7250782469339027,-0.3211228516054584,-0.37003814037383237,0.25938447261382575,0.8689168261352174,0.05423015406086023
2022-02-28,0.24456783641699595,0.21501313059870084,-0.2823283908167158,-0.8789585941150243,-0.6215943532491935,-0.20059663493694124,-0.41356318653525953,-0.36441284973198146,1.1061413397090476,0.7770851114044768,-0.10425342955417521,-0.5750059041946072,0.07756290826918626,0.9194748623328621,0.015839994997985496
2022-03-31,0.08256297539200826,0.20329149424210413,-0.14687340698916385,-0.8692658139011279,-0.7059616483425136,-0.4331333983669543,-0.4331241063974785,-0.09674986399597037,0.864824699852459,0.6983959399621527,0.036194721002321836,-0.4530306417374174,0.18995783654095078,0.8535044499696621,0.045097638859192254
2022-04-30,0.02913876547850624,0.2634325415870576,-0.10747847896156483,-0.8980229581532211,-0.6281132207953425,-1.2775523306132077,-0.7574100534849212,0.08095154676823092,1.009222445395681,0.7588633811268151,0.2405101975021374,-0.37856526243623745,0.18293433976657678,0.689350546032725,-0.04997373693307206
2022-05-31,-0.5861439019048202,-0.17634660679174832,-0.32045810960958143,-0.7382654378793685,-1.0818439629101244,-0.34086120398642306,-0.29604193026924597,0.7793722282923551,0.49024663439973554,0.4859977341004388,-0.14136850537654372,-0.7664040605986503,-0.06976165053506038,0.8089764891769468,-0.15857397705187345
2022-06-30,-1.4740798991774953,-1.4213294045833098,-0.5558325283863192,-0.32008837002715024,-0.7361304367382633,-0.7145312514388855,-0.42167852957047514,3.894516555160286,-1.247769386659287,-0.5071806329130201,-1.1047205109010574,-0.865554462968477,-0.5624190251464372,0.997445652117808,0.27281155635122295
2022-07-31,1.882712387908392,-0.12273455955552591,-0.20161110995021647,1.3821791616127326,-0.1724643053199782,1.3307813180455454,2.4066734780264523,1.5529389790066346,1.006791003409066,1.057459503732651,0.305116195391991,-0.36966718061157167,-0.018582824467638287,0.6020262299310891,0.05947962765602883
2022-08-31,0.2160788212998666,0.45303390946036204,-0.1743076197702402,1.2167016819082284,-0.05407963004834514,-0.5810428899522316,0.2536817938368085,1.2835995326007015,1.6321547100959883,1.514189754785727,0.4605034990761154,-0.3272106849159461,-0.010551634864325964,0.3789998292146291,0.06785146152612598
2022-09-30,0.3200397697135108,1.8479667317319624,-0.29428163049896316,-0.11348888486240204,0.24178420159601585,2.656266677720467,2.1934786449819073,1.689772934082171,2.177291835344797,2.438881485316195,0.7484839012053429,-0.39370249970416554,-0.17388154847144652,0.6178413248657965,-0.0365614105205168
2022-10-31,-0.5325974044149951,0.025525692324184526,-0.4472798844083612,-0.9033419613339321,0.3690837582781144,0.876374360373962,0.18449674839012312,1.844153425728844,1.2803672345992698,2.2960226536378454,0.20709671642562894,-0.49145052214565904,-0.4068723194923819,0.529054862292115,0.021771510670543805
2022-11-30,-0.04607377457889821,-0.16962272198114664,0.009419398595545405,-0.9058534859673438,0.29544952121417106,-0.7662916860208675,0.18293198807807684,1.406296415787797,1.653019136315177,2.354402836623948,0.09341935098788767,-0.16880477128177043,0.2980174474390548,0.0017594339042808203,0.04381118573185126
2022-12-31,0.28595884491358275,-0.24861747467849035,0.04084076283166649,-1.013237509460447,-0.47768329156722406,-0.04376273388693168,-0.8476333138753772,1.631737799305407,1.5461068414986086,2.4536259750291936,0.048875926049371576,-0.0006626620303530382,0.43991820377423935,0.12493560946738377,-0.11924402369778334
2023-01-31,-1.2209024198417262,-0.6918855748076809,-0.23848172949673593,-0.25265008026545566,-1.1940002227766362,1.4003903479549165,0.26104701687510307,2.1596585050741726,-1.1602618617752458,-0.024136878069578725,-0.9843093514383703,-0.0693381912738554,0.09847964754727621,0.6011864384510999,-0.004859658280719016
2023-02-28,-0.13675353952087302,-0.8241924194232245,-0.4138632668457846,-0.25562692179908914,-1.232699326703172,0.007965683158287612,0.6369495773067365,1.8166082838240325,-1.1437174589613093,-0.20098538489882334,-0.9105012352084597,-0.24035157132115578,-0.1832181139717676,0.44825972698361316,-0.009088217657972183
2023-03-31,-0.09609917709244815,-1.139512366314425,-0.48463560767653624,-0.5161913692439626,-1.4259747271833927,3.4313880645581225,1.5484733724177489,2.121666227677745,-1.955896066296484,-0.4807848260907184,-0.8297137390149387,-0.2714031966335174,-0.2582633824763576,0.907130556279099,0.07645284274049836
2023-04-30,0.7330216988829081,0.3329062830132748,-0.34714718293390884,-0.7287441162857874,-1.070157320239789,-0.37706443182848454,-0.3648394357455571,1.1876857380705579,-0.2583451613274535,0.7413589498478992,0.05973769424405303,-0.1989828363148409,-0.08116793278974482,0.32315306688209194,0.10980931429158769
2023-05-31,1.02287747693029,1.1630687215113151,0.144439149160506,-0.4417353586722721,-0.6341207107153239,1.011988912239807,0.873023176566692,0.30111943942898617,2.1355071666642456,2.2337914841869826,1.156367044043606,0.173007027063329,0.6227601389548629,0.6480860005211966,0.06619607326703339
2023-06-30,0.5627264312093686,1.5967006364774794,1.2004260726255507,-1.0667635844172412,-0.5279732910147307,0.11474355972099966,-0.7485826630038759,0.15021983509547607,2.362158359897019,2.3712810409427623,1.6553937549350013,0.9865747798910579,2.1459278956579486,-0.26622951719518084,0.03087195465020396
2023-07-31,0.18185393490038662,1.1646600129793285,0.3127976761960117,-0.7504311169196053,-1.5034362176061054,0.5717681678998153,0.6977859176916068,-0.21141842467785157,2.403934154838347,1.919160413161287,1.329140035869012,0.768290437191697,0.6125853175488045,0.39516990361882576,-0.028329087833895834
2023-08-31,-0.4362679863123218,0.199069179265613,0.05580533117735996,-0.5960399020413375,-1.2118751650398591,-1.1098266010182074,-0.9330194381233073,-0.12333059488805807,1.4785235146606384,1.093066558715164,0.4570984301038163,0.2320232041400111,0.24756295167952436,-0.6601401024277084,0.03612790485059914
2023-09-30,0.22333705531001485,-0.0190050565095017,-0.020540642771752226,-0.8189223367758721,-1.3426763693171693,-0.4826166086370907,-0.3606159530804016,-0.15822749440177364,1.5934659076068869,1.102204324990662,0.3231397799012076,0.22379711357633916,0.12087516810961128,-0.22291137407388226,0.008675559178216491
2023-10-31,-0.01803826454972597,-0.14912947623789768,0.33355152767632074,-0.8368796220995871,-1.30631214773482,0.508972512558784,-0.15169821399553687,-0.423694250109108,1.6156813301607846,0.8698136930398224,0.059498305115231104,0.7050433135890019,0.4691845640372324,0.2737267401491411,0.01706032985516169
2023-11-30,0.07420705060777028,0.18343545838725606,0.5387618416298743,-1.1097234730532368,-1.7121590488788332,3.6574408195779373,2.009795118076406,-0.8509499014137185,1.5203485093639615,0.7421192748645751,0.03850634297143318,2.10312186183011,0.5198802760411164,3.728238172586902,0.08674134985736849
2023-12-31,0.8156032227092914,0.4770686535358685,0.7651110997266602,-0.5493174620294405,-1.3796051645977028,-0.792223811587609,-0.07276486816069778,-1.6687003274398406,1.7778000132108875,1.1242036098486912,0.6679501084873497,1.8809872718410596,0.671083253787506,-1.4188017294005673,-0.04143586688145582
2024-01-31,-0.8093142128765507,0.05038725635162096,1.2273352213816588,-0.10641280566105024,-1.0491970768620604,1.5546359116022685,0.9292635357128999,-1.0904612411163135,0.9273991035746381,0.4865775314819426,-0.06578938285294117,1.9199479830614659,1.1874203821383702,2.209706412094348,-0.039321106054674766
2024-02-29,-0.7652541223698148,-0.5259385414859464,0.8930425857755218,0.12365802029372193,-0.9116727982321912,-0.1284020242901679,-1.1450515878356262,-0.5940726504977668,0.2825084156189328,-0.06383251437992021,-0.782517951438544,1.3068290472252913,0.9327307666130646,-0.5529668726545005,0.05159835328323031
2024-03-31,0.3859052646407106,-0.8022466420041219,1.2590152718177983,-0.2850746467969394,-0.7883065219540925,0.5300325631864846,0.9022472581894031,-1.039322295224787,0.3214079585794952,0.18274951008436427,-0.3368585441301089,1.6053682096527617,1.2572117507415508,0.5114731417323323,-0.024311165711075836
2024-04-30,-0.5468808293453503,-0.6242026175999618,0.4522778997232142,-0.3827754819288385,-0.662419242513336,0.09693212215668108,-0.6181611015093387,-0.7111680148741365,-0.0915327424807651,-0.251722430896572,-0.7790890801396091,0.6011909300091466,0.497349537279493,-0.10342143142628941,-0.03617462157074988
2024-05-31,-0.6522238634739813,-0.5530663671594392,-0.5162675610168892,-0.4333562264951602,-0.5347793232680068,0.4269545065045173,0.3255612733239074,-0.13154180911705524,-0.6357047281476488,-0.7575883388713576,-1.1725343401544597,-0.45298961978840396,-0.4577277547644068,0.24197051116692644,0.0018111304009267792
2024-06-30,-0.2048334257976969,-0.9488750420731877,-0.9808192724127796,-0.9734266957379833,-1.0600810109732552,2.066688169346196,0.8234548363627784,0.12289190940990591,-1.3769894043447832,-0.80150961893754,-0.9198884163854969,-0.7399269395076622,-0.9322455643312705,0.6153437934630532,-0.025379089199428072
2024-07-31,-0.6870109118282328,-1.0484678081455718,-1.5619515662687602,-0.8956452489988,-1.037556859971267,0.730289495973244,0.4739885543195907,0.6754333591723825,-2.0280722926045556,-1.6360382308714068,-1.240391845215851,-1.4154929508944216,-1.5769548214313605,0.2086969121703761,-0.0017875611566688485
2024-08-31,-0.28197851122649314,-0.6936079335995441,-1.3500200171945138,-1.049880603178084,-1.0413891291424842,1.0233738698566093,0.608676444849091,0.5917388517645482,-1.8367847328222688,-1.7266404991334114,-1.0885303306779412,-1.1146020882972374,-1.3509116142199327,0.328892649626543,0.015559775777896152
2024-09-30,0.09744434049742139,-0.5153852679552187,-1.424506314985193,-1.1571227175391612,-1.3237283959159614,-0.7711928048961284,-1.1821927284495253,-2.5971165201539623,-1.5385671682125095,-1.4548375870539167,-0.6376722759824216,-1.2632452202915452,-1.4602772925768317,0.12409424531886885,-0.31579768706041844
2024-10-31,-6.435613092846107,-3.6538025021185967,-3.035207925641193,6.725001389850052,2.0582589741996893,2.85558591099328,1.6342118212053327,4.158076164660936,-4.065050795602515,-6.071892465538985,-3.958075094872172,-2.203760489971253,-3.6389346276321173,-2.895451795127768,-0.0582679607958908
2024-11-30,-0.6628878485149969,-3.3098989532867504,-2.872964505755782,3.4575111330595933,2.2177523247196937,0.06530100994448629,-0.217014849066422,2.8843448109424874,-2.6997919190225876,-3.9462166740845235,-2.9803808443717905,-2.196821066604789,-3.403283874651012,0.07392349950823991,-0.03650712157715599
2024-12-31,-0.3578377115403281,-3.0079110067162267,-2.721763297582002,2.2806334450399333,2.274339423973378,0.37497474903312766,0.9709173270123157,1.0944343446888434,-2.047016333650418,-2.9371138239175836,-2.2077335940396936,-2.163985975165853,-2.9497658616072457,-0.6214612077606955,0.03182680805881063
2025-01-31,0.5039004308186301,-0.270147117949677,-2.100890024070692,-0.2877828615571911,2.3497108789861114,0.33687969319339345,-1.3178655054289379,0.5602933607407584,-1.5047432510849272,-2.1730398577087624,-1.2012270853693334,-1.7673805558176223,-2.1615150061999886,-0.5685820491765753,-0.0011103821864637611
2025-02-28,0.03222811775510369,0.09109686360312487,-1.7532347566698492,-0.5230551332696493,2.0506211913468784,1.5428560665809832,1.1430525248715335,0.469525974162111,-1.2578583415049727,-1.8556242592548178,-0.6183150077713641,-1.549236076458964,-1.7874947509180825,-2.1023599628641487,-0.4210643811008715
2025-03-31,-5.219016480401299,-2.348683720775383,-2.444057116511881,4.112674622780539,3.46616349370141,2.8585645883634005,4.127041576342244,-3.4958584692106265,-1.6565728262949575,-2.7405935020844137,-2.7142389316120306,-1.5616064125404148,-1.5507996826922767,-6.73156693822888,0.2547537465391802
2025-04-30,2.3558210738377277,-0.7976115391996953,-1.6831673696041713,4.451472349765089,3.4291817149596513,0.620683184114895,1.872165786328077,-2.9667529704058913,-0.9938607699118612,-1.4219430254967245,-0.40996454587463843,-1.1932412025734844,-0.9457979284807742,-0.7510123932336084,-0.025917420089945152
2025-05-31,-0.09846226015232581,-0.8790168924959456,-1.5025493269644272,3.135346288763832,2.687150416445413,0.27909264925837396,0.8686977759719263,-2.070618796596827,-0.864550480241842,-1.243520630517819,-0.32193842502587994,-1.110511260821106,-0.888276182759561,-0.38676729926558745,0.0653262027561074
2025-06-30,0.6698982739099759,2.011282739031666,-1.2633497573174965,0.5495529054453624,2.319976647002233,-0.6108670726618041,-2.768137673233653,-2.2915815834447106,-0.6284047501970254,-0.9056913267061124,0.3890693657962614,-0.9831231913755294,-0.3611902916280136,0.590939878376931,-0.0876683147449438
2025-07-31,-0.5464261779734676,0.016448837249142412,-1.3072797419557394,-0.16857221726146324,2.0126090244717227,-0.9079581052418699,-1.849225053220564,-1.6392306785176924,-0.6192121525134671,-0.9433226821798614,0.041919306568256556,-0.9429506953864191,-0.33830639741052465,0.8727187719400745,-0.07726149933714169
2025-08-31,-0.4234205010220391,-0.22624789987773025,-1.321108364490947,-0.09878512548917744,1.7738805161766729,-1.1527943109088754,-2.1824309466313645,-1.2694000078389656,-0.5758199901963461,-0.932637653686722,-0.10911617555117918,-0.9095275411600021,-0.34261745382346437,1.2013576789909624,-0.005355763454633714
2025-09-30,0.1627148740409044,-0.6152168263818886,-1.2404442554701327,-0.5313565416943555,0.3269329551952668,-1.013975278671096,-0.6444586846964979,-1.030787953960621,-0.4346403496631437,-0.7725853778012975,-0.2677401707778801,-1.2210749312199454,-0.31523695750922864,0.9205342675516007,0.07747199198144106
2025-10-31,0.8351486010654335,0.43972581243508424,-0.432868911634506,-0.20208204634460486,-0.49128100084934595,-1.0543402174953787,-0.3794056656341721,-0.8559981005571572,-0.20060820083671824,-0.47411382994773577,0.6127514358424072,-1.05273847311381,-0.08020420892848434,0.5704252631911263,0.07715440908214989
2025-11-30,0.7994666088567565,1.3876099124677703,-0.05880456844553776,-0.530651862151484,-0.40875175807602043,-1.039520368753133,0.1835195767654779,-0.7172445110362266,0.04408141976635722,-0.19844455370820638,1.351626714980185,-0.5816208274836118,0.051417513556498914,0.4146857838740379,0.0065593037380211805
2025-12-31,0.2237438971178718,1.4024234605710437,0.10385260302255735,-0.6230931806250756,-0.5144084211604759,-1.1042111753145272,-0.6729863345416307,-0.6059865679673717,0.18039350759754738,-0.08005036076212384,1.3970332410485644,-0.4257896552831699,0.12493171603625472,0.4498147840924126,0.036247790392340905
2026-01-31,0.48711326807638444,1.1277054409259886,0.17487996238714784,-0.6783685321441129,-0.7271617809020697,-0.788087857498872,0.2505285178042878,-0.5193361001494143,0.4310252877253022,0.12860072219325913,1.5952646292391264,-0.42101634478986694,0.17947481570431242,0.3325034618915337,0.06549011041563774
2026-02-28,0.6887277995634176,1.0311097689108613,0.4739150312582033,-0.7234598044470338,-1.0535490613226959,-0.8309354654089707,0.03600821482825839,-0.43592988869687205,0.7906787544202403,0.4283072605195117,1.757665419913723,-0.14917394099573317,0.3182626183517527,0.3215680615172282,-0.020698769500817702
