PEPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-06-30,-1.210547443414561,-2.446993213195567,-0.03209819958879779,-1.218256632362854,-0.8216711630479996,-0.9722211270538309,-0.43518096339811907,-0.8794529153820341,-1.2365703448555,-0.5533649101618391,-1.9842940980605681,0.10918485665410028,-0.5788925598096653,-0.49116479115315276,0.06620799080345934
2022-07-31,0.36704580142322,-1.4660010704711735,-0.38575805368226307,-0.15664781106459116,-0.6645758191898286,-0.8898815600475806,-1.0083140795568157,-0.8802633896757233,-0.9785209770731975,-0.382988479678921,-1.2315166917833704,-0.3212926950581122,-0.7648815613560077,-0.36764232980792244,0.10053807595248877
2022-08-31,0.6363749015149618,-0.19789617843726445,-0.24178810378104915,0.1222718826043113,-0.4333755282761483,-0.6780543911074661,-0.17208725613716355,-0.8933236869091092,-0.45665756820484843,0.004045540742042893,-0.43276826525412077,-0.23213892083686366,-0.7383239646506489,-0.40896034925664526,-0.01675524206346534
2022-09-30,-0.414248932683474,0.43002805720333637,-1.3046924094739798,-0.6917791636103637,-0.6151833377387299,-0.4539362623172704,0.4710911514103814,-0.8729134792714517,-0.5766392638807405,-0.29329009303569864,-0.3699766476652217,-1.1703873064284869,-1.1372634951374014,-0.0937451813017429,-0.01749315744751723
2022-10-31,-0.4067872892062723,-0.09110541645860179,-0.9982134246550052,-0.49063176432181743,-0.573441865549919,-0.818905265884072,0.0844916234411544,-0.8551320090194059,-0.6886460009810497,-0.59124813031412,-0.35773438177564276,-0.8560822587792716,-1.0174574890427588,-0.19383254672867029,0.07137314347957419
2022-11-30,0.4652195632004159,-0.23585257109790683,-0.8128175817253708,-0.7558359274875946,-0.7059931499818963,-0.954168805050821,-0.7190009925961491,-0.8852499116595581,-0.25900277551740253,-0.19723313946628815,0.16800954295586457,-0.6194043303160567,-0.9506124843294588,-0.31991346760423245,-0.02376877150428094
2022-12-31,-0.4643377509008565,-0.27085397476469386,-1.2935345147519355,-0.7369582514125808,-1.2011022073087114,-0.3600606130800579,-0.4057021575023858,-0.8702044885385176,-0.41785948996610206,-0.5651883959882981,-0.2932328104413778,-1.1206703753974951,-1.109316387559403,-0.11794614275938747,-0.10080469912196552
2023-01-31,-1.2028648227573255,-0.8051124828432054,-1.7150459554382758,-0.13229869911563308,-0.6653954674552287,-1.2964821763008216,-0.5854138622605386,-0.8115885353712119,-0.9812632271023521,-1.6808714491224261,-1.1392782890982633,-1.5095921579958331,-1.2504726988813202,0.14866028588125724,-0.031879555622570464
2023-02-28,-0.4769699789636695,-1.4248344101359223,-1.697113067547767,-1.0228526089859291,-1.0998732665071616,1.0661041834719265,1.5736981265370351,-0.7998470275669416,-1.0435457095895673,-2.0549272818653925,-1.1716639608607102,-1.5512363668403868,-1.2186855965890802,-0.2825837852610728,-0.006797282551296647
2023-03-31,-0.18769931690014915,-1.1982642428389887,-1.8720450050824013,-0.8720462966333496,-1.116327335224787,-0.36161999998034505,-0.10366115661462641,-0.8651931944021372,-1.4012239158000872,-2.0124673513633633,-0.9962733267637265,-1.8008757069475385,-1.2563021457274504,-0.009361629159349776,0.1964002263386988
2023-04-30,1.7637709405762618,0.6916179506312575,-1.0548687413329896,0.5873319750964728,0.13482886853053822,0.9123780664363194,1.3556876988719977,-0.9393615850635316,-0.42944492982227,-0.010549220617599322,0.5366221214106536,-0.9204770481617052,-0.9815047715651722,-0.08772557902846738,-0.015298825007417412
2023-05-31,-0.3709532815807435,0.7492461552267999,-0.7136656821999949,0.47504087504344855,0.02522920905388582,0.3640277281856299,-0.40208519793097,-0.8840132988542238,-0.5939057398677184,-0.21991283772567896,0.32758994685373405,-0.5923569948399376,-0.829871891789079,-0.10896433258231783,0.17357501911130907
2023-06-30,1.3894818870430674,1.7706813997428186,0.3804024673158957,0.3716118582257689,0.5268527912504744,1.690557090714277,1.0428674107893567,-0.9823658189687191,0.40411736548793054,2.1581786460195707,1.5464703008480127,0.29357714523302125,-0.5281931534197939,1.0836926668256708,0.02363769859962314
2023-07-31,-0.04410934342215292,0.5998492720770736,0.1896392435325043,0.04031127922389611,-0.03605725147192903,2.36992241674279,1.5168597656042335,-0.9305311846045704,0.48656893118027095,1.911572629769997,1.0678125602471884,0.3521510906286471,-0.5330885851596948,1.390010293083723,0.09018478243816132
2023-08-31,0.6227981644831181,1.2227734775712478,0.18905857101345375,-0.43860018364548947,-0.2994272681755464,-0.17233757616753198,0.12825553093065772,-0.9502266398334563,1.043981742769692,2.296233072279452,1.1518133847860212,0.49641752153763996,-0.5126217782483083,-0.296477243435883,-0.0666779915413328
2023-09-30,-0.841460472977427,-0.16737999430296752,-0.010763795589341436,-0.37729400254461737,0.05662102184356387,-0.5094608871087293,-1.1835265960411714,-0.7049933632780482,0.6249613448208295,0.9518581037433431,0.01983014520916244,0.12189361762934839,-0.49481830635070356,-0.47214729493306035,0.23953682142287694
2023-10-31,2.5959491685924214,1.4108719615568242,1.3166107175558186,1.103671987038331,0.4396439695319331,2.2408931550824325,0.31960888942322385,-0.8975051142889761,2.510529374974677,2.3619817562649907,1.9968806753297577,1.1411990567166608,-0.20817393854814023,3.950010482265687,0.2698606339750847
2023-11-30,2.5877156460929,2.5886239963935784,2.5069007119393523,2.131680561621538,0.9270296377017556,1.0002480056794418,1.680381476769283,-1.1873640103581182,3.354155795434723,2.527625549502521,3.5674910732873135,1.8030280577022744,-0.03253799183341888,2.217934311498168,0.16168599720391916
2023-12-31,1.1752122086349464,3.613860207770698,3.4108649257813672,-0.9357251394297147,0.9967667103258936,0.9308520606474421,2.337464848769252,-1.3574521201263314,2.7174878777910774,1.8833483898250634,3.0660788697905024,2.6289085754470998,0.18308132994359402,2.705480274484166,0.07080647741470217
2024-01-31,0.3028349252915874,1.9674209911870428,3.909062709753149,0.35922626796697177,0.9232897405374014,0.3827725426834828,-0.7082551202066272,-1.514760550764041,2.0690071082414128,1.3087758565651193,1.955824338614789,3.39283105259765,0.5735312741962182,1.2840207832856785,-0.081166171882859
2024-02-29,-1.1101596884118292,0.1702272545122136,2.724653871126315,0.966343506253193,2.068247940291524,-0.13379183630774077,-0.6336468242996554,-2.3775610265358975,1.3392598560373892,0.6524326984658642,0.4503868161084577,1.8573875914190514,0.9699675481023373,-0.6119476389111363,0.0027816429618767705
2024-03-31,-0.33490358620003935,-0.5629148542502661,2.333861756219429,-0.36027195161337955,1.7119574088956613,-0.2593289807021649,-0.7976815097208766,-0.4928814065500742,0.7893916980990966,0.38591675803248693,-0.17352580568278422,1.9395075479169182,2.395558641298832,-0.9802981596945526,0.1652608933723522
2024-04-30,1.186300355979628,-0.1265078239953053,1.896129507410765,0.9922038509905591,1.139412879824113,-0.5757297941705347,-0.7535457562029757,-0.9545284975676647,1.0531935429504855,0.5125921394525302,0.3241043188623128,1.842971567687688,1.5649620211289517,-1.8967424120448066,0.14620656350227362
2024-05-31,0.9177754786773151,0.8835378644356664,2.390479585020673,-0.05412060070904375,0.07266724910382714,0.21295054369149902,0.44863873609078303,-1.1169807547665025,1.178817840574186,0.5321750269726192,0.7616852184461809,3.2710894367145262,1.8114215207973674,0.8535444100597745,0.1694803394077045
2024-06-30,1.060132876357621,1.5699169870203056,2.0417854416724026,-2.1027333142494986,0.10463468202671464,0.5740048431494482,0.7500628964154673,-1.2937007509827607,1.2819330535791302,0.5534732006685488,1.329871154585882,2.5542272052155504,1.2949023744646884,2.296444634843849,-0.041370332508380986
2024-07-31,-1.0219139962082084,0.5051164978510032,1.559905896414565,0.6670586669970481,0.5003239299272357,0.044858229083802215,0.6256872052418442,-0.6523438888327643,0.8457366597282465,0.19324557105664117,0.4152884738859376,1.6257383113650514,1.10881865848703,0.29001283304309033,-0.001515548436295989
2024-08-31,-0.5877507794470423,-0.2705337891988888,1.1139182840293926,0.5504096402690645,-0.17102829628743216,1.6558719640234456,0.8081973784512072,-0.18391740166172957,0.6152229729455049,-0.035238834939562425,-0.17333273801502577,1.510873366259432,0.7772514079587868,4.590486191348555,0.017549105520706453
2024-09-30,-0.3693314402197539,-1.023886617638784,1.2954581632861544,-1.5354428438890582,-0.25184334305485595,0.05944154283787643,-0.2348016862944815,0.16535496092933671,0.47375789291054515,-0.06676125370468788,-0.5577963720632669,1.7358779410383653,0.9336498794697389,0.38148560380764385,-0.1200855081851506
2024-10-31,-1.6710152475694806,-1.3427013418148475,0.18955317492775642,-0.359527004261241,0.3604849785772747,-1.6401367304087224,-1.2932068233678606,1.1258891107330922,0.0501065288413419,-0.44908690902910753,-1.517731829843344,0.2208702102870683,0.12683913984773648,-2.1852540243512157,0.0085793042197355
2024-11-30,-0.4097585597394001,-1.221776798943639,-0.3997236714643685,-0.30768278561823414,-0.3077415574333874,-1.4295209611504465,-2.297865557771144,1.4249922300394913,-0.045761581512017674,-0.5768297878516939,-1.4203725481236158,-0.2310272188331632,-0.4539375139832166,-1.2045775976878514,0.02598403052725306
2024-12-31,-0.23060184670710984,-1.1309736908363175,-0.6661785469729141,-0.270734369289442,-1.9280706613660825,-0.8548430251089675,-0.9831260569624071,1.5334148036569841,-0.08815982332154453,-0.6440817595416369,-1.0678056992793175,-0.12334677864038064,-0.7080910286488046,-0.6658049649014713,-0.21997561113947436
2025-01-31,-2.4574332353462798,-1.5301657320103452,-1.1194168798033144,1.1599993466037402,-0.14758075267798867,-0.6075357258765933,0.46728740005724545,3.122607943130337,-0.6892171672997595,-1.1741747311693767,-1.9832353447483038,-1.0630154872508732,-1.119074811634455,-0.44008972805064833,-0.18791273761191188
2025-02-28,-1.9592670618880874,-2.3043527436462954,-1.2720426722694438,0.9889730122168391,0.24965365652106947,-0.059922973982161974,0.9471059654474685,4.5460111223337245,-1.1894582207447628,-1.7068892771725648,-2.3849261737933265,-1.2300996702636173,-1.3538384133164576,-0.42017133231807136,0.05003206976682279
2025-03-31,0.05798446918475763,-2.0136572819138627,-1.2268523711838328,1.260682110411796,0.4573655607665935,-1.0539339395875758,-0.28426944079969585,-1.8456084018351426,-1.6635715458747198,-1.7262887199293786,-1.6504550266269489,-1.200308813954402,-1.336147198047124,-0.4215275830423178,0.1492901385014628
2025-04-30,0.8095459064452035,-0.47298631340188896,-1.272361016972866,1.8165616161367575,1.8210031853186874,-0.9585809138910577,-0.37150838444787837,-1.7113993439820852,-1.5101811218078693,-1.497545234674548,-0.7407527486576646,-1.2704883226092616,-1.4349911515229286,-0.40677741775841497,0.06442034093080015
2025-05-31,0.16932409716025018,0.5022560635649717,-1.3600574354500439,-1.2002743549315242,1.8568149687353754,-1.1082157495769474,-1.1485690401651183,-1.548090481220013,-1.428301654943998,-1.3253914662766542,-0.25279763617331474,-1.3341718621593899,-1.457738938700797,-0.3416096173280419,0.122303312755243
2025-06-30,0.6019264505030706,0.7567576103132694,-1.381769552623493,-1.34592708885908,2.1531139962037544,-0.0854559859873015,0.4726115290604464,-1.3436716887840723,-1.1786428035556564,-0.9956546249488983,0.4886465998112895,-1.3376576659573343,-1.4231559502568554,-0.4281379319526581,-0.018819642501536036
2025-07-31,-0.5054959502481351,0.12995216646891777,-1.289059112007475,-0.6107840296590601,0.2893722317811912,-0.2741407278418792,0.20639074622933026,-0.9911119274931744,-1.271970025438236,-1.0346648685572233,0.18640657131987065,-1.286973067501322,-1.3127302846263649,-0.36333803772098416,-0.0405914646848315
2025-08-31,-0.6629303364970948,-0.2624601551884409,-1.2711690225182488,-0.18704392919898422,-1.753476700547703,-1.4165573322622926,-0.30109782007076735,-0.6341922025204542,-1.416730471811924,-1.156250434853922,-0.3188858982019024,-1.3505538872015597,-1.2453984190510548,-0.1777353538358843,-0.033663128446831225
2025-09-30,-0.5609893988620105,-0.8187875068964267,-1.2621770811487631,-1.9413333454231307,-1.3117223649119707,-0.7190627546585306,-0.8042843935283818,-0.4584185381895154,-1.5208061853862054,-1.263758059350068,-0.6519267334193625,-1.3177384713682345,-1.1937537295479421,-0.23142770981426203,0.14440674730411282
2025-10-31,0.8505079785206853,-0.1770297886989243,-0.9491507844849579,0.2171509822459767,-1.2847689830402729,-0.2586452414034366,-0.37512396967418765,-0.4682012455075631,-0.9871184265930848,-0.4310650173355371,-0.07289517975281842,-0.9100054500621053,-1.0421518341882257,-0.3660981491385296,-0.03939726338514685
2025-11-30,-0.6167774561536358,-0.1434324078400992,-0.9556642667119374,0.2604062863298815,-1.0120181743851797,-1.4630916119390047,0.014807693162907531,-0.0969380961797419,-1.0866636572479282,-0.6686415678558499,-0.37454644574890916,-0.9404435189978085,-0.989592202036649,-0.31920872873712,-0.0504370211935094
2025-12-31,-0.6578638551168251,-0.15387394239599375,-0.9685309022904643,0.4882897820008298,-1.3901588658613961,-1.3119376132612555,-0.4514808542032715,0.21772125794326266,-1.2005506458420698,-1.0948807650290637,-0.5537360448069387,-0.9935606049547324,-0.9449131251688933,-0.18523730781065245,-0.08728503095589932
2026-01-31,-0.942835128392511,-1.0908750720512441,-0.7582365966175127,-1.6069515888928865,-1.0024085174796018,0.8875217020758333,0.516669309937405,0.5454994794295064,-1.4212003256175412,-1.9563944639031734,-0.9105861479291069,-0.731786384326811,-0.8248145209840702,-0.16803321740010385,-0.04800361077149488
2026-02-28,-0.5044405604517509,-1.0735255285371683,-0.5254890306653958,-1.5280312680841546,-0.9085633661878472,-0.4873114013946566,0.43520052186631086,0.7627529013039355,-1.4639386086523138,-2.4996560306782833,-1.0455874533167233,-0.4496491359081914,-0.6916907137369677,-0.3220238851845369,-0.013951865448646255
