SIEM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-07-31,-0.6268643345432312,-2.7734034811450257,-0.3538544406392805,-0.24294925664074835,0.6286392793006079,-0.6909216658937314,-0.507407975630094,1.0963566024364257,-1.239716741523203,-1.48061513756424,-2.220673340837179,-0.9252334066890581,-0.8569105632385329,-0.611753450526901,0.16767902467704668
2006-08-31,0.9247041874431804,-0.7820704675543948,-0.021642499491739877,0.8477993293730841,1.0393408241545101,-0.6349660300336915,-0.5107192779599663,0.10971087022966021,-0.46393675092916536,-0.8307633106141221,-1.1002987242386388,-0.8859598815951769,-0.8731497060214167,-0.5561147664786206,0.024199011366109368
2006-09-30,-0.39595126846182355,-0.058238525543981776,-0.41990335683626,-0.07683076051270585,0.23918013314691802,-2.2655477861650537,-1.9033153106141798,1.8187117745168695,-2.0182724957910265,-1.0122601098331527,-0.8139131422548949,-0.7401544257933991,-0.8072240234082034,-1.7072098938889269,0.12377342662948766
2006-10-31,0.5236315266890789,0.6140581825690039,0.5875114703275275,-0.4537729580798806,0.5705469937902653,-2.0790464829830566,-1.2018192937499104,0.8128518841301917,-1.378464021471174,-0.6069954651313508,0.1318730506267882,-0.16185720247016713,-0.09234257027882672,-2.018169472787088,-0.07467102590710858
2006-11-30,-1.2854223607555872,-0.6813923049816912,-1.0180224367625765,0.01737394636608307,0.12441788656384556,0.9757171744535529,0.3640446487341757,1.5574033394975701,-1.859004200633351,-1.3448844026573872,-0.6542870439466404,-1.2227975777043245,-1.5377448012161736,0.14985082990182408,0.007712440268938121
2006-12-31,-0.46901077195906976,-0.7272692033825203,-1.3275736381027226,-0.018416588612468546,-0.382952590209646,-0.032226452152092314,1.140027107601531,1.522635910404868,-1.7647297184883741,-1.4729534539243672,-0.8470782736516884,-1.220236310120449,-1.7517052891845677,-0.44147450900262597,0.010460235900974004
2007-01-31,-0.43378458634909345,-1.280300945685574,-1.9872157941023685,-1.1268499638135194,-0.48288929357535454,-0.8007951885855917,0.6132761173202392,1.454837053936619,-1.6616882803311057,-1.537283546697325,-1.0078008930316846,-1.8423038529500932,-2.3981440551315245,-0.7641891103139268,-0.04251391621884002
2007-02-28,-0.8845253953941268,-1.0329981775262345,-2.016182058950501,-1.5210908461215398,-1.1186040763629226,-1.5529262163890847,-1.637853983421122,1.9004928516928414,-1.8328640704387864,-1.928979425603819,-1.2959523652217209,-1.653587950323402,-2.231924869942335,-0.8404387200592445,-0.00888633615460921
2007-03-31,-0.5173309577542381,-1.0378905251954733,-2.334073690676985,-1.454186075335102,-1.1202919357492638,-1.907256268934285,-1.800792625573298,1.9325333984227093,-1.7593121346945477,-1.9507749188046362,-1.2589203917705019,-2.159801699824515,-2.4484789340477957,-0.6606959278138596,0.07610824654232994
2007-04-30,0.24140911514158983,-0.6448203505292669,-1.99586791135047,-0.6825508954686311,-1.5550592805354808,-1.1424735110031448,-0.75734691646014,1.1385301110121893,-1.27445852644664,-1.4556767659203993,-0.6381020179851786,-1.7781938360397076,-2.045569989886534,-0.6791877607603521,0.08243776743434471
2007-05-31,0.29523271596905676,0.01208946160387832,-1.3880612105476398,-0.8433556413068656,-1.5608086750761163,-1.3310285741241756,-0.637285958983772,0.4652047345453768,-0.7923102302083141,-1.0062607346119565,-0.18171195724917075,-0.7755510991758686,-1.4836395244602836,-0.8152663859842105,0.08691956708852337
2007-06-30,0.33843101144627713,0.4834193113955259,-0.8664903875876783,-1.7399653853075743,-1.339918884672211,-1.3934735263870097,-0.5438896278062777,-0.10696858445876264,-0.27674857200665587,-0.5207003217950409,0.2116010411116728,-0.06741417430374204,-1.0771775682672613,-0.9593580309941254,-0.08327497338477441
2007-07-31,-1.205637801356567,-0.30790592343733897,-0.9949969872481438,0.05394856409661933,-0.8122973572463342,-0.9183426353513221,-0.5474805002790254,0.6839432532388506,-0.8617614660411486,-1.1474858201483782,-0.5196799538061778,-0.6903637196694208,-1.0895244023377226,-0.7137207847719942,-0.0010354728799813256
2007-08-31,-0.4093550691876352,-0.6982298730771584,-1.2466546050231873,-0.18416336943116,-0.9338629937972257,-1.042556982260199,-0.6623008092916274,0.7221994919705261,-0.8741101193769065,-1.1513121006495084,-0.6663104870710675,-1.066594756835938,-1.2681604160694562,-0.6043855236933376,0.052977744367624
2007-09-30,0.08794024108097401,-0.826358203805273,-1.1007078008165316,-0.4999942219319436,-1.0203291071618055,-1.1286419740332194,-0.7398528176189028,-0.7679133781961525,-2.9636941748340244,-0.7118986994158739,-0.5028284567278244,-0.941842210098936,-1.176515136342763,-0.628356578453067,0.376281391828216
2007-10-31,2.9240990799612714,1.4190008836537722,-0.5273812731661494,2.0038473588551313,1.303739359686586,-0.5084453343084094,0.02167230815259085,-4.731986093184048,-0.3272019612527524,2.7926313313686637,1.6631999991162132,-0.9230930259666268,-0.9309457628147634,-0.5770021850208992,-0.08057762829146742
2007-11-30,-1.0791337857149286,0.9414847260616249,-0.5133896328232367,2.3411257712776945,1.5605860890794316,-0.5617431862309733,0.2640401094790936,-2.662962075242866,-1.040701843846035,1.3935718657859848,0.40869685735319516,-0.9317130373639745,-0.8287920548661042,-0.5823899351523842,0.04007917295207467
2007-12-31,-0.02435058134839061,0.8803837073295754,-0.3929376946588286,2.268375147560943,1.4710463574367598,-0.7415263481104113,0.6967955334603055,-2.09779931006261,-0.6813743145947588,1.3954083378150828,0.36104871391230764,-0.7950523080307655,-0.7423747019197758,-0.6546479385499968,-0.12260972456475809
2008-01-31,-1.3590269828643955,-1.3901353320024121,-0.6286390180482646,-0.30507126459387107,1.545159232859897,0.2867907917995052,-0.026392125983192415,-0.8607069641078744,-1.715447368489105,0.033318930229595554,-0.7213776178450486,-1.005168177716466,-0.7986187944239806,-0.1669022128873426,-0.023046587962255
2008-02-29,-0.4151662433183302,-1.0692972572912784,-0.5253525038743742,-0.33089766251637104,1.4817189274517484,1.5800444833536653,0.8238794200422589,-0.48839296736915794,-1.7808810899167236,-0.3209519443654961,-1.0709067143616893,-0.9154809814002416,-0.7158742631123137,0.34049616030054,-0.28179905278005185
2008-03-31,-2.589319335213423,-2.6001524395455005,-1.024792353654449,0.46842218683271714,2.3579934112537737,-0.27108495427143153,0.38331325680715794,1.3637390938831198,-3.402851682144127,-3.061148164491191,-2.6375688281004313,-1.3253085911808358,-0.9957130523845414,-0.2369665834759704,-0.07502713372214319
2008-04-30,-0.6236664522234285,-2.060870784984564,-1.2949405024643468,0.5656706589889493,-0.16570727128187576,1.3479191047771417,0.3288897690312906,1.784746970621483,-3.0007397618423295,-3.2089435728728537,-2.3946104471368574,-1.4605976498850628,-1.2073581739451733,-0.09951919497302293,-0.02165456443713441
2008-05-31,-0.16630416200574757,-1.8156753513130872,-1.5229474548883108,0.5626492977079295,-0.07861204059186508,-0.8034010013275936,-1.1332561708093656,1.7721166705416773,-2.3079890801797087,-2.8241813902930346,-1.8241762121096694,-1.7456149609934701,-1.348461307775336,0.17247230979693437,-0.37100116966986396
2008-06-30,-3.085683359300835,-1.9997260357039406,-2.1306934638890245,1.4833370340114322,0.6108411996285102,-1.0963973733710544,-0.5916329558255449,4.431021393100725,-2.507158940670366,-4.627399749535041,-2.6987151602900625,-2.131290128516544,-2.3006200103576386,0.8669155802524009,0.3494183822648484
2008-07-31,2.4870224444405418,-0.16764960041357813,-1.2843804899223483,4.125961721612486,2.8354629583889968,0.7515000038915745,-0.13689249432886658,1.0865097718503154,-1.1848244009581244,-1.6746966239677523,-0.41643992161436894,-1.2304171328374789,-1.1144116379765407,0.04936371855320508,0.0007343222535877353
2008-08-31,-0.05054707189218962,-0.11913489003350167,-1.1850415175307474,3.0227363864591084,2.388899915460585,-0.8937792501355384,-0.10435087076565251,0.9959868802984293,-0.9812634934400136,-1.5229889235783822,0.031378672634414365,-1.128634364657199,-1.0367433060199138,0.3944792667936585,-0.3171562175315357
2008-09-30,-2.0376139539558733,0.11425729562871302,-1.7251519519229421,2.192633088596695,2.190665758925463,0.10427687689774078,0.9985617361667664,4.582518479296879,-1.6232124561045713,-2.586398694634805,-1.271416938884323,-1.3016627978914321,-2.7487805126465608,0.3238758235465934,-0.4104166137784059
2008-10-31,-2.349438434651139,-2.9898459513317177,-2.327973533274209,0.7772679446522218,2.4248265533198112,0.5246907791290141,0.03674575244517029,3.250989986604213,-1.5126390628514375,-2.951742684993714,-2.349449822197329,-1.4484292424886847,-5.780940315135856,-0.11709308937210641,-0.1660737804142256
2008-11-30,-0.7101297245779193,-3.091290701847527,-2.4121979350512315,-0.16675445175602524,2.020515359527351,1.76587422851563,1.646184326733172,2.241604702290493,-1.2011544038121935,-2.315564578355243,-2.1458765887781674,-1.4754818800972271,-4.710910107220779,-2.300825196274279,0.24661897423614446
2008-12-31,1.524864093673125,-0.7568782339758774,-1.9749479983756832,1.830210107313139,1.981165338246818,0.836501674277151,0.49828864410804025,1.1887115963926442,-0.7842747021762823,-1.3882678103098944,-0.9513062067718031,-1.2615414095482582,-2.3376582483509103,-0.5494399967589181,-0.3297237147502706
2009-01-31,-1.5398501478210107,-0.45406924391607856,-1.8894930492787376,1.3171163724439074,1.0954280407773112,1.921570781510755,0.8662983993131179,1.4456199366762224,-0.7331035814125334,-1.559676725120824,-1.4396417130919301,-1.3904238549883865,-3.1678643466905894,-2.315755947588223,0.05416469190732348
2009-02-28,0.4726258080973908,0.24676809809917363,-1.638381455072592,1.1743904559999072,1.0977565568840324,1.3554700060302138,0.07943017048912762,1.0283395141822036,-0.5126809892056076,-1.1801508477262928,-0.5022923416793987,-1.2208204273591676,-2.3235023948060802,-1.3032239904404823,0.20754702441158768
2009-03-31,1.1963000248687092,0.12770373241908065,-1.1357063066712068,0.9325541450034168,1.2591867172638727,0.8166031150041965,0.28558739265298805,0.5669077101308992,-0.2602545329882246,-0.7491489897260651,0.809771087254694,-0.8866761446700149,-1.098433176830986,-0.30537324385196635,0.1390962372579299
2009-04-30,0.7965212106202617,1.5682698304811513,-0.8559567361503536,-0.9756095796557325,0.5845664497009172,1.2272220178446975,-0.12463430889577026,0.31731674292478035,-0.05845963667535468,-0.4776984364519079,1.3523240314429754,-0.8569314276023945,-0.5839473500996474,-0.6183252239560124,0.463568526846182
2009-05-31,2.2972940905771373,2.649584012648449,-0.14448258395243832,-0.11795067389508102,0.957012066975572,0.9577804556251296,0.10411200932586133,-0.1538409149366322,0.4223477912120154,0.14453835400675924,3.171329919124027,-0.38953321143112113,0.3379753758916946,0.2608340085902421,-0.0374481577481774
2009-06-30,-0.11214509022073502,1.6394715539032036,0.5760208405786452,0.6247434581623612,0.8937581914721061,-0.8951413273748311,-0.6314358741745716,-0.16166873781014912,0.5021082497751181,0.14674719734324163,1.810611648230048,0.049797549798589,0.8743865362949732,0.04704158261780085,0.02075936327035958
2009-07-31,0.15807886312020006,1.24533986015617,-0.07573519938887897,0.7661541754481721,-0.2795571736528919,-0.6126969615466373,-0.7352538435871453,-0.21787371258996405,0.6934692516903929,0.22458450317267412,1.1424553442966396,-0.3367201683071944,0.3642357632663371,0.6135389958469581,0.07111475394437594
2009-08-31,0.35507122648587325,0.22607373159905944,0.10633737992023141,-1.580411525964827,-0.38282251307080767,-1.7877019407425123,-1.1676482416248184,-0.30147095379225947,0.9394853835702333,0.3576558257079174,0.8445737402498866,-0.12112324788296189,0.49313005531096055,0.6325813415533481,0.07440239942536916
2009-09-30,0.3553490026481623,0.49029079036885326,1.0909382228819777,-1.7842828733855196,-0.5073042314641901,-2.3744331052328667,-1.1416937968431986,-0.26720889622003685,0.8767755737955796,0.4934901105432377,0.66814298556602,0.9983987687620716,1.1949674494584,-1.7914813652659114,-0.07826017332814302
2009-10-31,-0.2991292650353068,0.2305999115297244,2.2184532478836756,-1.1552306954868068,-0.3529713953289004,-1.6133060137725295,-1.1650552200821458,-0.2558314999132646,0.7830759434721406,0.459755190471791,0.09362280216872393,2.2154909389736384,2.101571371579731,-3.2892991150070796,0.02262120700732265
2009-11-30,0.2250929808372436,0.1543739053167806,2.881537388775694,-1.1698009043696913,-2.7615280418567654,-1.4248928807447996,-1.0038767910707274,-0.389481317584141,1.0226353968121324,0.6562537881648316,0.18725639333068456,9.51503296613425,2.468656091293831,-3.769058894290351,0.09988350363706167
2009-12-31,0.5564777938344828,0.25625549753948884,1.9364111107491302,-0.9696273009545235,-2.303089782110858,-0.74772537682233,0.45367199569447875,-0.6064182981979457,1.3717178889096995,1.0090626284941102,0.4570906558896824,3.0239648073858936,1.5970587453027287,-1.0609319509418196,0.09900552377544912
2010-01-31,0.5385439318318263,0.7478747287366294,3.664585858614338,-1.3161447529575645,-1.9725932957591517,0.04137676875911483,1.052910230473091,-0.8383757768563085,1.8468458708918272,1.3956188171346267,0.6721132038469205,4.977628766674089,2.5105959262719573,0.14080235769452693,0.06225013014559627
2010-02-28,0.33049268722419484,0.8004782136812595,2.895747256072293,-1.486313658878342,-1.7814888245351888,-0.8502092848363383,0.24829167784679748,-1.0078262969401457,2.1090485670501384,1.622314550287346,0.6994223018212274,3.4225438233175223,2.06747821240605,-3.073351274884964,0.07852874395709825
2010-03-31,0.38710621635051207,0.6985015679188614,1.9745602253358838,-1.4500729149918505,-1.615035683307651,-0.8910840642824743,-0.6867946851011798,-1.1699409491931334,2.2652275675204017,1.7455437952958632,0.775236494191774,2.139972602061437,1.4276046919929337,-2.270530966855657,-0.03890333771504115
2010-04-30,-0.21675363469232478,0.2862286296390909,1.2650921798033101,-0.9693536766434654,-1.6288105078810007,-0.8560271995733624,-1.5618507596131315,-1.1268562209279585,1.9188396004327557,1.4760383110466042,0.3427064756267105,1.7378125757031297,1.0349592171498407,-1.3111791965248818,-0.019573223231557586
2010-05-31,-0.13401081906265963,0.02770478571120375,0.22954822547960485,-0.9327404147375956,-1.4643827294968048,0.5272246782695384,0.7888866197370901,-1.0890774250420532,1.7331197759944763,1.2848887609914577,0.05488794778043969,0.11616776626046722,0.3323556646430237,0.8268183056430914,0.053818484668919336
2010-06-30,0.20827266090283997,-0.08123761249792318,0.35021887511214633,-1.0080656242712136,-1.4579782783396604,-0.802053165704636,-0.0016190655743267958,-1.0978111326477438,1.7153018127725046,1.2120156467484995,0.07912588460912434,0.3496997279095914,0.39535373337175367,-0.06012222057011511,-0.05188984376251369
2010-07-31,-0.39732688295901636,-0.17368691240794137,0.19139340813004138,-0.8986422431086243,-1.3453424946771733,-0.7572925582662928,0.12267605144564216,-0.986321992374116,1.4661441378721563,0.9921576264551146,-0.24240152416014496,0.12128640552225084,0.3061521113181659,0.20082449138149577,-0.009854859035398523
2010-08-31,-0.10748426168429646,-0.14989423603642835,0.04383073046246144,-0.8392197307132335,-1.2794146554358579,-0.85226620902837,-1.4522755651412562,-0.9601727857650441,1.3713312309971293,0.8775090054594468,-0.294658215473668,-0.029758635215354316,0.2078859403318082,0.32593028218623615,0.17304793504110522
2010-09-30,0.8752497643654246,0.17809071154972594,0.17240271088363582,-0.18087644709958411,-0.8460804484499723,2.533320194463498,2.1874575200918933,-0.9791219354585693,1.2211376457764849,1.0249681472298842,0.3372293507498438,-0.12481188445869798,0.2640041581696334,2.3638362998537557,-0.007183075956789336
2010-10-31,-0.2125921937698935,0.2924488454962935,0.25365328522996533,-0.2513037325355201,-0.8109605701200254,-0.20445932048518217,0.33431039872767887,-0.8736103655270492,1.0480820680906409,0.8643740723421603,0.1517479367653835,-0.01573269860585582,0.3095581368568475,0.423685328375195,-0.05984529020368597
2010-11-30,-0.7167777258714096,0.059275143303159486,0.0575386779715476,-0.039915109662435694,-0.6830530940286833,-0.512287532872076,0.13609864150500234,-0.7280469028674521,0.683225989629858,0.6535837311967755,-0.27027311568572226,-0.2217016281188919,0.18271962521632415,0.3048763579868735,0.06338198708203024
2010-12-31,0.08321085739536817,-0.5383298911819903,-0.06156225973542435,-0.6313528234930759,-0.6092494727609331,-0.34965209023402277,-2.3939443370393256,-0.7373771310776137,0.8550423000380231,0.6675228948574997,-0.16831856963685518,-0.3141567659062826,0.04888759664035916,0.3947212345015312,0.0400332163202729
2011-01-31,-0.027116617297494535,-0.43339228296244253,-0.22058498596275347,-0.5336131777945964,-0.6284801133980613,1.879869719794381,1.724179184555056,-0.7451617609960962,0.976942085570056,0.6829250902169167,-0.2060256031272996,-0.4013472655726351,-0.089343759142994,1.4597716185333036,-0.007779748149726416
2011-02-28,-0.5943860108468281,-0.275720647500316,-0.40921399132931596,-0.8156580283001797,-0.5686360219029256,0.8270188991734502,1.4451447948114968,-0.8062361391013928,0.8586769371238757,0.6409084006150073,-0.5995057830036012,-0.5409325379704041,-0.27965363555840667,0.8457767620044557,0.039015259499478504
2011-03-31,-0.15493511739653934,-0.4207660842382457,-0.5585164188238064,-0.8905108597037776,-0.9680591584205258,1.221457007309987,1.7159117068682592,-1.200341959819889,1.205955890411988,0.880894728036385,-0.5187395750712974,-0.4524269179426986,-0.4913161654781654,0.8604370285968467,-0.01648173948027406
2011-04-30,-0.6068604788641686,-0.7342309848709733,-0.5955471013820198,-0.8243749432938693,-0.9049005557697202,2.444403847318205,1.0029544333039453,-1.5360459160032596,1.0328560663225828,0.8695190490170785,-0.6848042914820831,-0.4380493867614971,-0.5890931394970687,1.2037640198301565,0.008205766933949818
2011-05-31,-0.3232773764099311,-0.5898689146771471,-0.6171614777789696,-0.8143122602430404,-1.0551187291361197,-0.5550989571517305,-1.4135960012429079,-1.4735896066779728,0.9741681603704304,0.7745643687954885,-0.712536357608861,-0.14650758387744067,-0.6662998552816964,0.26476265707409746,0.018384296262114862
2011-06-30,-0.09510065317329462,-0.738067163319993,-0.7254279826755208,-0.8986042213268532,-1.1636734364201284,-0.8364019064739474,-3.0540861525399476,-1.3896362283705306,1.0620531172318348,0.7498345113468292,-0.7252011659831373,-0.10415697607336837,-0.7614256736157755,0.2351039142238862,0.037875924267716674
2011-07-31,0.19413826515956156,-0.2655377863498608,-0.5452236414173817,-0.9563262401535095,-1.2273735023197239,-0.5275230068175386,-2.9506476425154173,-1.5682555479791802,1.4714653750316897,1.0076952444573233,-0.438246104527488,0.39020171699750783,-0.6291438973189717,0.16600661372807043,-0.042996820057195906
2011-08-31,-1.1908482304417796,-0.8037552493434122,-0.6605655579095604,-0.42396754945069864,-0.9696279177860959,-0.5864184475027413,-1.0082743941125205,-0.6277049813965088,0.4255929334530717,0.1274735873964262,-1.111615180753761,-0.23022793310766024,-0.7065890640305184,0.2150867843043742,-0.05539072784610601
2011-09-30,-1.3007344709964546,-1.6822745308090439,-1.1319543771648855,-0.13964755944719945,-0.8295958667515912,-0.38314459575212956,0.3212502041146266,2.8553733932178087,-3.3398244738962233,-1.2171799379713295,-1.7906396340763697,-1.1810356557102315,-1.0650772243892803,0.6361188324153826,0.020274256813114015
2011-10-31,0.05395967549562075,-1.735558356341856,-1.0362869335760936,-0.49147919706433185,-0.7741634483244862,-0.37835657077694146,-0.2925475634899326,2.631749304324925,-2.949928452650161,-1.073857308348355,-1.319389477849467,-1.0826315312965116,-0.9726755832216062,0.5620010831532922,-0.2158118437030238
2011-11-30,-4.136416439887979,-3.5217128871695986,-1.1997328960383413,2.1728315738336303,1.8076374350434594,-0.047939952968127635,1.20247969548171,8.05904278737829,-5.522343503362213,-8.438853369795176,-3.7431516039489137,-1.300676248478396,-1.1530125452964566,0.623864474545902,-0.0705769781599611
