ARTO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-12-31,0.7570687042079766,1.2789898116620173,2.7936470960906843,-0.30212529907136676,-1.0185741608815466,0.8859521376790973,0.3411773145047943,-2.3730107564906677,2.17817352485389,1.3020978555518936,1.2964888417831397,3.2165875269589925,2.0548014611174983,1.0227139359603037,-0.006914063035393831
2013-01-31,-0.2690294893815687,0.20272839861049044,1.448555852078968,-1.3964502442224278,-0.9354476351060946,0.41165738226528525,-0.5403283517660907,-1.691064347086331,1.681417117620239,0.9756321359449687,0.6674768076836995,1.6143017207554813,1.1165313962836652,-0.14910885795713347,-0.17549936752407172
2013-02-28,-2.3800645657611064,-0.9903854895877638,0.41684770008307187,1.7096216686117376,1.5824392355256112,-0.7390047526367729,-0.8816939046344593,-0.43051704320681156,0.6572812280847137,0.21781713598417088,-1.11825098660414,0.12365802331403578,0.4491867888278273,-1.2680269441678618,-0.04395073545478648
2013-03-31,-0.7438456118157568,-2.089425587652442,0.1471273572273514,0.009544920922883922,1.586799228142184,-1.2446901472185747,-2.312523141073819,0.7525545191297917,-0.4578721604538178,-0.041435191546824617,-1.6488453242832852,-0.048554967446578286,0.326953065967586,-1.3303339345143979,0.1325228196696378
2013-04-30,1.2201972337539138,-1.152167119427283,-0.006254163865638265,2.3644358521453426,1.1360560174831127,-1.1274529389579457,-2.1428712713919684,-0.13419950649401363,-0.06277554535176266,0.28414445603073196,-0.5201317513794478,-0.11891055311126268,0.049084399701206344,-1.026863195880864,-0.04647196527810963
2013-05-31,-0.7329393096257086,-0.16447454815740567,0.06774156855366884,0.4315047161692422,1.2472919196998897,-0.711550805862864,-0.667216648599765,0.20917065846889307,-0.27256612651306733,0.3674332338254579,-0.875031084731585,-0.07263924841525918,0.16489728955524824,-0.842049963144784,-0.09997219291013626
2013-06-30,-1.3088231768087046,-0.545608683970388,-0.5591260189573026,1.0186454035088017,0.8282651339516275,-0.5379929406393166,0.2737691267986715,0.9517022109851493,-0.6662441663325411,-0.07611333380379354,-1.385341325745809,-0.5249957585105828,-0.47992567108442075,-0.15630446008167098,-0.017084362510881582
2013-07-31,-0.4098620927764774,-1.6145288587200586,-0.6163291933777874,-1.5383670907609739,0.8284855898453365,1.08640143294647,2.5093949411474243,1.0754243757259345,-0.7843074183797026,-0.2568928426361518,-1.1262187802097738,-0.5682461536775644,-0.5439437134974868,0.09426588966535641,-0.14557201458521302
2013-08-31,-1.7677431544632283,-2.219925410096785,-0.9056026111970474,-0.7147988093899502,0.29931678229315767,-0.8147358770300063,-0.3078644895241453,2.2262266382140408,-1.2737104852364898,-0.8867964898413616,-1.9656010230581666,-0.802050329505044,-0.9161508362329552,0.16337704818610674,0.03974925439180127
2013-09-30,0.24986366161999252,-1.1559025320629361,-1.0554210755031816,0.23298908989846925,0.613338205510156,-0.4353103565410053,0.07270797969230819,1.718518088322397,-1.1923064456940122,-0.8970142336034714,-1.400060923518579,-0.9149419909890787,-1.1132305764303736,0.21942901148490088,0.12582342690008141
2013-10-31,1.163635697536175,-0.18997960532296215,-1.1626305724311425,1.5585584424307868,0.4624148040194464,-0.4841914482091507,-1.8635043980987567,0.7548467395898372,-0.8098029275574816,-0.46067920473512325,-0.11326119080725233,-1.0053127894422624,-1.205475009204774,0.3060740134078949,0.05770831762064677
2013-11-30,0.37911353825981187,1.0937808652708205,-1.0805551251852712,-1.2676687708874301,0.7014736106826469,-0.27378020588224256,0.43602030330086533,0.41355982489705545,-0.6550286187721069,-0.30534641759183234,0.4583603935782405,-0.9463842514322639,-1.11656549853069,0.16638085926240867,0.1601797471446027
2013-12-31,1.414335653928701,1.7823491558842444,-0.937209877227329,-1.18422846888783,1.147003393936118,2.232441411293786,1.7983414948446887,-0.5031242032019047,-0.017143250075221182,0.6080781598884379,1.6014155407185637,-0.8453052209322668,-0.9648538117974528,-0.04226229635523434,-0.008466654527859715
2014-01-31,-0.39488909213410217,0.7984884574086297,-1.0087047513249805,-0.2175003793644561,1.030568104323672,0.05113426973036358,0.6334422376963886,-0.32381139438975876,-0.1556561694218191,0.37749550589544273,0.957538034854447,-0.9320094470709124,-1.0865697712177838,0.09725941399000092,0.09285946163554397
2014-02-28,0.7230829597415577,0.9824902193658619,-0.15030549672896093,-0.18961300005959075,-2.4658384823356423,1.764439759597636,1.6014864112594445,-0.7306754979177132,0.29147155936445696,0.9578812508466397,1.080889991164983,0.1674474043395918,-0.26733253470214136,0.9806168327365008,0.1309451842864897
2014-03-31,1.0949421765203642,0.7886092663633549,0.528906749199691,-0.5860757542531284,-2.303378233500215,3.492558052693083,1.1494032973088937,-0.3343750039337038,0.7835985704304419,1.6553357575492396,1.4205724684091898,1.067484108950638,0.46214702650204126,3.800988577941038,0.0661186542446683
2014-04-30,0.3696267283237008,1.2420814589563596,0.21968614967111263,-1.869782488916312,-2.256201623577226,0.4604628706471801,1.0849962135661697,-0.5529472049762435,0.9778134863594401,1.4035815079817946,1.1715930142559237,0.6781428236797379,0.09119566272619384,0.20032048830748067,0.2099784438949056
2014-05-31,1.9508644629552059,1.899634945401837,1.367583854440013,-0.48502433090678065,-0.9900804073135121,1.577234366404849,0.9834697709758223,-1.3084732513519786,1.7990232917989817,1.9932827120948666,2.1639645186811696,1.4864949187159022,0.7569303314138163,2.5835120341395266,0.22509007966684175
2014-06-30,1.8919521222088613,2.2174078649370363,3.161416917436139,0.06313220849325137,-0.19578738384064281,0.9193853021796579,-0.5643152016999059,-1.5606390680163122,2.076326696011803,1.9492137311906796,2.823216964124194,2.715257587242328,1.5383314842244522,2.554125467129811,0.058860109596327814
2014-07-31,0.15930743685091728,1.9317153456968854,3.0192483035003725,0.25524078518281323,-1.1539777548656749,1.6482211348680045,1.2954455812152823,-1.2350187852240768,1.541112376101272,1.3104013587887526,1.7161140881667278,3.551384122647952,1.6115412551151325,5.124667616716458,0.2663716221626791
2014-08-31,2.1040624053849584,1.9753769776346126,5.171023686079638,0.8373028244758159,-0.24146158454422667,1.3891673778458957,0.42847404597145344,-1.2806403080732147,1.7368805611959945,1.4304220850890155,2.375625615924758,4.539197122015353,2.4416720655787567,6.034647724231369,-0.0071316331783507735
2014-09-30,-0.5660651658259787,0.7509509172592495,3.159085635621215,1.8390231044908758,1.12777349805458,-0.21018124481401332,-0.40268814611887715,-0.8959558838375568,1.1077170423310658,0.7734331901615591,1.0107444328883586,2.142933487364553,1.970005797310655,-0.44971850719099843,0.09033474329204527
2014-10-31,0.33052745453432414,0.8331632506345759,2.392775594085527,1.5161902652928256,0.9137137133828818,-0.8065979663900805,-1.7709552805682458,-0.7560291637794598,0.9792456586579562,0.5606424765198288,0.6861173365114042,1.8181169749663757,1.4334011416891985,-1.9636063527103198,-0.058071239097308325
2014-11-30,-0.9659369130839999,-0.565509025932724,1.6523434226122675,-0.43995289669999715,1.904690286602192,-0.6515376107701021,-1.476812922102136,-0.5585552847243779,0.6223996703244516,0.1405408519589972,-0.19373595731223547,0.9616414631755366,1.1481732049789977,-1.3544691128629966,-0.13231192236767325
2014-12-31,-1.5847424090268245,-1.0492512863374752,0.6856343583383182,0.6736362061995292,2.241939154470719,-0.8061435192344774,-0.78411912874215,-0.32506540062116435,0.2305596752989331,-0.34085129405527076,-1.0376328590795134,0.2024855549178254,0.5570042847099828,-1.127530972749762,0.12112956777605771
2015-01-31,0.6993529815167554,-0.8433487165397432,0.9961215155107929,1.1192206410336567,2.1649031124022016,0.1889616256891759,1.0688372244883968,-0.4181090241429626,0.4410532806025667,-0.20461077747607934,-0.5751516377413998,0.4188407274722797,0.7300121976758414,0.15119591127584112,0.013918334410490263
2015-02-28,-0.24735984731907681,-0.5133887216839577,0.731113918435681,0.9417800739564094,-0.2876416416031337,0.140125400863935,0.7575705919956004,-0.3534230509497994,0.3865742197020376,-0.31527626830332695,-0.5010221305150079,0.8353973918465407,0.49968288572624814,0.04532625962489713,0.19504430699329592
2015-03-31,1.303271781292789,0.8130057840749795,0.8410642173665482,-0.10221538430105936,0.9938956854391845,1.1599068344442407,1.5757540372337386,-0.20127966822918197,0.36246577475180564,-0.08694709074552212,0.3334541464460572,0.5353170026677129,0.6999298200955327,1.5698456403613383,-0.1118170011830469
2015-04-30,-1.545162125192037,-0.25311415691525224,0.35396718229588237,1.7439558707256506,1.4404108847602828,-0.5685103002395889,-0.47258986847959705,0.05102446388598223,-0.006910165261322863,-0.5230048458979556,-0.4174578831934019,0.04885766893654128,0.386055354060296,-0.6830035965540889,0.012637934553746694
2015-05-31,-0.3309612604144687,-0.2984060844652692,-0.07816942759808237,1.7477543384842673,1.1847631162282992,-0.6276990421822545,-0.6202914912037416,0.11121219246329178,-0.06679109747038858,-0.6271327143570431,-0.4557835161001118,-0.2673175326850319,-0.09259052675041449,-0.5647394070262554,0.06856443080969321
2015-06-30,0.13040945575102303,-0.8675336641472107,-0.3671107447798111,-0.1235314661216588,0.17608607770688803,-1.0377877085631586,-1.6852957276487919,0.11448509121745998,-0.011581845007827473,-0.590885582343518,-0.36152668779002783,-0.39137429065245966,-0.43205062687927603,-0.6601230980511753,0.20548098315247132
2015-07-31,1.3165947023282936,0.5338285284382049,-0.14744863168297742,0.10123997500851191,0.8396571961971243,-0.569972442971039,-0.3076321129239883,0.009043712753561821,0.36775320362354513,-0.3118672770957622,0.47697194682348426,-0.2916056051469235,-0.3710831884228559,-0.4780531877034449,0.01433005121487782
2015-08-31,-0.49369537884614206,0.4797710618502416,-0.6025337629062087,0.015951413194401666,0.7936747086157386,1.1902942752090515,0.6694416881605504,0.09884410497390982,0.23747271237224968,-0.4430765526314275,0.0694388722805831,-0.6771935315309645,-0.7481154787350596,0.22301570350513328,0.26100790940005125
2015-09-30,1.7802074908652445,1.3955984612359889,-0.18243089541265337,0.9031435561113486,1.405365755083009,-0.14727167654153084,0.5436369596291758,-0.04510689683194289,0.852092403712749,-0.061065557488859466,1.387546874274998,-0.4220734707855057,-0.6013947721679566,-0.16753621856937972,-0.07199614839922541
2015-10-31,-1.4362182244223043,-0.1514993316313646,-0.5358991549380249,2.1303698015562156,0.8846405793399305,-0.8357068954299361,-0.25711878797012383,0.2805558423801351,0.2942440270392685,-1.3148442441970534,0.004155063577533226,-0.6512463084908885,-0.8277376434967905,-0.5017892669707809,-0.03147402521766751
2015-11-30,-0.9557168023579711,-0.444135027018124,-0.5440039883484942,2.201028571336776,1.0559048739859884,-1.5225555681240053,-2.061094890076106,0.5640962831302028,-0.07644177770394935,-0.8665864329517169,-0.8077131426469591,-0.6914863230964756,-0.8598635033847672,-0.814134745356414,0.05289541345050869
2015-12-31,-0.18009498882590064,-1.5459471237564355,-0.2177426815553735,-1.1788248342818535,0.9948904273382221,-1.3989352424952206,-1.1935070161295391,0.7042878028387475,-0.09748484033431817,-0.8635123275817426,-0.8858304055797869,-0.4548160004586598,-0.7036520726404747,-0.9887074930455807,-0.05993207991074805
2016-01-31,-1.1265880051982546,-1.3393224813087528,-0.6749409742806249,-1.3506038404966911,0.5799884291808219,-1.3509527202376228,-1.1951375822030805,0.9568248190775266,-0.6296563122755982,-1.1177901726149935,-1.4108127258204906,-0.7568917640592522,-1.004842765159263,-0.7446720520943825,-0.14537033376219183
2016-02-29,-1.8210115807758422,-1.8079918371683972,-1.0489125954157108,-0.20669919733605138,1.2614118993560801,-1.1402947698280332,-0.4987872618123955,1.5711349303719642,-1.6574366048450007,-1.6876740360270421,-2.161327136393601,-1.118136292906106,-1.2300129117562566,-0.4950988758216091,0.19056276587483204
2016-03-31,1.0719850129333937,-0.9761980218482076,-1.0795850557015072,1.7721028286235985,0.2186607754449774,-0.9306243612789143,-0.37838493480722557,1.9479961284322085,-1.6227237496619955,-0.8074566594712216,-0.7751615997922766,-1.0281405337410725,-1.1675415240263547,-0.4310769018450502,0.03170932568923671
2016-04-30,-0.22182483825005467,-0.4928956775173972,-0.7987625198428541,1.426238940397047,0.0035898821319827194,-0.9937898992339663,-0.44414425595824614,1.71537130127978,-1.4001649787761008,-0.6059765681682467,-0.5667633881137241,-0.7473556427949789,-0.884626425410024,-0.5520712790375525,-0.024178359488072305
2016-05-31,-0.6518417366947425,0.1044716766510283,-0.8990095491533793,-0.1732694461821405,-0.13099737457873753,-0.19724736886491986,0.9004275523277665,1.8773811513062606,-1.5277729676693126,-0.7150324104568813,-0.7217026689756703,-0.7981559959744593,-0.9075918540121147,-0.21019615923930593,0.0023195656755732293
2016-06-30,-0.3749256645343826,-0.7394813787883077,-1.0083865738850109,-2.5665692697995866,-0.34749925342250104,-0.6792254425222496,-0.2607498948466546,1.8281167254711048,-1.462922313436636,-0.7454580556126187,-0.6385378803887921,-0.8560533631245355,-0.9590091466520684,-0.3288555594933136,0.0640260034389214
2016-07-31,0.2100989687570224,-0.5153959376318223,-1.179514294164912,-1.8011843856005665,-0.5198338314341058,0.3977621190376413,1.7035943211640476,1.2160842530767508,-0.9842010248623547,-0.32972788088812977,-0.2824733602636609,-0.9887428481641379,-1.107332621268775,0.0038893593138040233,0.10998870579422261
2016-08-31,0.5983986601515566,0.25967729258895045,-0.9293171412784621,-1.446782330692134,-2.962854505257092,1.0622440781954647,0.49760004631689847,0.13484009434041297,-0.08630601126282902,0.41172278368426785,0.15000679730102245,-0.5770859417581947,-0.9384692470714604,0.24957666972685433,0.00187020813815815
2016-09-30,-0.28633780066260683,0.3855852789545619,-1.3249402054999593,-1.3292981410017268,-4.668603012531923,0.49608436885961765,1.0489253485497316,0.17719009794486823,-0.1542891309618178,0.29025370629515324,0.03350221913930383,-1.0327351452493065,-1.2172841841118032,0.3292450175819681,0.19991623236956468
2016-10-31,1.5345095993501658,1.2786797481873355,-0.7921697335315815,-0.21848521098768964,-1.5744701983103087,2.1370819105228587,0.13125495225940328,-1.7230389950372067,1.8862305034855626,2.322082141159229,1.5315787258445137,-0.5003168529729062,-0.9159046693429471,1.007515488103145,-0.044677099638482896
2016-11-30,-0.7294395015406284,0.3328674134844501,-0.8064484276723535,0.5050121248797421,-1.2627719211164243,-0.2186613142972942,-0.7331723098394782,-1.0333560105151574,0.9038540429529781,1.2247724993684983,0.4609272740691199,-0.5670225598913845,-0.881883051847889,-0.003991547804355984,-0.05667294679419047
2016-12-31,-0.8437367716133354,-0.07086499517980101,-1.0925068607464474,0.7941907030844781,-0.7281359696897239,-0.5164072500381602,-0.5234628193206159,-0.2959468196487691,0.012889877860905636,-0.007917839572188645,-0.5121496855032455,-1.0411141443998824,-1.0106810643750672,-0.08493820031916967,0.04754457278819225
2017-01-31,0.05430538123399067,-1.132401841573818,-0.7022877521051509,-1.2013964655856206,-0.6817150777246219,-0.757361926574138,-1.2528734926400817,-0.6270672939074956,0.34806686135469467,0.34079926819046086,-0.5041843743761341,-0.5652172756716853,-0.7762822136952642,-0.37973615645684716,0.07385885214579041
2017-02-28,0.3283257844633265,-0.3574543206862274,0.19101947390096455,-0.8449576884141081,-0.7974175520556152,-0.5878213441968199,-0.23198941375744622,-1.1579885341986607,0.96144903524996,1.0841629247029894,-0.15343422307565763,0.5888422347200398,-0.30585119604061317,-0.6225128549760134,-0.010188483009525661
2017-03-31,-0.4764640387583482,-0.06733574356935912,-0.574216441362072,-1.344920753393131,-0.7533916841875072,3.709209208366585,2.5251809936945993,1.734320044306102,-1.6867628374682,0.3638734369583069,-0.6138057945715014,-0.36868144018875953,-0.5316825997271502,1.9490914203716023,0.1368359308604825
2017-04-30,1.014191842587061,0.6193869748032008,0.02903357020785461,-0.6172434013666882,-1.639349662508467,0.23591690210676422,1.1856591377538948,-0.007153419509447578,-0.08298621152850436,1.9549880973844846,0.5864217625291198,1.5500055899291774,-0.3024388096793664,0.3763335177722024,0.0028496061499285975
2017-05-31,-0.3995718272372468,0.0906895473553551,0.36441301596983783,-0.39652298810301123,-1.7731771016212057,0.3603358937258851,1.1615444067230547,0.00905766248813627,-0.16550434355703048,1.3646921759349526,0.21326539737717976,2.607595970818022,-0.07768973581687587,0.5054520553356829,0.040634381411661646
2017-06-30,-0.018292983049624987,0.4346897222075186,0.735808176209765,-0.6096669656083415,-2.2511171896177062,1.0837539812552497,-0.617063197844026,-0.5351790013611911,0.27723433952839466,1.3886648143542075,0.10698817125234915,4.460632511043818,0.19584737645355385,1.4641939814998548,0.05851518039353127
2017-07-31,0.1717989115607007,-0.1753213106666246,0.6699857195357164,-1.463610511037811,-1.9557919108237865,-0.3762240094639259,-0.41648273973139377,-1.117378864261026,0.8330485900991359,1.3952992312277066,0.18063628923710837,3.0888880178299294,0.053891432617600474,-0.43198542325848766,-0.11305194002064256
2017-08-31,-1.5769485471525608,-0.9735146416584497,-0.9143573882070716,0.024401666093549382,-0.6512943958149193,-0.42717243097635327,-0.7464444966638998,0.823239510112606,-1.025654526301293,-0.5946903107460351,-1.1254529368278798,-0.4699376796350668,-1.129562150665254,-0.16517048726991992,0.028185719377400803
2017-09-30,-0.017111130284891505,-0.9897584567557054,-0.7065784757529084,-0.029066952296374675,-0.6418928305426705,0.25814219957219475,-0.546990024458197,0.2933675296243349,-0.6356696544159245,-0.563774695800015,-0.9933339414776581,-0.30815543438580795,-0.9382933806062809,0.3211977444128336,0.06539854082499004
2017-10-31,0.5285054790155294,-0.9485656333867236,-1.5475278834408979,0.05786333905886783,-1.1726601855661811,-0.17987558104252346,0.15803965923919217,-0.6348468118989398,0.24101992065303912,0.04235839227283169,-0.40220168306979054,-0.7598282983087392,-1.789321752902248,0.14063520436876517,-0.044730487252381296
2017-11-30,-0.8437109651618716,-0.2477101321189266,-1.4033887967959366,-0.7236083936929246,-0.9173358763719921,-0.42962378910495846,-0.050519724369528035,0.14169453693488426,-0.6141835116075948,-0.9963429119807762,-0.9954965254779226,-0.8094373568045017,-1.5533355974963232,0.01683430913362313,0.21820567272626729
2017-12-31,2.291853420647742,1.5491839984334554,0.5805046899002199,1.2284714922678912,0.8053031790138109,1.3578413850401279,0.9308822839160081,-2.4059186242618518,2.4010161467989515,1.3640759428747427,1.5193641613583704,-0.09038013533805685,-0.2807311922638674,1.5381888348490833,-0.0704579318208514
2018-01-31,-1.1063361342871594,0.17758925207547846,-0.23436306050179204,1.804702105150239,1.156004183264272,-0.1257121653331637,0.48288095837911227,-1.0747683264452828,0.7006892582551237,-0.07658527693417139,0.23456373163138367,-0.6617694591082292,-0.7741061581662562,-0.09289019365864298,0.10440311970149897
2018-02-28,0.7782174634043556,1.5220174055738074,0.07788429736330635,1.2825292581580439,0.5929924987754942,-0.5610468708585921,0.48252854247386956,-1.6488340141518025,1.6870692475818438,0.9430842626181333,0.9183964918259616,-0.32489941533617067,-0.7310455247193539,-0.5651235693913019,-0.0226364394476852
2018-03-31,-0.7508866384517379,-0.9612606053125372,-0.03811519696332243,-0.03302501761636506,0.9162956083761318,2.917160557169939,0.5532040106375468,-0.5610682709928531,-0.9623841367246765,-0.06688775747446704,-0.11750475765387089,-0.46417828308398185,-0.5850689633899746,2.7122310415269206,0.15829109044077938
2018-04-30,1.538314864396255,1.3614761058144966,0.13948329782526486,0.11098563597199644,1.422578343582557,-0.4038574309082483,-0.2330826059745456,-1.674439475441241,0.8705658327758892,1.6614256719553593,1.5316161113246785,-0.5106450643075318,-0.7217764799418533,-0.4120891409699235,-0.07653850766892022
2018-05-31,-1.3521857418958683,-0.5450261553691591,-0.49725122240103276,1.0100163937790225,1.670022704572713,-0.950997212360442,-0.8473499235185701,-0.7292836672587224,-0.41317052921187775,-0.09231823808997998,-0.5980186529452992,-0.8526934061345832,-0.9901036168666612,-0.8071414066133358,-0.012527825975420875
2018-06-30,-0.5595503224102072,-0.39153002962181027,-0.8787016813015637,0.9433087715463703,0.29373558457270005,-0.7169237030850607,-2.7193483482112195,-0.4955782719617977,-0.7626268494559932,-0.6585769868479189,-0.9976306636655551,-0.7344526167399992,-1.2520716856036203,-0.5367347417205001,-0.0036679249305363554
2018-07-31,-0.4496174128356987,-2.0760418808648393,-1.289376220883992,-1.3674591217881882,-0.04047871328091975,-0.7645753207534461,-0.9031844013465937,-0.30269405325632703,-1.0068865803867422,-1.107182463939506,-1.3670979626672644,-0.8976838689693748,-1.5374085373731694,-0.4785944664331847,0.11594190720318981
2018-08-31,0.9438237310203249,-0.05138650243724194,0.5970109406447137,-0.47912059511223826,0.10336626835451143,-0.34550418376168684,0.7773566679292168,-1.5385237029008265,0.8464870596406634,0.5497279101749329,0.007255608141521363,0.20523188766401868,-0.24554732761603976,-0.4504730879307637,-0.16815877911272312
2018-09-30,-2.284712853507861,-1.5089885455943415,-1.033155367466268,1.4526504053607159,1.4967026866024369,-0.6831577167411589,-0.21026040762594575,1.2000836215800532,-2.387295546491875,-2.9855330336312558,-2.3340740304026446,-1.0432685225171667,-1.127739373736203,-0.47291159098607044,0.11070662122493362
2018-10-31,0.8705570047441379,-0.31292823442623907,-0.7864954456752639,1.8654917433962213,0.861359636705852,-0.3902820150655559,0.5153394666386631,-0.2829185510837954,-0.3638780891621028,-0.9131526636677425,-0.5841350436346981,-0.7872270946109459,-1.0846871317303588,-0.34875420463570356,0.10079442032426178
2018-11-30,0.8540922168638053,-0.3936177897068177,0.5317690294487103,1.5669749963881592,0.8489521103672364,0.23349200057436564,0.5795784677708655,-1.2563126760830223,1.1797340919130557,0.43077278016861864,0.6383912582530754,-0.1591032529538588,-0.3309503364486,0.16911611482918293,0.005412558720992501
2018-12-31,-0.2508925875578496,1.4482577134620984,-1.2997263517934408,-0.9650382191630538,0.7505951537811694,-0.06176729143495249,0.9411585406473508,-0.8852323716057318,0.8818643030611961,0.1584466026697441,0.3125335294511041,-0.9977767368761489,-1.4923788850937267,-0.0851756352487527,0.11868585426010005
2019-01-31,0.970274741338171,1.4198109227763642,0.286934446136265,-0.8199642453675404,0.9320734229423749,0.5030971980618553,0.9297096187737055,-1.5756575179484227,2.168248622173828,1.6987068944351171,1.4289618366662113,-0.2990038347659659,-0.6404049773645194,0.45431849651002665,-0.15653617373416562
2019-02-28,-2.0709773750991505,-1.255200614380969,-1.8151047144443528,1.0986990689743972,1.7945527124331409,1.7138436583546102,1.0081382891120678,0.38226592266767634,-0.6296224726057381,-1.5679181409574856,-1.1142480428287258,-1.3245237277837705,-1.6601102383063115,0.5418951983973908,0.1265578228009817
2019-03-31,1.0273794896755695,-0.007956126651372701,-0.54739981941747,1.5727061242967435,0.6320745780094049,1.7238867454720297,1.2455962882933775,-0.6775219154356215,-4.570112305830039,1.3931189623861826,0.07842151547264822,-0.6080678932440207,-0.9603409406916364,1.296671033678228,0.028150457927166365
2019-04-30,-0.019550656032232203,-0.8743285491895798,-1.5200379349388815,1.0151096179336432,0.4348101907842543,-0.22283940405241323,-0.6166404532366981,-0.3270767210273308,-3.097887484613322,1.0477005349901325,-0.06655315018037718,-1.0155709647513846,-1.4786634399404628,-0.1936102562360295,0.1413975175474472
2019-05-31,1.1737754074834184,2.1142429462544277,0.3417335186210567,-1.0432457208769765,0.6432010740820663,0.9569150132448241,-0.6002002056181378,-0.017050558561629778,-1.5087331105533128,2.28026191468297,1.5063997458375151,-0.18346728825013808,-0.312151582552296,1.0225820887308483,-0.04994360621642182
2019-06-30,-0.8028798740732936,0.2929989406026712,0.06798489436341923,-0.18577804803160772,0.8453128704568739,0.009974666869185874,-0.9624794954191602,0.29488660187315546,-1.7911478501241365,0.7053893459238934,0.10888924080011277,-0.3356571220516865,-0.4584242794484833,-0.043575763012098825,-0.0532298398201936
2019-07-31,-0.7878040355784781,-0.4237450178147976,-0.31261819995601103,0.1503241906894594,0.6171054868523422,-0.7632828216604062,-0.21839190358304303,0.5741116685422208,-1.9478236254096442,-0.5676571138644686,-0.7363658033109887,-0.45840998058019694,-0.732109172629621,-0.6976804905322304,-0.04574204092305183
2019-08-31,-0.6625605278376995,-2.103908654928357,-1.82809582440494,-2.742170437524316,-0.8869842122835149,0.3381746954467662,-0.2777374824208288,0.6791691167328376,-2.0207038666222963,-1.2968387115934186,-1.6052357646904039,-1.654786312097174,-1.9616141684847457,0.041878895770142276,0.006202104470363666
2019-09-30,-0.19411185542206227,-1.4328230433044755,-0.02232754837276427,-1.6555629596816555,-1.817477439243969,-0.7850369019503181,-0.4914490400508705,0.9393062240105696,-1.754504309066967,-1.37991912348525,-1.5176863528609572,1.1485674261275982,-0.47252143054888207,-0.7742553014227566,0.09044519606635368
2019-10-31,0.6510954475139391,-0.1865693794835174,-0.21249721234514318,-0.7291923832870432,-1.3011628016144285,-0.5168710293358321,0.5031818586044132,1.2026266048561158,-1.083040945488564,-0.33819066644131524,-0.46808926855682575,0.4973303770605685,-0.5787753565061337,-0.4979557088736161,-0.038219175217600265
2019-11-30,-0.6324808384995859,-0.15057407460036212,-1.570421275130214,-0.7712890243149424,-3.1282937084421714,-1.1296626154955962,-1.1645277740300644,1.1505259990611019,-1.2241243942021083,-1.044340446825979,-0.7600522524641992,-0.34998875829449133,-1.6229663825210612,-0.5837329213398742,-0.015386182468508302
2019-12-31,-0.4106104605964133,-0.3344325481412293,-1.6833150983296215,-0.7144003940596544,-2.9617040637073178,-0.5280648635593715,0.19391376598736,1.4678006875176575,-1.15308103837355,-1.5422542201512555,-0.8515721477519221,-0.570866130712572,-1.6277355296168314,-0.2991478415564406,0.17040586082970532
2020-01-31,1.6601615681835744,0.4214025966647468,-1.1171714158652561,0.33132996808123005,-0.8711343840515942,2.0148969121943394,1.3872828135873345,1.553689093658747,-0.08284743511874525,0.8051747444643411,1.3118391279596944,-0.8563172277431671,-1.1951315282061352,1.0858759179389335,-0.009232812621320155
2020-02-29,-0.37198924804636935,0.6677172254756181,0.39882157422870845,0.18686242083533597,-1.0541031701696861,1.0381927362824293,1.5327963907805628,1.6335469472330282,-0.07462898999889427,0.18433382963113898,0.5719187283406767,1.323929160638033,0.08592892636467428,1.1409718418985755,-0.24136060994170988
2020-03-31,-2.777790196816109,-1.321642999854091,-2.8450367689425855,2.5510690626572807,1.8495973974474238,1.4304025846091346,1.1279097736551573,13.05950882336183,-1.8693212669467065,-3.6695875772530435,-2.5802070754599087,-3.0338852187316694,-2.716856161464813,-0.2540610986762228,0.3630991275543273
2020-04-30,3.2257255796484907,0.45782440718862233,0.2239215460511278,4.176226098739415,4.6746928257313165,1.6385822500561549,-0.06203522512863976,0.7932632389909032,0.142350063195038,1.2407005381163487,1.8703267993396777,-1.1324360944729417,0.14551294528432046,2.1076442427795685,-0.12164459223625985
2020-05-31,-1.1235678190173615,-0.5171246283627129,-1.9093140257164176,3.2793973549112216,3.565497749703693,1.7110179921977604,0.5543531269353762,1.8432258966898278,-0.48408975242746033,-0.46187049431480437,-0.13043589364997898,-2.1031960049881455,-1.8463426969997505,0.18573126734449497,-0.046917022321562
2020-06-30,-0.5133478008035965,1.3149654311210912,-1.675748710941597,1.855100077044317,2.835601703983551,2.653617795790842,1.6175060804441315,2.0971089205912823,-0.6475980278699092,-1.1630398902719725,-0.9140420404180828,-1.8451367235491,-1.6110664778129775,0.3744078433701722,0.06141611081923238
2020-07-31,0.33671736393242974,-1.4839275336074382,-0.7285466334587634,-0.37689669228977724,2.095741470069864,-0.15765798277441373,-0.23984566374043387,1.3655373862911495,-0.2449585442728082,-0.5119084469909833,-0.1475208435310262,-1.2720570153104171,-0.6113832738771485,-0.1038848541714399,0.056243876688255104
2020-08-31,0.2753692054810937,0.11688321306409877,0.06870114572634829,-0.7925308943881865,1.8630753597103709,0.6318853724032523,0.33984706458777997,0.8057520825581228,0.15453490454272914,-0.05810289605808633,0.39197601999308856,-0.8342648297135635,0.15959995370741548,1.0076827382907825,-0.03176069521655701
