MMTC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-12-31,0.4415433699551177,0.6337616336722646,0.11541849833814156,-1.1714542879460628,-0.6906545816465989,-0.12666855390758783,0.5752806271723337,0.09091154756619066,0.6675543263187258,0.47054095773995386,0.4369904816094121,0.2151114849263415,0.15325414581703786,0.22447374343419457,-0.16417990616458905
2016-01-31,-1.1333928862457956,-0.26301872007128707,-0.2567355059128434,0.10568603445181286,-0.38380967085350226,-0.5720225775457376,0.1139428592329346,0.12303493598780421,-1.5255152379983763,-1.494689934199127,-0.31510326288974533,-0.006012783101249891,-0.27466702675409865,0.5352160167718312,-0.27653887259536764
2016-02-29,-1.8815804616913279,-1.4680272557339256,-0.7226333404780626,0.7022668890976111,0.206449907443503,-0.7540836605136125,-0.0893384977482795,0.20109288194533,-4.215615979536013,-4.123886535809855,-1.3611893385949496,-0.1650488588253326,-0.834863464272636,0.9323112427677083,0.19578787326083946
2016-03-31,1.3846880595878983,-0.8324966559264741,-0.22902682183347833,1.6179296412353819,0.6542890816722938,-0.08726678866354709,-0.15276962586930415,0.20300137879515676,-0.4755407312504424,-1.1475814695429507,-0.35754609928629383,0.25597046488935654,-0.24098779663210407,0.30831313222639534,0.04311012365372863
2016-04-30,0.36796559895209807,0.0020931672761868737,-0.18065119266105786,1.4071008748542024,0.5842104199004775,-0.5647934529432632,-0.17214579308674982,0.1339599821076519,0.03756184604618127,-0.5554120369063287,-0.014175660709428039,0.26023026055841125,-0.17153372002288103,0.41860409989592867,-0.09657680441951777
2016-05-31,-0.5237241462794276,0.7209323876517005,-0.48709377858615877,0.1941224986634304,0.5439725983930211,-1.0500675125543104,-0.5053920639072492,-0.0009098121031451512,-0.8314184603592235,-1.1720358437658502,-0.2668848288509238,0.008447993765365674,-0.5371222149831584,0.8195639610824795,0.22929275150179235
2016-06-30,2.3630291850092493,1.126474958408915,-0.15116702611386273,0.4544494096015509,1.0516344092873429,5.6202087137714,2.2799196936908332,-0.19078939426959132,2.372722307914977,1.0274607156529325,1.6436120290798382,0.31290602642826815,-0.07254250330289541,-1.996427699656761,0.005360146836922544
2016-07-31,0.30063198951590614,1.2933747054665914,0.08705094709166368,0.5694033105781474,0.8490582074661213,1.5105712682708576,1.7611366726200568,-0.5422499929311951,2.467647316916476,1.2424235070886063,2.4052349099730868,0.45114406061490403,0.21900093801731094,-0.4449352391383901,0.00898060251621643
2016-08-31,0.2634868158373649,2.1185491775247036,0.6639363128028728,0.2578582317395168,-0.07658951247746376,0.2744165375288797,1.5907945771236565,-0.8130471940074059,2.6795898882534988,1.4653977614473404,1.6469236018232638,0.8809417042460309,0.8481114533064043,-0.2852420825556871,-0.026847250036188052
2016-09-30,-0.04857791621959588,0.3640112341167101,0.7786445549134243,-1.5595276795385995,-0.250119433144586,0.5267833237852463,-1.3500309099591568,-1.2341344140421284,1.9921721221362094,1.2268555152773541,0.9988395816502659,0.9034556284979194,0.8895021933946078,-0.24191338674866156,0.06038449695035125
2016-10-31,0.6757615121000603,0.6467038104731286,0.8837892782244425,-1.0256316416245972,-0.1509011634267414,-0.07011991089837993,-1.030315449771725,-1.426786141028957,3.207275541881686,2.1215296521018288,1.224502134744393,0.9334562587448263,0.9759693585649851,-0.39779314376521485,-0.02037916233665214
2016-11-30,-0.04030276333500754,0.4180335281398562,0.7824952112656759,-0.8761960517205609,-0.3738278720192783,1.8590048067044493,1.4235412831410006,-1.8581237088197473,2.3763499263446097,1.8192981633827046,0.5445647863950478,0.7925029207785336,0.8303468498297744,-0.2506015486055235,0.14004607364571645
2016-12-31,1.3928216405607186,1.456758396723822,1.2415262743185247,-0.3137524547071677,-1.1475923336205929,2.9811588044447617,2.1806270850063934,-2.1060936329678417,4.0321992355362415,3.5339172751749426,1.626241015909018,1.4288983031346603,1.2926986718237596,0.8018434531044005,0.17256770285005557
2017-01-31,1.5621289685613766,2.035344223532216,3.2552223554276742,0.06664417046366873,-0.5604405937746972,2.7400514777696734,3.5645498916721303,-2.2914318445976964,4.2438997045938915,4.378920816915306,2.723417278777508,3.3004579724857863,3.3511001348591307,6.433340933635758,0.004055832829261353
2020-03-31,-2.682292187184602,-2.3975026611037764,-2.4093921159414404,2.0924402693684883,2.4488969125618785,-0.35942016705506674,-1.0087066906123627,1.6531397090080688,0.05039841428132948,-1.4282616508869435,-2.822744963135871,-0.5402115036242274,-4.613176953868734,0.8191350119786723,0.17824823140631876
2020-04-30,1.8050972882560827,-1.496072905358931,-1.1624676488704906,3.011002160961501,2.5000772590615177,-0.28912292123474104,-1.6048812384150597,1.4574416385769748,0.9850837552235664,-0.32776235129933523,-0.4294702128049913,0.3168639342816424,-2.3271203181155573,0.5169121644834109,0.026847250036188056
2020-05-31,0.5722600272744212,-0.005715019676650503,-0.9846717357974034,2.53181333183464,2.3055192476225983,-0.2546414751013167,-0.4067292281947734,1.2424095640580242,2.0928538910710714,0.19603842125821627,0.20951166489268877,0.6317749478119591,-1.908231852895636,0.45216178139594043,0.10668414258833471
2020-06-30,1.1688343407977997,3.016678826095414,0.03520328725591986,-0.7961463852947747,2.291116230195044,0.8148744077716582,1.2874749910558845,1.0447488233323492,3.439265815085289,1.3725860697878356,1.634295209680708,1.80972168067781,-1.02036038868317,-0.7570680979766973,0.08004270767353636
2020-07-31,0.8726088166336572,1.8921573091254178,2.6915675016365346,-1.3214262867213393,2.0504130418891897,2.6063951732189268,2.2172271846128035,0.8696841475841256,3.888287661078828,2.283198390140123,2.721084566797921,4.4356312825377175,0.6801032392903706,-0.8738652689143662,0.024424552007074794
2020-08-31,0.3973960168931977,1.6727356438825642,2.6049871858528113,-1.204485332485228,1.4137406140600013,0.3101901636350134,1.0644095297433915,0.7107453486773001,3.4299210543653587,2.5544736129378207,2.3727954717179167,3.7085105399470852,0.8207495074868576,-0.2814013431384255,-0.14083490385148614
2020-09-30,-0.9304937798598377,0.21625493031655552,2.8384145637132567,-0.022930251538131982,-0.4750763505557318,-0.8332712399812195,-1.3136787438865185,0.5595839314623373,1.668473073134143,1.2378661151114179,0.36506872776801136,3.408211849688846,1.1902317288773965,-0.15677121113311138,-0.025001302205417155
2020-10-31,-0.025914490562051418,-0.37695966725513647,1.163774499799782,-0.5367302733432741,-0.9559654803246981,-0.8996274554418113,-2.835646040284396,0.41472246723523065,1.4241124593133436,1.1048718126031971,0.0016454448035279818,0.8551155588431062,0.11386783741355835,0.376483410119574,0.16851358382761972
2020-11-30,1.5481504889906132,0.3832197314264279,2.7624437014486176,0.6545947740929198,-0.39465210945098056,-0.10034577689451842,-0.3975053334168625,0.2709102198951126,2.7379228235432698,2.5842979517384514,1.1910089397177042,3.2869009808455956,1.6973344963761783,-0.25009473442579466,0.3467326344437675
2020-12-31,2.7856422715184332,2.948716187903344,4.899452597836133,1.1014152191952498,1.1082451022228015,2.6991018744983526,2.6850056671383986,0.1253501439202228,4.98044433218364,5.132599983622614,3.869318637435126,5.370501329946431,4.176397587014883,3.3119708248286943,0.0728920022680316
2021-01-31,0.5304753347443008,2.940468943331609,3.2769371402621825,0.24062248113420276,1.0195851072779103,1.2350803662069567,2.4624395490427187,-0.035925737525144635,3.195312835462334,3.7754557076019766,2.8138410193849714,3.549386423325847,3.0537337431707856,1.2936496066702632,0.3369742446638841
2021-02-28,2.2674628311109597,3.08116009199936,6.470996994157148,0.49306050367554755,1.6588071297435558,1.3538275026753046,1.3828514496564848,-0.21240973356208953,3.095422170056851,3.8693267921690597,3.9450494998931385,5.612378882370686,6.7541958710221,5.615651878757286,0.060846015861839305
2021-03-31,0.2585851127681939,1.533670378973883,6.501153128144737,0.4722295983935958,0.4303127677396715,1.2831674127068828,-0.020914035416358646,-0.556158124190023,3.251809323683964,2.795050766493135,2.182420630819388,7.374612466530507,6.752117278949104,6.973808837787771,-0.03606159979205147
2021-04-30,-0.3309721580036913,1.041581677452272,2.7505739294606246,1.065064072299722,0.4456307467340648,-0.18081689581650648,-0.5133600244479167,-0.8111395500896984,1.777749654332436,2.0505754478248814,0.9080888477472087,2.8521480152186256,2.7625478073966576,-0.28840415111099926,0.38610302023515003
2021-05-31,2.290404014689939,1.125172701902553,3.8794922971333117,1.4282831782487577,1.0804320893516957,1.480395313810893,0.3138457831300402,-1.0561213404134744,1.667402951018364,2.178001226439354,1.9742464285137908,3.3886708966860195,3.9398477330566744,5.88395771327005,-0.060000856332024594
2021-06-30,-0.533632444469294,0.6770526138495758,2.2785506970663816,1.7717789604989662,1.2032647846622997,0.41896049222708687,-0.17650447145733156,-1.3103660126299248,1.0987197057961484,1.5975720355418823,0.7733132824294786,2.011205976658188,2.28885101559602,1.0590861321031952,-0.11502623840951928
2021-07-31,-0.842527513249691,0.38102859192737826,1.4083842360667533,2.0104974250183343,1.8228784973245449,-0.618399770760375,-0.08576697680337395,-1.5433249460401166,0.7105885759182188,1.1725726277744417,-0.1521591461859471,1.1055948543995167,1.4023174742647289,-0.6192897659669655,-0.13679311288135682
2021-08-31,-1.0205041827684727,-1.3242062891377855,0.9050987914773875,-1.6905833150141916,1.0849858518725923,-0.9236558775762868,-1.4026961117332837,-1.595473317593913,0.4118058896493499,0.8404299619770284,-0.7833555055337738,0.8185190960192702,0.8921906790011348,-0.7674421599082835,0.020248160829947494
2021-09-30,-0.07061632330591362,-1.0567464195718175,1.21147591423567,-0.9235149707175774,0.9699787835848401,-1.1910790513304204,-1.2467079125440308,-1.6225773954186131,0.3113580901133642,0.7306488606158089,-0.7610164969568662,1.0970805987353522,1.2082174020238925,-1.1733645292991415,-0.06795936183499336
2021-10-31,-0.647448565968032,-0.9623074874791104,1.0068905835643578,-0.9753688340830755,0.962599560622479,-0.9708418055651055,-0.2869961842145479,-1.6130153191854064,0.1298728313301955,0.5332753451755329,-1.0779236952740765,0.90002202434572,1.0023476925931007,-0.9491370077482268,-0.06907801047640313
2021-11-30,-0.6021588904165481,-0.7134245338554331,0.42417556086749103,-1.279898296025088,-3.2454276029188307,-1.5471659884815576,-1.007686625535185,-1.6181818592036674,-0.034111959125896395,0.3530398720995861,-1.0429453049475583,2.6715752375284416,0.4133584081356013,-1.174823009889364,0.1224549490171264
2021-12-31,0.5325099235132165,-0.3861744707077852,-0.007243752723481379,-0.4022874269686707,-1.6030719799076576,-0.44876025144319576,0.4971000549938669,-1.6195135127157991,-0.012742872072854636,0.40232850017026334,-0.3855479245356716,0.3888343739903577,-0.019914211140868318,-0.35113825117247743,0.3226564947236112
2022-01-31,1.685997469004187,0.8750177540262103,0.39239679822886764,0.7197335489089167,0.20644067355400497,0.7079010432261553,0.7697337744281975,-1.638052325770799,0.263582726856155,0.6631314443667238,0.9606318046400945,0.3168051716625286,0.3877119945072594,0.46065456273431293,-0.27845040221911543
2025-03-31,0.22801127848313532,-1.4051558168159564,-1.073321797765589,1.0746545190996302,-0.1262285432097872,-0.5728940046999236,-0.15367200638364464,-0.642804405470768,0.34037489160283796,-0.8757062362760992,-1.34398350675267,-0.9899442106897268,-0.25766892244300016,-0.04567613298206908,0.07403952541552433
2025-04-30,0.29359050515935864,-0.9836891586216235,-1.1299573483166636,1.3846110830330725,0.16771002410493177,-0.42738816513919203,-0.07063065294858549,-0.5854278954712518,0.3993804480324692,-0.9526840544276212,-0.8249752551408436,-1.0300636514956596,-0.35541365724974766,-0.07103946301845267,0.42293048987822335
2025-05-31,2.410109513990573,1.6481519591101974,-0.516077171423897,0.8791202240891328,2.5495217034244186,0.8796784798105234,1.94776121696484,-0.5260705241853403,2.618728531108783,0.008663712700697717,1.2076878455765707,-0.5164253830248885,-0.42084734228972986,0.13732605459889008,-0.1643655126433351
2025-06-30,-1.1419397383750045,0.7644994651975754,-0.9777926048593993,1.9967917845824192,2.4539103952177586,-0.6137896895536875,0.10118920083072389,-0.4148416161262026,1.15712370457806,-0.7368951135174314,0.19255467639535512,-0.8606317352805327,-0.5497533884526608,-0.10991401782450184,-0.11862508308419098
2025-07-31,-0.8197466490324197,0.10531111956963618,-1.473944110404101,2.224627260937346,2.2698495647191135,-0.7884835708878262,-1.1584391479751572,-0.2666642497001309,0.11415832636283031,-1.5501891540210946,-0.3416085298511814,-1.2094243509102758,-0.6734398046903491,0.11726642429240747,-0.06125339751417288
2025-08-31,-0.4461535805154311,-1.4482271904770985,-1.3857178384059734,-1.4212938169582006,0.9368032464857295,-0.6642321614955474,-2.4316526428015424,-0.09285775574379493,-0.564519815173506,-1.9725221344852817,-0.7074725133256746,-1.2495095444022524,-0.6853676562615244,0.06475580744541085,0.062953946737467
2025-09-30,0.25517498132695604,-0.5990733716434302,-1.172952643914753,-0.8977701966925893,0.8691589766997251,-0.2568669419004264,0.005781921220813834,0.11681571417834022,-0.08310976604029528,-1.4992053581212037,-0.5107111545601037,-1.0884385353538988,-0.6743562211558475,-0.11317320805772745,0.05980653663541576
2025-10-31,0.31731315266588256,0.06707853607544702,-0.8920935890690245,-1.1437690206470759,0.7885608472075767,-0.06728565930226574,0.9937531301172972,0.3121745245760248,0.4112642055173116,-1.116400278795354,-0.3015532299321204,-0.8430340348681475,-0.5861645671244685,-0.08956001577493103,-0.1272118962133587
2025-11-30,-0.7802922581152097,-0.11565523304912682,-0.9708617964033462,-0.6105036801467122,-1.807353720455811,-0.4668442212057546,0.582086540608386,0.601066511441157,-0.9522632083090945,-1.7676720526947987,-0.5739141049990899,-1.1757815564505787,-0.5445306554460592,0.07609723079576389,0.10514568756079008
2025-12-31,0.5542101525421205,0.05801421019409229,-0.733344068835402,-0.38609200125150256,-1.5830972323879406,2.0684429075190955,1.1060790409788932,0.9306405861665881,0.12735863510008744,-1.0795503911392432,0.08664333457462481,-0.7581393562845898,-0.4806124721594945,-0.14606248520181986,-0.032195027266421865
2026-01-31,-0.21359760334980496,-0.266188991523253,-0.6760686056883626,-0.4497323689679659,-1.7137296348989748,1.6306885975379988,0.895201135868841,1.4578558732370503,-0.11640567065046527,-1.1150345306162002,-0.06527775896661746,-0.7033615732416563,-0.41857794017064814,-0.11627283649193212,-0.05169761251055319
2026-02-28,-0.2638264652013369,0.06426569601830566,-0.208708394980201,-0.7807924281993605,-1.573020587323059,-0.5473999821385299,0.376451317529796,0.14045273753912393,-0.5552470426143841,-1.2881895769888598,-0.29338107873342756,0.15402610912781872,-0.2853023315660504,-0.16767928227570822,-0.0843385602779284
