ENDU IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-07-31,0.3341351605852126,1.024341819781534,1.5952348720867022,-0.8151754454840324,-0.5655280311317504,-0.9084908697491777,-0.5681447209148872,-1.382025091710474,1.9013725822014753,1.3436735828136979,0.6976119531760397,1.5886887750984362,1.17452476066988,-1.3059233606775353,-0.040743812434136856
2021-08-31,-0.48986633326086937,0.22277177917208,0.6804662935908112,-0.4673080145943643,-0.46423886664120556,-0.7749419646354699,-0.4950962430251277,-1.1637530366047308,1.4140705892274028,1.0426432488147324,0.19704836659656536,0.5841873469294084,0.5946809647068323,-0.4675988010646517,-0.04829565375096264
2021-09-30,-0.5291238274101822,-0.3704131245872755,0.3509548236744519,-0.5074606339373625,-0.4013005880672174,-0.9662770938543505,-0.19897531487480055,-0.9609600978850109,1.0148358720628725,0.7779885482248966,-0.25880957544062544,0.22496936367754625,0.3762190177455336,-0.4592455238857725,0.13901116016074366
2021-10-31,0.8756573514224892,-0.07857421660917692,0.9871032996555407,0.04376149610037767,-0.6270012997745902,-0.5327598953729673,0.04299900808798533,-1.017316327746778,1.5846765421261446,0.946677921608252,0.283257349643204,1.0596255043965832,0.696148453187561,-0.4521017495910933,-0.08774311144513962
2021-11-30,-0.7838435561871592,-0.2504746085787667,0.36567697499831453,0.1939900715315088,-0.5305887930239335,-0.8871588763963038,-0.09634473091667935,-0.7866693615331706,0.9612873338998003,0.6115956983848798,-0.42195051357868485,0.3146201297239108,0.35147682932715163,-0.45015003582769547,0.015439612975125984
2021-12-31,-0.010417648813677226,0.03998580020876747,-0.03261687217939715,0.0626468649420371,-0.6119798457371076,-2.3635193450782745,-0.6640016618593721,-0.706010163509497,0.9233339259979003,0.5378639592121862,-0.34367174331405304,-0.0650679945012982,0.07041201491772613,-0.8892232652222501,-0.05547370395843956
2022-01-31,-0.5273694883692147,-0.7561406654995034,-0.26439661954157373,-0.7090730978283212,-0.6295264166007721,-2.1098077367667,-1.06011296346539,-0.5450129749894488,0.5798005126317254,0.3231195874266195,-0.5884172342198861,-0.31648319195981944,-0.07689703368939405,-0.3667442782981186,-0.1951662022589923
2022-02-28,-1.493381867486418,-1.16149995769346,-0.7724002740457738,-0.061396105996214694,-0.20723053558509177,-0.35576000935713903,-0.28153538735485256,-0.1891009515923956,-0.2638395238241427,-0.17356359478498234,-1.4421885715684468,-0.8623210796159113,-0.4623448905028697,0.5271667386344407,-0.18573340124405524
2022-03-31,-1.356763448152148,-1.922807317861372,-1.126092918678147,-0.45126793713844854,0.00796310661164036,1.8925726494608954,0.8691982099929004,0.047640880913055364,-1.3679066513352873,-0.7686063939958474,-1.984881386070563,-1.1398227780794727,-0.7965771739201746,-0.6684348541060828,0.10766421742363798
2022-04-30,0.7593576454374943,-1.3819745559006158,-0.7787328177794325,0.8872130927693566,-0.09604031366635798,2.76597430678842,1.7056841292723592,0.007639436111602815,-1.286998670373919,-0.8233413612219582,-1.2781807404815935,-0.8564119001523992,-0.5569381622755656,0.05760996933438052,0.07011042053701358
2022-05-31,0.4204206161254497,-0.31749155870903095,-0.9915105684101049,0.9467015411753124,0.1693783219688027,0.5002934196080212,0.45376775562965066,-0.04860788969656074,-1.2371566358387782,-0.8837198815918829,-0.6945075780749097,-0.9758719275757458,-0.8276975985245035,0.25560832003705813,0.07644831576297838
2022-06-30,0.4786678338088487,0.8735351708623328,-1.069748630008797,-1.9003438132525903,0.3936070482318963,-0.6705678126470754,-1.1962720259954798,-0.2595519580380312,-0.9960686353231433,-0.7561850859770356,0.041873345773063786,-0.9912576410506412,-0.9951352652065721,0.7184593998421938,0.030039412646625248
2022-07-31,0.09536094259392806,0.5363612405602435,-1.1544785299429405,-1.6388019077326046,0.579459876069232,-0.7179578573531016,-2.149181441742134,-0.3665475921340295,-0.9462050437479578,-0.7662696669285768,0.4158674060703264,-1.0302779161685833,-1.1110732608513365,0.8027492524356096,0.028662440458677434
2022-08-31,0.08582150264932129,0.36068499883379285,-0.9894623104988389,-1.4619110857229451,-0.008220047891789366,-0.41233117608239367,-0.8508012077681859,-0.44490032804783125,-0.8010820405522882,-0.7086155853163981,0.47200242656231567,-0.967947070364257,-0.9589622553767675,0.5343911192069551,-0.05006180499953957
2022-09-30,-0.6485256268308028,-0.24207847462295629,-0.9488609195883226,-0.9290955077230445,-2.4181631151282548,0.5022823261779938,0.9948542666093745,0.35435055464451287,-1.1293922963688787,-1.2861839497322316,-0.1677622094296751,-1.1211420889641757,-0.9209222126595331,0.24418524273417958,-0.05014998433459163
2022-10-31,-0.6043574030534714,-0.6426441800328246,-1.2502509069834296,-0.8834038162775689,-2.2003912929885896,-0.5032177242387081,0.16019641387341396,1.355771954204622,-1.3974314250410973,-1.8784504504385098,-0.6525048431311097,-1.5898996834545707,-1.220072830349448,0.885377922258914,0.12057680270712491
2022-11-30,1.1446217789117086,-0.06612343882283823,-0.8366074015944094,0.3745733629634512,-1.3609432822766254,-0.3196688877285692,0.008496583003124832,-0.7467212393166089,-0.5484815783149616,-0.5716411022155045,0.20379665983640782,-0.8760191928966367,-0.799498889980812,0.4535271337955532,-0.10235789745902175
2022-12-31,-1.166487039913353,-0.35681131794473403,-1.0344328841199295,0.7695324346495305,-0.7262744627641566,-1.0113802644128358,-2.670608753926659,1.9484306645638771,-1.127817628212796,-1.6972634105277364,-0.62076474444301,-1.0568516256824683,-1.005437711694941,1.0218092415254314,0.0653901015954375
2023-01-31,0.6749422985119625,0.3498419817623262,-0.7581413294359571,0.7690578984515936,-0.49731205526933736,-0.8863635584642616,-1.5996581336385287,0.3541925535926498,-0.5740327021831242,-0.8577490461436329,0.00020487621588197974,-0.7523693427794321,-0.7250568943178681,0.6006021564174282,-0.16467059466826123
2023-02-28,-1.7371993156787213,-1.3028429307668676,-0.660929509091612,0.7782396188405453,0.5060735043880478,-0.5607282551633693,-0.9331602824738578,4.958503728655312,-1.4076137579809134,-2.444465573704943,-1.1400764358426676,-0.6330605256975507,-0.6488405059505602,0.4402356084760953,-0.005781987599933298
2023-03-31,0.002107566777246277,-0.6178361968138418,-0.2328981828806228,0.6986021207650899,0.45370988316199484,-0.14858521925866092,1.4508249391123222,4.179044488169554,-1.736306235410633,-2.058389836850968,-0.916581350893096,-0.27175627923330364,-0.17813925819437448,0.06847134642627602,0.07943229122353548
2023-04-30,0.8467745495250072,-0.4864915098819372,-0.21820815830675064,0.7763196785544156,0.6938149441987308,0.3192288703485591,1.8546135134062485,1.9332132811462293,-1.1160690812472944,-1.1476580672738999,-0.1305029379033094,-0.2573491228568928,-0.18439891184984733,0.20482970664163022,0.06469890773935788
2023-05-31,0.6296159240004283,0.8954440116260212,-0.16369247816500096,-1.062044304157691,0.190799356724554,0.14370442344444273,0.8165438925805127,0.7734225429673569,-0.67338229125099,-0.4708657335967496,0.589341875863827,-0.18102774717904346,-0.1328242337876278,0.24658446718122387,0.09653600204257504
2023-06-30,1.017566403488932,1.4605005784416447,-0.006819807682833105,-1.6521211277923684,0.029367356640144504,1.3328609575303227,0.7765591539582514,-0.5879328018968583,-0.07754729125968576,0.4866069408862637,1.336190161451586,-0.032637004449764695,0.006813210889842657,1.024623239599264,0.06927562142184025
2023-07-31,0.7266539473155138,1.322162167828116,0.23976351524819803,-1.4714713267687034,0.02649492585546454,1.8670952569293202,0.774825803043999,-1.43128443843623,0.4611060643749571,1.2637012655011854,1.7851320326223938,0.1945016262486904,0.21988477008904028,1.631634465230992,-0.019355539164237583
2023-08-31,-0.18942760289034924,0.878029860100886,0.19859955270666127,-0.47000439493960416,-2.255451781275543,0.06219595107702704,0.1579711971528011,-1.0784740680062113,0.49322704832085756,1.1399486097480431,1.0326092743374773,0.5698285457446968,0.19594401968929148,0.19318265296621487,-0.04225720951203354
2023-09-30,-0.4356222001980958,0.05724562820315731,0.3235006641581611,-0.49921065253418345,-1.584321059632692,0.6050846247768947,-0.21368903395318292,-0.48960161879832376,0.3236646753301823,0.7377871086510682,0.23412665769303106,0.5694363538895487,0.3381185630475349,0.4988080365076724,0.002948559225313652
2023-10-31,0.028527214650568067,-0.3355981784830458,0.6584858699722629,-1.2785189174284977,-1.505744133816336,1.733450967441674,0.043827599330134207,-0.586948166175088,0.535558722205266,0.9375321773756734,0.012420898832119632,1.0436018753508036,0.6669745435979966,1.7651520077726528,0.053422450937055124
2023-11-30,0.6393792117110771,0.11294075287616567,0.5406029433113161,-0.6415268326057284,-1.445512954838436,1.1401761392603182,0.7727052078854216,-1.1619104476141213,1.4410903525251502,1.6429015018276083,0.3066097819456237,0.7858520895748666,0.5001920949207402,0.6846020554928668,0.13803443682085104
2023-12-31,1.5100315152660428,1.1559287361101114,2.750986765600219,-0.15017158011587642,-0.9088159178977446,1.261269726221053,0.6823858294448065,-2.213268747032997,3.6988563432202524,2.863497988426425,1.3058684533584017,3.108598579984962,2.0859876930451167,3.0844502338410558,0.08525756393917248
2024-01-31,0.836257209765057,1.5641432685665724,2.6568929245709065,-0.662364376587199,-0.799474262507721,2.140796005867164,0.7011216657993092,-2.1558247181084744,4.010553106706446,2.701762581857389,1.6773753981589552,2.7652705229621763,1.9670471236573186,5.368140412313786,-0.12547194255739583
2024-02-29,-1.4288085833389081,0.43995988268336517,2.6186249026546564,1.425234217143675,0.1306842410357549,0.06582525636326675,-0.00543617805974184,-0.940554674096943,1.7062647110045182,1.245118406880069,0.17132170343752134,1.9055978103748283,2.3365416509873858,0.28880356229810805,-0.01628700497469905
2024-03-31,-0.33910858464033905,-0.4993593211064005,2.1330414814693466,0.6455512627654598,0.05852022591590881,-0.9067323222193023,-0.8555669111542068,2.430734817902679,0.3694483501211721,0.9782702851665462,-0.2424375682665178,1.6889200883166613,2.8516232586908026,-1.5892643182870116,0.07963843245768092
2024-04-30,0.7303028822301371,-0.7460940888258748,1.9028289771866558,0.5596020515323947,0.18566860487964562,-0.8282489405161837,-1.4393279061492055,1.4258967351170893,0.9449780647699447,1.3046844827278605,0.08269358366729525,1.4873446195194777,2.2524751892999686,-1.6379237358934298,0.11465279934539195
2024-05-31,1.200386112702802,0.9274841618352045,2.023665646425879,-0.10852315735651187,0.43085761195131134,1.2385358051453454,0.5834620693179138,0.3711046295455175,1.8006582427216598,1.6511887197252877,0.900472758603315,1.5202172256190705,2.0345537017849487,2.23728064487661,0.18815974845064354
2024-06-30,2.0651812280798554,2.392081232693884,2.4091936410396646,-0.3323452510911244,0.9255823732512424,1.0305104223579702,1.3076116423857365,-0.9299426299134445,2.717418824183709,1.9830537136520734,2.7068327369704352,1.6517263790115695,1.9220824705965591,2.2820164618943184,-0.029268718673416308
2024-07-31,-0.6451831283301316,1.4264661654059545,1.4741209297273175,1.0332572519321552,1.1822200140777324,-0.6002337694224074,0.419264566104499,-0.5981065200854356,1.7202386408119876,1.287446371237411,1.3782998944946572,0.9743732683199852,1.2503278484716782,-1.1708459784638652,-0.05000105502416281
2024-08-31,-0.8485033291777434,0.24317057476447357,1.1742559646207873,1.5034366421204144,0.4726346508349838,-0.9095474039662464,-1.0533037766672786,-0.20545970842248937,1.0887069623120653,0.7935783327608921,0.16935595073466528,1.0415125242612286,1.0799600447718667,-1.4603011595661504,-0.030075295416061805
2024-09-30,-0.5747221599059018,-1.2277897696216868,1.1489043047229839,-1.6998020944229433,0.595001674775408,-0.1555083167286449,-0.5415783309888983,0.036244099511844236,0.744262695542864,0.4986074533307065,-0.5893723921217544,0.9844716898354278,1.1134649754200059,-0.30647875078014375,-0.01093113033018579
2024-10-31,-0.37091989162790373,-1.0412306010671328,0.9794310721997757,-1.3993872810311334,0.5656481627897413,-0.06300384599724176,0.3830723757801206,0.15845444055744096,0.5498468705708438,0.3111984168474129,-0.9722660069010278,0.8253783417529335,0.9692659831421716,-0.20378335752417778,-0.011243567708994184
2024-11-30,-0.3976662392309722,-0.7761221484463781,0.5422306964653885,-1.5379320772608855,0.07324791651587115,-0.1560400245522969,0.5305188408909338,0.2579473810710202,0.37889499338243654,0.12478304503306918,-1.1780759845457,0.5761978725499212,0.5590523049736473,-0.30114152781049214,-0.08811539281365224
2024-12-31,-1.2495718383559529,-1.1246843252127132,-0.7076609834694869,-0.6293772874189875,-3.0211445103692847,-1.74038269015419,-1.5629464457809703,0.9118277568454425,-0.13723743962613544,-0.29986330581339765,-1.5908656230761145,0.2789513064180409,-0.6522105888880542,-0.8665120338135928,-0.07763287905677815
2025-01-31,-1.144239306316508,-1.5078453357149808,-1.5864160468630735,-0.6348639659181751,-2.30948868112332,0.32693753059584557,-0.04723953272378082,1.4589283806770557,-0.5659985799274186,-0.7225207184590791,-1.815072127795048,-2.283622861004807,-1.6531928631393145,-0.4468799079502279,-0.11928268931943999
2025-02-28,-1.539968588223333,-2.0343026518376957,-1.5781308691442983,-1.049198071552504,-1.5277497021359776,-1.4047276430406679,-1.3979554100271978,2.2724043236818665,-1.1385918971116864,-1.327445873091696,-2.1652534532957906,-1.9561242712856715,-1.6726548414226905,-0.19948331020449583,0.10859469672990987
2025-03-31,1.1491918729096982,-0.7848481535674786,-0.9977471696562628,1.4327201930630151,0.01649374605789895,-0.6439236535936531,1.1309686091319346,2.6860568819682396,-1.3908084800730096,-1.022981425589828,-0.9228854654340671,-1.0353913352256068,-0.836173772235647,-0.4078120638121388,-0.04856156661443032
2025-04-30,-0.8065355256758927,-0.6206218716145673,-1.5688717856911027,1.3091185941727967,0.03222669543923505,-1.2049675533706439,-1.1827691664976987,2.3950818907861735,-1.7234708254743847,-1.6140158209872069,-1.0146962401280033,-1.7008943997917176,-1.7167026257618165,-0.22297726139967544,0.26002306445780676
2025-05-31,2.9275222943787393,1.6141014886515723,-0.8325488841448423,2.242629810722014,2.792300129306015,0.46785841154781277,1.2377018577814427,0.6804807205712783,-0.42430524571157435,0.014037448799213762,1.3845168794614784,-1.08088458038524,-0.7370913577275348,-0.14750810440960577,0.1302516967504703
2025-06-30,1.1092565541142512,1.6195567775802304,-1.1038943622178907,1.9616347574486177,2.3526682325579205,2.377347470870081,1.623753740132444,0.07713212011670383,0.32324847685515573,0.7027622916331113,2.1378661488413946,-1.2393952989988866,-1.0838389151540553,-0.10273013441494949,-0.08212361691715592
2025-07-31,-1.0666143368249104,1.3621500613657285,-1.3038083595991825,2.126737498538064,2.088918329975018,0.02141880852261893,0.9393991910290616,0.3860062066422768,-0.3329253975493856,-0.093032911746763,0.7253014344776761,-1.3463459041942454,-1.3011581957915281,-0.3852215922083772,0.11713402015523626
2025-08-31,0.9934034072683363,0.550895511632427,-0.48165015131136724,0.8087050156184102,1.2280082073328982,-0.02533945785273132,-0.030672555301814185,-0.1762695030845774,0.4047527023775271,0.5532235122567085,1.1013841230056314,-0.73688318747847,-0.46077451575875367,-0.18189111932659735,-0.04396704003330925
2025-09-30,-0.6519433177863618,-0.38650781044484633,-0.5609800684244155,0.49062928080553997,1.3781821782766877,-0.05486101026130036,-1.1379955062618556,-0.020763088629759043,-0.020882835553674567,0.0852084929900359,0.2014331704511542,-0.790041891971739,-0.51339860993646,-0.21016803339758056,0.03338418904759811
2025-10-31,0.10415367588113071,0.2348161135432355,-0.3470595494196338,-0.04582592966684072,1.0035590034708621,-0.6533693328307146,-0.6359035052578919,-0.18473625149802383,0.12647759892501992,0.18691388248986543,-0.048361307651217225,-0.5811949850699303,-0.31618492393072245,-0.5185774245317755,-0.07116934826885968
2025-11-30,-0.9294778551228781,-0.815066257645368,-0.6461605135218628,-0.6343720782779191,-0.010754337557679086,-0.6430440110460802,-0.6862785814950437,0.09207735295397973,-0.5033218893788941,-0.4771104106642171,-0.7292988141519684,-0.6324323235162675,-0.5806877424059903,-0.4324566751746325,-0.020522359686711046
2025-12-31,-0.3781620745356541,-0.659151811487483,-0.3164527269945886,-0.6825300893428853,-0.6390271834817962,-1.245785636520027,-1.5041232907358066,0.10446252084981729,-0.6571743732714943,-0.7078511245065503,-0.7719008986037801,-0.09717202419348367,-0.20098015185926027,-0.8877664599940948,-0.06504574784144383
2026-01-31,-0.7642770858835493,-1.1299303246817154,-0.21728264032916988,-1.1656833930655583,-0.7464108479358882,-0.9958801077189142,-0.8420893260125677,0.3377501570604907,-1.0361277047013928,-1.2401445325695675,-1.1241223344126487,0.07962030486530221,-0.036580104136099745,-0.7645532056813289,0.09239149931596989
2026-02-28,0.8562748506239162,-0.16175485927570546,1.063127388285058,-0.0627002688093152,-1.011716982065868,-0.5181357215292247,-0.03426668994692725,-0.3683458454992303,-0.27687311718581187,-0.4407916939121757,-0.2536592347592073,2.1332133031745175,1.2209655982206153,-0.9568572646790757,-0.06135515496192273
