ACC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-11-30,-0.40757795578056855,1.2109027379215143,-1.6126350777263312,0.4012392766502461,2.17972541366021,-0.27644642527748703,-0.6857206043703112,1.1856902101787232,-1.1434324177584694,-1.6024330469755146,-0.281284419040663,-1.2841955876357272,-1.5979685034526117,0.07232588497591448,0.011018770653841195
2013-12-31,0.16265198962192445,0.004964741679497182,-1.5510819131410398,-1.2127032711067605,1.9251260991667538,-1.578039397858275,-1.2831846857947988,1.4838592812264515,-1.223697094545032,-1.341765315319269,0.1548494930266495,-1.2402424131347445,-1.5638615710637283,1.0905865612323864,-0.09244169356345351
2014-01-31,-1.1615204339947014,-1.0197335228660065,-1.4709187026099355,-0.5680619754578019,1.9245168568948108,-0.7984057376320929,-0.7377185447732355,2.626932430300592,-1.3962538402563898,-1.7787332434696674,-0.7485810365047215,-1.161304989659237,-1.5914560123355097,0.505967993060293,0.08896327205879367
2014-02-28,1.1972053893764627,0.15570304538147123,-0.8533051264278922,0.41687751691529656,0.27913208248156773,-1.0364893930457915,-0.6737565524035938,1.159341089199244,-0.8181307756454075,-0.9267463896741907,0.23594551596493776,-0.8902166410660036,-0.8440938481689888,0.36332989458924564,0.23639592324355638
2014-03-31,3.0417783387161,2.320187432280696,0.8416790490596425,2.257965013174677,1.6892282646133439,0.4675730561881561,1.007385062262545,-1.0957433664472094,0.46245454881496706,0.7788198353976569,3.5276341546640255,0.4587356293462314,0.6695492423357402,0.36400042222090667,-0.0791856565908284
2014-04-30,-0.8565375054048033,2.320305144406146,0.09227220372999717,1.822513367378969,2.0149403944697446,0.4907352443566207,0.6152819971596433,-0.29439881668504236,0.0885379619280759,0.252885832235672,1.4305550324137744,-0.035103996051273706,0.09153814484994237,0.13822744933578918,0.03346319833008568
2014-05-31,0.3391468356421497,1.579700893676374,0.34217156791972136,1.6970387786555863,1.6422510195381033,2.273185620738935,1.7291655616520987,-0.5249161687414887,0.29918167051070355,0.4737672482725912,1.319627085754437,0.15457105056362772,0.3024383924021447,0.91877833156659,0.09432376839081663
2014-06-30,0.9561464495132836,0.30904283087082884,0.8555238144414674,-0.004919483304111949,1.5563199764894025,0.42004718023497506,0.25032224568543016,-1.1286507800129024,0.851236594759618,1.0411781519425294,1.82686964575241,0.5120975462567282,0.673168410366798,0.3509470804198966,-0.05121269797404729
2014-07-31,-0.6285685457356937,0.49558585800230387,0.8518312106881002,-0.3045532603706531,1.0749556322374714,-0.6829867379215977,-0.3311377663720886,-0.5213374409112005,0.5585930135806297,0.6583490656498456,0.4056711082732406,0.5806646600230001,0.7436320709809365,-0.586046142831872,0.06694669802442489
2014-08-31,0.7068569288542181,0.7593711753401248,2.773023437073861,-0.19344466584179698,0.9625042052547171,0.41626051681044224,-0.6664277590102403,-0.8626694709804589,1.0429315137174795,1.0577965162189762,0.634054781273314,2.054474286845319,2.2310414765374285,0.7997487508841156,-0.06433531018045169
2014-09-30,-0.7549290896165456,-0.5024322025886128,1.0920907929243089,-0.3202732088678722,-0.641721687054919,1.149969781184442,0.1965822305240972,-0.2566843063734479,0.7174852714269875,0.6662595671026561,-0.12691814753130223,1.3915472364826664,1.0431757935884005,1.4872509971337518,0.06881422668593322
2014-10-31,0.7839266202716025,0.5416832700248847,1.430755827550696,-0.24100697210025063,-0.8953063588348954,-1.0018488156942,-0.279439080728956,-0.6355795624156558,1.4587850566345946,1.1546101614225106,0.46258414255345764,1.976808096498332,1.2750786643798906,-1.829664393550242,-0.01606973328748261
2014-11-30,-0.2160313284897324,-0.15170130557333225,1.463002716941323,-0.41926840994700404,-0.7875291719157741,-0.9061003840635737,-0.8346886811639794,-0.39291875040509106,1.3945428381325418,1.0039229228228714,0.08029672351504215,1.8904147745196538,1.345881360115645,-1.7267894750241453,-0.05231587604002952
2014-12-31,-0.6069167526741445,-0.030196072149994813,1.0230744619250585,-0.5095325937573962,-1.0741178254125971,1.8241638870741035,0.30668588700248073,0.37078167338034207,0.6139770660256602,0.6759328270196467,-0.42748036061034395,1.4855060392056454,1.108147892423589,2.343429657290183,0.10839486746390695
2015-01-31,1.2014919351863935,0.2865974797660578,2.2832351760371092,-0.043351258275961764,-0.6480637959348213,0.7664424975229336,1.0320744059929234,-0.5460860409235833,1.5980084626300308,1.324417077424214,0.6597268071554091,2.7262033372174574,2.081267189386624,2.0423488775197702,0.07268795982210213
2015-02-28,0.7150718635014913,0.9913573287296629,1.8960487305520908,-0.06497715742949077,-0.6198723078731109,2.3707603959001657,1.9232008296307328,-1.0121746869679207,1.9578857548128874,1.5021331640374118,1.2630931650714023,2.1581404184146717,1.6325791004765025,5.608430673432526,-0.07121511119519423
2015-03-31,-0.8950817041579378,0.7578725183948888,0.1544962766734799,0.14615702612677864,-0.5583512838026417,-0.2729295237440593,-0.6118879665584357,-0.4001445108887276,1.1000177535858913,0.9008949262001806,0.0649997285573842,0.16876377120646746,0.21772851280271222,-0.3214852855921236,-0.08618857455969947
2015-04-30,-1.078490603659427,-1.0225334464116502,0.08426761310683985,-0.08150846599591954,-0.3988615862963753,-0.45736346464989974,-0.3792197510918901,0.3043011746773511,0.3805991522132948,0.34368857512921713,-0.9553342298909344,0.04780563921302818,0.18457692653020719,-0.38254220409973344,0.05343927776455564
2015-05-31,0.5073948566111266,-1.1812758795544012,0.15328048186315016,-0.34590270720535665,-0.29776629699972584,-0.6877744179449934,-1.562612563484814,-0.10031457200830304,0.6883572004876471,0.5467975936314069,-0.3679332272450171,0.09717486448300967,0.22607273152080345,-0.48278877186717545,-0.04589993865623485
2015-06-30,-0.5880040531479406,-0.9171215517117172,-0.43168131857028375,-0.4555138920149178,-0.3813491836104858,-0.6904482860036989,-0.42289895498082225,0.27209380275249817,0.2974903292323572,0.2402118589651208,-0.995683734318438,-0.47879014360997024,-0.31829377061093267,-0.22283404476859475,-0.04036636240934205
2015-07-31,-0.5032182829647304,-0.46717685680316456,-0.39371157904987203,-0.8826625186377305,-1.1764127719630642,-0.03200241435070354,0.13468117210210498,0.6018100445245387,-0.02871526580820134,-0.022143766273621225,-1.1986494956415015,-0.4501460295001165,-0.2825828989411627,-0.25226279968049226,-0.038612565980220136
2015-08-31,-0.4849116648712594,-1.2586418502207246,-0.8074426880644632,-2.2553354724070345,-2.0811230832877494,-0.2055637047086114,0.28767456884006476,1.0458069542270578,-0.4184747497060306,-0.3332856430941215,-1.149758272742166,-1.1776368042912422,-0.717038595124754,-0.23489251147130902,0.00887535658966234
2015-09-30,-0.05563838381329303,-0.8968839315559003,-0.5841382168518569,-1.410366040199008,-1.8385179294766771,-1.565994717444771,-0.8429195348978148,1.1663070017985648,-0.5293503332740832,-0.4844479494350343,-0.8934691225422677,-0.736868196210412,-0.499192302388322,-0.13293822616348314,0.024099319502042693
2015-10-31,0.20264654397562207,-0.3170988395648367,-0.820722607768889,-1.2140199021637066,-1.9549538793912782,-1.355888075448917,-1.27915891876293,0.9273497325883137,-0.4160927392706998,-0.4316840844126195,-0.5015212991648452,-1.169569004603473,-0.7476789044873379,0.018799866151647932,-0.02595736537289832
2015-11-30,-0.4285356283338587,-0.21146939855110147,-0.8926316245613956,-1.3415042022731998,-2.2014612853412134,-1.5325527307111289,-1.6388210842204918,1.2543736808573813,-0.7657441382528609,-0.7906933580784633,-0.5661722025821391,-1.5381835848765,-0.8384684440325674,0.12287219849236362,0.012126290039275473
2015-12-31,0.0458780022699233,-0.13637247769731786,-0.6706955772099032,-1.2191080894962383,-1.9560822618724707,-1.2154547343081656,-0.5042000693893076,-3.1315636059417282,-1.0542491466471415,-0.8742264328036115,-0.27830250455540195,-0.8042103137052511,-0.5387322845463004,-0.25747884560438533,-0.09281082536226858
2016-01-31,-1.2765401396840255,-1.2551050816128233,-1.556494442824336,-0.5503300609762963,-1.2226439501743078,-1.104700052467566,-0.7588911926149655,-1.9193456477289181,-2.420501362777288,-2.4160029372026663,-1.2025475822481986,-2.08879372046084,-1.1275651467209478,0.5836862271950015,-0.037926442015451596
2016-02-29,-0.5848470408560614,-1.3794367100412568,-1.9661791882792934,-0.5675908846266214,-1.1282357073055858,-0.755187582794772,0.2917137668052492,-1.389078527832553,-2.860747035825797,-3.403236899545586,-1.421729026979798,-2.5446610083632812,-1.5346830919194556,0.6099303925657396,0.14623410445809631
2016-03-31,1.83268587679912,-0.044010176685276646,-1.077246898771635,1.2504351319794071,0.20137708719707662,0.9766217361039784,1.8183414446338348,-1.4099285510176627,-0.9252958717120349,-0.8676827805825132,0.3901268381598858,-0.7356044468979401,-0.9394166480732463,-0.750284218290282,0.04336886066594441
2016-04-30,0.6472734190809111,1.4240921603303756,-0.4645715346797765,0.5264584587098626,0.3030763165909519,0.10274757752557591,1.2745563988260056,-1.1213608847433036,-0.383300064784241,-0.26446479660916133,1.1156567127044712,-0.26182185025007104,-0.5490160697954974,-0.35584288920261203,0.05781840303084701
2016-05-31,0.8038192327927888,2.656845114569406,-0.4364756401185432,-0.4174646580631604,0.40164239493225873,0.4209632752535671,0.9273846465843727,-0.9046221100958698,0.29076040547899656,0.46928881152500823,1.7134285297424439,-0.24287248635172606,-0.5271664154249,-0.34066165916516866,0.055338272690219466
2016-06-30,0.7438074798246728,1.5306257368518381,0.0465137698079907,-2.09665278725612,0.5349410478769471,1.9300834695589262,0.5566698816955651,-0.7335320145840188,0.9595028609859937,1.081159294570148,2.071508202064764,0.13008934428360533,-0.2652612485966814,0.3724528016589973,0.043974101941640795
2016-07-31,0.6147175726195302,1.4256597306588783,0.4889622016204383,-1.856552885082354,-0.44229973715080634,0.9710882869864742,0.6817170621241879,-0.6030913806303951,1.370421768037217,1.3756617898354389,1.9506226373302564,0.7792558418255855,-0.03851315741908481,0.3119606549516918,0.012417402454042638
2016-08-31,0.06954126110272522,0.9081372481804242,0.7588361481053096,-1.1811957472220327,-1.0306428140041985,0.7505280789143123,0.28237490584169395,-0.42849192633062805,1.3363131513121662,1.2319503400225122,1.0929979143979394,1.4431001189539543,0.10999079647167147,0.3092877247107106,-0.06646652975906668
2016-09-30,-1.1404083170331492,-0.26619023356660565,0.43542396658879456,-0.0015832536314539817,-0.8874126421988623,0.2981005186273685,-0.9699205589823104,-0.18399813962397832,0.4993948362160886,0.4171585906579591,-0.1902140837029015,0.7867772211867436,0.02041091122505445,-0.24087042523416632,-0.05268089982252323
2016-10-31,-0.9195316111361261,-1.221608917612102,0.04023623557142702,-0.4456244683341818,-0.38386725045255005,0.6270698750490927,-0.11635969587875049,0.0216542053188221,-0.026882739738317476,-0.13663027143307543,-0.9751234939762251,0.18990430264226119,-0.15150431870245679,-0.18328785970716344,-0.1227699182976016
2016-11-30,-1.9589641858606706,-2.4039482037342794,-0.4046327461899298,-0.5611379078125256,0.4640294888282608,2.905549439886284,2.597772892117774,0.3183748132433461,-1.125239704560104,-1.333584957952451,-2.1212967334843222,-0.28226729389922917,-0.3821801953399251,-0.4762186701893491,-0.008490952283359878
2016-12-31,-0.06725951354512061,-1.5834122012557033,-0.4488500381696428,0.12685799096621753,-0.08419052018624369,-0.6417408187536042,-0.6067154534672222,0.6282910092465573,-1.4154092924912813,-1.271988099804041,-1.63540059648558,-0.3279935691294769,-0.39738866280365975,-0.4844644160186317,0.06010079370406305
2017-01-31,0.9289917994753926,-0.5313279196452014,0.4272587605564104,1.2311193939607763,0.15379066246441178,-0.040575780294393925,0.14995264352467289,0.5475754564635797,-0.7374017945306088,-0.5478869753286464,-0.5607597562569091,0.463938468891091,0.260746077733663,-0.48372835950763304,-0.0014159294401010314
2017-02-28,0.042157700323809846,0.4874790101928847,0.8525027496144829,-0.5003759573319505,0.08508757939724694,-0.028488914483127462,-2.0638387928970934,0.5684016667671091,-0.6274983731568117,-0.4404862017938412,-0.1466617866120799,0.818642256044666,0.6754792489086919,-0.4393299072649061,0.024182732573966956
2017-03-31,0.505837042853958,0.7959769341679979,0.15449453230283022,-0.6636244247483175,0.1612420404120595,0.10180528497648277,1.238615547347144,0.5251736548351619,-0.26264428792469824,-0.06653185585235405,0.4266988753546021,0.19270549608294082,0.20975502727122883,-0.5415076204304062,0.11762550602800048
2017-04-30,1.9870536380321604,1.292208742223076,0.7708757732737045,0.4452354647088329,1.1273045099821857,0.4913966023376639,0.6362753685924811,0.3231992914128009,1.1145514893564403,1.2442776029394822,1.7953577599233523,0.5122496901670864,0.7045240635469572,0.005687407320457465,0.006434634286633554
2017-05-31,0.018690583975401378,1.2478300623113838,0.34856063823087285,0.39596851081677564,-0.7046174469662116,0.528719939671363,0.6555925430391764,0.38950054242401805,1.1344810924088775,1.1668865269703348,1.2544951469811958,0.4679954726131082,0.39594341584733556,-0.24125033444758287,-0.04306303242509347
2017-06-30,-0.746697942860784,0.6058278191982952,-0.3722594510646812,1.2082958102173706,-0.20461396253541697,-0.2720222476452246,-0.20076263505799602,0.5397306571101077,0.6097934243644598,0.6305724126103663,0.3377970210188464,-0.24813542766103572,-0.18622040021331643,-0.6045696394427952,0.10013660170870295
2017-07-31,1.5600879711462017,0.41393756786680974,0.04701846034010532,0.8486457233902321,0.2658356727280298,1.1627934185824957,0.6963763872281967,0.3938974298897955,1.6320268407255618,1.436697864286106,1.0820653023357154,0.10004235828322285,0.17042841248780607,-0.3434397994800518,0.03795613326322192
2017-08-31,0.4462779114089091,0.6346639127293803,0.23367472089485705,0.7825552285611724,0.1273156143040992,0.05979053962753169,-0.2429892010772852,0.39505188375854144,1.7158696936037376,1.4481793437945387,0.9648760163069001,0.257469888074315,0.3086953879857031,-0.634974395473262,-0.08297715755372462
2017-09-30,-1.4984911370384073,0.24603304351139085,0.05818628300852341,1.4641848796151125,1.2652829565119124,0.6262550871675316,1.0784985922240844,0.7425542635421107,0.6665602186346836,0.5550454356746221,-0.3350135717480021,0.05839900548903308,0.16048095980409505,-0.42523670959455756,0.08810217742854556
2017-10-31,1.1930395218050223,0.10574796957453325,1.2245113988642418,1.156684562461994,0.7704042033797456,-0.3001422363499018,-0.975097411788711,0.5355297100472016,1.3339755625016783,1.0767159932635062,0.45928174992787285,0.845497560002321,1.068018973093756,-1.0010807229677456,-0.08148521392066965
2017-11-30,-1.3543917356085895,-0.9065556214111876,1.500246365261295,1.4131194376389487,1.370444065966498,-0.7996527855038807,-0.6872256334828103,0.9276903859182566,0.43881468566802817,0.3063674600813308,-0.5549269722913298,0.8712871241684619,1.4251311838913463,-2.1168856204956112,0.052838954566229376
2017-12-31,0.620023193938333,0.25038374882814945,1.9429971732935922,0.9982614452853736,1.2070673447612563,-0.37952852414076677,-0.9570601717325715,4.181741829457769,0.33600000969870003,0.5888337460868676,-0.16624970445711326,1.1813111648531984,2.5860620358631925,-0.7948636044668113,-0.02484546207835671
2018-01-31,-0.49840774853536823,-0.6922693841120601,0.9826525110606078,0.18055521094672386,0.5005269713049091,-1.39193955527473,-0.7032768035608027,3.2722167561493927,0.013208899689441486,0.2915386658286049,-0.4338113849373458,0.7249094421987005,1.358812743666853,-2.3184500731099247,-0.0552517473836813
2018-02-28,-1.0070883799844275,-0.5042751260731976,0.45542901610085657,-0.23129671578136576,0.4211521096162725,-1.135046419120411,-0.062025702384286466,2.8798862165966193,-0.7389974659036097,-0.3512078884146201,-0.9019525102768118,0.315202297407192,0.8053000652721816,-1.180445684366095,-0.07385444558597848
2018-03-31,-1.2568720948300443,-1.642731636109802,-0.5832875850064906,-1.2770889797914486,0.22728984832491528,-2.4048034717105264,-1.3531198594411515,2.5024053039782137,-1.8043503380003956,-1.6025913437399042,-1.595113782159875,-0.6031139526394725,-0.3900129348738648,-0.8819036951040883,0.051487305416939896
2018-04-30,0.7370173479950548,-0.8774698452368511,-1.3724472898386963,0.32778711806918626,-0.552534510846016,-1.4815334292087452,-0.5412828076468756,1.6648790299376766,-1.1257908674919765,-0.9211076656728269,-0.6685446564585432,-1.297310088366724,-1.3826966051099066,0.16352549940967578,-0.15843374723747716
2018-05-31,-2.4916013528990875,-1.6543951339932665,-2.7977174992171503,1.7969139263707703,1.2187708320410775,2.0149109611828138,1.568373739850439,2.0049908806132635,-2.4396506901915793,-2.8454808983586855,-1.9139052386816862,-2.300282727062992,-3.591062036301081,-4.119334745546006,-0.010911223486240764
2018-06-30,-0.08144081409794565,-1.0184813960307417,-2.161300433390074,1.6910341879692756,0.34707645542815707,0.961376773977683,2.0324702015822345,1.5754738881130868,-1.9419503458511393,-2.284847845436277,-1.3963307994961058,-2.020837505334327,-2.5265507008073276,-1.5049791780053605,0.13250933904808743
2018-07-31,1.980636820205044,-0.2410574539800222,-1.6686409784641298,2.9307110013037803,3.269727914708077,2.5109631822666976,3.1278564441853147,0.7881122145257101,-0.6936676784215259,-0.6817559865480067,0.3290921543323502,-1.3332349610315108,-1.6892571198017272,-2.636211140053795,0.06882943273525961
2018-08-31,0.962499944505874,1.8773724030140104,-1.2964619146816962,0.07674158227136926,2.8912167277339402,0.3458124705444825,-0.2106125691272739,0.39795607159816193,0.018630329821815537,0.09424794991497554,1.2555672550192625,-1.0720697509099193,-1.2158576573589992,-0.20021622278767176,-0.05416384429561792
2018-09-30,-0.6788063738813739,1.3926489523086236,-0.996734530347991,0.8266280619495072,2.2871698755592527,0.0487662424310117,-0.2085517544977753,0.5015226230098868,-0.3866360447340206,-0.40653975267523135,0.5035191894709486,-0.9215662868895937,-0.9228022624838597,0.2254272597503629,-0.12146164580661291
2018-10-31,-1.5656085599940328,-0.829770270546762,-2.313122166642321,0.8213015663685664,2.5809039161808163,1.228553225630913,-0.41637662582720386,0.8803520921472221,-1.288800445668262,-1.5737364632978823,-0.6517773575664882,-1.7897668555978914,-2.684396557535549,-3.1835938924667255,0.07744314992698365
2018-11-30,1.0195847376562481,-0.7580092713727763,-1.0618464220282169,0.9201010982313598,1.202397451061013,-0.29899728328961706,-0.5219045190272322,0.37557425290745106,-0.5578937198777214,-0.7345199138083403,0.06701097833147117,-1.028083728707001,-1.0358797614193873,0.5248262366595169,0.015099164463976841
2018-12-31,0.14039280521888114,-0.24981387434161384,-1.238524166092264,0.8688440088208794,1.0601821681233177,-0.3178036426371065,-0.24503559953670095,2.039476797457607,-1.3840517490286985,-0.6793668369680653,-0.05181039004208293,-1.1853080858993348,-1.9380509282086986,0.6266726921471042,-0.05783733227876201
2019-01-31,-0.8137590633684613,0.28178636418046193,-1.3589396000058225,-0.45167692697523765,0.1085118132690268,-0.5142053506544858,-1.6232436862341606,1.4850383551456272,-1.5810528945536877,-1.370199319286388,-0.7316147483458217,-1.480406721854964,-2.190597825224594,0.8666337303715146,-0.0007379685116949002
2019-02-28,-0.013242812742310374,-0.5153887457062315,-0.9326764206304722,-1.4945159335184333,-0.5044928418396604,0.5735488725101066,0.7415851954907635,1.015198798022393,-1.3313890225130447,-1.3059020075325383,-0.423854520302861,-1.151179302522512,-1.3702841692029128,-0.25983760473334033,0.15833031996839544
2019-03-31,2.0369060646297057,0.9087650210564636,0.6822903119923309,1.2179613764252875,1.2393732635275294,0.8301231932449976,1.0344897812848184,0.2844320759073395,-0.2838291577800323,0.40119132153762543,1.6350065072578346,0.48704867488161113,1.211296856651338,1.473348821593685,-0.02076870623493465
2019-04-30,-0.3177927206785767,1.2532280384649304,0.14653458695118984,0.6088188916856673,-0.09937697135681008,0.8764336804704455,1.261261933576241,0.1958283620154573,-0.3601785770552955,0.15631969307296256,0.8056271218985959,0.09629790743301256,0.41295711959265846,0.7615881615288881,0.032521966252157586
2019-05-31,0.4016514936064632,1.5775242113847263,1.6400780312244019,0.31548596127769163,-0.3037632655614558,-0.588169243155238,-0.6479428271033196,-0.04531446582457294,-0.055548880551392524,0.5369419055497383,1.0400817880475657,1.7355313573491973,2.4812907033357923,0.08090986619147222,-0.0762957820429913
2019-06-30,-0.9584469619514664,-0.6828972136704228,1.006541566505955,-1.2184730107166204,0.25429026815624145,-1.1001610030340316,-1.29846494794401,0.046620464882924637,-0.4554310237880184,-0.27481300687608967,-0.09426308796318518,0.9154199050780812,1.58279585755798,-0.4582701293899944,-0.0011208788863080134
2019-07-31,-0.01176048082923334,-0.43941155187976133,0.015377730103797779,-1.0878524519981179,-0.19134851954265028,1.3634096631340051,0.09561504444301283,-0.10263638452030387,-0.3528535528792612,-0.20319507575511433,-0.2862319371826727,-0.03179054804702702,0.16423491815451235,0.8653093643453114,-0.026330552872312844
2019-08-31,-0.27747265344198635,-0.9615288275311297,-0.5676872920392217,-1.6955898520584,-0.12556926306874064,-0.46753211477159096,-0.08010647471250279,-0.16967144026363007,-0.415121269609483,-0.3925293903843494,-0.7315688350128089,-0.6233429696699194,-0.6678499505102157,0.6882028987274921,0.05647280421016983
2019-09-30,0.8070626216612226,0.3897077935755021,0.1497256996571971,-1.407531139188871,-2.7189050185880377,-0.44565470204748586,0.35948020421020516,-0.5853303811103373,0.20871199807649893,0.48729645178963854,0.24623423763327382,0.2721488548496621,0.3223892879247773,0.5505164638088572,-0.025251640813306952
2019-10-31,-0.3077456421596532,0.16953337128814128,0.8068346120091968,-1.1120109304042851,-2.270504068534675,0.36478771594956455,-0.6535061226057852,-0.64865920280024,0.08729887761812556,0.2628650991820338,-0.04066421656177102,1.3951656802953205,1.2253598208237704,1.3452134028752112,-0.02970900005809079
2019-11-30,-0.31335928639278254,0.1531747599831106,0.09365164776953311,-0.9957299073656142,-2.22599936277871,-0.48838617232043946,-0.1044869888027156,-0.7381476766422524,-0.07969676732371275,-0.08824797732817265,-0.18015729031296174,0.15449035549950113,0.20198540106315155,0.5118402150180676,-0.05156476170463933
2019-12-31,-0.6432230830323229,-0.9345411892198627,-0.2838114955855713,-2.0659384017534976,-2.26440073374383,-1.5092386072819526,-0.9067101894674888,-1.3739971300402676,-1.8101456658250121,-0.8919151761696613,-0.7532733611851374,-0.6677926196959796,-0.33466571804006623,0.9018051921221895,0.03996803473179978
2020-01-31,0.651819143761797,-0.22724814694669856,0.5373681596046926,-0.7752659326957602,-1.674946095354965,-0.25846048400194127,-0.43984572867769034,-1.6151140352393718,-1.0294748811897882,0.08453145688648661,-0.02872827736969487,0.7857487564568519,0.5809449066391567,0.4747990566981597,-0.13025161339177485
2020-02-29,-1.677688355138875,-1.211742414470665,-0.4061432057983832,0.39987250559619153,-0.40827513416416605,-0.32843618274994957,-0.03353942996595291,-0.6416702268381292,-2.322170944240734,-2.456203240399145,-1.5610796596749332,-0.5772711596542182,-0.5857737894368183,0.44183510110616764,-0.31028226488729566
2020-03-31,-3.865385077160319,-3.5771472380895375,-3.2537165999611846,3.1159661234811327,2.231494288182015,1.1967439968528526,1.4964090911036825,1.5128266425929346,-3.2662968546664697,-4.522673918868562,-4.154860507354976,-1.9938013130733174,-5.558466653532908,-4.681309635183646,0.19675823173557697
2020-04-30,2.1779097039957107,-1.6425926501139927,-1.6052025891440416,4.785223264031511,3.9068980010692704,2.105418641733809,1.472771564219019,-0.3218442777592686,-1.0460255237687244,-1.2421155580497631,-0.9487293179447968,-0.7245834290683489,-1.7856737667716933,-3.4906048594572665,0.074422932786247
2020-05-31,0.8085704967877682,0.0022310243619929095,-1.2497711072555648,3.4255212976674705,3.18378439366951,0.536727104883427,0.8090313315101689,-0.9484903215090661,-0.28767012514529317,-0.5075888980262788,0.21133892243091984,-0.544527889636106,-1.2600570716582142,-0.8203747724694407,0.04769487380801703
2020-06-30,0.48412101167312405,2.667983098848714,-0.5524568415189363,-0.23181249953584512,2.6199429100090668,-0.0872560576369819,-0.30751381567734243,-1.310499036944799,0.11547721846469393,-0.15906065292856617,0.8903036947936497,-0.23120939975681357,-0.5122681738030995,0.14239925604445225,0.06761831114854225
2020-07-31,0.6490978006140592,1.3765092396435334,-0.15457865626054365,-1.253130168514158,2.2594070076066015,1.033486320431509,-0.42572407223160846,-1.7824693695874836,0.6439130046352066,0.3711329694159778,1.819280557528579,-0.0589549232746887,-0.09817849486666942,-0.16067497847143056,-0.07549310928908153
2020-08-31,-0.7129602571745337,0.29547483656713036,-0.45094247864775,-0.15494251436892173,1.8390203890636274,-1.3417660065743588,-1.8771228435038005,-1.156216943426336,0.198590824562491,-0.17736837589632606,0.7457942740920313,-0.23886500252006937,-0.3989547787616656,0.8624595012372313,0.05278824236642322
2020-09-30,0.6077268457743236,0.38223555869867265,-0.4591728472498388,-0.14033419011746354,-0.2275100841429846,-0.656792060823978,-0.5494184902789219,-1.6532408671429983,0.7836412309027073,0.34949833673590175,0.7508707225878841,-0.7266713187764117,-0.3549937817251384,0.4984630831431366,0.16838635715682332
2020-10-31,1.6970484666789392,1.1106564825027634,0.7670450199849905,0.5471687248873882,-0.39581532798594293,1.2541084738435582,0.19172618030582175,-2.9607906271498043,2.395817671779824,1.699375100998788,2.1116723802171644,0.6313951849489431,0.6824023755604078,0.7765858165043105,0.03342539224123017
2020-11-30,0.24722677854694466,1.7574505138890801,1.1554398685292886,-0.23441619854920484,-0.3692915128765667,0.552691569636049,1.9069544778682412,-2.91949342886217,2.4251794145532903,1.7058674581792097,1.645738259697761,1.1124872319005803,0.9422921111656193,0.860158176093443,-0.052619957022217265
2020-12-31,-0.5630568958340108,0.9000821771688676,1.0590584873136113,0.3810370042159429,-0.1317632664900848,0.5217401515070721,1.1255016979523855,-1.7659771761655512,0.9423923127962358,1.1330955538402205,0.5789605844629245,0.9073114193168695,0.9323735531563443,0.8261203591764157,-0.008567489934541888
2021-01-31,-0.110147530034912,-0.2779859896268762,0.6367931046984445,-0.6864507729189797,-0.13995715417931276,-0.9878883824231857,-1.4014572560953165,-1.5460313049165337,0.828469300125462,0.9578439381203039,0.26227531252023073,0.4759237091924134,0.6035244029806915,0.13591954423669633,0.0775624220216842
2021-02-28,0.7010411213703868,0.01725567264130937,2.1701390744663205,-0.30836535737849025,-0.3981300548379494,-0.938069432408343,-1.0150217687534837,-1.8769234625494717,1.3600495009167088,1.3243631653575363,0.5812088254702968,2.512831089195397,1.6703480734373568,-0.27453641295936665,0.09359354032056759
2021-03-31,0.8161566490685862,0.9267640258069783,5.791782936399776,-0.5046709977994417,-0.34983356615255407,-1.0682924902444952,-1.171373250439815,-2.1378093754169725,2.061703209534759,1.697758009621297,0.9905716766390359,6.839771306063176,4.0161350807423775,-2.266846962881452,-0.010829477204860894
2021-04-30,-0.1615484097118505,0.8849409451490369,2.185638570977188,-0.44689433807240153,-0.8040365197218392,-0.8654080786816076,-0.1377281005951354,-1.7060056432564885,1.778839653659288,1.4217903757535528,0.6379685998024074,3.25753682456079,1.8728876891189128,-0.7786180452555411,0.0534142675403761
2021-05-31,0.46880794410048776,0.7241470763865467,1.7956428981440156,-0.47364751166279756,-0.7474912420280634,-1.9465345138627272,-1.7957391140479257,-1.6555405243058465,2.05766729613123,1.4978488219219381,0.9190427522663133,2.3676010831040246,1.495371701905681,-3.353172295046225,0.014372193349658084
2021-06-30,0.07431452040565284,0.24213879600789337,1.4830329267854658,-0.7592044813786354,-1.0011291097069779,-1.8241858647567577,-2.491145830094937,-1.4195391049352761,1.8905990081541628,1.3451367117701414,0.6667605814236233,2.5027240304649174,1.2579879039715127,-2.478968531407475,0.17248744246843783
2021-07-31,1.61865846679517,1.3662208634766204,1.9093286068798836,0.024836004146682904,-0.5366009242086689,-0.46519595440470535,-0.25749973504890583,-1.6522629807168265,2.6077356079601426,1.6929354809280264,1.763653820157441,1.9244310520352823,1.3473693741939154,-0.07354315749862207,0.007946290226673437
2021-08-31,-0.09394892803702871,0.9727840874611791,2.134978329776442,0.1739226783166948,-0.44453528422736055,-1.3932168311478836,-0.5024765753969077,-1.3370697030003431,1.9865004553563002,1.3444412373367813,1.0758057292464152,2.0323549707081843,1.5367966992168738,-2.902090419244241,-0.06802544870546769
