HPCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-11-30,-0.22012778620820944,0.16807584812497348,1.0017681048039084,-0.8035798810161775,0.14635835510950243,-0.9878113706566063,-0.7746503618722562,-0.8868070182141221,-0.3569225885757175,-0.71918204277584,-0.3280005920021824,0.9119847066523601,0.508975336172744,-0.3788309960055761,0.013783654739003436
2012-12-31,0.34345904685507705,-0.0017536145053404482,1.8692243700412514,-1.0131461709932121,-0.883201397247756,-0.5902048198245183,-2.822745926391533,-0.778147549794298,0.06619463108253879,-0.3762792171922517,-0.0016417298237550845,1.7070885327783885,0.6386240820252286,-0.8151492997561972,0.12195067308490744
2013-01-31,1.5989608722562791,0.9374525792290399,1.4901638291147263,0.26358409258612675,0.10303936497114252,3.3084609503612668,5.545628715471121,-0.6891774139829556,2.9329519174116387,1.3949009172005402,1.3003614976174143,1.201466796949727,0.5956930996814126,1.5012333929915596,-0.12590278795814025
2013-02-28,-1.4089317010077804,0.2821052511579086,0.25048156753068634,1.184910643688235,-0.055806282048629606,0.14335080990779034,1.7361898645961054,-0.566523078903775,0.1660015633845106,-0.2685727798109614,-0.08272463762582771,0.3269641438969781,0.4814998991442921,-0.20653770890323697,-0.015966528433286345
2013-03-31,-0.1349452222621065,0.002392165587264615,0.34783869689967595,1.0868385631020645,-0.21057303070011443,-0.2724320887477707,0.2677766800181359,-0.17785390240100296,-0.9287014409351197,-0.3451070331902764,-0.21947193641179175,0.3805962039889408,0.3868562758939881,-0.06371488265478459,0.0736683150791524
2013-04-30,0.9861179913624971,-0.37295283656415207,0.9460385947801304,0.537965910631743,0.09833987904142923,-0.3013676434529722,-3.3417234477420616,-0.13009806306007607,0.48256718711355145,0.7684279437135467,0.5587929461842929,0.8048989895766958,0.6126456033714601,-0.25737049512885973,-0.08605237427887408
2013-05-31,-0.9156011281429617,-0.04972407005352546,0.7197652643947371,0.1073245026029253,0.4233688287467414,-0.18636093800801193,-0.5516879207761405,-0.014209370165086402,-0.800518852311933,-0.29839686540839677,-0.406651469022994,0.6395066001591,0.578173316424315,-0.20273530686240357,-0.10687936162709608
2013-06-30,-1.0923718792098518,-0.6855682649606394,-0.8338420584555593,0.5021547164990321,0.778859021486088,-0.3590304454886371,-0.3018360854256808,0.1117254217737948,-2.1736208747427406,-1.6920612948193268,-1.2723853480858343,-0.1969718753336835,0.003605883825910456,0.3555309701281476,-0.1788077374941581
2013-07-31,-1.827161394054015,-2.5947779199261527,-1.8151386118781052,-0.7566438185084926,0.18002570191324183,0.14865179354930666,0.8001324663522892,0.28723900222650783,-3.3789253409770317,-3.412850193919694,-2.2411698257912986,-0.9674227592726692,-0.5949022279683261,-0.39905744567966334,-0.23267544293956935
2013-08-31,-2.2246780853431667,-3.2121308858626314,-1.9894503146130096,-0.42253253000712593,1.0886490992847564,0.2902840021126765,0.8478605317805578,0.5383532788179772,-3.2602015119245547,-3.529164029085995,-3.175915051237266,-0.7693611187892123,-1.111856630840326,-0.807210387435306,0.1359931487473084
2013-09-30,1.649934217768015,-1.1562739368546502,-1.437218048713204,2.870575852756318,2.5468787810709688,0.8046206983478794,1.9060773922520586,0.4752550499478776,-1.4491625621512803,-1.3359905544731188,-1.190808705786135,-0.258597364071248,-0.6663420614606553,-1.7910390766018933,0.04666369723671104
2013-10-31,0.6792906794889341,0.1985066347655237,-1.0554883743330201,2.310946588778229,2.132072999933915,-0.12618756864923636,-0.13697740911820372,0.5123527822101636,-0.7798283447960335,-0.645286818937892,-0.13491732339883936,-0.2715959155370732,-0.45884517513235,0.08522240428816692,0.06520876244952525
2013-11-30,0.7960533177054724,1.8682807227530775,-0.580735515361995,-1.011992476734266,2.450845474986598,-0.02156971023838887,-0.1544446221867239,0.5858692597280093,-0.23824296792663888,-0.048566563792129265,0.889329855629846,-0.04088244122642741,-0.20011926140560252,-0.08188046767349387,0.09918571184079392
2013-12-31,1.0583411661170865,1.4809812517684307,-0.1861154480817906,-1.3793822264035571,2.3834812115066084,-0.39634663642437445,-1.144214182611404,0.7347214880250964,0.33380642412325096,0.57496812941453,1.9651003344371538,0.18794905148629526,0.0007705830372781909,0.321730276672946,0.028873764758674793
2014-01-31,0.30153304928946406,1.2834096701549373,-0.720308172109551,-1.1510060489326697,1.139940496100828,-0.24521597664325467,-0.1961248257992239,1.0574039601881802,0.5330742857813853,0.7582295344995694,1.828489163433908,-0.41901851909907234,-0.5423110868052292,0.313318964203866,0.0804039831925492
2014-02-28,0.8886221311091549,1.2607668559745913,0.4253263235335887,-1.0494543599285033,-2.6171827744918157,-0.9381955363410802,-0.9508555907968325,1.3198862794328527,1.0712703629200582,1.2805012841971115,1.69619173942516,-0.6067764735878757,0.3209087609320182,0.5971479716563621,0.1572782962982993
2014-03-31,1.6428724075975194,1.530442206008319,1.5960551750220848,-0.3880414378065048,-1.9633336664734766,1.738162089640635,0.9716492505997735,2.8876346829922124,1.9304485135440277,2.193209470206749,2.2964612635020494,2.247187159620744,1.5537276694555229,1.1239819207710366,0.03804690569059486
2014-04-30,0.3533213764498057,1.5227671133101874,1.2157064575877812,-0.4480620321214553,-1.6952537163708123,0.2655357044561744,0.38498340552317334,2.193790382873763,2.012694635248488,2.1131051590014795,1.6335190493261829,1.4306666656609444,1.096118421287897,0.19942953231634253,0.21910857610203063
2014-05-31,2.050033150768866,2.0973108028752585,3.4192219192406275,0.18858103534551937,-0.6848792001561991,0.9275527127329634,1.2381273375991926,1.2852253113543142,3.207370387289016,2.782025593261654,2.4875116362366305,4.1037461308863605,3.4595910078194687,3.255892587514984,0.03801482359887934
2014-06-30,0.21593773102556807,1.2882890964544715,3.8156508154710593,0.3982362026860813,-0.506264188172452,1.5642833827164144,0.10590338302317517,1.0297435410419735,2.683659205644511,2.3289114830332167,1.6440677694772217,4.168353315859862,3.7950845348785665,6.5055622157892286,-0.04138978461540525
2014-07-31,-0.45523490727079846,0.8554580835487676,3.8550728580659195,1.0121540881788844,-0.005923796886021836,0.40958848448620766,0.25282319890426935,0.9933534055917413,2.0015696868514063,1.8116925658183554,0.6674515058936981,3.472175778015385,4.04208662317822,1.6755928093914099,0.13705374843827905
2014-08-31,1.176921100798298,0.46629704895731044,5.566926172727183,0.027283753258037474,0.04551151164282947,1.091634714011933,0.23671876069233921,0.49012049567255683,2.243135441312412,1.8981267832690867,0.9973620591185914,5.159105536672021,5.0629139067325974,7.481614201376534,0.05141856288600309
2014-09-30,0.3059722237853424,0.503488379221608,3.0636804345835023,0.0741155885531751,-0.11597922832667079,0.4290260473037851,-0.37421734548578983,0.2230000838142644,1.9467774379244565,1.6626631213159007,0.7802946322474418,3.121414636655768,2.7728438752780957,1.72622150693266,0.09539926496343257
2014-10-31,0.6995946518222379,1.0669180188835816,2.7099290904726456,-0.9260983405416384,-0.1599019262089602,0.23304058523226184,-0.04932285446989463,-0.1899262945373759,1.8351046245285367,1.5482245257636933,0.8279257607719795,2.8036998951618815,2.2695711570074537,0.9559633229795952,0.11752848557228011
2014-11-30,0.8493289394221083,0.8957588768745234,2.4898410417025962,-1.064971375859562,-0.9394068836526018,0.559961850663289,-0.23496159677561604,-0.7084974216145441,1.739190777806414,1.450005579265422,1.0971652778078436,3.6670096658435765,1.8912900069957534,2.122814830697656,-0.08596273858122669
2014-12-31,-1.0499515345667412,0.2339321928352555,1.4641724930171698,0.6042331236175432,-0.08142900151936065,-0.17466135483011047,-0.23103845596938563,-0.6480906905154082,1.1548348670556001,1.055307908035325,0.1403981625816419,1.2853721004301883,1.2795043919674112,-0.061522392531933506,0.18386167722775154
2015-01-31,1.3889276802736663,0.5887128346187152,1.8594736766475544,1.1749124449101063,-0.009732867606917255,-0.4506697063619807,-0.25019982146424463,-1.624847048433181,1.359370731176722,1.1376880832079812,0.7815343421180992,1.599820795880365,1.3016149689373244,-0.46893425875992684,-0.05851722047345529
2015-02-28,-0.7515125220217397,-0.20129140153400285,1.219006008273114,1.2589440650247345,0.33116556514211626,-0.41391683485658587,-0.3212565332944652,-1.7507225782186184,0.9749159764087778,0.8787535361957758,0.046462666626849315,0.8796452645252595,0.931894002349211,-0.5083010974220559,0.04612932591421188
2015-03-31,0.12720317411034043,0.36727369431865026,0.8156541894637522,0.6524544153080538,0.3029322092213312,-2.6681212031688766,-0.5841381815008496,-0.30215335501777757,0.8975400223115553,0.7850480429292014,0.008732934355432436,0.5563123644765349,0.9752571209457114,-3.35561195462421,-0.038759616607697486
2015-04-30,-0.6478699545785941,-0.6366764081426057,0.5624322022827726,-0.7146292387844361,0.35524403078590944,-2.6361431523372514,-0.6462895139292856,-0.16164146191931983,0.6533784228394918,0.6044334223988781,-0.41473908074747806,0.32268028287914363,0.7416408680499619,-2.6637118888691114,0.07657303880324667
2015-05-31,0.41388858426254355,-0.05122354623842866,0.19867343310030108,-0.5841172617409406,0.14432636301876334,-2.0871293145480734,-1.1999011012548866,-0.7721370446276322,0.6717400795817,0.5882421481251046,-0.07357123983651633,0.06147112778298868,0.2547996261843329,-1.5636664789006542,0.07734622917932062
2015-06-30,0.36869502129737386,0.06509705360527969,0.247598234538845,-0.41900376062055233,-0.2907316328341041,-1.2197729242330702,-0.17813737001139304,-1.282197168542069,0.6747950029782165,0.5554990041800795,0.08935673418581018,0.22639000757453479,0.23368158779832499,-1.031823812480564,0.2343012168253891
2015-07-31,1.7777714172585544,1.2491926919401173,0.906149054111228,0.09933416627176729,0.2539168536395809,0.8955143676582296,0.9547967971372663,-2.2917895694706645,0.9763649431130499,0.6800230139975693,1.2865023524200672,0.6304631749572174,0.5362298132891602,1.3317429213561338,-0.08862392589875846
2015-08-31,-1.4594026788945769,0.39743646687364464,0.22949762517032912,1.5246366911675593,0.46032319889334244,1.2135614805442532,1.2394320125838036,-1.518410854749033,0.5619151049445117,0.4457544430314435,0.1080662322068758,-0.011421799831566708,0.08496438558167686,1.0541682976388802,-0.08602245861113912
2015-09-30,-1.7432858343411166,-0.7597923031109951,-0.15292604476692498,1.8651499907694942,0.8868587245346036,-1.374373455812151,-0.4365174384573989,-0.9232646475464924,0.19251577977703102,0.18018915532799476,-1.0504158259111618,-0.3992817065738582,-0.20064931020954005,-0.9876414780750273,-0.007177273698639652
2015-10-31,-0.709016833524209,-3.142705932491976,-0.44336868788355727,-0.915289003210397,0.8477877484676428,-1.0775100089938279,-1.5000164186597293,-0.7767271862914463,0.00923083806591419,0.007355221913538839,-1.6981400086350293,-0.6009127943891398,-0.485687006349181,-0.6799809639723776,0.08919042535947481
2015-11-30,0.35925834849137245,-1.4125297439753965,-0.5765169241123094,0.057133571651969556,0.9265365520495829,-1.3635138139616378,-2.1606465766136687,-1.0578094405705307,0.11543382584657784,0.03500490594825228,-1.2351099591995311,-0.7013533410585439,-0.6784416438854974,-0.7678268395494865,-0.0046710240360697194
2015-12-31,-0.6598169198538608,-0.6885583685507378,-0.46052415007552944,-0.722626150851071,0.9829938053701051,-1.1286193650374121,-0.6189181796369714,-0.9210248304749011,-0.11460675669240589,-0.1943357329247699,-1.507924967185768,-0.6165895182446623,-0.5876201092481519,-0.822680324614593,-0.024515037140517944
2016-01-31,-0.8232074409276987,-0.7696393445298405,-1.0158599007156155,-0.6369477641145329,-1.1037532401476966,-0.6370621043794145,-0.2933062844367287,-0.7303694402018774,-0.47217571403792613,-0.5401851632371544,-1.4083204984352178,-0.7581621167540109,-1.0877774074394055,-0.3138058384722239,-0.17061012614063087
2016-02-29,-2.3312909854011057,-2.603186555382981,-1.342363253303559,0.035874005705084866,-0.14136578509064007,0.21142023339378246,1.0408344277366264,0.05421593634937238,-1.8119484785913178,-1.9669438439759812,-2.5260025056045485,-1.1775694006251531,-1.3662586275658568,-0.10738077226005936,0.13541834746865708
2016-03-31,0.9141618339324604,-1.2983232165003764,-1.2015613698601653,1.5310507121990233,0.5774029600169014,-0.3966916850281006,0.5257693246510002,-0.2925368175610708,-2.5197609857530567,-1.397923647071391,-1.0936700632296334,-1.1243910428568067,-1.2495268492532365,-0.22106002692901808,0.05679654698395573
2016-04-30,0.17288273868895562,-0.6763538231902415,-1.0045069031511515,1.5294804374020705,0.6175488243004109,-1.131028636138339,-1.1810988907470417,-0.5377126672961419,-2.1409566192965417,-1.0219370191144133,-0.6313062879805669,-0.9617596826802433,-1.0761246233053583,-0.5496195046278385,0.0835985543166179
2016-05-31,0.42371629275501593,1.0035671513493964,-1.039688802609188,-1.375973186142366,0.525247193890097,-0.1300229873354493,-0.5385156286299984,-1.1316960410366952,-1.505201418859567,-0.4225542982243195,0.07585487992581072,-0.9729833691480753,-1.1519665592924986,-0.19690684003184894,0.0944365186006006
2016-06-30,0.6230964065724761,0.8270918048326259,-0.9836158253168078,-1.7373083274946413,0.7285056780740395,-0.3366023447725688,-0.26457296165305083,-1.8151037947305322,-0.6793464956025993,0.35416900963885733,0.869343395983612,-0.9317210544830454,-1.1245165938011883,-0.28044122280373157,0.23624255863854074
2016-07-31,2.0447581727064432,2.0969804282073077,-0.941831507525901,-0.17479383878777457,2.1284851022646905,1.1543142401001745,2.6439855068562617,-3.4185326875119086,1.3851718655628484,2.4278102833901065,2.919931695197067,-0.9662605980796979,-1.1597762678235701,0.2945130446096997,-0.03467297010875851
2016-08-31,-0.7916171126155686,1.1348456329452203,-0.7482433722760247,0.9457125964798816,-0.7641927766239544,2.5795959676971547,1.642510234738755,-2.2406882011276084,0.6233709893638356,1.332711572484675,0.9797273418199178,-0.5819642446021621,-0.9682502997688497,1.0265409352483446,0.04266576589705483
2016-09-30,0.018160929871291514,0.7413833663155955,-0.3061813832569947,0.9734223736298082,-0.7589765728069013,0.764196079802722,1.033687965483666,-1.8875411207370933,0.759268103491868,1.275312811951422,0.6011963779963138,-0.18274814919082924,-0.7112351078391574,0.4715490375879576,0.09727676773436605
2016-10-31,0.5475946158185335,-0.14681851336114107,0.11175789937348285,-0.602732227299649,-0.7841350233576189,-0.6713158111347496,-1.610382405243938,-1.7888954762351352,1.26125110168001,1.5352854341796267,0.7334947123369913,0.19737112847337296,-0.5186844252991747,-0.8628465972665532,0.008391523504428365
2016-11-30,-0.3090148494854324,0.16740866413978134,-0.10992302685541079,-1.086674298978856,-0.4570863689242642,1.829583460609876,0.10334773691993512,-1.3114498526172738,0.8621652773035702,1.0156798402851994,0.12173847225163674,-0.07003455267024002,-0.6387666807251132,1.5047075677854003,-0.06556410018589638
2016-12-31,-0.9879572285028858,-0.49076245833691057,-0.2550834370580339,-0.3275998846532218,0.3428923969830459,-0.10959207779139306,-0.499476225091389,-0.697534110529902,0.05170703216332174,0.20892145479785923,-0.8494662677175976,-0.33793460247451435,-0.6651054024524262,-0.10014150131002611,0.16670888509123782
2017-01-31,1.2764802269407918,-0.023532239387687906,0.6589798330953243,0.490960593864911,-1.1759395251911768,-0.5070591836058531,0.32797493770512204,-1.028944734639391,1.1729166729318008,1.0448379797901608,0.40775827549743465,1.0404583453692526,-0.3012298687377689,-0.7750669897654608,0.03097696216685323
2017-02-28,-0.05065855280336083,0.14970896128517808,2.1776074610104303,0.4754715583779791,-1.566702027431411,-0.1314176587371611,-1.5222589942098976,-0.8114837247913164,0.9859637576573024,0.8169995178170988,0.2747801574699674,3.242982596846909,0.35443531534632394,-0.5536604186634367,-0.022767688203960534
2017-03-31,-0.6337954260449952,0.4015390729051851,1.137790417101837,0.09434501357484014,-1.1251678330460484,0.29835374895924455,0.39323263450814044,7.04540751472619,-1.2994822221999631,0.26069270138617795,-0.302840705970649,1.47535980720924,6.87604193437307,0.2539341427701044,0.0197925555856003
2017-04-30,-0.17225613877346765,-0.5471311357006727,0.9450343259524401,-1.4352831810420599,-1.3733891414561206,-0.7358783735973277,-0.2268164385499777,3.0612610381368484,-1.1436257901005609,0.11008658801572398,-0.3255752539315114,1.408290104856637,3.5644897904536124,-1.1321194625370556,0.03310248588236755
2017-05-31,-0.063838764881542,-0.5649818994564867,0.6553649992400368,-1.351833546325576,-1.2733530569981069,-0.22875418650876456,0.08709640658827576,2.1123295945979987,-0.9169887770003115,0.03512250305139453,-0.28773879955137166,1.0373887987961545,2.3339495386007796,-0.40557985412905107,-0.08243415380833358
2017-06-30,-1.2245063222967203,-0.9367633657246194,-0.2785921526600221,-0.5668796325245973,-0.9494891192204815,-0.694351170018555,-1.0014743008432823,1.816399103092317,-1.543372140798596,-0.7955586458729804,-1.2322260483048286,-0.03943610894263603,1.1227041716799118,-0.5685297940675996,0.11894823453293346
2017-07-31,0.8753603123991651,-0.24531852356209533,-0.7728524596560891,0.23680968754327952,-1.779051856516685,-0.08803744763325455,0.8449327654190062,1.269652176852211,-0.5987418390435407,-0.19583043434128838,-0.24372754297205573,-0.2694935980952249,0.248869437723884,-0.015250141669704464,0.24247250637120107
2017-08-31,2.329195377697703,1.2798496407153441,0.7576035270684307,1.5559583819208875,0.8602080453633223,1.0981720631911098,0.9644734948129359,0.7397267212365053,1.1653205237352218,0.9745264590203395,1.8705385991681145,0.18282230490329396,1.158039835546515,1.3449583427791596,-0.134738796129542
2017-09-30,-1.755718039961493,0.8846953294456319,-0.2317471998120438,2.143677368423517,1.9498374027232728,0.14924486745550372,0.854810842939361,0.8316111675390917,-0.16436989420230064,-0.2337021636845866,-0.053290168077035925,-0.6543239180398158,0.5125406312691949,0.18554362116700357,0.04659030452224878
2017-10-31,0.08500040670591508,0.3390909085032654,-0.4720282209400358,2.035562799552011,1.8487435263471153,-0.5415949104908796,-0.4420234715303201,0.6692862065453635,0.0460035906449333,-0.21637763353903916,0.012927560157363283,-0.7789362611441586,0.20143618975376001,-0.3162025880571069,-0.07052757036378239
2017-11-30,-1.0830114372651423,-2.0335953031794913,-0.8400909052442834,-0.09083571423746561,2.0757634858109943,-0.07317331128440133,-0.925850755678739,0.6820863506427642,-0.6134026906094955,-0.9212937343209714,-0.8908276639970628,-1.0059808446470468,-0.06527393758429315,0.09472812588453935,0.00456121608931753
2017-12-31,-0.2778065036807617,-0.8998921811451652,-0.4967323580176411,-0.7325425160396579,1.5504932573319765,-1.1625476871177374,-0.9679441341630827,0.5842390638070987,-0.639302655943691,-1.0538237589185064,-1.1047175401389624,-0.7686739363419619,0.20308126057562323,-0.7251965702732456,-0.051242374673783765
2018-01-31,-0.8190699000756112,-1.521039799503133,-1.4148027254482336,-1.1374480343325797,1.3353029171225146,0.8767674338494097,0.8872818773681239,0.5706427104229896,-1.0573977304807087,-1.5212481554895476,-1.5617986085785656,-1.2628429653777977,-0.652087349964064,0.4038559789944544,-0.04513262095887403
2018-02-28,-0.7438524691607958,-1.2422872449147977,-1.6541509957115212,-1.263069785580464,-1.7807583452837366,-0.38344443686232177,-0.18512014171247873,0.5508019977973282,-1.4089456826651452,-1.8794391112501663,-1.494918019501071,-1.236829881421906,-0.9242996080508791,0.1719392398660845,-0.09744321900776738
2018-03-31,-1.397031843568705,-2.033880971972095,-1.878860134753611,-1.2138357256180707,-2.059817334207905,-1.2694897276087307,-0.2256067713121059,0.4331242525781659,-3.3795440759821425,-2.886255842867054,-2.0594816846350628,-1.5401038851334605,-1.1842994201562833,0.2728674008253006,-0.12443845272734856
2018-04-30,-1.5520218375605206,-2.353323399365942,-2.1765279581355172,-0.8976386445863541,-2.1075613785046183,1.8091798933796197,0.6072829201201156,0.539197564534603,-3.427844479170292,-3.7749478381723693,-2.3096290781384514,-2.184817722287332,-1.6425264626757812,-0.17757235897277227,0.023851215822179847
2018-05-31,0.030609571057470423,-1.6563721652888097,-1.9668299297260499,-0.08482258421668813,-1.4200509201490135,2.1605320450577072,1.824069326138029,0.4159479308382322,-2.668793898136421,-2.9923758688595177,-1.5696527410253984,-1.825513664368914,-1.5445931031484719,-0.36630534169716655,-0.18492233849401193
2018-06-30,-1.9900102677858476,-1.9977648584562007,-1.9965352616936054,0.43590034840371533,-0.7787227329523168,0.8084942816932109,1.9366298456065936,0.6128977505744587,-2.6227318111853237,-4.017888467495008,-2.0623988568893616,-1.7813408500720382,-1.8731473377807544,-0.14579110400684336,0.09420477108536844
2018-07-31,0.8060671756830328,-0.6017384643230098,-1.8356823993075142,1.1390560377299639,0.28557283601875894,0.5622590233130035,-0.17559711685527538,0.34205907829172144,-1.8349533589492886,-2.412770712207709,-0.9574899976308211,-1.4745625501476998,-1.6905547046036564,-0.08112241660106145,-0.11525818028320091
2018-08-31,-1.1694710103154546,-1.3571345596545672,-2.178675376175608,1.062770673023481,0.43550243528498134,-0.10973215575199122,-1.2568000627564853,0.4354645125829143,-1.720141390101438,-2.682143108590132,-1.226881443730571,-1.7614812896301222,-2.4621736347201932,0.3411218196598726,-0.009322277528936404
2018-09-30,-0.0650679498626928,-0.209415032355657,-1.7614797360531718,0.25586138398211483,0.4506205318733878,0.07212600562318286,-0.5410454812804125,0.3353032903172872,-1.429684458624006,-2.2190066574050986,-0.8295486652920265,-1.4647552391491723,-1.916900469329553,0.3866074418233872,-0.11493111388988465
2018-10-31,-1.0871366193136414,-1.4657025670837387,-1.7556091470126145,-0.5776641235705271,0.3818584121078287,3.1980971808993126,2.8323984550926338,0.4801762664520788,-1.3286315855933655,-2.2023015033417614,-1.211038510279728,-1.4831196138060725,-2.166400887920668,-2.7084571184075514,0.03595169166952131
2018-11-30,0.49078277111342933,-0.4095612676853685,-1.4699790319290935,-0.24793368372606236,0.42194404930714885,0.5104927034949575,1.4080570937478651,0.2600283791574101,-1.069006416991662,-1.6641293133057193,-0.5021815789736102,-1.2496301172186233,-1.677729106297137,-0.10418888445399649,0.08611254406627944
2018-12-31,0.9711124210198955,0.23920532527274785,-1.2488727763947953,0.268766122438805,-0.029189683575929413,0.09100095076942413,0.7598152596311815,-0.11862348188948195,-0.795654303507002,-1.170643748181932,0.26988986355600525,-1.1536838640545326,-1.2964178486089684,0.5625666843329796,-0.08115390944134443
2019-01-31,-0.7281012249565716,0.46027122458205183,-1.1785298504856967,-0.1293618851725707,-0.35239128356879795,-0.5550627651093515,-3.1135242290585827,0.0990952037876192,-0.7612316039983226,-1.2277892031081306,-0.10897974914992636,-1.175691245810314,-1.332867631400042,1.1723544143221216,-0.04446344235779458
2019-02-28,-0.28741198169664184,-0.026170864575103894,-1.0865284423714896,-0.06036279091534956,-0.6775388905346911,-0.7036078161408762,-1.4493987667115569,0.40643025020372026,-0.6820977187831353,-1.1497175076140047,-0.24040250672906677,-1.182644621094651,-1.2756451720207502,1.2122041686222769,0.2396882667259957
2019-03-31,2.6838362018034965,1.0209144280399227,-0.5679854450952845,1.751210879304802,1.2842740662824252,0.09940526131918197,0.09856302842647588,-2.1369301475049336,-0.46309572469109306,-0.3318158132174188,1.8611063384602453,-0.4176095043391263,-0.41808436400936694,0.39333201920054234,0.02577085759040342
2019-04-30,0.31355263551421864,1.7724162523244729,-0.21486856009963667,1.0569647432871383,0.5845839769904534,-0.2888349277828662,0.5373344494182504,-2.599629445622836,-0.3213902255467615,-0.17641105916271155,1.5323102367367254,-0.1597025412021854,-0.06701966132186186,0.48380919286402263,0.10733107116359912
2019-05-31,1.0507413724907042,2.575865925265143,0.05970694445790163,0.19526096724943398,0.6295464274010177,0.07167460081357505,1.091552585772551,-3.3264846076827213,-0.0639491117678617,0.22688242717353033,1.9128522859836148,0.09419901946290207,0.19716238147066703,0.4097802592753647,-0.11145968310746086
2019-06-30,-0.9423742223178005,0.24736823818356235,0.35940621526688754,0.18998298197545535,1.1356459574441131,-0.8396248696477963,-1.135093644078901,-1.9607282034529172,-0.1498811286434787,-0.06077763992616683,0.5918900308893017,0.3645622700601706,0.5035706201303519,0.1209490761840027,-0.08636750584500542
2019-07-31,-0.702254991839262,-0.38890309484636704,-0.08219830642455306,0.34044861753632566,1.073481625295363,-0.7036696968529517,-0.5823978653281116,-1.1710262455710916,-0.18163173875185085,-0.25534914936540803,-0.2504748363913091,0.06922966358287022,0.07929061935653399,0.40580167201696815,-0.02246388645500066
2019-08-31,-0.06520457765680664,-1.0772846542102688,0.22209935500333325,-1.1919364710148823,0.9251852636035611,-0.8641735116020095,-1.2126942553428242,-0.9887820252209238,-0.1207443767770449,-0.22656934269608678,-0.530633823768579,0.35543245308296745,0.3986242962317321,0.23757967714108308,0.14817740540263521
2019-09-30,1.8000432976179783,0.5118160051410696,0.9369480623829574,0.45927604567351055,-0.015639695512840335,0.15862183653102893,1.065685291950508,-2.242554135411638,0.3213637771401954,0.5286611800950912,0.7055617183491476,1.1135592466513076,0.9876873799125645,0.5388926911746155,0.07516217121099682
2019-10-31,0.893705482901722,1.587189392887561,1.9313177224665368,-0.23561588798417785,0.14434893010441474,-0.1969417371164162,0.359091685700451,-2.5519668621208957,0.6867694841064508,1.075436137553682,1.2597101096592929,2.0156950090100154,1.7074612266671587,0.2299877888396474,-0.14054627423386368
2019-11-30,-1.257787617150466,0.8304984142259901,1.100003810593079,1.4649273184559675,0.4149553316758295,-0.9303402516974562,0.13900351663920604,-1.2876340425168988,0.4715326060793549,0.48698231897186073,0.17632444591116217,1.1323524788491715,1.1320559056940742,-0.1751375612026784,-0.06621012272243057
2019-12-31,-0.4815527035349616,-0.5303344365479361,0.5272138615778,0.3696536211398662,0.2715567122049503,-1.5505538320313617,-1.797735898816597,-0.7589930737166283,0.3882426810870286,0.2260078159184774,-0.25121300905546917,0.6163658591243514,0.6178885962082795,0.16401513267956164,-0.12912568962058857
2020-01-31,-1.0548021818022943,-1.7284630019843563,0.4420229749470953,-1.3728202747704816,0.5806237202464111,-0.45242142376781774,-0.3855734742744724,0.312530954314867,-0.1447635383007242,-0.6264574651835402,-1.0881599595248543,0.5217854304862686,0.5154956944833052,0.3167808563119859,-0.1627049410500083
2020-02-29,-1.3175056590108565,-1.7079110736675323,0.03775511996414055,-1.1571898111482557,1.143944438095197,-1.058372436147874,-0.36239683100502107,1.6479968107531477,-1.6378730052949926,-1.8017955860424564,-1.880066965299574,0.22115301940963092,0.004653816839586447,0.696858954861851,-0.038467769655262433
2020-03-31,-0.10154302646697642,-1.4045127997409101,-0.7884902160306384,-0.8252587267311496,-0.5241339843794217,1.4933095590308751,1.7073965020962116,-3.7000027555453285,-1.7785796739835136,-1.6601568521236179,-1.493565939117605,-0.8413088118026224,-0.06073481680054003,-1.3017128405494731,0.1474890026717983
2020-04-30,1.5769653914713417,0.10813270625271261,-0.38796873387143405,1.5237531794427486,0.48478282330958056,0.09064595568392483,0.23616885315331212,-2.7116727920254724,-0.3143133457166544,-0.13980560618139198,0.057437724392027996,-0.16286232564683106,0.20566220226677323,0.18560681377316052,-0.12432375044337303
2020-05-31,-0.9849281975427489,0.2677448686376746,-0.9878830134390062,0.9504177365611548,0.32439890985589726,0.5934611338837043,0.8294845191802367,-1.8245088648289418,-1.1172687636761605,-0.9296165422552606,-0.4243961930319284,-0.7338302269029869,-0.1606644181610174,-0.4826137534472075,0.10805541623008867
2020-06-30,1.1159516026245553,1.0179080079615679,-0.35970026181904513,1.0871584291234022,1.4047531594729763,1.6464921909701002,-0.004386940516965974,-1.5974273214406787,-0.024418897090028056,0.11123070267611009,0.695022493724331,-0.08589926544065268,0.18988419711404722,-0.8460247664292984,-0.00812984361736248
2020-07-31,-0.006068853099057927,0.08846569560519617,-0.12217016286168204,0.22343065051056799,0.8011621263115157,1.3722093164570994,0.6723587158940155,-1.2855602560287327,-0.012610286502472135,0.10695341000497,0.6824671472994891,0.02959883521825509,0.27323436618929026,-0.43244767203280277,-0.06455247504780597
2020-08-31,-0.48241463055358286,0.40534441080848443,-0.2619772284770185,-0.48534869548478504,-0.44521443897796187,0.7838777657182893,0.3397817060511963,-0.9834059990915043,-0.3662786284122509,-0.29663883254418255,0.06127150861341018,-0.21698373314159405,0.16243511520338247,-0.21525210172663742,-0.1095285176149299
