ADANI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-04-30,0.6169952912211293,-0.3117593913472738,-2.535605354133723,2.3992702741327894,1.7503909492745386,-0.38710657924327807,0.8259659379460578,1.4508791473307567,-1.7073922427327906,-1.6307083778416769,-0.6081936578595131,-1.8484117724190527,-3.3512135749549903,0.18964402966309268,0.10462642372990189
2023-05-31,0.33373853475828774,1.0370208852034857,-2.188051543214387,-0.752597825882336,1.7224661219802504,0.0725718437307934,-0.5174756704620285,1.01540718047024,-1.464489371581415,-1.2674394352683853,-0.0037193974458725053,-1.6636807791033617,-2.6751685969394927,0.1715450693874826,0.0008008008435956326
2023-06-30,-0.19726805283348456,0.37654234508072876,-1.722621065399272,-0.7232788389512106,1.5397728819649903,-0.2069206503110064,-0.6860039412939265,0.8329575466065967,-1.3861493385233605,-1.2456998028337376,0.16171144832082876,-1.4351507666747927,-1.70963666404087,0.18703992228036068,0.08970935514380822
2023-07-31,0.28011781505410854,0.20738740897929106,-1.631404614003318,-0.9446339824589225,0.9360262598564575,-0.1519501780646435,-0.010100791133291619,0.5501579713905922,-1.1683110691157583,-0.9728824412556207,0.3968168708009197,-1.3559218052367454,-1.7414439783729083,0.38674246657730915,0.1618051731877905
2023-08-31,0.5952883719474755,0.3285930250956911,-1.5691280825476714,-0.642331845430655,-1.3849475489077598,3.481512046445603,1.1598859252320994,0.2083554434967593,-0.8932929586055145,-0.5079963403701807,0.5320723119020979,-1.5024569093554883,-1.7204518680794942,-0.1374269711286278,0.161062843463821
2023-09-30,0.5593254352137135,0.6999042767975403,-1.2027189575418493,-0.971892921864029,-1.652319744125954,0.8795882498710605,0.8524485273497477,-0.08828543829186825,-0.6028954281733602,-0.07546555870208994,0.6861369207770273,-1.0730171466465304,-1.0863550813730998,0.3003590783448617,-0.03889754375937806
2023-10-31,-0.4757670750313235,0.32867006782379066,-1.0417065221934307,-0.23395705436225675,-1.2715534512129476,-0.4897746707126723,-0.033568244417261375,-0.11700317384723066,-0.6944509337094075,-0.2960216333088705,0.15886049592041934,-0.8940389062207434,-0.8823666133514299,0.22656688588889135,0.17272694469722694
2023-11-30,0.5914134398986504,0.3310406453561397,-0.7683302730953081,-0.24402535260648903,-1.1094364640115777,0.5384816091421086,-0.6215422296017078,-0.4210236240915035,-0.3447920329721059,0.22860328812478972,0.44837206578552274,-0.5656840451384888,-0.538562056885127,0.3627899092975864,0.19641642554530178
2023-12-31,0.667800261706425,0.38864294411176104,-0.30318872497397825,-0.18364881759065,-1.1293127927149256,-0.23393194873943007,-0.46141539672536097,-0.7154410509143022,0.100873706440047,0.8412239891526181,0.7045133148439101,0.10081618139912517,-0.04452781682576309,0.09363750235837193,0.06906269037044889
2024-01-31,-0.0008200867205007768,0.6215998276132205,0.39058498733563796,-0.8694643038364,-1.1196586373975839,-1.0155981935425897,-0.2906732562955358,-0.8526917177440476,0.21487473033524557,0.9713828372605366,0.43615744509786375,1.0947521056413334,0.7256094259783384,-0.8925640613018229,-0.022919261436107737
2024-02-29,-0.45299330027042695,0.10377523024078172,1.4876940592288892,-0.4523371770249226,-1.024593982479618,-1.0459024385037614,-1.8223487343017684,-0.9142760791019522,0.07898678650799684,0.7374663691018765,-0.0294875776463232,3.049605485433606,2.103181065679483,-1.88157364398105,-0.029806128032701818
2024-03-31,-0.45084402504043086,-0.4485069156684454,0.5354274453356253,-1.0490077195155711,-1.0403855832322941,-0.7758301001966122,-1.0486721545158473,0.02449842004230396,-0.8971643317646495,0.3906084086412817,-0.3336871906685027,1.3401063225366912,2.5185207839800836,-0.7267638662939038,0.1374460694632705
2024-04-30,0.4878460548800597,-0.22581629462080385,0.45762316701525363,-0.5703061673329225,-1.1053945287037688,-0.5502860171816347,0.11188706996961058,-0.24120665061567764,-0.525005202195923,0.7205792070046758,-0.06836234068662161,1.3399594153205197,1.6863008244754196,-0.41173711218718234,0.21030948448169423
2024-05-31,1.0121235628857908,0.4894036256770075,0.7282103029678118,-0.2530660919402472,-0.9181922495648858,0.10331614552433376,1.731636357929232,-0.6622679529795784,0.13229706007620995,1.2530326896965152,0.5760022316463688,1.4632766942764284,1.447965589743244,0.4505897227380758,-0.05047191623597018
2024-06-30,-0.48237142408706485,0.5708503094232941,0.62560070075218,-0.12297616337903607,-0.8640017829908839,0.7261627643500854,1.6455856850374584,-0.5976708262743632,0.04285732250207413,0.7756350205737257,0.18200580952559509,1.2186714878664533,1.3129094926684812,1.5037502075193019,0.02181704509800538
2024-07-31,-0.11713841491102968,0.22235585793602022,0.43755720166165607,-0.05019217842383507,-0.7902434811842124,-0.3864552970300966,0.4211083034894815,-0.6363303469957289,0.16841154410354717,0.5926960701407311,0.07964961540940096,0.9036313134423473,0.9594282275831073,-0.1642862005123877,-0.15015341483585723
2024-08-31,-1.0976351228004126,-0.9018510146620876,-0.16586791944990065,-0.5501518521934093,-0.36045490869248575,0.8363904909819639,0.28906792737518217,-0.38268226574750697,-0.1905151408178835,-0.05669054619938728,-0.6890212682704953,-0.16296969790604554,0.2985202090329512,1.22875175467865,0.03742091640072894
2024-09-30,0.11992752440110842,-0.5680453717837026,-0.30826147036711643,-0.2856022267587111,-0.3469470544230079,-0.4600793159975132,-0.8648244796061278,-0.5693610857267408,0.14916255332958514,-0.0038358401616610076,-0.5934080272138463,-0.3261474909126971,-0.021469975280802394,0.2707469184358086,-0.10170105254850306
2024-10-31,-0.7679327482284138,-0.8964125870128662,-0.34834456907158523,-0.32239785521701864,-0.31163962953222013,-0.830275772866729,-0.5193285298154913,-0.3970520806960152,-0.1725168625959084,-0.45282041318141675,-0.9622053079861356,-0.38727053900862585,-0.04384810244382903,0.06803290465375646,-0.06608068035311605
2024-11-30,-0.5521625582258936,-0.5917317579974642,-0.656699691648034,-0.5699573233439312,-1.1078302888924705,2.5512352090309123,0.2862428163660935,-0.27616138785502176,-0.35486928258980116,-0.7422512020451815,-0.9845617269176549,-0.4700658431007315,-0.4845408803685961,1.285512407252256,-0.04676895656421296
2024-12-31,-0.4158507380773041,-0.8653415740474482,-0.9026845873155587,-1.1138409318517988,-1.019831457508458,0.1839610825455643,0.3080106578038416,-0.1966810714324016,-0.46924254069397575,-0.9427554388686991,-0.9328876664485221,-0.8944332650878134,-0.8627028320811203,0.5487796359248652,-0.031173099134982087
2025-01-31,-0.33859415259513836,-0.6510087151497342,-0.9406965633142648,-1.2059095267097033,-1.0595392894394473,0.6873436166177606,1.041355146542459,-0.14230024082429782,-0.5713677567817766,-1.0984397993502373,-0.811248126957177,-1.005201627134066,-0.9542038522311477,0.4208903829729301,-0.06906942491258061
2025-02-28,-0.6991013858566304,-0.7200542311781097,-0.9183923885704258,-1.0948221481202218,-1.2119304741024022,-0.49881692091280977,-1.0438868211095509,0.12184200946347629,-0.9742764552739281,-1.4763099225509668,-0.9954947296561057,-1.1072020126050608,-0.9707011527434172,0.5153057541901176,0.061441026061658084
2025-03-31,0.10535524047137983,-0.574102122435149,-0.801017027390817,-0.46417508862616363,-0.9963270250231973,-0.7535612651654853,-0.3768540960787453,-1.5864583127084344,-1.8541235602606536,-1.4523321337510882,-0.7095697495812083,-0.8503682632017647,-0.7651294169710557,0.4802190019861382,0.04370023599718157
2025-04-30,0.028474064865778227,-0.3872968765963496,-0.8898184951610432,-0.35939139700701506,-0.9167744327668711,-0.7154153448349766,-0.5874444854451607,-1.869412084094011,-1.7507116054141647,-1.374372061942112,-0.445518135760282,-1.014384245381489,-0.8358853598572501,0.5565859941329483,0.021844062310629984
2025-05-31,-0.13901301074837916,0.0041577577115224,-1.0619802457325882,-1.7947670286188608,-0.9273155837465867,-0.3750212057645163,0.1674090926329315,-1.8466101789342568,-1.6721527128304567,-1.3549966071058024,-0.3129256112983083,-1.3387226477720566,-0.9929031440629772,0.5839551977860084,0.0743115451895346
2025-06-30,0.4188046739135798,0.14588168814933275,-0.9503956430094526,-1.4396655292563563,-0.8582528615535342,-0.09882718507076768,0.3380139142538896,-1.9779574738877972,-1.3239096425373011,-0.9625618937540706,0.06623386576211887,-1.0650027148948933,-0.9024376214057139,0.4704743059953202,0.004003924078005333
2025-07-31,-0.3146687105239689,-0.017583806230367816,-0.9546904136753812,-1.061785679441277,-1.0264704478144544,-0.48253645466251127,0.05245436028237931,-1.7478916490296659,-1.349138388057215,-1.0341719117174757,-0.04703838169597971,-1.0978428985707833,-0.9086903592024461,0.5609349115407355,0.02111540070147367
2025-08-31,-0.10857590286483287,-0.0021145674020256735,-0.7836607814073566,-1.020177860213076,-2.2493917203506792,-1.0457683057515668,-0.7963249724128751,-1.575964144464265,-1.1913616754769705,-0.9360571261719083,-0.11592302553591077,-0.8508611170948281,-0.780421049663189,0.4923474398864624,0.18574254168886048
2025-09-30,1.6685918933760364,0.5721196343282854,-0.6288076595475018,0.6181510861998808,-0.5483714137007222,3.4753242936009436,1.1385037491680403,-1.9917435725672914,-0.016874720961970874,0.7340410067208921,0.812596312158901,-0.48930433923332994,-0.6840422397692242,0.6821791413758214,0.08732818358185646
2025-10-31,0.6188620746462625,1.0700950129799705,-0.37946302831563566,0.12631592062383454,-0.5395792721563054,1.6489218188612424,1.141095080403629,-1.8158450455625383,0.5493507482943553,1.5496008760222364,1.0202196156038064,-0.12743496994654183,-0.5434489100168293,0.8885124106754918,-0.06788483813258961
2025-11-30,-1.0332481629646721,0.6109808330143176,-0.3961208634879075,1.3077664073775384,0.15106422518871315,-0.7349123872996816,0.5098377964123849,-1.3086565010275526,0.06430588478514937,0.5986421764296344,0.12152920404946485,-0.2679007679570231,-0.5362259633304118,0.033541034501686696,-0.030985679126655123
2025-12-31,-0.5655550433273137,-0.48476722131112426,-0.37417608436075966,0.10846966880923052,0.3277797891283154,-0.9584431726085012,-2.0174291357909513,-1.0679141203860913,-0.0348458452749685,0.09602561832795681,-0.2659383001251287,-0.2673807703852058,-0.5095799098796144,-0.07570641221937058,-0.05468905866429445
2026-01-31,-0.7748124612889348,-1.1895899828347225,-0.3894967068742916,-1.4665275195247025,0.5552868323920427,-0.4524922561885896,-1.1632887472670763,-0.8378266975861706,-0.2500062822500038,-0.5551416467119733,-0.7435779401093707,-0.3095229335130056,-0.5006756950750659,0.13952210997989214,0.034342189302678704
2026-02-28,0.30496116080349595,-0.5433965060407749,-0.1761827069522902,-0.6668111249999491,0.5431187547199486,-0.3549769217212772,0.11385214757491674,-0.872432746869718,0.27402603081616445,-0.2241520852718861,-0.5995690367912979,-0.08899446903716918,-0.3632847350775364,0.027571830826236897,-7.137504017892319e-05
