PNBHOUSI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-11-30,0.06045159727947226,0.8874054563777497,-0.677001204187213,-0.8635613235571135,-1.7176426296525462,-0.4993903471693381,-0.016118228951233896,-0.14319613256084993,-0.24518787953779086,-0.12050528720603619,0.6574281091812116,-0.8713428660490582,-0.6369115564331446,0.44815119805170195,0.17487722501277222
2022-12-31,1.1722331606352954,1.1408043869305735,-0.37667573806567034,-0.5372526776835091,-1.2839254574444512,2.970219995738129,0.6008608487931693,-1.0728588321197243,0.49849332646170874,0.801466504825275,1.2729571676651406,-0.01598639412289706,-0.3288999538866683,0.605683258298647,0.03805289515486151
2023-01-31,0.15095729415000075,0.7751306665645268,-0.16145480295162148,-0.47092200121953637,-1.1577786322611645,1.593768333048972,0.8880279196001194,-1.1138129901522966,0.5939581588188961,0.8601260332450362,0.9614388716867134,0.4651085539344108,-0.14710598272615488,0.9803299561088571,0.07463065439660353
2023-02-28,0.36941205301832936,0.9416002808416463,0.04707995638928569,-0.6743558162401951,-1.2927739665137852,-0.2662991349132896,0.5850303482506898,-1.3490121188197177,0.9151082578465135,1.1236861102234679,0.8198269458749882,1.193096557573277,-0.004545037098056485,0.24823329283157655,-0.15167709292694323
2023-03-31,-1.2105705344085025,-0.33689567173418894,-0.09435245514915294,0.08698039634465975,-0.2366099521142854,0.499758525799801,-0.619585810994434,0.5799208090383737,-0.4103543013652379,0.09870976112554602,-0.2285513450009975,0.24789019260574685,0.039144779815063355,0.6604667958081917,0.04798201357406169
2023-04-30,0.25796557136557924,-0.28776533752061734,0.028497850275448263,0.19177672433708173,-0.3005926949719246,-0.09545589599090645,-0.8212459903773216,0.3656906915929811,-0.24358009238343362,-0.8103065515325285,-0.1449725033039608,0.43304875460133396,0.1838377227252764,0.32178522619904354,0.12495864465029952
2023-05-31,0.8093486149804358,-0.07545900838469018,0.6070923511251577,0.5640127092357092,-0.16734604551519688,-0.718865261260118,-0.23998035402628662,-0.3321035541840552,0.3588803092537785,2.180474002622111,0.24258196359731166,1.1500657031636472,0.7460595027006526,-0.38011129096434876,0.11601116609102047
2023-06-30,0.9262807588643399,0.9710105440082144,0.9893057754513177,-1.0681618967914674,-0.31018396251689245,-0.4423925168993943,-0.6285178214157219,-0.9944098426361455,1.1303081909082364,2.25712960170953,0.7168256766339982,1.7127344950665182,1.0269102015727805,-0.09825471456931374,0.11224546627750302
2023-07-31,1.0374913319445564,1.3849381224063244,1.3934436806674562,-1.6453249070964364,-0.15924360105713461,-0.7110440633097385,-0.46383736963135,-1.556419452476806,2.0262583077610814,2.1978060369658876,1.2766518744844204,1.8270206780034373,1.1669287643601567,-0.633557291105202,0.024354442395314167
2023-08-31,0.17026799560570735,1.098608621848697,1.8813581285427978,-0.6816180509068721,-0.08074099594200128,-1.1124989136632821,-0.4156136401558915,-1.595729992222758,2.174227273663216,1.8089115977355517,1.14599186348147,1.927933855843099,1.4427194617109635,-2.134023177144456,0.06495161129796985
2023-09-30,0.5217372553919681,0.8551412782590877,1.6991196572496292,-0.7711162346989888,-1.5419806504718143,-1.0538353310951978,-0.935652676777852,-1.6932697693334662,2.3972461744382656,1.613386756012448,1.0322015797586428,4.486177565549824,1.2121327909073318,-1.868361232831924,0.05915740701338462
2023-10-31,0.42459196328543364,0.5533480075422669,1.4094189121623788,-1.2428621637480417,-1.4728744943300123,-0.4816912383540896,-0.05165203236375927,-1.584284010515735,2.2083320087088647,1.3922264367166763,0.8340253093031434,2.959977195760534,0.9611438990593929,-0.20893153612776783,0.04928149478016184
2023-11-30,0.25181023104026545,0.6089561524445717,1.4207942224063557,-1.414236248787152,-1.7001981771639814,-1.2277545669079666,-0.7384705265829908,-1.4290216319828166,1.938766630540552,1.1814216370014352,0.6306312312923319,2.926607258659509,0.9400616056653776,-2.0832912622397948,0.009200052024103317
2023-12-31,-0.13903186405284787,0.27983984058436806,0.7819414464904427,-0.9752915011036709,-1.7020089278815578,-1.1514601715979615,-0.7039218187758334,-1.2001765242591658,1.5680608014649247,0.9534298144349049,0.2843896129833091,1.5839949794789858,0.5266394638294133,-1.1428295053282596,0.004919037612264294
2024-01-31,-0.24851409473930303,-0.05501559634502099,0.6473561320606706,-1.0167995925280986,-1.8841405288583684,2.105112193404525,1.45204063624448,-0.9922945475559534,1.2700899015527225,0.7586203598132268,0.026548235994810754,1.980483535740054,0.44669070967347557,4.0130200465750665,-0.12234190758854332
2024-02-29,-1.8900480582404413,-0.9776440725092816,0.10608266380525809,0.3760270332442262,-0.26524442681670324,-0.6368177125383939,0.7342612313141108,-0.5440836184060907,0.6167512885841636,0.3823258085430742,-0.9382223656075158,-0.066416305624333,0.14899196820150218,-0.041674393037783954,-0.0973504303885969
2024-03-31,-1.494711080556978,-1.6854792782442352,0.20513925779676942,0.1332044841823914,0.008653505823297635,-0.7570425698767989,0.30028775358924664,0.18069230779271284,-0.008220622395213574,0.09601627923559514,-1.5497353989294005,-0.040707504920499966,0.3775684593876961,-0.23115788680885613,0.2338662021945162
2024-04-30,2.3617939189906143,-0.44196648241529046,0.6850140556427513,3.6893130901333007,1.98837651042163,0.5859219766206017,-0.975534533451745,-0.40054514112354506,0.6879950205153177,0.40675600582262295,-0.05309300872924124,-0.07727767074349193,0.5722494836337705,1.40672378531508,-0.09607699798657672
2024-05-31,-1.4071584462849447,-0.34173073422792166,0.032258908704557776,2.649803231789892,2.0052653363107753,0.9992306619491235,1.6489400971937254,-0.028145391668189097,0.2010136942010657,0.10326391713817437,-0.7953961668751116,-0.3522646344532365,0.13091845217208634,1.181767722629026,0.08215800824490176
2024-06-30,0.44675664630600925,0.7108556996556386,-0.11001249194521504,1.7405557326305867,1.9530373929896963,1.4653186580017603,2.8396485495054753,-0.16568242384636653,0.40852216254098705,0.13725957775683112,-0.23133780114478308,-0.444744193621758,-0.05001694452699882,1.412033759501913,0.026034294365875833
2024-07-31,-0.19424426977589693,-0.7533960743740177,-0.40470135898570847,0.2354998209706469,1.742846525973328,1.154407283979749,0.9008116651990237,-0.11970888815538645,0.39378422097151033,0.048891680095224946,-0.11056981717148434,-0.5807113130865101,-0.3310053486625511,0.8054208536803049,0.19348393703909952
2024-08-31,1.642381935170722,1.2056173657676452,-0.023032614743283265,0.14451826629060277,1.633131706736292,1.2417590129161873,0.8000223962858382,-0.8154160670470817,1.2738629307437117,0.3788247323040883,1.2987333790773208,-0.47591224932399856,-0.21104025091209266,1.5588685264792037,0.0056111144974871205
2024-09-30,-0.4673322400526841,0.5947497225560187,-0.3113734458821785,0.4402322645335888,1.0012841092823574,0.5512440438540268,-0.07613826784089403,-0.7275221918606136,1.0488186313556174,0.21664593949019312,0.43447705471712317,-0.5561107290265361,-0.49378885283707946,0.747806508496591,-0.016308053728876854
2024-10-31,-0.6516064863832426,0.2924814645007846,-0.6850061224191979,0.6343830427361142,0.2697136163916051,-0.4554716180170629,-1.1105259670222487,-0.4246435482116995,0.6983707245060888,-0.034474912713364655,-0.11930484264537213,-0.6257052054918286,-0.837764161936572,-0.0918122154388075,-0.08112044728390502
2024-11-30,-1.2757380266481746,-1.5442410835137506,-1.1930394434039477,-0.7042051644534397,0.16884142378396558,0.09913427850793231,-0.8120726275033149,0.2909478648475802,-0.04478579195332768,-0.5208864909430455,-1.2118977830782318,-0.8186513435133812,-1.2096566610945994,0.06356760322970018,-0.015824903542761885
2024-12-31,-0.5311838967005261,-1.5401205232963204,-1.399488443601857,-0.8311264272002846,0.08810127471498098,-1.1262990497144802,-1.872165832773727,0.5901713185027205,-0.3510906595491911,-0.7959465459143359,-1.4135552736892107,-0.8946426464310544,-1.4169719796287676,-0.21108691361586865,0.0005695085295450474
2025-01-31,-0.2963909545196548,-1.298660806587245,-1.4311077791500646,-0.685348365580861,0.06449587348106368,-0.8351456521277505,-0.5175663833189204,0.6692905459944339,-0.4909268363335923,-0.9016578244863618,-1.4244612446068625,-0.9021785292469109,-1.4332772155389517,-0.1415609507313624,-0.1401577164246658
2025-02-28,-1.765615571859159,-1.5614829254822162,-1.436885462093047,-0.041049026439284035,-0.9505952346062625,-1.231355944543059,-1.9801184680479182,1.7990241961651152,-1.6901411325814832,-1.7093746223477189,-2.163123315674741,-0.8344767797325952,-1.3812920458765545,-0.16439624167618114,0.14390836013497343
2025-03-31,1.2583095046847483,-0.4320579012383648,-0.53410421717927,1.124365055297692,0.10119887616959501,-1.152617891806554,-0.3920840776959219,2.8955611124249474,-1.502045336353325,-0.8749339705292027,-0.5640578658066496,-0.5353091039382125,-0.42209103661408637,-0.649055389098253,0.13627860819602733
2025-04-30,1.0993256979535448,0.4045265968157168,-0.8904654231464968,1.443713230185241,0.6542701194771874,-0.1818210100667922,0.6610004744899514,1.558838574974027,-0.3807292660754969,0.3578653753508289,0.6569644307286664,-0.7345240903387884,-0.8645380313243511,0.0022370974578090055,0.03377285600611306
2025-05-31,-0.0030657981500748894,1.4607881843329744,-0.39384529087996006,-0.35094798381017117,0.4056549308505552,-0.28166983573491544,1.3762471191931709,1.353289625088036,-0.12622649084655332,0.5634700506557915,0.6612617314622403,-0.5294937865384108,-0.4268208768052647,-0.10165466143727762,0.059898141581069014
2025-06-30,0.30614248723515114,0.8212265426582931,-0.43527016619899167,-0.44448589486590184,0.3709556031514155,-0.6288798870459416,0.6619418613342064,0.6340449143260947,0.5406445226902334,1.0248392972496758,0.8223214147042067,-0.5362244260493619,-0.5009992919557065,-0.34334645425364285,-0.11771543383110847
2025-07-31,-1.5289426355005618,-0.71798522745853,-0.9053703879324,0.2980900214626078,0.8774760562723151,-0.6274751450421812,-0.8341860279918993,2.3217500719678514,-1.3515598719553146,-0.4756114397216691,-0.4926071736420776,-0.7262703153378708,-0.8349998170049774,-0.17627742522846937,-0.26899745052787244
2025-08-31,-2.9338910232923205,-2.624503138687207,-2.1897543714300975,1.50103929693267,1.912293660260062,1.7607808605257944,0.9531597661245347,5.339290726916735,-4.537124491997887,-4.210624105746019,-2.6412983248558537,-1.0138426757054522,-2.379388025543523,-0.7112311322797374,0.136247975378499
2025-09-30,1.1400671721337472,-1.7865889353438784,-1.7173021878156134,2.0734090388676143,1.688390751472923,0.024474342486086927,0.3826622007697843,2.0377037890817684,-2.0648728846736413,-1.7054527661819405,-1.275982907658863,-0.8733154053204393,-1.745456415667348,-0.08130083713615019,0.07267606014131048
2025-10-31,0.5450889084540077,-0.5286382609919796,-1.3726100680314475,2.0430159955794744,1.3054463823668592,-0.5297894688001348,-0.021965368838505892,1.1774335174251442,-1.1928177069035186,-0.8123608881529126,-0.48705821275947864,-0.7641196059884825,-1.35025423082565,-0.07787969597396964,-0.02551937830056811
2025-11-30,-0.30096697873667566,0.8984339078601429,-1.122185053036791,-0.32725018316807303,1.1646507032204867,-0.8154766330064478,-2.3533276777150762,1.2128819219207436,-1.3304525485720629,-1.1348316240495022,-0.43709289620394376,-0.6669198581179011,-1.0742040917437752,-0.1403915016053815,0.04977330625480965
2025-12-31,0.37003722420397583,0.40503332367361067,-0.8470086754143987,-0.8920150191906079,1.0640355863842552,-0.5371171230126904,-0.7407211561395143,0.6910971260503103,-0.7567724810601385,-0.5277440982380882,0.31897042922668367,-0.584482230439484,-0.7623987133686503,-0.27350267963752595,-0.14581279203530362
2026-01-31,-1.3151272749848695,-0.827875238216533,-1.3858273098880147,-0.13077407462305213,1.1229126559601956,-0.32438039172756616,0.01858998329259261,1.6833576017598517,-1.9816774001723707,-2.389182412904297,-0.6828973121671803,-0.7193778789122193,-1.3618447866028578,-0.27381868788247443,0.0028534154077900775
2026-02-28,0.007361352765498293,-0.615461104019696,-0.6934503876150356,-0.1302724991072221,-0.7332664084992397,-0.7460655887049799,0.1592830552898731,1.3857540668319968,-1.7380368597361249,-2.1610996411074095,-0.7228600906178975,-0.7139205669691431,-0.550326236201006,-0.32064297630540856,-0.04513815642519997
