BJAUT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-12-31,0.06945627686788354,0.826571652241764,1.2611147050584932,0.2060349540631227,1.3731360738037321,-1.529395140320315,-0.8449549108652576,-0.9061896191599051,1.7678487669092104,1.586963769709123,1.087761646222967,0.7492465852269415,1.3444126432555283,-1.6355528183946448,-0.001555369085210196
2020-01-31,0.005327891864817063,-0.17016413288529336,1.9511535937066629,-1.5432602276686667,-0.62759512826099,-0.3883869995354655,-0.06975892656730127,-1.237877638734386,2.1245141869135797,1.7374576166771036,0.4966831984135725,1.8896555894089053,1.9761092188800755,-0.0924500005536445,-0.09564041781457565
2020-02-29,-1.447488984574578,-0.876838211871333,-0.045963894869478356,-0.13632802724532492,0.14493181665961416,-0.3317338990202582,0.7003602852302016,-0.022381029005258866,0.32134147115957057,0.36028967282814683,-0.9777116509238878,0.13399840173580438,-0.03578785442969227,0.31225073389146274,-0.3569963005608264
2020-03-31,-5.5125957470011615,-4.421595708975516,-2.3529885793105625,4.252866547832155,6.286132018315214,2.037784105999282,1.6837492778809269,4.334966773666005,-3.317094934685332,-3.4155888209429284,-4.647968299293803,-0.5713859949201038,-3.843657040299234,-9.521383264253192,0.26017286563665476
2020-04-30,2.8564347290272605,-1.3349234327984505,-0.7496846894782865,6.312345701664581,5.430860420917103,0.8848303486908151,0.7105816691328722,0.29392971129665196,0.5225358847458493,-0.3416833481961292,-0.7543152585663528,-0.02863320334012986,-0.7894230412571206,-0.6679904777737745,0.032700052518086525
2020-05-31,0.3437401223256551,-0.33072807273505755,-0.3716451830405249,3.7783391760289278,3.5415992929205236,1.4839607070459544,1.251531381070871,-0.13390391473010546,1.0183857766184379,-0.011790611061463273,-0.09554747927767737,0.08175477113548209,-0.3586672067363732,-0.5172807265848808,0.04174685723965096
2020-06-30,0.3893279308047598,2.6262301637356527,0.14689201956542955,0.5776380519592214,2.78815398726177,0.9912728670718621,-0.0089831329030066,-0.5378984242009981,1.6507921227513083,0.3429696482118666,0.6011107920839774,0.22085566701304388,0.1941252419084855,0.4268852062859608,0.061380951955727285
2020-07-31,0.5607629440048084,0.9262172079442913,1.4925279856857068,-0.876957156459403,2.372765745446679,1.0052862108619456,0.40326340203339495,-1.0476552103614998,2.445291155389689,0.8230967738996576,1.4433580185064465,0.5887261945860857,1.4831905009076434,2.1179906377472153,-0.012709587604949356
2020-08-31,-0.1569518023357018,0.5609978376379211,0.5046628597353402,-0.5580801652751809,1.9656671983254113,0.5584741995870164,-0.39374952381397105,-0.9119402093084363,1.8899449102009283,0.6161604388550466,1.1033853921046384,0.3199328140644986,0.5407576733222387,0.595766307343758,-0.02937917563859751
2020-09-30,-0.29817860302081955,0.07333416983283379,-0.07968191216207308,-0.4385588585505566,0.1367709528597008,0.8472634143182886,0.06485893024729554,-0.6694298774551731,1.2675813654112018,0.2882605436219744,0.10909752092991373,0.11021435849949807,-0.029582875549249973,0.16756200678879613,0.002011096378240493
2020-10-31,-0.008110244789051398,-0.3280218565763103,-0.7170744211418425,-0.8557618412875012,-1.0666704741001214,1.2369615001999923,0.406922823330471,-0.6739568376924486,1.1602503634343952,0.22900706365973986,-0.05607395299072269,-1.088283594979608,-0.654825765379134,-0.6555204785108912,0.09466757306697127
2020-11-30,0.8261162904637512,0.366977021465442,-0.006221580105093524,-0.24365397863501223,-0.8509220678439626,-0.49511226639199785,-0.544753689822283,-1.3651685772142919,2.2492389351112725,0.9772908730072084,0.6855063417184875,0.10916190015735995,0.05663449793953835,0.31497959690259636,0.081797269347123
2020-12-31,0.687217753354661,1.065701023916689,0.5268331693595331,-0.42896135929414936,-0.7764074824764261,-0.40346568883947975,-0.7427818353117153,-1.8072082400544016,2.6411947839256498,1.451969839980336,1.2096368841726521,0.7370588415508731,0.49059002800075213,0.32750816641504715,0.15109520642257304
2021-01-31,1.2696842996877495,1.9380882106723945,1.782589218744115,-0.5957029216885236,-0.4721041408909421,1.1818816095554,-0.2261362107658986,-2.302411009536551,2.9478460475551755,2.0727252796238096,2.3253989187149635,1.7420380083890374,1.2721797365105556,2.640978627907393,-0.05308440794716813
2021-02-28,-0.631590807040027,0.8531343662296353,2.073941375595396,0.2444542017749638,-0.3583798734224869,-1.8763948879775192,-0.7198662173422001,-1.7177846939160897,1.7388657148423452,1.2828160994428592,0.9429226474154219,2.0117152730952426,1.5576314396615274,-2.0147699172613027,-0.034303766495592324
2021-03-31,-0.4058994451842495,0.13831624023531391,5.322165170484725,0.35232523631240303,-0.35120251720279333,-1.1030338516637317,-0.4741913602312773,-1.6256437484836286,0.007482998254755226,0.8561548088866715,0.17037525741959036,5.212933422284011,3.887127855926479,-2.693295479097548,0.04348830000408971
2021-04-30,0.30048556000000975,-0.4837323281945528,1.7815235640690075,-0.41419627137891746,-0.39996719294055355,-1.5277816636716859,-2.0826744328345166,-1.5236425523082149,0.18172878921451827,0.9123353798869327,0.16947336901203985,1.8097988110679346,1.4432631886530507,-2.1400543166087074,0.08952533205949526
2021-05-31,0.7013967236520233,0.3924167172526918,1.9776717918552293,-0.26607860247330745,-0.4232130664055514,-1.633732355445485,-0.7510891970575561,-1.5212352491332313,0.6033645081940551,1.1165519952653629,0.6177800836170987,2.0290320735911735,1.4599912473845922,-2.7544381347092326,-0.014159592374786902
2021-06-30,-0.2564067183032654,0.4865788697525845,1.4041220407212742,-0.42181087061085487,-0.41620257395824595,-1.6023920809690884,-2.024961489482462,-1.2259297523377946,0.41568979954666296,0.8183695666359571,0.15293666659751162,1.4057732305611854,1.0912607328421489,-2.069066834947958,-0.07644881703487032
2021-07-31,-0.8139172192301011,-0.24562394236644783,0.5270264786986204,-0.037724295153610046,-0.7237800497661242,-0.8974497361126399,-0.5500616117805959,-0.8421909672888552,-0.12558863229029787,0.3425531427493951,-0.5193146643756722,0.8123984290053151,0.480247604144254,-0.20990390376847165,-0.026928699133811275
2021-08-31,-0.39794182344864415,-0.9947574851324229,0.40226157545288826,-0.6925274237492597,-0.7582614743459701,-1.0378185749663016,-0.7080894350421609,-0.6387585301006189,-0.3813289773438768,0.08279023145020228,-0.8017602438693326,0.7186430779926346,0.3927648357289384,-0.33898461268105323,0.027724809978821287
2021-09-30,0.1414423777514156,-0.7161999879368326,0.6639066570006209,-0.40821108926453203,-0.7641509198644353,-0.4855435815823968,1.04083890713002,-0.6092767870974131,-0.268142010290028,0.1125396098818939,-0.5900549297308417,1.0969831945056894,0.5896556829522366,0.05921463989108813,-0.03326610806813096
2021-10-31,-0.4019960858817875,-0.42776468858897754,0.4332158300784354,-0.6065071047460315,-0.7649874073928838,-0.8089833029649938,-0.8205906779445907,-0.4260938503700105,-0.501396558785781,-0.10589983441969085,-0.8165145793867545,0.796707224776276,0.4304253352439853,-0.2310882435598302,-0.13462444376264013
2021-11-30,-1.2870596966536925,-1.022078878372387,-0.6350649553400123,-0.007360848471630271,-0.7595647538733554,-0.650015330457234,-0.010724771240511511,0.04260789457670415,-1.2274443776910224,-0.7376592484288954,-1.5577947025632748,-0.6700092816777518,-0.4955501831466307,0.6422595331316394,0.0027582823691596446
2021-12-31,0.01709623437957695,-1.0919439375000095,-0.9178029404185699,-0.1526093132370566,-0.6935056502167979,-0.3358367423129658,-0.3541965329588886,0.04252784879938621,-1.0902868343455907,-0.6743181436276927,-1.062328616872866,-1.0635555183589804,-0.7836158968833028,0.7325330899304326,0.09264167184895648
2022-01-31,0.8161632562534697,-0.2720237975212977,-1.0755578145565092,0.3831060362988048,-0.37722356069648144,-0.24683795645879944,0.60455919016718,-0.2449497536537987,-0.5306154832089932,-0.1952368567820108,-0.07664816469423084,-1.1489597537514817,-0.9108058308632628,0.7088290976255026,-0.009668856156719308
2022-02-28,-0.12650419218495554,0.464368730582318,-0.8443547054065497,-0.40765211794495876,-0.40207600036818686,-0.9060139972314265,-0.32966729571460923,-0.17329102064833854,-0.5666619824679512,-0.24318407895021424,-0.06970914653746928,-0.9017091929842714,-0.7028516196988677,0.8490725212398266,0.03415173164134737
2022-03-31,0.23030967695788965,0.6066145004618683,-0.5752791808379817,-0.4648040084031356,-0.39796082848530584,-0.37797567794322323,-0.37803777789451737,0.8267833547317359,-1.0308504447281663,-0.11372889282582546,0.302755790542275,-0.6235501041796101,-0.4541432427313621,0.6087166146070797,0.020738835132939306
2022-04-30,-0.048313425045790885,0.05392516537834306,-0.7543379765166862,-0.7848031917305976,-0.3537525207730252,-0.6169703809025195,-0.6526981401988087,1.2924913121072765,-1.1844195422202408,-0.25714421288487016,0.4619303133328926,-0.7513752307338518,-0.7456885895387884,0.610879052739287,0.035441212986491825
2022-05-31,0.3287804534023471,0.32861371668908074,-0.9944889398941557,-1.0381962129308155,-1.0347094627105002,0.5363756919830643,1.1429990511154042,1.2263174158289414,-0.9233798542227295,-0.0510307088682267,0.4841086959625134,-1.3130064224437161,-1.04750579515297,0.40412093796853144,-0.041613781551503706
2022-06-30,-0.8916377735876198,-0.30874242687498965,-1.095944358402858,-0.5171892809103635,-0.7839796581576456,2.706949683088133,2.7012316054361802,1.7722771258286247,-1.1730853474547,-0.7220386979124972,-0.3691737516519031,-1.2807923711057136,-1.2012460948219366,-0.35776184051325055,0.054559819879808645
2022-07-31,0.6761159139282414,0.06753174833344233,-0.5508024257716502,-0.11142246339863092,-0.9974807067065888,0.06373002917555311,0.7452768902209868,1.2603951837136884,-0.6967654475375419,-0.12579503680702198,0.14324872435862826,-0.3845727254341216,-0.5095352980542113,0.5198581698020703,0.042610173670657454
2022-08-31,0.49547171238047566,0.16560527118271468,-0.2210909658407063,-0.11647533855669245,-1.094182543971404,-0.5045713757153727,-0.6651372002650722,0.9055431491485602,-0.3308870933100561,0.3500426133272844,0.4286705253382436,0.24582799605361655,-0.1287496875383239,0.32497886190890457,-0.14662473397580586
2022-09-30,-2.5043314525188474,-0.7667168152469241,-0.9368431492342076,2.0455803217800472,0.7548886196233849,0.36646646475814026,-1.5663056942175066,2.398095991757159,-1.2466110363428373,-2.036660839485304,-1.35104306280235,-0.8928650668955463,-1.0162742085929326,0.5987660108055134,0.04003534829493782
2022-10-31,0.44301890001901256,-0.8615310007777476,-0.6380221136315797,1.6572548367475797,1.0204807817060106,-0.2616346519880691,-0.27296892853212157,1.836422050478637,-0.8687611455388936,-1.4392745465521555,-0.7583257974034971,-0.6137192020920041,-0.6128111605896884,0.6301855288985424,0.021246866978260944
2022-11-30,0.1567855922525187,-1.0357167215488385,0.016237010522704612,1.328569260912789,0.8762012796803998,-0.3677066987952741,0.2619205761733182,1.4962235877311747,-0.6321589851864067,-1.1113306983677087,-0.417804189526893,-0.03317652284864298,0.2149790102929368,0.14701823007520903,-0.03656021936097125
2022-12-31,-0.6275085633909966,-0.006059717901567012,-0.19442049225722233,-0.7855408889366321,0.7752716899780702,-0.9080310357050753,-1.8355082989498561,1.603036019959896,-0.7363822451108518,-1.8427033437799694,-0.7697587285694963,-0.23093520005174512,-0.028730185995732523,0.08358024450920491,0.0544099326004576
2023-01-31,0.7702895661680177,0.18162446126693513,-0.37217601916805604,-0.5705199426192156,0.7105374412388731,0.25716166118986705,0.4401061069228701,0.9393569966854186,-0.23808984322766988,-0.4976491553869841,0.02985535800758054,-0.39375914991083344,-0.2846277159088422,0.5537588026607615,-0.042001239939930886
2023-02-28,-0.6523648559951757,-0.34923858938325425,-0.48078389587030085,-0.32736592175710416,0.525304866314759,-0.22287910841105474,-0.06722058910491786,1.131968782988443,-0.7114380462812935,-1.391442201856397,-0.18224012097868997,-0.48916351124588736,-0.4229670555061356,0.6380928570379885,0.059267669156219366
2023-03-31,0.9974443998041259,0.8992811528943941,-0.3261459961374449,-0.17214859225448093,-1.371308312495488,0.16211213089938137,1.5327401453860385,0.478858455791901,0.50448252952793,0.07730739528445789,0.656761239309089,-0.1699747072242433,-0.2556290926313713,0.5823429670692362,0.13178103610819092
2023-04-30,2.0955114180412258,1.8393544024277317,0.40016468904146496,0.9737167048516061,0.07252976722276425,0.6685405143138299,0.5587642820853951,-0.6574609259446131,3.629131247754111,2.759449934086675,2.537494277882194,0.4476560101794789,0.4982167567055008,0.6113222921615681,0.030049710188534546
2023-05-31,0.359702625028187,2.4730299053664178,0.45891786936495144,-0.3186856517339866,0.0983879839270799,0.794421672548742,1.383308233578264,-1.0685141716346422,3.5883736428618995,2.6201639390623255,2.1275162984916682,0.4828212306018532,0.5234598788665905,0.6695699761012486,0.026873640281948826
2023-06-30,0.36095673910414877,1.8521223649165517,1.1784097573512455,-0.048013468943531604,-0.4615488447011062,0.5313544270546084,0.43628127027815716,-1.5056502365013062,3.316100501835446,2.374581512251553,1.7059072632606183,1.397548375407621,1.1785854912317055,0.4860683060346472,0.049859905136991324
2023-07-31,0.6898494395318434,0.9209775724918353,1.3382489719784427,-1.7146735417618035,-0.4172384005055989,1.9959251212841513,0.4123588363766696,-1.9672398955284909,2.9380064866352518,2.1967123308793184,1.6783043725376314,1.426991203607789,1.1855870679963847,3.2744834135888037,-0.0665711109255244
2023-08-31,-1.2277089023458638,-0.09077759879454919,0.3968838192698534,0.10995818422045983,0.12925507242823042,-0.11521417988172938,-0.6532326084392738,-1.3191330166144304,1.5382960630756712,1.0196826797247214,0.043037126737279524,0.3163442074741103,0.38764401034323087,-0.07157299386614531,0.0930456289060068
2023-09-30,1.308146209130538,0.531156849926461,2.7773420629710026,0.7845710607098779,0.3598490719944485,1.9299598854105504,0.7165392460746337,-2.016681001776309,2.0183602979667024,1.5032546179465365,0.7243008604428861,2.307987500231005,2.411353198008116,5.115968815622887,0.048256815020518186
2023-10-31,0.5510344468772644,0.4584380720860623,2.626823716746386,0.725378818351426,-0.6606060059479062,2.6196713152459603,0.8802513452343158,-2.052192799895989,1.8393832867349418,1.4108148361017312,0.925378899154538,3.07388287867956,2.2047917486394613,5.6961960167983925,0.13638413322941445
2023-11-30,1.8334822998789038,2.55639191674423,3.486237448800264,-0.6422735769573089,0.39942813839269975,0.4420503903644478,0.7099712928515092,-2.212506205079757,2.0446906737550212,1.7522301695492453,2.1798160468809864,2.896949149785165,2.6114336403380567,0.6915763739037648,0.10977972899007617
2023-12-31,1.3339391724197152,2.4312446753458223,4.064205367953022,-0.5505687255286572,0.5802744551275811,0.6719744246991801,-0.014094374519506885,-1.9631174204808202,1.848730509176895,1.6646820175673716,2.784468784014312,3.4074991073985985,2.9336572217875663,1.9695530183185457,0.1204790193944668
2024-01-31,1.388606891312723,2.9525915170199726,3.5376902874602663,-1.5954083041760179,0.7670422335476172,2.4553946091994097,0.7353278123480936,-1.739653026492994,1.6499363772454196,1.4322286847272943,3.1088942715740293,3.004223255932729,2.472032961581048,8.866230814718737,0.031048465925020433
2024-02-29,-0.013109328584457784,1.517924561084606,3.2879724431412245,-0.25206084988044375,-1.4742357495832867,-0.1450482851821268,0.1365729451190698,-1.401787309682892,1.2295368448127628,1.0425714897413882,1.704740023245262,5.836347765163172,2.468973282970128,-0.4206071335439289,0.14550606911242642
2024-03-31,1.7105617485145024,1.6890853811418713,3.1856362673241274,0.1559801650660665,-0.9555300395151193,0.8202724884554846,0.7566938748317276,-0.9614948873952718,1.245639457171046,1.0221762188818688,2.1464583155762917,3.7118488505902842,2.9915026382836216,2.2263251889761406,-0.027090368028220943
2024-04-30,-0.9430134726942669,0.36347578164372546,1.7224409447631261,1.112535704419899,0.5077597219702188,-0.20945885635500253,-1.5122860729717926,-0.7292156155778208,0.8029296350899312,0.5885368546012409,0.5896015285805353,1.1497375509037235,1.6813613618804975,-0.39157100507855536,0.020135878558327838
2024-05-31,-0.22869780676851817,0.2427095200137335,1.5031908485109635,1.0742232600545771,0.4896144629185814,-0.4301898480175386,-0.007466770146825013,-0.6136156745908433,0.6068643470904689,0.38510095737028877,0.0858312356656445,1.038938202532082,1.4236355154155833,-0.7048619830540575,0.04486828415278104
2024-06-30,0.13106017394224448,-0.5754900406196675,1.4512482003788383,-0.9576869297940539,0.2037044700526112,-1.415025966236619,-1.8384898601480275,-0.5527381179665998,0.5086242627866437,0.28581293279372627,-0.014905793133703786,1.1077157186639783,1.286741172742341,-2.498247446723731,0.016962868606886432
2024-07-31,-0.3243244520542814,-0.23344112066556982,1.1802140793264277,-1.7353806424399587,-0.37951930132034134,-0.6661299309540112,-0.40749276380002586,-0.4394981466353848,0.34797014777392954,0.11963080113376202,-0.2718713089945276,1.1225535223147007,1.0067067171219368,-1.0857136012120625,0.11955892288908003
2024-08-31,1.1921949493910933,0.5544566742264099,1.9784320461776383,-0.26248006325015494,0.18203045710078863,-1.2677741884441005,-0.8443195142134796,-0.4855900259359141,0.45748284147613216,0.20820538068751712,0.45040809227608836,1.506029831057692,1.4885087587311463,-2.5606882964113913,0.1253408148371691
2024-09-30,1.1947737005891634,1.1585494909680987,1.9174868904844464,0.014633447070582437,-0.41115984294853386,0.4829200843905539,1.7147087399371683,-0.5217736994669842,0.5501242782989058,0.2926212547023836,1.259137103941209,1.7242910980409563,1.174017711834317,0.8245039582901128,-0.2272484499766416
2024-10-31,-4.627040962230852,-0.9235547951060181,0.5313135761080856,5.47064678461574,6.145242971340547,2.274875557093072,2.6635578355006366,-0.02360215712314978,-0.2890669690421857,-0.46467965286312624,-1.5734123319883229,-0.35751326010110207,0.43194784338882314,2.3359345186589895,-0.08512313013848444
2024-11-30,-1.5183051542967905,-2.725639111670415,-0.29766376130182814,3.0137114115828707,4.132831693561098,-0.3350963031461162,0.9220368031431155,0.2957442002514549,-0.6760293022859795,-0.8676043503559694,-2.373800343318586,-0.7497911526291685,-0.40662141430727033,-0.3390711911978724,-0.02636387603490561
2024-12-31,-0.7243830730392731,-3.67566618860341,-0.7356856344045167,0.8572792693224469,2.9772188843501497,-0.2083649693162909,-0.3033961048054525,0.5185833895599841,-0.9084158784021591,-1.0982218624680467,-2.2709080852679957,-0.9213184887104495,-0.9100281330032234,-0.24472766025488613,0.0055762226274361695
2025-01-31,-0.36341372386020226,-1.3932078257593186,-1.0688818563900306,-0.4949601835368975,2.436248523647093,-0.5827484799080782,-2.625613835623615,0.7280597781878734,-1.101186528605482,-1.369945164887983,-1.9450177318453188,-1.050677627828688,-1.3144334768292039,-0.304676071514703,-0.11293905982617278
2025-02-28,-1.7054311029224707,-1.477737882322411,-1.4251273319388318,-0.1508040914383215,1.6099020454788913,-1.289665146114038,-1.3635167422058991,1.4323180008908296,-1.6667733171060255,-1.93213424900533,-2.226211417269869,-1.1891191107002066,-1.745224325628422,-0.24467583522586328,-0.0030478265866833608
2025-03-31,-0.3874362465509024,-1.2668680038681845,-1.7151889927846866,-0.05073615293448391,0.4207700833308658,0.1712093378070009,0.04846802750818401,1.650395438374196,-2.6525941067863923,-2.232188403832132,-1.4651654379114267,-1.3657594729850848,-2.1149366501336293,-0.3155219696969932,0.01900257382532167
2025-04-30,-0.11534166300960993,-1.1067929077676864,-1.5644035925761797,0.0444586339824435,-0.8249070240008777,-1.157762700539167,-0.9967530621290327,1.8029536793342962,-2.532532412463902,-2.1028088537803247,-0.9896242730993359,-1.3577522584443318,-1.8643139208036035,-0.1471776266871506,0.06939129770866706
2025-05-31,0.506858915358457,-0.005266868308278148,-1.3972930739711453,-0.698675284457055,-0.5570701925918331,-0.11313284059986295,1.1941758016155957,1.3380031967191321,-2.016669631296389,-1.6187773212175953,-0.34792395561681627,-1.1947212741177526,-1.5972689508089815,-0.2589374018921298,-0.02720535209910172
2025-06-30,-0.6056569764016407,-0.11016570794823508,-1.477434487543099,-0.42799350535486214,-0.5464476136621145,-0.764785072927681,-1.006375882495874,1.5551332944113363,-1.9219352278478052,-1.6781649166410577,-0.4557665195068597,-1.2770876586878381,-1.6634290333092436,-0.1764743117466407,-0.044929431555316215
2025-07-31,-0.7745492774232745,-0.4460514342122777,-1.4983527888547818,-0.12028153034967272,-0.5133887530548753,-1.1701755082042717,-0.20013332427876948,1.8759126334581044,-1.8896901404817426,-1.8314672744060319,-0.6260262828278595,-1.299950847585873,-1.6698538513298191,-0.05865351272786392,0.07497726026154702
2025-08-31,0.6079981064531738,-0.38679402364051996,-1.4775462089954363,-0.09787178049963806,-0.9400671069588009,-0.5296217480048211,-0.5283490161200434,1.2343267783272962,-1.5435975780761868,-1.3617401946505265,-0.1313769047455147,-1.3763678516222886,-1.5849744878308163,-0.14850674183053786,0.005430400404332837
2025-09-30,-0.23277745713832343,-0.19904823111600986,-1.569843274543426,-0.20540249742742575,-0.9226464137038363,-0.2529026147367216,0.38133727751914326,1.2278041529534152,-1.454422538722132,-1.3196384075663397,-0.22017193660165288,-1.4999187135629943,-1.6641320209810404,-0.21319379631998772,0.02435952216167388
2025-10-31,0.0217935333435958,0.20485418279005577,-1.0963754499279186,-0.7467458949998621,-0.8786448641868537,-0.8214454668399405,0.47505817159268565,0.9904536805227286,-1.310089412854413,-1.1454435469906858,-0.1518284735211114,-0.9895544269152051,-1.1249194498390958,-0.14533889849417117,0.020149852392468366
2025-11-30,-0.014877441252870596,-0.11398289928327113,-0.8631169844156635,-1.2942944839061254,-1.0961722396413522,-0.2613203548202568,-0.07832660702018607,0.74466010778196,-1.1721705163549219,-0.9772354776446155,-0.05114483436688057,-0.7349657397808965,-0.8661636532490322,-0.19168921593087096,0.029269322577876983
2025-12-31,0.15062212263862873,0.07789582125077073,-0.712666473983919,-1.345157372749516,-1.147393587135607,-0.8624027700299058,-0.7936365140672716,0.3487709661805382,-0.9994288457872491,-0.6989496978715347,0.075694306294455,-0.5529458552426312,-0.7068673135676616,-0.24256575046813553,0.02687524808199717
2026-01-31,0.16661942001110647,0.15327185027519785,-0.6179664727643212,-1.2609871051151804,-1.5549185313715614,-0.30008153610385896,0.11860755058852074,-0.09522406113155527,-0.8237583400879251,-0.40725970754604196,0.11349882675929503,-0.323190732070626,-0.6119273861997516,-0.1909427540175361,0.038328656904608904
2026-02-28,0.3687191584320517,0.3716020161595594,-0.26342900596721575,-1.2133924395736047,-1.7940795942445849,-1.4973021875470947,-0.9040901083956536,-0.7732488220077074,-0.5972727802995959,0.030246197785952923,0.3362015295254566,1.6170149928725308,-0.2756182638346635,-0.565403728987139,-0.018571998518131405
