HMFC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-05-31,0.1629300620199022,-0.3411600061213271,1.9890008994760202,0.5264577301924253,0.9037252032979439,0.031195580063647973,-0.9352872403659553,-1.228923451782212,0.8861160707885892,1.1190790676822788,0.1809381919225443,1.7377844918608851,1.6775260856226186,-0.36069415653594666,0.08690695386704247
2024-06-30,0.5923421378612428,0.8517691803949538,2.3597862738178152,-1.1436810726125712,0.248432420244436,1.1203717555303887,0.8047915508494001,-1.4408250688545388,1.3962363767427157,1.2496345798815034,0.44501852324074725,2.600548395728154,1.9535748096219165,2.5854356572858674,0.17297043961960937
2024-07-31,1.3318128527860147,1.2486917471037366,3.275055523389213,-0.4579978190966164,0.018428600419191664,0.7871703599453637,0.9015228416167128,-1.6582617584979755,2.3185163380365843,1.4990064442401576,1.6001509960755083,3.7420885145148794,2.300695152285281,2.649909768307219,0.10623719384679915
2024-08-31,0.7223311023425724,1.5486114025794908,2.2064786154237486,-0.8668581997918647,0.12192841040827776,1.0364174650556226,0.8291597045481086,-1.4774192683875964,2.299274401838696,1.3525045339773836,1.8939821332237825,2.3560139229931996,1.462877633595314,2.6997229688892292,-0.008254803426223872
2024-09-30,-0.35188245013660463,0.945285462608583,1.8184702371015886,0.0740659396560804,-1.2360217285542912,0.09129297683859264,-0.425110490595388,-1.0965582041376205,1.6571182844072032,0.9529438030283589,0.8815377806743211,3.860554167133569,1.278683478787709,0.033813873360802375,-0.19836711566932633
2024-10-31,-2.1481708028372495,-0.9780287069720662,1.485604518944906,1.2522461046575784,0.6742513717306018,-0.799047681693936,-0.9628867705388644,-0.42231126277094944,0.535531691122993,0.22757775014257828,-0.9659586002623265,1.0421405385875588,1.4229111450164855,-2.036006197749189,0.05903300816990933
2024-11-30,0.3777005155892149,-1.1444758271583575,1.5201440385375449,0.7875781504255445,0.7199936148729958,-1.0785929977279975,-1.2974153211978638,-0.44399724778210503,0.7160067691805972,0.28021400948273484,-0.6966781405709359,1.0862491377619576,1.3460690775489499,-2.6601108757242473,-0.1364017254590129
2024-12-31,-1.3813179563192588,-1.7113620987862317,0.037519742433593094,0.7608999295923917,1.092081197675728,-1.1326199997791428,-1.168778626988715,0.010685378441479718,0.10903575345500141,-0.1616740984766657,-1.5674742385425275,-0.08189967336710569,0.14413035891890258,-1.1651788900579503,-0.13883455578597034
2025-01-31,-1.346387929221922,-1.2784538312113263,-0.8858155757530312,0.36362149840777863,0.47074875550546047,-0.8399759945192813,-0.4084233232609363,0.5045050637547907,-0.4015464254798103,-0.5830219539956326,-1.9912691551425739,-0.7338070556583995,-0.8123284598121883,-0.30660868787233886,-0.21342352605131376
2025-02-28,-1.9060368117562088,-2.535786184454453,-1.3898887114083227,-0.9857008084328696,0.04772669578799684,-0.7785710259846608,-0.3063105117950931,1.3951613267022391,-1.0206171830847892,-1.2036916551626242,-2.4009663455527024,-1.208158395422043,-1.5854059023997464,0.0018595508465420213,-0.00113715344871292
2025-03-31,-0.07962729279738158,-1.683635078278538,-1.073685192712688,0.17735930132727493,0.04958834666793972,-0.7437056125662554,0.05699576019122817,-0.5732144886835073,-1.0889220849038368,-1.2231772422990594,-1.692005253520379,-0.9288257775097588,-0.9175042093565285,-0.20191650990106622,0.003659540963413811
2025-04-30,-0.05696137744997323,-1.0068774897565194,-1.2569928910442096,0.44236401582991913,-0.08290477242790087,-0.9494200899408763,-0.48854041296499984,-0.4143634993289987,-1.0879611738879766,-1.2417935309575614,-1.2664842188525165,-1.125513343678615,-1.1089006856818806,-0.015915257152016696,0.0982944204379756
2025-05-31,0.7131262017210978,0.2926189864394106,-1.114243855472821,-0.982345335689131,0.15014888553136896,-0.3614805102774503,0.32184299044600434,-0.4663390557434131,-0.8503566344642375,-0.988642373374981,-0.30038482922893656,-0.9877989119398981,-0.9961225389500866,-0.30851869146856087,-0.012060101378258865
2025-06-30,-0.19393044716228042,0.23343211317694182,-1.256893332986239,-0.911764900714549,-0.05706073746802702,-0.4722549751829706,0.0763858669634571,-0.27243761284402435,-0.9287949870196579,-1.1207812983342917,-0.08166299684501548,-1.1295318124945124,-1.101795729205225,-0.23904925823535667,-0.13554735576411037
2025-07-31,-1.1582005120684395,-0.3314544979936977,-1.621411115901144,0.2434762612687985,-0.1679411533106512,-0.9235628138106204,-0.32903639058119866,0.2450055230367873,-1.3054210606090322,-1.6767482613885771,-0.5974246927890998,-1.4557787871899506,-1.456676956874532,0.2852226204105079,-0.07328380886169931
2025-08-31,-0.6143240687120134,-1.0147987311045432,-1.7118279184614862,-1.1097102999485964,-1.6086892117750642,-1.0810282965622124,-1.1950810377232648,0.6950578154845869,-1.384075331029676,-1.897200319218539,-0.8627685116142727,-1.9847400978497036,-1.6221691249355756,0.5773108501499767,0.037038682780773775
2025-09-30,0.31965161443765194,-0.7427023925327284,-1.5353537388238403,-0.4615636634523366,-1.4671149066223403,0.9301580782971346,0.10810430296076229,0.6385290721374003,-1.1636031997114094,-1.564408403824082,-0.5339499015723235,-1.6795952561919467,-1.4301398178386353,-1.481648375620866,0.008607198434293466
2025-10-31,0.08663054245568544,-0.11439229235536247,-1.2117266082644798,-1.1185952055970914,-1.5148722946326658,-0.24190624490142248,0.490816288462121,0.6623474181995511,-1.0661105013408987,-1.436225803982757,-0.3735539619087771,-1.2726718139154363,-1.1368014101464612,-0.2567877326444521,-0.04650058212179893
2025-11-30,-0.42310846422495907,-0.00032160268789082366,-1.2912198724741086,-1.3794051847352649,-2.20134149537402,-0.6805448790412645,0.33301323854223924,1.0741818260201526,-1.1066988723364288,-1.5419203702279916,-0.41837428625229095,-1.6923606705122574,-1.278939666965528,0.14658637536324282,-0.034506177821323064
2025-12-31,-0.300162733745318,-0.30713932108292097,-1.1335821929012864,-1.568099802193881,-1.9787385370785373,2.1556276865305355,0.566274361273904,1.4773817531732498,-1.0642013992909747,-1.334666934017173,-0.36637078600041256,-1.4218279710607586,-1.1742040274466217,-2.1148473920856175,0.012023605259925105
2026-01-31,0.18797836836045617,-0.2673021675712334,-0.8920128774533845,-1.472247160179507,-2.4078602495540964,0.4809557597906941,0.46421517435263343,1.3139487987532712,-0.8981669587506429,-1.1282663221281883,-0.15962856793084887,-1.4213473934396612,-0.9212644983190124,-0.5708425808150018,-0.0014585766879916884
2026-02-28,0.15126325053929346,-0.00046930002666218165,-0.537078542755253,-1.5005563264452433,-2.4431730062592725,0.01088689739848834,0.563317924607353,1.2790309411787846,-0.7656972146230355,-0.9992627401300894,-0.06784363657194475,-0.8376977780635281,-0.5692731537457347,-0.20880080639945794,0.017364059483499512
