ICICIBC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-12-31,-0.1297350540358357,0.9456787662066815,1.2105483208065404,-0.7350650205769069,-1.0384704031178742,-0.5944783899731313,-0.18144702153783118,-0.9737348168466028,0.6246414456938655,0.8405249409392247,0.5249173897768705,1.347825053725052,1.176319412427862,-0.7770476032648888,0.021298057358334753
2015-01-31,0.029693865237749417,0.2778030653895169,1.97230690733288,-1.3874200869962947,-1.015178608270322,-0.060247621718041475,0.7020141651522593,-0.9474707181496683,0.4825924044209776,0.692042900098233,0.3920485540996751,2.1265446849779126,1.8988361038985822,-0.09437874341786366,-0.04118293102730888
2015-02-28,-0.5781099886248873,-0.4041761019018571,1.2374608294962395,-1.6082771767304376,-0.8310486378653357,0.5549657592939032,1.0983855315459912,-0.8900667939522034,0.3483324194336032,0.3324547469962347,-0.1850906203333393,1.196515868581647,1.1997039168786061,1.244140902756381,-0.09270140815997557
2015-03-31,-1.1781122775957154,-1.0035994132256634,-0.05470114111160863,-0.8442447014376996,-0.6905137254772103,0.5784383133968596,0.895394910094434,-0.7937516792981743,0.5514912331982054,-0.21913720821406554,-1.2254528970991552,-0.09425683841503725,-0.038432472635478276,0.8745607847050364,0.04842152260939063
2015-04-30,0.3145456024310936,-0.8307640547594637,0.13114294725477915,-0.43896650423672606,-1.3433341486229966,-0.22321881444633035,-0.10188364515607948,-0.723016680723646,0.9181285768971768,-0.10110203644340887,-0.7850504102733762,0.3547583137471707,0.14304174604184566,0.21680256202943993,-0.04289328503699396
2015-05-31,-0.5888143741493634,-0.8173204778892365,-0.5225988553531985,-0.387540098644802,-1.6174792599053303,-0.7780607400143636,-1.0134235702285292,-0.6764855626121461,0.23431608703325094,-0.3478656468317263,-0.9807426523996077,-0.3641226816553847,-0.48221136438392187,0.2959124770063982,-0.02959347570421329
2015-06-30,-0.43522149474044985,-0.39850930329700657,-0.5785740693200695,-0.9572356973887893,-1.5416546603818093,1.8236311851457039,0.396700671387924,-0.4942338352870428,-0.10609594165414904,-0.522538671326732,-0.9889997226162472,-0.46658746595679595,-0.5279521513571239,0.9823794248835743,-0.018345831795357315
2015-07-31,-0.3450217074419461,-0.7693487166172176,-0.7394954953263955,-1.8103483390221278,-1.5708654589275661,0.5467983049465397,0.37811798963921583,-0.30218249116778784,-0.24695139425901047,-0.6660949250197209,-0.8685415202164348,-0.7100358127902269,-0.6812327926078626,0.616701572060101,-0.08447822086656039
2015-08-31,-1.1785175019868632,-1.09999315999756,-1.173195678544066,-1.0998343572163236,-1.265267318315851,0.9051400436432354,0.9541761204533536,0.43978417593491564,-0.3934856844086968,-1.2648684245558182,-1.3755057753416755,-1.3458770442938206,-1.150258943874502,0.3776056986422104,-0.02756941127167774
2015-09-30,-0.577164925619648,-1.2971375532317235,-1.018656102806411,-1.071759785565005,-1.4053786586307233,1.5472164798407941,-0.06807026203410282,1.6204565419199002,-0.5476613153314581,-1.816449165940952,-1.6058760205637308,-1.1450916194352248,-1.0062021160298893,0.3969283897737584,0.024318407337900222
2015-10-31,0.07639274057469098,-1.0524703920532954,-1.337522477481684,-0.5553408792666049,-1.508794766739891,-1.8698006084086143,-1.3264391928286559,1.5879937148628358,-0.710725976641042,-1.7770782046409799,-1.0832115165765326,-1.8014672670833438,-1.386392584010764,1.2608887525039145,-0.0081740521710499
2015-11-30,-0.23359920601862535,-0.4293701567294133,-1.4814899130061796,-1.2644322478084835,-1.4078514649389682,-1.0699298913449398,-1.054228458320054,1.6740367255245023,-0.8824784701249493,-1.766945623674415,-0.8288375616826057,-2.0704843171830207,-1.5564369227156138,1.2391507341881056,-0.049993995341807713
2015-12-31,-0.8417416135896238,-0.5337506552530409,-1.5432431255326742,-0.881234527030346,-1.2941109807822146,0.1321627982153479,-0.5154059458111381,2.164745726645824,-1.059820484510513,-2.0888676859203867,-0.992257720651924,-2.055233012674351,-1.6587573129955575,0.6589292323415559,-0.12711237370953718
2016-01-31,-1.8463382316963908,-1.6590245605989735,-1.7578138020731882,-0.09942309329024993,-0.659110735983486,1.5108223664183607,2.3951589221077763,3.7735054668909545,-1.233817713157414,-2.996409767803481,-1.7080124103652872,-1.7937241037913088,-2.0734047208816477,-0.37775046261492595,-0.191472895164469
2016-02-29,-2.6640773241206417,-2.991999448659246,-1.9236834613819316,0.24877396528810666,0.42173277707609447,3.3060108444106158,3.4312455688635275,3.9585651359459737,-1.3796027087731326,-3.644488048939231,-2.6617684684330403,-1.4732976153334552,-2.613789786332585,-2.5686868101377818,0.21932774881716854
2016-03-31,2.667835635337269,-0.7089570234108331,-1.232088258063117,5.173261808901431,3.1299580897357924,0.9703815330785572,1.0808414174291492,-0.05868593514663517,-8.461509575016779,-1.6624458963953879,-0.41262833238424235,-0.7312624339193264,-1.093105751137694,0.06718703980354064,0.0012542098961488613
2016-04-30,0.0383184895870022,0.1878947734216283,-1.2355549078271917,3.345881077376401,2.8888082716381587,1.09045789336501,0.6368644393852071,-0.06298103818984965,-3.2359451076263466,-1.4699522832724696,-0.10203033009067393,-0.7446836193102537,-1.10479055363508,-0.0905198166161548,0.031979336494344465
2016-05-31,0.38600153920742686,1.7932140234792386,-1.0283695497884981,0.9416953129281371,2.5344290971644643,1.1027967661736702,-0.5851900523131504,-0.2535467726224781,-2.0779911503178137,-1.14313432984667,0.4465709038151495,-0.6495563078751898,-0.8939257035529753,0.004439261277169769,-0.016913051367554048
2016-06-30,-0.1284385850134573,0.18925582836826282,-0.9376524078495732,-0.91643400676172,2.2052953020473147,-0.05876959966738359,-0.5553624831171408,2.531799911499639,-1.7437435995208979,-1.0808295111823312,0.5336763441835486,-0.6074893875021202,-1.1649142170778695,0.709148271440938,0.08885407790471218
2016-07-31,1.1428053686177426,0.8648370057212794,-0.66237663734718,-0.3176915938787702,1.776591379183502,-0.46787541894565254,-1.2744357224005467,1.386049291206252,-1.3979529709233072,-0.5729763796512091,1.3703188222038696,-0.4780747260957245,-0.6994181500848818,0.7655454894106902,-0.018794767157043566
2016-08-31,-0.16474147240639384,0.5272174041135516,-0.4587883768567663,-0.13872658319581577,0.41221321716253034,-0.051107871614422734,-0.8988020578538829,1.167621372257748,-1.1475956870814232,-0.5648235368569124,0.6166487709434726,-0.39175883243460385,-0.4341419708658397,0.5609457180147877,-0.022942918446882093
2016-09-30,-0.17856529597308388,0.4992610954731736,-0.3812090314314847,-0.13291113496551119,-0.9359923548783525,0.2014878602633037,0.3480961167988955,1.0115083200860822,-0.951753717301126,-0.5840747187452853,0.2898947045699972,-0.46328134946328414,-0.35695347856156145,0.4503095845474019,0.09414751125011546
2016-10-31,1.1958257108205497,0.5254187855409566,-0.1333403532351611,-0.06403455837003177,-0.5883910641739308,0.29488781218570503,0.9835771346583478,0.453930621729099,-0.7901155668117762,-0.036915680948121955,1.0768280811700084,-0.10761391892137086,-0.017291788606130815,0.43303842090261674,-0.04237664475154922
2016-11-30,-0.4393041600741329,0.3681963691565931,-0.17952000184069286,0.11354885220165246,-0.38279948725707497,0.8113227110837755,0.8450185997163728,0.4953192278755526,-0.6512810028048486,-0.14217493516804858,0.42878477797378783,-0.17166235583305595,-0.1064458167897695,0.2746207884237788,-0.03937150535114782
2016-12-31,-0.34884331504097715,0.27865240289886606,-0.07534853725491958,0.22629002257253045,-0.2935569018578455,-1.6925670697483761,-1.2569987403913458,0.5150188588387642,-0.5282574269088338,-0.24203436558585334,-0.0693890547267115,-0.06267923631177269,0.005292337671555882,0.4182816823268496,0.052090081439923344
2017-01-31,0.8233177874767497,0.017990608480985482,0.6459502840001193,-0.2720281391631088,-0.49308549679039676,-0.42240955986860507,-0.38183870850184815,0.17032354673763417,-0.416446014266489,0.25967245665010424,0.5990899335046671,0.771426535276085,0.972865388505026,0.11068650901862173,0.02715354529990252
2017-02-28,0.48917759275131645,0.6630439538859019,2.084325742889983,-0.41687078101432423,-0.4891250873526489,-0.34210281013216715,-0.8255831605661933,-0.052538856258494145,-0.31263550497553605,0.6770403190504973,0.8675370416373361,2.40393908497415,2.6712314678595894,-0.007666193402845569,0.0017895850951385437
2017-03-31,0.1385296229958886,0.9889960530091763,1.0506814026773872,-0.8792820147262054,-0.5220993642891714,0.15397959740699962,1.1625707705283495,-0.23650464753498113,-0.07809567215025301,0.8577063098756809,0.6741117463021629,1.0863024965807822,1.1522230700320109,0.46616457083353036,0.00594225889871442
2017-04-30,0.14472245869529993,0.522538556734334,1.1222296652102703,-1.0694479508360106,-0.9205896418681649,-1.1395199973715733,-0.6922032408164163,-0.34515996278226696,0.03422530803131581,1.0908805793347298,0.6866978102810101,1.5161435866267507,1.1834811756371044,-0.34454913488012484,0.15885672980868504
2017-05-31,2.1319322568387835,1.591677530286904,1.9933297691702676,0.47770809807123865,-0.07656268998940557,2.2331834447522088,1.3841372012693771,-0.4618001008022956,0.7079442009721806,2.859751927658368,2.366916096466923,1.5896597136003907,2.0206418997950735,3.2333137124473086,-0.02255939738075006
2017-06-30,-0.28110763629097935,1.243038294879441,1.796610778244774,0.6169763994421139,-0.18269006198829177,-0.879598040880592,-0.8449833215469044,-0.5881459314328751,0.7004186722013613,2.212278909874467,1.24790251300343,1.5409361751540271,1.7958690011490417,-0.5436735452783416,0.04201377071763836
2017-07-31,0.4802831329959488,1.433914471760321,1.3903590075960428,0.4670966984657231,-0.20809577249426076,-0.9961310025214501,-0.1974743138860307,-0.7124094547729315,0.9569674524989157,2.2179506364831774,1.2208598463710778,1.2103261046606844,1.370071216911958,-0.5419342957411065,-0.015150543688319985
2017-08-31,-0.2261623471196233,-0.018032940389204617,1.3175184097686328,-0.7028599086312214,-0.14259434288845643,-1.1795587719359852,-2.5955747409302035,-0.8249060109918479,0.9513186539492846,1.7172460677227563,0.59935336765518,1.1064579121583422,1.2960430768572488,-0.7451466177609751,-0.07468883843527768
2017-09-30,-0.986653436854889,-0.47025756360650395,0.949917716699158,-0.2493958112202648,0.16064033999172483,-0.8152348449822917,-0.33717596568008734,-0.8754504180851441,0.6717316369361469,1.0068667251083585,-0.49511284022449625,0.678624163878004,0.9251916092179324,-0.30274235810740324,0.0815433332156635
2017-10-31,0.9112560178308765,-0.1927293489260024,0.8286255788451093,0.13706487486249502,0.22998526768594554,0.6253052538206575,1.094055782105235,-0.8865785920540186,1.1725952064106975,1.3539384705129927,0.09645076601699559,0.5606937726283485,0.8041898823185406,0.62853778202636,0.024521923208055844
2017-11-30,0.20143380209262815,0.09944101694664044,1.0940173396966473,0.12131268042307428,-0.6185307226216487,-0.2899692350059981,0.7107778305087736,-0.908008508508126,1.3744804537419284,1.2757497263490045,0.2891637956107159,1.1678191837545049,1.082325964746891,0.08298375986102328,0.020755310253875944
2017-12-31,0.14140952257889167,0.860387368512173,1.3176857428782167,-0.8360144924696381,-0.7021920952981089,-1.052782844885599,-0.2780859303525103,-0.9159981415709622,1.543131124583738,1.162755564604404,0.34652209319459476,1.5025613840098788,1.3150241433922454,-0.7080807156907651,0.11693341793322787
2018-01-31,1.2454144635163464,1.0824480705580795,1.5650849075810884,-0.41729233002560107,-0.3079405798321398,0.0030287710361395783,-0.595371449272086,-0.8767213507664536,2.216837666527849,1.4421051544174865,1.5018300813726528,1.3944310063466627,1.5665373411739996,0.5336427896239613,-0.11932481006530346
2018-02-28,-1.7254673560907348,-0.19995038741299012,0.6693140996361777,0.8912174752226393,0.3168474899354252,-0.46161302173935137,-0.2642485183063027,-0.7721602877739728,1.3650776301360703,0.7569882337779781,-0.33951692605581274,0.26274015821732644,0.6567729125859811,0.013348695163744864,-0.11812227914666085
2018-03-31,-1.9154032689919807,-2.219178946453702,-0.005486078134118593,1.1810209725535308,0.573268439389865,0.19701003346583904,1.166116861170338,-0.8873757488219529,0.3585984590405369,-0.05007590440967251,-2.897812525495636,-0.3487544082705721,-0.03993495243738099,0.2954472520942416,0.02079890103348327
2018-04-30,0.14835660081022045,-3.323467625589958,0.0022272705050215107,0.17421385418939606,0.45306905642086354,1.2709169858668379,0.8475184782044823,-1.0801405756579574,0.37681103272512617,-0.036716248958509695,-2.0714873934108504,-0.3138343712821798,-0.018853843848326727,0.7580581792057949,0.00561404983276692
2018-05-31,-0.08744851947370418,-1.393809286568755,-0.8971310640802947,0.26203842306997865,0.527849286755273,0.9920378233955683,0.8943772918191213,-1.577196862715643,0.31889767359975824,-0.12905152117087224,-1.6198878489915072,-0.970957089157555,-0.9026689959381073,-0.026585536799721768,-0.03706767920121273
2018-06-30,-0.7016961008695543,-0.46508989774910264,-1.0749712364741342,-1.2392280670168208,0.6364907102555102,0.9512369216732975,0.3809896840890574,-1.5093283453614716,-0.03880205394485322,-0.5850184931573653,-1.691824646398291,-1.0656021848636659,-1.0332027356040177,-0.10787671582563751,0.09962514557308212
2018-07-31,1.3200037010246994,0.390466366672294,-0.8620480519410325,0.11745135840680562,0.6172367310954568,1.341675462072945,-0.1438333529435981,-1.474021389218108,0.6230378014747356,0.19291894141112664,0.27628318122132095,-0.875917264541814,-0.8476972832991835,0.11336021315077223,0.11871385402238303
2018-08-31,1.5799677245093857,1.630101643244581,-0.06197445839036248,0.614557630009528,1.0321862743984616,0.9228209238146073,0.241477986369997,-1.3127242153703869,1.549483087706892,1.1345055472653338,2.008783846200831,-0.30849843348530237,-0.06065904032267076,0.7085864150008016,-0.11445015454909505
2018-09-30,-1.8108937895922828,0.7006879094303632,-0.4087192468394635,2.1087048618571416,0.9900277328187698,-1.037363798125841,-0.8775996509787848,-1.1841947371641255,0.29611660763931413,-0.1878734725094907,-0.15696864783582226,-0.5441716019283479,-0.4060812868980373,-0.3341350105075132,0.15000435813449117
2018-10-31,1.8078441062018764,1.1804755374969118,0.04603827186855857,2.327936636495115,1.88053417616993,1.8301266186880856,0.4114907780853159,-1.1084735641041799,1.6329798040907735,1.190882221645717,1.4998372885591174,-0.39163346924999914,0.04253622563158481,1.5552321216885057,0.0004224459684030193
2018-11-30,-0.1740574090805025,-0.05999865541581046,-0.19945679572000524,1.6710104564456087,1.7014907654818934,-0.14515940605187147,-0.45037342413539044,-0.9020745592240677,1.3659391954562636,0.9025381036283959,0.8769748091913844,-0.5445874276811742,-0.20151622483861886,0.0012483851657336213,0.013980375891553
2018-12-31,-0.026679203645059844,1.2033495919321007,-0.32387319492047634,0.16417316296058707,1.2426523407222676,-1.1947203066390206,-0.007844480378052876,-0.7708858678903696,1.2884369993577014,0.8531990064787914,0.4118760889297479,-0.6003824808747148,-0.32609570100226837,-0.6836232891788613,0.011868756492849998
2019-01-31,-0.0825478317412245,-0.21524255180914775,-1.2755825590943195,-1.8833368951734588,0.9615131693197271,0.3896022621853368,-0.6749805302741957,-0.5887090073814393,1.2091674897935363,0.7604618113223199,0.11934286558999062,-1.162089340286495,-1.2744199552472204,0.11843585340294939,-0.04002773372669529
2021-12-31,0.16667068398995466,-0.010202235732420687,0.130149031894884,0.26678963229908786,-0.4229080628375739,0.17447853230502589,1.0312789212441127,1.0929431473542437,0.5159356574948534,0.24438991312158045,-0.2257039771154792,-0.1512572235583865,0.19345809420070148,0.844185923268791,0.06365993492892445
2022-01-31,0.38869118186301355,-0.31937559291620976,0.3269674716291596,-0.20621452676351812,-0.4811994596471727,-0.3109490289071014,-0.2464244450668006,0.5470469251022344,0.8658940086715604,0.366742273378765,0.08990976369054701,0.0407419123441082,0.3102344839799803,0.2994706882914637,-0.060220608613174756
2022-02-28,-0.5938173142498118,-0.024209713267789756,-0.16800451590071674,-0.6797143595044778,-0.4286953563711721,-0.08404621259766429,0.08564412881021875,1.033363768075867,0.531402240042826,0.11977669394960036,-0.35547145928707746,-0.36739721373856704,-0.1342546705345501,0.7139363074690928,-0.016836786049186814
2022-03-31,-0.2580854305442025,-0.29009237120316034,-0.12566515455469066,-0.7193660761796269,-0.4690041849199024,1.238383435441002,0.3646163304866273,3.5308471387985727,0.20918473693881495,0.01202290643819434,-0.5070379425648069,-0.31657040349711396,-0.023359773482148027,1.4545220393124418,0.017644323105183816
2022-04-30,-0.18167722896004623,-0.740511253776049,-0.20828146526544652,-1.0177453538303431,-0.8559878847625272,0.8132787184961329,0.5151422838328721,2.4563989616177593,0.18437258856194708,-0.08412664470976264,-0.44735227851779474,-0.22857651084673347,-0.1233386141315207,1.0072418791243671,0.012766273037804731
2022-05-31,-0.17785495674086071,-0.4257657725811569,-0.47240010326144083,-1.4452460398512277,-1.2690211193392518,-0.14272912800474238,0.03233545938824401,1.9495814015452204,0.15189631977255355,-0.14951728906472078,-0.5117401454254091,-0.32411880799438847,-0.41970945116201164,0.6208988919159608,-0.06255249344561861
2022-06-30,-1.2392684814495343,-1.122217220826439,-0.5575158573972919,-1.1220550471207509,-1.0756950917878823,-0.7364649983646866,-1.4645236580346213,4.060615365651551,-0.639449834744723,-0.590363479201377,-1.2397087512750908,-0.4703211971893499,-0.45423367458911984,0.4751844607380102,0.14628205273486886
2022-07-31,1.4594759649900206,0.045277100632177755,-0.4171894991414103,0.8132989763533012,-0.3782241603610407,-0.8334254674964611,-0.7671582300353499,1.1793198073467595,0.26928287893580016,-0.018281609424263358,0.16249404832978537,-0.481342748646598,-0.3444412142282515,0.26221787168024213,0.0805875797829893
2022-08-31,0.5387767776023838,0.5911950531005887,-0.3863187751077698,0.828021333870404,-0.387321500665434,-0.020316620941680383,0.3412769594703474,0.13388616626334623,0.8634191420995795,0.2799445974047677,0.7107522979576631,-0.4203473174121567,-0.3556590443050675,0.4190893784320885,-0.028927873177598935
2022-09-30,-0.7705588711935552,0.9008828351360428,-0.43456137665965894,0.22047295984120263,-0.27781665374313524,0.2848219781238531,0.9533644368028139,1.523109181075693,0.19813581494913518,0.033937846546118394,-0.016601039504865796,-0.47224916844645587,-0.3440108835173964,0.5033815325873912,0.05275973603760818
2022-10-31,0.2048410114364179,-0.019248153097649837,-0.7639054229023355,-0.7172424614064836,-0.18119217228061252,-1.0856290798634178,0.14268822834628883,0.7994662194530112,1.0665613432294656,0.6004549461267598,0.1696091959481669,-0.7456559103272276,-0.7511760858453708,0.3940441131990462,0.04749495965284126
2022-11-30,0.16519867759748863,-0.31215425343018416,-0.2639230993351024,-1.0180048343415318,-0.14661064730601203,0.36853856907437227,0.399061795646215,0.04284212801451195,2.2017658701986,1.1320414294120966,0.2584175315406606,-0.3082670049922891,-0.2509259497405045,0.45945837668934114,-0.06733390322416363
