ZEN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-07-31,1.612401984397794,1.5717957502048578,3.027555668781245,-0.043601113111194245,-0.14929256369414748,0.5434063594347315,0.6881919914713762,-0.5694637044331878,3.7801803895545123,3.4971942956510227,1.8062729120057701,3.3396948583096426,0.8781534400402152,0.5587256319165764,-0.2090221720969995
2014-08-31,-1.9377965753505992,-0.08916944136440337,2.1437650621381796,2.290547803211907,2.162916093558355,-0.44805839907085865,-1.2554111055449686,-0.4535425967422498,1.7435597765570006,1.8645561115346918,-0.0029693993878007995,1.6652299864293054,0.8080919266561304,-1.1246592362636652,0.6801479260163056
2014-09-30,5.514617987085291,2.8458387938147407,5.687682709563911,7.139055553406256,7.425124158154566,2.5142678012681428,0.5098244388102026,-0.3387031725040148,3.778894004918886,3.436177166547406,3.603509847357826,2.3195705303461986,0.8364374343939709,11.5547842137724,0.41445881115543215
2014-10-31,2.067776868544757,3.2959355960925736,5.798999102920002,3.9990705780123808,4.219424578343256,2.8121772081943153,1.7795602661033918,-0.21738793839227383,2.936302009345669,2.761121707794051,4.079829446194438,3.0002698785150366,0.7932604250042691,9.520745826766358,0.39543244392847765
2014-11-30,1.722299261255468,4.616874639077762,6.10280787051191,0.26978742984993187,3.185002863162452,1.1885629622638028,1.9725752104231242,-0.09229646410302501,2.355168872144614,2.204864649250773,3.6074699934180856,3.938471561028872,0.7460825429004968,3.655182840077364,-0.14879429553041149
2014-12-31,-1.0745979088179183,1.2185343002837246,3.2026825611496146,1.7209252696932327,2.9432080582870093,-0.2633157642512161,-0.398111091028485,0.06126238775860889,1.3422742489095723,1.4892021210991726,0.9944871932901349,2.3705519865037523,0.6817949743118057,-0.6221743608378203,0.33595512896511526
2015-01-31,1.2702477361573712,0.9306510206915471,4.189373791973318,1.3572256207951112,2.453566284664736,0.12554291874515414,-0.8122198812762851,0.23371704149761538,1.4657650944602174,1.388852456711964,1.3665801070903776,3.242263238485766,0.626820677992108,0.6103096033012867,0.0068728792877620504
2015-02-28,-0.3241549072998938,-0.05751099907582558,2.120449382470576,0.8018067622701835,1.5891426334094305,-0.17580070386594604,-0.7312521012179561,-0.10060131151851832,1.0674249796961761,1.0896671416905996,0.4348841819542551,2.1618984923068876,0.5552056582715644,-0.40723496435297524,-0.042857455076247046
2015-03-31,-0.5798134992337015,0.17411625607402045,1.2708192038398058,0.38440309816016105,0.9015909399309555,-0.4594123685204405,-0.15447052067422398,4.319589855468573,0.6048271957766059,0.8465319892984843,-0.19889560316884938,1.688638538567589,11.645200439070472,-0.9676538406628516,0.04285745507624709
2015-04-30,-0.21929830787534574,-0.5947314253586016,1.146077149582786,-1.0370426095917011,0.5016791767481187,1.2773499613631296,0.5416247736513163,3.217922099056732,0.5059316505513731,0.6992196523461771,-0.3808558255460052,1.7919611507112307,4.134783747140808,2.245868148101005,0.2306495572132651
2015-05-31,0.6714681207563696,-0.07731958327727033,1.21535263830529,-0.18148232085852453,0.05742747920136615,-0.4098155140989244,-0.054920846777604844,2.2197268019437177,0.6576412916210943,0.669410197255929,0.12441406040774751,2.3238744662923585,2.633276422239472,-0.692467210770311,0.03605196844007461
2015-06-30,-0.2961691056493661,0.08362976587956171,1.1785936313041172,-0.43505567297953857,-0.3189346800736847,0.005800531533206934,0.5523710079125184,2.0448430777658047,0.5147034115975649,0.5309954062929721,-0.14480634891500438,2.7214454235257786,2.218780490361379,0.205941453592205,0.22406116296671985
2015-07-31,0.576346692189861,0.5212454830925798,1.1819177656872097,-0.4487980934484512,-0.6882309395293396,0.115310574680416,-0.4863586145607603,1.5695747299479195,0.6560212145502649,0.5005439715114557,0.32951460237839914,3.336420419816605,1.5827558860433617,0.18687427281641428,-0.29539870141292546
2015-08-31,-1.944653933709178,-0.9253673438475379,0.8967937289121749,0.8442110035671875,0.15819196387729148,-0.4472942475873047,0.14192440924235977,2.1288073341269964,0.016452192627231788,0.19160791125246693,-0.9251407457127158,1.0736617736605938,1.818036556404558,-0.6438982460805514,0.09017538033228642
2015-09-30,-0.057824147426751446,-0.8027987670600244,-0.11600784423954018,0.8458248816386916,0.09515320225942697,-1.5206711544712637,-0.9423157372152575,1.872676035179332,0.01574520981387276,0.11715611446579052,-0.8116806655551252,0.028643960981740366,0.4471800801395249,-1.2391461185079486,0.06538275926285171
2015-10-31,-0.18900110090750777,-1.2389354489107158,-0.5140836585360494,0.3418435987202294,0.051438002164542716,-0.8084840790953233,-0.819702876566378,1.72943401672865,-0.02381210997975121,0.02468555995147884,-0.7936451963238089,-0.3906845362516141,-0.008293985955561788,-0.6212441709780779,0.013768550342448675
2015-11-30,-0.4304635052305231,-0.3952977965724016,-0.8270148834413539,-1.168855697840605,-0.2143501501229308,-1.3326826651126986,-1.3301986672363688,1.7417090818601169,-0.15169665805944477,-0.10074417831064453,-0.8345450390401985,-0.6925865666204107,-0.3162208396571915,-0.6068608211976739,0.3777357847379635
2015-12-31,1.241291610760665,0.36286308362591335,-0.43761760569079583,0.14573083993502983,0.3686526950154048,1.5960888558259156,1.3392657592010602,1.1894974716776296,0.4435050469374224,0.03331327131625194,0.2887045132334566,-0.42421519071631114,-0.14620059525581175,0.5258935744065558,-0.3071587545038754
2016-01-31,-1.9689264257624017,-0.7166690915881961,-0.9806509522810909,1.3430566556988115,0.7172726546313334,-0.15048920041341707,0.157988798083303,2.112110266058349,-0.49911553353741817,-0.38976228466296314,-0.9750134501930624,-0.9471505945683831,-0.46339312197733273,-0.4120890229742293,-0.4199742912093107
2016-02-29,-2.2810878932506893,-1.9936929134693968,-1.2057450263287441,2.0212070454002946,1.048791856366346,-0.6182199627230113,0.5911008259116493,3.9514723609789946,-1.5524649562459243,-1.143521779681116,-2.1704663550395096,-1.162356860498675,-0.6757588331649865,-0.4437743821390819,0.218749425602747
2016-03-31,0.5147222978140542,-2.212035825840379,-1.1001100822040888,1.0575198966774464,1.158831211844708,-0.7284520114593459,-1.108446073290714,-0.4386956755778461,-1.2940163712243844,-1.1053204857539571,-1.3670211005278736,-1.0934224639363748,-0.6706319340910801,-0.4724428277843269,0.08316478326604203
2016-04-30,-0.017209808911222795,-0.9852476896483465,-1.0791055715793754,0.9470668386403602,1.0771173963679614,-1.02367699923683,-0.7802474784813992,-0.5639544031289152,-1.2096056096171455,-1.1397463661834364,-1.0115244104208725,-1.07036171101731,-0.6700297437213292,-0.5072214354503447,-0.15550238265848876
2016-05-31,-0.9530407293141547,-0.27878992878039976,-1.2364995917050368,-0.2833607436382946,1.063019365222065,-1.4491869061639548,-1.2542510337152797,-0.5728454216401202,-1.7044504366713051,-1.5488788817523127,-1.2768420330865387,-1.1661688455760089,-0.6951204753903246,-0.4190969018985587,0.19402747698282277
2016-06-30,0.45264870407635704,-0.3121584577091896,-1.155506691067609,-0.4177873585358299,0.43005788063538963,-0.17760832626355927,0.0014375924329300483,-0.7470949495468512,-1.1181030552177469,-1.1530393626561286,-0.3998982779046509,-1.0942067053688849,-0.6854419045515414,-0.43625048783848797,-0.0006000600240059375
2016-07-31,-0.32279393939040013,-0.5020976781669579,-1.2093463436931051,-0.4964741093785962,-0.004837389334517753,-0.8201179904607828,-0.27719098756345717,-0.8108015700864591,-1.1123005939866943,-1.1502842531444641,-0.3330063389838941,-1.120897207089336,-0.6965056935092291,-0.40530574912374834,-0.0728159823099193
2016-08-31,-0.570912634446913,-0.27392131136878656,-1.0992075432330066,-0.8573090705375731,-1.4754311267446127,-0.8468931592581752,0.24798011913369916,-0.8276401213401746,-1.3216040303791188,-1.262769750575448,-0.6537401777284139,-0.9874719573043015,-0.6839473658829688,-0.43927035317476615,0.019815285604143883
2016-09-30,-0.24257479740083512,-0.7061495904466087,-1.1032358481671805,-1.5832875797581936,-1.8620867272770034,-0.4491049765534,-0.5006815698374234,-0.8858900506902335,-1.2459300550190706,-1.1840971850419102,-0.6274173109256383,-0.996004492760535,-0.6877996491302176,-0.42842364285576523,-0.011457795621381274
2016-10-31,-0.2964129876800504,-0.670371682148488,-1.066953526838317,-1.4934909977426172,-1.7328912544648694,-0.9051689137195744,-0.5424954770412947,-0.9181677801589996,-1.3022862967030704,-1.2576992087487913,-0.586367546976448,-0.9986355816254519,-0.6910293613379346,-0.3621784469604296,-0.15778510392406217
2016-11-30,-0.9310945414048933,-0.8248161097154454,-1.0371070235030857,-0.9874231530422004,-1.5541646835865146,-0.8066528411279885,-0.04750067408077676,-0.8619187435274183,-2.0514414093392674,-2.2735716455458066,-1.0096153372243104,-1.0248543151438412,-0.6999105446367314,-0.25306555932544045,0.05327783063881999
2016-12-31,0.2005203639654669,-0.7949098881639176,-1.030529006657806,-0.825702214624987,-1.9610895987959975,1.6078151130167184,0.7836828245409668,-0.9268324736121952,-1.8298022598043266,-2.05349983312247,-0.7830005812216436,-1.2004060081012122,-0.7106357718436427,-0.4081708275986932,0.028723515831272722
2017-01-31,0.034296869591877506,-0.5826153567101778,-0.8719965224117511,-0.6897696974369041,-1.7471680276447694,2.3269748870781926,1.9893970542807968,-0.9665123058447889,-1.5303912744813655,-1.737316958540716,-0.479768371840986,-0.9071024452469559,-0.693541923920164,-0.37089822840301234,-0.05027607421700701
2017-02-28,-0.32514620716864545,-0.056983243634612914,-0.7025592033561763,-1.1994843693351245,-1.6545914175910201,2.3598464171623124,1.8683485394180095,-0.955645722896842,-1.7485740484962404,-2.1616562060532107,-0.5935812124174149,-0.535347734258832,-0.6698214852835733,-0.018951663667489384,-0.033976680333543216
2017-03-31,-0.22260062723974627,-0.40890442439194996,-0.7514944519485812,-1.2153283784084863,-1.5423486670841382,0.7189759494778324,-0.02703319105671558,0.5423387675787161,-2.1751319731100405,-2.3984868404885438,-0.5599804034096348,-0.7078953295379637,-0.6990870526798012,-0.2008203912867031,-0.07243336515057024
2017-04-30,-0.4344771750057494,-0.8079029852817229,-0.7425727424802402,-1.3205744931232808,-1.381992462278702,0.551240017933945,-0.29947128234900816,0.8430278444782525,-2.240558878229262,-2.80753696980126,-0.7037095845854213,-0.7607025276597783,-0.6751516297090141,-0.2706692016820268,-0.13746248798640673
2017-05-31,-0.7607236366553997,-1.153053265847183,-0.6722731873620246,-1.00748851458135,-1.339817887444453,0.18991415021873073,-0.7082570707788914,1.2783339656767778,-2.2862977893882723,-3.108662630477002,-1.218054656998519,-0.7003646421913494,-0.62750964229705,-0.09529931677204172,-0.07603468627599767
2017-06-30,-0.3520084764273739,-1.2450915121130504,-0.7073114770258123,-1.0919364774621467,-1.409237178599269,-0.5587768542140593,-0.6842713438751766,1.5060221590850351,-2.0357693478423404,-2.6627805691145814,-1.2543498533546609,-0.9308635528221167,-0.646028839493409,0.06237813991166394,0.131028262406404
2017-07-31,0.8281582708589791,-0.24298640375909183,-0.6171268025999177,-0.16519690441703755,-0.9019137628950323,0.7298590125255674,0.15872106457333762,1.060683743447837,-1.357210036453245,-1.4819875343334445,-0.18393591693834158,-0.5968884197582972,-0.5533426467748336,-0.21153317016598105,-0.12604072089536505
2017-08-31,-0.5977792847311547,-0.09800465775455892,-0.6365492537699268,-0.21344694633995423,-0.8057192197020469,-1.100838960518441,-0.8375721976175211,1.469357133032449,-1.5030509881636591,-1.8055883988525512,-0.5915742981805768,-0.729937319021478,-0.542651017026597,0.4364841823594954,-0.013019713208303318
2017-09-30,0.008300482969055308,0.2331179108815332,-0.7968098876148346,-0.23564362598260025,-0.7388104194398216,-0.5423057355196647,0.1605529881612309,1.5027042258698384,-1.2723918945844412,-1.5012352822542268,-0.29687269727414706,-0.8962962013505321,-0.7370542578025321,0.2451521299278504,0.5630660501275753
2017-10-31,3.5227350028431172,2.461129471766788,-0.0046888372848474455,1.9267978445193874,1.1654313796358096,2.916246162773269,1.349637710052358,0.1725807122337037,0.6648862789831208,1.0283113010207583,4.106668897889341,0.20271801887031918,-0.1366797663343594,0.2865282359901918,0.2090376404663329
2017-11-30,1.0194273549075785,3.6494881277382087,1.0942177741635037,1.0995284587899017,0.958692718179864,2.116511541489823,2.7443944268931557,-0.07105499361148232,1.6355398000948151,1.792331076401563,3.641261720043929,0.9251354009434627,0.4649907802564111,1.7115943039769221,0.34184734495390395
2017-12-31,1.5991017411587956,4.185957994477519,2.2065425290803247,0.09508084264386438,0.8467071444238704,1.4298966350624511,2.0186520906828904,-0.4251664584155826,3.2245242544504356,2.7186991342817057,3.7404181650944825,1.6770285538708896,0.8001188902167999,2.443595922375524,-0.22215132368195284
2018-01-31,-1.1272917677281669,0.9034577958226112,1.7496568374428239,1.0540225507479166,1.3737159867332591,-0.20096399955729013,-0.8127289487912142,-0.028890205344942046,1.5831591421638627,1.5443816837881696,1.0135428632170291,1.1393959822661763,1.2523305061687617,-0.22899430623440933,-0.02977783449181929
2018-02-28,-0.21025307613805444,0.16993880374594098,1.7917031275199131,1.0257092992824624,1.1854585059261542,-0.6578353682243572,-1.762825967380949,0.22148676195455463,1.2582970218588014,1.2387594260179704,0.31453689240161725,1.2193748717919584,1.7127452844555118,-0.8864881259602417,-0.027186140304156833
2018-03-31,-0.31325080711038217,-0.9752099218554756,1.6405558993437688,-0.43119109764670593,1.2065424204262114,-0.035815644623119786,-0.8446636064103992,0.365619075907366,1.0197460911046041,1.0034042180594687,-0.25028371827039314,1.1593811652743617,1.6089744316648946,0.02591592659140379,0.05116205217986827
2018-04-30,0.19006831280318304,-0.20018759706475114,2.0594059983904285,-1.0163857394322695,0.3025934655433151,-0.738354952832215,-0.7531819679694504,0.2625745137592821,1.0593635807867843,1.00117158538337,-0.2540840436009167,1.895506025167476,1.9355804335328857,-1.2033878199765278,-0.16599668275195403
2018-05-31,-1.0579261909210067,-0.6396763434041289,1.7416989833049363,-0.2824530559626136,0.36969905808523224,-0.9528608213526868,-0.690668964422966,0.16628230253989656,0.4595851822723371,0.5306081734818735,-0.8336251504123834,1.640198238011246,1.643438490262551,-1.4696479181716697,-0.06801199843135952
2018-06-30,-0.48729013366864254,-0.7244430658320544,1.5958326260522238,-0.2619151345831709,-0.6906659141890243,-0.16281588326482221,-0.12292410545671136,0.056093491734854076,0.2466891250976973,0.3445325726066333,-0.7958532049753029,2.894175955352113,1.5176149546390307,0.001156441633704896,-0.11509495011708437
2018-07-31,-0.710061878084003,-1.1876804664015246,0.6348484022541976,-0.8667847279227726,-0.9171439803822962,-1.1654427370596177,-1.5268009947424976,-0.06440865891945562,-0.029409483448733138,0.08275411168146264,-0.9392597125414823,1.7158634657999103,0.6936109824018993,-0.9980342378756951,-0.002359883101090913
2018-08-31,-0.01822140375665467,-0.6194634685456742,0.9694597820608061,-0.7229468418150459,-0.808268878976637,-1.1146627603814792,-0.8005368833049585,-0.18813699666276593,-0.02056825289652071,0.08116879945258818,-0.7136263499756054,2.11151765134795,0.9754239514195322,-1.2317859399181768,-0.19289109881081762
2018-09-30,-1.1499612984978786,-0.9475929030109154,0.36910468475822666,-0.27229383415927993,-0.5750105378264336,-1.0607398231122036,-2.1151575431171095,-0.3225895091710914,-0.4097417032943102,-0.3401810026040157,-1.0348178767529712,0.8514517656608851,0.4616067237800932,-0.7034674938268397,-0.019530458033868797
2018-10-31,-0.08187120013077169,-0.6220395687040979,-0.8623712976883876,-0.1949895033163164,-0.7591981100771299,-0.9027368963579266,0.03376060670923939,-0.47102697192405696,-0.4024847321633396,-0.3448802312044845,-0.7451725223491439,-0.799550847185755,-0.5759468470444723,0.19442829223015917,-0.12843119941968256
