SCHFL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-08-31,0.3807579088839138,1.7182178568156927,2.3362460350677794,0.03464626296558312,-0.3168635211948369,-1.2178492347344942,-0.16083881831241562,-1.1240864322029016,2.5983655519203044,1.8974275420617852,1.602058812401485,2.6555810832953606,1.7072192941961706,-0.9212465921393115,0.04159514879090616
2021-09-30,0.19499818182805395,1.4505482052767953,2.8111644929624706,0.24132665909499554,-0.38581617878394864,-1.223643098294555,-0.4670399451893561,-0.9756538451458611,2.0347030716457977,1.5123340588974337,1.3188699275216573,3.0997653983266025,1.9715393313810494,-1.3485777048926488,-0.02096291411578427
2021-10-31,-0.49160300811366947,0.04645771113199196,1.9539912238495394,-1.3535962950404168,-0.6958171127234102,0.2699939114866612,-1.186106824624362,-0.7808724829199831,1.4552589568045795,1.0446861847208546,0.48439870729069595,2.2340845588951614,1.5239777143726894,1.3975354584899569,0.05161208708449456
2021-11-30,0.32520737123002585,0.015666488476523355,1.710324828419326,-1.338353673994121,-0.9441684493207985,-0.6432090858487037,0.5315369558528475,-0.6739197521475392,1.3477017409871046,0.9580328222226983,0.35286863063443646,2.023051218186359,1.298475111969457,-0.30948133500350933,0.11964887524841727
2021-12-31,1.0682718000473417,0.4718031276479327,1.4982417974046918,-0.23811863764989866,-0.6792676285581373,-0.07061512201338026,1.4219435861829368,0.287648114460605,0.9744964698709488,1.0747786936574668,0.7674577601549165,1.645779711430661,2.3328171312250143,0.595691403796784,0.019569566714107277
2022-01-31,-0.07136563578270032,0.687006228261417,1.6508515782463615,-0.9526834846555086,-2.665904689621053,-0.5875136788037165,-0.9323232500958394,0.25813561786949074,0.8599989846445053,0.8530712601702706,0.4998105640486653,3.181041875174067,2.3144713442002343,-0.25761963443816527,0.017566393140820067
2022-02-28,-0.1159610071551318,0.45287811321047255,0.8712027412151488,-0.6905238288539031,-2.5391994472077064,0.41081774820673955,0.7328883246102095,0.24433549699211615,0.7503115945979743,0.6680104978408034,0.2806709998804355,1.5931790532977628,1.273683639133512,1.1131300656807355,0.06304290137730512
2022-03-31,0.36509991160273897,0.08925276748628676,0.8547564704394998,-1.814357282735271,-2.3511095302308975,0.09502502407379021,-0.05316335826325048,0.1798485477864536,0.7871487894673269,0.6262220927730976,0.43088681269307316,1.4750492597413787,1.1275695712079365,0.7215983386063417,0.17248965353146417
2022-04-30,1.6804222711640848,0.9701795508739611,1.5979368187537164,0.12953214202429225,-1.290903930500976,-0.3196742458500199,0.15179130485388045,-0.004096201566756066,1.1303670551375085,0.8224935224360659,1.3645478304459497,1.7953351718546262,1.4929444074496931,0.35962622820149537,-0.0030380649208244168
2022-05-31,-0.6739837331832971,0.7982939898998802,1.4109331878419675,0.3999820222323048,-0.7616667268345123,-1.1415340371673064,-1.437377741132434,0.13019519488363984,0.8535818059941841,0.5691931756825827,0.5490726896805922,1.3001071061380685,1.3468598872198627,-1.2548060732012272,-0.004399824135113026
2022-06-30,-0.7638259812567958,0.20009324806219483,1.0313556411615095,0.7899034845701567,-0.7943116790810897,-1.3216192795209711,-1.4757646509341036,0.31491663956874905,0.6217683226959034,0.32442453179179076,-0.1644902027458316,0.9738722118096116,1.0347719484928017,-1.5389568737415105,0.1938606333008218
2022-07-31,1.9239525261611465,0.3443397171982348,0.9433548221273573,1.2180951897058594,0.4711080328350286,0.7990053449589223,0.22498603091038885,0.017140356304666617,1.059703768972571,0.6143450214717392,1.666742329379502,0.4136183990603898,0.6115479361118115,2.014970384601983,0.08940765246104042
2022-08-31,0.41185562355339933,1.2494746018299971,1.020755613840278,0.6673139220758016,0.23829056873472973,-0.19166076927831965,0.500484547022847,-0.03396005512519336,1.0193588636722073,0.5547236956975006,1.6170607067892746,0.5454606128314409,0.5116275787623074,0.35085883306855853,0.05496433641767842
2022-09-30,-0.012642297174928839,1.7910477446431876,1.0033960433098832,-0.28002107037089335,0.334666704575891,2.3436307806471466,2.4181450148158325,-0.08945962030105323,0.8640616428248857,0.4334590952983557,0.979406530532108,0.5214907465117237,0.4037939108944159,4.397127453816977,-0.1537305150231063
2022-10-31,-3.0112011719396414,-1.8700659020016244,0.3378097944588842,1.7496214793542189,2.2286748722886633,-0.037166128996989324,-0.11578539512929237,0.5351215246969533,0.011675572816420463,-0.35985276314144127,-2.1162021562398583,-0.3795415356152349,0.14019835677614664,0.09459164243437317,-0.02919202859058209
2022-11-30,-0.9851435245692483,-2.944089282852267,-0.09407469339045599,0.7986990792934768,2.098209776592249,0.15781306618907018,0.47909332501921054,0.8345409930053052,-0.3274307319119039,-0.8271275128298131,-2.7536711478289764,-0.6674199377788583,-0.1969547584591218,0.18226983882850414,0.026301774363183383
2022-12-31,-0.28041141105706247,-2.829507576976728,-0.6244599078620013,0.37611887495249813,1.8055576888515146,-0.5619717441682825,-1.593771772866833,2.983285404564267,-1.179388407290636,-1.148438014351136,-2.398190394709133,-0.9659846128831143,-0.18617666105454858,-0.3898979860541401,-0.020134723283710826
2023-01-31,-0.7834786131194039,-1.3276489953250252,-0.9759301738010292,-1.7580320936841356,0.11843350300292103,-1.6548717407939537,-1.7304934732891337,2.657337838987834,-1.5275270679949806,-1.5461538085833237,-2.224794106367682,-0.8743446599319553,-0.47984004613240955,-1.0105224466582818,0.10229664927651826
2023-02-28,0.6583430500847197,-0.2635167967392801,-0.7506203066853976,-0.5715760556277296,0.27833005230647806,-0.7212576046962873,-0.8521121238185639,1.6023615705991703,-1.2911460577323333,-1.4102353362696423,-0.8592167971099351,-0.7515867365716802,-0.3602218245130323,-0.5868897688632625,-0.03908590660550288
2023-03-31,-1.0578842494805818,-0.7100022769760835,-1.6183779324862406,-0.018474802557969922,0.13260256637002935,-0.9493248569759147,-0.7279031971011579,1.6641462363575061,-1.6962635893803415,-1.8512465476841977,-0.9988480193277252,-1.1494831014394935,-1.0954044193988208,-0.6235530861124312,-0.03293339354329703
2023-04-30,-0.9129302217032764,-0.7569102665652018,-2.8061664665157933,0.15531755817646914,-1.3558530505057331,-0.20904827975403845,1.2285194526658847,1.679734383807366,-1.9117745064283374,-2.0633108813302097,-1.2926193732215483,-1.5416300124694804,-2.3655358149319716,-0.25416964490641897,0.06700987600988766
2023-05-31,0.3297280721272538,-0.9624044401882503,-2.1246886097988766,-0.5202229420206903,-1.0767990129659695,-0.843477710249924,-0.2903722701608586,1.1255870452477121,-1.4264901316964773,-1.4834991807955082,-0.6762756235796044,-1.2432053342382818,-1.82803723418835,-0.44925622369055856,0.04307698731332858
2023-06-30,0.0012315161553206795,-0.3444671012241254,-1.6870190797509268,-0.8294508810933409,-0.9458599211236619,-0.5724773799207991,0.3588909963232716,0.7828487399814529,-1.1221280864367258,-1.1546575604462521,-0.41846359773313,-1.0197207648012472,-1.4833579397414647,-0.40196189115702213,0.007477902769390318
2023-07-31,-0.43415054860464025,-0.06051199999134508,-2.368541779850145,-1.6541860939763908,-1.0080768871391597,-1.1027980535273014,-1.0803423940901846,0.6235847886246026,-1.0793001558325026,-1.164363869156992,-0.5958699271588408,-1.7337077202068458,-2.2397264078626087,-0.38594849728506975,-0.022193974419640383
2023-08-31,-0.7741147259475946,-0.6925788369575598,-2.402687378095827,-1.3962204427251164,-1.5469806044286678,-1.2163115242677207,-0.836016730520298,0.6276167723459971,-1.283872915138968,-1.4789094280398527,-0.8252748769329511,-1.9582784659788839,-2.346201436886389,-0.18693956428178715,0.0825320524796372
2023-09-30,0.6998050025646456,-0.314740628446238,-1.986355964846156,-0.5477609167198747,-1.2194501291655813,0.7544757059174554,0.39456670506311714,-0.04978474667591624,-0.550710396492536,-0.7487448260399808,-0.08980398146037016,-1.648316087208646,-1.9727225634237935,-0.18002178260788507,-0.16261298342623728
2023-10-31,-2.6271766602514206,-1.6770894494044633,-1.7922986844642725,1.8695136590929033,0.7498313501782349,-1.2104188110462224,-0.1440688280394806,1.022662811584498,-2.14935330840698,-2.72919195187829,-1.9004627185978806,-1.5537076083476447,-1.7612776543627364,-0.27965157687358216,0.00732034035475306
2023-11-30,-0.23257793075775274,-1.2943569347924808,-1.5095278698689552,1.7569126482122468,0.4746585496179078,1.059565488303751,1.4288401934905464,0.8031727675285222,-1.9230487861949026,-2.3784758286793197,-1.5515156296774464,-1.3368804261590734,-1.48164369904028,-0.1378094976904034,0.12095305642819869
2023-12-31,1.146311199968094,-0.910801406412574,-1.116333695801981,2.127992236278061,1.0716999018206614,-1.0557951920410205,-1.2830159177395462,-0.1675093214419315,-1.7766498610980275,-0.7128397535798794,-0.265028807523842,-1.0783400797952472,-1.1187266696325135,-0.41663424779956354,-0.022671552967346402
2024-01-31,-0.5691596750555359,0.21838009357760974,-1.033698270222694,-0.08387917554014687,1.033483989653611,-1.3106019823966204,-0.23129169395370394,0.18617910530490475,-1.9412162353011884,-1.0442974208129057,-0.468712593014145,-1.000727395494142,-1.0337399610124467,-0.4496685134875453,-0.07919142644395431
2024-02-29,-1.2145001778016915,-0.41731726897288307,-1.4190735005932245,0.6948496472235853,1.1799253586029368,-0.6626998244200695,-1.0355772403187442,1.2233650878036275,-2.625280105015391,-2.3963671482281708,-1.139360763845069,-1.2759064260269564,-1.5115220982897482,-0.16547991461177705,-0.028560096191926867
2024-03-31,-0.5498530450442857,-1.5346681493161185,-1.270786513450665,-1.490903181246206,0.6435498550002559,-1.1141662615811112,-0.4424187611896369,1.5094673718767146,-2.570180642091112,-2.8881190617137635,-1.0568341852746845,-1.1670944665588767,-1.3499535888410101,-0.12875262004503885,0.2719210117958881
2024-04-30,2.951056008257489,0.7877381267570129,-0.3675043472627396,3.226886999025389,2.210811898318601,1.1281616657441178,1.3901222019354216,-1.5202624641152105,0.18300098680326657,2.323524313475866,1.3912038655799006,-0.6187364456340716,-0.434798768522615,0.25404238135844043,0.13933117344597085
2024-05-31,1.2403181921441186,2.518176875352171,-0.06031081670338587,1.6027994810130426,2.081994343756324,2.456047132580242,1.8993490567348907,-2.3992223581841885,1.4488837535390526,3.3930031470387245,2.2956824408512273,-0.43421912878756647,-0.26059657368928846,1.127589481308688,0.1112256351102244
2024-06-30,0.8621169310581562,3.243916004230782,0.28016404433216524,-0.07373254979043498,1.8013931085352946,1.2665563402835878,2.00004432665059,-2.4914043403759223,1.9630786460576923,2.9452637185352004,2.527315871758064,-0.19462144929109235,-0.07549926807992624,0.7075739415469636,-0.10514958969205795
2024-07-31,-1.3447516775628614,0.41237132947196875,-0.09720682742359099,1.0813536283082137,2.156954600961741,1.842822591778643,1.1330577927884735,-1.568871592251514,0.7237174929750149,1.03691021896683,0.5624842572503521,-0.4837399830539451,-0.27526592354435364,0.721952400588164,-0.079393608312681
2024-08-31,-0.9914769922691189,-0.8700312834452252,-0.24956567084441833,0.6800322721610209,1.892181582014366,-0.18433241882991327,-0.9954806384152373,-1.1158266598483588,0.14843578787164644,0.17100705217914391,-0.5360336168122813,-0.5600875119072177,-0.3524810993031801,-0.34534122603178846,-0.00711619926536206
2024-09-30,-0.18153942544653734,-1.5136705333360418,-0.539710143739496,-0.9048518356991433,1.6176605164012587,-0.6987449542436461,-1.5111895339800256,-1.1619753325137208,0.21947998251416476,0.012622066763878998,-0.9492916582534799,-0.738904192961945,-0.6382247685898267,-0.4587028052063365,-0.13020431801613258
2024-10-31,-1.4071377855623057,-1.5653598507065807,-0.33270357393102595,-0.6199121512122365,0.5268061610717055,-0.2649336510022761,-1.5039503666974432,-0.35916811199914983,-0.7874814388239109,-1.0642446874758604,-1.911349243476845,-0.4776681391547515,-0.33285756532886074,-0.3749205447270988,0.042256397037508005
2024-11-30,0.34140454059771136,-0.7257267448180894,-0.057259175981497525,0.0634415807228657,-0.1058632621286292,-0.48903342894273993,-0.5613824937018949,-0.7007666150013752,-0.3853898530033569,-0.736243259483376,-1.1751437998962346,-0.01966393963920841,-0.12246222097848933,-0.5594047984058338,-0.05105543651678394
2024-12-31,-0.654224182127149,-0.9993559669363509,-0.9813269959539855,0.02142461797222755,-0.9897578609259251,-0.6121615764421111,0.013761642789620634,0.05339240153205125,-1.5467780213983546,-1.170838294692205,-1.0792490159000105,-0.8037959982040843,-0.9099812995863422,-0.19153430473660113,0.005855160471380329
2025-01-31,-0.03188198845668661,-0.19830532362587336,-0.7479507158219704,-0.8884772597534586,-0.9533842792048522,-0.5775821450188193,-0.6029068164650605,0.12266876635448704,-1.3816457021402366,-1.114786369602513,-0.6903303372819956,-0.4966899203289833,-0.69631364396119,-0.2583832065513981,-0.11251169179750718
2025-02-28,-1.2599951004115137,-1.1264622890179403,-0.8790541749809866,-0.6340136488821374,-0.7362373702434606,-0.7749776795269214,-0.7385461072830066,1.210756332484545,-1.8618186921301891,-1.966573171775499,-1.2568642790896076,-0.7554823088709604,-0.803060298258882,-0.29236742258542364,0.09798672384318742
2025-03-31,0.9857967353436736,-0.16813055083441075,0.039544292359546505,0.46846522846473254,-0.07799514216446268,-0.2556428548174596,0.6386507881540255,0.31677528660753934,-1.0891894186950533,-1.0548198987633048,-0.17856144540326482,0.07796017990515441,0.16316026480428936,-0.4323820193079561,0.028179926669722074
2025-04-30,0.21411712957411183,-0.025074649687355954,-1.6067693672448051,0.47871356135873516,-0.5424973940027372,0.1828865969023454,1.0986281946033698,0.16428873724244264,-0.8498263295502648,-0.8368138634325935,0.05682638993329519,-1.7400822089422217,-1.807188681031086,-0.19005951610135136,0.1874004434656867
2025-05-31,1.7886470011350601,1.7314325537908768,-1.1663119248078608,-0.19542602505332968,0.41062401614683114,0.20166201914925105,1.541921727416243,-1.2697440329290814,0.3536381510674012,0.499484441545937,1.525805885711982,-1.1584269239066367,-1.2519255942461796,-0.19011930002065425,-0.03434043113209272
2025-06-30,-0.46198895640921994,0.8309003622251261,-1.9046849910642722,0.6031673940297964,0.2880170500560078,-0.35675397394872677,-0.3437903821087985,-0.8119070401245982,0.10735851938461918,0.12293311437426414,0.8013164580282033,-1.9387817797350257,-2.0199352277488654,0.024614998497573894,0.018215707485131023
2025-07-31,0.06690943447975763,0.7422674272787233,-1.0377068350924297,0.5844708549839216,0.22211718102439265,1.1572281134236422,-0.0275678954650531,-0.797434703023752,0.23084078611480335,0.15516349398862975,0.6533659956682544,-1.1883599228452073,-1.1224346602281894,-0.35846568851740873,-0.06368325298152071
2025-08-31,-0.7120919698466144,-0.6314440854667126,-0.8871842348767682,-1.3492857005082795,-0.24596983387945429,-1.1700202428123094,-1.3559288900992104,-0.19073134464229072,-0.1816013852193899,-0.37100553521149027,-0.19989916601785998,-1.0012602634692243,-0.9611631949731323,-0.17840410772706472,0.08459512480010603
2025-09-30,0.7009300323731416,0.03498843058810316,-0.3270142142613455,-0.5414867109876307,-0.3973411166996809,-0.5225516072280568,-0.08705539724982159,-0.7269216529956316,0.4008187555934715,0.16293618045936029,0.2061092951672558,-0.22386147891250116,-0.37902737080256627,-0.41677846108396943,-0.045547470725050686
2025-10-31,-0.52019473179466,-0.3004019803635102,0.2184589202296953,-0.4018110588613379,-0.25769618263283345,-0.5061418500622641,-0.9440323604823736,-0.27351971185832596,0.07424423526747918,-0.22824751633079773,-0.3350865248290157,0.4517285201211741,0.22491185030021252,-0.6205957331391946,-0.030807405563188627
2025-11-30,-0.4519353747783779,-0.14284460733391866,-0.3044927807831301,-0.6111992170988589,-1.930631111524807,0.9422051360569725,1.251686474863301,0.11135569377840572,-0.16906554057288184,-0.5429640807757081,-0.5103947564645818,0.291401919755362,-0.31278314458055395,0.00010408744611850352,-0.005245306688391059
2025-12-31,-0.1822805582757881,-0.6519312335838102,-0.009132656441350166,-1.9008491296761831,-1.8077028698243482,-0.36613901067247323,0.12676865379614824,2.200229395690227,-0.9717121565451282,-0.6427757061265098,-0.5124870994277961,0.9905627686179191,0.2261240160644271,-0.4678785762641455,-0.06852342032196121
2026-01-31,-0.7742736186832709,-0.7620212292950763,-0.4875429623678346,-1.421054686876742,-1.5107177047703486,-0.6273836122771841,0.005589610745597929,2.5072117338526247,-1.2579901790276753,-1.2243027814740564,-0.845961111319706,-0.20359453361127042,-0.39081929407479027,-0.3918692205842667,0.18477568109028433
2026-02-28,1.789559582660719,0.44995805830915536,1.706435820639154,1.1455305949969246,-0.05268496887533352,1.9040449084916855,0.5407141270009586,0.7130964384599401,-0.21155265092887157,0.31139605722287717,0.5078286392888036,2.253723941683702,2.178404747279431,2.221535610703041,-0.009245768686677484
