ESCORTS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-09-30,0.15728230073380142,-1.5660602907797383,-1.4287572620090352,1.0755627206561076,-0.027355909598461837,1.5287356745832585,1.0843707620541545,1.4166703101475067,-2.1183854963836315,-2.8639431745197754,-1.5613905825382501,-1.2857064479494382,-2.6284909863452506,-0.2047918839445617,0.1864355796402791
2011-10-31,1.460012341792561,-0.4386053338473235,-1.2823816657425366,2.4777549283287716,0.9586068181845792,1.1118554535971557,0.674071713428825,0.98178739599498,-1.5952072322111701,-1.84670148490637,-0.5335729923215602,-1.0998787450595284,-1.741517845952915,0.14890419888866108,-0.061688237108064085
2011-11-30,-0.35945582866208764,0.5901696305372452,-1.148894439634561,0.09805613392756116,1.1020706232818895,0.8107330733487783,-0.1537621436246073,0.9517084878006645,-1.519168312468116,-1.7473114068950313,-0.3146661335240429,-1.0252704147461495,-1.5674699981242421,0.4819136067285383,-0.19273113219792148
2011-12-31,-1.2225485553181912,-0.0897645259131681,-1.0863990154443384,1.2793447727345109,1.2025820246867887,-0.5212171072494803,-0.9927744649268586,1.1558712005980607,-1.5258992076698368,-1.8516996413230256,-0.6815642424417515,-0.9668367209180686,-1.835445824992571,1.17336596844648,0.20759208680740623
2012-01-31,1.6242682166846707,0.020141999944634316,-0.8258561434427418,1.3608636228239943,1.8824525478756315,1.484837490037128,0.47993626525187205,0.5893691668947587,-1.1165527372090285,-1.1773964708539673,0.5943485950659254,-0.7811822410355309,-0.7819981365861766,0.3566551622471666,-0.03629935448600512
2012-02-29,-0.1227113480499106,0.1411126820190224,-0.7001080051527938,1.2158452858873852,0.41184770315769664,2.5707316757676097,1.8553364542605078,0.5343098135881902,-1.02673711147396,-1.0915134284808803,0.29907998969802313,-0.7466630140449221,-0.5687997707354666,0.1088045972855826,-0.13416894444720218
2012-03-31,-0.7420188331798564,0.37710135157447905,-0.8057540887401803,0.7398124029488311,0.7011711469909195,-0.1992075327759523,0.6631920798637758,0.695588172435729,-1.0084235139825541,-1.1591892879157726,-0.33439872246003427,-0.7715497660192395,-1.207355298102967,0.9122986197380629,0.07238846048808975
2012-04-30,0.6966438285682195,-0.09889898132003425,-0.7119755470920709,-0.3877863854695072,0.19296945580787814,0.8142749269911038,0.4333634720281428,0.3829292442969164,-0.7976982926784089,-0.8573627890139187,0.219223331472442,-0.7283521420605356,-0.8707374719303634,0.21643370244727111,-0.14964108932128328
2012-05-31,-0.777451196713185,-0.4676516022386352,-0.7630872314893891,-0.10413704694179753,0.3374114909413089,-0.8523362146425223,-2.530507734380513,0.6639994853857569,-0.790183781403125,-0.961995463740523,-0.30248568619044636,-0.7235285275050047,-1.2010295315102735,1.341202136677925,0.07652350010967743
2012-06-30,0.8160000467828408,0.45589844156208725,-0.5478443114483648,-0.037388857137443415,-0.0445231055336608,-1.0302641145947573,-0.7124272910997573,0.28075097428444057,-0.5942733697397902,-0.6721439808801402,0.16964068522510078,-0.6012167258552433,-0.6002007922071793,1.2179065331006182,-0.1653977421504578
2012-07-31,-0.836088802530013,-0.4948381092221806,-0.5216368282866901,0.03227999124639163,-0.7099565025777342,-0.6214373270993461,-1.1914999224287692,0.8021647017460535,-0.6067348008012716,-0.8306524949768721,-0.41611156824449236,-0.6436181935817048,-0.8113036739301042,1.0159221040467563,0.05116419827531574
2012-08-31,0.6877546591710523,0.42865314913102126,0.013457271204016302,-0.06658413746579908,-0.5778619453063015,-0.6866463140593172,0.19406657395549648,0.45878648385347837,-0.43225292221208067,-0.5824039128672716,0.25367918491269514,-0.23534289577055004,0.3350850683243668,0.7367365538717088,0.0447716658916705
2012-09-30,0.6217287790345074,0.31774871539528216,0.20685727025044734,-0.29621749232078964,-0.7780982289252502,-0.6450286202743511,0.44749028836458915,-3.4649754883568322,0.00014145584482022676,-0.3654945187952542,0.7109703759937422,-0.12261314288924335,0.6370417500594957,0.6476571894668925,0.028518310306419627
2012-10-31,0.5374765163105814,1.2397154949800782,0.029892704807752104,-2.3022131079064274,-0.9943837315070284,-0.6443709797452384,-0.20386866008422685,-3.06712721390433,0.22613384783711366,-0.18046991520546565,1.18764774383304,-0.257565703342958,0.5367644943148678,0.703936935720063,0.009829946827982869
2012-11-30,0.40964344876017184,1.0505325554417508,0.3896294310161227,-2.033478496528801,-1.8581902523850278,-1.3120813782079863,-1.358611536413383,-2.6886069135973925,0.5181614384048275,-0.013729961996274078,1.2766932461568319,-0.10153726356005127,0.7825005297188644,0.8487401518265317,0.10693940399755456
2012-12-31,1.0322545728924464,1.2920844974911116,1.8216915690706155,-1.2917927901268202,-1.6878442040322017,-0.5226348788594035,0.006367830259084855,-2.509946325225742,1.302900011328024,1.1866036751814877,2.0173784654775324,1.9839192990104397,1.4576323017769777,0.3184742039477138,-0.09126159127832464
2013-01-31,-0.3768793714398721,0.6696802342448068,0.7354820459468745,-0.533593198945604,-2.517631118716107,-1.1685721099984772,-1.2356248465638096,-1.9703992779738932,1.1691774214985582,0.9816056545827042,0.8688623976033333,-0.29430613567236164,0.9705403067763776,0.7428625881090875,-0.10783270480321536
2013-02-28,-0.5692948468254794,0.06715668925967617,0.5590114714311936,-0.24002093491584256,-1.708195560327229,-1.4306266428365506,-0.35416948550197075,-1.527477788609158,0.7537948284865694,0.5826155365746646,0.015535467779108436,-0.3388101846102778,0.8512838799209973,1.010085870973008,-0.2023222235006242
2013-03-31,-1.266219791505106,-1.567116900340129,0.34706917773577817,-1.1546694577563976,-0.8317454654862334,-1.4259577792961915,-2.631467874340655,-1.0380797199444698,-0.11195108905273288,-0.42418742693760414,-1.2503437212895065,-0.09587619260172538,0.606088614877861,1.157626947528725,0.14283144708732
2013-04-30,1.4042494442194962,-0.33479827756383507,0.6699554074488248,0.7854827995412011,-0.20700206831107593,-1.4733218897523965,-1.3626659000329333,-1.2259899562249945,0.8312719700589908,0.6608845751943188,-0.034777107648675074,0.627436798695869,0.8829954709190677,1.0212030300066939,0.1965226359087818
2013-05-31,1.6852493326671465,1.177416941819085,2.2451713601023537,1.4093437713191108,0.5438066660869674,0.03256814774687107,1.0621418601603492,-1.3834273298857207,3.0538280505074624,2.8175782983307562,1.5240057316033135,2.4997136368073813,1.6171474327550563,0.26201175922850023,0.057318273164084096
2013-06-30,0.578060071574236,2.4590563396316125,1.890473981790821,-0.933369580295429,0.4240538389798492,0.22936892467238798,2.015370722073373,-1.2676170415265404,3.8052904230090983,3.5422230563201884,1.9334089469453304,2.09718251472863,1.4690732584729735,0.30942838820581425,0.0458095360312942
2013-07-31,0.4419917315033407,1.6753444605997576,2.745198225210327,-0.7135122326925775,0.29050208619228146,0.9699706248884328,2.449916996104616,-1.1327652571435365,3.5837011626214634,3.414760457806769,1.8964790085324204,2.9888580561871128,1.7652064912912606,1.0334815201381846,0.06591654591689945
2013-08-31,0.5352207794192284,0.9594310506845002,2.3687991532788866,-1.856274393954307,-0.07129645270333071,1.1152508314359382,0.6104742884193557,-1.0345424725438648,3.0324944344506406,2.9183591388830052,1.7894680862799408,2.6599153688947443,1.5788571080931018,1.1379202947743725,0.026971967661565278
2013-09-30,0.16053200119992403,0.799917381658886,1.9877518534164387,-1.5364271297805976,-1.930572501257286,-0.5257065304010703,-0.6472130514760694,-0.9166398866601019,2.4137193130370185,2.379685429296073,1.2630614763823185,3.4720218211182097,1.4290980909781608,-0.3912546029137318,0.13736790315879363
2013-10-31,1.0610107591147624,1.272189949428336,2.305450263674085,-0.8858599270595369,-1.7424220179209435,2.0615048186453024,0.6378460055059275,-0.8883846171540577,2.584408307359297,2.508906818362432,1.7290339734547688,3.857117813588186,1.4693977907130955,2.724394690329286,0.18959742882300587
2013-11-30,1.5385818203245425,1.8521306561483057,2.950953042998446,-0.4225301535104245,-1.6371719213988292,1.6330016220210655,0.6234881265581165,-0.8673025910273896,2.5586086254219076,2.4190572710504497,2.5197497889927964,4.650378200926692,1.5504287804327885,3.3959380671076467,0.15967908004419482
2013-12-31,1.1552139067256688,2.3962223185156475,2.72972512725997,-1.2788298481062326,-1.3978354166118574,0.8581842599428189,1.4463175625668885,-0.8086828414056859,2.214245819284131,2.078095297000705,2.592620096988045,3.42346646803571,1.3859377633572678,1.6312665366123775,-0.1033027772327736
2014-01-31,-1.119823080463566,0.9187112384154242,2.273004652123442,0.9388589587874993,-0.28567633570444906,0.20483945136389414,-0.5769047895661455,-0.5867418067331553,1.2830821369368277,1.3627592048228592,0.7303602032169363,1.5938074792576893,1.383488768912292,0.23208028865892186,-0.07575258177455998
2014-02-28,-0.8025443859258402,-0.38964371243301676,2.118728637386113,0.7341637959611056,0.3033929855095635,-0.4885481256158388,-1.283024849627083,-0.3953697117894169,0.8110270705998573,0.9517608609825591,-0.18759835428924124,1.31643488758656,1.399835641533722,-1.4725720012918093,0.0021715535135079325
2014-03-31,-0.11728162902404689,-1.1266266750988632,2.808216721855922,-0.7312746744977932,0.3910691215347386,-0.1342961551169329,-0.5565648026719134,-0.26930015428892495,0.45931171759856876,0.7796124820116705,-0.4639209217147036,1.8681572030584976,1.7487655017578427,-1.1950717130532162,0.09274329123921635
2014-04-30,0.6294251359107337,-0.1639414283111356,2.140876651740299,-0.13914620915885492,0.3133297610317651,0.7715635762909134,0.37394277326836367,-0.13141800548779842,0.5783119427706428,0.7937277754681165,-0.1498123820737867,1.568951718075123,1.4996973110432752,1.5047575408966325,-0.013134517180646933
2014-05-31,-0.31372398773358423,0.100215118419538,1.1107454283813798,-0.6076066677828489,-0.3542230520632832,1.4344898578099954,1.3115456374743597,-0.006798978751754602,0.4011642171887436,0.605848105875269,-0.3213164240205998,1.0568027632717367,0.9200459029266834,1.8890079445240644,0.0796728167871293
2014-06-30,0.47814276210821954,0.41585005314844387,1.1045077640935412,-0.5494768207158531,-0.9779283125927644,1.3688960973999746,0.9682047990850042,0.15855436838781847,0.49440834974166925,0.6018300037846891,0.2304719347220136,1.45409714415269,0.9419995788462386,1.9397738385038177,-0.12726177961092733
2014-07-31,-1.4427366052969262,-0.6666498698979509,0.4571193267891484,0.3237887791632744,-0.6874866763536274,-0.6927778297218542,-0.525941161406558,0.2591578332609692,-0.022223328222682782,0.21626264369551756,-0.6712884358672483,0.5604059572468019,0.48239787346117236,-1.4268972828986874,-0.044241700601780835
2014-08-31,-0.7053131119694817,-0.8876415527422452,0.07339043571295677,0.3618112029926414,-0.7847646407928889,-1.3722743915447289,-1.6958312718670037,0.19769413911011186,-0.27671094473155106,-0.0018687490977298393,-1.0314217954432074,0.18773746873749808,0.14990163031640266,-1.6879446322124358,0.2889987283365278
2014-09-30,2.4811301314815246,0.1651827713032122,0.8807425194914478,2.535946522007326,1.3132162166010861,2.3652075947749656,0.7858321128983993,1.086362576973664,0.6140230442450053,0.5143318536554111,0.7979747667822138,0.3056789110378084,0.8392292896061119,3.406148120150199,0.11044624559252911
2014-10-31,0.6256447317577326,1.3177291821310926,0.7108414803323111,1.3164901078616262,1.2717458763908662,-0.013267188019037613,0.5872136053247854,1.2701371795609402,0.8049034329804405,0.5801928333072179,1.2259539553295151,0.18493922041561592,0.6839339101019981,-0.4143140165403214,-0.19197031309584425
2014-11-30,-1.931732035606714,0.5123469424856993,-0.5320856580898257,2.477015989451023,2.11127703945503,-0.6895389743104325,0.5759590147982999,1.4184682194396572,-0.16316073298836256,-0.05833038982438938,-0.5365107815923157,-0.6924666999748634,-0.42556541110489216,-0.8047584597020883,-0.08603851963106267
2014-12-31,-0.9097294027887092,-1.3183210836207764,-1.1541450950756764,0.7720928929104551,1.8971197479183957,-0.7221192034010108,-2.003895885627862,1.523621355496765,-0.6100311663699286,-0.44751046041561277,-1.0593268798025668,-1.0477175169037847,-0.9912052539862553,-0.5257067136531387,0.004656585829951064
2015-01-31,-0.14159990098025216,-1.7056087181075303,-0.8890082875800862,-0.13514248584507396,1.4280238528688143,-0.7319539121872655,-0.9682991235275283,1.7059308662000259,-0.681705706626683,-0.5333583916297152,-1.0297043455019363,-0.8935427147416051,-0.7507293332106991,-0.6381015019009864,0.0394738155196507
2015-02-28,0.09747833830667028,-0.5408062970785563,-0.6482901464442962,-0.6502575128426772,1.2513530882300534,-0.6323913949681867,-0.04142010865694997,1.8134673338041958,-0.6295796635085854,-0.5313225307312938,-0.8913259836650118,-0.7829071050020754,-0.5491110074337561,-0.7181408332669879,-0.053509133636034226
2015-03-31,-0.6971686356918525,-0.409640617832834,-0.8612841016680564,-0.8817493510126311,-0.4212992070720429,-0.81669274251964,-0.2024857061845636,0.915435186283665,-1.2901068832258862,-0.8721904510791231,-1.061899680165155,-0.8576586739979357,-0.7877078782173539,-0.6618908134212848,-0.02867579997666631
2015-04-30,-0.5893005433675877,-0.7026542143119188,-1.255049839253803,-0.8501468917877301,-1.051593353216255,-0.8799572804127668,-0.35001788310156134,1.3415223254019564,-1.7194806318473368,-1.3819773758166296,-0.994595829203729,-1.223563094694544,-1.2514332543600144,-0.4938798681539028,-0.10558500774542315
2015-05-31,-1.20790011903606,-1.4858505927050467,-1.537282772072213,-0.9164205242710369,-1.6470365971468206,-1.0276842579279364,-1.181680795138386,3.424746652926387,-2.489053414034557,-2.45074923123903,-1.481345473001297,-1.6677499357525196,-1.6630265652285787,-0.3645157525737348,0.07647862839773065
2015-06-30,0.5083034009073254,-0.7250119204189902,-1.4820647608124309,-0.002778554040825645,-1.2254543832990032,-0.5790094098140826,-0.04834330287435887,1.6163823114937736,-1.8884496885147766,-1.813702285317543,-0.7785989100757997,-1.5227390717915898,-1.5574213060943753,-0.43913029556446526,0.16278927564646886
2015-07-31,1.2690726710203701,0.31166140090718325,-0.7129818595947656,0.7304294152527635,-0.3376438703721805,-0.2599548521259142,0.6659617828694059,-1.6921423725266034,-0.770379481760208,-0.5396589237103419,0.3635321013368738,-0.6522267345930216,-0.8319016801534985,-0.5120950749318424,0.2114100833663436
2015-08-31,1.6070259799656443,2.0125317851655984,0.12783141707074738,-0.4271085283735359,0.45928992481205005,0.6414303885856998,2.4073886833370146,-5.208483913939296,0.7859560047202486,1.0508205464529838,1.7841719700400724,-0.13988494802316262,-0.2912777407455506,0.24591262173582717,-0.13455378306221497
2015-09-30,-1.3636452721612116,0.7883948679765296,-1.1510134348891468,1.522109205340652,0.8767867151464686,-0.18824990819601092,0.31926575250263367,-2.051689359692182,-0.36350814448404273,-0.06434191197037713,0.29559666039407617,-1.0963518958385776,-1.1466819479236332,-0.47588491746355266,0.1428171154503743
2015-10-31,0.9355579158495045,0.6636117301466116,-1.0159983040777476,1.3270605412185472,0.8818883198503975,0.3634500675611602,0.09055593606006807,-3.176356781946403,0.7595466155430355,1.1081776560023324,0.9551656148469813,-0.9759157884946147,-1.0229032126893136,-0.45603286097856444,-0.008549496362068238
2015-11-30,-0.2641347023465259,-0.3899844370896999,-0.47857971895822976,0.4852699049736782,0.3459260299680916,-0.7514482385073049,-1.5834023987718884,-1.8733824859598993,0.5285415896675785,0.7430689868088919,0.3257735376918828,-0.5395952496469304,-0.623761177853425,-0.6672009063108176,-0.016157304751207188
2015-12-31,-0.26932137968955744,0.2594304232856584,-0.2259936663213554,-0.36248703900779194,0.431532353745353,-0.9777795107223642,-0.8380001919248004,-1.2721670387091109,0.39368774414881424,0.4735051463799146,-0.1428468735298218,-0.3375735805256886,-0.4198463146120172,-0.8435679319195636,-0.2405276396663469
2016-01-31,-2.1183001415772273,-1.7575650716980802,-0.8595049985791979,0.29938904194739224,1.3696004307513672,-1.032838011673948,-1.3853993345771176,1.0429181122986448,-1.7291572274405134,-1.9537613040429107,-1.9232173912510084,-0.8420054547614907,-0.8242762903413454,-0.3589829504664795,-0.0724871571262549
2016-02-29,-0.6006129580883093,-1.9297810164057911,-1.0503159476776613,0.06257134874416778,0.18677946026261746,-0.8586982431672208,-0.613162748977394,1.7629498751754247,-2.1337830856560047,-2.5571316925644476,-1.8593794063957323,-0.9731397462135617,-0.995036637922432,-0.1598202358199917,0.10237276321119163
2016-03-31,0.7796788509102691,-1.1381139723430176,-0.5914954773990343,1.0410745707717353,0.37077290314438066,-0.7223867171936212,-0.23529752206575238,5.496152465436822,0.9158083092740538,-1.2824557506569774,-0.898677339200562,-0.5864697479542029,-0.4522666150656907,-0.42612531126637454,0.1951060329849909
2016-04-30,1.461125772851986,1.04305160835169,0.21395836515719246,0.3339823618464131,0.7237396060493563,0.2527421499948056,1.2141484529148607,1.9893870370282178,2.125357201312872,0.5030988660922358,0.6831613072334003,-0.018856783679896596,0.44249263585713366,-0.25124597143019184,0.03169330534762645
2016-05-31,0.14728917719345927,1.4849635200642868,1.0222828382268847,-0.6528408509119099,0.70691080345485,0.08003600445622817,1.1263425448260935,1.5286316830708186,1.6376786540051123,0.6257366498796384,0.9211338951797177,0.502396135242362,1.3450244877549664,-0.35681260041918805,0.23010268042070478
