WLCO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,0.689410741404375,-0.9053712586279712,-0.2774219511133747,1.4348682890408184,2.0765183625125414,-0.47821258655350646,-0.8380538953344354,0.753014956640032,0.19555354140691247,0.2007441153070918,0.39011734399099,-0.4155716628728883,0.3761755336089703,-0.014564049326345061,-0.09837276975879003
2018-12-31,-0.8967745424013018,0.2016022835504545,-0.7290270646838156,-0.13813414179140812,1.7548422133996346,-0.9214310430773697,-1.6156330871977593,1.0888499176548114,-0.3962956057546431,-0.3388345192710108,-0.565706568991233,-0.6789473891306259,-0.28479562448177353,0.08415406341504911,-0.2917583279461167
2019-01-31,-2.26055099507668,-1.896658493392093,-1.6870256168422246,0.9981410693115572,2.407879143646903,-0.39614040947392065,-0.6686520614626199,1.9129382015629781,-1.8451778809538,-1.9495670338950566,-2.235871295492311,-1.1490969849325725,-2.6562385783484603,0.3604782880685929,0.0395718140429558
2019-02-28,0.19777248714113813,-2.115283148722189,-1.7034618856060928,0.4016959560277892,1.0351487640370902,-0.10554905591624453,0.2236221889892354,1.7434382163823048,-1.6772418185535283,-1.761374206217844,-1.3517966035336675,-1.2969755740012585,-2.4979513019223623,0.1690800912655109,0.2296810268328126
2019-03-31,1.4239550761411426,-0.32215158488276485,-0.7212725490215316,1.6139212121987359,0.9052467112615263,-0.03697137841911494,1.3465139544432947,-0.22623673510545605,-0.504723066896387,-0.5741010390551147,0.033838083916827556,-0.7190552424284792,-0.3198031981155897,0.08056463227641172,-0.024151276026383194
2019-04-30,-0.28145231964723866,0.960559904264199,-0.9131681793396738,-0.18239010022453472,0.7640845542345892,-0.16178601664737613,0.3981359223718426,-0.26901354536116745,-0.7891355975697635,-0.8951144220485312,-0.10271148182598047,-0.864204943545301,-0.4343374393038105,0.09993403183824497,0.06796438740677795
2019-05-31,0.30086724318575925,1.0265047437251325,-0.6552722873540416,-0.3169394367952165,0.5602158697647378,-0.43042772803943724,-0.22594297816226436,-0.3885634011842929,-0.424636899931638,-0.520450451567732,0.45465641524086964,-0.7434216792091095,-0.2588538300671084,0.03862557523927315,-0.013085951545554201
2019-06-30,-0.21148074150254403,-0.13919522222455388,-0.3763989656299887,-1.523186074714552,0.3816596941547808,-0.886582372481657,-1.1853736820747947,-0.44559004399635893,-0.6567458586552136,-0.7831287489673152,0.3328354353671264,-0.5324525238835252,-0.09159784192426916,-0.20562439621876974,-0.22813999282925376
2019-07-31,-1.5469813527485157,-1.0389456754093855,-1.0208284883102103,-0.006321198344691738,-0.20999749096284112,-0.5740844234556682,-0.4008435789876337,-0.302880943401298,-2.344055728709783,-2.8537549823865342,-1.1322775337679711,-0.971178127440226,-0.531764246834592,0.2420075661946589,0.07990508983804782
2019-08-31,0.5456402629139796,-0.9178006622960821,-1.3204748884530155,0.02837631765401035,-0.2080725258985053,-0.505379242279389,-0.1717280653062254,-0.4968611689490192,-1.4706453974694376,-1.6602275664806236,-0.6834276312062025,-1.1824311869475252,-0.7619296624265273,0.5225880271017099,0.09785928899692348
2019-09-30,0.6606614127948723,-0.27053471785245325,-0.44595113273565773,0.3429650911833399,-1.1251072710575365,-0.5115468646790144,0.588111686291953,-0.7087607657554764,-0.6562626189337106,-0.7165553441872743,0.13643508259424705,-0.4586123882356687,-0.18278339253166268,0.10281482275282387,0.10104571673023753
2019-10-31,0.6354142860371201,1.6436872049978337,-0.3582851510610098,-2.1959796470790804,-0.9887668367210631,-0.5540087741508729,-0.17071142656622346,-0.9176557354039477,0.23864100015446246,0.203582760114056,0.9004612759418306,-0.3776060392350673,-0.1608751079058733,0.034126070140141344,-0.059609908385888394
2019-11-30,-0.37860426101033184,0.7839430374452966,-0.7366398399532015,-0.9088547066384527,-1.0558829574038417,3.5808222723938417,1.9365493018434246,-0.9470385019065667,-0.24915731654580187,-0.4342618581091399,0.45141931602971774,-0.7522962206153984,-0.38452414479256125,-0.6027200438111296,0.03563615748788985
2019-12-31,0.20587106724505558,0.391984134077759,-0.3504544823737707,-1.030231173594872,-1.0077883849264748,-0.24238888343132184,0.100016516254301,-1.0842798035142338,0.09111620352226328,-0.07413330529298023,0.6988128608343251,-0.3693665644807362,-0.18895515969684273,0.09520093834261087,0.1739096145154922
2020-01-31,1.0979321369634532,0.7700885321864809,1.3306381664794704,-0.5058131087010179,-2.568610591716967,0.9673731283287851,1.273191570423282,-1.3653363572782555,1.800088678353911,1.5507086136237143,1.6170816119849862,2.4298370026606633,0.49799639671786033,1.6201558215564498,0.07975137482369724
2020-02-29,0.4906453291434428,1.490721281066314,1.6252489470123817,-1.0965114342466395,-2.3317366135800155,1.3219204130253412,-0.44776991211085315,-1.510967530099088,2.541237822312431,2.258622521776132,1.6158832514701698,2.7221703295310125,0.4975160305313644,3.7019851851412895,-1.0972683830767822
2020-03-31,-7.039048338326923,-4.570515472800673,-2.0702915289091077,7.313531304902714,8.299555638812585,1.1128061899590591,1.355111010229224,5.889068143403818,-3.971334308686854,-4.844253445877126,-4.525738980144866,-0.7967424009071064,-16.641117693424732,-1.8174610203353918,0.0487517919202381
2020-04-30,0.3009670736288892,-3.6952660911316455,-1.7668472734804062,3.6575074862208576,3.98460515870081,-0.07807982213286566,-0.5236871767116422,2.4221473369625053,-2.382715109449461,-2.4869558420634594,-2.7997510497928633,-0.7084303061436837,-4.032290306367021,0.16502711542022175,-0.08318142209733091
2020-05-31,-0.18811423636626243,-3.3506262734310015,-1.88028918746632,2.5543762389883313,2.95347703887601,-0.4482931721391948,-1.1656907600873447,1.7789211900226434,-1.8506786225284642,-1.9501653819304325,-2.2648415353702642,-0.6973796245850368,-3.7630885367733855,0.7941193295365326,0.2853858601914307
2020-06-30,1.1823889737172564,0.9068911570163914,-1.2636509390742259,-0.1451035507223796,2.670518372153453,1.11491522990349,0.042638295482781516,0.900942327546575,-1.161083419991486,-0.9442057403223106,-0.8562764862614266,-0.5014510181986142,-1.4446765487920252,-2.0525560839738857,0.09616475897611708
2020-07-31,0.407299549792623,0.9725160932701256,-0.49576077111769035,-0.18129216502331966,2.1842331164533233,0.2545678111064061,0.4063634117170529,0.6276481604093501,-0.860692579527711,-0.6047986929751316,0.11406858055902189,-0.31904879052554896,-0.3533353136495715,-0.36472739971856766,0.202894355072668
2020-08-31,0.7853918334118098,1.6270409847615042,-0.1572520821426407,-0.682892093025337,1.9907948602408307,0.5329492859469439,1.0055080939767338,0.30326162973466103,-0.42137678912187754,-0.06625183596969407,2.0316718951017663,-0.23750481047294683,0.13401138518065042,-0.25619175557619,0.05560754504275128
2020-09-30,0.2701817987264873,0.9700687215212328,-0.23396967122760554,-0.7516723289287149,-0.7597644560484625,-0.780512866108828,-1.0222484905098188,0.18608100941551659,-0.2326348150380665,0.12557826593100777,1.5964137143358375,-0.5629730881712812,0.06601644013416866,0.2760154106074017,-0.05653777766797095
2020-10-31,-0.19756822878182365,0.5624768336469939,-0.6048163030097421,-0.41408041403567714,-0.636203299741935,-0.4697956066867144,-0.29408340615472506,0.2054463220013358,-0.2824499572854269,0.028362452399555094,0.7534856157457677,-0.8202907698356142,-0.32169841372058866,0.2973733454620834,0.09450610011479714
2020-11-30,0.39075648087507514,0.2939060387625254,-0.2042543410113039,-0.6505601764528913,-0.7799009237730166,0.2737930067476608,-0.21296347105336222,0.07132088775647885,-0.025406200499796708,0.3117342783486709,0.6969773013612779,-0.5619177555164246,0.12333509755556665,-0.19794957671246372,0.1195690021977494
2020-12-31,0.49014097968386205,0.4260590828660391,0.06871499328964951,-0.5238086075304844,-0.9645787550881896,1.5436884837638076,1.0123818419858412,-0.0680744161566104,0.30966471824944186,0.6543459909789606,0.8619794022579598,-0.39240602597323776,0.3806231647631941,-0.43545475442315723,-0.1031924027338037
2021-01-31,-0.37945282340690195,0.3121150540028064,-0.6142581478427078,-0.37774828108593594,-0.7334684870332507,-0.6966167358219411,-0.14307323574985215,0.010320654695846108,0.08289974206891365,0.3817907269415906,0.14501482863851767,-0.9967541525517789,-0.25093971062510795,0.43483560457116915,0.08154735796621405
2021-02-28,0.2898827536013083,0.246429029204185,-0.619544039352205,-0.37302098582433063,-0.8421961067196346,-1.270350052105975,-0.946555006453479,-0.06258944169998684,0.24534341810378757,0.5387329920340223,0.315934257539002,-1.207358495540021,-0.15999370951878544,0.9637968596644532,0.06033102559945848
2021-03-31,0.20151894415583804,0.06415949508142016,4.198142509899897,-0.45554509459048076,-0.8041225958021277,-0.0589802531342875,-0.7857923398944229,0.024727807071611985,-0.13923607439650573,0.6527000511485693,0.39934936158286355,4.716016976509154,4.098774687107056,0.16394720840324203,0.032358378702886874
2021-04-30,0.12330826232500279,0.3812418361604678,2.978768818175981,-0.8162517217219153,-0.8366670688537574,0.678482459032016,0.4495210575004133,-0.06855925281033107,-0.014199716319305857,0.7141229963657072,0.32457172776086457,3.6090535250228184,2.87929133768,2.8906850217102193,0.06403542049589626
2021-05-31,0.23732744555168386,0.34773290345655783,3.1519403478457133,-0.8207836987433186,-0.8158227256149239,0.27138843844028876,0.8417997194165892,-0.19090164072588836,0.17516380028312417,0.8373058904580654,0.40900581887869003,3.801655660847744,2.8510470023804695,1.6258521475204144,-0.06263681886931284
2021-06-30,-0.2546820270804297,0.06559276383093862,1.2554572137974744,-0.5413124979837087,-0.7845049950261955,1.8209949247490076,0.6783793547627371,-0.18701870249383049,0.09435011768854235,0.6639941835829042,0.07830259574117104,1.335146018109928,1.3477454685985153,3.8392766207434206,-0.03303443694543444
2021-07-31,-0.13134520722183166,-0.09209288708347317,0.810771564931663,-0.5439629998705006,-0.8574350022888202,2.1788144411689094,0.827032343789634,-0.21442121867587943,0.0608838053349326,0.5459025935723207,-0.13904234034680582,1.1473141139060512,0.9516989946110996,2.6647550065582157,-0.15180601286800408
2021-08-31,-0.6353942400847936,-0.6282747754309768,-0.023807089200769106,-0.544859489384539,-0.6749180039258388,-0.34308599060938355,-0.22147774492556052,-0.08235000669271642,-0.2365176045647241,0.12427450372621171,-0.6858470635452529,-0.2464166392798558,0.20233098222106963,-0.39850629899284373,0.1969954874663926
2021-09-30,0.7769033355626515,0.007730773866355255,0.23005191388119559,0.05637543360813084,-0.4497516689335196,-0.21508099485137488,-0.6467906048956551,-0.4196069774047405,0.20174193348886885,0.572243073826047,0.06447294022735242,-0.1110570724874731,0.4044386302451816,-0.2750077675363794,-0.08159724637505511
2021-10-31,-0.33068276151152953,-0.11538617237054219,0.1633964372400549,0.0933895011735356,-0.42489412034601487,0.5696089087409518,-0.7026540070452698,-0.3885169773443639,0.0721130852822604,0.36332150415655295,-0.22622721565160656,-0.173033949893729,0.37094192197669057,0.07988927237227411,0.21214698045889788
2021-11-30,0.8429855654576024,0.799362945235025,0.41133751930876417,-0.03873406004102982,-0.2557848172851383,1.8821736126144497,1.3268566270310502,-0.7780977182031276,0.6859091001839137,0.8643842821505185,0.6644511989335392,-0.08355515939044843,0.47913497574267544,1.3785320162150723,0.07805999163696727
2021-12-31,0.27283204877319506,0.4860624352655659,0.28249862995365,-0.14783400873500221,-0.28091388177874554,0.41747414076458467,0.6774768921794402,-0.9853056691319817,0.9602346462465658,0.9608233054717026,0.819037550162535,-0.1556950380392634,0.35076620425084726,0.07234212336461333,0.03252767474398412
2022-01-31,0.0908555018123031,0.7437526145661937,0.5863955324885985,-0.4372743350813047,-0.3082156315610922,-1.1618486648426338,-0.9391253128571795,-1.1607236417390967,1.2047887712501044,0.9738160636885792,0.6970524284124966,0.04688413305278137,0.5416086496938236,-1.0080719400649343,-0.25960160731101306
2022-02-28,-1.0171991212409341,-0.3978931665340721,-0.1472153711175619,0.0274218446027273,-0.13890309326502542,-1.6358042730553677,-2.5831971378678285,-0.8743992197208549,0.5684597807929507,0.4471403933266032,-0.49788646652824575,-0.41796162770635786,0.046539429649070166,-0.6496102546674144,0.1631516406862345
2022-03-31,0.6628131041902147,-0.15403195393613375,0.0967363473849987,0.17432471684958192,-0.1997892573622222,-1.489857517718163,-1.7504474372392287,-2.0695776343437067,1.1578593966151158,0.8983636253084551,0.10012046242323107,-0.2550566474610998,0.0566737953475735,-0.8117251794914467,0.2043296823471926
2022-04-30,1.2756688666109863,0.19693236960771138,0.44580883736568244,0.594011489258014,-0.10479107783379797,-0.31270972404589653,0.5202065458726538,-2.357361753765998,2.6669621494702898,1.512940573955618,0.6894516594525147,-0.0706277466080032,0.09381041699225243,-0.4185146758069794,0.0971457122369241
2022-05-31,0.37349712500599,1.2321214532400824,0.47659215049952025,-0.7596972954687337,-0.11285941303632178,0.1283206310673603,1.419535386667712,-2.499496701524144,3.255134273629302,1.949523574016516,0.9139089171593816,-0.01708320550373107,0.02440883216954521,0.01639398050514397,-0.03347498900258741
2022-06-30,-0.6866869175803679,0.6444129183763363,0.4989701650096886,-0.029295085214545446,-0.006816057642592188,-1.19699799700243,0.30292373466051536,-2.126635240990583,2.303782592228706,1.7442088985556348,0.3800870081227014,-0.010796450333727113,-0.037058071936290814,-1.2734583981852619,0.032148435635381604
2022-07-31,-0.08207541695017907,-0.2573723590258144,0.6435393344352939,-0.8657191939266627,0.11578836722061124,-1.2994798999533406,-1.4090171393130757,-1.7833633598089509,2.1213062909455167,1.7219600214377533,0.27521852978489514,0.06360381503910638,-0.05006845514913096,-1.7167649176039168,0.001547474609681626
2022-08-31,-0.3147488419873411,-0.7209533463352391,1.130787547956683,-1.3340295925885357,-0.5403986734491099,-0.9230670144969821,-1.2397086612438595,-1.4267083578662754,1.6657009623742676,1.4244378902279589,-0.3699640769378537,1.0195089546311573,0.10186570270602835,-1.5971405851011418,0.15802463941301245
2022-09-30,1.101992500242491,0.4790679806836653,0.8932066025770264,-0.4434400765257334,-0.8043153855063587,0.03683573641533103,0.8289983889320919,-1.2863580967863657,2.2797361794069237,1.893132254525542,0.5598150476109582,0.8255254665877606,-0.08112226145804027,0.03339649013837792,-0.17607929232482897
2022-10-31,-1.7899744612400421,-0.7720253434857941,0.4846698733185742,0.9057912432899324,-0.17102658945890556,-1.090925737523623,-0.09715902180540738,-0.8642011974383867,0.6706492178909028,0.5351548368670414,-1.3265017892771411,0.2284537838178647,-0.14377656805042652,-1.4289835214846842,0.11943109955476848
2022-11-30,0.7161788478974095,0.030276544126540562,0.1097580883706034,1.1150109453823869,-0.04855962958308923,-1.0311114423603518,-0.4708326413383136,-0.7932008308932038,1.188990278262416,0.9891118378494054,-0.19564358025663064,-0.06198646718131112,-0.36789534643060795,-1.076926897965577,-0.055609772111322286
2022-12-31,-0.6948172543493648,-1.31738626110548,-0.36825422834942684,0.49561150258870124,0.008734548598250838,-1.115876602809755,-1.7975528387670223,-0.5551073561358427,0.6276667853135983,0.3655967870778503,-0.8611156485594189,-0.39332453084517394,-0.5337896324836177,-0.8401391093222923,-0.1171765515316324
2023-01-31,-1.1308870190648908,-0.848876016492591,-0.8426867942159343,0.05883975625453436,0.2421840413358546,-1.0762178319847435,-0.6722264755824398,-0.27348655813231665,-0.13546686185637458,-0.5489526891955272,-1.8034876901923127,-0.7175326235388458,-0.6906156037304759,-0.51115202746911,-0.1346504730607584
2023-02-28,-1.2596022129494184,-2.3257920212303684,-0.5722132010750564,-1.2028449049730163,0.45604757388937106,-0.7818800738545749,-0.28307329474593307,0.03536259479474186,-0.8667025687700963,-1.6632502055116694,-2.4859129338509107,-0.5814360863178444,-0.576951015413495,-0.6236177661497859,0.08479212292541745
2023-03-31,0.5458828532296017,-1.2462278240705915,-0.9555175201501922,0.09353367011195216,-0.08281339921126528,-0.7846674257685774,0.003203615264197968,-0.6278748927632258,-0.8027243655342907,-1.091837426217794,-1.1497065114188039,-0.7501769275144786,-0.883942326557634,-0.4490351811189358,0.11595260000095685
2023-04-30,0.7768980039619524,0.067241336888614,-1.183028095850107,0.3011119712608956,-0.2259620830629649,-0.8578528393304059,-0.2167000880357109,-0.49712106967786657,-0.26284586608660965,-0.3564679147884755,-0.14035686413070575,-0.8501697741805152,-0.9052654322218732,-0.32021369290484714,0.11523828499033685
2023-05-31,0.735405773013441,1.4222109267910543,-1.0621895585435073,-1.6330366894177906,-0.3041862900994316,-0.35197963023495316,0.18697191086296647,-0.3633332211352317,0.32529565493957235,0.2806278959579493,0.9126513568791667,-0.7591549152497726,-0.8781782844257504,-0.19500190344487786,0.03232368635150452
2023-06-30,0.08513167004116017,1.0695614301762835,-0.8778961984427807,-1.1560535661429985,-0.46274125932551846,0.21872045649018007,0.7969563788677279,-0.19858665031617512,0.3908508545483822,0.30042766819687206,1.026072667122282,-0.6290982020092944,-1.0862110303042736,-0.002004526556406772,0.21037799490347758
2023-07-31,1.415700720842054,1.4718528337146688,0.1892125749852903,-0.4907819559669725,-0.4809440996840957,1.1030464777714275,2.0329473028456064,-0.12489895600274313,1.5735998501932724,1.3949379123601466,2.2731579288413655,0.15703434084024614,-1.0271555927538043,0.9584767537128133,0.01632312189420067
2023-08-31,-0.1390525972704537,0.8606880159068763,0.31241105148956344,-0.2175611048917001,-2.305637587534735,0.7054145280817984,0.836820507906293,-0.0016729097821971237,1.3027071043993899,1.198958471686291,1.2311057475875866,1.4803242019964606,-1.0556081222958922,0.7145106026851312,0.18417818970135874
2023-09-30,1.0947495457523861,1.5649963602605086,0.4309250708641567,-0.2913899404788903,-1.9031969796532913,2.277140147611158,0.7604834848626917,0.10875371443454579,1.9747861295393734,1.8803921171976217,1.8206642028629363,1.2715366815269726,-1.0505674884181428,2.620445788561482,0.07735152187933363
2023-10-31,0.2766398767043482,0.7718894968211902,2.326100045821615,-0.5788722151740552,-1.6830564730467783,0.49598213695587523,-0.4124504540718085,0.20454209115543126,1.6743431530611752,1.6977092753921896,1.3564478359548122,3.3401085727088113,-0.6633656847530556,0.8799590382598439,0.22097751948368646
2023-11-30,1.3650488571742578,1.7053744409823237,2.854274556652607,-0.6934567872260807,-1.1335404518213,1.9388521557223142,0.6219185351706655,0.31644565022640053,1.9790856557828804,1.9912263705068547,2.0908229914405774,2.8401016644470523,-0.6179714696193493,4.634115729191941,0.033011806169069666
2023-12-31,-0.12300332270888953,0.9003093512089148,3.0609664286488085,-0.2384754725964502,-1.0463235309305676,-0.4273611642994968,-1.0383280638215482,0.5160499042365535,1.2427133411037272,1.271427677557765,1.1075212686848617,2.9847762148346733,-0.4522004871392998,-1.3725835943517302,0.06915704664397065
2024-01-31,0.176479581488722,0.8258670910375481,3.9243564646271976,-0.18081903479404438,-1.2312002337114236,0.22452865846600686,0.1227776902404913,0.6452714690284062,0.951346902960715,0.9420881745652043,0.8263033886511479,4.278700331670926,-0.15522029232643608,-0.09612879863366199,-0.14080521707456542
2024-02-29,-1.4894761805010912,-0.8388755566050512,2.8976194140211775,0.025619617803939315,0.17213986276130788,-0.5100566503660822,-1.096580141599613,0.34201805792116774,0.03177345620766715,0.10775257182558202,-0.6523792847655471,1.6258790180846128,0.15355059131551982,-2.0523520740303955,0.010042496528310562
2024-03-31,-0.37141817874216027,-0.9901460614363374,1.9921736377886083,0.008619194600724198,-0.08465994776231556,-1.3043911984398562,-0.7880212989549723,6.555105736887814,-0.7751174602076784,-0.1316090545937457,-0.9064583896888674,1.3908446316143612,6.034072697990119,-3.303140374930136,0.0907313281833708
2024-04-30,0.38425204588980666,-0.8892456986731182,1.6393174373029524,0.27233823453138456,0.01609630959214445,-1.0927013965131853,-1.0740097133647397,3.425319332548319,-0.5597295147812609,-0.053932309913156375,-0.5774270923135093,1.153387626891943,3.0581658185489116,-2.2100162762713977,-0.02766726372089385
2024-05-31,-0.6365739927011734,-0.3210948191270965,0.8522960527335236,-0.8995628016071874,-1.1728739512773059,0.2844528082868861,0.7017112526972681,2.8101455090464422,-0.7350678630347224,-0.3799340820638281,-0.757145057960125,1.29751065300492,1.7923704442780344,0.23933688227943245,0.0001821493629805998
2024-06-30,-0.33439709245152954,-0.30670242385966967,0.662611656322484,-0.877407966096104,-1.1484409093940469,1.6591654164556169,2.6192077012921318,2.3842025334748786,-0.758777333402925,-0.5173147648799485,-0.6973551317758693,1.07331371310774,1.4617378584919378,1.8804013889214957,0.15437181660125382
2024-07-31,1.0632250306480158,0.047021852615801496,0.4027649187103937,0.06564204811743714,-0.27839596213446466,0.73091372128322,1.612381547863154,1.655263021677198,-0.19749229123735573,-0.11499316597926633,0.29909135644767065,0.3435789514784408,0.7965473604221789,0.7109031346712378,0.10044757726370258
2024-08-31,0.510710965799654,0.6738626907289007,0.697442628627372,-0.45372689177624115,-1.7547596878524125,0.6190576752679597,0.3367972687134437,1.2837962327302446,0.09926710449583818,0.0273534612593405,0.616817605133265,1.4788384463997424,0.8817772150539746,0.6865941793437323,0.07856483206768008
2024-09-30,0.27731747303657506,1.0078197265266966,0.27369879054517265,-1.5436074712864039,-1.7682911710170657,-0.6139260990306843,-1.2912300594092234,1.0129990229337635,0.24510673708801387,0.04508558690206187,0.6526927065337316,0.9594012921345665,0.40105666766561676,-0.6583987774069598,-0.051478754965688725
2024-10-31,-0.8730674590788148,-0.03705832003414817,-0.16618467866423578,-0.36272631907672837,-1.0182745754541591,-0.6449867216019627,-0.9935585249617489,1.0875171353494613,-0.11296493965996238,-0.3070979257820014,-0.05306249879508592,0.04591351695936735,0.10004840046320534,-0.4878911041527946,0.06238087462718709
2024-11-30,0.12785749657163734,-0.25362196565846434,-0.6294752577036503,-0.5952186999161466,-1.2821432668747736,-0.21114651470341286,-0.6536081516328348,0.8811153025277986,-0.006609146328136918,-0.29748539345778996,-0.045266368326403204,-0.39230136241034885,-0.3379986100926422,-0.06105667629275119,0.04923877792973267
2024-12-31,0.02189306661772503,-0.3947755791224632,-0.5798688474211806,-0.8064961642522054,-1.3997795956500212,-0.9654734205089789,-0.48094507362407596,0.7380544238328006,0.06081262211385651,-0.3020048240127135,-0.1469879158828418,-0.2714193826335274,-0.3253974621393926,-0.4527872300386439,-0.09236539240020908
2025-01-31,-1.468399236019249,-0.6506405989230197,-1.0053024313097605,0.027203461413537668,-0.8675340613879262,-0.5292464389747779,-0.04260198748476064,0.9469290299425063,-0.4772236005883108,-0.7617655151695647,-0.9622995931903029,-0.9449309690668317,-0.6093621787697087,-0.0702933522921741,-0.006897045394426901
2025-02-28,-0.6170403470090815,-1.0303482641144153,-0.688427709600179,-0.4142517710159961,-1.2115843070856194,-0.5512568063809916,-0.3913615053670792,0.9982978397105055,-0.6239477588847717,-0.9186000032986117,-1.104940492973628,-0.4402360507587539,-0.32457336770768086,-0.19045140372616315,0.1658111023905844
2025-03-31,1.219397682693372,-0.5441476673694349,-0.2489993762573758,1.6713078448932832,-0.02032152357948246,0.23488326957834285,1.0255206472821907,1.9417479186081728,-1.3804796227061067,-0.4546086296460296,-0.15228288710017,-0.30879806146287,0.5591245515042434,0.20270380274426533,-0.12512482070218572
2025-04-30,-2.042777566075506,-0.851096685435469,-0.9316749357920197,2.1380637262215765,0.813375944848648,-0.9829660141062441,-0.21590846459063498,1.9624238225129023,-2.23264851111245,-1.3498278745158498,-1.32463632386526,-1.1372643862040894,-0.14529584197432718,-0.2750897878996625,0.197996112178889
2025-05-31,1.5002696442278662,0.42212611193103516,-0.2931530365371091,3.140094070915556,2.153597375579048,1.3029961868644422,1.2108796411774867,1.0361717585427164,-1.0872789040565103,-0.2999882797773458,0.06464855070791022,-0.8117667298180701,0.40334103664921694,0.9833324945225516,-0.011881540813061704
2025-06-30,-0.6534604338464363,-0.6595389653785776,-0.40163810869673117,2.2768125717281706,2.0413602638486115,0.6484495005110098,0.11442752380319196,0.9053859677667109,-1.1897241143641548,-0.45222907089087644,-0.23436133665822254,-0.9244772151474988,0.3227975525121394,0.5247107221671344,0.00689880929526468
2025-07-31,-0.4470047544903271,0.21605577131055595,-0.9689068137184319,0.5748196274908901,1.3666731293991161,-0.2962279537917625,0.4281557135488717,0.7347594736775714,-1.1517171696184985,-0.5411088789576661,-0.4720618162751855,-1.2923961217267652,-0.27965654093870024,-0.06807168799532856,-0.09989689930267846
2025-08-31,-1.4836659265863568,-1.6544612606611055,-1.5520565887577837,-1.227053644990132,1.8927509216742167,-1.7110977502675926,-2.5048858222293067,0.8894153382954335,-1.9245452748835095,-1.3296553566599072,-1.399856548123618,-1.7802368694840105,-0.9009000360383748,-0.24580434055663292,0.017591275805094727
2025-09-30,-0.2149317682395319,-1.3099292262658948,-1.6331328776160157,-0.9009530749798866,0.8395690260518034,-1.0249409774567022,-1.3801947602336815,0.6754147551543127,-1.6812330601770966,-1.1663734189520711,-1.1249328865633277,-1.7210723636067249,-1.1074385580014565,-0.03814025455240455,0.1190587649215303
2025-10-31,0.8962415654347161,-0.5080176003107447,-1.1130054166782444,0.436575576294523,0.36477846953789145,1.0673763615714718,0.5358907241512848,0.13052423835113228,-0.5402278919772403,-0.06068554905272145,-0.36217166348562224,-1.2014520443977879,-0.660138491991059,0.40935050696517034,-0.12016744483086297
2025-11-30,-1.5773493942631913,-0.5852877605022084,-1.4783407383783893,0.7060261423385602,-0.47262765685690283,-0.5326935310418103,0.9381911529583967,0.4599285687444968,-1.7374996162622822,-1.5463395560062692,-1.2196873871569751,-1.4589873664293802,-1.1623207555385648,0.0808616436157192,-0.050285910919269435
2025-12-31,-0.7453835408653537,-1.0524683279946263,-1.5460915493897927,0.7346377821343866,-0.41022795743707113,-0.464796956454985,0.5361182654351972,0.5970758650428415,-2.18807469908817,-2.4886464604115415,-1.5279389420408533,-1.543654644137636,-1.4136285322708004,0.3046075730627487,-0.11043503704842747
2026-01-31,-1.3322296076079652,-2.856290658281171,-1.4392536831175102,-1.7030253118417122,-0.16520729722951763,-0.04601163111376347,-0.5628256900086714,1.3187845190257093,-2.9253723872990265,-4.205335468547119,-2.1693807825324964,-1.4376932689789164,-1.4053131933968632,0.27446325545859135,0.12366976198547161
2026-02-28,1.1702586715586563,-0.6313430576331437,-1.0945289074577866,0.6892956017672439,0.47894217683986456,-0.7813153398949894,-0.2595276617426619,0.3345398361765815,-1.4827632594488651,-1.8400508614965871,-0.7214359628714728,-1.1613857050753669,-0.9733508768672129,0.10919393809078298,-0.0019406883403110704
