DLPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-06-30,0.6353540202394753,0.517983475218019,2.4515263135485474,-0.8295131303507681,-0.7532483163407042,0.3901471314492182,0.9679601101053091,1.7297625359912325,0.7656824074892731,0.3515169309891652,0.9707278994051841,2.4277476629631507,2.2584479413117435,1.1787068176564655,0.08319555421666673
2021-07-31,0.39771037337935133,0.4926525237172843,1.3015596688752988,-0.872304231711681,-1.21567878018724,-0.24988107640948498,-2.0125402857574115,1.4980673318997535,0.3337469435678029,0.4858407027097637,0.9762122759241729,2.105570094417716,0.8851456185703968,-0.0803984447183653,0.1303644422660278
2021-08-31,0.8795207851458021,1.4654138971431898,2.938481715516187,-1.5394634544022814,-1.4411887170131128,-0.347126134296002,-0.22625906121847242,0.9138988226683069,-0.1019041912794989,0.7293241467565718,1.3706143222492029,3.783683394711267,1.7378006596968092,0.1197138365578699,-0.09705918346656417
2021-09-30,-1.5906045446677834,-0.22929225439193482,1.2277615547982903,0.7129246595969992,-0.2826937774403688,-1.4236725745937409,-1.8167603428262569,1.7816265145534311,-0.12278413655094489,-0.2671832375301062,-0.4595880777699467,0.5693572936640482,0.9241095039685929,-1.6094557952254942,-0.04675161027381266
2021-10-31,-0.9126692900934327,-1.2454686238740664,-0.5114435837815869,0.645136991743909,-0.05441676710884465,-1.5859805902189932,-1.7273845418559972,2.0420637415255927,-1.1853853736944726,-0.8425226109032176,-1.2166255515649915,-0.46935823180320174,-0.5858937047468147,-1.3658377137210351,0.07693233033349678
2021-11-30,0.44188337303867287,-1.6194789729792427,0.008311049567407098,-0.123334831230267,-0.06877630805820964,-1.2638940534937764,-1.1829920303132715,1.361739134748332,-0.43284461205567765,-0.5926049216829131,-0.714241135043486,-0.18316285147222075,-0.22275336215904007,-1.229289702340998,0.00861834198323636
2021-12-31,-0.29136169701836845,-0.5980387946975331,0.04860064302991118,-0.8329765616295489,-0.34005357630686395,-1.3076667596315241,-0.3054139963390427,0.6017369594863601,-0.9952625307914889,-0.8234489776832397,-0.8321249929860954,-0.04723317967775007,-0.38327622569394226,-1.2844576380382218,-0.2521250477387322
2022-01-31,-3.0617868208904686,-2.262671800959333,-1.2487116979835582,1.8639579735598657,1.8337069052211328,-1.1649498861638337,0.2489092097240343,2.800872122269729,-1.2524116734435582,-3.1078994252608645,-2.980049068379304,-1.0189605422319021,-1.189332630123188,-0.8487506152818531,-0.16594315084461195
2022-02-28,-1.7356976678092118,-3.768708944701386,-2.0103916128430437,0.7712096842088707,0.9148360919602291,-1.0569391794624785,-0.1348350479458118,4.116173466780112,-1.4405840419413476,-4.126219970748112,-3.1116849249823417,-1.2443676353276378,-2.028895244331176,-0.6130206128006146,0.036844712477457485
2022-03-31,0.1660043787416623,-2.7134136821564745,-2.2314318060514036,1.128399176742851,1.208400866996542,-0.9342007451862077,0.03622392725352313,2.4614667958128837,-6.748192935607577,-2.9437750173788144,-1.9861023347584255,-1.3574453697646474,-2.407073660354507,-0.4561395066547772,-0.004106939581896876
2022-04-30,-0.28087033013489227,-1.0351817640590824,-2.2552815944864424,0.22734522561517262,1.2526452567961583,-0.9939962885269604,-0.12841171476052177,2.225232313893271,-3.9724542999780352,-2.642039312697097,-1.6044355870784048,-1.4046479867569115,-2.399813865118535,-0.3311486705906169,-0.22088648502118216
2022-05-31,-2.3003295351431507,-1.309826968625337,-2.497281522483823,1.0107042667149544,1.176526849159056,2.0031158713488972,1.5866543694868365,3.4462740100005127,-3.800758807035964,-3.629849960976448,-2.181603872787035,-1.5602965548761816,-2.974732914124492,-1.3410497901619727,0.035668429730344904
2022-06-30,0.1976778188496176,-1.2540026612148563,-2.2587486172319684,0.9979403101245816,1.360692640561458,-0.49847705972670686,0.005073901798220037,1.0239238434531552,-2.727839581131598,-2.7877800385876275,-1.2013511153965049,-1.492780882360396,-2.291322587131187,-0.29482849832982827,0.0641797269137811
2022-07-31,0.43856825015569517,-0.8218821927837952,-2.0021759348218877,1.3666157903816851,0.8207929130994351,-0.674829806873717,-0.15802085718277065,0.5883969395398136,-2.263451344521971,-2.1041469995519444,-0.5013568954626961,-1.4495860199086041,-1.9625813330708117,-0.20546915479652222,0.10799205619323758
2022-08-31,0.9066665714433751,0.8452506068774184,-1.799658333476591,-1.4352213795684787,0.6697772260193049,-0.6349841367955368,-2.0412496974878747,0.003118320682759271,-1.9508209311997913,-1.4657911636684762,0.2315257165512406,-1.370944446261564,-1.683999175427091,-0.15294401834058352,-0.018698455915318008
2022-09-30,-0.3075518877681582,0.5627621882011162,-1.5156873431726487,-0.6974104531343147,0.6538905758360928,0.33622155263612247,0.2331328671634733,-0.3567800813045952,-1.4685692163681001,-1.507695387155257,0.15257121103786278,-1.2241115230088147,-1.381597745502186,-0.6292324244212769,0.017435140245951237
2022-10-31,0.04740615074367301,0.3443177587447821,-1.305072268243413,-0.6208168145545184,0.63285005430015,-1.1253120595575643,-0.5752572230041199,-0.5193546287540195,-1.2658690405502135,-1.318013414641672,0.30205005032536125,-1.0963846292182433,-1.1903820809767365,-0.006713966553877984,-0.04691136557976352
2022-11-30,-0.4993143827050743,-0.3937424634252503,-1.3634207470572435,-1.2938087975435144,-1.73959322690039,-0.17976505874799906,0.2550289258971685,-0.4064592473533591,-1.228039952972947,-1.444401353758759,-0.14064308466622788,-1.5734160541919713,-1.27878661149681,-0.29997919658458105,-0.07873100699449657
2022-12-31,-0.786065706403201,-0.6421526638762979,-1.3514623024271495,-0.8315753023663993,-1.0355507919855331,0.6035659914450119,0.07986954205195539,-0.14048053821316348,-1.2102924782372806,-1.668933609175401,-0.6646547001947122,-1.376588453943975,-1.3195304077760022,-0.7712719984002493,-0.07300328378250294
2023-01-31,-0.6878139185352996,-1.0441075533608142,-1.0329838033490786,-1.449772878700289,-0.9509748859705688,-1.488993390088938,-0.4802440253631499,0.24949908050523179,-1.061851642437607,-1.7919809906833117,-0.9766676540046243,-1.0620009343282681,-1.0455228389429545,0.25470751634558725,-0.05474322184824471
2023-02-28,-0.4905637501284494,-1.0236544062034143,-0.8264063904381054,-1.5458731591650363,-2.1315735936012303,-0.902647370995643,-0.7426055897286589,0.5323648662374179,-0.9317471281720804,-1.7534723860251478,-0.9906930268309178,-1.1976894736191779,-0.8486812926407836,-0.05503006317535121,-0.08453580283834099
2023-03-31,-0.7386834555157182,-0.987533587685222,-0.9263589226105793,-1.4587942466038322,-1.8526962077069289,-0.6879136287415305,-1.1030829663592543,0.8759710390001495,-1.2017546084999675,-1.7229072757412005,-1.1114593921384825,-1.3706443268008142,-1.0048916745366148,0.0025191976815089764,0.06685723011997013
2023-04-30,0.8236910618739595,-0.22934121523036996,-0.7626544354940256,-0.019689301005154786,-1.0591804369244484,-1.1386864318007468,-0.18051653960703287,0.271368900144193,-0.9351858248846706,-1.2330048087125554,-0.35634902436740934,-0.8374415530303956,-0.7849716625035502,0.1903885531277376,0.039358452845158896
2023-05-31,0.5597876006899949,0.3106571719333306,-0.30142637799946287,-0.01923960118939363,-0.7321229760264266,-0.30465743249545296,0.32663474098512185,-0.11174768975781324,-0.7401407165311348,-0.9368032270585362,0.18826950364360373,-0.3016381296119441,-0.27518955803855705,-0.12014661535870667,0.10560643221466008
2023-06-30,1.19941847187135,1.3940007523011262,-0.11099739134396745,-0.9768199453147801,-0.2835111402194728,2.6712703946971867,1.7709137869041962,-0.19918793233358575,-0.5023822968222783,-0.4696847175693831,1.0344390279007183,-0.12918321531148713,-0.08088169631921516,0.13348808748748187,0.029179731253169854
2023-07-31,0.44061066902680185,1.1795274938656661,-0.10518496912453026,-0.7891224352808667,-0.5506079542868235,0.843908260057499,2.029654458877517,-0.43352324481085386,-0.3856935592705803,-0.254545347570919,1.1863131050523297,-0.11251491840331831,-0.07079845249288041,0.05947820509614073,-0.06683665050852187
2023-08-31,-0.4937045369443196,0.6229622278395177,-0.381408580065207,0.11235327911727941,-0.5040835001861641,-1.3281944998009667,-1.0513117916455976,-0.002428482984213052,-0.267217433728661,-0.39067883013883387,0.5786728874271547,-0.3385817678364293,-0.38629499746226614,0.785635788862926,0.14854519319767928
2023-09-30,1.8395719743154462,0.9843128428059368,0.09377265131176692,0.501709287363382,-0.5969569306866844,0.713943515803672,-0.7490628372431377,-0.2152388309591539,0.013207355101195074,0.4850460728145727,1.604928425749879,0.16379538791956696,0.1243451969353573,0.1832767466633185,-0.04255065824994194
2023-10-31,-0.26899787877339965,0.5709359213311179,0.05410441162374126,0.7226656052539194,-0.28782289818863416,-0.5455955055559927,-1.0740869366959045,0.09909710350368374,0.06015571173434136,0.45000751232380726,0.8330436726168573,0.13790883358755823,0.06754572377005204,0.2665920065004333,0.10899971905036561
2023-11-30,1.246437506122962,1.5697429049616884,0.6825208864579174,0.37250841575438143,-0.10544461993537022,1.4925522826923638,2.4610870168518284,-0.8561438156619314,0.5329987640106363,1.5504455661096999,1.3577554773378975,0.718270235865085,0.7295770878950305,0.5250542197989794,-0.04553909758638702
2023-12-31,-0.3095625223335933,0.36399260796125926,1.0381126816099555,0.10509132786429885,-0.05196360676947808,0.44029744798111725,-0.1670663186686937,0.23670133868333196,0.5968290953804333,1.7069206761919873,0.7060653308168146,1.0092436790848835,1.1630251605636903,0.12641074732398908,-0.02367090559178774
2024-01-31,-0.07153067622469932,0.4726887377092219,1.7151410840360783,-0.015075593862803735,-0.0005254783956434245,-0.6414789499870698,-0.015190188672413249,0.3891673837310575,0.9218792980299994,1.7502089477312663,0.3935575665088908,1.5312608249132547,1.7892182135362455,-0.7881465338815246,-0.06808815199461847
2024-02-29,-0.6936025090755057,-0.5528900813313649,1.7612435989715547,-1.3098490521872503,0.07001078714292977,-0.34453735968356103,-1.196932402954084,1.1533243908202402,1.543786353284907,0.8736230689631492,-0.29699527812927434,1.4760298789110462,1.9012934386495413,-0.5196519568951277,-0.03850897092421703
2024-03-31,-0.43188912830192067,-0.6351256765405798,1.978393061291867,-1.1951691667887652,-0.8487238475784696,0.9517242317625846,0.43665624497368427,2.26019146516509,-0.7379631959422671,0.43435735537252046,-0.565495461050536,2.0480569599450047,2.3300783808533425,0.7506437253544312,0.047289461447007575
2024-04-30,0.6454394580759355,-0.29580957989747003,1.6717734515171108,-0.250936494669823,-0.6517899448572513,0.09427824689491444,0.7858593323360019,1.4044717159642273,0.21205612305163327,1.1479100827541555,-0.1900233041403823,1.6590963717200558,1.8337934957577904,-0.128679600151677,0.1098328051830153
2024-05-31,1.3657796943905791,0.9004271027326184,1.9247016370854029,0.13380347172879045,-0.5782435030334897,0.8713430097775243,1.0008449631879637,0.5956920752201585,2.353899141181664,2.4204451620912346,0.8637378162085635,1.9299001315933144,1.9597435254285585,0.9791891265002521,0.04895092798130461
2024-06-30,0.5386416079649864,1.4389789316608441,1.401854935487948,-0.7647122413761012,-0.5494736360388638,-0.32550172972160246,-0.6611588722793669,0.9956304825447027,2.7943301463215393,2.4331019253443182,1.2385217156771107,1.4155093436865671,1.4403544299804032,-0.9565120607816551,0.1056625522496979
2024-07-31,1.309890547303744,1.7318935552966008,1.7001466393087719,-0.7481186038527006,-0.20167534206488616,1.3573253710283923,0.5396213729119612,-0.23823577660095088,2.3292795792433276,2.7365580296875383,2.0073433445559585,1.5862188301016287,1.6316747048970992,1.7231127591124804,0.1005147812145786
2024-08-31,1.1857796195171197,1.4979112204790288,2.551386782657228,-0.8030543712218635,-0.9239700504413093,0.46363621122259696,-0.25159464952251354,-1.280309510265495,2.011963480741644,2.594168195697906,2.193581893245158,2.9525877306222164,2.283951582162619,0.8147374370457467,-0.03413971226970589
2024-09-30,-0.6223120881179764,0.9084087697919568,1.1952542853789898,0.7168343978687651,-0.9473397554650438,-1.9032560436741877,-0.9782149254446507,-0.4861883280841926,3.619648392397775,1.7465098880981844,0.9012107394599319,1.3711046209668336,1.1565110224722221,-3.3729359873433826,-0.059153424302858894
2024-10-31,-0.9470781505974271,-0.18600523772648808,1.018227684582504,0.8968131519413912,0.21991288264238976,0.6933663954641888,-0.14766210881152275,0.06910585338117044,2.055227917378403,1.1546110107894525,-0.12291829852471597,0.8520568034791081,1.0479362677432895,0.4419886523755057,-0.03600840304603633
2024-11-30,-0.5823896054539058,-1.0623687984551062,0.26003911204495817,-1.3537932040171068,0.2730627910754231,-2.2989367424842686,-2.519220487144358,0.42715638504638986,1.3874781747920175,0.8178038122193524,-0.602495647160811,0.26717647356569185,0.258016289525454,-1.5111413750104992,-0.0008328753000905931
2024-12-31,-0.12445099358012535,-0.8051482396956591,0.40537018159639654,-0.8347907740371403,0.1598370537848932,-0.6145746346202117,0.5334084093967835,0.8828489211800741,1.0591353958093634,0.6767259645209934,-0.6909466471471546,0.37718092657734875,0.45664330589498126,-0.8323616768563926,-0.05035351060890237
2025-01-31,-0.8497125520305963,-0.7534898102403937,0.1976821828443452,-0.9144417208271727,-0.7597131769765268,1.174687486135075,0.2841669002822748,1.4962582585358384,0.972029179870461,0.3259239738406279,-1.0322456894980117,0.31064426037552906,0.27094639851391406,0.34402651142231266,-0.21095411991854976
2025-02-28,-3.1007324312746762,-1.996236110922608,-0.6105843931668822,1.5871255114011074,0.29278607654639455,-0.8310896426578218,1.3754921034047072,3.719097963699435,0.8916583239417016,-0.8267420820389599,-2.277927425232275,-0.40669769156300317,-0.679619870433805,-0.20053489532145163,0.07033658951992347
2025-03-31,0.758719554132337,-1.457036440399345,-0.10277557544951804,2.379589921750453,1.6642783737688438,-0.8935074901620154,-0.27546070929973954,2.742857337377376,-2.1998701598647505,-0.6146329349696524,-1.2449843235940172,-0.14390184470823966,0.14397043953834748,-0.7578770480887265,0.11074778555153131
2025-04-30,1.1792195331184687,-0.4081446787425153,0.20183040814546616,3.0289544479518096,3.3993876238795555,0.6741451587226949,-0.31698154086152047,1.0760014952398453,-1.0485791172642174,-0.07450289107937551,-0.15381777149122405,-0.14738552562689342,0.5443940921946677,0.3246968532703441,0.00629985704000752
2025-05-31,-0.09681599223536766,1.0281165822740805,-0.6268572245427529,-0.4103973000907335,2.7434196160986883,-1.1179229726874407,-0.6220533681282594,0.7749302254490814,-1.0660209785736117,-0.1774780673839061,0.0006293208415400465,-0.6715090652448358,-0.5716275688298321,-0.4894616285181094,0.0034749000557298803
2025-06-30,-0.11407776093863822,0.5242041049286914,-0.9692089049981705,-0.1824710227278365,2.301640125667586,-0.9647279727245168,-0.4379333541989188,0.8476904265593943,-1.114760125432146,-0.27505809946488735,0.14778812346769088,-0.8619538277094733,-1.0481415776539205,-0.16993202721327672,0.11939101156161822
2025-07-31,1.341125910537031,0.6191499045076962,-0.8582522154466672,-0.09361141973740167,2.5608807259503115,-0.18921229317585983,-0.9594378668373666,-0.11803098765319736,-1.05921110443636,0.6628984650016527,1.2418523761932314,-0.8032703499600806,-0.9155721770869496,-0.15538070501724519,0.04892768155766455
2025-08-31,0.42504254546840886,0.926052318372613,-1.1988201262123528,-0.3061029543802453,-1.6805089638483803,-0.9177638372296519,-0.2776456083009789,-0.5437551390046651,-1.0032271629356724,0.9372633092360395,1.0953124679629114,-1.123880680559013,-1.3539926696391464,0.07813244920489837,-0.05939196591014901
2025-09-30,-0.9156027515316301,0.4644110536683157,-1.473562187576595,0.4884417855481366,-0.5751144044784526,-0.3102339804455045,0.4997003552277842,0.04750767979990941,-0.5940674202279153,0.1524269092374564,0.06259868545281169,-1.2607885156458454,-1.7268589799000402,0.0848427077999626,0.005564809038720514
2025-10-31,-0.040215331000558484,-0.29098978118063645,-0.9964491452488712,-0.35930069695171185,-1.0350675052273908,-0.4641407021284818,-0.5822877230338067,-0.11773327827068215,-0.49636628480919737,0.06778780189834878,-0.040556876755914566,-0.8445469349533874,-1.0608041313913212,-0.10888845930680938,-0.027057070525440194
2025-11-30,-0.4748034792486691,-0.7821320300952734,-0.9753894900664577,-0.8623863360914551,-0.8130107110456517,-0.814012604009004,0.13503166456029564,-0.017197664757572798,-0.715100975082538,-0.33565985872005555,-0.4222297286413278,-0.8132273624763048,-1.0174768348817056,-0.16241672653387698,-0.028787096675070623
2025-12-31,-0.4391010395703993,-0.5079513184158168,-1.1257704011596794,-1.1262474166467848,-0.6300318719616472,0.2894875908470602,0.513095210100701,-0.043817020966573,-1.0531698289468672,-0.6929955657730239,-0.723305079273997,-0.9705737391334774,-1.252564340596511,-0.032659355111681936,-0.05056227166845206
2026-01-31,-0.7338119902247688,-0.86324036028408,-1.0562967596233137,-1.1929263786610083,-1.805000686522659,0.9615956409498521,1.1545724089593028,0.23924374774208101,-0.8894209871117515,-1.257013830786058,-0.965765289596394,-0.9713505508897088,-1.1770286050364258,-0.06191026539764219,-0.0068342260733876125
2026-02-28,-0.14902410418716816,-0.6759654668577969,0.4839967023617703,-0.881793232715583,-2.3212754622246754,-0.8743894413461286,0.0180979573687814,0.13320698878001033,-0.7465474577717484,-1.3411084464993093,-0.72841131964945,2.589212831575631,1.1001113719727544,-1.3872470075722898,-0.045000653678450825
