JBMA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-11-30,2.4841260894750503,2.033610700800735,2.5978059134245006,0.4684699355440458,0.12596526293656687,2.5608836411564417,1.183119399283345,-0.6448532274850037,2.029709489255957,1.2963210723105205,2.778870549613422,1.196432090736304,0.6958198091413041,5.789392011584963,0.18421693770548417
2021-12-31,0.6971595251660221,2.0356530714129955,2.9145192013024324,0.2700317624570415,0.044135445253642276,0.1851724657926069,-0.060708080460143685,-0.5110217832881528,1.6741671506633076,1.1401538006322067,2.3348363196679016,1.6394242423482186,0.6673771300262511,0.6129315291870004,0.3020469969215178
2022-01-31,1.3355486267473813,2.348339116177933,2.4046324856783263,-0.23273276410192115,0.20115718462511992,-0.09092555645814435,-0.014198866717766817,-0.414015742382383,1.6211525317153328,1.1083299625392278,2.6572088528081084,1.3752913883579183,0.3310768259877914,0.0033269916372478934,-0.343430334901439
2022-02-28,-2.2500184623751007,-0.12452751800635643,0.6525214446729238,2.6050686038921023,1.6954692780525182,-1.0964771428286426,-1.7585225116115588,-0.17767591286005108,0.44779401452164885,0.4274094487470477,-0.178271098885804,-0.19663183262181888,0.06556074806822244,-1.2311329941332523,0.012888555857443185
2022-03-31,-0.2970552743439579,-0.6447849036181451,0.6254358234575582,2.016890402467344,1.6408207603041596,-1.288188737261047,-1.3844945678880285,0.9481678409472439,-0.013944779482165555,0.27817958030865886,-0.5616161606610648,-0.2385633513746437,1.358544615447729,-1.3943481711883559,0.14769428705942875
2022-04-30,0.35823799894384556,-1.3573338270778197,1.1926354586375068,1.012295442743272,1.5508797281720583,-1.1804579756964426,-1.0439209504665192,1.0813269338443046,0.1085716627210422,0.26613632488819716,-0.4816312736662206,0.010545289139453138,1.8425482560616215,-1.6151416214319088,-0.1653195472314002
2022-05-31,-1.4520768382414981,-0.8474931613391308,0.4667586275820294,-0.03686388940716473,1.0213221393012024,-1.197747630364179,-0.3542556308466583,1.72655734953529,-0.3687486458585805,-0.19640289560504365,-1.3935772597851126,-0.24939794219980205,1.3285557057714235,-1.1747509855387075,-0.009823261702943203
2022-06-30,-0.5154081801752752,-1.007837705063327,0.2738138878569247,0.015135932963525986,0.8113676702469798,-1.2371936146207343,-0.37475383441311516,2.211192582245945,-0.549925371820214,-0.5614009253049914,-1.4840276622586217,-0.3296568623528725,1.2013840262891866,-1.078117441663162,0.012008648386302329
2022-07-31,-0.3223033408750746,-1.4175755289066094,-0.07941231595762778,-0.6672128443300451,0.05220699007671327,-0.9698384053731383,-0.41605146664747517,2.160756914638212,-0.6640431725250208,-0.7507468222596303,-1.0484257984267007,-0.2951890506492806,0.5841246678387992,-0.751558142302777,-0.06302240828353749
2022-08-31,-0.8433583435957147,-0.972640383545304,-0.11967911330080788,-1.3262523024051165,-0.9384062539086926,-0.9222942656873975,-0.39050981308550814,2.4465302424299358,-0.9882354939476217,-1.3986195127076981,-1.240169904566731,0.4020174726051974,0.711672440682012,-0.7058480653181588,-0.05762701672795728
2022-09-30,-0.7415678430211586,-1.0619692403237493,-0.6341496000548912,-1.1844427855547346,-0.8571140950291986,-0.7607817778415913,-0.028748828725020246,2.5179299639259503,-1.2653175895985964,-1.7833959991554613,-1.2858781402755068,-0.27083630825365496,-0.04324499806340713,-0.45028293141562087,0.06403729508887633
2022-10-31,0.03444997563544635,-0.841195412713239,-0.8515995399566224,-0.7206164018088994,-1.1855916653291503,0.13244973559628181,1.4138014707932314,2.139877018454325,-1.2249047041749968,-1.67220112254772,-0.7881142837899748,-0.19127489652916727,-0.4852255153869846,-0.026777356986724173,0.05046227826276147
2022-11-30,-0.05942134137370278,-0.409959449113495,-1.644947155333004,-0.7582299752930954,-1.4836981929306945,-0.6017838587959558,0.33430978524612126,1.8823504456083073,-1.2012344895991531,-1.5811084809626623,-0.5385181544250948,-1.3400522814459326,-1.849967334519814,-0.16824087065027796,0.18707703221115698
2022-12-31,0.80437432940812,0.4177177907021755,-1.6441944839159823,-0.6605699968342421,-0.766537392450398,2.116603735591731,2.1724713433865093,1.2028530101096397,-0.6521520695794258,-0.8832393727009858,0.18350337524723648,-1.5831635955027663,-1.8660673437235715,0.06687226920404594,0.03496300364004868
2023-01-31,-0.17736705160753063,0.30185973640685637,-2.038043125836498,-0.5738400663670875,-0.7502316627684192,0.9350877099540292,0.14722240126698136,1.068688810844185,-0.6293418868110711,-0.8601729890672478,0.15168686010994922,-2.167510204771486,-2.4267058297851736,-0.22323192387965463,0.0721866083045647
2023-02-28,0.12483507185125677,0.40402426847425854,-1.3327353387795937,-0.5953554677314992,-0.9247275090692296,0.7476724648324067,1.209990409438296,0.7981304713614388,-0.3872625078311567,-0.6776673560245194,0.23918822773548035,-1.04547705777036,-1.4516369050692164,0.0817390430193429,0.11444234867817742
2023-03-31,0.40945131678726054,0.18350351919801994,-1.0756525858554356,-1.0416302075909218,-1.2214453602161315,1.7732181744693705,0.25711708510456066,-0.2490235853401288,-0.5364952647182515,-0.312098505246547,0.4125131438382333,-0.2683623227039925,-1.314983152869529,0.48673245216809985,0.22023248597391573
2023-04-30,1.0609410192270068,0.8560955048842477,-0.8563801480855977,-0.5294521375160848,-0.8767513266165408,0.9199662200896881,0.4529321056012191,-0.7135451684510916,0.423519490672922,0.5216420998335916,0.9764163898478097,-0.34317755141189965,-1.2182489674119374,0.3236737402827339,0.006383291051043232
2023-05-31,-0.3935277967288868,0.5698277438622579,-0.45656942014411006,-0.15461673326897918,-0.7095649886787718,-0.11952990200624317,-0.13890445031222598,-0.6553156160548006,0.2643132451579394,0.3212121181930717,0.37720279720841576,0.1425405733848663,-0.885885124768009,-0.053917960377553205,0.5040635202873639
2023-06-30,2.7971423508349718,1.8602930456123092,1.078215369977264,1.5389367685150313,0.6914687975320575,1.4874248204101042,0.21509003202747698,-1.3118518784236102,2.2300481461087402,2.128159340683114,2.2679902748611003,0.36970078376021365,-0.4799276818659076,2.4934303566258587,0.047034504068383144
2023-07-31,-0.2136624014316087,1.0963732038151943,1.128810305946626,1.706376752412188,0.6315347493732443,0.24608925328730843,-0.1089506185521939,-1.1607058590939983,1.3938485692961513,1.51093581019614,1.2125672921220865,0.46397377066661544,-0.4572407086994703,0.6540009293344627,0.07845761577048707
2023-08-31,-0.021692543871417797,1.2520975696351075,1.6304768294993544,1.3031814074580756,0.566415507030076,-0.5907894043145671,-0.0971964347641701,-1.0579593507918519,1.092904800018883,1.2978147574164087,0.699099409240867,1.1341080467738145,-0.2822789266095797,-0.6247766223690897,-0.09994738099256104
2023-09-30,-1.0636247660228737,-0.7116071576471589,1.30531322755835,-0.5533250404454387,0.9218914645118986,-1.3933926916286457,-3.086495795762495,-0.8216335563979896,0.3064124226338735,0.5479479970679925,-0.32454563304132433,0.5550015539838344,-0.22420486135469841,-1.923410686450654,-0.13337936867525155
2023-10-31,-1.1716121335115595,-1.2341649305881655,0.5300750793670965,-0.33900525473629634,1.0836596541772148,-1.2718141204423101,-2.7640120456856843,-0.602734941474611,-0.3206717571503135,-0.15756477783157308,-1.0422670019321587,-0.148237319341316,-0.3853043143730214,-1.3082264937677854,0.0346592441637317
2023-11-30,-0.17525738335181795,-1.281462753855092,0.4590235986805149,-0.6067310239150636,0.9801277145269328,-1.1682502531465877,-2.1833508319463135,-0.6370171418367229,-0.29062597136020313,-0.24837492758269333,-1.0453928246097723,-0.10757235944114618,-0.4216569491974365,-1.1708410566347074,0.1638616594610765
2023-12-31,0.6819289705818475,-0.3933004673495636,0.4216899131636975,0.08567682896642607,-0.6412541360310788,-0.8234511185712695,0.24112477762744883,-0.8180620877416165,0.21602588792546415,0.13907644088749127,-0.41428493016365536,1.673925161823952,-0.571100793309602,-0.8184831786723539,0.26929593906386495
2024-01-31,1.3237775594287937,0.9745382006785138,1.352789086375409,-0.24834976403504253,-0.04738288901028483,-0.3196708712095461,1.7483815832026384,-1.0487967847234332,1.094781251323752,0.794685067657297,0.6564777713410306,1.8522678614524513,-0.46986299850755725,-0.3302452267885216,0.12269261744850352
2024-02-29,0.4559767593888384,1.50549106144909,1.6451053699701026,-0.6953669989156069,-0.002182011337782329,-0.37934939506506105,1.78865960828843,-1.066270778460621,1.2744489375923813,0.8632505888498713,1.1705869826920965,2.0921798825878164,-0.49576626232056287,-0.4972559856314213,-0.18320246523921785
2024-03-31,-1.7631839426150901,0.15698053343447513,0.42369854981784255,1.240380623960807,0.3382759897443364,-0.3738826360404303,0.6164485334465906,-0.4678767706957589,-0.30873736411292335,-0.1460831663977735,-0.2059551701806514,0.2639364969100332,-0.39135205357294134,-0.1903055429380444,0.054124397432965564
2024-04-30,-0.03270020441882185,-0.6416808906486532,-0.06261185043177266,0.4775817977217006,0.07379815517832848,-0.40218105548515576,-0.46319956689520325,-0.38491846298895394,-0.24828096916409395,-0.2201353858268483,-0.2978672861293293,-0.03972751621494438,-0.5981642247119434,-0.09649033588988863,0.093690692096939
2024-05-31,0.257813064459747,-0.7921660071857797,0.22020256250796055,0.4114757930410972,0.13996091787528078,0.1431529386847842,0.35093273929095903,-0.3440011702023898,-0.03528381966229614,-0.14309384654607296,-0.21862564316031902,0.27333109625598434,-0.5037150251047702,0.45664052049238024,-0.019436460527506322
2024-06-30,-0.6011231065301076,-0.18847837905266196,-0.9703203022945707,-0.9062606193216248,0.21083044120091296,0.26964382715907786,0.3168026081391305,-0.1848043680944245,-0.2816367573376132,-0.45410380108908444,-0.6189879488393546,-1.2453288063054155,-1.091483977398188,0.3476251703596958,-0.0020202717157745648
2024-07-31,-0.4748947543572574,-0.4215855196499985,-0.9899680030498362,-0.7888347173738706,-0.49046458077940225,0.7084387207167507,0.5052074306603622,-0.0451030851909659,-0.43989323163930255,-0.6757692203436073,-0.7264705387176293,-1.049374224915691,-1.1379418771826189,0.4484672381502301,-0.06600504076334958
2024-08-31,-0.9188538445999543,-1.082449851893108,-1.1496332638016724,-1.149129643033437,-0.6697916525134973,-0.3770567900199269,-0.7697855217489425,0.1670343281501856,-0.8242805112571465,-1.0806626201034475,-0.9619401476194063,-1.3105085233174538,-1.2466952552478645,0.10360630210683443,-0.06338424427504194
2024-09-30,-0.89885205325547,-1.2401551816262308,-1.0269129726714035,-1.0979741613262206,-1.2864791522979,-0.08070774128679328,-0.40905402199632684,0.4099368508060839,-1.1868011787552266,-1.4615376943342993,-1.2790977287411895,-0.7714481716357329,-1.247449145717867,0.1444569952808604,-0.10618243435886954
2024-10-31,-1.1953569095992012,-1.6246169555792758,-0.9490210147249383,-1.2608148486331854,-1.1156651950514564,-0.7925672431471822,-0.7404377791634885,0.8376508780351254,-1.717305058100403,-2.034485461542629,-1.6519408611966873,-0.7142314002430471,-1.1231766146739035,-0.03208478087664259,-0.03095328257823399
2024-11-30,-0.6014963650565122,-1.4121243206616998,-1.0106119471078228,-1.0152538472635184,-1.6744408025919721,-1.426836396969898,-0.5885598391915803,1.2362605247851892,-1.8808186103167135,-2.1961130421120933,-1.4979773013987125,-0.29822605255197576,-1.168789726364079,-0.11360932111446335,-0.02629605275107123
2024-12-31,-0.5426846720981651,-1.1937156218685616,-1.2470346234831808,-0.8903042159125392,-1.6498054109785207,-0.049858341831622834,0.058750494366693475,1.7535258773552636,-1.9770930430893014,-2.2842479992331968,-1.3169077153662534,-1.488422903658339,-1.466015666343684,0.12280662664635515,0.04830684264987751
2025-01-31,0.021109513972516203,-0.5689610793787113,-1.4481200624469701,-0.8678196012372232,-1.2774230051722362,0.004205131717097119,0.4286771435360667,1.8794761945517202,-1.6985738801058956,-1.9359356045826714,-0.835913823750169,-2.3319616896803663,-1.7046733034927024,0.11806238907052861,-0.43947206457598925
2025-02-28,-3.318780534571978,-1.9254748480029038,-1.8108153367655084,2.012549982848392,0.7531056194291296,0.6975339073642259,1.0956945074775524,6.251530814624742,-3.0709039160644354,-4.104762075413278,-2.024944756676805,-2.224790574805083,-2.685085665617837,-0.1261053699158267,0.1360934514064159
2025-03-31,0.6329185090805447,-1.1882165417009862,-1.514643600605445,2.3500265455220872,1.1248447863974937,2.0113705692236636,0.6424508400068688,3.946556392367978,-2.6263289344489906,-2.7404168685187518,-1.1517129427170127,-1.762471209019105,-1.906892565021811,-0.3053536935652022,0.09411126790369581
2025-04-30,0.38860945633450755,-0.9531170488061529,-1.4029332171801225,2.1549089490750926,1.1913512289109653,2.1842865875831157,0.8548380687473327,2.408050351058281,-2.078748782493282,-2.0742073694667713,-0.5881336596831829,-1.5536228893634352,-1.6106334959040975,-0.251515355888744,0.09800501587041704
2025-05-31,0.4510735978801461,0.8109344509231698,-1.3189852137986033,-1.1756019805172853,1.2141319848036265,1.6320111146624112,0.6498688206616573,1.6597566719220138,-1.6736331982901753,-1.5831898468984225,-0.05491195860932215,-1.4095353484766626,-1.4206182939562835,-0.12142515418177642,-0.10937360820996413
2025-06-30,-0.7687322134483567,0.04200069018185593,-1.2825328058812149,-0.1548430812144059,1.1726737366689224,-0.43977004052081575,-0.577055225143097,1.8276730425127756,-1.6858459481656016,-1.9572537092730853,-0.36024678052942766,-1.3244325292092878,-1.4372786654825984,0.3508950256330529,-0.006633135249576239
2025-07-31,-0.035201298520716115,-0.21168212954810842,-1.178170759849134,-0.25751778119365165,1.0817533642601402,-0.2940983068748679,-0.7130548537078829,1.5301882526165962,-1.505061901350642,-1.7688049990625334,-0.10328414616232301,-1.2168448907483573,-1.3223888828499886,0.6593160542910955,-0.07080091187951908
2025-08-31,-0.47292764169791984,-0.7789440286389709,-1.0867675111156767,-0.7584972578998552,-0.7808821717267846,-0.8481050905026093,-1.209954146717512,1.530976184894435,-1.4383461557535338,-1.8505431960351548,-0.5200289895173037,-1.4174986573038033,-1.26206306628199,1.0576140616916334,0.1191734087149062
2025-09-30,0.9166667550339842,0.24725113028126558,-0.9012664641530588,-0.18529998246110546,-0.7792192294274258,2.948287007693306,1.7400518842492672,0.857710218109581,-1.0479449073600853,-1.1516530534173337,0.17738179474707935,-1.1368528169930396,-0.9182435214577059,-0.12117431252606306,-0.007863736460214576
2025-10-31,-0.04858005960961559,0.23888303844204894,-0.7629503600474093,-0.1844749667495036,-0.819841091817431,-0.5615107477795557,-0.3795036999661587,0.7526813140001705,-0.9540006595114479,-1.128863547946304,0.13167540180266116,-0.9481221021952306,-0.7372087044767481,0.7736143662837268,-0.07979211250871165
2025-11-30,-0.6037233996853246,0.16628354481607047,-0.7349648006046227,-0.1311750187310245,-0.888809898536188,-0.7376857014564402,-0.6396459287165399,0.8981596065319108,-0.987222161940081,-1.3907994458527362,-0.24063227056395353,-0.9753120459831707,-0.7696010734999048,0.8156990150085602,0.021509670458566398
2025-12-31,0.15711285016475957,-0.3039855112787994,-0.631085641746575,-0.6891879537182306,-0.9883323892897002,0.7352414585912624,-0.8439282675753186,0.667089014007421,-0.8105143238199225,-1.1316735491008236,-0.08473639669618385,-0.8743740206559869,-0.6264653879590136,0.24498442728740366,-0.10636169855477952
2026-01-31,-0.7358985078660669,-0.7141005018978934,-0.6916667983616023,-0.4663178477928621,-0.7527727802780328,-0.23851426409734813,1.0136511133871369,0.9448884741697344,-0.8624444493079404,-1.3895589555568408,-0.615940633986119,-0.9863673536090218,-0.86154558728183,0.5292411843850205,-0.022773083846241753
2026-02-28,-0.005550497556248439,-0.3824487302827114,-0.21046557928402923,-0.469505353632794,-0.7576380962763658,-0.7894800537353811,0.9116929869744961,0.9071260384191634,-0.815961107624005,-1.2997207127615014,-0.6354420611354779,-0.17731880148460427,0.057454410467157005,0.367534724451511,-0.07073037873146523
