ADSEZ IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-09-30,1.3831962546839203,0.6314241997910088,-1.1209990017215843,0.13794295417785363,-0.7357342209591706,1.4066230861185443,1.6128964498745035,-0.31989444350628404,-0.26342413313269597,-0.597923930461462,0.8284873071177743,-1.2962431366159881,-1.3815160404329336,-1.0657658331291089,-0.001962709167848706
2012-10-31,0.1015216794225937,0.704392558310053,-1.1080460883770669,0.10691312453286383,-0.7308869529371486,0.03273269982864847,1.1929313824106895,-0.5111059637535632,-0.10781146576742814,-0.49663822186238643,0.9039337577309317,-1.3050224601554234,-1.3064544846698998,0.31176588336463973,0.022533976009942332
2012-11-30,0.32813542192867645,1.348735685413429,0.3611494130566966,-0.3370385484130272,-0.7584644008115601,-0.57678016710893,-0.7179466242894845,-0.8212503275881592,0.1569477890728071,-0.21851912903473886,1.0637169579311931,0.3745487504559307,0.6175513647046071,-0.10902838561592952,0.03658714699785497
2012-12-31,0.4725565086170771,0.6465256215282571,1.1121717702688627,-1.032107321753838,-0.7642753503683322,0.49303598968885265,-0.4021689423841841,-1.2350799883188837,0.5659378048482451,0.1512899533907083,1.262498041271002,1.225902614639016,1.3632227359434916,0.234109561888652,0.10902047648931347
2013-01-31,1.226291484410167,1.4695592282682295,0.5872656073624054,-0.5362735946850844,-0.5196897115266045,3.0451960412261156,1.965396846839833,-2.0868525597895653,1.563476881413809,1.0634691941990149,2.162227083669995,0.5387410558165711,0.6753747090947253,0.4697709746329632,-0.08234248286595582
2013-02-28,-0.9088160744346666,0.5340040052238694,-0.07246664108598008,0.30487769222101707,-0.32534380949264646,1.0541817508630404,1.6214667097921995,-1.4558550553281755,1.050630219866713,0.36754629656509696,0.4133523262288959,-0.06840013502962557,0.013046085650839503,-0.8328934832843894,0.00036055525899876566
2013-03-31,0.001729169952868339,0.20576528887060055,1.0300324812900712,0.2448642304402666,-0.623720987835614,-0.4040594892191206,-0.45463498093864546,0.8629408209507802,-0.5047882855419545,0.38028658397498083,0.20125294231118096,0.9924840116389939,1.2831227059307344,-0.3663965598823212,0.04442041509978855
2013-04-30,0.45979997224257735,-0.3190192688982797,1.4370837468706574,-0.3861372304121623,-0.6543585410472439,-0.6174316527321684,-2.1858082763825695,0.2939020432632677,-0.06251487870819275,0.7551139234201224,0.4575071281745564,1.4357286536515792,1.7609760594713326,-0.7202639963573086,0.047475671702799246
2013-05-31,0.49803779578805923,0.7052177937888711,2.045404085242491,-1.1065986122311826,-0.6788898744870501,1.5610537855307032,0.35980165478468845,-0.2413116110476812,0.3370404541741247,1.2000236341924468,0.7188395756833643,2.0625592741385654,2.386404100758055,3.0904001587535523,-0.011576117364444851
2013-06-30,-0.09799225752881613,0.647551021487331,2.0081576430245374,-0.9343328331017239,-0.6441832267431065,1.825453770379309,1.980700211304194,-0.2686069204158186,0.38936861438219456,1.4523687443350835,0.3913288539263555,1.9890392708845108,2.2367140015613316,3.425773425908871,-0.1823215567939547
2013-07-31,-1.9345595089875427,-1.1491300020959623,0.5141062262762764,0.6219551681580907,-0.04276283672369364,-0.8268842173316127,0.17956256597258863,1.0718435474378398,-0.577398439045978,-0.12500234619563877,-1.4578054856828577,0.3819617801214537,0.5736123911017766,-0.40106410433452316,0.0055732628336449454
2013-08-31,0.11627148236576491,-1.4049410807032048,0.9440313527710138,0.34440098974742533,-0.13687254278034625,0.06048940687415661,-0.6520964534857348,0.6606445902254078,-0.34960298576424037,0.004468382869367994,-1.1234159306400882,0.7336218712666127,1.140280242908524,-0.047543765325480984,0.09173093557754423
2013-09-30,1.038548029524429,-0.5226606073498823,0.7361433318152887,0.9762724103555687,0.154763797813407,-0.9104015307370154,-1.9318193486838755,-0.32088138494645857,0.33817853086066657,0.9972381409170976,0.025445628770512842,0.5222558458451054,0.8008575627226275,-0.6460132309431659,0.05256014823538372
2013-10-31,0.6200276166636531,1.2994411839261069,1.0903880843868683,-0.7515945406466433,0.16143000380054198,0.532817390169111,1.1045888199870741,-0.8991327380519,0.8802311074288846,1.7117311723864763,0.7195758913700457,0.7724900096178715,1.1692554106832318,0.37557829965060896,0.08210244063654693
2013-11-30,0.89530829179513,1.8638493735979877,1.5007899904111177,-1.1495537353066843,0.26120206448005434,0.1833340872419178,0.11906640744481525,-1.7215938049471304,1.901390266969268,2.30070177477828,1.7244649978378461,1.0350279904441306,1.4891484164512678,0.22498954272125102,-0.01627608931454705
2013-12-31,-0.3166814285462024,0.8891368790913391,0.9801959922268643,-0.5289277740023266,0.3051618793654479,-0.24676645347884468,0.8002825139803897,-1.4880479275581728,1.6276733160933576,1.6999535599197457,1.304146951568717,0.688442176139012,0.9737042427837427,-0.38791713619003537,-0.05591004506862081
2014-01-31,-0.8258412401367482,-0.0443150032606104,-0.1843849305666521,-0.09080347578887903,-0.8701731708603001,-0.8032298986123285,-0.9182913445498623,-0.9344278219168138,0.9796412979379249,1.0297248376976798,0.06773107932303547,-0.18195746253503478,-0.23701572576249363,-0.1991574223852868,0.12939730614341155
2014-02-28,1.8129998310362019,0.3119313529788846,1.2611492631094543,0.6631091230070105,-0.45399457980675895,-0.5806083873027613,-0.6555081809601009,-2.3171973909635466,3.1359491943421935,1.878316437836021,1.2826388056068228,1.269692097027514,1.1691781498095724,-0.8698714335717666,0.11402244417358322
2014-03-31,1.4364523221806313,1.5062176095708895,2.0691728806135448,0.8403161366149062,-0.27439578219237365,-0.1480377910890557,-0.10497099661283245,-2.241858104422063,-0.13249051187999475,2.060261326107054,2.135262732019995,1.9545268680645913,1.907266960559731,-0.27088864781212996,0.003993083969358205
2014-04-30,-0.1570359024114073,1.9115501610686465,1.5207522447396244,0.08338551881317122,-0.09017620898243685,2.3692245186195575,1.78699953335514,-2.058796084147272,-0.023865739482986214,1.5617461135022752,1.3094089554478663,1.4027810216696919,1.4032887427157708,4.497103884466263,0.18964501123972585
2014-05-31,2.393679205816479,2.2135130085613803,2.4533433848660757,0.788307168229467,1.167329894283919,2.349028557610828,2.267146359744623,-3.129086690095116,2.7658855339688873,1.8773893370813401,3.022249479690625,1.7307549442308514,1.8637419214961448,6.236810451125267,0.06878772224015532
2014-06-30,0.5431207962580485,1.643462354856076,2.783443615897352,0.7717110846392105,0.8384874977067466,0.2867422442077303,0.7713991608492351,-2.721299446236546,3.260322228567287,1.570514868149835,2.3536315089789133,2.2235862460634457,2.049159832659549,0.9684017696203528,0.06685682072406318
2014-07-31,0.47380220972873766,1.9760646905910781,4.530386460610215,0.02737821297700523,-0.5943989191088295,1.3561235235530023,0.3845378785474847,-2.3555809724636974,3.251448997050969,1.344345304595266,1.7313078554528942,5.331713869969082,3.3743408117093776,5.9188722544108865,0.08212194043394105
2014-08-31,0.6274925235921597,0.9656197102020706,3.8125199528475147,-1.9107180412042397,-0.7650563199466707,-0.2534148818760703,-1.265034522704375,-2.07641726197606,3.096293440943195,1.2173355007264555,1.5129317364879482,4.2831855713162605,2.920781966038014,0.30328750797615306,-0.018915624652994473
2014-09-30,-0.7300306699304094,0.23140583108884397,2.266225580079276,-0.4781574881437991,-0.09180461597616636,-0.7424980073911639,-0.6875248307424174,-1.6413815775438654,2.1351458606199247,0.8511114401382707,0.4309246025024546,1.9944115605643864,1.9340959398924553,-0.9198827956506328,0.028766188034301025
2014-10-31,-0.04736242788832418,-0.07926521738860401,1.8660175390747435,-0.5521021056579678,-0.3626139756100713,-1.1674354203820987,-2.244565317022148,-1.4254318714461478,1.8811446014206437,0.6621205572386104,0.007359304035067524,1.7897874090324755,1.5672184539063705,-1.869720498564758,0.01597533540752947
2014-11-30,-0.23119399677076805,-0.58981388849596,1.355787218966531,-1.259414248594259,-2.4503745491502484,-0.9922717840753863,-0.9395328605757546,-1.229091224038876,1.6080156618761678,0.46035570234038586,-0.261486258885474,2.972156745982337,1.0988426068577344,-1.3014110937680343,0.09460520973635501
2014-12-31,0.797886857787029,0.2985142581824023,1.795601392035649,-0.6842077836821208,-1.890646635601042,-0.8228719552634759,-0.2909330963904161,-1.198710187330066,1.7815276585247102,0.4856656545959197,0.28235749266391796,2.814644588776041,1.32046607261251,-1.1036404977121161,0.06668126378637235
2015-01-31,0.39698742955129274,0.5573859408354597,2.261864359781805,-0.7993790985981853,-1.7679042546057986,-0.7878691684604641,0.3951099094417241,-1.1165659774829442,1.7058185047063363,0.4014625571647185,0.5017501999072291,3.141211617387976,1.6257312850568946,-1.245811178706916,-0.030666291105663254
2015-02-28,-0.8469875260794522,0.2043883145873153,1.1931065795675377,-0.040203219300502004,-1.3542986981620535,-0.9688414983802555,0.038988451894174055,-0.9094270341637882,1.2114665504384519,0.09483703737837448,-0.13043744813463093,1.4119060060126627,0.8229395345367972,-1.3282328960479013,-0.07061388010904975
2015-03-31,-1.44983876380804,-1.0552687467622122,0.3413879178736891,0.13912305719101112,-0.583817922544924,-0.8322663199183731,-0.0750522249259097,-0.19926397182656969,-0.0015477401574918203,-0.31283589964213365,-1.0685338882050501,0.23201581445136477,0.6150951432087015,-0.8106013673404735,0.029886363362968456
2015-04-30,-0.04417137944235998,-1.2909528101379353,0.3926857543657656,-0.4239475375702483,-0.5779156742391854,-1.1490419053354854,-0.8448966698781285,-0.15746336095353533,0.02090071991331281,-0.40964845086091983,-0.9140829085415378,0.269406034826069,0.6299151008652057,-1.2106451622829397,0.01964515937994226
2015-05-31,-0.1701043305897846,-0.8980787990584368,-0.27604081404043046,-0.26557010387069396,-0.5731251176836191,-0.6687249528850029,-0.12810326840756203,-0.10079726795349317,0.015980658410615262,-0.5131308783250642,-0.8652732658102814,-0.2567800817199224,-0.2972274684375743,-0.4232161314118075,-0.05050539069847152
2015-06-30,-1.0719676219853287,-0.705373497333949,-0.6783460997650855,-0.6623804505728449,-0.9915933190595267,0.5924850916030258,0.6898524072095072,0.11412323513946403,-0.25317439616388837,-0.7937736520601643,-1.2597576610257335,-0.4967832730666118,-0.7712569412677822,0.2515018854168781,0.05405012739928296
2015-07-31,0.3104330851472445,-0.5027976542152667,-0.7200228276288542,-0.3893273680597385,-1.1195235526952962,0.5836707272030216,1.1032335480646769,0.08628426869530575,-0.12078952312666316,-0.6741491177854932,-0.6068367936111588,-0.5035814269930093,-0.8514303242716057,0.21731795865960332,0.08955941004575467
2015-08-31,0.7851344570322194,-0.060525374390565295,-0.7340137249918063,0.3187018215764837,-0.41938634245576867,2.344996706661941,1.2816452001808503,-0.017998204055743518,0.18946504431718147,-0.5987741997861109,0.1272172265718452,-0.6286338164479066,-0.9397986818060264,0.9338902859663596,-0.17294101898480566
2015-09-30,-3.3874143967989414,-1.2133802564987066,-1.2032135318957615,2.7597897337708885,1.3324394847979073,0.22243736441142525,-0.4385804616279871,0.8652109200046089,-0.8480695985386522,-1.8606100135668968,-1.8865120627682253,-1.0436779347417873,-1.438071432544851,-0.03610376712409118,-0.009239880941345535
2015-10-31,-0.5406640180204514,-1.8294253652595953,-1.3009241459671863,2.397694233033208,1.2613437995138177,-0.6310397642384441,-0.5891667241437992,1.1537849565027845,-1.0041254137690137,-2.0116289007687915,-1.760463335852559,-1.092322987935622,-1.5564512947958338,-0.12205835324273301,-0.10133674192303414
2015-11-30,-1.7014331588014047,-3.213875815558243,-1.5527358974656982,0.5049180902928644,1.5431503882767967,-0.2578333150445847,-1.1140803247249056,1.9754829470162767,-1.563981128884359,-2.5068466901639144,-2.2768801211468466,-1.2201602441255948,-1.9054607305276285,-0.08944115878926061,-0.025729758383624082
2015-12-31,-0.5922704323340954,-1.5536772719451515,-1.716275123089678,-0.613632184504108,1.5477717512813134,-0.2184725528093962,-0.26784561566027654,2.151393489225714,-1.5988103733526664,-2.407593245266958,-1.9724435511456055,-1.311679559841241,-2.1266749763223456,-0.08739537944093673,-0.20637236695122596
2016-01-31,-2.82211207730922,-2.7409990547083862,-2.0533760502977936,0.7227120645107593,2.3115471113875743,0.14095858298524588,0.4675319880626414,3.535413938342984,-2.235703418329285,-3.4756088407235315,-2.7443694284796654,-1.4452616157152192,-2.8696688543090922,-0.3146752615582156,-0.07608509979644341
2016-02-29,-0.9924661877641571,-2.162643094621892,-1.9734216159858144,0.7683983978269229,0.41382288977484594,0.43671257062223107,0.3738268505767587,3.046906806008595,-2.06117003867952,-3.3049916000446427,-2.187144837187101,-1.5976375224233268,-2.713201396889627,-0.5410277586202501,0.23053861110030047
2016-03-31,2.470776051620733,-0.5151604664248375,-1.3754105473560292,4.956445500138996,3.713750388733334,-0.7323367691325884,-0.2705164892259264,2.2229232220056248,-1.710793953453017,-1.6722371298802285,-0.2859295756247833,-1.0922006677815157,-1.5655716955275498,0.07159867650613017,-0.039107679574114144
2016-04-30,-0.5109074864333472,0.4440112390340662,-1.3846648472039642,2.1129363872620175,2.824434761316791,-0.7618046866290382,-0.42513285783807414,1.9067904992119724,-1.6500232430616348,-1.848241362960446,-0.23516318484242127,-1.0817581827616944,-1.635286311398047,0.12536979527627173,-0.21483433991034664
2016-05-31,-2.250846660297806,-0.28798400245240396,-1.5825498615421993,3.038395899246719,2.9106020942571944,2.662713530358683,1.2908883650316654,2.102833993225379,-1.7580619279648493,-2.5830150124242897,-1.2606479754120603,-1.1176726443411973,-2.3106528249197873,-1.8255347311011452,0.07371757589656744
2016-06-30,0.7898327559381423,-1.1505103872506173,-1.3018948806686912,1.0937312979965537,2.684815784427985,0.002558986346133186,0.7843672908096379,1.3786976792040453,-1.331913481372868,-1.807827422486876,-0.4120210464750662,-1.0019232560775806,-1.625414104438058,0.02715194677778685,0.11646613207033575
2016-07-31,1.2040069831044649,-0.12483456992446096,-1.1213289701699627,1.6308265955700365,1.9316683666544523,-0.013391915433275977,0.7468468835133536,0.8382356857501905,-0.9620661385630681,-1.1269492210780527,0.4709953360858107,-0.9343708593667558,-1.2261812444972782,0.09248681034150594,0.12350387505759702
2016-08-31,1.228169265168457,2.2247688628102047,-0.9913996967171239,-1.036047749908704,1.664348216414717,1.0103319627190548,-0.7654214802639087,0.41060600183265206,-0.630582837027748,-0.5219541251527743,1.2692692482755088,-0.8462346071758687,-0.9716550115266157,-0.2014082918539091,-0.023861051226685536
2016-09-30,-0.19594580616443233,1.4691606223245501,-0.7073743930108881,-0.13018305592706206,0.8705328050011621,-0.24454600708995453,-0.1743567574543515,0.36580277399004923,-0.5580728176242071,-0.5481017690494856,1.053472156672666,-0.7195083644981605,-0.5921655433836279,0.603749145960736,0.17319205093216455
2016-10-31,1.6598464015553958,1.7586012119899164,-0.3222983950879464,0.17368472184740516,1.118940316102056,0.07595286803423058,0.13105028815457317,-0.1427200472336024,-0.12114027711884627,0.258446805773752,2.42246637052449,-0.5273019661559806,-0.05885441369380382,0.5495442006478877,-0.09403356299237428
2016-11-30,-0.8634290537914837,0.34510201338677643,-0.2468554885321582,0.750702282520457,0.11418710630862394,-0.28603890458658177,-0.9478169909061797,-0.0061577752911861515,-0.22139209961526973,-0.10627404749279862,0.680232664510676,-0.45893628780736606,0.027689126453068237,0.4618788387430662,-0.03459665987987949
2016-12-31,-0.28811654090985206,0.27437412515617654,-0.20782762821656753,0.7156999223073404,0.21724993636112022,-1.0254763957612616,-0.7186590546218877,-0.013577839562817447,-0.18538900824815235,-0.1822256664714803,0.03945114159772819,-0.4062627327066277,0.05822173119932314,0.3611437974759708,0.08870175850329057
2017-01-31,0.855656352232867,-0.2000757090554061,0.6513247967925004,-0.17431449597517204,0.0833455358242933,-1.050437897461831,-1.2312365896916146,-0.4076289567140167,0.19002901283941714,0.3678470063679166,0.5232533210690643,0.07908208341545604,1.1189148988464415,-0.46428006007217,0.028232424605771935
2017-02-28,0.30595900482144706,0.5956555387100015,1.298329820885497,-0.789316170309173,-0.1932276070855205,-1.0939020399309323,-1.1482452879863743,-0.6568860812862748,0.5213159902553709,0.6265962507883857,0.6143151587090725,0.6394069056423096,1.642193308804484,-0.9592319576540241,0.11816959445955134
2017-03-31,1.0807324887742786,1.5550505611782524,1.0174034033722077,-1.06905289938067,-0.15956165671163483,-0.4577371366137007,0.4356607552718824,-0.06458314834717757,0.10389286415602758,1.3113572741583306,1.293742379211326,0.5674285604088044,1.3836088250901806,0.04160756916821418,-0.03566989873242348
2017-04-30,-0.34656631506088986,0.6861796864371192,1.124771454879435,-0.4763822608626908,-0.7074976305704259,-0.5874589903568467,0.469253878990134,-0.005380751782516196,0.07067758652050535,1.0842835937874684,0.7493839249002456,0.9377753341695474,1.471776884339452,-0.11487578158703562,0.033901551675681416
2017-05-31,0.28407186941372436,0.6708921275993751,2.579720016603718,-0.5081342895392711,-1.2713897467090394,0.006830637056410538,0.8944234824312216,-0.2850409288137815,0.36113062831684645,1.2561109670064419,0.716620077824209,3.49310302296353,2.8482598009595876,0.7680348393898002,0.06854045844580549
2017-06-30,0.580132928796431,0.344556309179221,2.2832135670609226,-0.9676377811412595,-1.5225314470476226,-0.34001913848008575,-0.15861279781226043,-0.7473038996293315,0.8784260565754708,1.5141454671552335,0.8518576205018206,3.39836178268112,2.245319801197431,0.022558838660915355,0.08662108828582905
2017-07-31,0.6931014307025217,1.0337515457435007,1.8815195255167332,-1.465146637682017,-1.534990039439296,-1.3567330868320524,-0.7368009443751604,-1.2956308923951676,1.5806259241610818,1.7311595107106688,1.1176131704970502,2.5545550241193715,1.6889560829079917,-2.088738517431852,-0.007479276799900963
2017-08-31,-0.13554449025577378,0.7385563288167452,1.1572846686717484,-0.994563893275281,-1.4198152374573552,-1.4425904955244166,-1.0482167982742194,-1.3861835919099263,1.8051734267002817,1.5212891886279174,0.5995988390376314,1.3208031474345159,1.068110396195222,-1.4689146741376482,-0.04210053980557902
2017-09-30,-0.4039586249861804,0.09967873789277425,1.0355630031779801,-0.6694724117657838,-1.527279631962429,-0.407175413975305,-0.3616922556743779,-1.2467452339447114,1.6546445686823947,1.1853508356629354,0.10786295337251145,1.2765674589233944,0.9977140465893095,-0.015110826127010937,0.13301699358887872
2017-10-31,1.1347415227754765,0.3448807399271869,0.8243489264437108,-0.15222985215346438,-1.1491446600780337,-0.7127662057380868,0.20286741190443314,-2.1092918562523133,3.0907676264736885,1.4737820213487607,0.8253189230648124,0.7706642413822491,0.6809139040068048,-0.3009879568728832,-0.07814682581104587
2017-11-30,-0.8403745330848486,-0.09391393926833372,0.8310949200568784,0.23654121087889363,-0.6188723410868099,1.4376509362922831,1.0272060932104394,-1.50701679042977,1.8688305364505096,0.9846744837294608,-0.11939786026975001,0.5162929020291434,0.7604607177529831,2.208800560142958,0.019038713556636243
2017-12-31,0.022745295164603344,0.19654312502269844,0.9674356294195046,0.084289577019726,-0.6652266594444917,0.754809527549066,0.32325352661675916,-1.5365995455259711,1.8759201466573996,0.8869693846068847,-0.16470030587178267,0.6830212282386238,0.859924977999194,1.468817929496898,0.05561648859535663
2018-01-31,0.3378837431289215,-0.33846173563968535,0.7689184480860854,-0.6221237397165924,-0.7553466978359022,1.0132124367250046,0.6973505126619493,-1.623885690274732,2.000432300102309,0.9051067921017243,0.1507686980051476,0.5745279330052893,0.6356245285817121,1.634425891588849,-0.04898255763214582
2018-02-28,-0.787693619421034,-0.2800807969159716,0.4249492123143191,-0.8914577418508522,-0.6034424516272687,-2.4510512869794665,-1.8934221549064736,-1.1715929959105953,1.3110186543965179,0.6134958874239927,-0.5308710785374906,0.1982608492339159,0.3851877270969186,-1.752496717500889,-0.1425452906864266
2018-03-31,-1.7599375797785533,-1.8937566066999694,-0.4733110277382169,-0.028830529142947453,-0.08154965115234418,0.08608277147656979,-0.22827931452693054,-0.5983581007280104,-0.9539756197563596,-0.009917840615341744,-2.3723828644472045,-0.6714808545683986,-0.3798907028597497,0.3866675756677698,0.13997065553650878
2018-04-30,1.3207874614064328,-1.0657829103365302,0.039593875357487346,0.9732005067806695,0.020973090370518647,-0.39462890238264964,-0.6667161491810902,-1.2968447556038039,-0.17016692902864444,0.3990763647876251,-0.4619241007061552,-0.29972485394725734,0.01100641906384433,0.10089217752595511,-0.037905594995691475
2018-05-31,-0.6194094439669522,-0.8954742733750549,-0.2647881579972302,0.9962674489623218,-0.043524740182655015,-0.009239821764108919,1.2062870870917906,-1.015510943862259,-0.6598316253970905,0.14863093642064823,-0.8802332123692366,-0.5049824363543933,-0.22693610687870802,0.3944378795903489,-0.04966393608127909
2018-06-30,-0.9409040153629319,-0.11997823415987693,-0.7641932771405799,0.3654730153303434,0.06224758933685547,4.018531887958657,2.0514324714964878,-0.5081810817910846,-1.319323177359687,-0.2929711953738196,-1.5103411681155157,-0.8457200240141881,-0.6849118741042018,0.6203514901390613,0.06885886813666717
2018-07-31,0.5188803620957694,-0.8709485190782082,-0.929465418680901,-0.6089063833343304,0.2372965783153036,-1.150734331505771,-1.0912302617396703,-1.3378058199046707,-0.8242706289410602,-0.026111195769968166,-0.45613109993943685,-0.9264057716008862,-0.8726047347635423,0.3105470248371246,-0.042412794297650325
2018-08-31,-0.7773033442507511,-0.9163158597067417,-1.16082712717793,-0.5225143303233364,0.3383314999784239,-0.6316859154771618,-0.5742271480817995,-0.5198589365015313,-1.21348155920069,-0.6522299680839455,-0.8455974010995361,-1.0418469889131734,-1.1058068955200064,0.4051899970604721,-0.15267280422140198
2018-09-30,-2.0589067712385214,-1.9168099686155777,-1.661118591879009,0.7368171021162421,0.6111211752733386,-0.4859172327385476,-2.6738910583154496,2.391360097498102,-2.1766332446063537,-2.6474272970560735,-2.483347999907433,-1.2988010445992535,-1.6438249113174146,0.5891101728729833,-0.03103298043373056
2018-10-31,-0.4675933261205826,-2.7399327771696793,-2.17479188557032,-0.6087130988542012,-0.7745199729039182,0.8949780907121926,2.0642760371314077,2.5691953384454553,-1.8584220303144487,-2.9127222620636988,-2.034891530738273,-1.8511123820935,-2.2210661722384017,-0.21016306801377363,0.1369558189556794
2018-11-30,1.6552544961781503,-0.720918143054517,-1.3491731838770924,1.7701602237381708,0.9139496428137259,0.40848650142768356,1.0134069273079709,0.11254162281257854,-0.7865143200485566,-1.1420768743504153,-0.2197643077868981,-1.1013241515971748,-1.2847473509548006,0.2744065290143696,0.05855525295992324
2018-12-31,0.5646494648964215,1.3504944687441263,-1.1755099856513318,-0.06765449702728325,0.9936873837177475,0.1944412887899167,0.7377611846574632,-0.612372481845108,-0.3632790456794875,-0.5681228073747243,0.49650134538125096,-0.9995383205110108,-1.1136364780759198,0.32295403825621455,-0.13526471901597084
2019-01-31,-1.8058507227368976,0.2928801101303646,-1.7239312120496328,1.7519869504439796,1.4873523831203106,0.5501339111298179,-0.22866261911792019,1.4009626597469649,-1.044566483636859,-2.632596163057057,-0.8992084376748672,-1.2974924278872566,-1.6989758951760554,0.0867028169147008,-0.03852997288252319
2019-02-28,-0.5101402095882177,-1.378209383684671,-1.5234208969078933,0.3218985096234969,1.4376162985734968,1.958213861156718,1.2403544938518358,1.7796614590674729,-1.0440558429429563,-2.914733575597417,-0.9679156009839601,-1.1918185422285188,-1.5297996564102636,-0.8564564265832054,0.14885378952364897
2019-03-31,1.6630661885918017,-0.445766472599905,-0.5285137931197295,1.69420961345525,1.355066849574268,-0.43557293792439256,-0.3784535235224675,0.7532602722473933,-0.8894955404380732,-0.6794162144656757,0.6567767595705307,-0.6137762677888169,-0.4945873359435549,0.16662350089913194,0.03800963417827241
2019-04-30,0.3744894523012445,1.3232725413399191,-0.8157511583928788,0.07760192791775804,1.1342224041790205,-1.0205634704098576,-1.63355226186297,0.34413594698623357,-0.6137377772187758,-0.22746550520455586,0.7706433236198614,-0.7701203288111121,-0.7743577432462775,0.3954282942536057,0.0583457602605029
2019-05-31,0.5684357578817627,2.2198281073045143,-0.4493963749616934,-0.9711689137168691,0.5317081295528364,0.9728736652518335,-0.36952951032726106,-0.43666334382871647,-0.2833966604396845,0.45409868331930153,1.2794405377130547,-0.5315947603676905,-0.42775744508421604,0.4325836962325827,-0.015001491102533585
2019-06-30,-0.262437963146432,0.5421596214051896,-0.2576632643774591,-1.542392052132801,0.42581782492059644,-0.13110491613659514,0.23960487239381248,-0.07363354529764508,-0.29242587234322814,0.1932359532092399,0.8951050968962249,-0.384996497584051,-0.23632303471600213,0.19446784394088762,-0.08294183538884556
