TRE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-09-30,1.0871330351362951,0.3886655765290126,-0.18567099901215184,-0.1511075375353281,-0.48502213930705984,0.7539514434814506,0.5259711617245694,-3.993750319192448,1.428648265675692,0.9740072934648096,0.5107329981655784,-0.4200793681045771,-0.07426651635913531,-0.15639650379005862,-0.028391127241450584
2010-10-31,-0.20664541461238362,0.2848740090282607,-0.1630575352526605,-0.0457658764040506,-0.6568697245466584,-0.15647609545810354,0.6343668958332944,-2.745584371290434,1.083506645571789,0.769367364992193,0.3061750205731225,-0.38668678713081744,-0.0724522009777949,-0.32378786201411125,-0.12806104957408698
2010-11-30,-0.9964494808660439,0.06696853795281282,-0.35844088948108127,0.21634471092188243,-0.6879779201635703,0.17779367596161502,0.9642927048903193,-2.0721978477892558,0.2644022254699479,0.2692205850885996,-0.33501281571174324,-0.5060647795147453,-0.1797748058701392,-0.1197504220082869,0.05131701327134104
2010-12-31,0.047301689973896,-0.6515197413951199,-0.3938259379443344,-0.7244168207924658,-0.6369231316613329,-0.8523417669174703,-0.9315578432200793,-1.748388464700044,0.3935804602557093,0.28938137525702695,-0.2856904032573057,-0.5116324748571022,-0.250633483079644,-0.15003471135549742,-0.18674774169951613
2011-01-31,-1.300866232270612,-1.2489261922941752,-0.7623945740923425,-0.3127966618837822,-0.3030863357241635,-1.2609377087190232,-1.153390204650764,-1.1900426548207348,-0.9579332933638168,-0.6126836600834908,-1.017902613976155,-0.721004331142464,-0.44698719815412213,0.579160342230783,-0.023633966201512233
2011-02-28,-0.2683126522740692,-0.8165590336745125,-0.7585921868562826,-0.31336202408162595,-0.2609998761572108,-0.2499077190569652,-0.43306745381172224,-1.0349390594467454,-1.5148344128535522,-1.0520274367614104,-1.0545289157605204,-0.7058600151665257,-0.47978448526227285,0.26085189247546825,0.06928945338280058
2011-03-31,0.21343704814204176,-0.7253296346409404,-0.8949685578532467,-0.13049800611430504,-0.900358103726586,-1.2165627650324975,-0.358938579688396,-1.1563305980896368,-1.5978958003353663,-1.304384955183593,-0.6470140207369405,-0.8702441223281818,-0.617786100102176,0.8172055624329857,0.07544150324480632
2011-04-30,0.23861615051065335,0.08102745050009683,-0.6664772574309871,-1.1399324376293263,-0.696486386459429,1.1966469679821619,1.3645640293647636,-1.1990443464364786,-1.3265352781053286,-1.302806890040427,-0.21582735820492363,-0.6258064249988373,-0.5965035998533401,0.023016896687266683,-1.0257769532796133
2011-05-31,-6.892785286228473,-3.113712442527785,-1.3765785943643722,7.850119941130335,4.395456193588087,2.7334005978620386,1.0098141692387879,2.892103913474688,-7.295686453602928,-11.715320596143039,-2.894810920200073,-0.7148427487039112,-1.5968957402570259,-1.93512556774679,0.05991374938809436
2011-06-30,0.39982383998759125,-2.723188599172963,-1.3268618566285673,4.070325952520241,3.3780394610792266,-0.7997382242217732,0.1379441526091867,2.010677577227811,-2.958674492997231,-3.1235333480278276,-2.1862499629184695,-0.7105265804106499,-1.4603683710762694,1.3537032145919516,-0.15858527689512403
2011-07-31,-0.5125198045557021,-3.2009492754493114,-1.3024106984693862,2.661174331480909,2.7932995773533524,-0.025582284835043434,-0.48822207421519104,2.38923818932493,-2.1762225365457453,-2.3186803009639485,-2.0993162059932975,-0.7073786347371852,-1.5906621837395063,0.7951273545630082,-0.4324937804960838
2011-08-31,-1.6243601927859366,-1.131539064159416,-1.3325822990260667,0.4131889829707481,2.4609940315692116,-0.2789052637896255,-1.3179329238954947,3.5762672778121116,-1.8702609088425217,-2.1408289454551266,-2.5162281560556155,-0.7154954902526112,-2.2581887291163194,1.130604379175586,-0.011481182373956254
2011-09-30,0.22882378646288348,-1.2380090459127486,-1.3008420528379296,0.1819172193858482,2.030593945170632,0.1426032311110003,0.8035491952460675,0.4791902090380124,-1.4144476142767775,-1.5347767125699263,-1.7653894067254847,-0.716205810101596,-1.2081280564081356,0.6993082741417643,0.05613145611169507
2011-10-31,0.4981961927802528,-0.5520806958540675,-1.1869119324666262,0.4450137150219414,1.7821700669064229,-0.09372996116023376,-0.1054553929689617,0.3590909681220173,-1.068196377517482,-1.12464894376402,-0.4420665660310661,-0.6907688970405389,-1.0579702429038342,0.8668965258845662,-0.5321578045123458
2011-11-30,-1.8831843242879394,-0.7833045993209552,-1.1662611599193284,0.7290261548520581,0.42192517370178934,3.118318472252409,1.7380713171998874,1.7416565610812766,-0.9836263239829505,-1.2749895671773934,-1.4581561787083437,-0.7970243108879534,-1.6723905481668349,-2.561005186134144,-0.0534478344434129
2011-12-31,0.1171289605686788,-0.8435375565541533,-1.103831347827184,0.6130356683700245,0.25108019073930754,2.44367817201735,1.5546706000735133,1.6047905134865148,-0.7755803198319257,-0.9984166476731794,-1.00922844073449,-0.7716806131275056,-1.6723035677522458,-2.1218579417614234,0.4724516108843755
2012-01-31,2.1145467151764863,0.3262254155816511,-0.8957942960983217,1.681600554130659,1.120995960841785,1.891831870072382,1.7249949894511107,0.2963660811314787,-0.4898632403303733,-0.46478604190361955,0.9980280034520888,-0.5288333767521729,-0.7843471618153632,-1.4609203629748244,-0.09213673639898629
2012-02-29,-0.061998218884173485,1.5655128148605368,-0.8435422924719054,0.4469829145547479,0.7227545590899941,0.3606786838719344,-0.5062286456124951,0.4456569669043276,-0.3765354228219451,-0.40273328505856376,0.7408551923815774,-0.5059207201790662,-0.8262751188549071,0.15525313728402998,-0.1882371427460701
2012-03-31,-0.3929376974854077,1.1385448957707074,-0.8745593594215562,0.6396147444127253,0.7071086234761237,0.4031365277605532,-0.5181763683203944,0.7930088433301301,-0.3081751843515306,-0.4090830909142339,0.24409408060748936,-0.49353627350503615,-1.114044653224611,-0.02456400210380889,-0.04636592055792554
2012-04-30,0.1575717522965377,-0.22801616863085095,-1.0651628318543638,-1.069821272606298,0.6099918480719693,-0.906313305920825,-1.8421238937160822,0.7970438451755872,-0.17415711127900996,-0.3010469721188002,0.44757533500454844,-0.7356503638561173,-1.2925755986994782,1.8767144237976696,-0.0665744906226698
2012-05-31,0.06454666150079677,-0.13298111547050448,-0.554875878692516,-0.9973509333995269,-0.14098339377235167,-0.828650357285811,-1.1948437464281703,0.8593280922008425,-0.055893075577739926,-0.21627929310142152,0.18831188054785836,-1.0010027055253312,-0.8040232177575443,1.213745051978735,0.1817175096599129
2012-06-30,0.9341578503350498,0.8672300371020727,-0.36920846979335226,-0.6071405078161102,-0.10749725247710727,-0.61145224435954,-0.9694297777609396,0.37197981776348527,0.10716160391388474,0.03355235494420974,0.7500597524094303,-0.7107579850959661,-0.32864895360837093,0.862015578135993,0.17169123649219814
2012-07-31,0.8704263514185374,1.3881786301960675,0.13454212940598156,-0.590559767259563,-0.891745361731972,1.1192970160858244,1.6532910943874903,0.015583622708563144,0.27990761147475557,0.2688332388986883,1.5567422224533671,-0.9524557349045234,0.2817646256505369,-0.5522843110782788,-0.03627340678683487
2012-08-31,0.11433910626475226,1.3765850820437702,0.9729420148769593,-0.6940778408278746,-0.9364896579519805,0.15523588688867726,1.2042917223902059,0.0665881632540041,0.3835444697770338,0.33600728511228384,1.2582572017292084,0.5859078618874168,0.9001374650370619,0.011245250796127008,0.17171137768193917
2012-09-30,0.8304655845358282,1.277381627429246,1.4565951305956477,-0.7309687617492331,-1.1179402531103733,-0.33841459910081995,0.589096101571236,-0.20447030956192036,0.5940002305134897,0.5810005135252314,1.666919545251603,1.5589782418036877,1.2646395863638606,-0.02084973840572529,-0.052463569535740766
2012-10-31,0.06453291701062563,0.7046484459535983,1.1882760951603735,-0.6877412236578452,-1.0807771652525948,-0.06135684040432311,-0.5090450321399159,-0.32946701822577107,0.7372797819800528,0.6573098571523267,1.0900407001271113,0.922926563330257,1.0614671200285923,0.03739193723418312,-0.02130258070386838
2012-11-30,0.17741665605103119,0.7512561608528386,3.12600651773474,-0.6921055385872025,-1.1346940343346155,-1.0925537616489192,-1.1089775486981808,-0.46143827442157087,0.9102618236006936,0.7674516128298059,0.7424122458201124,5.891405848103152,2.2882652098097176,-1.052852547922377,-0.11927936991732102
2012-12-31,-0.18202785464110036,0.041632830530492194,2.4116496342853635,-1.0651694375241079,-1.0718221560711123,-0.5281857351647611,-0.3189648392100365,-0.6076484399452474,0.9547127052686334,0.7343143815249017,0.2213324856507789,3.113586685784902,1.906872517771201,-0.4620848938627659,-0.12318845422329155
2013-01-31,-0.17137975644219114,-0.12181749113628675,0.6184064315893871,-1.0043261473673704,-1.1871111866081177,-0.5585407784626115,-0.6637503135118187,-0.7616699802935962,1.0262422162803138,0.691581884216184,-0.08163629596915561,-0.21025020364068014,0.6667869149202966,0.2877218640038368,-0.021572485254127773
2013-02-28,0.17765960329131772,-0.12244682431030737,0.7521525349651111,-0.9774734751135569,-1.153530673466403,-0.6418597609689648,0.2599995125415707,-0.9122210407618657,1.0730823477275053,0.7431966217395797,-0.06783457045239392,0.07067371603558187,0.7766009065238997,0.2431103770079769,-0.07434763662461143
2013-03-31,-0.009027964908909378,-0.0022308295189806347,0.9870254299996318,-0.9877730554002979,-1.6015558829925685,-0.22379003847095544,0.0020828469309537713,-1.0955904897639457,1.0248872026347533,0.6495473427571048,-0.08676902833781497,0.32566273921614064,0.9595031450996889,0.10002155694113557,-0.02377021933391196
2013-04-30,0.19180315214679286,0.24832384291074994,0.9961763776701285,-1.0676127147890102,-1.5197971557973857,-0.7640236380042541,-0.3084042450667069,-1.3639873072433912,0.6873641282055719,0.5057537698944273,0.06430335280411414,0.5428451881773064,0.9843589243972122,0.12071987536070934,-0.0034423441909729015
2013-05-31,0.28029575888827474,0.32164197759417046,1.1332616707914611,-1.0207862755477095,-1.4371347294697014,-1.5737435373537199,-1.883640904122022,-1.4107853864663475,0.7331144397097613,0.5845953373041108,0.30727768893474877,1.16728938865759,1.0915784918553437,-0.028933713088868863,-0.031526253646773895
2013-06-30,0.03993820958696753,0.36905655873584853,0.5879046148037197,-1.1024075009528973,-1.379707569662032,-1.3009651680454697,-2.3975809857720245,-1.2662449531125346,0.540721416828084,0.3871057369035741,0.30660099244536754,-1.0802992104718696,0.6769170605563408,0.40560892316344566,-0.19161729766743593
2013-07-31,-0.7661175543870917,-0.1772854319740825,-0.043159126769616925,-0.5167079121596978,-1.0893787699297255,-1.035884650668582,-1.2430822868803497,-1.1099085191237603,-0.7385585495641799,-0.8331075830645255,-0.26939515927805874,-2.214978028068299,0.20699534007407402,0.9444856424023054,-0.03509131981127017
2013-08-31,0.04829442424523498,-0.45884533217492024,-0.06716482235792143,-0.5412117331035986,-1.0230738750126873,-0.923947852073378,-0.0458348644506062,-0.9965860875516119,-0.8509217145879597,-0.8666131883055778,-0.2569656491440732,-1.9794784268441943,0.1779288610388848,0.8864283552194775,0.06062462181643484
2013-09-30,0.5020556488477124,-0.1839964374231301,-0.2485888252864486,-0.20984444401225272,-0.8383611285588011,-0.6398349753165933,0.5432272057988778,-1.0242977687570203,0.20313620201778934,-0.37843286353020494,0.061150909652784885,-1.6329353630788763,-0.0033539978488691855,0.8384555127177906,0.1589411081498908
2013-10-31,1.0370423415714074,1.1067954357342715,0.007544252963199544,-0.4222192894519037,-0.4938655031428213,-0.22236162311182858,0.7052495187428474,-0.9765231009565407,1.7707501337338418,0.9281742022026573,0.9361131269397941,-0.4535262516737676,0.19487906619159964,0.4133086890635875,0.024780028998487084
2013-11-30,0.25161249871726615,1.2561091390188133,0.036159331678885034,-0.5943022396329629,-0.4227326314211844,0.20626095048806567,1.4658957720113575,-0.8382775856719205,1.8357508666543074,1.0493289429032417,1.036227084241085,-0.3253956776048642,0.22088631787785626,0.19232324117794658,-0.02478002899848708
2013-12-31,-0.1897236653128286,0.8244780480239117,0.1520779006858862,-0.3172240311179499,-0.37505096141302746,0.6172878708377886,1.365642390857765,-0.7361135306428065,1.3080670759333675,0.7064592444844627,0.8422729661235162,-0.11550722505867832,0.28222543417136897,-0.042888878064785314,-0.029092960941664664
2014-01-31,-0.2285319946787118,-0.0655093838276722,0.2889233456376257,-0.8303820159920576,-0.7517795600263035,0.1023790833984117,0.08387689730496561,-0.6773114789832168,1.004646231032497,0.4740840554375818,0.3771248913997897,-0.2165280408248326,0.3657064003565808,0.017593591751530094,0.10166365377650005
2014-02-28,1.1491297673945053,0.26168880666409366,0.5353260600429137,-0.36937632515174096,-0.7195096035851166,-0.08402302252413979,-0.7821297878777459,-0.5566475150215173,2.3628696455890856,1.7528797279317072,0.8356620806004308,0.34618257569006416,0.5565082519552069,-0.2284714971496327,0.16833531481921474
2014-03-31,1.6921829890846058,1.2380049629297973,1.2322683451718346,0.09505711601125111,-0.476668662384752,1.7193725050451736,-0.0019461519694206797,-0.387893496051286,4.30894656963151,3.484199796922083,1.658032570669426,1.5153311708765353,1.0905172851060827,-0.21729200186505843,-0.025679014417691506
2014-04-30,-0.3036645244093724,1.230827455226479,1.15432903547041,0.40866151534559386,-0.5143206931039163,3.464562893732571,0.9376773035028453,-0.19071756522362476,2.69922932919571,2.4343729246140247,0.9710852859169877,1.4336179882251998,1.0348617354936416,0.3083916262638875,0.251635507108516
2014-05-31,2.373063491730722,1.8501194242721448,2.273895962298567,1.5516411743170577,0.25429030379971335,4.713383353394062,2.372113806223377,-0.03836455972560278,4.567776311675523,4.01742182605908,2.362582163321849,2.093779728648072,2.0458367468075522,4.359767959205101,0.27182670066198683
2014-06-30,2.222268633259831,2.1611266592283807,3.802677989772422,2.024719437919446,0.6850718135770005,3.713897885995563,2.957160764273794,0.23619330461264484,4.327458550680711,4.091273115751115,3.247933210696378,3.091372068269354,3.6491629011683,8.212057239529011,-0.19820038541731183
2014-07-31,-1.845138898304742,1.168448372190353,2.9194311638024635,4.323213484404986,2.5828021746205154,-0.05025333351907562,-0.28240826924686413,0.7639150871651961,1.7676212921767247,2.036843548556408,0.5474601766876658,1.850936289668741,2.909267991659754,-0.7660719488134969,-0.014721611825359738
2019-03-31,0.7333185491010318,1.1085013636543553,1.051353923782991,1.1130709252241,0.3039838703972905,0.3555471362315513,1.273824382213077,0.11889381611946363,0.11072808242298379,0.2706237398429266,1.2736120036982064,0.8537249771317026,1.2771503056878535,0.09684918210631108,0.07632487989324423
2019-04-30,0.5994582549102653,1.993998675443278,1.3779447133282798,-0.5761427512703522,-0.13133575444184176,-0.14035512639717743,0.4079368936892911,-0.2627062517434019,0.3508959126987551,0.5503876333248489,1.4448958672211833,1.3003786889496785,1.5238229079520933,-0.39807027761557684,0.08492587049860838
2019-05-31,0.6494739885158463,1.159491552800792,1.422622053049355,-2.0479497023185997,-0.16657628587583964,-0.051674891172618566,-0.1643893004655659,-0.7003180515909596,0.6374630640034918,0.8355273430859698,1.5997305632701924,1.4166715665928504,1.4100164052849629,-0.30147503242088347,-0.05067084594828953
2019-06-30,-0.3135763650648702,0.5312533808416897,1.77893961044671,-0.8775261099035759,-0.10022628160955296,-0.10372040159613487,-0.32991129713982426,-0.2695905683194091,0.5964084596641335,0.7381105332078504,0.7760453897973096,1.7375332555601617,1.8758683836489007,-0.41476952681364954,-0.22479205429766455
2019-07-31,-1.4794158638279629,-0.6255702700143133,0.7775164368592119,0.3734363432889423,0.7477889913499257,-0.685140513495646,-0.6018018781912672,1.4878716498255364,0.23547489604723126,0.2119817731174636,-0.6385046010302131,0.6417688972871929,1.004052786344097,-0.628973784398345,-0.02037107480802545
2019-08-31,-0.025181161769374953,-1.0041817449447743,0.8276737747764487,-0.31715076436084905,-0.5738317831797932,-0.7627868699811983,-0.9088868259977024,1.384268493487266,0.2976259672151484,0.2663861873983993,-0.6778714330857583,0.917654025234513,1.0773711991362096,-0.708557683643188,0.11142255334056567
2019-09-30,0.9027324026820087,-0.3309053643029849,1.148676433069147,0.5860097110371538,-0.5086245231065166,-0.39628818663501275,-0.25767731136151334,0.3680942354710654,0.7162309166070585,0.7592983379573034,-0.07142386078462958,1.2325597720970878,1.2883248403721477,-0.6480357770360462,0.07572053857357647
2019-10-31,0.5982125559086572,0.8215677268613896,0.7626728748574676,-0.960875026318124,-0.49727292190028866,-1.060980672708713,-0.01741375512657883,-0.18735341513091622,1.1235590556645463,1.058060752708065,0.3605882631810528,0.810718920489799,0.7561736358135271,-0.83066415204371,-0.041986364921551445
2019-11-30,-0.1729423425071498,0.7384904316240306,0.5633521461407462,-0.718108716268093,-0.6977098168266785,-0.22547574458093186,0.6341390228912446,0.07799795480641282,1.2358838402191916,1.0836238533494975,0.3015899124698288,0.6232196378683331,0.5478085045077131,-0.16900535753473575,0.14088696007221638
2019-12-31,1.0314263486531232,0.7994817826580497,1.096958049362044,-0.5034614599876729,-0.20792894828703126,0.5179469485446694,0.3504491410636292,-0.8152860897459207,2.330382722350434,1.8305869959228929,1.0699434313879332,1.0886251184388165,0.9806642098803294,0.22167067536761054,0.10781708822152856
2020-01-31,0.7344403463223117,0.8651783398278313,1.8946288243806957,-0.4171418569799171,-1.9545887900709376,2.400270196255775,1.6812908516771148,-1.3177036366430064,2.936726093501188,2.1041655826082075,1.2543896964350574,3.3256325605353374,1.5760529996255384,3.4726436786252535,-0.23185647772113352
2020-02-29,-1.6254698157703968,0.09237747994724746,0.247380435620968,1.1691185619531783,0.07129458533350048,0.061480602970864745,0.32713449433611413,0.4475438734463792,1.2163102260799932,0.9702726043666131,-0.28061384678574813,0.15211346242993762,0.21545029373575952,-0.09008862363929727,-0.5461821603935616
2020-03-31,-3.4971016887328457,-2.5561734250051487,-0.8224786323915286,2.8406943950975285,3.464734220565701,0.932319991726536,0.23521218143779216,4.806707634231245,-1.5268007008623272,-1.1206051080557993,-2.2439199011122457,-0.4486999601826071,-2.4978602030650268,-0.5539331633157412,0.02173998663640604
