KPIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,1.1696036458632435,-0.1866274001905055,-1.823591898529552,0.9644005049723716,0.35325886158722264,-1.0996416673997573,-0.9274328633846319,0.666359275319804,-1.5921887256153586,-1.6820724635841002,-0.26803736116380283,-1.5266516576930895,-2.2686050418459436,0.34372703754704936,0.09026175132231767
2018-12-31,0.9566643428994199,0.7759121828910681,-1.7144161212331739,0.4112424993579768,0.6574793780403221,-0.5790649288601627,-0.6937806690793695,0.2307511251237664,-1.1663418980237177,-1.1214541206880497,0.5283806758426435,-1.4238041452427685,-1.9409057068966193,0.12299516818513813,-0.06436855428069893
2019-01-31,-1.0569159045382535,0.5037160611641035,-1.6532988296370854,1.0214704184255647,0.5592640035591084,-1.9803787397444572,-1.712716849212489,0.3513402763567015,-1.5393098837072203,-1.702867132687983,-0.05662442379993187,-1.3978510166987619,-1.882557029803719,0.5856256191471038,0.08218442761357486
2019-02-28,0.8884918065955819,0.37973042415274794,-1.5926171887767206,0.8148528555576564,0.687383755121132,-0.7669939511019823,-0.15279324096666236,-0.052002298317845315,-1.0272107023182313,-1.0049490142129225,0.5091063145370173,-1.334857037938073,-1.7559994334050648,0.23248027372972072,0.1647393804421399
2019-03-31,1.8909777032527537,0.8683736433906803,-0.9424447961299596,1.702368238658153,1.011569068606058,0.05456324692092705,0.08661871884505969,1.1034804635863067,-0.9274860337736635,0.28781901660903964,1.5076810413761697,-0.8335305531277661,-0.9267405631542802,-0.2155812664265522,-0.01035614871451074
2019-04-30,-0.314659988303661,1.2611464054295147,-0.9206157957159404,0.636073070149243,0.7273292007677872,0.6917758376544046,1.66537527825147,0.8561685078955465,-0.9195613823614144,0.12318474805902009,0.8007709366521103,-0.8099163060266208,-0.9586835548737481,-0.2353460661195689,0.08058741045260873
2019-05-31,0.8444412679505056,1.260655735848558,-0.3248688919814719,0.5770871589530948,0.5917791335782606,0.6636319988785045,0.8707268726129309,0.3668489636563719,-0.385957492378123,0.6759959450787842,1.0796605692381316,-0.3231920778501082,0.09916445098359489,-0.06852342086394664,0.0386493389828943
2019-06-30,0.28900002330292485,0.4313981564571304,0.24170818761659654,-0.8036158124484617,0.4403198466367842,-1.137082305376262,-0.8780652932523321,0.12264675920731018,-0.12751295758866646,0.848448120158977,0.9652543612006927,0.1943250988531939,1.0478552490664677,-1.1148429070243846,-0.09015109699429745
2019-07-31,-1.3756149648059817,-0.11105547851022907,0.15238725118227128,0.6316870668199545,0.8845175664216015,1.9394809872230583,0.7359028589435295,0.3362685458344328,-0.7089153756440839,-0.022045069736793845,-0.2638527404828585,0.05769603302703148,0.9867868387614928,0.8520534972311518,-0.07520713345196046
2019-08-31,-1.074865661746589,-1.1286145207292797,0.050981838799510903,0.03163189936610289,1.389586434115858,0.07204557914593689,-0.25765204121601537,0.4542365073624405,-1.0868620909064652,-0.6887007654088958,-0.9785227738544732,-0.07142128807923917,0.8549452250480085,-0.28010191317606475,0.09788150484050642
2019-09-30,1.0734822594411688,-0.6841648280860687,0.7298914005678722,1.1300571328684286,0.25833598306293826,3.1652746184755,3.8876636030209664,-0.01665764093837844,-0.4052833808085534,0.11579830211163615,-0.1980870345232891,0.6436226410550123,1.8932617137339585,2.9282909647015205,-0.12869530869744666
2019-10-31,-1.640438104184596,-0.8740503701468336,0.31234655110279386,1.480024538719443,1.2454402324914442,-0.23166467715652084,-1.097188796105445,0.31066943767578464,-1.116299703686408,-0.9675094930389405,-1.0916027517854328,0.13649372199112084,1.2549883669142017,-0.48907729359007396,0.06353836885712628
2019-11-30,0.6372677521677805,0.04267350598854031,0.19210314063681963,1.4808132470362343,0.9698836929356599,0.09624669045960216,0.36372866446427154,-0.0447214176550344,-0.5942169142311541,-0.34545122605416717,-0.42704858436892745,0.10413713816529307,0.8356727497243305,-0.24586751564031697,-0.11356364873646156
2019-12-31,-1.3631320196708188,-1.2549376794196683,-0.48547587742595566,0.9239429737600585,1.098701778693704,0.009663776149231645,-2.1115375950324977,0.2745817315693418,-1.2181799036048075,-1.2883190281157813,-0.9273003559888128,-0.39461138426383047,-0.3738541044090134,-0.15773928416462094,0.08117618132921986
2020-01-31,1.006996133762295,0.19150651497726937,0.18429979404919322,0.8974930246245326,1.4373574574208359,-0.10436621073650766,0.3155271694223717,-0.2937435963117442,-0.49640280391093033,-0.42656421196137295,-0.0959573137996753,0.10833965232493042,0.5948800275380666,-0.3157110626669729,-0.2929010754182178
2020-02-29,-3.3551103866549865,-2.128828138118834,-1.2338793758181694,3.333164911406573,4.091639970750685,0.47982052947949094,0.46194954153523243,1.3124450248686892,-2.758860945081268,-3.0117662882819256,-1.956507354008612,-0.7533135700724564,-1.8939920837789959,-0.17889606114328765,-0.5977138067454313
2020-03-31,-5.690955696461773,-4.8628439681133395,-3.1906201800341703,6.51454161629952,7.05057638255078,0.10886470811903515,0.33261070842541124,3.587882530715366,-4.337330601392063,-5.027759247135749,-4.165560496970578,-1.169888637193148,-7.220334126214892,0.058817423782412254,0.2244019981194188
2020-04-30,1.6941434036461123,-2.6763985053671058,-2.2485477739155324,4.9061022381462935,4.964279251840761,2.192133615903907,2.1232461170196415,0.436539873369077,-2.1849310026097495,-2.164363854054216,-1.8903817225630763,-0.8336464477998289,-2.620653792168285,-3.155509732099098,-0.10847608628237541
2020-05-31,-0.46472099014866003,-1.5304771256543461,-2.2974070162245024,3.2985124245504154,3.1527218761839566,2.017528177010583,1.5889634662663352,0.6428427760856826,-1.794429847433293,-1.9361913482632018,-1.5868163477033033,-0.8964289494500893,-2.8922645794201123,-3.2012429877991435,0.05432380258230083
2020-06-30,0.5234598448256166,1.0235096221466935,-1.9731888963661055,0.4116445934166316,2.68218196629428,1.4359653429320827,1.7497104675597066,-0.04811929162191158,-1.2202832970344906,-1.3771421388243394,-0.7388443185868095,-0.7892126572203826,-2.2219489489153896,-2.079273619411161,0.05633712179881418
2020-07-31,0.49471175530679223,0.3357805304812554,-1.5393424615322884,-0.27100908564098763,2.2132055799719583,1.009779297091007,0.11643790373091084,-0.5497973623390345,-0.8095627537032891,-1.004347799048277,0.2904097500547445,-0.6483944124210994,-1.5820135996375058,-1.2689035985645583,0.12863619189577383
2020-08-31,0.8965378113632809,1.1701594642408284,-1.061518595396068,-0.7823414595450257,1.9049247786798809,0.6440134710679596,-0.3470042809790564,-1.318082992652823,-0.36654411228339473,-0.5807168119898527,1.3663312851813012,-0.47183659874988404,-0.8988730027934543,-0.6455572743710849,-0.061740673270639944
2020-09-30,-0.2877318423077955,0.6582740102209665,-1.2521666202046242,-0.29672365028594316,-0.14327438200163617,0.1683966244621454,-0.6479402251375841,-0.9937625698039738,-0.3544713659584733,-0.6432934116073218,0.584149909717073,-1.4558314481476529,-1.1841819369517923,-0.28562888033524636,0.020006729756323
2020-10-31,0.19527893695887388,0.47949258936328726,-0.9269313250492331,-0.3431056297113397,-0.5723997861445699,-0.15553598533312785,-0.7735228755825446,-1.125213952665853,-0.20837590245731286,-0.5140996617046987,0.5620611501549915,-1.6552328855782037,-0.8273327389007067,0.09249012582558278,0.24913340233454595
2020-11-30,1.5386187946986554,0.8762697378919859,-0.533901628054763,0.24985046819902992,-0.39979078695860853,0.5947083982533529,-0.07171385353726568,-2.28817047917655,0.38389456507335984,0.06266794189018426,1.6092493096734144,-0.9363040023098106,-0.2312895555237853,-0.384918254982624,0.000311866523656615
2020-12-31,0.02814704658218414,1.0518892246367315,-0.27558576693954456,3.838408420590071e-05,-0.37149177668595995,0.710747917528381,0.35195269173410904,-2.0647883071857436,0.43284957606788166,0.0009440753418125902,1.0483838487481598,-0.6189969328707623,-0.021544252770890768,-0.2686963405802399,-0.0180922106311712
2021-01-31,-0.05555648855448406,0.8885046133920136,-0.4820280176050676,0.07993767281165466,-0.32940343274346434,-1.057899984773446,-0.4385102309941256,-1.8627131675371844,0.45035744104819847,-0.005344779186695818,0.6033533324734652,-0.8195947078655376,-0.19181041025896162,0.6633908978255177,0.1922210636832461
2021-02-28,1.1397519732979249,0.6675955234566101,0.8005588319509749,-0.26467064434076254,-0.22657231210456744,-0.8158031351392369,-0.7642930580135757,-2.416135818499263,0.9995948614514004,0.4311308685369106,1.3313108637437798,0.5135508854076548,0.796772872149135,0.18022860247543357,-0.012389772303173221
2021-03-31,-0.059031272789025396,0.6110292110484159,3.3387614121231914,-0.24524969925286566,-0.35135010964850133,-2.3476200224981554,-1.7160815292369511,0.005289460649950267,0.6160302577677055,0.4290467837253821,0.771313884625085,3.2936215300794585,4.072927825258077,-3.4810541999794733,-0.022397503012351216
2021-04-30,-0.07528706757005797,0.6004650193496407,1.5962444930613346,-0.2339586936442707,-0.31136225393697703,-1.7376454308416767,-0.6039226378239696,0.030919623186001204,0.6192828728185067,0.4517904867417863,0.3444087758731009,1.4078465762772914,1.8800003713645541,-1.050080619023456,0.13929597425900045
2021-05-31,0.8536383444542417,0.43401574724583464,2.46501472061547,-0.5521624334459445,-0.6708316418864059,0.6066700105629469,0.36190519403399374,-0.6830674920548733,1.0857992057457138,0.8698461285965401,0.8798734370806122,3.101716714466208,2.470548617345094,2.2704271949502663,0.0048260937647191
2021-06-30,0.06881994927548063,0.5192890889435228,1.9289410552590025,-0.5938732530276443,-0.6856895339477267,-0.8532020384183653,0.38242168832190543,-0.7282126360425456,1.204262301318389,0.9917414738228858,0.6360586440009174,2.277427536391753,1.9267251326080688,-0.49379930847294623,0.10173723804265157
2021-07-31,0.6272957204669679,0.951916845127471,1.9241574480350152,-0.7930213460146888,-0.7451253761823509,0.28678571700086963,0.8880322431805234,-1.2077091612463084,1.6942017086902843,1.3680471114024138,0.8560229479170762,2.3485359188862223,1.7176993645587488,1.4970409533086124,-0.1354120617261717
2021-08-31,-0.762768016168821,-0.04163924094452777,0.9101590315651483,-0.2807315786481961,-0.6495798174115802,-0.69956547363343,-0.9153094481500809,-0.5528926557642067,1.1396230805016117,0.9868175991296632,0.011137378559503594,0.8777655187298815,0.9666610123349306,-0.004206787224838681,-0.018385123806338315
2021-09-30,-0.08508301660700407,-0.135990410327905,0.9925456127728403,-0.3112167620142594,-0.6460678221431458,-1.1669747055936373,-0.5656229476268709,-0.4791006926776368,1.1056858940335494,0.9601501084455757,-0.15037460531862365,0.9733634292172656,1.0596958870533018,-0.5240433305368557,0.038939967319204474
2021-10-31,0.26590970687434884,-0.35515933043458087,1.0219965975509195,-0.6198071603878339,-0.6738140896637899,-0.5660276228898234,-0.7463041480510493,-0.7222083296574019,1.2987650819312122,1.111741321809481,-0.049221075231480255,1.0402705495953668,1.0202462734213211,0.10951037543369493,-0.07881403587155518
2021-11-30,-0.4437698988275695,-0.1583296163463298,0.19748633856389927,-0.9064013412414788,-0.8299213374392682,-1.0871285651828975,-0.7157662901701388,-0.2942633381159692,0.9973094986298424,0.8713696001721736,-0.3837152137692912,0.1221383594912701,0.23733363264854102,0.19435384566347808,-0.0363104310232778
2021-12-31,-0.1671031631524219,-0.20714179645501024,0.1301693563455699,-0.8586770849954133,-0.8245168932089602,0.9727551942931254,0.9406130963651673,-0.12345340101248979,0.8814195509259906,0.7787688367740845,-0.4455943697159352,0.02775927198059467,0.16849183312175728,0.821821987229383,0.06648896060463608
2022-01-31,0.4041390009887233,-0.12754674872506744,0.2932885973570071,-0.6807351556041837,-0.9306875390011868,-0.9635309684813393,-0.7396650511256462,-0.5828453444302235,1.2322095448968824,0.9802905961664788,0.018169026832333315,0.3326156028593438,0.31300296764843677,0.15640197041656434,-0.02325098423705945
2022-02-28,-0.10847105154599192,0.07702291630718114,-0.1208921485398798,-0.8452113513798379,-1.1641476491812963,-0.6340694324853429,0.08335588543081195,-0.44312430923201507,1.063223390430927,0.8595460440998158,-0.056909626019170226,-0.29190254342382704,-0.11307090333024082,0.47426817683130384,-0.06428286473837745
2022-03-31,-0.43745903084993176,-0.07012552907159171,-0.22130778222802625,-0.6787787621155813,-1.0269402213394432,-0.32916162201047594,-0.8820552001025663,-1.2264804000515446,0.02951012422793513,0.5372166491623669,-0.3489403080455686,-0.4878344287766194,-0.2090723195331397,0.4955829932127956,-0.01871528410777924
2022-04-30,-0.4721549448791822,-0.6221457227971896,-0.26431743194814283,-1.0603079029514035,-1.0252028591852376,-1.1752566939214575,-0.4155210168009918,-1.123454782327977,-0.25227689058791347,0.3503496203977071,-0.5031340548331381,-0.507466347258097,-0.2697073147732081,0.534111226421134,0.0016655104474567635
2022-05-31,-0.1863952984280948,-0.8122673535783386,-0.529286851839321,-1.0185016510700555,-1.0507773024240639,-1.528236029973657,-1.4880958579712045,-0.9926607795340633,-0.498842502536014,0.19921335719693925,-0.5595905063259788,-1.091994759015493,-0.5239799089939973,0.8013106139529182,-0.010735550997922706
2022-06-30,-0.3864482128941024,-0.7827512913216016,-0.6050877414682653,-2.1502570048657774,-1.0215760307223483,-1.165337956622454,-1.671424938984152,-0.7687529496023063,-0.881515967315011,-0.07656448094248305,-0.7831274439180966,-1.1535401974654744,-0.6160172280523603,0.6936930248635409,0.0380932960325221
2022-07-31,0.19520817131240192,-0.27022558701538346,-0.7583409262212009,-1.5783142482622357,-1.1571069930658942,-1.3019918717633097,-1.9585722225944104,-1.1483790757672563,-0.8576212392421216,-0.01407986673666064,-0.44026555044793286,-1.6220140028951362,-0.7638165759768363,0.8160562238656044,0.09713626140691682
2022-08-31,0.8724303372354221,0.4771082101233591,-0.4037383399784012,-0.7373764611267268,-0.8043265579309784,-0.04894211287831508,1.3604565002265665,-2.252008098388527,-0.040842901965743604,0.7947850961176088,0.4373458018721422,-0.3691126665376052,-0.43913448697583024,0.21712945830891064,0.03145785156580385
2022-09-30,0.14653208044150262,0.8835971842404443,-0.3478599306108343,-1.19683387803246,-1.527694317637053,1.0296700460376993,2.095826460676201,-2.179584307774397,0.13773493165268044,1.1095085380138008,0.5588714915785986,-0.16919448710259216,-0.39841294234883573,0.22704912093312646,0.12046887343495097
2022-10-31,1.1482429795950257,1.5315088183346892,-0.22565815929614072,-0.8660131806132144,-1.0655295499767297,0.7295478127088224,2.6504554210505327,-2.7893302115522873,1.8707639951955874,3.3220922392620382,1.3232484829647773,0.07392328475055723,-0.3357701739691261,0.2377554571187693,0.0647554430169651
2022-11-30,0.43371915773363795,1.1573843230202712,0.09669857303401783,-0.834365707887977,-1.1536080708271732,0.16085851497286335,0.22060274847544153,-2.6853657543659355,2.713285373659002,3.470173481207718,1.287669398569363,0.7933004919074219,-0.14674187183900442,0.05608016966093368,0.09716374845364788
2022-12-31,1.0512042529968642,1.6604177023988926,0.4663126795603368,-1.2112817715940256,-1.4616555392945705,2.223325329217646,0.3416497279706918,-2.595959864424404,3.434452507410263,3.377460221324903,1.6154509976224887,2.19599657444456,0.025987448862241632,1.4805510826755752,-0.08122131094147393
2023-01-31,-1.3768099849896962,0.08983929038596322,-0.06841203595745884,0.6383215988337393,-0.06230261131199923,1.7673703288781106,0.511913307563572,-1.7408305574683398,1.4803730180015002,1.598050443007807,0.11823995273768326,0.08093887379698418,-0.2789111703140812,0.6563422978254513,0.028127751211989106
2023-02-28,0.09717870281121614,-0.1494799878442031,0.03529323650864487,0.6197959323938749,-0.09425982656499875,0.4788289919841866,0.32013698340827,-1.7220337279448912,1.6196225606378591,2.153815164769067,-0.0017989762956347418,0.24327821366489316,-0.23658637483058698,0.15231627545515225,0.00798688765308951
2023-03-31,-0.08203815052203738,-0.8340110120355341,0.2643187296158556,-0.278105642061485,0.039659921321000664,1.7453711709017459,0.13867332237967525,-2.063077922160974,1.2897863002153083,1.5297339506598087,-0.23036730886470175,0.4663511244874288,-0.23959674094888594,1.1210416553656797,0.010612648479511913
2023-04-30,-0.05659085634850259,-0.016246167921699514,0.4660123170122788,-1.7170809291492881,-0.35821155061261656,-0.2902551750287834,-1.0332659863920906,-1.6308874313858246,1.1585489027170546,1.1541276211526763,-0.28855069855369553,0.8751622005730306,-0.10633493910272054,-0.6267256856885536,-0.005292245767355139
2023-05-31,-0.30845546837418975,-0.2561378259172545,0.4545712537400057,-1.676313207676499,-0.4424358336592231,2.874556699275587,1.7630972974570989,-1.2707021738950304,0.9370325205365282,0.7738908582943161,-0.42566102497380204,0.8956039201570333,-0.069066230756761,2.7555952009114186,-0.0010245425382773058
2023-06-30,-0.17149821375815755,-0.3008631521326068,0.6111108864000261,-1.5244820896088536,-1.3066326438542888,-0.20238803608802314,-0.6664354915278197,-0.9926281345785805,0.8005158986737375,0.5143968818510324,-0.30163073394427725,1.875568871094933,0.051835800052483436,-0.5501171695376018,0.16704691633284957
2023-07-31,2.4752130361166214,1.0566211466982938,1.384551496695179,1.3645824078984212,0.1376833712824594,0.006536176680764048,0.7813991270026639,-1.0709700962307336,2.1933505204109087,1.2322952970063537,1.3148191884172327,1.3219958214604013,0.3413768965488531,-0.3412090192275774,0.040714750163886725
2023-08-31,0.4117041571762199,1.545014630252659,1.255754217695279,0.9655634520881439,0.19096714106986826,-0.18693819772739698,-1.4417686300156003,-0.884762929701438,1.8955578860853308,1.0201187301729646,1.3504175472420132,1.0697435118098246,0.30023155268657503,-0.6485334593988443,-0.044744305649888454
2023-09-30,-1.0488054243974765,1.0299214325222354,0.8258144886158324,1.6688723088040909,0.6978371986208248,-0.9459870056236487,-0.8467097710514349,-0.6008201445805944,1.1232974082627118,0.47359491599945086,0.3607509583737182,0.5260210144642625,0.20239208198305586,-1.6056788364482968,0.04874869315483782
2023-10-31,0.48341686539876144,-0.04995590110713503,0.4970891346727644,-0.0384283935040796,0.8154797646945661,0.10777570845011629,0.11996226411267102,-0.4949637426755821,1.1707275648065538,0.45357024616376607,0.4900772149343622,0.25732329573895707,0.05150938565691705,-0.20862526753739846,0.0002261846430270886
2023-11-30,-0.3001999151970344,-0.4686473863068828,0.2376495606632796,-0.15743250687130958,0.9346559226294275,0.11753193216288634,0.2972238666662522,-0.33125889692805316,0.9034176190748606,0.23090388464639072,0.04972295232989968,0.050216130480305335,-0.0314914910873997,-0.2331375093219011,0.06698558118220391
2023-12-31,0.7553520845946747,0.5044392958975653,0.07552864011397371,-0.5516864435555907,0.9088432347609826,0.5191834093429366,1.6433353181600394,-0.29176302956083844,1.0431244743703108,0.31203957784077685,0.26557701374833387,-0.05133089128841153,-0.15664851094754426,0.06341375041873525,0.1145818277630365
2024-01-31,1.5047895476958828,1.0566509384722718,1.0981150875814387,0.25199918355841133,-0.2052658931912369,-0.42799005948122487,-0.3989683729482936,-0.3102471570749596,1.3375137850419936,0.5323866546847246,1.2202360131694854,1.114485523059458,0.4121776959667865,-1.0041795577392718,0.19465145015721677
2024-02-29,2.7365966220232965,2.7861109145453056,2.0619562260561612,0.5195962235705421,2.102122761746773,0.48020184512604613,0.2509000750608538,-0.4634074968986463,1.773408371502428,0.9426756295836947,2.9455435919151967,1.0088719588248456,0.7565831988432008,0.7279224513054844,0.1019028785926535
2024-03-31,0.9389866713147726,2.60618426486819,2.4421668868937596,0.025287003982276433,0.5615612284219633,0.4952314952505113,0.0034475627728417476,-0.23080113232078964,1.2681421289693822,0.8866129363899365,2.534648282833683,1.9366293066221614,1.0193916053306038,1.0490595389467772,0.13595286378586643
2024-04-30,1.3842188942444016,2.37015978948649,2.9629117761437396,-0.0656535194681313,0.48167113308245646,-0.15679790695145918,0.3868845726674221,-0.24660350686117297,1.3678076190535138,0.9173916096605127,2.546913797858912,2.480213031645719,1.1378208140180524,-0.7595247689230934,-0.025241451625990976
2024-05-31,-1.1373494846467964,0.555908735355666,2.3295216204946922,1.214387080403405,1.0159326913561895,-1.0743213972416052,-0.9544107092162935,0.029571291113618333,0.835962752620887,0.4410261386123997,0.8349227264527874,1.6823260445010304,1.0251315143001136,-3.4541631050938215,-0.01636614899913975
2024-06-30,-0.9727039827973203,-0.37732114283264984,1.9703068827339905,1.306581870743667,1.89092443731857,2.8025740027450485,0.9433411994899162,0.28955377535786797,0.47813080456238105,0.06068870657964839,-0.2172260500688572,1.0653285721095327,0.9462428741322457,6.8434356354802635,0.15364021529345823
2024-07-31,1.5199680609160429,-0.2944623048501434,1.7177085382437012,1.557293595455378,1.977103501282842,0.6780496351111671,0.6072538768930976,0.16921174801881267,0.8740662911417316,0.32443734107069,0.4722354503488659,0.8405101922274494,0.5073556113391795,1.1611510692508262,-0.017215801321011318
2024-08-31,-1.0027838049059075,-0.2642392793326126,1.2810671848031934,1.335645613585851,1.3179754508128108,-1.1715686710810587,-0.32713698233487926,0.6567487660480179,0.4132341730639105,-0.2630323409764493,-0.3913393295537258,0.7498331477487777,0.2234031042779281,-1.2597431036423516,0.014513294380739747
2024-09-30,-0.48685749644409587,-0.023382970863678514,1.536030098715882,0.987693809455412,1.064119019377571,-1.2388012910438184,-2.593515779157642,0.9096972653104357,0.1273133723146506,-0.7370347281709101,-0.6608753660879199,1.0735772667509305,0.45510952433253166,-1.4345902059357325,-0.07052213362205931
2024-10-31,-1.6460261878481128,-1.7560089170318904,0.7419764722174138,-0.6263393354871014,0.6632533120188714,-0.9112494294840316,-1.3559165248995015,1.6602571601074358,-0.8197005209074483,-1.9669735078190351,-1.4300826294452618,0.5019013858485574,-0.23032036380607732,-0.8466745129444202,-0.1112071685289653
2024-11-30,-2.0332822791541645,-2.2709878291800956,0.0872332639645113,0.05668608340912016,1.578901407904034,-1.2597986397268717,-0.7226721807584742,2.398647783733279,-1.9411061068919904,-2.892385157058451,-2.2533031780917607,-0.4976624321588469,-0.8585945287846973,-1.0008930192692334,0.12913597435730523
2024-12-31,1.1796920079968494,-1.19350991653318,0.3684987589538838,2.107849464367067,2.5449213680447396,-0.09704215295188029,0.97968310332077,1.5702089186464692,-1.0128615943328623,-1.4246410005669474,-1.0013920583771339,-0.5420583949566034,-0.7918673756724243,-0.015005471305136577,-0.20321358393121752
2025-01-31,-2.8990419827962435,-1.9938959243921295,-1.1739182375478394,3.173905348328557,2.8996462726570673,-0.6432405583238923,0.045124628254235834,2.944871059907187,-2.4954601805968597,-3.21360631864195,-2.264494144749091,-1.646021612218495,-2.524171856457735,-0.28530000473946143,-0.18579425891139748
2025-02-28,-2.3255604962751035,-2.2444056984551373,-2.46820027132101,3.000908950404696,3.1621884451402287,0.04386831732182646,1.6253518029775467,4.094794044893996,-3.315162594459575,-4.017623865201002,-2.770516440390368,-2.4561143885497247,-4.2450154493053285,-0.09906252878930691,0.10296898735706769
2025-03-31,0.7971177533781153,-2.1194887940315947,-2.1921396503790564,2.143201642302759,3.3823128518992553,1.4101486227844473,0.9458150291498368,2.9760454093461486,-3.078874996576969,-2.57139791000997,-1.3921704742043939,-2.1690045074476036,-3.0588625847445488,-0.23167290968325163,-0.002465839120592163
2025-04-30,-0.2644738852287383,-0.8506652950959948,-2.2555696916632573,1.3516415829753055,2.7224027032161158,-0.8196840698743049,-0.46125292127478895,2.7438700793652293,-2.600741425318481,-2.3185088323332033,-1.0275892285487906,-2.0996935543756097,-2.897052319923072,0.12277506326158263,0.15822776874714473
2025-05-31,1.2842329443151113,0.9769335870293319,-1.6160204249960244,-0.06817602466347732,2.9084769118068143,-0.5169454271457822,-0.6002672346900115,1.4582845503167494,-1.7452144140609354,-1.2660601904539353,0.08167115078518793,-1.6520480585948478,-1.8798993854887152,-0.03865558241535323,0.07480398203882373
2025-06-30,0.40496497534610504,0.7643948737834982,-1.2880691400471522,-0.16580642126545597,2.1633255254621537,-0.40135974086472115,-1.644906329114411,0.9639565163288043,-1.3764014292635343,-0.8467034626750605,0.7141862143053676,-1.4036513179601464,-1.458998965871028,-0.022569562888655675,-0.06723663844522106
2025-07-31,-0.9459687604319459,0.38243564875836517,-1.6469827186314512,0.5337443385607217,1.0771362479754094,-0.43091288043067333,0.2923049964902631,1.4879542124502925,-1.6091107389043633,-1.291218083224949,0.045542143266285286,-1.5438436834113818,-1.8066812014724734,0.07086057049566676,0.0848447179578069
2025-08-31,0.5695841571457463,0.009705213422724204,-1.3078592726491713,-0.1533410590757294,-0.47668530622605254,0.9246109046801532,0.809828931380641,0.8526030510625476,-1.1685318849839705,-0.7716926758113105,0.2722071466276439,-1.338792162892227,-1.4104266682372502,-0.07747005301401999,0.0046329661909454015
2025-09-30,-0.20627089836086343,-0.3239694329333042,-1.2256251477084736,-0.35835594908735413,-0.5319912175867703,-0.9621337555969478,-0.7541855493192708,0.8611559484728123,-1.1162670857096135,-0.7580781427032494,0.013550479325976524,-1.2478668351011322,-1.3044538051986574,0.06721865694432906,0.0012742913479685915
2025-10-31,-0.25960850471558683,0.05563572494345374,-1.0134448933568467,-0.9941622299010245,-0.5567846101453253,-1.0320151307287788,-0.8593323597400516,0.9011735718314683,-1.0879472186369383,-0.7677991564723035,-0.26422303164966715,-1.0325115448180777,-1.0601232662812672,-0.030953162412592626,-0.04617896314360919
2025-11-30,-0.6912092203739247,-0.6242120475784848,-0.8383789658747678,-1.4205508756681957,-1.1520221294187338,-0.8028514013781419,-1.515386404437833,1.4653349583819302,-1.292038240295397,-1.149416578463011,-0.6214089833059614,-0.8271297832820101,-0.8530618941311062,-0.09343572092836734,0.0022480339178823487
2025-12-31,-0.21124209807572,-0.6238123214153839,-1.0391341515215873,-1.3895558818458535,-1.4176915497958393,-0.7818904138891835,-0.15304497856109667,1.5068101407180765,-1.2437745926748207,-1.1108933762063098,-0.5602779228569463,-1.1204687232111528,-1.0547438238792552,0.02677839653915658,-0.04978866649902159
2026-01-31,-0.6774709585543504,-0.8440240224206718,-0.7168092640166022,-1.340495124056615,-1.476962593826328,-0.8540923878259021,-0.4584892616416733,2.2567222749531495,-1.411644656665268,-1.7516356243185556,-0.8488982120045635,-0.6340164802812414,-0.6879351701918563,-0.1259663935176744,0.08066112856898333
2026-02-28,0.6237780848545389,-0.14408477512507326,-0.08653952761001509,-0.4831593079924551,-1.4972272198574266,-0.29500865447282965,0.2229058627422004,0.9020059123153955,-0.890152944031474,-0.6029443409241135,-0.2529480596172173,0.40840974844767675,-0.030383414923880057,-0.2561556139594385,-0.08732665052869361
