TATACONS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-05-31,-1.6192604519489,-0.40970713472677484,-1.7911613786807437,0.40505609501680684,-0.657612907835796,0.03255655464671487,-0.1698124800004264,2.927386586335922,-1.5635293591981152,-1.5224997746591642,-0.9304224328222547,-1.3062409137937296,-1.5545853893365817,0.4150869902104155,-0.07287250487014
2022-06-30,-1.3642260369318906,-1.6345025759205956,-2.378406321836276,0.3184548668212077,-0.4435708755159235,-0.842792814339062,-1.7460934712490084,4.436970358049312,-2.198551792486944,-2.308907187245039,-1.5427077079739377,-1.9961973763641785,-2.1044933369668386,0.771387066087265,0.13896145455855569
2022-07-31,1.4551538302793754,-0.8457259561964149,-1.637964403648511,1.6030530962028828,0.47764515725636525,-0.6064945146326458,0.02199009037272328,2.070544290280884,-2.1433170354178883,-0.6322329783571755,-0.20987735168581528,-1.4851531480770521,-1.4228402812902121,0.46668266096184174,-0.0024728375283659962
2022-08-31,-0.3627368926473222,-0.14768875556477798,-1.9023262965199128,1.0036222340372707,0.5622927663118303,2.3197910756154947,1.127230898495248,1.8919266606125802,-2.120300721601183,-0.7650162130222827,-0.3990399862002769,-1.6954003434263412,-1.6983601216022504,0.4633636222829454,-0.008438550734061996
2022-09-30,-0.3737264698093126,0.5446260257960621,-1.553824246662675,0.31516028807319796,0.519690269285992,1.2333391603494361,1.4635718452307043,2.328314726511078,-0.5571961877145898,-0.9925660432113919,-0.5124760125027809,-1.4379617486257117,-1.4078810135181214,0.8242350759469736,-0.04158469508478421
2022-10-31,-0.9090603477867094,-1.1456955371067468,-1.5120054540651562,-1.369784224100537,0.44170149995545754,-0.716424224026484,0.10033831181291583,2.4050176782104695,-1.11513381065209,-1.8331865178777687,-0.854423645528491,-1.3987879928490883,-1.4063103868356037,0.9989895107599251,0.06034851855206057
2022-11-30,0.6114625885570248,-0.44220652863283216,-1.105178749500833,-0.3679085545287116,0.2929977111160381,0.11313024532474425,-0.8957233857989896,1.5767994989419902,-0.14666858755028767,-0.3478631667129815,-0.15168192690310772,-1.083711850276485,-0.9889851262143641,0.7701095960454192,-0.06451129412243
2022-12-31,-1.2180470047507956,-0.9872637333487706,-1.0696344663744863,0.1193701045595745,0.25686774922270195,-0.8583933215515867,-1.3293342687674052,2.392732291565894,-1.103616204244864,-2.0372684286985945,-1.1458530449711453,-1.055433593687625,-0.9515400146695753,0.7216444821390826,-0.05006220965905723
2023-01-31,-0.9058329983153693,-0.9914325503390348,-1.0626139312136929,0.1688256664718144,-1.33396337448062,-0.7593732444418888,-0.1713470042538795,2.2549692059545965,-1.1241323722668919,-3.5845177305999556,-1.4820033526129195,-1.0376756326912735,-0.9720712599405581,0.7466907990209644,-0.019649420613404224
2023-02-28,-0.4562553787716488,-1.692388224830949,-1.0091348323939269,-1.2505462443689392,-1.334081473676239,-0.5327183133986114,-0.8683987533807984,1.8916655870801387,-1.1393069358038572,-3.708383083681217,-1.3493234751340606,-1.016519747472272,-0.9280774922779055,0.7260495352292162,-0.009056912485456712
2023-03-31,-0.23994463312829792,-1.0059103707255554,-1.1518155225407336,-1.1972636265419228,-1.2237005177192104,0.04803058594517001,0.4761990898619185,1.8076234808250482,-4.89633875918071,-3.399046820383964,-1.0956339068273004,-1.2355352926831429,-1.1706095397293026,0.9126909713989851,0.07472091818419944
2023-04-30,1.0809491251827454,0.22105433770515395,-1.0677463691544542,-0.18598678188022,-0.41217915666586347,0.28030941292658407,0.8052597439047207,1.1460255655418257,-2.25513239729427,-1.0811868774851872,-0.04197427617932717,-1.0669364266132013,-1.1083192007044738,0.7882804419315665,0.044547995955882935
2023-05-31,0.5903596779745397,0.9070175998233655,-0.6179216874150377,-0.5175613599682944,-0.6032190241494659,-0.19138419995020994,0.3321490595897199,0.8039780321197627,-1.3640603635586714,0.08801336932910117,0.6944670914084177,-0.6001472642886189,-0.5109574108713202,0.5096433369156029,0.07506099749278987
2023-06-30,1.0121246865040199,1.698012218133453,0.0013519365021125785,-1.3161308029326053,-0.6694566237306103,2.3103876632618436,1.573770935822082,0.5631602005737307,-0.0722732752717539,1.9246588684246417,1.493576733819595,0.11170400771096418,0.4023936823917681,0.9800171330525668,-0.0018598305617522385
2023-07-31,-0.11649826972394624,0.9343209836806968,-0.501530262010976,-0.5664015765665509,-1.2089212330021972,1.2364524825969492,0.9567399968234808,0.4534122983103754,-0.020751086795674386,1.4517149322725256,1.1052828401407868,-0.41473556851332666,-0.3903076641333308,0.5319278373525961,-0.029460662727487166
2023-08-31,-0.550284731445326,0.238212394914711,-0.5627064825228654,-0.05182653741214209,-1.0382665348466757,-0.13564655759731592,0.44311411515687016,0.4871562726436019,0.024799675479878065,0.766433429972107,0.31020121127433775,-0.5471621321846246,-0.5036221857870443,0.3814298864894705,0.04973099662425729
2023-09-30,0.8950518672154371,0.09850252921927745,-0.20179163784231213,-0.45341243020482563,-1.1322504631955663,1.995902926704408,-0.30732779411616873,0.10919118722854383,0.8142407306010818,1.7386437340806566,0.7393433254450328,-0.0025656902847162057,-0.010557964883915888,0.6823669029962625,0.026557038435483453
2023-10-31,0.4134360742452455,0.4373534786290741,0.326275113676145,-0.37680660870494115,-1.2943733582527852,1.1855925581631654,-0.1459899015855994,-0.21487449037663567,1.4431540081350025,1.8244075467875966,0.76319989773326,0.8960521096021982,0.6627639691185744,0.6606959832323523,0.04373194969109462
2023-11-30,0.6911354212316566,1.2567704120716459,0.42425591701238596,-1.27754840241915,-1.1916749112609668,0.8819154474708818,0.7582229197388595,-0.7554653426237147,2.0557779489630836,1.9573326965264628,1.042084578028704,0.844707952530046,0.63119445258591,0.4312429073999347,0.1443183544335324
2023-12-31,2.4098748799441605,2.2051752925097663,2.9250850337479037,0.46732538863353856,0.10684316111215562,1.9394574958654232,0.23913094528548912,-2.59681871950691,2.8012229260442134,2.740290078006074,2.8594730014961858,2.0924038652204087,2.5462558022599313,4.4428518625874,0.028297406823447863
2024-01-31,0.20182267597208386,1.959145736409336,3.444263779635006,0.3961206910105106,-0.02820598109828928,1.9975263526729063,0.6756591066464719,-2.595193091095635,1.8090293563462148,1.893959126896037,2.093136212604186,2.774262666779433,2.9657213039737425,5.398252979939842,0.062458062414456575
2024-02-29,0.7262424658384162,1.9557839821648435,3.7125116980517574,0.22120333897724184,-0.7233793995417861,1.0575953015287967,0.5681766821786072,-2.6312799358443195,1.309040192967282,1.7466801792825208,1.919597737483508,4.224264590796786,3.089421243669796,2.1319662944951854,-0.08214768025792742
2024-03-31,-1.6737796982084487,-0.4485040506278272,2.2475290052284667,0.7376184787755603,0.9582742816458937,1.6551494725866616,0.4575616992566989,-2.02717728493665,1.585298072290096,0.7555365324692109,-0.04696170773160728,1.3138364704649068,2.056533141101031,3.113097028060065,0.011022026824429562
2024-04-30,-0.051667252642692375,-0.5993818442912495,1.5301849246974473,0.618911004534314,0.9271706331899104,2.63192315370335,1.1537302970950485,-1.8063066777020234,1.2050388600234805,0.575576762778178,-0.3559449963106664,0.9079056076083256,1.393437247996363,3.9251782336154544,-0.04436830912607835
2024-05-31,-0.8987794653047483,-1.5861731176893437,0.8609973244373211,-0.3528284547252684,1.2455668556835977,0.7196334437478363,0.5579514041074486,-1.4039569686545788,0.6326380621163429,0.16739253438239798,-1.170218797139748,0.37859631474197397,0.8383936801915242,0.2821264042709918,0.03449086963676826
2024-06-30,0.33674593517950224,-0.36467490439431965,0.5766907331068936,-0.5308987329571584,-0.35534849478808755,-0.338140028556791,-0.5804487883061825,-1.4317345644583654,0.6104772447987314,0.21940306262968198,-0.686621189537378,0.5981684293321201,0.48327728672735415,-0.8837878304193302,0.09243111201702335
2024-07-31,1.2676685092258106,0.36294197006774714,1.0950835070589022,0.5460367012874792,0.3458631178219983,1.2807519456982377,-0.48549315461047654,-1.477697789997728,0.43836760617027687,0.441737689223618,0.40262202816515674,0.8007319076514909,0.8178388720390671,1.31006173633625,0.009375984302336382
2024-08-31,-0.12827260176145153,0.8424055331279076,1.2599174737986811,-0.37615157439406305,0.13227955763669563,-1.6940593151480654,-1.8410964117894433,-1.2632722188733299,0.29077905514946834,0.4605211148433113,0.4806663820767333,1.0821087604186088,0.9592272752796841,-3.00901931488662,-0.002669894373108629
2024-09-30,-0.35739566826456015,0.44957450585120984,0.8270153874869997,0.1592581309480019,-0.8487083940148271,0.6899293272318705,0.9494427227070799,-1.0401269633093,-0.08724287884455914,0.25212354774338613,0.16814976343607677,1.2308079468922892,0.6087715155741905,0.3976958656125669,-0.1772299003424212
2024-10-31,-3.55400826632016,-2.1093458246395853,-0.38050809881651626,3.090113565948286,2.544098516436638,0.5001274527424694,-0.23946174636780315,-0.4396824557620336,-1.1632100048116105,-0.6972475450752722,-2.050351871149898,-0.5884732150610931,-0.36517267821805793,-0.2581883968993498,-0.04477598848431248
2024-11-30,-0.8435658459171084,-2.406039445988159,-0.8639086703382196,1.9194591007501376,2.3428236859458047,-1.7133748375272015,0.10035192124403816,-0.2333960602977502,-1.3333241622104115,-0.9676126193719751,-2.2113063292914874,-0.8785860890639977,-0.8785529394104052,-0.6257807622743723,-0.04692990210208159
2024-12-31,-0.8089290332884834,-2.4367734981156577,-1.6808388370471705,1.0396887073727736,1.9631653639691662,-0.6315128052383411,-0.979886653625059,-0.05453257088921223,-1.5022074565555508,-1.2045246133344902,-2.1431028045723237,-1.3703333521706598,-1.8148245575947732,-0.21642821863428138,0.11351022718364931
2025-01-31,1.598570101198896,-0.03367258957892187,-1.2445603842459647,1.7129485772568804,2.1738446040575496,0.5751588753777443,0.09425781499997991,-0.3183731253706417,-1.3823175322154015,-0.6623739079890424,-0.5559693676534632,-1.0982515575742495,-1.2617874005262968,-0.6423282231535822,-0.06132632698872634
2025-02-28,-1.1133617040504034,-0.17697277192088542,-1.679592976214839,1.7972403294705304,1.8622256246408921,-0.9976958871168425,0.8256185318770056,0.00952677266907692,-1.2807730926616232,-1.1299176318896704,-0.8314207048261801,-1.3569737092008674,-1.7549995110519951,-0.05874468772017973,0.03887343340797543
2025-03-31,0.37222714592604267,0.4164129052849627,-1.1442212555563982,1.2497762229534748,1.8922354327453619,-0.419238532636224,0.15180080396846365,0.4204519004036113,-1.0147045965754438,-1.0613567776660198,-0.061122375534160944,-1.03995188516762,-1.193099558861351,-0.4584434354342379,0.15150934934623211
2025-04-30,1.9590905802368166,0.657028313277035,-0.5685600987162562,1.9313968127279832,1.325653728805529,0.556937300941829,-0.436854329700294,-0.14649059500490186,-0.3733618916201846,-0.13858742041277566,1.439567218350414,-0.7178175632398539,-0.5888997910586377,-0.3481059751107377,-0.05238643257058422
2025-05-31,-0.950420215456747,0.6924317695716928,-0.6418887152176824,1.5474255854581342,1.2742976295833779,-1.4146060871554653,-0.8005422343459224,0.2782341714844097,-0.8186996800382311,-0.7341838244194985,0.3828947682391129,-0.7771789953723738,-0.6628761764225317,-0.6728063938310859,-0.006711434587986692
2025-06-30,-0.2761835093590269,0.3388306928973233,-0.8248960097828077,1.5842970980522193,0.9432843726122078,-1.8435454686611543,-2.4800113918577336,0.660754732408153,-0.7751542462160067,-0.8809152161267881,-0.036166700430792155,-0.8816360805110691,-0.8492434817931636,-0.5547665289230875,-0.023664839901409395
2025-07-31,-0.4623752442868327,-0.9647457516319418,-1.244561553689989,-1.7126043981805854,0.4767745765099193,-0.8078203231868974,-1.8507062034081831,1.0178763819806862,-0.7804848331836649,-1.1238415428066388,-0.3503258998897265,-1.1596992275084086,-1.312917753015998,-0.2863516032074227,-0.007294524068570271
2025-08-31,-0.22888640823404216,-0.5484971088594799,-1.2482112075120289,-2.1240622333234374,0.1027766761154017,-2.022219721410386,-2.791854287806411,1.32348810048945,-0.7865762699014058,-1.2003744942334773,-0.5679312798339783,-1.1835944037270933,-1.3127947660742678,0.16438535115031774,0.058247656246725614
2025-09-30,0.640698104348983,-0.029237442481261835,-0.9722823066700125,-0.752615794195184,0.12928101337938552,-0.4655358508687489,1.0377601351339392,1.2848562066288225,-0.8573417555613071,-0.5039139301902182,-0.10337255980561516,-0.9587065838665745,-0.989967632431017,-0.4384682213199993,0.031123115270176388
2025-10-31,0.26963600968909873,0.381609530507214,-0.0714237966077942,-1.1130282254503037,-1.7197012794307855,-0.6162896750738076,-0.4082478058252491,1.1163483617501695,-0.6085894636993244,-0.08769713361601868,0.27441454927244086,0.1808827451292751,-0.02367335171093125,-0.7985479468434311,0.006331842836936395
2025-11-30,-0.06597373919844267,0.472073566876208,0.16957443548157972,-1.3235305166057374,-2.223602339669628,0.665677953053883,3.702021181041484,1.2346099454829285,-0.5264573329771403,0.001244998563544942,0.23237163203195793,0.9312457726987129,0.23377615501278376,0.010787874762041528,0.01657963878855764
2025-12-31,0.09295068903490056,0.16674699312460756,0.4730851658808185,-1.8561672331415493,-2.185789459817201,-1.0725325855547339,-1.091967339957242,2.1765734678927497,-0.41269856039258296,0.17047570311943486,0.27610357578786465,1.5554008358373563,0.6326736985049862,-1.523825763982606,-0.04996955064750092
2026-01-31,-0.7939403435246676,-0.41380653079054097,-0.2855070584451696,-0.9089650337370871,-1.591867728390657,0.2809171764640832,0.703037643291277,2.5916650223743476,-0.32980902180208266,-0.6819232306205245,-0.363066817491382,-0.14324879885094288,-0.1889740696201385,-0.3061854352379022,0.006242052884281393
2026-02-28,0.0743594872272191,-0.3521289737814881,0.09841519958821943,-0.8582252962160498,-1.524235562976291,-0.7955977977313665,-1.800565122413011,1.99143553029127,-0.24599463473956001,-0.4965936949763558,-0.3568364065821241,0.4017459730617147,0.25147257426376557,-0.8563872541608485,-0.01813005662109399
