USM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-10-31,3.291630963430238,2.354100590204157,2.061578645611091,1.2113758419216525,0.39277700943482435,3.334275487279164,0.571081772637488,-3.8991332640942136,3.6904778998477017,2.968509293236401,3.33016553880231,1.4410859796587798,1.0891754450680065,7.2348957338544375,0.37525826165636955
2007-11-30,2.520268826170498,3.9610621484873554,3.502079689855861,1.3545473161338641,1.170963182550611,3.0073435469869776,1.517644838818007,-3.812144027272951,3.1129350692581785,2.5785378632499096,4.6831934398909105,2.0332624255233043,1.1863072982381502,6.8347038920098635,0.04701396476817611
2007-12-31,-0.04192442412149443,2.9541601596649802,3.6562497131314804,1.4026612597329695,1.0561561011568452,0.4898849888533756,0.41366732448621873,-2.6959007087364566,1.8395240597157203,1.51351215236773,2.210732913278149,2.6743275596540106,1.51941494321196,0.24302921441238245,-0.35087170950399127
2008-01-31,-2.801183586348254,-0.29913332517536273,0.6520458113995455,4.057255027844851,4.44675037976285,-0.006498566416705789,-0.5712522121309851,-1.5460274075245761,0.2727816383178329,0.19956711648453945,-0.519338842572685,-0.12952760818367776,0.37277172873371794,-0.4202613557555952,0.020307909568944637
2008-02-29,-0.14944368072069403,-1.60781596425092,0.7767826076450659,1.2084382484157739,3.510541923057062,0.9848866069720538,-0.3106188074869949,-1.398749282905913,0.21927539026084297,0.034510636765118,-0.7575882172160151,-0.056549682333397064,0.4789298641405119,0.5945797020115338,-0.19895395684309664
2008-03-31,-1.457014452260565,-2.3781589870429625,0.2771450056659552,0.6622424001265297,3.234816382653019,0.8100584915822842,0.2610157519160515,0.6178183864181118,-0.704453772851628,-0.576075413990415,-1.6604771590635223,-0.3513263552467379,1.1946159535181016,0.2562833785183517,0.1405819506211894
2008-04-30,0.6282765879589377,-0.5029326726997239,0.5437116608005437,0.4269795705033906,1.8308096689269193,-1.2974272646796179,-0.3908018485396118,0.09311293701678978,-0.40859853187199346,-0.33944620357444377,-1.034450435804083,-0.05283674939137724,1.3128524793750052,-1.6239043998210474,0.013568729206068796
2008-05-31,-0.09409707332674884,-0.47796783705712964,0.07180901358817557,0.3709917479795853,0.49906526454559136,0.01814870027122631,-0.15456079041489112,0.045117706233781446,-0.38607817939392436,-0.41036778824416553,-0.6745014963648702,-0.03656765472669529,0.49364656375386107,-0.297729727991837,-0.3170396370813367
2008-06-30,-2.1191204876144667,-0.8273065489664818,-0.45087262454989696,1.1995564509423136,0.7580533485658834,-0.9587189875829051,-0.5389409606088362,1.226424243653564,-1.0136444336843875,-1.200285474579438,-1.3574447146868984,-0.5331165072168182,-0.10467716185900017,-0.5146599773774215,0.23915094208770876
2008-07-31,1.175541403598116,-0.5164995457005606,-0.16466644426338872,1.7122803273116272,0.8081939536665319,-1.1789300806889154,0.03801797790751348,0.3024491905026267,-0.5793333651969205,-0.6951208542111815,-0.37773012585220467,-0.2950185373636772,0.21836024672023818,-0.8343043483388698,-0.09466935953247554
2008-08-31,-0.7538568936061395,-0.93598871857244,-0.42080550862765215,1.541726491958752,0.7774693175960139,-1.7718086427307849,-2.4883835433531534,0.67401822975305,-0.8111853170452523,-0.9954386250793142,-0.640044435424815,-0.49695892323353325,-0.18528678021004877,-0.7721449194771343,-0.38423154217348404
2008-09-30,-2.294819781874484,-1.152637010263931,-0.9964862773043933,1.7649247887369541,1.319434209744104,-0.20067121972156632,0.20455954632239934,2.1511270262696085,-1.443610124036979,-1.959234045484485,-1.7699032065220726,-0.9459470755616746,-1.5275586284928213,-0.14236567017385934,-0.43215878075064285
2008-10-31,-2.2479047939744654,-3.250644975114733,-1.58511085035131,0.1590795064623695,1.4152467925011893,-0.9794889678768038,-0.41553322596665204,2.9580952862482786,-1.8065803677007166,-2.8530606734115778,-2.3621459840310246,-1.331606475951101,-4.54999245241537,0.4076690492175378,-0.5834482633035207
2008-11-30,-2.6376448208984042,-3.9126127357418543,-1.7653543709666821,-0.8220779480990303,1.7439047115359418,-1.2152758141906739,0.6186100149205584,2.8835723219956,-1.9264657540135193,-3.417481224118256,-2.6440397035094927,-1.3910629721749097,-7.018568926977083,0.7734789146890595,0.36752495996279816
2008-12-31,1.5608533199366894,-1.3558615102252238,-1.585407548219571,4.017422733438275,2.8730480316363174,-0.7177246520231939,-1.0686451511450825,1.1320683499617896,-1.5286348259522684,-2.123294906518692,-1.5352747668731666,-1.180694921574252,-2.6053405873072055,0.3994562324133683,-0.17016552580430305
2009-01-31,-0.627409965413962,-0.7236401629535972,-1.4546784915218176,2.671857967545655,1.8159156911120675,-0.47412643223814416,0.1548334121827803,1.193869306456525,-1.457324329399112,-2.0629135846258606,-1.3007081650437844,-1.1959558164709883,-2.4754464208832356,0.19545132730899384,-0.08681755975867124
2009-02-28,-0.2480502658159497,0.3274900464380935,-1.3821235841358426,0.6939328687681892,1.634895373195708,0.9005396544444705,1.9345543417008517,1.060437660663374,-1.3159752127659035,-1.8524770843867022,-0.8295878938551947,-1.1453405080561436,-2.3783397590511512,-0.6311526560051639,0.2424900782604074
2009-03-31,1.028107497152608,0.07566951103684241,-1.182441865431646,0.06927828350874414,1.8617721281340973,0.10136216280599242,0.6722872036195668,0.07971462656788451,-1.1545065049847993,-1.360872359404458,0.2540997942316054,-1.0008005919864207,-0.9602206529885031,-0.1727059597107025,0.24480504809538922
2009-04-30,0.975236494622995,0.9320793471619132,-1.0940493265896862,-0.17762166989795455,1.5020706412168576,0.3173826919781221,0.6092503331583394,-0.1626097915634477,-0.9797783869278691,-0.9927127323616319,1.1092796851152027,-0.9680766970593511,-0.6433800835430477,-0.30204034794612744,0.4519851237430572
2009-05-31,1.689081170051494,1.9499693332409964,-0.866394986437341,-0.8556207039198136,0.198344998655864,1.180454718236411,-0.1832693128861702,-0.4685867437641009,-0.6727306115201718,-0.4598531443956043,2.1209024603907407,-0.939028265861875,-0.19606854797864878,-0.575837175610495,-0.0953101798043249
2009-06-30,-0.35185914853358363,1.1418344265473095,-0.6958382143980341,0.49886685356313076,0.15517209520947467,3.183256246839923,1.504532396294439,-0.39823632438603973,-0.6791700165925957,-0.5293953436255866,1.055384511169798,-0.7971997949142736,-0.08547894410059036,-0.8147294193496528,0.011928570865273812
2009-07-31,0.03884533631324116,0.6675216887000053,-0.7918466410795387,0.5701007035375002,-0.24712255736909766,0.5722515670958003,0.4124058704031157,-0.3922165022883814,-0.6115628515668384,-0.47335407585672495,0.6288497515949256,-0.888118919594179,-0.18031788604200494,-0.4148677192002245,0.069651416127149
2009-08-31,0.25459457719631345,-0.029695177505068872,-0.6501499907596464,-1.3022484156589353,-0.6057201589090716,2.1091505416443694,1.1401367291695221,-0.42972026412544245,-0.49796450054243613,-0.3416974199237364,0.4319726174259245,-0.7669375749549437,-0.04661807517122445,-0.7468174900876405,0.21852460545791516
2009-09-30,0.7786897167235621,0.5476422233398728,-0.10999075504613794,-1.128602723901701,-0.7409529128201674,2.65375956242555,1.4661884413479451,-0.5406728331274067,-0.2682989138665627,-0.039015370949213334,0.6907643794984056,-0.21621303495130664,0.38140799908303225,0.48364453427353266,-0.07376615023960903
2009-10-31,-0.27662470512071086,0.38331035504469335,0.3883628603710088,-0.8499028650807321,-0.7127385037735983,0.2869296346992865,1.0233455314022137,-0.5142062945131965,-0.24745727916203356,-0.05116700134437638,0.18339493770519832,0.28333523896107743,0.7785260507496722,0.13434956270912576,0.15141282732991962
2009-11-30,0.6054096229321303,0.5605523437661384,2.200876664407896,-0.7528038675983654,-2.081705378083753,-0.26262576302288376,-0.7964311026745668,-0.6548150437656025,0.06622741302350137,0.28125359165563946,0.5381513892654396,3.7460753056089904,1.8507144840880407,-0.6829584635712372,0.092877164473929
2009-12-31,0.44221338731839405,0.3890169298559625,1.3676824579517604,-1.0641806245613856,-2.2396333571184566,0.3756540696043076,-1.223763440622653,-0.8035278708123453,0.557293392570357,0.6211112654086738,0.6987040717585837,2.4912783105985365,1.1318123442560377,1.4999153044159441,0.010562384621722385
2010-01-31,0.12235816401521116,0.6396825558791528,2.18217797949414,-1.4277891289170226,-2.0483070124751195,0.8815658491626318,0.628016233440623,-0.9088859710109599,1.0072614164146791,1.126656707523216,0.5386860430155417,3.4236669253417396,1.390206685844788,4.146664312896834,0.0698165947625226
2010-02-28,0.30030071454010815,0.454997879629875,2.5373747578703387,-1.564365687027369,-1.804229721169134,-0.43123516556216723,0.10254189409683422,-0.9962509576625862,1.5909519891011215,1.2831761077524755,0.49956348825174574,3.4486472206838954,1.4992938077210718,-1.5733481011675354,0.15801311631741286
2010-03-31,0.6372026226048494,0.5486010775860617,1.96302794131962,-1.1546166126246689,-1.7887011979140457,0.1084803884222207,-0.07505752721038998,-1.1345434512949515,1.5720559421421696,1.501928241774476,0.7807366551641421,2.836830670140953,0.9725580165100204,0.5969082503999452,-0.058780850167566664
2010-04-30,-0.2718029749921271,0.35004033810182766,1.0108119408342293,-0.7949025717278004,-1.6566579202393379,-0.5772173621345904,-1.4585091314195868,-1.021619308772987,1.3671462171262565,1.2966858548804747,0.2768566995738633,1.4387858025013147,0.6846642937071982,-1.2802121969814155,-0.17214388040559694
2010-05-31,-0.6888659856311886,-0.1649481965051418,-0.005781458088433865,-0.27998677630723634,-1.1196576185097815,-0.5663518112998691,0.009341256139482647,-0.8989450686017274,0.8379249026778709,0.9812785212763475,-0.31977649008747905,-0.16867971021371972,0.29473462014388396,-0.3947616473625742,0.03592471551943785
2010-06-30,0.16363811207079654,-0.41290627418478903,0.1676783936453058,-0.8022828075868148,-1.120962770296048,-0.7392780303537431,-1.213875446078129,-0.8547203259474482,1.0370404602299095,0.9966694225631679,-0.23499044079422873,0.011244174140969416,0.3818476873082378,-0.7039665513900002,-0.01082391806101017
2010-07-31,-0.0799646067302784,-0.3114598064905502,0.12877393104088533,-0.7079981800040924,-1.0526385695609726,-0.7122434328491006,-0.2738118893863149,-0.7734491832676771,1.0616012208119177,0.9204253836719888,-0.3002604036572273,-0.034197785431329224,0.3713174730066601,-0.6261639068208348,0.013809886239572087
2010-08-31,0.0635289787572259,0.07647436588834917,0.058490851946837154,-1.3501512609880142,-1.032956542322961,-0.7805514578215832,-0.6884726190184962,-0.724231750952686,1.1944434676287412,0.8993951031300446,-0.236133916767957,-0.0969941386224895,0.3389028882274405,-0.5963697879131298,0.03687863038536599
2010-09-30,0.14080011440382623,0.06057188533102486,-0.1472522446178946,-1.2303311581713587,-1.256932680704211,-0.2370399519283157,0.5686741171109354,-0.6626598780462947,1.2642652252398368,0.8674119679265588,-0.04339039639281285,-0.233606520605541,0.23684622263773786,-0.13041957467446522,-0.0011500863832373297
2010-10-31,-0.09587225969838616,0.056855665113778986,-0.08457878036216347,-1.1680645141136237,-1.167909647912985,-0.14579587402671376,0.4750591869561715,-0.557190314336072,1.0841782204403534,0.73887949148388,-0.03604489288744301,-0.13409243153241748,0.26440004929338756,-0.08991738812354721,-0.11965475170206266
2010-11-30,-0.772367228774927,-0.33019045298309774,-0.381518687114693,-0.601422078993091,-1.268494058781451,-1.100731066243088,-0.40141667772695855,-0.41297701227309475,0.4247344092489434,0.4404685921490988,-0.478994106728088,-0.5209454715064836,0.10093031802819857,-0.11673150993281506,-0.09162049700888576
2010-12-31,-0.930268316080971,-1.0400795347262264,-0.5673508111099361,-0.7436867502555522,-1.1249708325023937,-1.0981346967310002,-1.5974788448760426,-0.2183852083184645,-0.11785210518558939,0.14148749131218727,-0.8699885901882121,-0.8107764259544543,-0.08837357277443048,0.15816057756594887,-0.26357323947518074
2011-01-31,-2.027562042654654,-2.16763451335192,-0.7784923073374405,-0.4433486980383413,-0.5608714019852283,-1.0275697282294096,-1.3373146199780914,0.2936749894920623,-1.390044179116571,-0.5898934231545028,-1.663506333827287,-0.9035520502199343,-0.34647843995153776,0.42626143591628635,-0.059064784416483405
2011-02-28,-0.6023077627003075,-1.8879413161775733,-0.8734794583877022,-0.1738476663604962,-0.5748885331962351,-1.1898488050854115,-0.6095666748388309,1.1180178412927988,-1.883892411521651,-1.0893278025087132,-1.7037974977137111,-0.9876283946880625,-0.5607014522081535,0.6373222196345325,0.11395935699323075
2011-03-31,0.5033215014089478,-1.027087712562116,-0.9207361166663578,1.011362981315924,-0.27906096824096366,-1.1965238490298342,-0.373260700898644,-0.49886512963502044,-1.8804634694688633,-1.1228635446643522,-1.062620875045827,-0.9365927467916285,-0.647540817115917,0.6863782695817404,0.1295831532336726
2011-04-30,0.6613716943315933,0.26345613575003,-0.8353932438977942,-0.14806342846227188,0.1294379829221069,1.2045620395404175,1.2634021348354065,-1.4949434334452878,-1.4017350358649872,-0.867548093058151,-0.24925246420842465,-0.8040019953438955,-0.6386503845124991,-0.6019982324009567,-0.18355308404320128
2011-05-31,-1.4512529229243607,-0.10444876239703337,-0.8621014531149441,0.9491142809497533,0.4597184725088858,-0.4180208101673683,0.6539852020103099,0.4353051716330304,-2.1487397836715627,-2.1298650421063026,-0.713906061650625,-0.7957052538141034,-0.7672286693219215,0.15816760815399894,-0.004631782250038214
2011-06-30,-0.03323479373810271,-0.4540533408070652,-0.8906555661588794,0.6206003483641889,0.5906666789084244,0.03240954779552026,1.0899624637259724,0.7197887548449682,-1.8505917496644844,-2.0984703716594257,-0.47985848265540565,-0.8076833857360963,-0.8097924810178956,-0.06811807027215312,-0.1862289019828744
2011-07-31,-1.618556200159616,-1.7969592814542084,-0.9751003551447982,-0.078353755507176,0.3268723449675759,-0.2898518484912694,-1.1188874202196266,3.7275260601092235,-2.112156651804262,-3.024495317148472,-1.2526288910878463,-0.8966377932048475,-0.9787959135211081,0.1423150312482949,-0.1985600732868627
2011-08-31,-1.5704239886066047,-1.7086681468879625,-1.0619245322344304,0.1559781634357834,0.8531340787632047,0.5343874540153902,0.6393852886247976,6.265692494583533,-2.0629862406377,-3.2653437617217995,-1.866976513281963,-0.9156376893540642,-1.2173246998776748,-0.42903965463558646,-0.11403835042945268
2011-09-30,-0.7624717098025943,-2.00436892468302,-1.0959288419373898,-1.1880776674570828,0.3346098804116468,-0.16388702987919831,-0.2930754134752005,4.498080000907162,-1.74266535679033,-2.664405911322648,-1.8053136769041036,-1.0020361902425228,-1.3551650391476402,0.1368560500730042,0.012158204479809363
2011-10-31,0.35501924014838804,-0.9996334618699273,-1.0354519030356946,0.13092164352574445,-0.6106449095189821,-1.0300669977842511,-0.7174534478265884,2.875539469812392,-1.3539396162619968,-1.9878257265514163,-1.1151051269593382,-1.1171458803126264,-1.2451001019772145,0.7405495390854245,-0.319398285831247
2011-11-30,-2.4555567775355454,-1.4089785025498665,-1.0216626435599891,1.4469163362044257,0.5414777022554551,0.20842981959068457,-0.5108362984242918,3.5169845568953932,-1.3675128791240612,-2.1200594541084046,-1.8189983360059243,-0.9604447696474322,-1.5543919925540286,0.0907438313925843,-0.025264501659481933
2011-12-31,0.1649450161065853,-0.941053592281704,-0.9422584120396268,1.7033619787742234,0.3935903109931393,1.853441829154112,1.0264581603751817,2.295954888086288,-1.1050010047526801,-1.621617252928426,-1.1951639409639945,-0.888014833342528,-1.4966501745473746,-0.9616292515713274,0.2935284882541611
2012-01-31,2.785163032498772,0.3025283821287413,-0.6435446367031287,3.985197617350938,3.478795195383165,-0.5781044978908938,0.6266085985272672,0.8483829123925218,-0.6511381848570199,-0.8768422821809381,0.7784907515984791,-0.5042384458546112,-0.7022456766078846,0.38490809415026683,0.12815128599356718
2012-02-29,1.1795054524116209,2.3415401585412057,-0.46594785435040925,0.7335530097615418,2.6805385428377355,4.449861860256836,2.4486705302336382,0.3824197305831959,-0.37917323072350617,-0.5342871378442394,1.7600776330778227,-0.3854050852882502,-0.4017676447493335,-1.412765417753394,-0.15066027488748984
2012-03-31,-0.7872725329476089,1.627613563610145,-0.6104484022372634,1.6714495292017961,2.3593939824649355,-0.2428241311887375,-0.6008059312259195,-1.9646626927609128,-0.4564446845416896,-0.6542618311281103,0.7758196157676127,-0.3987882713120582,0.1694581311445571,0.636005865891148,-0.04489531990789099
2012-04-30,0.03501615667100632,0.23761768503964192,-0.7685615499365059,0.2729028330232269,2.0395506002454056,-0.08015915838446273,0.6059305542594362,-1.6059574803643533,-0.36809134268297616,-0.5923329264121404,0.7531982005948652,-0.41838305581043406,0.3196066344993278,0.6376864679088744,-0.1561367777988877
2012-05-31,-0.7636744839187658,-0.9013948886918475,-0.772320212986768,-0.8952438531899456,0.946042626607412,-0.4529047246459986,-2.4911877350840386,-1.3412209846778735,-0.37632154764268444,-0.7052369409703706,-0.24806112251548915,-0.5177018586393815,0.4580368965319169,1.0273822017530296,0.17467142801571015
2012-06-30,1.6009794824881187,0.4990420585687411,-0.4927500585911978,0.7192402267381115,1.1243683395100057,0.8311334120159346,0.8912520308902492,-1.164224173493999,-0.025150481962404755,-0.2477744855005984,0.6592413394374473,-0.27396187275089734,0.5210576787359152,-0.5324662028467626,-0.10926350360658457
2012-07-31,-0.4560037769748278,0.20425058103695545,-0.3119899568910578,0.828424817338266,0.15468470630850337,0.698692465565742,0.8070382926157572,-1.013335397174924,-0.022221091203530094,-0.32463421993290636,0.09540841125021335,-0.3117994631206259,0.5971041792593921,-0.4660550057301477,-0.1856791424888006
2012-08-31,-0.9490308802610103,0.07343780489407004,-0.20766504895696725,0.9315284209287524,-0.1015887283420841,-0.46227267898126195,0.16751623615505135,-0.8886212039101014,-0.09856269351323753,-0.5482765222963742,-0.5356130644371224,-0.2899935014603224,0.6738839396819587,0.5801004234216982,0.1222573160513045
2012-09-30,1.1963781015712045,-0.11547877950138827,0.4884481463669238,0.4237473308296386,0.22299954758179308,-0.4303203479046583,-1.0722733269431686,-0.8020893324466363,0.22874822189512237,-0.13445068299103233,0.4633708548191894,0.3407265134041524,0.7792116893273815,0.21738245318795327,0.13872620950162656
2012-10-31,1.2555665661406743,0.9620459787700668,1.0933944436593386,0.7107882884373009,0.5060646208327271,-0.002435597753113867,-0.4624054504469619,-0.7273564230258618,0.7260796261411497,0.37312465520963145,1.5078260810599053,0.8348689060877167,0.8359473074354647,-0.09878224660704935,0.05706245836321621
2012-11-30,0.6583151272170547,1.9689795091036115,3.766745744575361,-1.7059048657736708,0.030441535362217404,-0.14775774541756778,0.5334962811933676,-0.6533789902534449,1.2915901317834297,0.7515416081789323,1.6284014258474406,2.9353601780309866,0.9401606905388674,-0.41719125726906725,0.07235859856629594
2012-12-31,0.7066830652546328,1.5693796008022314,3.852038961041527,-1.613866922855647,-0.4390868872681915,-0.1815294830090668,0.4204614603410698,-0.5835873083877393,2.05285781584034,1.2589307258959237,1.9002301912760298,3.4404335807541817,0.9580613876686217,-0.529712363912845,-0.10216212895687758
2013-01-31,-0.44676420167092173,0.5307396859254712,1.2331756953436674,-0.7213462267075259,-0.6213180871992928,-0.951615633301619,-1.3633823263890812,-0.5078488524636624,1.7171571227240499,1.0072800547542677,0.8806585148581002,1.0545939197133118,0.8919029431103812,0.014131790245744218,-0.24009310962798305
2013-02-28,-1.426164845203388,-0.6733656445162702,0.06404919430938454,0.23352524052483645,-0.13090889588713844,-0.4385319470338369,-0.34950173712298716,-0.424366556950132,0.6310721108792583,0.049290757124273166,-0.6184551775070865,0.0848182252162014,0.7987003667938269,0.40446952919476836,-0.059423420470800646
2013-03-31,-0.171895259067468,-1.2326526043622066,0.28743027667091237,-0.7967599273774072,-0.5003219890239783,1.4747209464957642,0.5941679076629669,0.6386453758717172,0.2642582202960635,-0.08781602120108045,-0.8736615441499624,0.19046835179356914,-0.031592412489664566,-1.0441064952857873,0.14536585027152543
2013-04-30,1.2012349850731208,-0.21945919442140888,0.8254886040649598,0.8501995044024062,-0.4745222867179925,-1.1695182165132585,0.39286977865906814,0.43596736602888225,0.8455380824369277,0.7778067591284481,0.05655025528357878,0.6833660250768044,0.452151649274111,0.4462199242295477,-0.0988458346366326
2013-05-31,-0.386671218266125,0.38665522876212916,0.9737690172228678,-0.2007864536036123,-0.555325775787087,-0.7942754684837189,-0.21958764684204163,0.4787790759354903,0.2796561222499467,0.2665091078175941,-0.21379606502941256,0.8190723086506977,0.5478212564634622,0.15550438780783563,0.01716780362236528
2013-06-30,0.34552151929136615,0.7050784505988268,0.43341909371179216,-0.31533052264791567,-0.7775240645377427,-1.3612080991452857,-1.8405416947721975,0.4182257054357733,0.14512492094412946,0.38648197084386304,0.2629008495158714,0.2806025062870922,0.17100341831029403,0.8311138986574936,-0.028049303809899555
2013-07-31,0.04260959010042104,-0.0028718386332932814,0.6500116704122963,-1.3142850813841636,-0.7851321605959949,0.5578615936195304,0.8268481626250875,0.41335289633394273,-0.21841192375208587,0.15650093621553687,0.387984687956105,0.49978543819054067,0.33130559100727114,-0.21703313315515635,-0.07494993566224707
2013-08-31,-0.31514911663360295,0.04889908424151905,0.9594677369319328,-1.4409114867893205,-1.9646923475188292,1.3784187740057878,0.9163783902860064,0.4890049012842711,-0.8237003632105405,-0.467998172375165,-0.011035388596786551,0.7429197735250039,0.5662436253851533,-0.21193394651331965,-0.0047281411959459
2013-09-30,0.12466323108926922,-0.09325436220109248,0.4752777139940481,-1.502592246359595,-1.8177537097401208,0.21970775354269698,1.2003893766814715,0.5426556472398008,-0.6854758799800319,-0.3698710348274315,-0.0580934965991396,0.06512221496240435,0.16547608390225738,-0.11628743823310056,0.16960278438617996
2013-10-31,1.3067622680859883,0.710439884726378,0.5151739644631375,-0.1412972607373733,-1.4260940115139662,0.8582212294848928,0.24683903972066967,0.4423872732455818,1.5136879439263373,1.6893599146504743,1.1195157437816607,0.22647536039435837,0.25449789611225937,-0.3446758701546332,0.0620353909194527
