RMKF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-02-28,-0.40167479234109676,-0.22860431230803815,1.034199014147454,-0.14785562950200046,-0.2951624063262099,0.4272922356097515,1.1512444340677537,-0.4162272795672573,1.1084167256713577,0.9057830657119905,-0.26946411860576747,0.6711716912073489,0.7930225897045439,-0.08567565405492095,-0.06787742240308585
2018-03-31,-0.8946642793593641,-1.2568121627453903,0.33483651110622015,-1.297210980601045,-0.12790975820340786,-0.23554634170124783,-0.37557026874559,1.028064008132248,-0.20423001856598105,0.5874554401728044,-0.9792565767081906,0.10590645280696079,1.8795547281323728,-0.6632549915302249,0.174128498840726
2018-04-30,1.216253076967688,-0.11485513774914649,0.6240698802254143,0.2378387761706034,-0.45984373403733647,-1.1397381673389197,-1.3269202088475438,0.8206958998130673,0.18429064064377057,0.8053358365125245,-0.03336313146683476,0.4506916928415869,2.005082595182231,-1.7047551039820998,-0.07129733028581713
2018-05-31,-0.8510491654749156,-0.31148505259319365,0.543922079864372,0.7188366293991846,-0.28057486360394285,-0.41935339603281824,-0.5359169367290316,0.9548606079916245,-0.07051311097311934,0.5044846168797685,-0.6044566112214995,0.3459592580969074,1.8429494611011874,-0.8902077446989124,-0.1505616225874411
2018-06-30,-1.5029339132393986,-0.6656765295115235,-0.08538820210629425,1.3221058078780263,-0.2948725296465947,-0.16562499811319353,0.10222283375099694,1.198129256811958,-0.48508483354173704,0.08895827948797033,-1.3184628591775025,-0.1470125453743558,0.8510295777809618,-0.37493731978454226,-0.028926072169339144
2018-07-31,-0.37734634867749745,-1.6006782387475804,-0.20566322159286987,-0.9924563308989467,-0.3058712373797629,0.01936765342682753,0.8775059994770666,1.209294582037803,-0.5675444793470718,-0.03823079326891975,-1.2084679145534496,-0.2273827678414764,0.6597981180040371,-0.2578790703203606,-0.05260428178105129
2018-08-31,-0.5881176261054184,-1.3851669804773294,-0.46377059621414046,-0.8726581433254673,-0.20724555819050566,-0.6695333050393393,-0.17279311529873442,1.2588667634473765,-0.7041250689370493,-0.21787239226386756,-1.243173383677487,-0.429145798307225,0.23336642338868638,-0.289108851844701,-0.027419218947253073
2018-09-30,-0.36287130182453314,-0.7271728271857558,-0.679532093325128,-1.831829845623005,-0.24197381612563512,-0.07091739631557585,0.06527946179472581,1.277034087116306,-0.7984707237160162,-0.3515270139140901,-1.1826218338643106,-0.6037213960938357,-0.15107674903196217,-0.15613766405935198,-0.11740857394071783
2018-10-31,-1.2072248544322681,-1.1816534379435555,-1.2458593163308664,-1.0589247705364186,-2.116437632725081,-2.4400632408861083,-2.2717830073655096,1.4697939047952662,-1.0938309051608615,-0.7494183957490602,-1.4102784269893585,-1.549007064822986,-1.4329831216742264,0.8666508898980769,0.02732814083367006
2018-11-30,0.07501701921973122,-0.8069637512267468,-1.223972165161254,-0.5073176413733286,-1.4231212802068165,3.118513620815841,2.293745031546303,1.3776662593935625,-1.0898697952613117,-0.8203652553923586,-0.8934590488860038,-1.2430742524458178,-1.3643566497909456,-1.352551791928918,-0.020983652300590846
2018-12-31,-0.3731199591840092,-0.8315095815910716,-1.433675549728062,-0.48535811864181677,-1.8311439574032708,-0.4650545399772971,-0.5092815313586792,1.4341536187839894,-1.2242011194111169,-1.1560869800676474,-0.8385573398266026,-1.795106414288219,-1.9719228132935704,0.1933881330719681,-0.10059757095327358
2019-01-31,-1.1090046146045704,-0.7834340819149233,-1.4559546762033055,-0.6706556966875855,-1.5761591099078869,-0.7556162371285546,0.731433268540531,1.5652612054333246,-1.4477248993523377,-1.9697408823110354,-1.2185893334976818,-1.6406596689884523,-2.405968485649629,0.3744480983474348,-0.014503517465894887
2019-02-28,-0.24060340505857583,-0.9335501832930508,-1.3773513123488357,-0.982351000103535,-1.4137844060376648,-0.07428982148235924,-1.9958099295564327,1.4153989257429473,-1.3810080124984219,-2.1240918262037987,-0.963883213128019,-1.4674619693888622,-2.0829430192200533,-0.03151435949069498,0.09100353684010806
2019-03-31,0.8255143805047442,-0.3252493217953584,-1.0909462590803778,0.21549478370847452,-0.6600118884448438,0.48506296910319113,0.8833527093102613,1.3878118405225663,-1.3259600629981902,-1.6279274565577642,-0.18599543718870415,-0.9072673669089919,-1.4725947365334398,-0.2994863341027245,-0.03638175899496913
2019-04-30,-0.41939387235840225,0.10351276800208925,-1.2507803003583022,-0.44423271051191765,-1.0363211650240898,-1.245880577353998,-2.392892616838858,1.2591131163973235,-1.2164780498246384,-1.7406612208143877,-0.30214409176549756,-1.2480721139191675,-2.127917230921225,0.7622051635022672,-0.012227400215385462
2019-05-31,-0.13618651885365698,0.1716071207790756,-1.114664732159539,-0.4364394375569831,-1.0641000954539321,-0.7316818376538248,-1.4381874260385805,1.0919200221253529,-1.0896438543945917,-1.7427409061166748,-0.20953898167025797,-1.1247694158018768,-1.7156718573189422,0.38468885601051317,-0.12095118156148334
2019-06-30,-1.3033993580431809,-1.0190649782234726,-1.0213787095912283,-0.6563958233848803,-0.5115054491411246,-0.8194451479647924,-2.953461821007288,1.1632709986907097,-1.093862000055278,-2.1350797374416963,-0.7921791511394167,-0.8941353145311305,-1.6579734169552058,0.39581248791376067,0.027499645482695092
2019-07-31,0.35879302799125823,-0.5811983212593177,-0.9104527227302777,-0.119072705954004,-0.6523236311963068,-0.3115168798719985,1.7924559282189707,0.9056514569086642,-0.9132847357799928,-1.6891695423756998,-0.46702610902787106,-0.8232952162533306,-1.2746269334947888,0.10955975387270796,-0.39427167446723105
2019-08-31,-4.060597083440006,-2.6963805014316486,-1.1581930270748202,3.3747796266290115,3.252620544056557,0.37201000523673894,1.416563531874871,1.6840822091902974,-1.0891723840384522,-2.5124914819609168,-2.402423189791606,-0.6081425458679733,-3.211682431481533,-0.26429208038471935,0.016959140207826327
2019-09-30,0.3402021450448367,-1.5807881693373231,-1.0434981609883496,3.23731460711631,2.2126524734616524,1.199012250615182,2.86106477226979,1.2549786004924584,-0.892461985702698,-1.8100592806861724,-1.5978112280801797,-0.577510774926067,-2.3960672985966784,-0.9021904564685461,-0.06381275424764392
2019-10-31,-0.3012739812327969,-1.882165310524765,-0.9202863813262577,2.2079754406239216,1.899481356068993,0.4244923923491036,1.0365056116168259,1.1564486889442278,-0.7891588897642656,-1.5548198960701727,-1.3301951636822988,-0.4965500154454353,-2.063072607953938,-0.2955496522331695,0.21001576389530224
2019-11-30,2.316495950208165,1.295644650938507,-0.6878069293557885,0.6485829532395581,2.8797493089316473,2.327785964959453,0.8397159062356598,0.33092563014429555,-0.5084619641789406,-0.8693122008659048,0.4446956671680989,-0.2848821835076193,-0.938413610754554,-1.4749100500035213,0.052689855755568386
2019-12-31,0.6998282484506463,1.5907125387872523,-0.5478958713297998,0.5805810802151327,2.397731821604702,0.3104391603818892,-0.5610247434832433,0.016354172194153593,-0.36794650192497325,-0.6175264251835425,1.263985197539507,-0.17203997274261182,-0.599885158023838,-0.10224599431964178,-0.07140548583646265
2020-01-31,-0.32388704764706355,1.7270512873170552,-0.4830140094774809,0.6277756966055743,2.0342142636697695,-0.583119244670342,-0.9811034719499214,0.10195621287242326,-0.3849422441757843,-0.6655800397972909,1.3296785748917423,-0.017825753499429147,-0.5403046994054875,0.5690643599753187,-0.19780812047660326
2020-02-29,-1.433745405237743,-0.6619045153952502,-0.7149129766006204,0.3478022541021079,0.5581263811929448,-0.39270028754846403,-1.443575959358591,0.9279145435293744,-0.7519606030475335,-1.0102992918181044,-0.43350101131777385,-0.2656309201379191,-1.3660953647943879,0.721286148493926,-0.6455031483211361
2020-03-31,-5.052281492643114,-4.482999474948877,-1.5513849729024434,3.2205321019007322,3.5945622034570444,0.47191788795360134,0.06803678682030978,-5.851647127785003,-1.7218766088986541,-2.01841767640593,-4.11653729506552,-0.08179736608873225,0.1792481139781796,-0.4222377186905765,0.1987326814683692
2020-04-30,1.5221352441995861,-2.0831058598288728,-1.227322817380375,4.29989312350251,3.244416575137814,0.06440546746120555,0.6661275038071511,-3.6938704196339747,-1.1346595335515217,-1.1431579241471856,-1.9025056196120433,0.10154668962233179,0.4042987324715694,0.3028313704664956,-0.20300128095592376
2020-05-31,-0.8073385393423076,-1.8550522073656517,-1.431103875586876,3.1018727067629674,2.1809176629304883,-0.9890420826171955,-0.7282506579059872,-2.7058770445116624,-1.3449071852948256,-1.2318265817128278,-2.0526099090394587,0.08845949890904098,0.3441502619742556,2.3620075771175295,0.06958499624519729
2020-06-30,0.7811162780294232,0.9439517329287707,-1.2745584287105893,0.5846233238405527,1.934878239482853,2.2925376031122093,1.0508551843596103,-2.255178690319775,-0.9206292138962694,-0.7987981530628272,-0.7684392016058752,0.31412714722942475,0.5739537689337613,-3.934331910681442,-0.11674766024033494
2020-07-31,-0.325813173563481,-0.2173511485010467,-1.472673924543297,-0.013344644726874454,1.7002311091621711,2.2098486172659073,1.5892575911995017,-1.8575297094010212,-0.8368108140475701,-0.750301908927138,-0.408001511128858,0.3522468066961383,0.5385870206957497,-3.5547920919339817,0.4827710362972026
2020-08-31,3.0679099302046766,2.24397438474733,0.7713406899300878,1.4550674408624853,2.5493175992010833,2.0546909842836705,3.1207174957534454,-1.7522088488159506,1.1175694383066401,0.4962830955743216,3.462223319183818,1.2551879991175612,1.294329316692845,-0.9271531494834012,0.3470287388227237
2020-09-30,1.8462607127807398,2.8574263329018543,2.716168139182626,1.38999326321136,1.0129113118493185,0.26586652459219057,-0.0403931896954111,-1.5684628931444726,3.6385462951848107,1.539087499161812,4.265475890395337,1.755979726937127,1.5759043676072138,0.2270351897883865,0.11967015952239733
2020-10-31,0.6437849244718031,3.038165606272519,3.8033883544264486,0.14518615876811394,0.9158329375950081,-0.45883390367551197,-1.1066637485967343,-1.3668584696682062,4.099970904233659,2.01771112987706,2.9143206754463176,2.1210118697032305,1.6718624297972329,-0.025730463178834595,0.18926040991146117
2020-11-30,0.9062507037021142,1.7662374025299645,2.7874287736115724,-0.49527689728665697,0.3482445390163576,-0.4156580910411657,-1.3486144147724435,-1.2057662324175122,4.524657856369344,2.418106427208742,2.3665151583168416,1.9371497206604769,1.510342249351596,0.12231775893057169,0.05689450086832185
2020-12-31,0.28372221968004,0.9338837679829133,2.362747767884199,-0.9682518224297779,0.3106795061286882,-0.5911919815346406,-0.9470126250596896,-1.0557850399462099,3.7121734635885226,2.3793208916030424,1.4829350542466595,1.7251114045520977,1.4081810875121727,-0.05921070295810882,0.055806729104555385
2021-01-31,0.2643751377124513,0.7320189184143563,2.6315536042286714,-0.8687163410502057,-0.156613405354666,-0.41151776502652165,0.10950986565776187,-0.9221319535905754,3.194038087863727,2.2563554574856206,0.8976534846975848,2.181465514863422,1.3518103299477648,-0.03339700803904676,0.0893442568529572
2021-02-28,0.38328720345398903,0.46855501705080416,3.677618014403094,-1.3951771393014247,-0.8652756326827342,-0.364782792849081,0.08731580652173455,-0.8043235287876458,2.9950739543882556,2.14995374013874,0.6941405276366659,4.392789489304831,1.3678999192526218,-0.1408619568889632,-0.057774445553198904
2021-03-31,-0.2783705470976191,0.1850430765587775,6.562735727041978,-0.8509697749043562,-1.243192671532827,-0.4057737287804427,0.3848076167813578,-0.6030226803824158,2.100402361036201,1.7852820732432044,0.2027455582838045,10.47497294953928,2.5046739838123075,-0.9974168899185302,0.1087969451564075
2021-04-30,0.47599376931496534,0.2908554247224307,3.3281358818539633,-0.7162912888219363,-1.259421038639609,-0.7117603123155533,-0.3225797142670571,-0.5219087055634711,2.2132105720694026,1.7974279765252958,0.32538092936104984,3.7915393580354637,1.8616576007883125,-2.2422576794023388,0.10346334839136828
2021-05-31,0.4245609868474553,0.31211317762209934,4.0083413573074855,-0.6981361002489598,-1.4943917201502424,1.7188668325327756,1.0737496059854292,-0.4409545118502739,2.196060164956122,1.7468273895092539,0.4565418208482147,5.909906817576354,2.0279081710724514,11.826571591566049,0.02504903781886721
2021-06-30,0.06213996017222522,0.48211319375580064,2.795779479904227,-1.1418921531536754,-1.4764119155043314,-0.49444682767443854,0.029260503095016235,-0.34936871088406696,1.8490522287937898,1.5488640769465687,0.3278362957498039,3.312272500992098,1.6875295326437154,-0.5559226720938923,0.22538855937635818
2021-07-31,0.9112046084929918,0.6991030344761991,3.699550714076565,-0.6513823189628278,-1.115765084334846,0.4877252355452848,1.0467043546029373,-0.2787886653144476,2.1095061990610486,1.615072908222978,0.8050585685686211,2.7287257269313527,1.7710912138868997,2.6712623400139237,0.17556630486562172
2021-08-31,0.6464336663127036,0.8084053814857298,1.8201499192039778,-0.6350399517921834,-1.0593981855585684,0.6113502476083982,-0.6372451364471722,-0.19866990981172497,1.998915845257099,1.522446892887426,1.0227558979089466,1.2742436656332707,1.0386269285830416,1.8521277383711086,0.08942021138368438
2021-09-30,0.18747298795158876,0.8823319770248893,1.023409527647983,-0.9080420453047434,-1.3540550378272975,0.04843834858263578,0.21494525770686523,-0.08052345143068067,1.67981675590277,1.3562034601117365,0.79701871747059,1.20501015562244,0.6988945921975986,0.4171223564367685,0.008096092798694658
2021-10-31,-0.2016626505928618,0.32764791084014655,0.7280235856002633,-0.7054631900108744,-1.1180212216436969,0.6309589853619183,-0.08238309955492946,0.053955474332528605,1.2979866881962716,1.1359165668806466,0.36060333615544754,0.6111182841056348,0.5544072961045982,0.9294227339835129,-0.19116616299687747
2021-11-30,-1.1409157931934188,-0.5735844694660055,0.09113484477136806,-0.11805648043801176,-0.4092783257941546,-0.7712413440125254,-0.8216612495231828,0.26521444409899536,0.6767267120013468,0.7849600155538625,-0.5191127030329001,-0.2772918102812169,0.306846009757211,-0.45272032984894206,0.052141567260697665
2021-12-31,0.06429011108513603,-0.6305042094204767,0.0510857255650078,-0.24937419986429302,-0.3923326179676532,-0.7275484883204342,-0.4839771827789555,0.42735623260919964,0.6368800384492228,0.7112503377007896,-0.5092514017646257,-0.3002893884926745,0.2225470197323156,-0.46975536602204093,0.0053557492157683476
2022-01-31,-0.14966395892575746,-0.6006743204226505,-0.04496669070576456,-0.25110506247250386,-0.6158060086431743,0.2316059121710876,-0.23048950162237383,0.6159543751926138,0.5131811203351195,0.6001254869511106,-0.5401717626556676,-0.2933740104772291,0.12729402669037113,0.03136651566161723,-0.16132444369265758
2022-02-28,-0.9316525151917605,-0.49875249341041883,-0.34918311728744506,-0.39544544661173003,-0.647398270345328,-0.9734018001008837,-0.10986943437312655,0.636906106344551,0.11676116156335734,0.3460240022567933,-0.8929748692917427,-0.487792355427444,-0.058241811085942785,-0.39962591299614775,-0.0319492023546142
2022-03-31,-0.3462674281941023,-0.7038228835827877,-0.3530635706572623,-0.607575609854714,-0.7990513399384969,-0.4339712760129549,0.19614848550254826,12.143587587870034,-0.3448381036253401,0.21458468541117823,-0.8310023573329995,-0.45202093031209584,2.1560518278986063,-0.2496367253287165,0.182427438524161
2022-04-30,0.7137368378965551,-0.4207680764423691,-0.3191591872116712,0.2362219945779447,-0.3258143285112296,-0.9685199414129265,-0.694843466188571,2.9679726424842054,-0.1608947213613077,0.2909556005453618,-0.2741302321635131,-0.5081906913763135,1.9751531560464262,-0.45195999365300815,-0.13103885007494676
2022-05-31,-1.247501862761386,-0.4537835057951699,-0.602400009968891,0.24558007203795207,-0.4032707313153115,-1.1981327336290006,-0.1884968046270257,2.325425364474866,-0.5535284050766727,-0.010999519063078222,-0.7721985563996604,-0.6533143685683578,0.582639174670448,-0.3576527413161917,-0.022582589200133136
2022-06-30,-0.6032713430724891,-0.5808674952080947,-0.6927671950146386,0.45905623814898006,-0.3915038797819502,-1.783114825452984,-1.2596385581673861,1.7747625929864326,-0.7825557813567288,-0.2288840458458442,-0.876574616690827,-0.6932901200414171,0.2617438343212206,-0.374108555707356,0.09587118963671078
2022-07-31,0.1864713062996992,-0.8562426703106263,-0.8489119514693556,-0.15596628271806706,-0.20779858663800027,-0.8792843841688412,-0.3476435427596342,1.2739411287132507,-0.7406280074449001,-0.1748188251593594,-0.5106200792164622,-0.7801795835598526,-0.5976267589453421,-0.24397750144845692,0.11809457184383097
2022-08-31,0.28117452676854393,-0.07341143620071254,-0.9433147603613661,-0.6819111808033549,-0.3329583987299007,0.3637718546536883,0.41482737898558125,0.9078632505534588,-0.5513905078567505,0.06372137198502403,-0.20314674115782608,-0.817257994450428,-1.0105560454351352,-0.2530636483531759,-0.010269345101853558
2022-09-30,-0.5706206611378073,0.0023389775821179683,-1.033530272733995,-0.7697174752885053,-0.29112225289604515,1.5875701524448982,1.9809139450004263,0.7754576350395167,-0.8024016182356104,-0.22934561820204366,-0.39938920665698363,-0.8682438729922801,-1.4753336095854226,-0.3262429678311264,0.14504591283433912
2022-10-31,0.9156036357434326,0.26096972767240906,-0.9207136160087059,-0.5021638243638867,-0.38479336588694635,2.0234111219347013,1.145857249572809,0.48226857937578244,-0.16058276019850248,0.6827898871794416,0.2601624184502193,-0.7947730613861789,-0.8549516708873217,-0.22130210733453975,-0.0420295322436485
2022-11-30,-0.8101398107609454,-0.2741897728209759,-0.7789236308067519,0.02241439983368233,-0.9163207913098805,-0.34929846055824765,-0.33986102721608835,0.43138182432346406,-0.5693061759194313,0.061867305371546485,-0.16878434986631255,-0.6657295364709231,-0.16612242134508848,-0.3058490416025009,0.1774645995340726
2022-12-31,1.3184219699421196,0.7915296606882276,-0.6532230378145705,0.5374481376581823,-0.7042875010423104,1.6168706045418322,0.06414345611095551,0.14441115484180964,0.5208542434011159,1.5168428477021412,0.6131256828638522,-0.5761598715797859,0.21194752906454947,0.042654691332057904,0.04517916758563173
2023-01-31,0.028376841489296895,0.2931896795244235,-0.6162405117835379,0.2666444850680839,-0.6674090052192728,-0.079620554492868,-0.8651324178998725,0.018687510009267713,0.6386641724240038,1.5106943757096967,0.4990510166556087,-0.5522065268533825,0.29501515674669954,-0.2775015965659204,-0.06186380047923663
2023-02-28,-0.9386087351814645,0.21814656351670203,-0.5017654025227017,0.48870580128816504,-0.17162186449411485,-0.9623218289351743,-0.48884075647555875,0.005944692002940318,0.00030911907561919917,0.5264607659386834,-0.24692192097708598,-0.5053186607837146,0.8953520722239363,-0.5406411673957785,0.10125230121383418
2023-03-31,0.5903655828792749,-0.18774707045036604,-0.31750580167206216,-0.7402605634509698,-0.20665766890397644,0.10032477145868367,-0.784661925793032,0.07661598154043273,-0.805650706986233,1.348314484624444,0.11162379607507779,-0.3613190852914539,2.0549293936280777,-0.19117390856680952,0.13055598131064303
2023-04-30,0.8009096993993031,0.2788775303129674,-0.34227150738761886,-0.09331172147852337,-0.33256549913026995,-0.12039133747397014,-0.10172870738406598,-0.1672935527106295,0.1474029757328163,2.1400020584817643,0.6516603589002158,-0.3591031434194249,1.1751547864095213,-0.29943662639625934,0.17475208066208878
2023-05-31,1.1850716806059822,1.561402988231159,0.18267388824544487,-2.235717015045636,-0.5589504005319955,-0.6328519385382737,0.1895525416425176,-0.43819820286847505,1.3725104567469288,2.6622042949663833,1.2714853408517865,0.10602582745310424,2.4531374014430036,-0.6725082069277939,0.13575043548785432
2023-06-30,0.789502311853722,1.6126628265019483,0.5980059526415725,-2.340490430224224,-0.9280441460684632,1.5228186228560732,0.5907037874824937,-0.6428305636745664,1.8865962726769994,2.4128797345120523,1.5448380518859435,0.625724353143558,2.6251153289178832,1.6899679669339005,0.23561326528416227
2023-07-31,1.6064927107053915,2.017985875852996,1.0495529322358887,-1.470834203681843,-0.31339081519626566,-0.7253765050464439,-0.10950160150450593,-0.911494602176848,2.3687181655322522,2.3348665287594215,2.307199028587718,0.9029512636490908,2.1724447060957055,-1.2299256217080121,0.23688892648317936
2023-08-31,1.6042390470748515,2.15453129644302,2.0110071333252724,-1.1502012918195943,-2.376089052465996,-0.8031214260203664,0.19964921587152923,-1.1287533216037602,2.307518547001612,2.033318716474444,2.5714074669765856,3.717143630899756,1.7591980776561935,-1.7895466661689088,-0.1025916373060465
2023-09-30,-1.3058532919909573,0.9473356258676839,1.8281379740395383,2.459771273497329,0.8638079653530941,0.12474163372215699,-0.6155265325372878,-1.0910022970858024,1.0619879538399475,0.9436763839452127,0.6318909109896522,0.7415959043299013,1.509190839482236,0.2675153433595392,-0.005607928085757947
2023-10-31,-0.4136837530387308,-0.09499634501827786,1.2396950185239828,1.624121163639998,1.3602042639669134,-1.8051684649791857,-1.1574344877207892,-1.1243502830790242,0.7360591087974003,0.5296760588360233,-0.0005811702073769777,0.3877189293215811,0.8681145562675483,-3.355382420864622,0.2234715456319156
2023-11-30,1.446227772595684,-0.12943853341839207,2.376804926687453,1.302012698683371,1.4968789408178298,0.8343197202693508,0.7036104868932384,-1.3030053363371215,1.2495523402355366,1.0110704225515255,0.7385781458807327,0.9849957735010693,1.1642032965676656,2.0642008229354776,-0.09803736324001219
2023-12-31,-1.3577582632355962,-0.15238513395629621,1.0180411908839353,1.2106469489514187,2.6146106713648005,-1.7832994827308244,-1.8519631365097569,-1.2420362817844663,0.49229579838615073,0.35154631923613894,-0.4111632985315893,0.14061110598797605,0.4443056929764448,-2.9147278038788755,0.05071092834542941
2024-01-31,-0.04199547967936372,0.06517352542287547,0.9768808500107488,1.0495573494378387,1.6413302946655772,-0.5960393813809303,0.6607522453184302,-1.2852548421560286,0.43340826562301155,0.1650269908940112,-0.4218951954414567,0.25777897785227366,0.3184470562531227,-0.8904748108753004,0.02419890337825859
2024-02-29,-0.2750794057792789,-1.0200844847899186,1.2002152280055642,-0.6900211997582387,0.32156042940232943,-0.15978791899694994,-0.6805879111005191,-1.2965691281148042,0.30142372996625294,-0.036593178938418174,-0.40564469941473613,0.7423945921301663,0.4650177190104426,-0.3240934249781753,-0.12354498517123468
2024-03-31,-1.6727453804506183,-1.1950885267248588,0.4231037131044178,-0.35635433640883785,0.4833672679211521,0.17477557354510936,1.4787938200591872,-1.042279574855503,-1.5778814298648944,-0.5390282320598917,-1.3279905612450325,0.14618652771195464,0.11341089666370704,0.2787220735614136,0.08277093426929369
2024-04-30,0.17914506930745494,-1.1145774750261102,0.25607516155757915,-0.10693149899099377,0.5495931728181275,1.0160375666665342,0.9750007209690276,-1.064158320796512,-1.4144695298997205,-0.5593632539189157,-1.041408886650681,0.008959284668029251,-0.1410495203910235,1.190990303016111,-0.11975761669961722
2024-05-31,-1.5392866124886053,-1.9068841931281695,-0.4370528126045939,0.19949079938386852,-0.7497191043861673,-0.6419855329898122,-0.334413376977713,-0.8258769661416163,-1.6181519849729094,-1.0234031737290903,-1.5483493085205622,-0.27398007781496053,-0.681925051397692,-0.2187634461175888,0.2897065923199646
2024-06-30,2.026101009846073,0.39458916442056774,-0.1376301117066215,2.148787660385545,1.642288412055659,3.0246590508817857,1.641356291176877,-1.0717022613192706,-1.0231471663534215,-0.47004035292877083,0.10866281492654467,-0.41212978243396964,-0.6298490100135986,2.5945837586110843,-0.036792203696750604
2024-07-31,-0.881240559248177,-0.28132071249533025,-0.7382101208171704,2.2133003055745264,1.5963118713532864,0.6657262953698742,0.18778603162394392,-0.9262976895293916,-1.1834700922580625,-0.8303309713066092,-0.3726285391676158,-0.7627121336416798,-1.0743657308866923,0.4153632298445879,0.12075117402052356
2024-08-31,0.44552097952285186,0.9813538573108224,-0.9790846436044048,0.9396333530344743,1.6936723292775904,0.9503895374093291,1.4723757847924943,-0.9593242045483924,-0.9158712380652214,-0.7147919082124803,0.22408615379011246,-0.9035329514738007,-1.3100629297767172,0.3946285743586255,0.04148503206193466
2024-09-30,-0.1939594674964847,-0.4110179036617436,-0.7603552649227742,-0.7083131898915644,0.8669630617267114,-0.14691610771816213,-1.5592928115809637,-0.8903554494796218,-0.8419323193962622,-0.7883910508588401,0.034279140783809024,-0.7326901583918025,-1.1749390599702672,0.08779901600019577,-0.0913683085702781
2024-10-31,-1.2909806195332496,-0.6840954076161756,-0.9928846837385009,-0.18822763770696563,1.2350019108782389,-0.4359773024997536,-0.826354899328376,-0.5909680688430082,-1.1596915809679509,-1.3134791992354091,-0.8912418635407081,-0.8950456874715359,-1.3556405374750695,-0.03404873679338838,0.04807369557869118
