CIFC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-10-31,0.14728693031587706,0.47190200202518984,-0.9014739577272065,-0.28752134241185356,1.1021921893925675,-0.7454266925002873,0.466360919603965,0.7789868087141948,-1.2843621859795615,-1.5164843014020415,-0.2138454374711506,-0.8349575109757637,-0.966154875899678,-0.08165641165805616,-0.058177072001938716
2006-11-30,-0.8247801120112033,-0.42911201876422256,-1.1943442628809524,-0.7620532441386586,0.43302925662250213,-0.4850869805170905,0.753079894853005,1.0602667071069987,-1.4039822205147603,-1.7769219540049486,-0.4695536487743118,-1.026856074925471,-1.3276984326911447,0.03916067930752004,-0.049501761360561426
2006-12-31,-0.7065872911169204,-0.6589952453922371,-1.416825227565665,-0.6476856291090927,0.31060745510828336,-0.2988112198450829,0.44345944753563427,1.3458274849786092,-1.4807123907306228,-1.9538015519130105,-0.6689605328093913,-1.1952685323472885,-1.6716797860407209,0.059407019796664746,0.0397198925430004
2007-01-31,0.11255751999597306,-0.671478368887909,-1.4034619470340755,-0.7793620013268898,-1.2631210829198805,-0.3746854996292381,0.4454085046789492,1.4041729633652251,-1.4353805909057396,-1.6853279441024003,-0.5382488695717583,-1.2990174964137702,-1.6110724759057835,0.10736838856926988,-0.2350286448637661
2007-02-28,-2.3314022721231735,-1.3297345686319104,-1.558748827699121,1.1629075241362197,-0.07876271944300223,-0.5602805779760951,-0.6089845277339571,3.4814673809089234,-1.4463591511742018,-3.0207314747346223,-1.4702836755031892,-1.3267465015132125,-1.9952301329601332,0.26262174465951516,-0.046998370104669736
2007-03-31,-0.5261124839482301,-1.2146466217271963,-1.565527697837469,1.1677001366812696,-0.2307270517230321,0.17645678019431285,0.028473213758312313,1.5837452365656928,-4.953874959610946,-2.9901798374558846,-1.3565711433789518,-1.3557277597858426,-1.7161303684683697,-0.018018769854516416,0.12472076294236788
2007-04-30,0.882699870442687,-0.8187840283235914,-1.2614186732277268,1.9580173561346164,0.5116223822881918,0.26164977189886085,0.42557545058205953,0.8372934071198466,-3.1287841786295947,-1.982036285074653,-0.5348528561844718,-1.0706495000658842,-1.2597169365978016,0.036812291947382676,0.08235453300452517
2007-05-31,0.5727044744844189,0.42981066401115997,-0.9648168401564048,-0.08058502233871905,0.8578547930194997,1.4617819266602015,1.3340491108493888,0.3142736272288772,-2.3589593111536398,-1.3500626423608029,0.008141127379403432,-0.8517891955726354,-0.9128966538120084,-0.04716017518671517,0.26979692102660124
2007-06-30,2.444784647158806,1.8255850622225247,-0.49840793417433854,0.10465704958423566,2.743191385675,4.4748492436987695,2.4385251933799013,-1.075449591595192,-1.3756447624169466,0.12465321299877427,1.5816981538142694,-0.5727163070318607,-0.4940485197923031,0.7344905997238746,0.1389228685551053
2007-07-31,1.0651545583304527,1.955401036479654,0.07350726256021309,0.06525557018685911,2.5526015666251456,2.4854922728009203,2.0637367904731083,-1.4650867691972247,-0.8199076425617251,0.8009245483220139,2.2871907453948426,-0.28710340078268237,-0.09911862099415716,2.537927056453196,-0.07826164284767279
2007-08-31,-0.7629817931426657,1.2209177234122164,-0.29978910938451014,1.7814733656911577,0.5275667914507546,0.1733228636276996,0.5429162588479808,-0.9644269849623933,-1.0935703680756128,0.33530035626508625,0.9512411946954855,-0.3824839673036394,-0.3142116214354349,0.3692983933373185,-0.05972824476586401
2007-09-30,-0.5748903508422677,-0.14743162874552868,-0.3587689857779167,0.49446816147549566,0.5916466231622057,0.5931569532211401,-0.7345234406877666,-0.6125742689082455,-1.265089767377532,1.0875379739642832,0.12527681230067406,-0.4134847692954242,-0.32801334521546854,0.4784759393968333,0.2803503182143984
2007-10-31,2.1464033592459577,0.4096717700701728,0.07430834488115758,2.1573618632586418,1.402277684914974,1.1726281090703758,-0.10125322065738397,-1.3999738968107804,-0.03247096951207507,1.9492912804336648,1.269786864404531,-0.20534886870128571,-0.0761686192300181,1.0555725539225664,-0.04786292861452688
2007-11-30,-0.5085819035069673,0.5045449589602395,0.1394514959266854,1.7718467346464069,1.7183381809719436,0.753876191488908,1.0023092614733191,-1.0298171807265666,-0.27897921183238017,1.296732789933927,0.37677394756784177,-0.19012256658918367,0.02502539441564946,0.7298699220549232,0.504300315131068
2007-12-31,3.621938298106018,2.7010788103833367,1.7380230669785242,3.2504362919734526,3.813530488161713,2.4111366983300813,1.4927453571664877,-1.813656054940205,2.051695199161439,2.206487029351264,2.952523677918699,0.31062743671583914,0.5607386806360805,6.161022854988227,-0.28763247788733504
2008-01-31,-1.8989699500388748,0.36264574036625147,0.7179346633140294,4.6954336264670005,4.379238629503299,0.07894436376489454,-0.06532400630531489,-1.0334196768462707,0.3626135329030541,1.018923710883064,0.3474195453137507,-0.05879342717241358,0.3678062207067029,-0.01213108879458417,-0.17021501462079214
2008-02-29,-1.031071921422001,-0.031951379249749445,1.060356914013664,3.540046590332696,3.4069470595580422,-0.8616579962720137,-1.2598224275559315,-0.5802388247734656,-0.30280410761015075,0.5012495522299164,-0.6099054781740372,0.10703552758273895,0.7911402277570878,-1.178326610808278,-0.2770768576464009
2008-03-31,-1.5562912686305526,-2.8019153588743966,0.5285511991197626,-0.8307340603245448,3.1801396862460822,0.07166171423925409,-0.8067576573655283,1.7104765594695226,-1.8168605502672674,-0.15629837320698173,-1.6329315227367898,0.00550712580442032,1.2305046226179057,-0.10891923237585446,0.11671375662792091
2008-04-30,0.66193588950931,-1.0643806099602156,0.6777149697671752,0.5368023353032974,2.2527867240819703,-0.9348500123765953,-1.0389854074561475,1.0516128268244962,-1.312426872664923,0.12215616517956672,-0.9899116127392396,0.3358991814918514,1.2797917181624952,-0.948312994815744,-0.22542389642701263
2008-05-31,-1.2112934067844012,-1.1777672769443979,-0.10459105567718097,0.6066019156528032,2.1098937398568878,-0.9205395043837298,0.2001053145785864,1.8821213411546582,-1.497974368825485,-0.43266812168322727,-1.5444466788211322,-0.0392227294427531,0.34752279385985996,-0.4524109587561139,-0.19660502554760448
2008-06-30,-1.0299196101540995,-0.8986476249785731,-0.9625563471965809,0.3350973660036095,-0.27148157569722964,-0.8184287001183959,-1.436647161951236,2.4587660290430797,-1.4851434616445076,-0.8947061488495124,-1.5015847621388148,-0.8492664172663679,-1.3545522418055935,0.052018827316125824,-0.17285075726024277
2008-07-31,-0.8599415888012469,-1.8020428588121424,-1.3025955154629631,-1.3559009313695753,-0.4343476589259253,-0.2511750426745155,0.7277423920316397,2.6720766715563515,-1.3779301363835303,-1.276310312546735,-1.490404393178,-1.352284387746397,-2.4029785474124403,-0.10025843150329777,0.001000500333583622
2008-08-31,0.031278383957696825,-1.0506493551692446,-1.1549197881982842,-0.513016133258814,-0.2822968985071782,0.4666786607473704,1.4024690859664752,2.019921440055884,-1.129448140482493,-1.192054843618759,-1.0720545660044614,-1.077657114610445,-1.9013551937647026,-0.5206953293926251,-0.43155244287148287
2008-09-30,-2.1895960739690525,-1.6666407846556388,-1.423734013251726,0.5945243407544353,0.23225173903591328,-0.5744660252468692,0.6133136319675505,2.715225392147674,-1.1828865742040866,-1.9381956794257642,-1.8250932979378076,-1.1419480519576548,-3.7280158690062977,0.11548034072780408,-0.5708409880560841
2008-10-31,-2.5762386020921944,-2.5905522234150262,-1.7278544636029654,1.3560890797217344,0.3728815879034986,-0.6117567862087318,-0.5710409810819478,2.7741176033257706,-1.1413319204947936,-2.368754530007035,-2.253701811294454,-1.3695595578961275,-7.132633962496966,0.2572630683920621,-0.20157937339836926
2008-11-30,-0.6156324622204299,-2.687178099077424,-1.6039612438574795,0.17246757421692327,0.3502241209396723,-0.8149749885338069,-1.9025271688905672,2.002516435514343,-0.9509995001249195,-1.9619997553385922,-1.9213164363871618,-1.2861453055796839,-4.9371901873185795,0.4436996938728301,0.35065687161316933
2008-12-31,1.735272118692346,-0.5830731689945204,-1.508980731676239,2.8428714999381426,1.9580032356529622,-0.6508245999058041,-0.4479751083752693,0.8997874320922858,-0.6738532457808039,-1.2176236056900205,-0.7858660773901649,-0.7520429355136282,-2.3161065141843253,0.2705102007401833,-0.22255686898585347
2009-01-31,-0.7011960472210576,0.19216567739800955,-1.3967104432042003,1.1696158478037268,1.7501693897698176,-0.1526484928758058,0.07852987133373297,1.0268536155411063,-0.5721207010822346,-1.2280230775071934,-0.8005354969906309,-0.7339635760484577,-2.568383153990135,-0.27916576807834537,-0.44509646274787196
2009-02-28,-1.5284468375903495,-0.3242743753264241,-1.3605500177866179,1.8257182976177815,1.6170277610229273,1.2892613020380121,1.5391344510415546,1.386596573927175,-0.5012940782291618,-1.3550010072168759,-1.047106102592883,-0.7768808270431566,-3.7933557897652768,-1.9032563738670898,0.15643639510811438
2009-03-31,0.8393235956392122,-0.7290019620346002,-1.2146632058992208,0.7516586925138202,1.7644925869306038,-0.1717296224372413,0.3401285154812203,0.8312665298905378,-0.246147142624009,-1.0419984092293104,-0.2655231081912662,-0.702774880247922,-2.195263187081002,-0.2628074320856152,0.4970323016336548
2009-04-30,2.066775425408684,0.8111945468192174,-1.0687161739345206,2.1173775137451676,1.820330013927756,1.9924754198751458,1.1652286053779894,0.6598941697762681,-0.045562324696832926,-0.6074938149349479,1.2342501612663959,-0.6624151849183662,-1.7023173660273039,-2.2236734802066764,0.371563556432483
2009-05-31,1.429024404455457,2.4582984630109843,-0.7641710553327785,-0.45550938316400835,1.698654061472584,0.4497634477546843,-0.1583814434753776,0.5174981043550746,0.17230460882326257,-0.31152260685490607,2.136023410641775,-0.5041290741577396,-1.011867456878187,-0.6211428341653168,0.10289442316263288
2009-06-30,0.44017910336758825,2.043247903210953,-0.532012680794511,-0.26672261787553825,1.3369303637148127,1.3495015875469787,1.0991798494656018,0.3939144769256552,0.25327068178537543,-0.2161478846637547,1.8931209886761458,-0.38835126874620346,-0.5362207960074985,-0.9256766127574325,-0.15168458733206477
2009-07-31,-0.39204021137397715,0.7527652041466597,-0.4786477242467925,0.1714599362406002,1.0975330127852112,-0.20360629406300532,-0.7953058950870789,0.2705683982591741,0.18059088802644205,-0.27083928938910207,0.85606806965613,-0.35769799243666467,-0.4547543700275004,-0.08155121021053156,0.0068728792877620504
2009-08-31,0.18801901739660906,0.1271349836473423,-0.4216882115771211,-0.9690766250655948,-0.21310522256449804,-0.6009634769373492,-0.6664571717714218,0.1489663638633385,0.24647933966717664,-0.19264261913843658,0.5121945315179768,-0.4803302930283866,-0.3963692495073285,0.15750727689127766,0.18474441837967379
2009-09-30,0.7822511450410798,0.3040095815939881,0.3010415750349849,-0.6197203386035827,-0.276864224018119,1.9183339584131964,0.3016514777189119,0.03476849727128458,0.4259370394807906,0.011584377507438999,0.6832674315751047,0.27681317077637857,1.0404636815319779,0.14979439113165252,-0.25019659878591977
2009-10-31,-0.7262055873373958,0.12380596183275945,0.8720632708023689,-0.23209289483353995,-0.488019607483563,-0.17878606736716834,0.15021919163110362,-0.0731444568585564,0.26855064493858655,-0.10368621757984856,-0.12234089706778543,0.9156393141902822,2.1605217802631,0.0017683676448555098,0.01721836829361842
2009-11-30,0.25266894040052046,0.15822065124195558,1.376209660180116,-0.23246132230784028,-1.4124901264763126,-0.7427290456811473,0.10064838609586389,-0.20276582291487713,0.38338471621865633,0.028670004098012316,-0.004196000855260563,2.04083500093388,2.891324860227086,-0.5101169676652608,0.20629074690695084
2009-12-31,0.8891757383329113,0.215132880474997,0.99067174207104,-0.16000063219374727,-1.1459290792338368,-0.44398151140170816,-1.0975161129403164,-0.3375139390429717,0.7323834162018976,0.3751473411958326,0.5886752499301126,1.2626199640733318,1.8772465542596506,-0.16608763894836856,-0.09260915250245928
2010-01-31,-0.0960467249669673,0.5939933389711521,1.5178048317020638,-0.7879524787059146,-1.2020411630403816,0.3970269477879651,0.4097739349508356,-0.5389663342963992,1.2450754505281785,0.5032851952428626,0.3619751319596859,2.0063734326016807,2.1887010239403644,0.9645991668698356,0.12921173148000606
2010-02-28,0.6950771833425231,0.8148322844597905,3.7046239141518287,-0.6870158072685376,-1.0304262347745061,0.19560438638288613,0.7958619867711136,-0.7689451484966432,2.3070292362640097,0.9489458239534051,0.6849570977176411,4.6416813133558135,4.677508824112323,1.3340063424544022,0.2781227856383248
2010-03-31,1.1943728895981458,0.9285063822543438,3.5558841322181474,-0.3428019091769142,-0.7197931203266259,3.0752057490326963,2.7374232168738923,-3.4505474860631056,3.855222424289401,1.6917355506343241,1.4625265122104438,3.5695445934509036,0.8207197920374035,14.25181121605272,0.2934020747452247
2010-04-30,1.1523581782477323,1.6004040069398984,2.1128043967400667,-1.3047619724494284,-1.2083225701764515,2.1716549616453413,2.421074862891533,-2.9022844261743113,4.097338599711724,2.346987346770883,1.8926953778486015,2.6890145281318447,0.4840556470025202,2.8775499586729167,0.02514867310877288
2010-05-31,0.14399762428632412,1.2562126011783543,1.0548369475780064,-0.6755295321300443,-1.124615707885588,1.3967418739054156,2.261138536984447,-2.48106579031283,2.744252827403126,2.2742550344712607,1.2135023664816211,1.2228204879468458,0.29892377891422367,0.8919941131948984,0.051429102006566564
2010-06-30,0.2030351032078405,0.7439191987874257,0.8949433232241055,-0.6705712345053166,-1.0383672133007402,-0.15834901411192456,-0.6174927369295985,-2.126868295854764,2.149909382707068,2.8962751844022034,0.8838453595666401,1.0127153201480912,0.2625466200177757,-0.11383753444597124,0.09520964866471981
2010-07-31,0.3271983243360814,0.33390632448462626,1.3551420806076249,-1.6524598092772316,-1.4756022462129452,0.3103542752121002,-0.712324378708682,-1.848845133784857,1.8649891274391839,2.2390963334302096,0.6881384555091334,2.1808082780150704,0.32549631276443164,0.43356967260429957,0.05888837325462505
2010-08-31,0.15510814494445974,0.34509170105380954,1.3628478858481259,-1.7731130984317385,-1.3756623811048865,-0.32476874083268176,-1.1242700479416148,-1.6263628105654633,1.5773562907666812,1.8008912423823933,0.43577473548879886,1.9935443400388775,0.31399474015290035,-0.09116149279529501,0.09545378574985776
2010-09-30,0.28059988833334626,0.3856013385508014,1.0435439119882324,-1.6879438610496216,-1.6007684292481354,-0.4897636599071119,-0.29813379103339466,-1.4292257306120573,1.4307910781905633,1.5085992212331867,0.38492886456931763,1.9184205683341995,0.2416289810309061,-0.2785609507625126,0.04465152784729908
2010-10-31,0.014002932244073616,0.23323310612759035,1.6971495055141634,-1.4874452225271801,-2.243000359897087,-0.971049135254196,-1.1962532898579106,-1.2434769313818692,1.2242764306630267,1.2599130106410967,0.26488479585725655,11.541828570995648,0.3223098012378381,-0.819713271769336,0.02495383073915045
2010-11-30,-0.19078282365328134,0.08101307336403019,1.5559451056254268,-1.2723266523050565,-1.9672264842918807,-0.616064186872169,-0.3376888984855314,-1.09993883971552,1.0306706562592527,1.1372221799272042,0.06259220278394605,4.382152062601868,0.27577491684379113,-0.33103741795324426,0.01436194898721086
2010-12-31,-0.29200610704289337,-0.2662824229850159,0.9351073705549875,-1.3437508755827365,-1.7006694849410935,-1.2927249323570351,-0.8838540748637053,-0.9743318694624087,0.8483293328779457,0.9514442833546112,-0.18800806404083395,1.7598055594266047,0.14570696739863695,-0.8916117007148328,-0.07938277232324743
2011-01-31,-0.6949056553029228,-0.6930583169170285,0.891787132053817,-0.9442919397649443,-1.313463631930551,-1.6825877885872036,-1.1675047488001085,-0.8273478276746423,0.5118292880663349,0.7217114365247601,-0.6665559679531615,0.719064186019447,0.131374005239994,-1.2353328863878879,-0.1117975539133455
2011-02-28,-0.9134572231374873,-1.0869669574658685,0.3009880370326865,-0.8021348613235277,-1.0334026592914265,-1.6659649203499787,-1.9507934817622468,-0.6871848148727766,0.15346176751832938,0.5076185551797247,-1.1830565087947789,0.03781655203271671,0.01639284092960043,-0.9001187609694828,0.11179755391334559
2011-03-31,0.17629904920593042,-0.8463438334275878,-0.07075231750493399,-0.24507649844844784,-0.9140396846654866,-1.3553146587984901,-1.3404108847173684,-0.5728787541991472,-0.5650136339888239,0.4895124041637353,-0.9162300988940332,-0.19634687164693282,-0.12209792974310765,-0.6224306038811852,-0.07322873527464199
2011-04-30,-0.9110337947811281,-0.96283132161635,-0.7023112111245312,-0.19637777035781104,-0.8309863125125443,-1.1703852390338962,-0.6308202637041374,-0.4423152283109985,-0.8065740607359773,0.268176022191321,-1.2478607645390927,-0.5160630153385826,-0.2983484533814568,-0.29378183780395484,-0.0462710390007959
2011-05-31,-0.7047142437078873,-0.7042558434555085,-0.8828229915806478,-0.332281899962331,-0.7968657392612639,-1.1709283251327,-0.7828722349840277,-0.31693160371647305,-0.9731657423878254,0.07080572668693734,-1.2142956798787226,-0.5712190717228612,-0.39469933901185866,-0.2962328579487591,0.0354467489957475
2011-06-30,-0.027051339226392763,-0.946413639906308,-0.9823625984961628,-0.8711732225014562,-0.7181870539920349,-0.8383202030001509,0.047454094480306054,-0.20779919399790864,-0.96576383322259,-0.01803821928148339,-0.8561216011811957,-0.5943739027590684,-0.4672067799141711,-0.2661235011793045,0.05593115470833859
2011-07-31,0.15220903943153805,-0.39210175060233565,-1.1032011081376578,-0.8336752057149445,-0.6570955297369833,0.014891603229870681,1.274202908435755,-0.09978072665698809,-0.9181351826507997,-0.07582342485679193,-0.47622788656552706,-0.6272646607863355,-0.5332145499351528,-0.20134423057628661,-0.10532784606178291
2011-08-31,-1.2153146188918145,-0.616520004259342,-1.3794273551644054,-0.2864423725408638,-0.6499942030180019,-0.8415985139058356,0.1124033218863838,0.05660399752112622,-1.2031388073141844,-0.36639267932651,-0.9881983343216144,-0.7214730383240098,-0.6307502811866118,-0.1987372233444964,-0.03829334192283684
2011-09-30,-0.6170554490385428,-0.9650704865345501,-1.5915446665538826,-0.3607645477143874,-0.9471108923995323,-0.8374875135909421,-1.395827238330472,0.20895806575150902,-1.313910670961734,-0.38143844835427515,-0.9765708926267419,-0.8145025321932838,-0.726533660902708,-0.14471804938008573,0.08582261910148606
2011-10-31,0.44259749394500264,-0.7891477057786112,-1.509625487242104,-0.07575958147635403,-0.7095816438630894,-0.6635288876340004,-2.475209434692954,0.33352530707883615,-1.1759667378883607,-0.37264085791863066,-0.4478121423415145,-0.7705097295432706,-0.7010614495902393,-0.16607154152533807,-0.20424231359391573
2011-11-30,-2.2816051133400306,-1.2390607133974365,-1.6372795817196,0.7750377599072384,0.0937712062055198,-0.5869025527653826,-0.30611562697781397,0.615688893641774,-1.644763222023461,-0.9658289568135477,-1.3985907715653818,-0.8059078439753717,-0.7148109677415271,-0.10875436275631845,-0.14577924585408014
2011-12-31,-1.506740395052171,-1.6722925230623484,-1.6154666940246496,1.025784065874872,0.21468862223925225,-0.562420199822431,0.2137800870813025,0.9676238664236609,-1.8401721006629754,-1.5508115488262686,-1.7638478063875007,-0.8189703299020277,-0.7032235976108825,-0.09103451478788811,0.30249228226934677
2012-01-31,2.3433393721328257,-0.631573472062915,-1.206778252542059,3.5842307106150444,1.8176144910299352,0.5823569426106096,1.7214533908794856,1.0043549537962835,-1.2287156450971854,-0.829801472336512,-0.09367336219045036,-0.6806820346735567,-0.532099468266434,-0.27083379209211295,0.0934968887796932
