GESCO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-07-31,0.21574793930741645,0.732592705897226,-0.8435406355142213,0.7360770850932524,-1.0614063067742479,0.22460021621724285,0.22631444603651113,0.142443042270449,-0.6120393329159305,-0.4441201084319784,0.6465765066162201,-0.9421361338482244,-0.5411128055031719,0.6588551454100283,0.09425253824618929
2009-08-31,0.5396436227021555,0.08756095361592149,-0.6304535348127894,-1.051101166000146,-1.4032822709689117,0.31621565469231094,-0.8106254944909743,-0.06975883640775575,-0.4404151321848446,-0.1963304318429557,0.7329978017072365,-0.740511668057503,-0.24757987510775753,0.5828206883246018,-0.029532347565017388
2009-09-30,-0.12559871024782074,0.3592022339410227,-0.34548408790210827,-1.737549311746079,-1.2750729660833784,0.5338924074909577,-0.48558066048579607,-0.10670946715350924,-0.3724620780708658,-0.21520869982374774,0.30621916958031015,-0.38750453381821487,0.07451821377667764,0.6430632923562422,-0.1345439720622108
2009-10-31,-0.6417858363328771,-0.13061341665293213,-0.05234830885502319,-0.9529635717454666,-0.7012269954159897,0.9359287291272234,0.7808061072568806,0.016367216392289115,-0.37778332289673605,-0.41349497733743573,-0.35262967727366046,-0.05237059006064273,0.4544067379747412,0.9524136214282237,0.12156271289172361
2009-11-30,0.8309462096078178,-0.000710021387880321,0.8165207045231159,-0.671873713169644,-3.0514979362797194,0.8182858096559226,0.6125486014173415,-0.3368061087448947,-0.13550265128025915,-0.017411705260367144,0.27536115842016906,1.4446654383321689,1.4830075839093186,2.2777781816996283,0.032766077186250464
2009-12-31,0.3141971014070793,0.25759400035931596,0.47554971484109876,-0.6117109229807808,-3.0511939052257544,-1.277693240088731,-1.3767237229115057,-0.5602689896778419,0.06151297427979676,0.2230079921552043,0.40347042778147457,0.9789504973499313,0.9223857998623425,-0.16299811868965258,0.016427111424183488
2010-01-31,0.247880955314386,0.8554346360587605,1.1838141604245607,-1.6334608353618203,-2.5443617872961437,0.12735456900100606,-0.3384221245429426,-0.7809530427675824,0.3663283729723557,0.4396441897136088,0.48566055143892095,2.3053332893390728,1.435599005092656,1.120199657226785,-0.08135751699648879
2010-02-28,-0.39549650000508596,0.11846373548885408,1.0538141729200359,-1.407231414806285,-2.2319570235807658,-1.47554071023037,-2.1965452507961762,-0.7251144962353182,0.3539826125201123,0.2731342613453561,0.11049165312161513,1.808913377211002,1.3021814556057523,-0.8844581069491658,0.11172562012108989
2010-03-31,0.7677731374784944,0.36284328729032167,1.106424747136333,-0.8097404262039478,-1.6666342545047672,-1.2495530229453542,-0.19808492910814246,-2.691291900315427,0.7147719017574747,0.781348897726407,0.6146165806065413,1.4514259268635543,0.5706193386152656,-0.6452981039091661,0.11619555374912466
2010-04-30,0.7383168620004138,0.6524934839487964,1.2982270139058145,-0.531668933484759,-2.0624826252865254,-0.8412316111332241,-1.0208601325100837,-2.2286365651456146,1.37299096373444,1.3283399674518488,0.9142650368197072,2.0435969627369617,0.6212356136860845,-0.28636678062164767,-0.09967739628055933
2010-05-31,-0.5158490306753217,0.5799941331518357,0.20015685667993036,-0.3793965974202122,-1.549816787285352,-1.0570853429379983,0.25505145354782627,-1.8472220303888098,1.1217853040026615,1.1290247150946853,0.24721420056145693,0.013732253342178704,0.35969738116732475,0.46905724128778964,-0.021288183548745846
2010-06-30,0.003614013934507362,0.13624514743951113,0.5058622011643036,-0.5596942409988335,-1.390698559917767,-0.9302974653657277,-0.044793368430360546,-1.5996962101263181,1.3187870778072452,1.2187199279218113,0.1293971526116944,0.3691968107765414,0.4653770193154396,0.28231681490489646,-0.015661622937988097
2010-07-31,-0.03668703683824603,-0.31953668962060017,0.385729902844362,-1.3816293496162242,-1.2704788413908248,-0.845257209332778,-0.6001081114710016,-1.3803327097047238,1.3857016168866467,1.244415344001849,0.02207124036661401,0.20489261335972783,0.43310379709426033,0.40185818570968,0.030577153694435606
2010-08-31,0.29118586797092977,0.13726542010191356,0.24489302185097375,-1.5430381851221162,-1.3543604023913214,-0.735036782568739,-0.09234927889145964,-1.2302536202880292,2.083655760785019,1.5380149725157037,0.07723792745600248,0.018279428107720274,0.39705532538780847,0.5133709369943203,0.055146896056785716
2010-09-30,0.4258766727013009,0.36674634732281397,0.4628215778337296,-1.2978182906023854,-1.4316161657542235,-0.4374272525873983,0.25420711076512365,-1.090447126045783,2.9989889108987593,1.7669082431658016,0.28834554682774777,0.383613680959982,0.4634495571974405,0.48123129876944476,0.011083077348594176
2010-10-31,0.06551375425003067,0.42266781012065546,0.827255267386429,-1.3784285798632554,-1.705363864730555,-0.4631018850991492,0.06391541108684,-0.9304471184614401,2.512684075755116,1.553663751786512,0.3341845512745233,1.446822979741781,0.554759422234112,0.36941793147736507,0.1530028453944915
2010-11-30,1.0559050373398207,0.8315478683010152,0.8510031619121909,-0.6045764877492821,-1.3466324301209258,1.62170594037516,1.503935892553478,-0.8653466722262741,3.7641954582624293,2.091749677156631,0.9880420999502705,1.236257488312867,0.49428447630432587,2.0995311711924356,-0.07226999403471122
2010-12-31,-0.921909340511844,0.22455008879165805,0.4739562861895624,-0.08078765674825927,-1.0191728974266636,-1.2446603108265184,-1.5300633885878276,-0.7163069557030268,2.0105632577642947,1.4251840424273081,0.23885202707351316,0.4379723936235275,0.363897389233128,0.02223032168590512,-0.1151720681156631
2011-01-31,-1.2429994115455418,-0.6758305679235201,0.051536547235904444,0.49661791421324747,-0.567979795551818,-1.3084548311785908,-1.7619871404334813,-0.5407712142879552,0.6950903193821202,0.6417900704900077,-0.7946814052396497,-0.2190230554696003,0.20993967395675542,0.2678487339655082,-0.18454044434533554
2011-02-28,-1.9637598844456425,-3.176716068575489,-0.27858936368317605,-0.9017247338826876,0.05742148886109793,-0.8778213984712203,-2.407187826751315,-0.30219147683892456,-1.0552631348534747,-0.8797393443432474,-2.2720399867982364,-0.561642608546288,0.04629701766658239,0.5189400095795005,0.031068586652022133
2011-03-31,0.11873605413226788,-1.9610493738023602,-0.5633799418456257,0.16826487182512104,0.075142479381908,-0.8560149562446505,-0.09925875923716156,-0.26876653447476245,-1.537239572689035,-1.0128579180011172,-1.8161917430872212,-0.7969162940696879,-0.1294705062554984,0.6476550683116364,0.07958951448122074
2011-04-30,0.5881781249072862,-0.7154069771412302,-0.731952621397831,0.7855999655051825,0.3893921944226757,-0.4367673768465484,0.870196172753304,-0.20352887289991714,-0.9707547013834782,-0.4097744105702681,-0.932686894653428,-0.8869695174857964,-0.2527168571499896,0.5539082847228135,0.016532178494296185
2011-05-31,0.025145551188233976,0.45611218847434215,-0.5117109596520188,-1.3155661956097264,-0.26273384703694,-0.8672386614111968,-1.0803836117983594,-0.05781164131696249,-0.7320684848721601,-0.27667149838047267,-0.37787920619050813,-0.6985394312265355,-0.2673603651030872,0.39656672967504486,-0.007275278928412954
2011-06-30,-0.09049123093044259,0.4025490167586403,-0.5581090765053185,-0.9856653587322235,-0.2076729661859169,-0.6550913170045769,-0.6807724292392803,0.08671156914230153,-0.8121743446088967,-0.5032049038740325,-0.04049876780052115,-0.707180001377087,-0.3355658799280415,0.27555211271417596,-0.05834540618200559
2011-07-31,-0.7342379671374648,-0.4912154004757712,-0.7701244455369322,-1.0897430083516453,-0.3730369954745762,-0.45707150064785057,-1.1233782192192023,0.3196708302643117,-1.3528473459988153,-1.5584567817693031,-0.3735123985657237,-0.8920559306572107,-0.47105014823469193,0.30818951842514186,-0.12906557492065285
2011-08-31,-1.4901180586726444,-1.5102023260527286,-1.37430183032818,-0.5479329556821108,-1.0075787121106936,0.13903721394842627,1.6924255913888195,0.6864600243144361,-2.1034500390722037,-3.2407576915566514,-1.5664705827298209,-1.6268261728499422,-0.8233981709229996,0.32721217992022056,0.049299275780686214
2011-09-30,0.6303883592046599,-0.9838064310570724,-1.423086100611886,0.22156380478048965,-0.8429650644681453,0.12314123965220407,1.197818744447615,0.744741535371766,-1.330367607486335,-1.901616557563608,-0.862959555843789,-1.5774533223449636,-0.8843533967517568,0.3377998412322766,-0.06749698489536868
2011-10-31,-0.7045320835727963,-0.9715092520842602,-1.595663282018904,0.21288754503117452,-1.2586880919830015,0.2098789562070178,0.9868478384392975,1.0641083867921477,-1.5251140544181865,-2.43843412772098,-1.1669597350927052,-1.9340111561277387,-1.0213414395570923,0.3611215888694667,-0.07606458208909128
2011-11-30,-0.8613746228777132,-0.5671445038483395,-1.988591117827884,-0.2853432625559781,-1.5556306575347392,-1.4342832066818927,-1.6939099708464451,1.5360202640574259,-1.5514066251170082,-2.511222965790644,-1.4397979475807174,-2.527863949847472,-1.2799223176732968,2.1485305883653267,-0.13550832901797846
2011-12-31,-1.4984634786703745,-1.8197813649282515,-1.9392743811860258,-1.1046927140608136,-1.1471070281281819,-0.7729890311356886,-0.9924559213377583,2.2422641972809974,-1.6405444938939184,-2.5698603121961305,-1.9369758698063955,-2.186887109148171,-1.4837200453057184,1.7550255434104152,0.20514615376817655
2012-01-31,2.5327875644741398,0.13205770706780026,-1.052662555931598,2.8945309747070636,2.265172507826338,0.4649384725792471,0.030685577444894415,1.572274866682112,-0.614153380237801,-0.9005392557305023,0.4728096550058402,-0.6871425764965626,-0.7539675554630906,0.23188930724752557,0.036712983815844265
2012-02-29,0.4598830320017555,0.9427722058023853,-0.3440352420501765,2.112649607596585,1.5582392303721184,2.7396817130663496,2.523280056278171,2.3251494451792656,-0.36465308394239626,-0.6057168156718777,0.8575571028694613,-0.25564087284846937,-0.2826658594719467,-0.1734812957565111,0.012762626918152714
2012-03-31,0.16778415471568744,1.8639723565650548,-0.339295719978336,0.4372643670505719,1.3392960029562886,-0.02514714317402892,0.7316701612668521,-1.318172077438665,-0.21481706042470725,-0.45630937601430266,0.9964410896540291,-0.23352388629595588,-0.16355504394058448,0.06130328739570101,0.03792969968597821
2012-04-30,0.4833110698877328,0.6621242283507508,-0.42329941223146866,-1.524283036723669,1.116567128763951,-0.40910325327221037,-0.5145588940408867,-1.376884723888347,0.01579532976410746,-0.1652428760403894,1.2578582679988224,-0.27216227998067594,-0.1805383141421304,0.15920158403929838,-0.029578495227887955
2012-05-31,-0.20374784353113348,0.27172658962512364,-0.551909818069248,-0.9698130879164916,0.7864742518816261,-0.1849993444607745,-1.2739425433649814,-0.9915169897812187,-0.04595787664937122,-0.24728089671654122,0.7416439999977186,-0.3260183529449956,-0.23216239903683494,0.12397654111144389,0.009488311821818274
2012-06-30,0.1962258175120592,0.2843688625346654,-0.4391498664984537,-0.8968968783065474,-0.47065403322113436,0.8207658941065291,0.6526092227477615,-0.8809041574416232,0.05710503532969833,-0.11584979519618692,0.38236988635891955,-0.3978691422899753,-0.15153768881450844,-0.38608136551918426,0.04440808243174935
2012-07-31,0.5722366850194122,0.31925217974373127,0.08130719539799666,-0.7627478763371709,-2.72127434307429,0.014580121001030271,0.5848953633041696,-0.9443515774508616,0.3065259460361987,0.20333630067326194,0.6487522279526984,-0.3029025275374556,0.2116681138457336,-0.2878631333725853,-0.033020485595042295
2012-08-31,-0.3193163521198431,0.2570987853202072,0.6069972630060056,-0.7136356750275871,-2.09437965473843,-0.4763979944531175,-0.08748641777531409,-0.611077666046186,0.20306293526405203,0.07608644385213416,0.19391857942986568,0.8033626787606686,0.5617508726412543,-0.6125397824843257,-0.018040176557734464
2012-09-30,-0.12366631401400167,0.07270323522296367,0.25622107312343934,-0.6806250339376262,-1.8109853868464025,-0.710504581972681,-1.250284878658537,-0.41967796938808183,0.2009416183321629,0.0632206487975342,-0.0152323092522462,0.08632724077296888,0.3333037328495039,-0.3357668722832526,0.03907289291797811
2012-10-31,0.5515098737993949,0.05938925758083188,0.8715764081479388,-0.7500893052391846,-1.6433104379472459,-0.6354063138660998,-1.0233170200641395,-0.532224929987114,0.5220392163288786,0.4431101600236724,0.3905385005560618,1.2154200581524872,0.7393262991779593,-0.8540407564575079,-0.013315254488814737
2012-11-30,-0.050428987417825165,0.2190232325425822,1.3956558897235152,-0.9076170847558307,-1.6377715885605324,-0.563501776004815,-0.597617392923217,-0.42382331988825944,0.621095641797167,0.5210745333581579,0.2176031196588955,2.2777741827174425,1.0958102886683883,-1.159033501869776,0.04169683349928984
2012-12-31,0.6962332791906084,0.7097228114694734,3.0074997507333494,-0.870932319538212,-1.4228431521359943,1.5358190752748107,1.6260598439970126,-0.5539387429181745,1.5315751750504403,1.2798222607854695,0.7019452710439995,4.508449332481114,2.001895903247621,0.0019332213314558297,-0.07700641936366252
2013-01-31,-0.8014233494634782,-0.09166880629658479,0.7470513635096003,-0.21344179006874806,-1.0441884422591636,0.805157786442992,1.4153201146134966,-0.0757037500711488,0.8712800386640045,0.5356197483929028,-0.06165538994307774,0.47639957097182106,0.720028306065536,-0.4339733743407033,-0.03174211102475597
2013-02-28,-0.27712885719539737,-0.2165059320955863,0.3622129952538079,-0.13757194324076794,-0.9708923876664438,-0.41215604384735455,0.7456946104852973,0.1802707047399321,0.5306642257980572,0.19643446967465264,-0.32452948713956703,0.040254101989266836,0.4608593839476403,-0.3210996871240796,-0.030389670082250166
2013-03-31,-0.3813587986237495,-0.9332291020196468,0.1243990159695328,-0.8719714640676374,-0.8735468467843509,-0.40032525914546174,-1.064638141052158,3.9483891507887194,-0.6194611187530803,-0.15747267093476905,-0.6693690950350989,-0.20982292320694337,0.11547219892650507,-0.12475623175989269,-0.05815592015707407
2013-04-30,-0.7344840414852633,-0.8863175271962825,-0.3735021178582142,-1.0408324383912748,-0.9358471545418218,-0.9911913760194018,-1.4249249641445592,3.0423055045483016,-1.1929676193710195,-0.8374493234178274,-1.1448352297524103,-0.8325228248257649,-0.5504884972767948,0.5549830843591678,0.12171612717781016
2013-05-31,1.902248484336359,0.45507080162031616,0.41651466761083067,0.9086127741018897,0.1152000289291437,0.5927948525027287,0.45003395163336124,1.7310158127672564,0.6228322415234395,1.1018296427207832,0.5621836031048538,0.15952340833005663,0.4962156647567873,-0.397998638526033,-0.1398435117703669
2013-06-30,-1.7746504002091115,-0.4633637380636199,-0.3674339477819115,1.6892847330187022,0.5310788080836365,0.12414607380641651,0.21201775491680377,2.0536482210994,-1.2702304398539246,-0.99309904993784,-0.8148033842307094,-0.27611350833682724,-0.5414858475338445,0.021500014082274185,0.03321338498707001
2013-07-31,0.5735979723510118,0.41312302359318165,-0.39169857632812755,1.5049061674717483,0.5900800942318929,-0.7327903022061969,0.2699044633991975,1.549742739212412,-0.5692105822067283,-0.2667570643338248,-0.10579059452671899,-0.28246562832575134,-0.5337377485886725,0.4350005266845121,0.13715458499394292
2013-08-31,1.833011798818303,0.5266836968706314,0.5139058172220957,1.51186748028066,1.1867276196488672,2.819877745481887,0.7159162853358657,0.8801143683342938,1.4976492287415526,2.018310212242814,1.6487325499467587,0.21607258243032743,0.6226688352539396,-0.41169120710499923,0.13538390825231114
2013-09-30,1.6498522573632453,3.0614673080418497,1.4072162290942067,-0.23553616575115155,1.3575911549873703,4.764066349360689,2.610817383886442,0.396173036315656,3.544325448673143,3.5777974719199896,2.937870939527785,0.5809760983492053,1.4772908985929598,2.0247291475408713,-0.03784663603711116
2013-10-31,-0.5186869747673184,1.928779882037593,0.8081810489597469,0.6151668468817747,1.1718760718082915,1.0935507810299483,1.9519926679324215,0.49447914130890186,2.1234863461963225,2.1558479582827257,1.3484874849812503,0.33311275941467666,0.9050773232986701,-0.21814239820937675,0.06746078108121237
