CHOLAHLD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-06-30,-0.0740287864990439,-0.6722549250150802,-0.9054814249846124,-0.40912723313913274,-1.1727137939135104,0.9338125779242977,0.8285102035923424,-1.6746243055473795,-1.6371513964263866,-2.150896613751146,-0.8804104369983752,-0.5686844622375187,-0.2274051006372741,-2.772865850775815,-0.006837076934648608
2008-07-31,0.15307581382792634,-0.6108873771988566,-0.5330285164922572,-0.25212284531901274,-1.7895826649791855,-1.2972403906059484,-0.014456129981173266,-1.4001415256060017,-1.2055079608085393,-1.5907635297134892,-0.5225674204994442,-0.7444831349094371,0.020292979528868726,1.4689589143596475,0.0700159785561801
2008-08-31,0.7434169896879064,0.45040875142312714,0.0563590957577932,-0.592619010697505,-1.1290418115458138,-1.069749832737392,-0.11112740980066689,-1.3083799675900831,-0.5551859306413572,-0.7828596397455184,0.196943970396663,0.03773170405295731,0.4104175223800564,0.6014437738350356,-0.20033230888610135
2008-09-30,-1.4623296782224933,-0.3284957161206486,-0.721081684221037,0.5635481162059197,-0.5383487345669745,-1.0385601355452994,-2.8499181518042502,-0.7926084763572491,-1.230621618567214,-1.6973607293990274,-0.7676613458913464,-0.2501615679087525,-0.21121850791031685,1.2863726175559949,-0.4750030800200975
2008-10-31,-3.512482939166955,-2.526126115035821,-1.9290095016564064,2.382573938596253,1.5245403524646726,-0.8848881823416692,0.043258210525341984,0.452604687153345,-2.50318566688191,-3.0393055188431006,-2.6028138952550712,-0.1401174847046583,-2.217517699520941,1.9206187799445615,0.40126720089392454
2008-11-30,2.9225897217751853,-0.7290923095607131,-1.0789285600639338,4.247656404889987,3.5849965273551794,-0.6598134128214863,0.2035549573706477,-0.5583994100514668,-0.5735157281762148,-0.504527272122885,-0.007552962582661123,0.33450124583258944,-0.4988979658190749,0.899601158848085,-0.008449054486527633
2008-12-31,0.1199963188781242,0.1364375604718456,-1.5762959107097583,2.981488059535966,2.8204126316452305,-0.6361469511068397,-0.5802636579909471,-0.44640084346600606,-0.30189197671614326,-0.2930714488835875,0.178612895743374,0.21900789254816183,-0.8889238468261624,1.2664304249606337,-0.0997645301537052
2009-01-31,-0.3980617973087268,1.72479086753298,-1.145376376934762,1.0392615221930954,2.3565489779264865,-0.5232831910784153,-0.48430722712044993,-0.1132276911742874,-0.38853192707005724,-0.44960539075441364,-0.11357290951664308,0.26283057583453895,-0.8206891765707712,0.746099440249644,-0.21314902058921395
2009-02-28,-1.022375023886236,-0.9523426114710294,-1.3577982581301928,-0.38420591646469276,2.030658974324669,-0.3110754022433006,-0.09852485906519363,0.6544821288054484,-0.7315035251349685,-0.9096184094330881,-0.7467167537044875,0.16158157183340066,-1.561319633945128,0.3537168473237995,-0.015590516229116861
2009-03-31,0.09862820813679814,-0.9552087607752939,-1.2036866125788366,-0.44569410309205754,1.7642769131680316,0.14760630112001222,2.1455689255275976,0.016976574738578894,-0.1422612620100773,-0.6147741288168886,-0.4467897173441833,0.12704212377690227,-0.9179856436637605,-0.8061956921161719,0.16942543981756597
2009-04-30,1.0949389294596414,0.13735842514388028,-0.7762503908475907,0.299056363167457,0.6582607441468838,-0.23861242760425772,0.9828542889385916,-0.3871886485135098,0.6549915700020289,0.1290028104497701,0.3641024415889411,-0.23029734679654976,-0.3683263365695294,0.0004900648768453435,0.3761431323922977
2009-05-31,2.303590086205049,2.5289650993283903,0.9839011186544325,0.3419444298663942,0.4965552678038511,0.1367206410496855,1.0603578614279616,-1.1014362741201194,2.6100329208934068,1.5377494902401048,3.0363670217812877,0.9998886157380685,1.009465750550259,-0.6675497003072409,0.11709625968100631
2009-06-30,0.7231275262291474,2.7945708618896186,1.6429738184448472,-0.1710792897044243,0.47366179351487575,2.457659680007783,0.706166741446352,-1.0605190841587822,3.0499144535128373,2.002762988437626,3.0633664213865712,1.471276599190701,1.2923304094341885,0.7008921434847847,0.16078181267415384
2009-07-31,0.89363307078494,2.404168208715495,2.3410608211418387,-0.1402531129398543,0.27485915920936277,1.1411649563841648,1.394022701387837,-1.0448268985786484,3.4719623233154864,2.3958286224336613,2.8599439329614826,2.053010924416375,1.515342740351204,1.3037990993942037,-0.01388911216066715
2009-08-31,-0.055131301055444115,0.9064096945087871,1.6577333419441669,-0.5494335220900952,-0.48060742288049224,0.2725184427937535,0.02430112444308878,-0.8312745099856604,2.6440730102175154,2.0268197526996246,1.4891583063393452,1.7564121767381697,1.2378261620675173,-0.2608573422830794,0.19456728321089167
2009-09-30,0.9880273023038428,1.0643516543327287,3.538781838332253,-0.4058887348814857,-0.7325200752906587,2.358199374963652,1.577124707819513,-0.8713768245206642,3.13312608011606,2.3108875829921356,1.587362496632609,4.307680417169081,1.8309063600726232,9.333855413033659,-0.17233865742476817
2009-10-31,-0.8890164104766507,0.014948774418156398,4.53859779498407,0.21139083595765998,0.11602286005883074,-0.2530472976498293,0.11564226366091727,-0.48527598349148293,1.8121346002257213,1.566829462280206,0.15930749909107597,3.6532301998047405,2.733314280842123,-0.49210277256558926,-0.01699757636857102
2009-11-30,-0.07467516524348573,0.0022777505615649107,1.4648116221388294,0.17039710695513333,-0.6264796558670614,-0.30943091834640213,0.29883366701058206,-0.2947033105483564,1.6100835066469195,1.417329465928436,-0.09414073230278387,1.6898016653497978,1.2445015021942378,-0.7074064232442883,0.16772275737280198
2009-12-31,0.8591177515799028,-0.057283715715830935,1.9594754788349205,-0.006667481574385158,-0.5791624044069942,1.1849947072210496,-0.1763783906614796,-0.3567612783141415,2.327354632517431,1.804705202567391,0.4221367418958897,2.151439223815991,1.3726980951184768,2.6734887308855138,0.07836062149055154
2010-01-31,0.44644348278354884,0.7476152960361645,2.470001339582677,-0.7476792108882795,-0.7152840736114646,1.636946852676617,1.96190863113805,-0.31864500157424797,2.3252422012117835,1.8743453009189164,0.6563763196375939,2.865297264290522,1.6243834253755098,4.769993463557133,0.030606826736080974
2010-02-28,0.1392046974607018,0.8660194768373439,3.1625225084030566,-0.8969340113042161,-0.7177423315787066,-0.31768416774498126,0.6295742126473042,-0.22824448835726197,2.013135674256326,1.7008917589040669,0.5440499508061148,3.6277214179385426,2.027938240563284,-0.9334287020289253,-0.011177534199798323
2010-03-31,-0.10574079370830805,0.28090646490745325,2.5661470076201445,-1.0564744423840833,-0.9781416682079945,-0.4949087461604303,-1.3621087196039772,1.4725538355079155,1.2066302363549917,1.4575512441441723,0.386646428636079,3.3558333827250424,3.6720790634528178,-1.6264349518578605,0.2427257575305171
2010-04-30,1.215117666971198,0.7267442770930791,2.4518005385613018,-0.17425470838755175,-1.0497681842448414,0.18083498178326823,-0.7243317273712242,0.6991093135106515,1.7217612928791006,1.6472005809223698,1.138957340416031,3.274250381196597,2.4837903206315612,0.4631093054088006,0.10287648846287421
2010-05-31,0.4092204110790161,0.8896419190006967,1.2615001903585752,-0.30449908584941277,-1.1472729758573403,0.5495709980357089,0.8503397630233053,0.42081899882792834,1.6558586332142862,1.4943956313554958,1.044954079982252,1.8227173974223956,1.2345606036307482,0.9447844905412669,0.1470753153923655
2010-06-30,0.5875688140279945,1.3042383093250673,1.2355279705721973,-0.8590723586810948,-1.1041611065992165,-0.41559990726808477,0.6916041941742768,0.10218914738313176,1.6771558438128888,1.4073586576798778,1.200887016944019,1.7984789272632236,1.0210824879946572,-0.8800134524453256,-0.0273763409389003
2010-07-31,-0.3650498599973046,0.37330413222399916,0.6805771421209068,-0.6688300636398264,-0.9160111283456491,-0.6698537276924325,-0.9222616312707057,0.1883943671448763,1.2451005022376513,1.126318742484039,0.5163456408273505,0.795729249033742,0.6484169735031352,-1.2236707733622327,0.060350135333170636
2010-08-31,0.0961727433732963,0.18972961627314833,0.7925209710649416,-0.7021541341586196,-0.9987517447088432,-0.7002520789668526,-1.1565362535754506,0.08861460290132618,1.132517458053518,0.9987976483805872,0.3469990841051899,0.9627518294003851,0.6646446724302134,-1.2350996313920963,0.11979575018669193
2010-09-30,0.4075409587617008,0.08339607722191067,0.5592417059187912,-0.8461235374341267,-1.1843321430795881,-0.42511204752977777,-0.16009712133149892,-0.0839851323822002,1.1633690576428994,0.9409596498569766,0.4119871681596777,0.8551955813320957,0.41743627003783046,-0.6712940968203616,0.04474276263586506
2010-10-31,-0.05412224029825936,0.27485058633557824,1.0437375543645808,-1.1348549210710324,-1.541229138040406,-0.8003541644901028,-0.30041328935569345,-0.12677126492017285,1.0230612531157424,0.8370834810496104,0.2043611292864503,2.539141935834261,0.6474107887145768,-1.3818352977356503,-0.127720468914308
2010-11-30,-1.3827604557857676,-0.4970335476862106,0.6683348955198783,-0.21604869377154898,-0.8977744596865616,-0.8062721403436988,-0.3130344315085611,0.39746128986664664,0.5051288821746002,0.5414620605151742,-0.8095688697332644,0.7005499223378375,0.5249738041567422,-1.0911874315506578,0.12838901389885715
2010-12-31,0.5436163064600115,-0.5430643947009253,0.5050100001707482,-0.06781514588570041,-0.8847243795338556,-0.25809784823369913,-0.04999302704109701,0.18174625141241857,0.6737769023225698,0.5639292599319562,-0.305249928447825,0.5882896036022257,0.2891563703469584,-0.2306334547673748,-0.04371427701598412
2011-01-31,-0.7622585466228795,-0.922182275309334,0.14011432967433823,0.13079462650838894,-0.7906797631641793,-1.367626661144503,-1.1194932181432964,0.4091072835388199,0.37504085245559493,0.36015443219376003,-0.770573731579738,0.16494027304669334,0.07665029867756086,-1.3372129085718887,-0.1479692788630185
2011-02-28,-1.5725416983666702,-0.9343708256186662,-0.33439979743014947,0.4857935406240269,-0.39134240505459456,-1.2615861890707574,-1.3810530936407457,1.0494756974134474,-0.21219606925743306,-0.0033078967029570847,-1.602699607539959,-0.47075075151025436,-0.16765046996507282,-0.847530320802337,0.08562264860997856
2011-03-31,0.15919500372183493,-1.222903396645886,-0.20355046875188462,-0.05157823409546024,-0.437987250602909,-1.2213185720446549,-2.0937514885376,5.597351414270922,-0.9105527639219283,0.014412892406852314,-1.1501819401653501,-0.29057734320569595,0.3770004780585693,-0.9831850614163095,0.033303354390790546
2011-04-30,-0.2831310331212195,-1.0129934992642895,-0.8333521993727867,0.05602429523030181,-0.3990114959294111,-0.9403246140836791,-0.25866447211400734,3.8280679458677622,-1.0903009092640796,-0.08100213141739387,-0.9513982009700541,-0.7906519582685715,-0.36648552517624344,-0.48266503462071775,-0.050758420893988
2011-05-31,-0.9099795741268433,-0.586741603573199,-1.3446426164232554,-1.151199352032572,-0.6329079829035809,-1.2180159382079772,-0.8579993964073129,3.008271038581588,-1.6735045648803144,-0.6432929704415321,-1.2888804685018926,-1.1145148667690163,-0.9055065271304109,-0.37871631021640595,0.02475321090654731
2011-06-30,-0.19470321658427855,-0.8120079133465066,-1.6719764641930654,-1.6561628180221182,-1.1094286568824736,-0.40438594100179565,0.719888112069735,2.1571158180654897,-1.7053848651575447,-0.8382839555475607,-0.9277065925892313,-1.3469013892659714,-1.2952606557184767,-0.11489683863517736,0.1547376535431743
2011-07-31,1.0459791427804062,-0.12267740440637652,-1.2770928318597314,-0.10122712089424422,-0.34823979844851627,0.05985237453130966,0.7765370829330677,1.1533047571734547,-0.8680276069711635,-0.15125364736433694,0.10925121359642365,-1.0726043238032779,-0.9149516500235261,-0.03387452206363644,-0.14019536661397022
2011-08-31,-1.6942723381459406,-0.5891984190673174,-1.7024333523394264,1.0047829075970804,-0.3626591544164521,-0.3768072550628609,1.1676868822172521,1.5412354147893268,-1.8120427402854355,-1.4027839806184208,-1.0493995664882425,-1.4598747672231815,-1.3624614074994277,-0.08598245794879208,-0.031869321534696335
2011-09-30,-0.6043940645392714,-0.90683515025836,-1.930751378667987,0.9642542751582457,-0.47978062805168953,-0.6312941642361918,-0.7849929434560641,1.4170517502803384,-1.9234937795505143,-1.839265510841569,-1.2001785543780936,-1.6868133068430389,-1.684258093100319,-0.0023780269612788518,0.039010360936280075
2011-10-31,0.1092360433548656,-1.6249791162837934,-1.7491187991880226,-0.4801621106440769,-0.4189063478578021,-0.42072890871694896,-0.9374247798520299,1.0488818849899775,-1.5979253233029806,-1.4971170512118872,-0.8145316079593269,-1.5649284421893186,-1.5636132287383773,0.095122397824414,-0.09592911937432111
2011-11-30,-1.316055742854155,-1.226899962987249,-1.5237712198687314,-0.9906869134945254,-0.03825668696675312,0.13188976556986348,0.05437580496620435,1.2417311054359235,-2.138847642993772,-2.468578914381227,-1.481507670049961,-1.3933173030753505,-1.3666459992034554,0.054880673572250446,-0.16941989822692483
2011-12-31,-1.9569334225527957,-2.0482337976714233,-1.785581990514632,0.10527953798611385,0.9730089545275438,-1.269587345841064,-0.7449788284747773,1.6551136093923298,-2.743187788747131,-4.050139105352514,-2.3215137137308406,-1.5999969792180462,-1.9144034499398044,0.45299732901055306,0.10386686340104295
2012-01-31,0.7973703079418493,-1.4714484253591185,-1.4500104090979586,1.2530497400491867,0.15551805884591677,-0.8724831881286219,-0.6100104302210536,0.9484039477131861,-1.899320417178273,-2.383776919176138,-1.0365968403245094,-1.3790071897981655,-1.416831537933649,0.3186554359402778,0.16148215420020295
2012-02-29,1.3170116659173008,0.14436007177662383,-0.9180395638523172,2.173527236204116,1.54044514201487,0.8685705420410689,-0.006263076252361938,0.2009641078271912,-1.013322916547661,-0.8174570487308921,0.19487423986913413,-0.9267267072137109,-0.7386795877692196,0.3877996413412298,0.0014427042898078482
2012-03-31,-0.21222392261112924,1.211091308958042,-0.9756646050360653,-0.6593952774485502,1.588318504605321,1.9386719805299277,2.1192517980967644,1.3508172530128957,-2.084473897038418,-0.7482838115979198,0.16144215892906502,-0.9465336929356712,-0.8147646273681305,0.40176458798136094,-0.00030897574786209773
2012-04-30,-0.23295883616431437,0.5331999171532508,-0.9600929923183131,-0.4027061212698538,1.4270685789049387,-1.1402900874599282,-0.10082108234630952,1.0507094030985087,-1.7807865974290742,-0.7654936735202779,0.16202160574492236,-0.90772579661551,-0.8931634987415871,0.31939882258108426,0.003906656556959385
2012-05-31,-0.1144477242874713,-0.3615289991913032,-0.830584595487073,-2.95040807956996,0.6760861424875074,-0.2728883166148945,-0.3705251729618917,0.8001700222560879,-1.5116997413839708,-0.7278015749664591,0.12590160978234613,-0.7784294076364736,-0.713239439000683,0.33495433630545296,0.02942132041034898
2012-06-30,0.1809952123092263,-0.12214611928934249,-0.7542339009709362,-2.076537275245906,-2.556265080061261,2.758904646330079,0.35372059284395935,0.5065109386880942,-1.2025090870193789,-0.21821574344231678,0.05989276276765836,-0.65564654065158,-0.6397325614438114,0.7585558006714055,0.12205803346794275
2012-07-31,1.2102471722666306,0.9437205662005635,-0.7528721471560594,-0.8175305802017192,-2.0386847587714496,4.929397596448073,3.040606134942032,-0.08289053994070496,-0.6226694859341976,1.952919941642068,0.9080020151587009,-0.67185765257129,-0.7131990267206689,0.7326522310277084,-0.05557237068431395
2012-08-31,-0.6965103462114818,0.5197897156869099,-0.5211777593410492,-0.17696134341823688,-2.504134287983624,2.0006980258511837,1.3746650435774503,0.007430319231234313,-0.7317106555462635,0.6112661463067534,0.1914319714491066,-0.3664961728706299,-0.32410330417130134,0.8721737380434754,0.11205938536695964
2012-09-30,1.0583442725392596,1.2368214735917862,-0.12553406804603628,0.06907557182636072,-1.58950264813251,0.10124589361808169,-0.467149901335234,-0.5799479104347053,-0.11449848114241586,2.2416308699329415,1.1189532761718788,0.03487949038724693,0.2667515714768903,0.274482257410111,0.0009163231096404144
2012-10-31,-0.0677028771213114,0.2364933651594747,-0.16341878682555044,-0.28487268328918985,-1.4819924931908743,2.2898385610819365,0.0993839924758778,-0.7456241640402296,0.0586133230519741,1.7399702322002903,0.783348961918267,-0.024595844249542,0.14378510892853183,1.420543605903179,-0.02606532785507117
2012-11-30,-0.32526027417783177,0.5635175251900101,0.15177978961043487,-0.626710913236124,-1.3434286227896286,-0.7300906699844646,-1.7097189937792545,-0.7992184423465702,0.052636190937604466,1.0176494433656211,0.17730433712660554,0.43871337919362974,0.6022881161736123,-0.4999157240280656,0.16238217969841295
2012-12-31,1.6241714308468587,0.9708058700728533,1.7460116674785058,0.10495404078097972,-0.378573574321997,2.3426279815559186,1.459467236938961,-1.9722503491457133,1.7103404473689283,2.4370419506925027,1.5322097655518363,1.999174487121086,2.3638884412932675,4.992464832259525,-0.01037035511610718
2013-01-31,-0.22672306382960836,0.8264046317672402,1.3671141257782846,0.19891517371525808,-0.5715353074872438,1.0611788163670686,0.10336678191161845,-2.1981654991150776,2.043359131590386,1.5710414222473852,0.9268774339586829,1.665732631163875,1.5644680750280409,1.2642152760875294,-0.2360364689680758
2013-02-28,-2.6094651300185143,-0.9820407730486816,-0.295978196176934,2.54874621119882,1.9578979075700427,-0.7091322211571425,0.6942090709988774,-0.34304377278702586,-0.4534000226539985,-0.7814160541798224,-1.6846333847895933,-0.4538330311977023,-0.1815636722415554,-0.2748204661931908,0.06032931231352594
2013-03-31,0.49650662133905693,-1.811091096816925,0.0027814197457114733,1.2552805550629276,1.5081989241771043,0.19152144646040292,-0.685141531910368,-0.4226244118640891,-1.8042372612794242,-0.2684272045774487,-0.9999137602713595,-0.2124543176483043,0.14616665154434685,-0.09289590766595344,-0.0330057091392625
2013-04-30,-0.40056888990586326,-1.8923352399267148,-0.04504093911122058,1.1163020305436167,1.4355202308809412,-0.5730632172711544,-1.0077543082971026,-0.10504206461769416,-1.6069919325133704,-0.6082006000796907,-1.169590117150864,-0.24833448054599788,0.10207620266735688,-0.46600073260569497,-0.09390920793355921
2013-05-31,-0.9661359795703951,-0.6604243490531294,-0.42954392876759145,-0.47715141797634464,1.5302629841604753,1.37328275734128,1.6207527719664725,0.8612914966258728,-1.7282031902125992,-1.4640399849501453,-1.7522772273872584,-0.5071226128087252,-0.3796743596471979,-0.17099215336029236,-0.07251193670214724
2013-06-30,-0.7303128585055807,-1.5946442818223565,-0.80596136302452,-1.4707441843735782,-0.05144109454634646,-0.38352344797004306,-0.2148601311627419,1.434513788682088,-1.5905187951638757,-1.979126718137471,-1.6824292765263107,-0.8087992060499369,-0.9425846252237524,-0.2770567112068593,0.023438572972017596
2013-07-31,0.22842234745529086,-1.0600574068953843,-1.122767622808603,-0.7788845005006413,0.10307582842147915,-1.2160186972955715,-1.0115660470939274,0.9195545143639023,-1.1766111384523903,-1.5201205179279402,-0.8139507181913371,-1.0628017819480609,-1.3955068172731817,0.14144809440281655,-0.04853453577868137
2013-08-31,-0.4252199126615795,-0.6588424530645622,-1.0080924025268667,-0.9903719096800011,-1.7775281560014615,-0.6927073774099889,-1.4021291124916486,1.1316999049237462,-1.0761996332445134,-1.736840972762695,-0.9399816612169486,-1.3570675104463348,-1.2816686576438718,-0.07573537881524701,0.040887716974355004
2013-09-30,0.4477168847694116,0.17046451800056453,-1.180046288502686,-0.9630371918734303,-1.8138961311396968,-1.0573588388793922,-1.8312900783082815,0.43430624457679706,-0.6571034979294169,-1.2791781032779832,-0.24256807019465615,-1.7305824224552848,-1.480964415985305,0.24355651642516374,0.06935733362897692
