ALOK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-11-30,0.019524018442290358,1.8642324768447616,0.4793725338123286,0.6653108762513756,0.09818142583605349,-1.0306033386725553,-0.620240564506588,0.3481247942546914,0.5813690008826159,1.0979410987121545,1.5454265907212381,0.5590090578209187,-0.47825213211274203,0.8430153837407173,0.08647359800382685
2013-12-31,1.1109132570327465,0.9647285108362682,0.9476216610251628,-0.685619128468049,-0.1976149399262986,-0.7403568738426335,0.45479183634245995,0.21835956896184341,0.8092115268668388,1.694412162016209,1.9167833755664263,0.7980791685113269,-0.062886395152979,0.44628923213613153,-0.18825629231376903
2014-01-31,-1.38175300663438,-0.17475160309519197,0.189351899296511,0.6823203921842482,0.8659885008002355,-0.8635682443197147,0.17577922331267976,0.4051906815890957,0.9771985759851066,0.37649568341499007,0.051153008237938405,0.6277404348290391,-0.7199237088765543,0.838425755282314,-0.08961215868968704
2014-02-28,-0.4029196976639934,-0.44044279341063924,0.8853418376631946,0.6910491133043674,1.2392695311450697,-1.0282973286571664,-1.0188097294168024,0.45163774825933833,1.1925786024892575,-0.13676411631749263,-0.577050390118549,1.1462472325654718,-0.31091022666358187,0.6496751854374487,0.015504186535965254
2014-03-31,0.5681735799358458,-0.7877715540429874,1.3920081409301768,-0.0058963887783639824,-0.5476553780021877,-0.007401525069615503,0.49865708248545054,0.36016759523074077,1.3860974361953822,0.11514612097195474,-0.15557732919729977,1.005087550805063,-0.04831489852211966,-0.010355845944141876,0.07410797215372183
2014-04-30,1.0554495723095079,0.8056841048514912,1.060272576347223,-0.35186306839427445,-0.22627190868986174,0.15162165330271246,1.025762269802499,0.15027041057390247,1.5156194900340503,0.8180962579873868,0.6942041693857303,0.843786243501293,-0.19432037825827297,-0.07537426973579119,0.33135713595444244
2014-05-31,3.2181213456906304,3.2313819458697854,5.077009350074846,1.1230835847823986,2.3738729770432165,3.015571007255667,4.194079454687927,-0.3404027084396785,1.605080637790461,4.021275975013055,3.607581132234417,3.328633854893044,1.9549484363609242,1.5328924636227823,0.3794896217049037
2014-06-30,2.9239525503753088,4.350663732516815,7.904929039566382,0.9722079350819052,3.880233146842381,2.6943816240722605,3.2890020714304016,-0.7847715808264226,1.580805560874298,4.753317307272029,5.5851079081491175,4.415603244972322,3.3740171259143055,7.523956690146122,-0.1471576443362877
2014-07-31,-0.8558081624047085,2.319141732558478,3.493031996961723,3.320196678164657,2.7537008110202588,0.48476583098274306,1.5260439831248813,-0.7567444484584591,1.4951771228521362,2.410018177505145,1.7779243922484662,2.909631534098234,2.661515619736591,0.5552575472789603,0.032002731086173734
2014-08-31,0.2594737407889571,1.019491437799492,3.013937422334131,2.311276369203615,2.023058877109612,0.2295679016372929,-0.34656534700155756,-0.8855604120763599,1.4852414164481356,1.9373044505371575,1.1680182272959418,2.8474849259746566,2.4525306924008397,0.22990071922964106,-0.07350246199292637
2014-09-30,-0.5029292255582533,-0.5795399883672985,1.4096007886572863,-0.6498792332090028,2.102346762009147,0.33741419829323305,-1.2893380627109838,-0.8808953779784909,1.530475383170194,1.4050711404426435,0.28040970781273156,1.4799104664808274,1.334988991602009,-0.022237282377819616,0.057629112836636215
2014-10-31,0.39573817066325956,0.0890471674319644,1.4255309548015602,-0.9045095770292917,1.8563525453965934,-0.2941659649081083,-1.0601280301683487,-1.0376003453673288,1.544673760015677,1.321098032375028,0.13803526683413894,1.4518129078623314,1.3188414194083904,-0.595392570661879,-0.1743533871447778
2014-11-30,-1.1738050903877508,-0.6809637471609749,0.9253373385853397,-0.14181402893091113,1.3822165572164855,-0.24169792941946752,-0.6705848655550154,-0.886113497830006,1.5803562853782989,0.6928183746068918,-0.7222834324160899,1.071266198506257,1.0299342855728777,-0.4983624922579916,-0.04380262265839289
2014-12-31,-0.2631607800918041,-0.5516071068344153,0.5469456460712632,-0.16918010589823884,-1.2274064819795805,-0.07576328143567206,-0.5244914686526306,-0.9170783204695514,1.6241115092482652,0.4645947312202031,-0.6670572527882092,1.0719476072495437,0.6901879874448812,-0.431459359954709,0.0
2015-01-31,0.02605687351242084,-0.7451213090317705,0.9634828074977728,-0.6213557056491916,-1.380440283601713,-0.2649931075972806,0.0859683580786377,-1.0482759225852873,1.5815256879972677,0.36215622438287887,-0.5213718030460837,1.911262853157032,1.1344002484836286,-0.6650209004686746,-0.12152135776699065
