AL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-07-31,-0.4704597048328111,1.3114365961663954,5.761943700726883,0.9825231866689019,1.4417718252660938,0.20386870690478076,0.5461613455945495,-1.5245343613784277,2.0769280941217656,2.019332991080054,1.0487979764830229,4.76443227091691,4.859037358208652,2.1534454677793486,0.0651604003301481
2014-08-31,0.2730670075184921,0.2351711061453791,4.75766722222078,-0.537782730721985,1.0496297470182157,-0.7454369577187507,-1.1195250211345715,-1.3500865958830945,1.8455498219581001,1.7653613822564458,0.6694546298213634,4.551132561673916,4.3526166056892395,-2.00099923025955,0.12125114171533181
2014-09-30,0.5648708469811197,0.1992858791521624,2.7407464754554645,-0.5628489309817714,0.029653653492151426,0.1266394795266214,-0.7170652925367353,-1.2174582753829286,1.7968863890479603,1.6653159075275081,0.779494796730308,3.4708070760803564,2.6288351950322806,1.5943205959117666,0.12112481637641434
2014-10-31,0.5762466209109838,0.775860686967151,2.2685529649756213,-1.2853053918296993,-0.35335024125021675,-0.8454629240994772,-0.798588212439004,-1.0662141036010309,1.6952048831458546,1.5398745209641096,0.772508651742979,3.0478157158989023,2.198956644628523,-1.724548949264731,0.12031486398473329
2014-11-30,0.5330278139364943,0.9061937142390614,2.5102731262163296,-1.5622953606672445,-1.7111522856938164,-0.004382497448505366,0.5140932547686107,-0.9693175755061053,1.5778125278233652,1.420646891382691,0.9240599040564947,6.124763820920512,2.424563643247296,1.532105362595042,-0.019268418865877032
2014-12-31,-0.2634820988080551,0.45662473322146946,1.9761243214620383,-0.5662682723520797,-1.4681349998479878,-0.5657548666264306,-0.46192512366843386,-0.8749252711191693,1.224865106696566,1.1899757778833644,0.47150380460384017,3.1138205054759758,1.9299852621927445,-0.6768893525998696,0.2454607530294455
2015-01-31,1.2897247139261738,0.8280410089506796,2.8429078198368805,0.01668640440368053,-1.2901877714056538,0.5313915489944405,0.8519564413566869,-0.7676450771134512,1.4151285161289942,1.2611556706436136,1.1944329769254909,3.739012692755212,2.748552086414942,4.344884273659542,0.061107986040782006
2015-02-28,0.11528068281028069,0.5957463351483359,2.7907824760521796,0.0624165308425569,-1.2183816529075004,-0.7949454601751774,-0.36969558596536267,-0.650987843969133,1.1836893464497467,1.084049112632354,0.8362621198381154,3.339139843307987,2.7085790205614737,-1.7677212026407982,0.04835369736125888
2015-03-31,0.0041708356888998386,0.7493411736516931,1.2053290573837074,-0.26913175380679516,-1.1077409291654206,-0.756844950296168,-0.11310114591797053,-2.895399364336926,0.9097753122295082,0.9224855128985929,0.5208751638837639,1.3536821485316213,-0.2940755018621876,-0.9115495086421144,-0.05179604155223187
2015-04-30,-0.6012794261529529,-0.2589154922532839,1.12954839614053,-0.855391433934879,-0.7983282691524548,-1.5700724235746277,-1.2218265505984365,-1.9178435278703345,0.6396654356804713,0.7101522791016602,-0.11672885315161298,0.97869793231095,-0.30221363445626687,-2.7423685320680846,0.026373285254889852
2015-05-31,-0.1175219377874009,-0.3893565727047719,0.3033342880806207,-0.9541203934789642,-0.8372916496153896,-1.0491097785933543,-0.44764521950764957,-1.4369976169558876,0.536666672962734,0.5998780141098857,-0.25643500862532986,0.2648387898490047,-0.39472080722928127,-0.657992825208549,0.015275953211617585
2015-06-30,-0.17865339478368916,-0.4886927227144115,0.08589426298849537,-1.089985716416566,-0.968791309078009,-1.7144804836012142,-0.8772794742105227,-1.1173752272236874,0.4322136286005637,0.49879674562866905,-0.4408321807052875,0.09264593861728956,-0.41886417534616194,-1.0995556448651786,0.15186424369891627
2015-07-31,0.5948497616904824,0.15320596587138,0.44536840120041093,-0.6537395530499193,-1.5952940611727273,-0.8094003805192062,-0.01080748729493462,-0.9111033343516204,0.5444344597962207,0.5023288358378885,0.0664534220140378,1.0087572009232728,-0.4111094671458943,-0.39655853874299585,0.06685941091714229
2015-08-31,-0.06870347819516265,0.2110202998020421,0.39434099560057834,-0.6725746362548,-1.4415900440045586,0.5152801701557987,0.33419270861557315,-0.7773052226393831,0.5037767638304423,0.4393930863752326,0.09830230901380577,0.9234259709231656,-0.45225506403576465,1.347905697128968,0.021473217706734812
2015-09-30,-0.4835645784724047,0.1270228031955262,0.13386854318171512,-0.662486584723611,-1.310267947179583,-0.05232947364195801,0.6046599552484074,-0.6169983263128215,0.3692304095232151,0.31655460110256783,-0.16421607696208326,0.5637920348776729,-0.5133711960350061,0.43819566610033267,0.01548751111470199
2015-10-31,-0.47416578631009026,-0.7358658378829872,-0.12441280821925135,-1.0809906782708594,-1.4298863365974466,-1.4632127011503766,-0.44811439732290176,-0.42694934014744074,0.22310075879915245,0.17744902741435326,-0.5467478431584167,0.5500372451727378,-0.5619040319637965,-0.973253479412263,0.009559286813455952
2015-11-30,-0.48428085912290075,-1.0134120310056958,-0.37760780119762916,-1.2676286072486174,-1.288798561695406,0.6927181026585237,-0.1014832943928708,-0.24952092695261802,0.06780911573286841,0.037374139759664436,-0.8793290506067255,0.13106772117983667,-0.5980675290365578,0.7056556261612085,-0.07345767136670119
2015-12-31,-1.1617525068035524,-1.4530590165962032,-0.5409156452468189,-0.6437368803477754,-0.8810873386449106,-1.4613475701523997,-1.0108512469444924,-0.0582870300597772,-0.32862615161094627,-0.24836966922535722,-1.6608724173043188,-0.33790974994106804,-0.6359714140156316,-0.7643149168865034,0.019155515289753393
2016-01-31,-0.37897879426617115,-1.3399598168425138,-0.9764913615015487,-0.6121636860012696,-1.3139898513440422,-1.6128345842144953,-0.6028078451055376,0.11383051131445747,-0.4799512040229636,-0.3972968228652923,-1.4665110028067252,-0.5307480033169596,-0.6924198950499171,-0.46627779988866197,-0.02188962499022168
2016-02-29,-0.7309797249580247,-1.5045581236535532,-1.16970534025112,-0.6754863148132717,-1.3569073450677172,-0.8618090549746015,-1.1749217561958958,0.316390677185229,-0.868276548004168,-0.6970743945332927,-1.5308016565600733,-0.6922860990604794,-0.7305111738636604,-0.18171246128123983,0.21420571250917192
2016-03-31,1.1350058727191823,0.006708085435374422,-0.9876242561423446,0.27670527477518,-0.2619789704582804,-0.10760181202442586,0.4081971328237476,1.4378696590224405,-1.1211328889882437,-0.39485464292263656,-0.1858312127861777,-0.9486699768192504,-0.6395843423365395,0.0014116434797318577,-0.016713480973740556
2016-04-30,-0.7477079554349054,-0.15961217342035844,-0.9701889257532927,0.4940860817157833,-0.18510204707646302,-1.229150569719795,-0.056973472288419945,1.4370546158828197,-1.42596924097591,-0.618965856341172,-0.4605965369424279,-0.9440394261915787,-0.6253449082919151,-0.5342271711375428,0.02002291587510773
2016-05-31,-0.42994359188720876,0.08971295989940917,-1.0476415347821728,0.48331305311782274,-0.1337852815334746,-0.3445229700386685,0.1325248328649881,1.3899270224730944,-1.5080449471515915,-0.8551084367777243,-0.47232182628879843,-1.0039921754992744,-0.6424472003461291,-0.14470826367826614,-0.10234662505321034
2016-06-30,-1.851017485131372,-1.8321353071367201,-1.2720430537042315,-0.40149370335676576,0.06789674355093543,-0.20480622300811094,-0.18813021236384553,1.484190818227537,-2.366580714337086,-1.677964745089005,-1.43889441694293,-1.2345643283056,-0.6697593370354515,-0.03316487133226367,-0.03202422197527743
2016-07-31,-0.8444098982196634,-1.7849376957617527,-1.490428301716143,-0.35827223579218237,0.2235175598584054,1.202210230608679,1.6854335829147846,1.491406136984934,-2.4983617857926346,-1.9165773335123155,-1.858224457808612,-1.4531331427105443,-0.7078494442678905,0.2255230467466188,-0.08428572271805211
2016-08-31,-1.4896894696663145,-2.3484565293542596,-1.5412832309660582,-0.909651550259579,0.5728493955356261,0.191213270314422,0.34657812716144915,1.5713945627786023,-2.9511276492039102,-2.566249511089672,-2.364707140715351,-1.5338142921752291,-0.7038587407568027,0.19852051107193636,-0.09531017980432502
2016-09-30,-1.482177830430683,-1.9907930677755157,-1.516597624974843,-0.9080334579624281,-1.351345427781674,-0.032678732281297425,0.006306230818187538,1.6747873432454432,-3.2950892419804982,-3.2550967708759515,-2.361348134236599,-1.6690494184957718,-0.6842231700527214,0.1991447834285103,0.13779365305736288
2016-10-31,1.2132281808454028,-0.8246486642732218,-1.2581332479888017,1.589588445144486,0.34466389065294895,-0.9861856136389952,-1.5289144665184775,1.4497341285812806,-1.8644560984793817,-1.5788471447699923,-0.907433149179824,-1.3071104471812205,-0.5753537288734699,0.22666114468724183,-0.1390507242474139
2016-11-30,-1.8230028808240748,-1.0647074786039645,-1.2936689356025992,1.8569384796475616,0.7889710034146334,1.8208946375150223,0.3811519958620244,1.671915715471871,-2.8412085039415858,-3.0652161847699713,-1.446658967124833,-1.335869245209323,-0.5749354665612212,0.006156828789809956,0.007518832414027319
2016-12-31,-0.10303199800290212,-0.38934040545594556,-1.1145651530954066,1.460259378512569,0.6961155858613124,-1.0777326667269629,-0.6186038632390793,1.6823803770506949,-2.5539697769900145,-2.8302377624123682,-1.0344436595061173,-1.1684610161554911,-0.48032873416347643,0.3234065982375639,0.12494280583732749
2017-01-31,1.1169607255365377,-0.4179604761166472,-0.9207251203298241,1.2000066058994385,1.520253950653658,-0.20038240028671583,0.6025941410537242,1.550751947740159,-1.3315453319174875,-1.113612482399196,0.079633941395,-0.9862951696962993,-0.36982687969256656,0.19668751957812597,-0.001102414398937872
2017-02-28,-0.17035559824149213,0.5181659926720716,-0.8515110860604934,-0.22653701098219792,1.144198708265152,-0.6388256773271567,-0.982639498352707,1.865254960665293,-1.2663860337235502,-1.1582982430816704,0.1220326233512583,-0.9163395946400423,-0.2858310942474759,0.3869451057725484,-0.06965490395072091
2017-03-31,-0.9480815387125116,0.0751825414917796,-1.2618122504859985,0.5078274828197642,0.8986578364573122,0.47529646106916235,0.9420903401222552,3.8153703901861538,-2.8248136232597756,-2.120499878100404,-0.5559881850741945,-1.207500069900861,-3.474531272356758,0.3900869391758968,0.009884759232541925
2017-04-30,0.045661871369487156,-0.6709244085746162,-1.1813009228202596,-0.8195538527713402,0.0733431207805556,-0.7697771305894221,-0.2062123415952642,2.501941249227413,-2.1898225487337606,-1.9331309482835997,-0.27259853619556373,-1.1596160278689935,-2.5599216294174707,0.6083662599352428,0.10125373370517289
2017-05-31,1.088415140538352,0.11777830744450261,-1.053903162372808,0.22146463803519909,-0.5722696909998743,1.6307206999909192,1.2669566651830948,1.6996124882241235,-1.3933783777406674,-0.3829840297135764,0.548293133002849,-1.0265368144180727,-1.490013633235403,0.04118410510035478,-0.006795524133425463
2017-06-30,-0.21140264813827664,0.5708520402803291,-0.813231105234142,-0.4675693703359314,-0.4768095195552342,-0.6274433699846512,-0.4984770962352057,1.4057155273472202,-1.2627360925233693,-0.0735654939707858,0.18298590256533437,-0.7949195571851014,-0.6420634875204881,0.26684161861181843,0.154120238890284
2017-07-31,1.6425202182658325,1.5808961296668855,-0.3763567443334762,0.09087176312310835,-0.08711294131819038,2.9672364969360676,1.8210185248211372,0.8875269985323898,-0.35574738910179465,2.2805250247785964,1.560455596240429,-0.4322505206157851,0.8547469050010045,0.7056132843163283,-0.02216157180285245
2017-08-31,-0.377080716854599,0.652562686350372,-0.14899428377857155,0.46436529863771403,-0.025875808524218193,-0.2005819475361849,-0.8348127705250629,0.7826406323470706,-0.3825886427435823,1.4351433461248537,0.9219053436780834,-0.2499692257736448,1.4263006062186203,-0.1433442428902093,0.13923405573670466
2017-09-30,1.5209906896459775,1.7851861823754374,0.760662813499504,0.4368942238258723,-0.2820459081682684,0.8995155802950062,0.9427208299501758,0.3915577926913138,0.5864057363871863,2.585504019923931,1.8851013779512689,0.5249440663197482,3.1677373744028277,0.8996108548571956,0.0637258433195809
2017-10-31,0.5685869540211855,1.0924337013460856,0.6440991515730436,-0.007131699874325837,-0.48686501117652936,-1.061574080623714,-1.985822886218453,0.161703398589341,1.1313578589431281,2.237142888866904,1.6938494400758903,0.48742875074124264,1.8660483027239891,-1.148592753884501,-0.10722539710022126
2017-11-30,-1.324350953870985,0.44464253056796393,0.9600431424340394,1.0823497299697507,0.6639230992053885,2.223101609354699,1.4306520719595386,0.2657930990131197,0.42449757926359916,0.8748454319409051,0.051117715970828266,0.47283020234315787,2.1504547019327815,2.613092431992802,0.010465996951487078
2017-12-31,0.013769458634130087,-0.4828807372621194,1.0968376117581196,-0.021023039582825608,0.5432795640482444,-0.040791609090733275,-0.3077111796052848,0.12156527508116177,0.5868192241480165,0.7523888696131112,-0.19094247085632804,0.7060304031597472,1.8883590554358922,-0.23477179383262822,0.057111766609619447
2018-01-31,0.4769754062524975,-0.535589487871358,0.830559067023551,-0.14208705214457684,-0.22091158847932688,1.0924157189661123,1.5729375931052203,-0.1499197751967465,1.1028932778012022,0.9330209770280614,0.13468806262614857,0.7487087410806879,1.1744965517665595,1.1561156913317965,0.11522447411241846
2018-02-28,1.0784757781143732,1.0420489208316244,1.4579901076355637,-1.099878139741508,-0.1379021853074157,1.8309035479034865,0.14909351436976154,-0.6149471766967067,1.9794727145840456,1.3426462287235152,0.8448973488574869,1.3821844166854238,1.5256382242928754,3.0127538629083155,0.027463913345876348
2018-03-31,0.07866320426622603,1.078883523542374,1.9194273699414923,-1.3416336714899635,-1.0839862204326025,1.1238170670342562,1.0733140775105467,-0.5724586699433987,1.0981801583831563,1.1354548228142156,0.7615419394395994,2.404847293614145,2.076134812424094,2.1305159115603227,0.12290374911358086
2018-04-30,1.2855744626689551,1.552635253111722,2.4832526884667976,-0.9917369248906434,-0.4589231166561008,1.1840603604385527,0.48763968667554847,-1.0505838125117077,1.9528575354991846,1.366895865982589,1.741558919677703,2.538290276613685,2.1793578300943923,2.7947278831184725,-0.10504978252779719
2018-05-31,-1.3859660540388978,-0.03284450512456542,1.108893255981759,0.8612957803986051,-0.4658451900806722,1.4773509290316376,0.2622573935336358,-0.7923612639789817,1.0361678285353966,0.6159756760566582,0.0920886926219092,1.141746760069857,1.131602680581371,1.9076249568142247,-0.1629242527486122
2018-06-30,-1.9045688120360926,-1.328899794140854,0.40577836546300644,1.9557794848352474,1.663274877263374,-0.3556674852623269,-0.5946715085455355,-0.2571329256134455,-0.011499440027598697,-0.1988957538780642,-1.475470960217791,0.12134209874749487,0.5849893073023549,-0.614243092935738,-0.10907700520238162
2018-07-31,-1.2394024623026108,-2.907769807248297,-0.5395394334454874,-1.5273252660007008,1.9103767872187338,2.6701493212423992,2.1930095681741446,0.1302850447350904,-0.5726690547339032,-0.7165141190882097,-2.1144090622761653,-0.5428993516036777,-0.4860274508850861,-0.2625382060517174,0.13466107344373524
2018-08-31,1.2891182968533712,-1.017020755454417,0.00725008660163019,1.899163695555584,2.0133750874875194,0.6153391893423339,0.5584253020024306,-0.6369405505208113,0.2180565714281844,-0.16468131826781696,-0.7925678754777864,-0.18845017266352476,0.0847206142198337,0.027917169553677436,-0.08031393614643932
2018-09-30,-0.961948977803335,-0.5510412273192529,-0.753329313678008,1.061740224812331,1.9007442030601467,-0.5517907472518293,0.10822577286713393,-0.32815205389219265,-0.29135044488227796,-0.6060386668626742,-1.2317580886189436,-0.6815163789639371,-0.7490628228527388,-0.4786856014134181,-0.03764345222592931
2018-10-31,-0.5464355543717393,-0.15261047392288668,-1.0674372260187384,0.47209861875018105,0.4520957875154068,0.031552157477300634,-1.798198657136495,-0.2192405953192541,-0.4950921102564172,-0.8629087607317073,-1.0849986401950071,-0.9802813894661353,-1.119326158374526,-0.6161101400843654,-0.020612021899282098
2018-11-30,-0.3110422285806197,-1.1929419673496964,-0.798114944370497,-1.7320994157387672,0.3368147532635356,0.479610403540691,-0.05790657201068779,-0.20357906488879995,-0.599123740575711,-1.0159647138176664,-0.8048197216999898,-0.7652168977209348,-0.79239866412332,-0.5972883948563812,-0.09184520365758005
2018-12-31,-1.1584030423553218,-1.2418293550230586,-1.114596643282727,-1.4113505023601873,-0.38199157523809474,-0.7081258976873046,0.1484376592884103,0.29218646027716155,-1.0650906763066186,-1.6330277525475505,-1.3362971574455331,-1.07767629710241,-1.2104778849633406,-0.3686151819202988,-0.23171678202469806
2019-01-31,-2.567225548483635,-2.3885784995895603,-1.7700680779075584,0.5651736592950056,1.2668218633904973,0.15750420246331326,0.20680472976032882,1.8093395690977414,-1.7922740902074679,-2.856093642700937,-2.655861736578112,-1.4342022747700418,-2.446760450807092,-1.0287220633978464,0.06199839738406875
2019-02-28,0.6458386384981992,-1.5988695452346162,-1.7280745998112008,1.6859367421295177,0.09647691583488763,0.42130682867079633,-0.04909807527501877,1.019673457925265,-1.2619098955680161,-2.0993942189860464,-1.419579316844144,-1.6042802462988004,-2.1745436908253146,-1.3482098563901554,0.05400637366308912
2019-03-31,0.538154531201611,-0.650976125257028,-1.5406041671675317,2.046796404649285,0.7457295899922008,-0.49100178367177705,0.5041508838642972,1.5427914281559154,-1.3969774626040943,-1.6988043271362212,-0.6142187424291304,-1.3543162302280654,-2.028799445299737,-0.4630519607569975,-0.04870254478796881
2019-04-30,-0.5011673582580033,0.38246265159157283,-1.7563305423101434,-0.7020173251166765,0.740996653010012,-0.6758219538687581,-0.693415212161634,1.7723095615473323,-1.422284380452086,-1.8513951435724727,-0.5968322565525429,-1.5342596763489829,-2.4079192713838555,-0.26427262336712737,0.021613854694808508
2019-05-31,0.2004212361373649,0.13484576901036324,-1.4688262227686788,-0.9585910538624545,0.8714711282813761,-0.19352717583381443,-0.5644266141807659,1.3130086475747123,-1.2410069622432698,-1.6201496949965992,-0.09964933239696021,-1.2975027836923043,-1.8174720029432836,-0.7845534819360762,-0.018169929812298858
2019-06-30,-0.15302298243284881,-0.2524981944363343,-1.1585247632690712,-1.3203231932916222,0.6345305158971285,-1.538119235928366,-0.9238828130195396,1.164192104354435,-1.1378062127891382,-1.5238736549447998,0.007823115079327692,-1.08517422303739,-1.337485028473609,0.2765834115359452,-0.22268525616411675
2019-07-31,-2.1527567578480635,-1.167552930164501,-1.2891111756637899,0.9687131769449765,0.3722589601584191,-0.5458498529017812,-0.17199284530306586,2.106745619063695,-1.3341467027246248,-1.9583641103824583,-1.3747614776955963,-1.2230172733850115,-1.8739056428371845,-0.45200134328355446,-0.08016203514405516
2019-08-31,-0.5810025648905073,-1.6449528410657979,-1.4791248555731888,0.30392235185047284,-0.1530616358000348,2.2124948391365016,1.137032007686587,1.760411015832862,-1.1727442609051382,-1.7458770781524677,-1.4917891180469087,-1.4644272445907298,-2.367379638936394,-3.4192507450816874,0.06370432284101196
2019-09-30,0.7970822976896631,-1.0484572625092536,-1.1730350674775984,1.1732227793615544,-0.06328356663221132,1.5113585863276988,2.3311174500084606,0.9253970959455566,-0.8875950373639618,-1.2613291656783485,-0.65795085375534,-1.1552640354413435,-1.5991885752549666,-1.9802065278170622,0.11093447191119547
2019-10-31,1.3186101748267745,0.8879117765585344,-0.8681004809252572,0.12776817644828556,1.1046293130786953,-0.09754865652666074,0.5788020036814191,0.1904848324656012,-0.5839222485557914,-0.8172082185456606,0.420829414087142,-0.7612024853324075,-0.9609514072158986,-0.46578872234160207,0.030787449594865686
2019-11-30,0.5071309796582901,1.5668581682801053,-0.7171147145101846,-1.20972164127482,1.0868854166287032,-0.823534677547751,-1.8099656081339766,-0.08175084790539182,-0.40465044604439865,-0.6168951369698062,1.0013640935644532,-0.6300210801734418,-0.7312607978052041,-0.12645633467965933,0.029131899512451997
2019-12-31,0.4409763787945206,1.2990723273005573,-0.4430248970951543,-0.9687287390137331,1.119799765168704,-2.220642412649965,-3.581411311679826,-0.30614555536933485,-0.2522827789972889,-0.43553871478578127,1.3802403006745583,-0.40605107141483626,-0.3375998821512884,0.48264726930102636,0.005628303123881993
2020-01-31,0.2062006421686511,0.6453429973333433,0.12261914774031041,-1.6160821072715215,-2.6936401917392416,-1.6626042284020628,-1.8005428026146177,-0.4193870265034305,-0.14123086031218937,-0.32037416094286925,1.0999020468110008,0.0410167639532207,0.446188734187742,-0.14959781951556114,-0.15916567413093427
2020-02-29,-1.3722353002193186,-0.39400833757706505,-0.3256267772864043,0.33149211697496767,-0.7175991871972089,-0.6249690276450965,-0.2796204358906061,0.17374787046958898,-0.28005886842198074,-0.6310799242010631,-0.34768039420571245,-0.4090387455442694,-0.3273698996005077,-0.05683541326739717,-0.4844711573035476
2020-03-31,-4.430751109383454,-3.1627256304367766,-1.1325426010455124,3.3131991413873214,6.714904772324703,1.0018356647097382,2.419712676817883,-3.6190553018276197,-0.6222885869798077,-1.6338137721435078,-3.0369975465999453,-0.42671029096705254,-0.04545780401246767,-1.7448711502726753,0.19554844910548205
2020-04-30,1.7894725422454878,-1.6855136937792934,-0.7182527673963218,4.215493793365638,4.4742496519728405,-0.16104277146254317,1.2389702980136634,-2.9641846696585703,-0.2521919399994673,-0.8924682547963625,-1.2052417888885285,-0.1609298227828536,0.2778115886729728,-0.17098654102430066,-0.20958048476658914
2020-05-31,-1.1375099633326384,-1.8135864606769645,-1.1730809951606391,3.097942808175494,3.216671062936414,0.19820015617105582,0.6086078417006497,-2.2969297028403304,-0.5195509252150128,-1.2825823027939767,-1.8651837698524742,-0.22088560767982693,0.1277186664494178,-0.6113298653157089,0.10073371924473087
2020-06-30,1.0484894292992337,1.1066799431668903,-0.9454888826489393,1.0496312409521695,2.810376816442984,1.5806461125078075,0.46096399952404704,-2.0362134152096147,-0.06503559101124562,-0.7204573718385533,-0.4614594947232258,0.06373562499499018,0.3906890095267352,-2.2204138385865084,0.035561161835535544
2020-07-31,0.5214931193212144,0.3072653995685015,-0.13499898122524362,0.46954410569199867,2.3865432135652322,-0.23444047802428628,0.09989370468064691,-1.7518754508452088,0.29869316466680945,-0.37643037557746334,0.5664213435138803,0.5975622314336975,0.7566777351918484,0.257930751642536,0.32963782599718583
2020-08-31,2.481113194722365,2.7737549515316013,1.804490351225495,0.3140056149146909,2.8994293230855903,1.47544942173933,1.0387075616202435,-1.6487194479207183,1.837726319124322,0.9883552368046412,3.6330009115902113,1.5457940816925657,1.3104987454707848,0.7036572419186626,0.09496077848648399
2020-09-30,0.7548723954701293,2.2885821523746177,2.199784064472309,0.3279436664734062,0.6022428508532209,0.8222377472327878,-0.24844331484891657,-1.4617463849166057,2.8496485445585327,1.671113911211315,2.7723954702158538,1.9317872455734764,1.4176200703026807,0.7583966479960118,0.05948545328617974
2020-10-31,0.4855735559010918,2.0826820139799422,1.7646748861114507,0.21957777283829125,0.4526352204484906,-0.37251740180892134,-0.039962181457336876,-1.289106868223478,3.2138971550938904,2.14225893959192,2.1777540959080444,1.6477998868956785,1.3373012703690388,0.4866189647843418,0.1545848018223549
