BAF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-10-31,-1.7294602779548967,0.12872872369556498,-0.8100146558282817,1.5733690423210267,-0.03867797062734311,-0.4760622851362456,0.0035507012715124153,-0.24387587598316038,-0.31547020774277534,-0.2875088741863809,-0.40817952384396533,-0.6870962579493525,-0.9568791398420463,0.16919888515658157,-0.04663060620245959
2024-11-30,-0.6494047364194032,-0.8932355030685244,-0.7579217856410446,1.0682013209979215,0.14132860795914806,-2.0952632269807308,-1.2515026987541171,0.0767477499742848,-0.41230844131386857,-1.0365703799383381,-0.9282260443787573,-0.6275260109220785,-0.9152596864831849,0.9541269189916887,0.0368878070076845
2024-12-31,0.5477608401075791,-1.1889198797556184,-0.6803750900364799,0.3181753110326116,0.1453157691944892,-0.7682274629746055,-1.6446057040957232,-0.46179318569345956,0.09036618430816258,-0.4052223643532714,-0.33098382269115495,-0.5782315762424717,-0.7809978274170338,0.23427061731618945,0.14467564480947553
2025-01-31,2.0663818759851527,1.3276987818858093,0.9987869065479984,1.209345426991406,1.8778952114312535,1.2503595891114028,0.9375352256131325,-2.2826147781184343,1.557885348527006,1.8665431880563053,1.3079615185066207,0.729761023832781,1.0399338674011045,1.0902341694127553,0.07864962823065288
2025-02-28,0.937829190524808,2.544424870562292,2.217093277351468,-0.7467618463627965,1.866975125998207,0.5636793825833871,2.3416095726216355,-3.068461929291387,2.307416409522116,2.612153585568383,2.0085073804774103,1.5935343536365718,2.06370513299343,0.9882649047641896,0.04753726041682884
2025-03-31,0.4673154825831117,2.2800815619907855,1.3710169798881209,-0.9113351107776628,1.5838654471857452,-0.17979650487118237,0.4295238148518378,-1.6290756769476726,0.4112422054953368,2.738593417838537,2.1128213636322997,1.0362354624509358,1.4165888499006098,-0.45976443598135697,-0.035395985247656074
2025-04-30,-0.7923922047147701,0.41154792165571,1.4103010935635985,-0.43745702643765616,0.018096067330590007,0.0810526988189317,-0.7330442499809067,-1.2698068698760852,0.16979691869027555,1.7288048857391018,0.813450660068193,1.5907233099832294,1.541282629928151,0.037260830979836554,0.06131586333751695
2025-05-31,0.7161202226330052,0.2435941596662444,2.255168337563807,-0.6794746763224668,-0.9116749517749605,-0.9381146025886249,-1.2672566962484517,-2.103995126671453,0.7716502105956816,1.8948709082948396,0.8741388732922389,3.202831779240001,2.222200956617875,-2.194023810444257,0.01989766651594733
2025-06-30,0.13150409090716203,0.01650803601326935,1.6010750063794708,-0.8117451236063832,-0.733127044043285,-0.4598237596449668,-0.3547098129697917,-2.1656241971880776,1.0113399061009418,1.4779125431654736,0.4582464763667117,2.0352373347810033,1.5397481971741487,-0.8209124926851082,-0.06086490695595511
2025-07-31,-1.1101235658567077,-0.15378600848295626,1.4575823498291105,-0.13147792817546838,-1.0556980576514328,-1.3443942694655935,-1.507430400340101,-1.2241974641975217,0.5232306431438597,0.5541155891454429,-0.6155412714455264,1.8989790756395455,1.5053753081731784,-2.941249100843883,-0.0038088787129705232
2025-08-31,-0.175175856351633,-0.7706255960437365,0.8058920670873776,-1.2000570871486937,-1.6707011356954662,-1.7252946624795513,-1.6770967361689908,-1.1471783288188824,0.5947537478544588,0.3457135036293928,-0.6742127664014304,1.3844272151689425,0.8522047647921102,-2.541072075735724,0.1291789373228865
2025-09-30,1.8202257625871079,0.37482856175405305,1.2784994984213873,1.7016965918269868,0.22385871679849406,-0.587506451847235,-0.5873461728305615,-2.766723127830819,2.048735933569909,1.1833939345080677,0.9895138542441874,1.1227695092355845,1.072925189306929,-1.092976498024202,0.04301000852124257
2025-10-31,0.4747277687894469,1.443438166615627,2.6364905442481636,-0.022564837577606675,-0.23068273081833043,-1.0474605241560093,-0.4111826254569025,-2.77095403683263,2.6301741191432715,1.1217486069310114,1.1613774550145732,2.656617530845935,2.160856942247051,-3.0961941668858017,-0.005095429954493264
2025-11-30,-0.27584061073123306,1.3141308835523717,2.6036582979844534,0.00910883491340117,-0.29167169234525187,-0.9838750729100886,0.6597520678742121,-2.223000925417011,2.4019787087406823,0.7600408487639574,0.6905776541677924,2.643188621841143,2.2422856656662127,-2.792952848419513,-0.05010186744965173
2025-12-31,-0.9794753928613105,-0.49114599606007214,1.5013720877915735,-1.0867116800990526,0.18878944605360573,-1.0226452002064144,-1.1117131357103893,-1.5634951222083755,1.7512408793091963,0.23004165764874424,-0.22212508250522583,1.3096226958014658,1.4203377825472856,-1.9784023373387594,-0.05944410183916341
2026-01-31,-1.050233680665654,-1.5053882941438328,0.01108237479602284,-2.0200353680202943,0.10352714542111416,-0.5117994803147949,0.28869510865690956,-0.935975842533772,1.0010691712269084,-0.2556170296075702,-1.165255666681181,-0.042792214783409506,0.03958146252841864,-0.20836754650408454,0.0686235681215557
2026-02-28,0.821650869777745,-0.7736657678900203,-0.051534420994546914,0.2290054955134113,0.38639631343231795,0.40869557028741826,1.15988621135578,-1.3856783304624103,2.190506208479469,0.06417650465772165,-0.5124805737300397,-0.1325764893398644,-0.08413293223951884,0.4715499754446547,-0.03447648727102582
