IH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-01-31,0.13580038996461982,1.0909835760363218,-0.10010313314438181,-0.02343509083181742,0.2850788468415153,-1.3253818089731175,-1.456159320725749,-1.7969658412419172,0.8678413886512616,0.2244754853812025,0.7937402855686977,-0.446116523736511,0.17640058094853275,0.7724424503608579,0.01021149005721828
2021-02-28,0.10754412151190008,0.24378668232598624,0.14760546543675146,-1.140975177740008,-0.40701793669847275,-0.7941773338592926,-0.5750575359973857,-1.7735450179645882,0.8930369754993657,0.2915872198985521,0.6406126266363449,-0.37602967464729664,0.3604473585366574,0.5282622856366336,-0.102844791060579
2021-03-31,-0.6303025605783205,-0.23576305989658872,2.432829314960945,-0.5058955610513816,-0.38480791434952555,-1.021739766766464,-0.6550565132312143,-1.218944765156101,1.169686062524343,0.09015595806368593,-0.1376002803503884,2.6933038565445426,2.246417021957662,-0.2869921524004591,0.005845528127436188
2021-04-30,0.12821053780115552,-0.2409750405451099,1.8931629434826465,-0.5159868064164446,-0.4040382365844109,-0.38052539937168883,0.7333966358039604,-1.1962125091285352,1.1749382563356943,0.18780969148839619,-0.20529982672439467,2.010975419036425,1.769446087885634,0.47451154395824585,0.22268086681051308
2021-05-31,1.5301200099228438,0.6238093579650171,3.2660183282059383,0.4658889246126327,-0.388426003346336,0.15391988770391746,0.44702097353096854,-1.1631965574886125,2.087397102953288,0.8722261554243426,0.9957275483309987,3.704887784650216,2.9456120816402356,1.5579690823254224,0.01528430077313803
2021-06-30,0.12559074349513114,1.0893014266431684,2.4353124767714083,0.008673741363837766,-0.4282481662809896,1.474228539564094,1.5017840304550456,-1.1308550164276494,1.9031015609572581,0.971428474094539,0.8661937425332628,2.635743330802379,2.2689192572861057,3.8569919233672163,0.025487340757841842
2021-07-31,0.18536017386540687,1.1030459097182415,2.474547126282756,-0.09300342018160213,-0.4743687536696871,-0.15876203030656866,0.16438007897944562,-1.0979459837327104,1.7503550458653672,1.0653122387579548,0.798591647080894,2.7488062373394824,2.3043150987682766,0.7494688333444143,-0.03295333942562226
2021-08-31,-0.20833991979528413,0.063215318834315,0.8602054676795967,-0.9731898751961502,-0.46385034320282437,-1.625755432592602,-1.6522652479975897,-1.0671901064627538,1.3942529438098636,0.9408493737531706,0.4073853958117939,0.7635337150109902,0.8690805069688553,-0.5090144166573557,0.25622484160687375
2021-09-30,1.5918764827744736,0.9527084626212861,2.0867975454676677,0.24847654493240848,-0.27662070122457677,2.3743665361471997,1.0028806288947658,-1.0543206989295155,2.0386605916056464,1.5858889026855263,1.4828745791909068,1.9043864828230923,1.9709629816512486,5.187424663026224,0.08069860883963045
2021-10-31,0.45228431734108643,1.1035829230183596,2.177991298966004,0.1635037902994822,-0.39504321007713805,1.4149056985629294,1.8624663950536604,-1.0539778906156627,1.8405699465625005,1.645079317032482,1.2798851778479128,2.16163769303994,2.054710926502851,2.9949132625489217,-0.05576470258121493
2021-11-30,-0.3981818650935805,0.9576466787312709,0.9797182565582633,0.252765649701977,-0.5153822816746912,0.21709689851471503,2.166746084562541,-1.0585124972080566,1.3398644597221205,1.329683823311547,0.5461713764974729,0.9488422471450322,0.9639695141033539,0.4885870004309483,0.002492730829602479
2021-12-31,-0.03960331764694761,0.008134383102686127,0.8787068104276489,-0.642698826278966,-0.53217788540557,-0.3964397527169103,-1.459325571214321,-1.0714281619908785,1.1368375700568703,1.3753643216844837,0.2769384752398026,0.8307031610562956,0.8696006469965775,0.035525318885563886,0.176309977995968
2022-01-31,0.991468827660023,0.3307364267437552,1.3371321628798152,-0.1484391572175096,-0.3942539671909085,-0.7769809796399659,-1.893536311273084,-1.0976900099775107,1.3238876583464685,1.48167325088249,0.8668531930583493,1.2077349435640166,1.2879085641914927,-0.2850854984262736,-0.07786126068342647
2022-02-28,-0.5658306862952595,0.22394396401042355,0.9517823708943373,-0.1075785540419135,-0.30383716874536026,-0.9341385695966014,-1.292625987186232,-1.1369915248391564,0.9238858907194448,1.121203252260258,0.03687269689216532,0.7364799811488216,0.9349458335325397,-0.37265903152098306,0.17880573197698033
2022-03-31,0.9428703354882769,0.8271903445647879,1.8511593692177861,0.02905613512977421,-0.7009694868443915,-0.14286543062629561,0.08662928965666412,-0.9788560309187733,0.19210266069788753,1.2899820313626393,0.7276901806613575,2.033058645365054,1.7570613003348872,0.6061230602615879,0.0727593542824283
2022-04-30,0.2011060361756444,0.36947927414454573,1.9321684404284654,-0.104206431451548,-0.6435517634381397,-0.15088449520518568,0.508069355807855,-0.9205587410375811,0.20249958185323177,1.2373085416607794,0.8317187036809118,2.116942032717736,1.8466442218496486,0.47960284073607967,-0.08754315046666532
2022-05-31,-1.1873798038438508,0.24474976805219895,0.6869562699482793,0.07846949397359959,-0.4609636582174232,-0.43128319339582405,0.541625809141843,-0.7748376274007968,-0.10925505709473561,0.9169381533225164,-0.21407990878206776,0.609794221381855,0.6844415647365762,-0.19055498102188068,-0.04281866739657831
2022-06-30,-0.779610664443562,-1.678715152054073,0.4541599951347141,-0.6981856217675364,-0.3077462183085306,-1.3808687366275503,-1.353133695828522,-0.5875922868894237,-0.35819699474945216,0.6940970581074747,-1.055194421030942,0.32887416257361674,0.4595003303439406,-0.9938658939891272,0.15481668051787648
2022-07-31,0.9300978050618041,-0.9223661277156896,0.8017935651891671,0.16386367780567734,-0.3334670952177804,-1.272602406733773,-1.271343975292465,-0.08530176877837516,-0.07281817577445765,0.867962456382887,-0.04177461251032741,0.7431943849155739,0.7934703135490914,-1.2899197664776516,0.08248335514481095
2022-08-31,0.2492212652988706,0.39033482059391794,1.171983305261123,-0.45674284732548137,-0.5732212677812982,-0.8671156768227353,-0.549211900251909,0.10837713441932037,0.07475580709444193,0.8521741756612122,0.13872911067538368,1.3707378099974272,1.1672182818127026,-1.0557746204507792,0.15016406354273856
2022-09-30,1.0017204721445556,2.0585001752121004,0.6764351173650703,-1.6030116523558802,-1.1975840790489347,-0.41153858622552186,0.6969040056219535,0.5213792269311169,0.6036364443437926,0.9545315170019062,1.4780953414881592,0.9186363671513855,0.6740543202134116,-0.48311733521317896,0.006311065274728084
2022-10-31,-0.44914048634328496,0.68714154683643,0.33385212838868605,-0.85203018208331,-1.0312138715317662,-1.003196106278594,0.2075983882501402,1.2022006061055859,0.48122658252512884,0.734718061246905,0.7883995835975453,0.5055426656511945,0.3318796659206507,-0.9902753087765886,-0.03707801337072544
2022-11-30,-0.8642532183888566,-0.23742401755358553,0.33703047293999117,-0.2033979175292473,-1.6650428172578933,2.138505892599343,1.0564926776107735,1.2371152473879954,0.08611307942317856,0.39516803854716726,-0.3935243727860466,0.7920784393049904,0.3344695362416948,1.8551374739383473,-0.009370676096706271
2022-12-31,-0.5212395129558978,-1.456373985602066,0.21218509490003143,-1.9349995913718068,-2.0185703861894093,-0.8771836652077687,-0.6801599223355176,0.9048688602098162,-0.13004088756560098,0.1450480435675456,-1.0920980506444349,0.8484289682478413,0.20917121657573123,-0.950466215566511,-0.05698305701142738
2023-01-31,-0.9804119246329754,-1.795573204516583,-0.9141391306900604,-1.6750504829172026,-2.344639152167112,-1.1606394643105695,-0.6634898700669764,0.507832486435386,-0.6778065841853079,-0.23735098875244373,-1.8878946627134479,-0.48236395911279123,-0.926474331609466,-0.766445110101939,0.03187846564194473
2025-03-31,0.7842017949053568,-2.024278402870703,-0.995963641731962,1.5260655100010299,2.4596072285327724,0.16443213938099088,0.3894247326100079,2.5651567077242543,-1.4873078668124649,-0.6792046481742661,-0.9076546991282888,-1.593449263429005,-0.9089293694946852,-0.013024928167991397,0.00019044596153423957
2025-04-30,-0.47208136234188197,-0.6846067568179356,-0.8406787018801878,0.29917608091490105,2.130022446336291,-0.18272709580886873,-0.274925446640621,2.751947248549607,-1.7100660595702237,-0.9882419566530944,-1.2111081831266177,-1.3626777960457261,-0.6619416510300402,-0.21667573242845928,-0.022921616033350828
2025-05-31,-0.7418867611852987,-0.2888868111922399,-0.7879562141336811,-0.3313907388272648,0.8959434011958032,1.6840107356879876,1.444542591995328,2.693547742370901,-2.0834796773366304,-1.5538256814450404,-1.3644004765607762,-1.0417041688863995,-0.5079737402044185,0.893059182303203,-0.012482598441536917
2025-06-30,-0.5387516738733159,-1.1615544360571204,-1.4459339319137807,-1.9126872528018224,0.06942398653814148,-0.23072109479985217,-0.17022648739636406,2.546296811383311,-2.0632629635493416,-1.8098487797418912,-1.097562993959327,-1.2929033013852194,-1.472539557728024,-0.16282883610221258,-0.026049905780716233
2025-07-31,-0.7036973669464264,-1.2890337937853356,-1.5827036221497648,-1.8426299928367411,-1.0786432337259688,-0.5951499630337207,-0.2231060253746709,2.424922696163278,-2.1600085280594383,-2.1367440062257463,-1.2538444204082855,-1.1762923421790508,-1.7967596818119773,-0.24594888869529538,0.023613690584006804
2025-08-31,-0.033505992697922336,-0.7987257348186495,-1.3764396258191802,-1.1495001972138028,-1.5149197187054775,-1.5308259413645107,-1.9420687301779505,1.9088237732098898,-1.7823410971082918,-1.828246242493615,-0.9927548971581664,-0.8574057942256013,-1.5179633597032818,-0.5485351839393908,-0.05160908514236427
2025-09-30,-0.9961492088290259,-1.075072935167502,-1.7389738501179755,-0.7968856529780064,-2.4811146270104274,-1.0615226148039265,-0.7020739730700774,2.0170594724673925,-2.112845536361606,-2.355405903372275,-1.3259746165216306,-1.212670566436356,-2.0976837836588484,-0.2105245629598714,0.029411873160173102
2025-10-31,0.07807071791862069,-0.5773244980550233,-1.475291381862322,-0.6023163847476378,-1.9312060955968007,-1.5156213220936747,-1.138532950537534,1.6132917810547582,-1.7479862945336102,-1.856441883152901,-0.8124593708463028,-0.9136789731134859,-1.6674177176634353,-0.38703928768375095,0.003364514310374565
2025-11-30,-0.3225270930915134,-0.7544224720090422,-2.031414248373407,-0.6742741798019704,-1.7390231421393445,0.567211289967975,1.1925432949688317,1.3988089539190607,-1.6829145297610808,-1.8002933789766449,-0.7369355899133657,-2.1742181816825847,-2.5268690999520462,-0.16180626396833656,-0.007349256016221967
2025-12-31,-0.42174502933025193,-0.39130128949385373,-2.1643317083105176,-1.2130637848839996,-1.6068420744061762,-0.9174222834405836,-0.15002386865120013,1.2678674752077823,-1.678429499603637,-1.8291649295404566,-0.7374434575550148,-2.6250868462371395,-2.6747370622650983,0.1397634869245811,-0.09164228526955935
2026-01-31,-1.5376122157964816,-1.3387675366938852,-1.7881922517073066,-0.26661730432290326,-0.8758757566418541,0.23450024053278815,1.2819327425667433,1.5624435597301332,-2.2648797491991868,-3.1904967983418038,-1.5016858311429686,-1.701701622086194,-2.1271868392256654,-0.21621047740010785,-0.010587632455268484
2026-02-28,-0.31821941623715505,-1.3502315252925323,-1.4525605565094908,-0.3908801428480034,-0.9640523782403282,-1.3423681613852532,-1.579477966900779,1.3593321300083108,-1.9657225207117084,-2.82700684866837,-1.2634054572848021,-1.356373624488984,-1.639500091447251,-0.007215891484129977,-0.056351850219840786
