ACCE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,-0.4490612905535466,-1.5794665062850821,-1.6319631072581453,0.4447549625488542,0.7195772523356696,-1.254006844870878,-0.895315253291837,0.9854951655367505,-1.9702548471973491,-2.0959205509936645,-1.257602228148455,-2.2429061953526386,-2.3653566224607765,0.03662626356776907,-0.009820046180975348
2018-12-31,-0.21428673729967457,-0.5346474725253593,-1.6120154826722417,-1.674873449865492,0.35218266202419896,-1.1299890332387974,-0.5637238769649663,0.7806997243826801,-1.7954534368731068,-1.9471107785043913,-1.0427527426489938,-2.211401153088337,-2.26051330184429,0.02854537528823287,-0.036855092389154305
2019-01-31,-0.4080804239783498,-0.5272548706252652,-1.7003730312305192,-1.5319976375753763,-0.4343370811025251,-0.6051555625207115,0.4744309663240176,0.6833767009870034,-1.7202127632246862,-1.9862473466030255,-0.8125601850807179,-2.5463309076303253,-2.4560404781174903,-0.06320363215894259,-0.08856393125273918
2019-02-28,-0.7057178386158551,-0.6486762442203551,-1.692764778001993,-1.126897853075928,-0.4763191546322348,-0.8618776312179006,0.3126712309373094,0.6830194807399629,-1.6985212423524096,-2.0736529241591044,-0.7574694697131367,-2.387061547241451,-2.5203584577168683,0.07386053567610275,0.3538119308422469
2019-03-31,2.084570191741133,0.4662409022465053,-1.276712212230121,1.6100997909466304,0.5099355703328475,0.47018575476716673,1.5185999148480245,0.07677940594011907,-1.2313448547144343,-1.138875766577844,0.5620760298383858,-1.475134480706642,-1.2902764854527236,-0.369398846568722,-0.14835019952681708
2019-04-30,-0.9996140525320234,0.14142280212523808,-1.3626447524171803,1.8693629679249781,0.7352586738924548,1.2531512629069206,0.6787612614171193,0.28654569774567606,-1.3843757145075077,-1.4373841199846569,-0.09131744465839016,-1.4785444058562625,-1.6416854656089077,-0.6568428712794232,0.07786032177227242
2019-05-31,0.32839147861608425,0.6659822463434085,-1.138834149848,1.3946206038335691,0.6778146057760329,0.32264454176159824,0.77495698959498,0.11479870195170318,-1.175489675198597,-1.1993149654191013,0.13805616478210755,-1.2272735673222028,-1.1645617210736585,-0.2988624168089962,-0.11445291251928408
2019-06-30,-0.7554327156885245,-0.7547647415093193,-0.9765544727763428,-0.2870230335748019,0.799965215437348,-1.0879402772178892,-1.3072271739268138,0.25274733377796493,-1.2519116765603326,-1.4480970807229316,-0.3262816055939749,-1.032704111313195,-0.9590855708831817,-0.024037095428220537,-0.2049375868176373
2019-07-31,-1.207298508439197,-0.8756004784598984,-1.1547322956206214,-0.07420272881005681,1.1957075610821415,-1.0694847492857567,-1.6150328052712268,0.5250027763777804,-1.3718129983735754,-1.9022944992180444,-0.9254911615392784,-1.1124768321051945,-1.6128804138061583,0.18661956151910755,-0.29891329202128136
2019-08-31,-1.6230047801925593,-1.9184304272533308,-1.182596478460594,-0.8768121235073965,1.9502600500621639,-0.42841809208522885,-0.6181617531814776,0.9066588887270668,-1.4769149852110084,-2.4913698711191414,-1.5445941777589665,-1.0446676193601712,-2.201438338974602,-0.0016727971289452648,0.2588159060428557
2019-09-30,1.3412760918378386,-0.7076333501526838,-0.8172433518435398,1.97536478045718,0.9878320939241262,0.855466073302334,1.0454072816008462,0.2580887608131023,-1.1281475432155892,-1.567447787172984,-0.5515210313015683,-0.7843798351015364,-0.7795826873315715,-0.4076554656414606,0.09585877632535247
2019-10-31,0.4503208611563928,0.13305538817239787,-0.6834934525505414,1.5962973253356547,1.1678398271353239,-0.6585131769365923,0.3589543758173094,0.034300503819273596,-0.9248933999139756,-1.196062764952507,-0.10630784108676163,-0.6425593910212261,-0.4643642549685279,-0.16034971549900942,-0.05318738635175401
2019-11-30,-0.2602726805218296,0.8176928817308644,-0.6475105410875404,-0.13434283159019025,0.8600596915063217,-0.6760685414931594,-0.17326934361483673,0.025141140669550782,-0.8489884117582056,-1.2347335848327636,-0.04395854531646508,-0.6031627722400345,-0.4660105681928519,-0.1289549648833713,-0.04670365350153684
2019-12-31,-0.13634144535470738,0.05165635709171898,-0.6150000391798701,-1.0040690517784094,0.7943649659413486,-0.9956871998818825,-1.3665303998291318,-0.03154618023107297,-0.7966003981067906,-1.203621709678586,0.06283000947433885,-0.5735043772920411,-0.5139492190883852,0.16455975697622635,0.15154989812720107
2020-01-31,1.0677559227887614,0.3666173009481558,-0.3893459159930782,-0.5368183563111072,0.6331395997162222,2.2554378208657777,1.844468529211082,-0.6028029903399844,-0.5183835535991992,-0.7015040668993894,0.8284126886858668,-0.37618794216520685,-0.0742117447895551,-0.09487317681820205,-0.209778403026994
2020-02-29,-1.0865951395088866,-0.10186640405320205,-0.44010688639784956,0.29758027764018996,-0.2505680090553613,-0.3357017337192103,0.6283344260634387,-0.13474396053195695,-0.7625887716234239,-1.1715819457757393,-0.2549473333342032,-0.42863806993959164,-0.32774586713082987,0.2564002499010358,-0.7155227080747817
2020-03-31,-3.9991590413990044,-2.9553875803533574,-1.092151823891373,3.4430714758165126,4.5250379883488,-0.08278899530342264,0.9208140461036622,3.479544078855144,-1.588122918347387,-2.7152161092872977,-2.917266425165574,-0.6644558193431984,-3.3742908499572524,1.0209419041151193,0.31539664094603775
2020-04-30,1.7540570377297486,-1.816927895898837,-0.8019478900023668,3.5194721259758857,4.223783492389317,1.926936570062088,-0.14955788618149254,0.16396785394077112,-1.1873863666229378,-1.4352056999492606,-1.0433446265743735,-0.43528983687467065,-1.4100198768928043,-0.9256379969304301,-0.035776173165283705
2020-05-31,0.09531295198374155,-0.990709956663287,-0.8669290185324467,2.8110728040259048,3.0780409880198016,0.5744333438147524,0.5611935824421678,0.07064645358021227,-1.222247285919902,-1.3040854585168389,-0.7376053463518354,-0.4025630163600315,-1.5491379409055621,0.15313538689174014,0.18397581688998116
2020-06-30,1.0403782693814314,2.2949961675980908,-0.5676453611948591,-0.20773791542894984,2.8025755098084084,3.595158519269742,1.8246114909177171,-1.0474228759773072,-0.662116798969461,-0.602281180521438,0.5354671422673413,-0.18642855811428805,-0.7028230604271997,-2.229184396817183,0.03429939110681581
2020-07-31,0.3029957068606473,1.0693368266551668,-0.18731963160605686,-0.6829491082588592,2.1903550222140824,2.600541043413116,1.0417922490094504,-1.237311859871479,-0.4840549842620126,-0.367302016361614,1.2670952488066733,0.02420704980683839,-0.1569319516077892,-1.1622577583688616,0.09151173502230125
2020-08-31,0.5839453349179629,1.3979592365579514,0.7826361154743464,-0.9127399370427612,1.8822460589725165,1.640877686774302,1.4199204244690835,-1.66170593404628,-0.00809627819170594,0.08461417093588987,1.9773993914064507,0.5556953809199501,0.9654086605557101,0.3593349393590298,0.08234463421960096
2020-09-30,0.5072032701716442,0.9708921856738801,0.692471736498675,-1.1781155015945943,-1.2127353220274935,-0.020329186156884456,-0.8155352866325927,-1.9055210007741867,0.8233337917082637,0.5579787862782032,1.612679044213571,0.4024495775303969,0.61234703097442,0.011546935590968355,0.057945244815422056
2020-10-31,0.337838762480452,0.9716258210080017,0.827677538177397,-1.1819762433027117,-1.7460751338267424,-0.27786561392759074,-1.1898999673205308,-2.0095228735873625,1.495935333787005,0.9091540680600664,1.3904598040355716,-0.20352974313591035,0.6332950668836199,0.053216596417337,0.46665531349085093
2020-11-30,2.1724238961758258,2.0357510933778453,3.8835809078017123,0.3191939140457948,-0.609014864553983,1.72488163291294,0.2069503322417729,-3.147328932583534,6.237752688610204,2.8821385466716953,3.348219968496028,3.732218815786661,1.9249090995101894,2.1793501490127287,0.1822480030445191
2020-12-31,0.7199845699680182,2.0907792300062793,4.380628391851298,0.16499557234115858,-0.6059846172908685,1.6251423995460421,1.2697971885293058,-2.804744849379664,4.969523898222765,2.9491683195028284,2.7012254527717046,4.369682520013244,2.142639542459699,3.843575205989069,-0.05674744752258714
2021-01-31,-0.30114933044983944,1.5343014949991531,2.121929180482863,0.47965289981035314,-0.4261177532280935,-0.2565437135227961,0.41529074060413557,-2.192827917976502,2.8747236082966787,2.189843833641944,1.2069727923103286,1.9355061860184486,1.4685891478711137,-0.24187513574701205,0.19655736034795776
2021-02-28,0.7410974038514032,0.7115028630757136,3.8851703561450783,-0.43762043032035336,-0.47262853555425155,0.4224737092176737,-0.3930198798568013,-2.05363617801515,2.9960534441532523,2.246831966314919,1.3365549740305345,3.804300967064764,2.0498017358273497,1.6262504990058653,-0.012874332955682001
2021-03-31,-0.16519395615328916,0.16825635388912816,7.871437587430428,-0.5320147323329092,-0.38222990805528134,0.8893308049426863,-0.2694834452539953,-1.2709619125479903,1.691384153199427,1.8509528592035682,0.5873225817051593,7.830436009485342,6.152771645861298,8.496319092771978,-0.060078123943283344
2021-04-30,-0.3077137073680368,0.171088400728445,2.36702195001102,-0.48821107385779744,-0.21242797271691044,-1.4212985622811234,-0.8039977283953357,-1.0823714206829178,1.2958209793691187,1.502865681569682,-0.037608112117081864,2.15613749554599,2.3966770684223535,-2.7224483404186555,0.15370829981562
2021-05-31,0.5890810721671561,0.06209800687275963,2.711232641672981,-0.6254329055673512,-1.2213414592588212,-0.4723925518648202,-0.39191876601022363,-1.2144877130473262,1.5918791800533914,1.5653123537251612,0.3118649536320526,4.374601639907204,2.3008007653216973,-0.8145860057146727,0.28591059280339887
2021-06-30,1.13472459432998,0.8445427014483308,2.638104082810519,-0.12428834845762758,-0.8794088103433285,2.196587914259211,0.9269050988527134,-1.3874944289455653,2.081051895766826,1.7006403269834804,1.1666990216024373,2.982931196117879,1.7085003869131412,7.080712343464669,0.13438984497083248
2021-07-31,0.4115081607483018,1.2720364208047212,2.5760095569481276,-0.8194636947264973,-1.045201922911272,0.7703042824024695,2.044373102401428,-1.298178839318267,1.8702442603328444,1.5147447892362913,1.128083863528015,3.2518562106202245,1.5315468218586623,2.023707149266287,-0.07941318294390151
2021-08-31,-0.5523947332947646,0.5859433859769043,1.660299481754692,-0.05552044713322233,-0.8282746865455681,-0.03383489283772041,0.5548123476622128,-1.0520459102339839,1.251748095761172,1.1485888019621613,0.3548328260432298,1.7453666093299647,1.17485945042439,0.2723671405166684,0.0798006296748233
2021-09-30,0.09181132703998642,-0.027897724618416525,1.4920312381695837,-0.6179637547631874,-0.8402186625224848,1.1966628389854261,-0.28415952154007273,-0.9715389052883424,1.1687892434756169,1.07309263565866,0.27254188689980147,1.6490041848575623,0.9704542243498964,2.0944444311192383,-0.10100133892983348
2021-10-31,-0.6935050347120478,-0.7178516208424293,0.9718160609558731,-0.6553192702276194,-0.695159525557154,-0.8310110803396809,-1.1599485277047585,-0.7670692189653496,0.7347558097239826,0.7893594767312095,-0.4696389057938857,0.9634146298785232,0.7555023887750901,-0.7678571978302768,-0.11548227753185727
2021-11-30,-0.715695767529625,-0.791667185679161,-0.08071908910186443,-0.5249238523853178,-0.517483712870453,-0.8955662803269178,-0.7075567182183808,-0.5696448101978407,0.3797356831468236,0.5443928636445757,-0.9844722478181858,-0.15360569187027012,0.052574981993766076,-0.529355830307491,0.06697062610618375
2021-12-31,0.1162744428428299,-0.7701129692425249,-0.24621585766983126,-0.5623464046693152,-1.062681550129953,-1.2558022844611922,-2.2032271375179877,-0.5315244433854726,0.4029825720542957,0.49566332678287267,-0.7144244782763399,-0.11286006461650157,-0.1031284712606126,-0.5807879093674098,-0.00022494657613699316
2022-01-31,-0.20589257036079828,-0.47761414960920867,-0.2074143005554506,-0.6375645526947961,-1.2347169793027062,-1.3208125635777892,-0.9380278384707644,-0.44417450240713174,0.29474481645342365,0.3850232850133659,-0.6105601972827277,0.1299394217174228,-0.07685025566857649,-0.6103458092704439,-0.021374165227324833
2022-02-28,-0.27357583697088317,-0.21440908450626828,-0.4682577177281711,-0.9689134359019836,-1.193367652430858,-1.0132120839787306,-0.5179125329858936,-0.34424793982951746,0.15490727337861301,0.26708796377711275,-0.6002297836420197,-0.2971112691481704,-0.26349503122071477,-0.4448647570315729,0.10029138037912669
2022-03-31,0.24561346045704782,-0.143525128397179,-0.37077174883002223,-0.7727602757097761,-1.0746224470832009,-1.19192329392829,-0.404989695702573,-0.11070972241832577,-0.35249247720039106,0.2787270789602589,-0.18530909685137217,-0.15053507515227468,-0.14426181871312946,-0.52624153626478,-0.002706361597742914
2022-04-30,-0.5887444133806982,-0.28605792118378615,-0.35446839497558363,-0.7112476773449035,-1.1090166425086327,-0.8185717117487893,0.40548287297866753,0.10433590611916037,-0.4950695701529314,0.1364313886171708,-0.35455425236480637,0.05075021214225187,-0.18228666848001457,-0.43473225131369786,-0.18922462782082777
2022-05-31,-1.9140225370766366,-1.0467206616572229,-0.7632588892632932,0.09232903663800543,-0.7704956864788305,-1.201711665670546,-0.7290843737793266,0.8327057715145337,-1.024571134088176,-0.29749154159051266,-1.2734798819162847,-0.7808266804611096,-0.5727790489541654,-0.3930342893454329,0.04674897957407282
2022-06-30,-0.10366056902623591,-1.4325256384538754,-1.0005121442803957,0.047104078807245944,-0.7446897305294458,-1.0549375442280025,-0.24302307262929554,1.0949131039575093,-1.1029691251032143,-0.41946366117710615,-1.0998443332145023,-1.0966156302695846,-0.9023777139428342,-0.29938767611801737,0.07522342123758753
2022-07-31,0.13792098941249892,-1.000242337062127,-1.0672199554532988,0.4270677436086438,-0.6233818974588603,-0.9508880439792657,-1.1411286344174993,1.1220386540253404,-1.077166371059161,-0.4407143101977771,-0.7413968264950578,-1.1533920876913095,-1.0066738334480212,-0.3032314747320403,0.12043033979903962
2022-08-31,0.4475952243959427,0.261662362910258,-0.9262564270654519,-1.3769768341172466,-0.4400005376289767,-0.4358492221905936,0.4641188356534126,0.7986656547694746,-0.8671703109122236,-0.2775540264022722,-0.24044768290567956,-0.9414577769336618,-0.8789791508717889,-0.3666959503471309,0.08412456276782272
2022-09-30,0.18004221917467852,0.41945317708730573,-0.9219043777744224,-1.524998856484549,-0.47813509160236456,2.4798133107636753,2.2226872720248734,0.46788971263788554,-0.6878986864372771,-0.0830879569844721,0.1074859226210051,-0.9387740323579042,-0.8743653324577731,-0.2801431694764037,0.11456750126130812
2022-10-31,0.3955172375732582,0.5592950740339951,-0.7294298788405627,-1.5809745843155198,-0.33675815181459706,-0.4563493920633114,0.5352583247459677,-0.5087998521658975,-0.20149529996199889,0.6152240011548273,0.5029028464188211,-0.7003971546463067,-0.7305973128181198,-0.4024273711549274,0.09470599915067207
2022-11-30,0.23707201222594215,0.44275202800944224,-0.5067312730631024,-1.6505279477498296,-2.8420142346767374,0.9723732382679335,1.0312944889559064,-1.0842951635709062,0.2663425791279196,1.1311791381297012,0.5068475991395747,1.6928816769734063,-0.5949413098835926,0.013913211287169793,-0.11005574533638367
2022-12-31,-1.3852919514122424,-0.27268479673405993,-0.7280917015418139,0.23325309921476695,-0.934882349233032,-0.06491756558861628,-1.276304838588806,0.032021962089602174,-0.5655581183486668,-0.0366844989745949,-0.3970595345969454,-0.638668394942911,-0.7245214903398393,-0.33679696879036936,0.09130798599961497
2023-01-31,0.5122855421035442,-0.2996142321826134,-0.6015350346248363,0.18656723053188123,-0.843370114037232,-0.28028117673745845,0.2453483938681883,-0.7200351510070871,0.04353322463767999,0.6711829332491835,-0.12690229370634212,-0.46682212532867495,-0.6451551662876122,-0.36823751406082833,0.03367122576349896
2023-02-28,-0.05377971270494096,-0.5399552682272662,-0.5342051548192045,0.0689576785196607,-0.8668427181127398,0.45046827310951715,-0.3184564383356217,-0.956984929734449,0.20967477665971937,0.6791649847644258,-0.1791077409220917,-0.3404041261074748,-0.6011012541579545,-0.1715120854371986,0.16705408466316607
2023-03-31,1.2585349288002503,0.9859479353597915,-0.42258154180744967,-0.6830514819008338,-0.47975296656458155,-0.07714599743172341,0.05528896712611483,2.312304922868758,-0.05825695044767365,1.8227049751365134,0.6983197178329612,-0.3138846484809396,-0.37560699615582654,-0.3071479241582392,0.025357743289101536
2023-04-30,-0.13723788059444367,0.5880485634020723,-0.3146306433509792,-0.3537278207035128,-0.47874702180296247,-0.5873530729446313,-0.31617676310191284,1.963450051686756,0.0916117037123227,1.651587837584109,0.4847272311961104,-0.18520635402709798,-0.2740975329439019,-0.4439282819103274,0.12305378728880971
2023-05-31,0.7359127152180108,1.023160025542711,0.2870597623050697,-0.4600607872640632,-0.3074684607391447,-0.5458857365081305,-0.8634811361226784,0.46179228061536903,0.9958410073072851,1.9812780958106897,0.9826641100750751,0.5601340830870766,0.25825036943123114,-0.6078033024495116,0.037630466329946564
2023-06-30,-0.047423752287718,0.29857716436827303,0.3339336421962567,-0.8453672247313475,-1.6204939795035973,-0.5346101330637841,-0.4315900526887763,0.038692606818534876,1.065644104426085,1.4158395178013496,0.590464233886365,1.775788910856935,0.3194802537425527,-0.6039829393009183,0.38679222396658486
2023-07-31,3.8182796728227357,2.2460985505574556,1.308792164891072,2.219133572205093,1.265074513424291,1.2154582651662507,1.3928968267936053,-3.0788855532941457,3.3268880773659983,2.61153847641997,3.1174546067928417,0.8189857951349276,0.604144581001266,1.4962510106489872,0.05860486835571949
2023-08-31,0.1355872178688268,1.941499832170217,1.345100375218308,2.227771846720257,1.1328573769745174,-1.162030588392636,-0.5711839262392178,-2.447976498205844,2.26067494248912,1.7144403790960527,2.0173267591145008,0.8297314234260242,0.5401263973111123,-1.9461685275509781,-0.10549122606909665
2023-09-30,-1.3598633068349302,1.0947786749684834,0.8500929767689913,3.305248661479636,2.145885260410087,-1.0043019947550074,-0.5131012880492646,-1.4393067771221923,1.0790378464690402,0.6876922057652903,0.3050330150862273,0.09182740872157971,0.39595165059131254,-1.2271186358088382,0.19063836481215407
2023-10-31,1.2764148365294345,0.056547737188318105,1.355350276461943,0.8790964934247442,2.0256903532915937,-0.7748352690714295,-1.6328574104596203,-1.8028420993905645,1.5569546401982186,0.9033311050273687,0.9291747745751634,0.33213259031415276,0.46899242472902486,-1.5477903385628367,0.0061627023654743495
2023-11-30,-0.40019018869653444,-0.26097227135264284,1.1356882594338595,0.8504778426047747,2.093297402050328,-0.8081470832510136,0.17969027920684585,-1.3553031136609668,1.0940679976450203,0.5060059179174801,0.23314042116793154,0.1220677146529825,0.3977446616988754,-1.3271870465188649,-0.010915305686230172
2023-12-31,-0.6160847893269968,0.18090915850042621,1.4589528833891983,0.17813438786369207,2.1549871259473177,-0.8424606634141923,-0.24719531111376497,-0.9982381984297375,0.7201736483538209,0.13893418713376446,-0.46927630846488283,0.2895516331094136,0.7513450696640311,-1.620652253389984,0.16408557238267496
2024-01-31,0.9678138408599839,-0.03769327766671236,1.6351362014212247,-0.08443727344615094,0.15135345586035032,-0.25355491873127695,0.19588049587349293,-1.1073244631292758,1.019362055327932,0.3060085652472734,0.3382733560676771,1.3867783415714763,0.6055170148483755,-0.6489023158600657,0.2576685865092634
2024-02-29,1.7136964603499245,1.3891661538840612,2.5062989670785707,0.5785738984815568,0.9115158413940743,0.791785555908256,1.2590713990322184,-1.220757999094164,1.4555581685885486,0.6329487729763831,1.7615338422847135,1.5294578414847677,0.7211458633402988,1.664332298538287,0.12092907904445804
2024-03-31,0.39802348761320233,2.0246253726961077,1.92884380306773,-0.6027179810310279,-0.11352242770062829,1.1774499571859112,1.8096920252451363,0.041555481786355146,0.4544226518365598,0.5008825956405658,1.5383562750465738,2.0417640256691185,1.9336179068562707,2.4313748045856642,0.06259151076114307
2024-04-30,-0.09667870288013014,1.2426634459174892,1.8673295979878963,-0.09421746865581052,-0.2442644332846148,0.2798533856945183,0.5096191126472878,0.006412643336823552,0.4156545191502838,0.25013102506764934,1.003985320251631,2.0846262339957957,1.6890702463347673,0.44951585680390715,-0.05870882578480778
2024-05-31,-1.1415074097092455,-0.5235872238617646,0.9980448391089407,-0.26563699170711735,0.12455072051590117,0.14681115075662352,-0.3225754296471707,0.2594295145398014,0.028709573948496547,-0.2170346473547598,-0.25089046302722606,0.8351243223332039,0.993711218573357,0.17513964602197293,0.03748169213033816
2024-06-30,-0.41290956318807337,-1.0705517005630134,0.9178483460112742,-0.7066874080512506,-0.08761125776538174,0.8718908764467319,-0.06672577516788161,0.2769399200567749,-0.04840611960515799,-0.44768714302396656,-0.7517518681285639,0.8973912577576991,0.8241145656533944,1.4160818164361,-0.06494661210715899
2024-07-31,-1.350322597129889,-1.9743382667989504,-0.41326006093602513,-0.7718596663731591,0.2217624909551675,0.24127831707827943,-0.16120328693690017,0.6576676093407616,-0.4863226578191739,-1.0236480298595165,-1.817370283201145,-0.5259207717704921,-0.5104802214228759,0.23139033855070534,-0.07636842216631387
2024-08-31,-1.3511560417617632,-2.0566388271866907,-0.7870671464354192,-0.6188702553165676,-0.9075807885760294,-1.0518292282991581,-0.9186387540544513,1.149485998292821,-0.9861189733575457,-1.7000124304290316,-2.3612383914240054,-0.5127442925442548,-0.9084281819688514,-0.469874764082217,0.07302568052413502
2024-09-30,0.04384430964819102,-1.6211087434638907,-0.43658342274686973,-0.289808128562629,-1.2002247246850468,-0.36090022704325425,-0.9198480642242313,0.9056851726406036,-0.8753470605722738,-1.6799822159871065,-1.5636754104818702,0.2812575084428102,-0.5772669188319822,-0.19597914980326414,-0.030375697465777445
2024-10-31,-0.8394581487243695,-1.2856985436194126,-1.0510230718182765,-0.46691595363589733,-1.3366268740731893,0.14387306747035886,0.007280845232391943,1.118322643835979,-1.1863276330973622,-1.9938477755543589,-1.4988883180948696,-0.46556744330999095,-1.3280803760462099,0.09069418021782048,-0.029452661793880983
2024-11-30,-0.7717563257134584,-0.9385963220070465,-1.1685945657729313,-0.8608577604677115,-1.298222342176022,-1.921823122327423,-0.5483768440033229,1.2408547103337912,-1.3940495460068087,-2.0826870527600434,-1.4532151844944052,-0.6179714275367238,-1.4327086794783357,-0.6031818122858157,0.14181060971518833
2024-12-31,0.7194907655384554,-0.5210196092458794,-0.8086269746238186,-0.14522743578080638,-0.6514025655027393,1.3977958507533503,1.0289823966141156,0.5863598868482858,-0.7245540826528238,-1.4248360640583104,-0.4243462221618493,-0.5676942367140375,-1.1206726593341156,0.6756435580219244,-0.15729568474507066
2025-01-31,-1.9539091550794252,-1.1565727964573285,-1.5620969410319778,0.8993864435007975,-0.08546383606727977,-0.9169507052532103,-0.42914525133863146,1.3592572654986785,-1.650872694566981,-2.1136869463609917,-1.3666774883660147,-1.7288881406011753,-1.8528969800938606,-0.09503106810189,-0.20401479003556927
2025-02-28,-2.11272668439323,-1.9682560282471955,-2.201763414207979,1.601592746743987,0.5946846379495905,-1.1650648226823386,0.7761415704846926,2.3713868869908197,-2.5215859998165904,-2.8188116075320435,-2.207534436438412,-2.3654227749377066,-2.688171235067124,0.2967050100609625,0.17973164329205574
2025-03-31,0.9928941524564625,-1.6248915904729315,-1.9478445967984854,1.8659099686618739,1.185079492877746,-0.044499989674282286,-0.7736700275416717,2.5114800625684697,-2.6268574048164512,-1.7628329637001867,-0.9834298452025347,-2.033252031465475,-2.2476156647870003,0.18307756884706824,-0.07308660594187269
2025-04-30,-0.8912921832795772,-1.0946095909909015,-1.9290802677732823,1.4099104773510536,1.1393066156329656,-1.6380691809095085,-1.4164931637116382,2.9425575092097813,-2.6216586691765187,-1.989553096486507,-1.173269092246072,-1.9512806151278936,-2.201777173013441,0.4423194276453115,0.06638213514218674
2025-05-31,0.1715406477601744,0.15889802827595706,-1.6479673886796242,0.09850846897244457,1.1615793587868497,0.709594408212496,1.0163371738966371,2.2101632132074402,-2.155389814545117,-1.5769580686707656,-0.7077000010851415,-1.6828459141014946,-1.728045808546207,0.10310460699563352,-0.024400351306705544
2025-06-30,-0.47767358644992547,-0.7094219268098882,-1.5511258199486067,-0.9243453696538769,0.5977814240790745,-1.0731515551586785,-1.160292132647131,2.121177763296736,-2.080405010813302,-1.6763645062086774,-0.5730277300539538,-1.575771239551457,-1.6518822199182952,0.27813522281938174,-0.07327508045720482
2025-07-31,-0.8143132224619343,-0.6646777842069593,-1.4205650247780668,-0.9497696254058973,0.2329223188888631,-1.0467768511897642,0.1841598072566503,2.0289411707248948,-1.9975361460331278,-2.0500637453352666,-0.8008704651442861,-1.473749741215227,-1.5290477448629176,0.2605198923932684,-0.07230962411294531
2025-08-31,-0.7834036395858065,-1.2559906291085707,-1.2959025994324362,-1.6473837085025484,-0.5732569569234012,3.873247045464436,1.8826112065177214,1.9169828281017594,-1.929825525954748,-2.4934742264034075,-1.1513894354535803,-1.3846191511737158,-1.4205918654654235,-0.24966429390965098,0.017967653304580927
2025-09-30,0.03952413739652863,-0.9745992018705725,-1.231669845171384,-1.070316817817921,-1.802731396778186,1.1469673593257155,2.2323678751139466,1.4759028824728295,-1.668074721935,-2.3324144489027736,-0.8333419818677598,-1.5139770642991004,-1.3723588762799217,-0.06880232577126068,0.02604241952753274
2025-10-31,0.06604138616748147,-0.3980186228631942,-1.0877406766066664,-1.012369718727642,-1.6784805099931939,-0.6718390508245787,-0.03910748996339943,1.1257200760470438,-1.3770944853769227,-1.9963652771771432,-0.5571290312467674,-1.3100685090538144,-1.166664348022703,0.22785749392249738,-0.10335407218596013
2025-11-30,-1.0581232371032756,-0.5195520253192824,-1.0572276578130557,-0.5656442562245274,-1.624696173678208,-0.645485999601714,-3.6385603059127223,1.30475558303123,-1.3913731648317893,-2.72424640128377,-0.8890573324439539,-1.348760163947821,-1.2143598047666266,0.21296709950220497,-0.04759979719203922
2025-12-31,-0.491626866110288,-0.8160168438146699,-1.0999497234711801,-0.6668431814534369,-1.510836197634558,-0.22527822106161677,-1.4072711646066063,1.228816345622569,-1.2689516001444,-2.8454662843568017,-0.8497374306413408,-1.5081398344378394,-1.388540313651625,0.09606600400463906,-0.1053429098690425
2026-01-31,-0.9927813147478244,-1.4123333395407078,-0.9796081439393004,-1.2862880859553703,-1.275302141110024,-0.2239072046280224,0.6527648613360231,1.3709015120049781,-1.2123716931395307,-2.858279280508774,-1.1260808572771261,-1.2517336331490674,-1.276577081764457,-0.03866269599894144,0.03766207766002452
2026-02-28,0.3995547274753973,-0.597782333856932,-0.727272588566005,-0.4078147047122413,-0.9695551081009969,-0.0865122853771217,0.832479749231433,1.0009381012840401,-0.9991264885113489,-1.9557114970335439,-0.669367185069136,-0.8049459376921134,-0.7838839011627577,-0.2554398314398048,-0.014229849080674128
