NEST IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-09-30,-0.8344965470308521,-0.2093638667699005,0.09662053992269663,-0.20441557132443083,0.19026450837244166,2.2338385158687477,1.349460776350451,0.14010448978596945,-0.12480027758240303,-0.11886694734789072,-0.7607106224145557,-0.003540951743757971,-0.04377227107550892,2.7656160596574564,-0.15375651348396013
2008-10-31,-2.0241748016696133,-1.4579518658074146,-1.4263287149454478,0.9559653008214696,-0.030870828759370465,0.02741067388448365,0.7710081406760649,1.274507087038814,-1.3510070028699193,-1.3129891755837024,-2.152979825508109,-1.4177289386826317,-1.3780844435725754,0.27682225509324604,-0.03452005444297795
2008-11-30,-0.5171610878324988,-2.263198746017685,-0.7591906843868714,-0.3693366643645602,-0.10065395143640934,1.0496730375740344,2.139553180271025,1.5476520321771767,-1.5736791421981782,-1.5638165227483616,-1.8835047232079576,-0.7515002475431964,-0.6901207721012778,0.5188321000164864,0.036449226875386626
2008-12-31,0.28172260203236543,-1.373655549271114,-1.1214859531937915,0.318599829012115,-0.08350998018106665,-0.5139131591454625,-1.6729382292931445,1.255446568188431,-1.2745979361432072,-1.2630455671934333,-1.1678880329277046,-1.0944490789529415,-1.0575328894840008,0.3315681073276553,0.009317688678466236
2009-01-31,-0.009885550558156197,-0.15345757516588293,-0.7482653814464406,-1.2454880153023493,-0.1623774532204676,-1.082767663365462,-1.6028180676002046,1.2013585433556881,-1.1925339772999979,-1.193317529081965,-0.8220622743148416,-0.7036020905113677,-0.6771634888377253,0.09630339340478242,0.01837889570201783
2009-02-28,0.06656334985541511,0.21305971079665492,-0.5533160972961031,-1.7680911648765605,-0.7996889436216531,-0.20764045592372649,-0.8406381465188867,1.122108300974507,-1.0905908553912305,-1.1010548419017478,-0.30588068978217814,-0.40439758531626474,-0.48153198722485663,0.20845116727318694,0.0411861488828855
2009-03-31,0.2611551459747296,0.19524067767749245,-0.8066747983151474,-1.533476624545766,-0.6324751949427463,0.2250237569247142,0.48278266865479696,0.9066629432009475,-0.8763081186932544,-0.8854965073920685,0.2405491902626672,-0.7310352536217171,-0.7518414810954146,0.2671172218803148,0.09107233967400892
2009-04-30,0.8069501323522362,0.7369562620760821,-1.200533285343369,-0.9699555067697805,-2.056660047719499,0.39620510281788374,1.6404984025523734,0.16371985531599662,-0.13522559047953814,-0.14057024848381253,0.9260959758827909,-1.3522558392403,-1.1879972942512753,0.16635791208196257,0.012590513719462914
2009-05-31,-0.1071196392646524,0.6294141663539459,-1.2700814835590835,-0.8410080790347494,-2.29261581780243,1.2023991991547458,0.8767982124177879,0.17433978667021788,-0.1460165248353287,-0.15228770906492062,0.5772482663312744,-1.488240945151536,-1.3573870666978725,0.13388616666084432,0.14790854520877647
2009-06-30,1.5485594917209309,1.4555260156935237,-0.09090522149598701,-0.183986534801699,-1.0808660507226948,-0.011829292898382228,-0.0408889453645388,-1.1941059793357816,1.3429989922043126,1.286880603216873,1.7142015692801975,0.5574721685711528,-0.3603950934126316,0.26555174620206506,0.09687134700288179
2009-07-31,0.8382942009693655,1.465931794756755,0.45759612397446475,-0.1906011637265659,-1.0927500452521288,-0.15753866942513356,-0.21652520548971171,-1.664310459117408,1.7415103416504234,1.722864871393761,1.9028423336577287,1.5348737379936084,-0.015522774988785206,0.0656745700808649,-0.002360847369121322
2009-08-31,-0.31298840605506767,1.2833958533206138,-0.08318063134933712,-0.023411774082622152,-0.865386119782937,-0.6068369693419025,-0.90307109335058,-1.1154281969964432,1.048353960085134,1.093529199477363,0.966369317144348,0.4439501643874849,-0.3896238849244933,-0.19388167031063272,0.031234361520631224
2009-09-30,0.098208757828708,0.38619806928962125,0.38222366418796183,-0.646841186586849,-0.8448929205334356,-0.43409022011499127,-0.2324656506623586,-0.9541979420557953,0.8937362102170923,0.9309602438392556,0.6325343677112606,1.1002083466605268,-0.059553306033496255,-0.2585542087687088,0.12553625988385117
2009-10-31,1.1549815588865773,0.5905746448000739,2.3273999065138864,-0.3201546034829599,-0.7255225188063655,-0.01119639363209724,0.001036167046480315,-1.2268891487801676,1.3410739840464627,1.2926617622676528,1.2557582905484572,3.5904624760257744,1.0624961075739392,-0.01815217761633461,-0.014088047044391693
2009-11-30,-0.4017534856590585,0.5641997560796926,2.2361207713721063,-0.2055401990477127,-0.5357851414792542,-0.064918256559028,0.12691365834034796,-0.892011047948211,0.8611814494778334,0.880629493812645,0.4542273045490746,2.838712870052262,1.2063530582845363,-0.19986885081436773,0.004168802985556094
2009-12-31,-0.2977971112680481,0.32952909314866763,1.7249399365340055,-0.007441222044612986,-0.8798536483863885,-0.013511014581336264,0.16445760578415441,-0.5454927537749604,0.509893862862431,0.5304529842567847,0.04562372339188415,2.701376437848855,0.9503353681055478,-0.09390817093070256,-0.0059043666903787545
2010-01-31,-0.3757275806737352,-0.6272403132815676,1.4671527708308478,-1.931010261256785,-1.002667632222747,2.839096563890124,0.941882420036066,-0.2997392304079996,0.2465858565297757,0.27411340989237676,-0.2364771196234479,2.4577191356042363,0.8488599383469011,6.753309179606813,0.036362004315142256
2010-02-28,0.16300363808908305,-0.2948186301489394,1.4506682481629343,-1.4454220594909262,-0.9921671865913623,-1.0835894679237847,-0.25657252962972793,-0.2769696492791884,0.2700764177103781,0.2722757183625442,-0.17207992145147297,2.3226543123410384,0.8244251460190246,-1.8490149974997825,0.01653679093304604
2010-03-31,-0.14674415847087022,-0.20062933539419148,1.2068259324772745,-1.3545738117303228,-0.9235285722453171,-1.1071898841602863,-0.5018809890622276,-0.11967860364927188,0.14140191778378672,0.12970942508527997,-0.3082577868520834,1.8211376803564552,0.6918596175731099,-1.661702500857443,0.034086262142550526
2010-04-30,0.1417225791610514,0.08524657018465426,0.8637532100840659,-1.5658016116412323,-2.362175456469549,0.9013825552870003,-0.43082196655608895,-0.08035654674429883,0.15521797712302582,0.11598766563357044,-0.07499833191957579,4.67480008326198,0.44831540453035784,1.2094986022913965,0.041123049372406864
2010-05-31,0.3465405137958194,0.16952509463311527,1.0529541091756387,-1.367505283098881,-2.390571236229865,0.46485561109579454,0.6318742009950138,-0.10077615149835417,0.25001984694858115,0.17282279989634108,0.2003483834740526,3.930872488904548,0.6133701696576643,0.6773398771777108,0.00013891783032671636
2010-06-30,-0.31349544469924173,0.09870821656379128,0.27505737928658164,-0.9695864254722628,-2.045821746592722,-0.4223065011434173,0.3784465583639515,0.06265288006449424,0.07545901707687452,0.006254739420116757,-0.0008922276168122531,1.5545522003828076,-0.001845635816462972,-0.32319198712585534,0.0478040915370935
2010-07-31,0.3954392284549313,0.21388098184481164,0.045768186890962924,-0.7921064249043621,-1.9451949107484006,-1.2494323070946862,-1.2615462013894243,0.04769597286780969,0.17815013487290043,0.06517187597114922,0.20029561575641813,1.2959268048113213,-0.21983452881307136,-0.8878408479893839,0.01908442352792114
2010-08-31,-0.10752344286704424,-0.022296217807440545,0.14291877587617446,-0.8101676495161059,-1.7421802126326997,1.8338206060587272,0.5305107745892264,0.14956605553325802,0.08364707402869964,-0.03207728863620147,0.08824083931367527,1.352943945289161,-0.12221246345242553,1.5680630537659779,0.09398647465542212
2010-09-30,1.191061725086929,0.7494760778670096,0.4360772362499937,-0.2861825683379708,-0.9682671793838018,2.165183437748296,1.273407216344159,-0.010590447877652502,0.444851414124103,0.2256801176367928,0.7156464648741931,0.5522109601436344,0.03750406329948402,2.2573858427309306,0.029769477629152608
2010-10-31,0.01493739597551314,0.5480933138845495,-0.03611664067038021,-0.15709995368840995,-0.888355484920046,0.14869479085720105,1.053062840384579,0.05537791795641872,0.3700359136629007,0.16337218310636212,0.5415327165572333,0.07993463758196612,-0.3269820501699316,0.1085898083528169,0.03966876408408184
2010-11-30,0.07006968516395067,0.6682213421456035,0.15655699758849626,-0.2890856074923543,-0.8185777488630599,0.4691449896545148,-0.23849462874097788,0.10244058679316809,0.34370732049225916,0.13234050572186185,0.4873819005255852,0.26747968452962306,-0.2528090225994554,0.41009285998425404,0.05066144037170767
2010-12-31,0.26189493217753035,0.16872171485925302,0.34563868499039946,-1.2067291889380787,-1.042925097274529,-1.1623237622052656,-1.8879984008153663,0.13239388892749038,0.3797523352380481,0.14253466110899762,0.4834110188600482,0.8082488308400637,-0.1752991830147619,-1.080577460042877,-0.13637474399079386
2011-01-31,-4.183914866301835,-2.3017655898650213,-0.39365689417747474,2.975682950997541,1.7234443268355861,-1.0090625946195495,-1.0814494775130936,0.920677834067591,-0.9155267891914775,-0.8967104229337796,-2.019634228539086,-0.851383132093045,-0.6021768530810557,-0.5979587151346877,0.06430183607974634
2011-02-28,0.5454365543471641,-1.8029559382067395,-0.31018514536587516,2.70495228022744,1.878132630955181,0.5478993964251746,-0.06972124340316742,0.7607369685115073,-0.6461521073500628,-0.681847644651331,-1.4117592108787975,-0.8449017708460894,-0.598738101337272,0.375865746108435,0.04086031875910107
2011-03-31,0.08652254680915904,-1.782236649086106,-0.23292856083872693,2.199772574265394,1.4554525684060364,-0.9196756298810491,0.20100134463736238,0.680198315594218,-0.5597503246238398,-0.6031066959105408,-1.0000966072327802,-0.7823978911062789,-0.5726008042413007,-0.6187083307282829,0.07707926090681927
2011-04-30,0.7391750424288186,0.9023275006153924,-0.05013327895066777,-0.9228286570728308,1.6558678722779758,-0.09851240340093086,0.9180303576858263,0.30944280009861136,-0.009146838519432609,-0.14252015493290726,-0.08099856357469755,-0.7673432809632439,-0.5487851712258839,-0.04657808114348788,0.016542440268126825
2011-05-31,-0.3440605403615851,0.3160192968986715,-0.315874902849928,-0.5133246957226798,1.4773999526233865,-0.7247172112408596,-1.116223429178351,0.15485118528901914,-0.13324097974710394,-0.14165502954501458,-0.10731377898896023,-0.8730206536852001,-0.7785021824194545,-0.5337106758087,0.011949796931546066
2011-06-30,-0.4310967149834292,-0.01831152926385494,-0.37099928538265076,-0.3193367180219444,1.2736515960882304,-0.9012533315843498,-0.23968444726045474,0.23797113076798135,-0.3753111086626901,-0.3098315728218334,-0.11505935325235905,-0.8979400362270444,-0.8773035990239578,-0.7182460479656017,0.0595329514955729
2011-07-31,0.596402791424229,-0.16426121576481814,-0.3397082409267103,-0.5924226900251861,-1.027993499540603,-0.5162488296357342,-0.42156312497332704,-0.10111516451561291,0.16734787528850953,0.13124184630706554,0.2430627651395054,0.42387574706249126,-0.8951614267565261,-0.44151362600646465,0.006629050265998875
2011-08-31,-0.4540838834320485,-0.22069679103160617,-0.47063841350505387,-0.45173143997168047,-0.8738044670436916,-0.9041737803972762,-0.4719628680666856,-0.026701109917301118,-0.08432875498821978,-0.031089974669876837,-0.21328443294295046,0.16121041335329006,-0.9100712712731508,-0.7221301532351365,-0.03171048207237867
2011-09-30,-1.267113912055185,-0.8150193392109671,-1.5705087815179024,0.1280904938790971,-0.3616421852303988,-0.6789885463722197,0.09920295937572987,0.5435435103235815,-1.071663568666031,-0.8263021898766599,-1.3575852035289575,-0.9277137459754407,-1.348720221094731,-0.3046429166783158,-0.0019774017742661474
2011-10-31,-0.5706518731155563,-1.6993334170429129,-1.7383540830688544,-0.6780631092046195,-0.7347955585422028,-1.023763638648466,-1.0336546043455286,0.8898572393887079,-1.433076645450837,-1.2011439588603579,-1.4982425493094669,-0.8359299519258397,-1.3650701386597646,-0.3915408346082717,-0.005008042216016641
2011-11-30,-0.5771683015427241,-1.7119741968760698,-1.9113727826010243,-0.7398066502230816,-0.6598402359691061,0.45282058148262544,0.8688122285974672,1.4333448462739151,-2.1271341787547464,-1.8831465947896513,-1.760891508051326,-1.0292661659430644,-1.4216036625375252,0.16467434412376045,-0.03073317600836678
2011-12-31,-1.1670175652396413,-1.5312266595065613,-2.3220985789578483,-0.6939195695176255,-0.4558466946673307,0.33020206311161426,0.562487871973597,2.613758606403457,-3.1967441920373387,-3.1253409466513546,-2.257188984020522,-1.3722543954970097,-1.6238351257575792,0.08037881579933655,0.033901551675681416
2012-01-31,0.3095883325481594,-0.8885847640880554,-0.9250008834159894,-0.07637728363295058,-0.7919870489679901,0.49208058699471047,1.2709617798347574,1.8244886697417868,-2.0216714329030925,-2.040754200752427,-1.1716724516947101,-0.2362250842103984,-0.9113331704165587,0.24129604200295568,0.040980622164853854
2012-02-29,0.4306792130161812,-0.25707300529326743,-1.040037030631926,0.12424907091755569,-0.4622291163938738,-0.5942035853654493,-0.5115276194844857,0.9346598914198722,-1.0373762043243686,-1.0418812544324219,-0.28439020564327616,-0.5970969373594577,-0.9973530619689055,-0.21886220937704245,0.048086399430946954
2012-03-31,0.5819671799457975,0.8483174583724882,-0.9339661098047373,-0.9952310710922804,-0.41219105223306796,2.020236596876708,0.5632508650137751,-0.11546062755580834,-0.021804149519053573,0.024220133665546748,0.43286695949448567,-0.5359446184414879,-0.9872968557898283,1.1685596389823385,0.00937157576782669
2012-04-30,-0.2962062692519715,0.4516998634294246,-1.498511337509218,-0.5109648158705735,-0.41299926559036015,1.0613689605713816,0.07027926824029042,-0.10034137801836761,-0.10159995566777429,-0.02784915368992855,0.2436555116997248,-0.7885716464259143,-1.3366600627751895,0.43391299015903356,-0.03682573991138336
2012-05-31,-1.2823214289016918,-0.6359634504009473,-1.8766615666979265,0.2062512869523864,-0.15336523600051521,2.3269769229149895,1.4334457049354767,1.3686202552429532,-1.4127463072285316,-1.4432770456873985,-0.7660704014805959,-1.0635133318144006,-1.577088721980528,0.6829177505860891,0.007474438282924143
2012-06-30,-0.23727230276848552,-1.152486813808255,-1.8641373183375796,-0.3909439314354502,-0.4434650364672023,-0.22995147732594223,-0.6784433064484247,1.173339670572356,-1.2625700010399818,-1.2691829285199054,-0.8956803302149702,-1.0547112254096807,-1.6995655529535794,-0.022849317534467964,-0.013396225885734596
2012-07-31,-0.6881577073049424,-1.375719287805238,-2.276112156530139,-0.5340797302711354,-0.43160379207216837,-0.08186681209565515,-0.2435119942449512,1.8118105619572897,-1.753875856164743,-1.8337682017790782,-1.28181658287756,-1.4093170208653583,-2.0217152359652397,0.01138853069454547,0.03436885044435504
2012-08-31,0.3817098063946889,-0.33269779710790776,-1.7648699521044047,-0.46676551443443887,-0.5247574513404735,0.0154298529957283,-0.8868293432321788,0.31916240263634704,-0.6416659910011643,-0.537887714603327,-0.6717197679873228,-1.165579309188431,-1.6444669783581558,-0.01727702866032449,-0.05162036492867898
2012-09-30,-1.4552031054047998,-1.0787329564802364,-1.7243131889394683,0.1855766741632692,-0.5135879677611664,0.5448347374981414,0.5070340426123393,2.974525087278355,-2.519074701052846,-2.776079132773383,-1.4433535697418236,-1.2916249073569421,-1.6010581842603349,0.10618375847078074,0.06554607789787087
2012-10-31,1.180663794285354,0.05129088381286134,-1.08653042195912,0.7773538899237501,0.059096323677818745,-0.6741106593018324,0.01899596801710681,0.012884920936325586,-0.25794614821734263,-0.16902426815631713,-0.08260954048154567,-0.9315719393810883,-1.1198883876299013,-0.027672924414980312,0.014196021916351328
2012-11-30,0.03638066602602983,-0.17139513960286473,-0.8596447117202345,0.6739067725099935,-0.15377836876580184,-1.2827382528236293,-0.47080616040971274,-0.1902508935463129,-0.0083532880855067,0.06733708028420793,0.08122084525573674,-0.7006684020338765,-0.9249359373869462,-0.3694780915875578,0.046075611448653894
2012-12-31,0.736653600327173,1.351147429138631,-0.18435882479232013,-0.45956169199061564,-0.04557308318464597,-1.3676326405003787,-1.0360611453528554,-1.4748148970647958,1.2283353070054475,1.337995853998698,0.847146997938106,-0.2382257749144591,-0.4197206332881482,-0.948202658681414,-0.050658821405670025
2013-01-31,-1.3193189350801855,-0.37679404367615316,-0.8239442682503656,0.3032709801328344,0.268364159611753,-0.0008332509134599606,0.2407809699409535,0.5134510857153358,-0.7027547501812296,-0.6302995192383263,-0.5161033691879601,-0.8329544930810718,-0.8680317331922994,0.26247805754237835,0.003407875061188966
2013-02-28,-0.30358388547468707,-0.5877529022944664,-1.056256495484654,0.39881342528641434,0.27240852826870254,2.094256542099674,1.9239667662177915,0.3036007519544635,-0.6225424362948299,-0.49542827840613857,-0.6155278559358776,-1.0036540311146969,-1.042666468585773,0.9658513538541849,-0.03713795772656741
2013-03-31,-1.3708670557039373,-1.8868692552341872,-1.5982380479804272,-0.3433110636479147,0.2020745048128771,-0.6674439839274819,0.5099082916211333,2.7961113147435945,-2.5272981586210066,-2.6591065471540074,-1.690984011423019,-1.4098197824956493,-1.4918937256461158,0.35298981690977055,0.08222318573036877
2013-04-30,1.9872488307001734,0.18224576719829313,-0.933506374275976,2.0566691917746494,0.5810466162081412,0.546252779757479,0.44571411746840184,-2.350967895841561,1.4796614212567465,1.8463049951334995,0.17373595634399439,-0.9420760251156994,-0.943070758205732,0.41862506911121194,0.06241085274341071
2013-05-31,1.4272192054373576,1.264628488625034,-0.04862069479768004,2.0399923044658874,1.0764984139519025,1.080116083622795,-0.5409767855309265,-4.254609649105886,3.3992076255894026,3.792393432100949,1.385891157615579,-0.4336555434864198,-0.261465227399845,1.1423834165775144,-0.0883187214654672
2013-06-30,-2.5626137768797417,0.45609012776860614,-0.82422783984892,3.6282864605907648,2.4091494397270603,-1.8310321504450509,-1.5129786078435183,0.5538200808967855,-0.8488011120588201,-0.7167116030512359,-0.7561376425188279,-0.9253380834341633,-0.8286929289675653,-0.4499098752059271,0.08669543641130319
2013-07-31,1.8209917626163827,0.5856367054889127,0.19857557118288707,2.873514131766237,3.2047751864181278,-0.6671029494490714,-1.0784783837636613,-2.2290437154562284,1.8689395073615946,2.046101852683925,1.1128893383157694,-0.5212457488207566,-0.03341675760341228,-0.5616981621814384,-0.0779166131609896
