TRIV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-01-31,0.1260032038377911,-0.6347010335396391,0.0027112237450330518,-0.4173492566523463,-1.7901293050568683,-0.4277541568272388,0.6345714545264717,0.2090360956968186,-0.20271183123563613,-0.30003628767676527,-0.37568374723141373,0.47602980431001396,0.23241178113710825,-0.14314350334125958,0.0016618200750098096
2017-02-28,-0.048074813487162575,0.20809320249668273,0.5300646510444361,-2.083884312239871,-1.693625640607802,-0.7790489269574798,-0.9450708261088503,0.07695245022168831,-0.11186629220887451,-0.21434816616980343,-0.23728555604299703,1.351681657988162,0.8911734097451319,-1.416327012838247,0.18480912026575627
2017-03-31,2.6217148024913066,1.6876986631160258,1.538990800324255,1.0227120721174658,0.697665782313613,-0.098014910652965,0.5094215120741578,-0.8464085060357251,-0.785410240066018,2.8271835518617454,1.95602758062729,1.1926437603139313,1.6695296226798528,-0.2783040757996569,-0.05060340129361284
2017-04-30,-0.6996288101692048,1.079374469754319,0.5740435056778923,1.6677331436680034,0.9337764806034478,-0.43262830169177513,-0.026107491850858613,-0.4979631506043084,-0.9684770968930697,1.4528552699788992,1.0512245791911234,0.3197296911357348,0.6621159976409094,-0.4644463516188905,-0.0021802334217691827
2017-05-31,-0.12845409800738794,1.0111918292454947,0.930438061079804,1.7368767187558665,0.2816372926021011,-0.1414266920227805,0.9472033047701044,-0.5658568092400676,-0.744182197164155,1.1217026467838112,0.5762638333043223,0.7266145039308671,0.9857617769221942,-0.18518737388958367,0.025145002948866894
2017-06-30,0.22645592093584585,-0.3986775409948136,0.3117930203196431,-1.0012900934220945,0.3434096933427902,-0.1620084020231423,-0.20054532715703471,-0.9125331147690778,-0.3474426378329902,1.1686283605219672,0.49333404260725777,0.17495750825616802,0.3460288340916889,-0.01527325975104104,0.011988860099387488
2017-07-31,0.055932664415184186,0.09814267410848533,0.2793668899533507,-1.6715171572089431,0.37683506581306436,0.6196068664774825,0.870163711161775,-1.1828419211814103,-0.12244101324030032,1.0842413105555124,0.25773609644372025,0.13689779563179172,0.2968288247717698,0.9451207642978562,-0.073056999907747
2017-08-31,-1.0627323262409154,-0.49073285292996854,-0.26745817099811603,-0.42887872809405514,0.9588984587992561,-0.6084492247774488,-0.7115336255605506,-0.4275596495377167,-0.7633778866334633,0.13436040463050775,-0.8368323519207187,-0.3712360285846854,-0.2007406059351614,-0.0643977705452184,-0.02211298642936397
2017-09-30,-0.38206261417934495,-0.8718085149517052,-0.23220069986947472,-0.697554284260496,-1.9924852640956245,0.8935801703441154,0.25424170852989225,-0.2311573991571872,-0.7526067234134758,-0.19520583047185963,-0.8695175097760727,-0.003547015411147019,-0.16639315323701354,0.5789038543507512,0.006532203822739746
2017-10-31,-0.024057856487258857,-0.9256168779023387,-0.3647033077420335,-0.7151946292170765,-1.9022455133925085,0.4848264409856242,-0.4544882023244511,-0.411191819437915,-0.42935045918685044,-0.2076497211346676,-0.709112370672561,-0.2542307259424235,-0.30492265800543555,0.2745757527620875,0.043102043557348986
2017-11-30,0.49516108457978414,0.04912285833425254,0.5286673776112895,-0.9032165004634722,-1.4400772870325387,-0.1299433060916728,0.6190658299140605,-1.0964734061306713,0.35853856501773007,0.1657179646454101,-0.16142878691592596,1.1518262645677706,0.5403633631394376,0.035659306467912745,-0.020382399146517037
2017-12-31,-0.4106018739230855,0.03684445239887045,0.20737326431597722,-0.8880642799389501,-1.424941627784669,-0.6245590630586365,-0.5658851731938205,-0.8895618109845739,0.0628873489663243,-0.16352544724463713,-0.32992328460630294,0.6449612356412012,0.24488313581781745,-0.35657491164369565,-0.04010466793437907
2018-01-31,-0.6554228002807592,-0.364910855011494,-0.15153494352603306,-0.6116873222042364,-1.3232803480397861,2.879118078003242,0.7447616764050508,-0.2986026041999811,-0.4667712015586558,-0.7071517904361044,-0.6071087597981564,0.03718943392732411,-0.08968727033719959,1.2991044281858435,-0.05035022688833433
2018-02-28,-0.9046775982575435,-1.2368530951883683,-0.503849273302162,-1.3756400390716776,-1.4740452186674324,3.3634879342294903,2.334168586835401,0.5161717749764017,-1.0262867222139973,-1.5733347255433094,-1.1233837670998956,-0.5187883217592508,-0.44039815014118416,0.37265922889472075,-0.19386331723412614
2018-03-31,-3.2190864202007217,-2.9989114140780435,-2.714381630867804,0.7170970218941234,0.579365166217484,-0.5343453783503936,0.12368565019413977,-0.05242079630395038,-4.143411709311898,-4.99846155982408,-3.2006903226326338,-2.4637387497160463,-2.678870369821867,1.005162484391027,-0.008493680840326711
2018-04-30,-0.13912414369381837,-2.3829860264947866,-2.432777210666213,1.0645542272501565,0.5023485830493177,-0.7702837734860845,-1.9156431664700058,0.5484034502827508,-2.4939178998626463,-3.3869901144901964,-2.343543976700269,-2.2985275957793796,-2.540669763861803,1.5062492091941337,0.09881631913361252
2018-05-31,1.4688747543454357,-0.8883227116692372,-1.71157310091643,2.6635124655965092,1.1504854658222106,-0.6298762588089908,-2.7227142043818007,-3.057978801663298,-1.0307457830414195,-1.812454157594419,-0.6672066637343667,-1.5305989080694642,-1.647922588243619,0.8724857732577629,0.047057061482597036
2018-06-30,0.6283898776307617,1.0970736128587708,-1.507417628559367,-0.19993106078866857,1.4338137922656897,-0.5407679037055642,-0.2992699422290154,-4.04339902116025,-0.3905189388499757,-1.2176885813368807,0.18763907073022942,-1.3407796426984948,-1.4181200250268884,0.6927132720129009,-0.0034752424203033146
2018-07-31,-0.026597192440802116,1.2222472210645374,-1.4639718069877383,-0.22794951744119638,1.5083133465042755,-0.6205594982874665,-0.263609613419446,-2.614883655650407,-0.16844956210196488,-1.1181807975017266,0.468875207523477,-1.315121790274656,-1.3861811828247022,0.8340992195288595,0.06036861198425907
2018-08-31,0.9109159653219503,0.8789676275121294,-0.7895804498292979,-0.6706545925430958,1.591607818615246,-0.25041532664782556,0.6639830610625043,-2.9917848245105567,0.47439044291122634,-0.5245537619492089,1.3637879337665084,-0.8288434821978257,-0.7415146471116576,0.08192331878248844,-0.16679342071337624
2018-09-30,-2.3596692531930468,-0.8787805648723844,-1.3657756324724246,1.5745722078487254,1.0334929963518815,-0.5409631047360581,-0.4856234141736795,0.5404257044179126,-0.5024881068139567,-1.699547415124988,-0.8244159425681572,-1.2916891695798167,-1.4080782238887624,0.7587221921694306,-0.020044670138944305
2018-10-31,-0.16408762974594904,-0.9572820023916649,-1.350893232525876,1.377876043147852,0.9902858293806276,-0.3087904084694001,0.872040151100705,0.8971708874903832,-0.3802574482983,-1.5178219857410886,-1.020470141365253,-1.2621321991673002,-1.4134430568377998,0.7726107071813516,0.12733942237660148
2018-11-30,1.765050316891882,-0.3408165643709084,-0.9138793887904616,2.066503864737313,1.1662423487818803,-0.2517872450945954,-0.21604056708744848,-1.3425653549988306,0.8064066135669241,-0.5225639401668124,0.5015803724593666,-0.8725155331473968,-0.8583082141943044,0.35238853993347,-0.039916607405442554
2018-12-31,-0.4927184633079025,0.6915574252987226,-0.9329115998758862,0.5225607799209935,1.0602109729825508,-0.00997668530420488,1.4476294312666511,-0.4741655884136615,0.6267908709247696,-0.7291118570150827,0.050031139591678035,-0.8833411912771871,-0.9061521476346833,-0.005682928147908402,-0.03780994405026348
2019-01-31,-0.4320185110354667,0.5068000600207597,-0.8654287049423465,0.6046804858642226,1.0038709677636384,1.0146293697899282,1.747081299545608,0.3028162582904358,0.4835901519104616,-0.8686046411741951,-0.26558620729109167,-0.8198204178547107,-0.8698572382589691,-1.5744234043932503,-0.040763255643912887
2019-02-28,-0.4417580192720782,-0.890279901050023,-0.7592211195134868,-1.6073581981044514,0.670976451956783,-0.79008168641021,-1.0124121902541032,1.1230650112581055,0.30768000008449153,-0.9755723542974667,-0.37634655559179275,-0.7621391464922223,-0.7938401961508147,0.9553344419537916,0.053835337211265565
2019-03-31,0.7490079029615703,-0.07782803530890194,0.42858656793848304,-0.38786026857693,-0.37408039947766725,-0.6892718931706884,-1.4324381654924503,0.8989275696653829,1.280701232708032,-0.6474477078242429,0.2130419336514273,0.3497441220769103,0.45061307089741043,-0.7929429522271959,-0.025365380591991386
2019-04-30,-0.182627095009965,0.10288752496076821,0.5079226298975438,-0.4139571765968032,-0.32308501319664334,-0.22651952526421576,-1.4925461645263727,1.2716845804576047,1.0940213806518224,-0.6779021011220202,-0.10111781565224708,0.36289171728372105,0.5222402001083934,-0.47296775505841593,0.033679516244258474
2019-05-31,0.6330432909585819,0.8302151640896449,0.1907940159099404,-0.5841370272960036,-1.399568950669691,-0.7154038315945465,0.03911603668740245,0.5339551797564402,1.4932566802344687,-0.3241076686516249,0.5998855390496081,-0.06455338576097391,0.18487506925048117,-0.35780998824194266,-0.046125823395375604
2019-06-30,-0.5077724696570955,-0.041102216586131286,-0.2836892047721823,-0.5161578701206551,-1.24642261098566,-0.7993892636978384,-0.6725907568312204,1.2862768187443785,1.034691251556811,-0.5385903584457704,0.10346226987886877,-0.9575874734921599,-0.33156882293403284,0.4395791531160038,-0.017493157447517116
2019-07-31,-0.06632711836638161,0.03572855583347548,-0.30679206555096494,-0.5443573703921346,-1.219364120213034,-0.6565414079062596,-0.9140687860552469,1.3945909467873752,0.9251160102739657,-0.5603944975888665,-0.006088374475115201,-1.0767327537808258,-0.37579905359612825,0.34783323168013797,-0.027834798993443988
2019-08-31,-0.19421278505546782,-0.5136306347541234,-0.7916176810663444,-1.2456773273795971,-1.1921506340029664,-0.006496408320888803,1.0404060939426663,1.6200146581338797,0.7427251955590826,-0.6599346927426664,-0.31623085560526176,-1.9783984776536314,-0.9423136179918542,-0.43885167478262455,0.04243359841459654
2019-09-30,0.7753756385516933,0.33391448601105483,0.6805637133778458,-0.5911107648657163,-1.212898430701794,-0.3802575849787954,1.144449758761636,0.7788477118161446,1.2776836283383672,-0.07491360806406937,0.449266694474492,0.43670243448641866,0.6683710840378279,-0.632576861052994,-0.026433257068155597
2019-10-31,-0.2393667757047326,0.22010258592765738,0.6596235916775365,-0.5296604676140103,-1.2026455606650281,1.867207839579586,2.2826934378498107,1.092417940759142,0.9896338731781087,-0.22190435704310604,0.10912198488773865,0.39145025225991675,0.6445836768037156,-0.6913664292606053,-0.07197349962508923
2019-11-30,-0.8601504436497059,-0.22179283323196627,-0.693492666436403,-0.10138003544047276,-1.1372530668794352,-0.41161543089518104,-0.3639730177700541,1.8295100050031765,0.13763363456440114,-0.9844728352568424,-0.6246591604946418,-1.801209289442072,-0.9243118151596168,0.5064957761834524,0.0026616997348603874
2019-12-31,0.2559400175856226,-0.5649469104035363,-0.34062553284851826,-0.6246959677319553,-1.138047249275946,-0.07072220593173145,0.49182810312943037,1.3963286977812701,0.1357413077119015,-0.8479755780713926,-0.2918826949914516,-1.3080388954392015,-0.528862459860218,-0.4049331084768831,0.04114092292353261
2020-01-31,0.7816623813643424,0.12069274769631581,0.37238965425026627,-0.1370157525054541,-0.8932533001745941,0.6510575772857955,-0.7135502170154574,0.7327828022092567,0.7331293679252113,0.017344227064553654,0.47974830577986727,-0.056143105495354534,0.2924054142070637,-1.3997118353408164,-0.03003850911922732
2020-02-29,-0.26134594826171,0.5211844625398624,0.5550118812225014,-0.7010614076598216,-0.8991626062443211,1.0579314093293837,0.9195891086742838,0.9756393746772879,-0.14138556702036734,-0.4502804283600708,0.10089480339465806,0.1706058604515342,0.4588001757216235,-1.4209384130842255,-0.4859022153135337
2020-03-31,-6.6390791228920785,-4.1628693394870195,-3.3352380421536525,5.6781225518219856,4.603121830756938,2.658114674569195,0.9003138993497588,3.360590539376018,-5.190691669413606,-5.532195315843735,-5.105441564755585,-0.2862686856102362,-9.156663292419767,-9.375337236270521,0.2695703225087348
2020-04-30,2.5288690214454785,-1.5638230897756975,-1.1931363244956488,5.153947402596464,4.6092712926688275,-0.240202041378244,-0.3289750515663355,1.0998179320188162,-1.6349096377392176,-0.7946019961965575,-0.8655978512851721,0.4937993492386643,-1.4924186437328655,0.4458946593920974,-0.18755717084789955
2020-05-31,-1.358241225887876,-2.7934802379495745,-2.4716755524351814,3.415590112201548,3.3543863392810804,-1.1547981948425527,-1.555832291198159,1.3585655974223316,-1.7583098335475835,-1.752693753624287,-2.2408877459445633,0.06969445180051653,-3.246674356126157,2.383648608580352,0.07725262883319349
2020-06-30,0.7551336884321521,1.456522295446229,-1.538859292217838,1.2872581252111135,2.753156801058943,-0.30928584267614645,-0.935440822797334,0.7909462954448776,-0.9406698390317898,-0.6896970075700709,-0.7297135954992332,0.2828297770664501,-1.775141219875809,0.5829726447355714,-0.09392629816025276
2020-07-31,-0.5416959108548398,-0.9957431006211505,-1.7868712900477697,0.3021954289684704,2.2515665411328416,1.8102398020175037,0.9338622678399796,0.8316654228711643,-0.8518454149287039,-0.8845630071680919,-0.8053642547310463,0.12448848725828969,-2.204383781554798,-2.676778961698664,0.18976641968339225
2020-08-31,1.603436679034994,1.6630302154894245,-0.5686996220559927,0.35052731434937634,2.2506733770420206,3.424407310471744,2.5581297501814357,0.07317867091815879,-0.029615361479512027,0.5152033869781663,1.9342702195750994,0.5614780557165656,-0.585304462560747,-2.997393738339683,-0.09584012152313957
2020-09-30,-0.5406535013534374,0.4460227600429813,-1.2195201149647719,0.5116085781379743,0.836987505678949,0.40021251332598023,0.7000551978210587,0.18983115241894213,-0.14981849109702408,0.11897934352856673,0.48545172057832386,-0.12026790157108448,-1.3072306337229043,-0.48838194867800294,0.018773114507925223
2020-10-31,0.26010483883214225,1.1628213006802706,-0.9349652841621972,0.29895926919313404,0.2842026972529312,-1.049294307191082,-1.3195726299102217,-0.011834020759931672,0.05804297222171234,0.37236625381911737,0.8501410376775493,-0.38283942858935943,-0.9789222606318159,1.3032390421147193,0.06440439197098276
2020-11-30,0.5788241782828137,0.25856678837326935,-0.20976456242408495,-0.2801028798644883,-0.05089588386923518,-0.809876528919956,-1.4722759724264642,-0.32348899140521115,0.3644272318767336,0.8618732488307617,1.2243494752215047,-0.13889100933866105,-0.23265301416098327,0.7221349795124365,0.08544520595688501
2020-12-31,0.762826925258375,1.4204552666201005,0.2694227416059242,-0.7054784396631016,-0.046389002544746656,0.332011616144931,-0.09121480197670218,-0.8340653463312907,0.7535508770978017,1.5472967522656327,1.8485103647078727,0.30445220901483033,0.24478953639461068,-0.07594170785882917,0.033306136355917615
2021-01-31,0.3362896526907628,1.4435418739528283,0.21323727651238303,-0.7488447527703989,-0.2490131663506931,1.2377469295893517,1.422846783750802,-1.1375389005960677,0.9284891053636503,1.7534207433477846,1.5032689827138839,0.084066536541888,0.24331915265894388,-0.5919047216967107,0.18341288087667096
2021-02-28,1.4065538761092664,2.08198065612493,1.5844333879251513,-0.25961575108148016,-0.26727663634424725,1.8105163326264957,1.3564632977257034,-1.8796596788146742,1.6849460115843788,2.8135200907616014,2.866046689871246,1.5824657930587116,1.2254499601864508,0.6224609024251632,0.0093758397162016
2021-03-31,0.06942162558337381,1.4012813889637308,5.822921118271038,-0.12545500234478457,-0.5760452841896527,0.14094854542062143,0.08901495344578955,-2.2752099698401858,0.9027380752296164,2.4186169314346415,1.775221295203714,8.502772821462756,3.42565028257854,1.2827045994686892,-0.010367903289629934
2021-04-30,-0.056092871809560525,1.0548198885505065,1.9017288851414174,-0.027323841618440526,-0.5141076554149854,-0.9978651102737769,-0.9780565051393822,-2.0225250045600585,0.9054360016347548,2.05423194417264,0.9820841822890235,1.8558925567699418,1.5814398286593616,-0.7913018763916632,0.0059376720712165584
2021-05-31,0.05413278475746209,0.05085093889745375,2.861610718430808,-0.94981259520164,-0.47483632115520996,1.520022418876968,-0.06666900383984234,-1.840760567496798,0.9674643069781718,1.875442832638402,0.5624627003585149,2.820697853213834,2.254242537679754,4.282363584623694,0.19604053727228962
2021-06-30,1.4007651935301648,1.0523416963220813,3.078626189736963,0.03829314364112298,-0.24904913356221853,2.0481356831575197,0.7197988505895608,-2.0652572401776745,1.86421669983826,2.469449980242704,1.63447163118549,2.427637795198564,2.142402636924737,5.761245889075909,-0.00855228181531714
2021-07-31,-0.10673221459071455,0.9896325161618952,2.9631927832269005,0.004558724972155502,-0.22304990346699138,-0.08153283311477676,0.8147632537968681,-1.7892598370405481,1.7190452677104677,1.9866461055108715,0.8916814066814884,2.373111141143098,2.2088886588380325,0.557329297521343,0.054519169497615386
2021-08-31,0.3189378492279993,1.1706345316063935,1.8111681404811224,-0.11344911220733385,-0.48653031212442976,0.6012023988577663,-0.1917413025941066,-1.650820383934133,1.876355054543451,1.8257961884158882,0.9300103819509803,1.8779098485687853,1.4428611100539195,1.3810945913001145,0.21114309560346983
2021-09-30,1.3581598945421804,1.1526054928078369,3.059029070877054,-0.07154451403922214,-0.2339455425689905,0.7189622213760974,-0.4068829531563663,-1.6787429398209721,2.7282712365566146,2.0105441803921034,1.9844032264508478,2.5197903101694417,1.8913655055819114,3.002694710807846,0.18472276899327136
2021-10-31,1.0905943817801653,2.007946330843879,3.3197883174780842,-0.3905428955834983,-0.2921364453532,2.1946116673998692,0.9187695195518732,-1.5985455368442303,2.9109339509648002,1.9001086690428335,2.3622560282439915,2.9559128204502123,1.8482990303777078,7.721818848622068,-0.03124426772193953
2021-11-30,-0.37154331053803763,1.3889582524019874,2.2186822918892184,0.07449593765418067,-0.22918170128553447,0.5039475688728569,0.35426447417963197,-1.348063781452144,2.0594487587732355,1.4370764237320535,1.0326100223431833,1.8439359416549979,1.4748970265530883,1.237839498439334,0.018916242737211483
2021-12-31,-0.061708496186735934,0.4315145732488581,1.6878523309991864,-0.1562930217476257,-0.36698877443573813,-1.021191990914877,-0.5430975484690194,-1.1793206312101556,1.7176398547374367,1.1969558806945912,0.5912839422474852,1.5610869640171956,1.176080554081615,-0.7931002711155133,0.06908084157717759
2022-01-31,0.2570085180436762,-0.12187937055029516,1.6416864249851868,-0.8335379061369136,-0.5159594167810106,0.4529032555625676,-0.4851609705653083,-1.0654957317983944,1.5959426570972624,1.0732936907816284,0.47078564670655815,1.7138546154060879,1.0786780424813514,1.0674673809393818,-0.1427219840036355
2022-02-28,-1.1132981939978328,-0.6305920605237392,0.5559753732692914,-0.21156691165568095,-0.02261887116639578,-1.07516153385904,-0.9003838653959257,-0.8511656143800658,1.0116776359641153,0.7192346892169847,-0.7236260617490298,0.1770441381597688,0.5575419786717081,-0.6840707957044853,0.13852600104862817
2022-03-31,0.7098496976538233,-0.08905910720688671,0.8413219977700241,0.12414616253093316,-0.29010524035304064,-1.3618386945804846,-0.42718618580382806,0.10878264676858307,0.5501343223917802,0.7685800046450468,-0.1195088824436988,0.5397707617102055,1.9097674941767149,-1.070641717894418,-0.04709731143254308
2022-04-30,-0.842062155709853,-0.818209852767159,0.6712287054676973,0.15714272056982123,-0.5503346923668728,-1.0628136446657523,-0.9112001581973154,0.3607654705272645,0.3510551473888261,0.5763269968134157,-0.6054660495397093,0.6396681749851626,1.6896380259508104,-0.861457034756445,-0.12435109698559407
2022-05-31,-1.4904446469259716,-0.8146750456237595,0.2784199666021639,0.22167958356179449,-0.2921117887571879,-1.2221103360367285,-0.3581604162614333,0.7602259432929601,-0.023898694113848325,0.2687723683960605,-1.428638595813558,0.09407845062601393,1.2228740951503998,-0.8329554473702787,-0.08546450376479241
2022-06-30,-1.2146321618306537,-2.5998664187924803,-0.3864164422193474,-1.461958612050423,-0.18768418093123587,-0.9857058500187323,0.10432706983396219,1.1429751010246454,-0.3255550541012361,-0.005753029385881118,-1.958849130751402,-0.5470076399901538,0.18268291849430007,-0.4705416386101236,0.08868889465745046
2022-07-31,0.5080449265737458,-1.3923673038617281,-0.24085543389861397,0.3003221943481365,-0.0246800046505131,-1.3496461276830511,-0.7650059775781685,1.0135991378939695,-0.22934409198563963,0.036309287806611475,-1.0819384636727345,-0.41705973550155384,0.39057667346404135,-0.6498167439894281,0.18198006838904568
2022-08-31,1.3473957215138763,0.4168838530497843,-0.0008250109677820623,0.8555787674187083,0.37079008862296875,-0.8403905166249077,-0.0014547050873230842,0.6257919979741404,0.20656810989135646,0.2770421377642425,0.12549875235180386,-0.2674925735272033,0.582149268657195,-0.5786791947890875,0.13639384471452065
2022-09-30,0.9160735745906324,1.7749539513418107,-0.24900846203683047,-1.2682336782698675,0.8867405505859134,1.3257192271077496,1.2345687450827585,0.3745990221960117,0.6010645482285644,0.4569052204215301,1.1246318218958036,-0.46553925660585305,0.08981139609887545,0.34237009347033803,0.17491517056651376
2022-10-31,1.2254874045420334,2.0949174277219504,-0.3494636052290945,-1.7243193526124752,1.6089145242827765,0.8348476781348669,1.5927383515246878,0.07686846090846709,1.2069943145770166,0.7500660430099569,2.0725413123050442,-0.5799187999147806,-0.2088948048355112,0.11940248524395272,0.02523292232299076
2022-11-30,-0.3140065747647832,0.9994287751189109,-0.2734368383236269,-0.2864637548934096,-0.015147103363948403,-0.7256783324990475,-0.047234880520621594,0.1446724445079735,1.0806764693692614,0.6349839969594953,1.1762916016909868,-0.3045071682966598,-0.17099493228410229,-0.5425999414950848,-0.09766527705929329
2022-12-31,-1.4806709885820601,-0.3368785541020046,-0.6986780396778813,1.1283694409436182,0.21851983952416135,-0.7192708967069948,-1.5691744683482831,0.5330837449554902,0.4015500945857597,0.06730205918945106,-0.38173154995942804,-0.7404964692269297,-0.6133059355458925,-0.482051942127879,0.04139819735959097
2023-01-31,-0.06586986672420127,-1.0363930159579626,-0.866960388901323,-0.4307035338801593,0.30145021942001116,-0.5195535768241596,-1.1702082072612823,0.4926722585172321,0.45350697951523844,0.024106927600907064,-0.5680822396903347,-0.904534686260747,-0.9130295737569437,-0.420565197290509,0.15759438139431456
2023-02-28,1.0045081987133135,-0.2737945137753793,0.10012977222780545,0.827948386568556,0.03785394859610545,0.9864266097670011,0.9627717332094882,0.1047238130034649,1.0844055955492569,0.5299453709362476,0.1324254547617177,0.029518768945525204,0.05815281561297008,0.6207481819176025,0.04795755275956214
2023-03-31,0.0015504556848318447,0.5402671081039787,-0.35013552810832366,-0.8388442189767663,-0.2378263606497338,1.1298551216123303,1.2267329685379438,-0.6570924926706241,1.5335624428855108,0.3699280648758683,0.08584744731337357,-0.3261672852961984,-1.1905994978868042,0.45482274725889216,0.0921260947926908
2023-04-30,0.4006212990877833,0.8031142131539661,0.2591550634996611,-1.0521355913302535,-1.2400080007441,-0.6015522635899471,0.08875992774224072,-0.6981067517648499,1.5194670492103763,0.5922318200484236,0.4775578276779446,0.6957916173904832,-0.7480268063578767,-0.5967402566520871,0.08949483140509261
2023-05-31,0.33731831877020607,0.4116918287753735,1.3391583325193719,-1.730599360446071,-1.2986560369275635,-0.15898138987637211,-0.6100252196302633,-0.7078153159123607,1.4528338783328898,0.8013615569194377,0.7132686489940065,1.878126300552326,-0.125598948946771,-0.0859694103953317,0.017984980892817734
2023-06-30,-0.36969797565507345,0.20812396191575394,1.8483893388704513,-1.3571432104876224,-3.876952144189161,-0.9763382546078079,-1.5074375485784777,-0.638427442882052,1.0275050843036937,0.45523994129780565,0.19075032831128935,5.379773407825251,0.2782939218841191,-1.2242286018985546,-0.01673419899116521
2023-07-31,-0.6519407083892682,-0.36876076988016476,1.0600574840794308,-0.9414411901363546,-2.312731971050171,-1.3669688211368198,-0.9248106991479128,-0.5611874869616964,0.563027500776135,0.05611940917497914,-0.41475467379540887,1.8914870966856152,-0.15961249539742844,-1.5184531890868465,-0.02160675375405882
2023-08-31,-0.6949116512695659,-0.9311615558902615,0.03878554733894427,-1.6688447492338807,-2.5883918118538487,-0.985958002924367,-0.8568167285778254,-0.4919093324451192,0.1841868592726708,-0.3217737502256852,-0.8098398561513935,1.1895076744291484,-0.8819440801540325,-0.8287982731030749,0.11327394227988265
2023-09-30,0.6498813285681756,-0.3665715246552177,-0.07747870645767813,-0.2256139699206323,-1.8562762516357052,-0.4763677273812477,0.21510791315800767,-0.6138970522405784,0.4707966465788838,0.13152224742131105,-0.24933788238961369,0.6020483980069191,-1.1032656242598222,-0.43570001638494515,-0.19925239920576127
2023-10-31,-2.458407848162806,-1.2840435021210983,-1.3673441001459485,1.693148435348846,0.4568549532331267,-0.6041005340013095,0.5026853713889755,-0.39133402329116806,-0.6120194386934433,-1.4886578676775313,-1.630685417048744,-1.0474157615062005,-1.8534632155391937,-0.2905495022875638,0.1818806652577313
