JKI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-01-31,-0.3146370212387972,-0.20231455688226926,1.4916485722624901,-0.6764971442674994,-1.1474053288147603,-0.8898323840652114,-1.7021531629724231,0.15691994686758456,1.7747380380768178,1.8435136133545704,0.15308739198304852,1.5408699695252865,1.3472382488241292,-1.7118844593585056,-0.10996086879688756
2013-02-28,-1.0810918861342371,-0.41892843461619717,0.8779596708638646,-0.3718207376766982,-1.0232186949093216,-0.9422287139133431,-0.4262065707686214,0.9444296436266889,1.0213459456569765,1.0942389363257474,-0.5640430185995644,0.8790958214543523,0.8220226685764392,-1.024412337532775,-0.028253218767558153
2013-03-31,-0.34629084971330404,-0.9755393819647328,0.7050443997054395,-1.1625181336353125,-0.9620151933128048,-0.9302909742717648,-1.2520148052553306,14.677894950504626,0.11285923504557004,0.8663671574472386,-0.8268774894979912,0.7029616336570816,1.3807935031584946,-0.8371059586753961,0.09107917920895546
2013-04-30,0.8593980450645068,-0.346102951196514,0.6878060239463906,0.21160082029070723,-1.8436272248365522,-0.5984916275747022,-0.20307559087418287,2.9988446896172425,0.402722856664436,1.179634725591216,-0.11326035252984022,0.8167075142788035,1.2450611518679566,-0.7784131604064081,0.059961078203910494
2013-05-31,0.5175868178830546,0.5847243176268712,1.1022902564262504,-0.6628507641112031,-1.7202510306279475,-0.29703336993703283,0.8329489211657994,1.8712763796932361,0.5761939612183323,1.2843800485654844,0.28429991890224127,1.373967021998867,1.9615925635670115,-0.8464135407723173,-0.12663689903074943
2013-06-30,-1.2878314593525944,0.03982384814013688,0.17398610993682356,0.6111176591389302,-0.9092643127571621,-0.6409160061869754,-0.45317645826599456,1.835729462919663,0.012056823022649507,0.6316751849508473,-0.5160355541282025,0.1599508485143771,0.3138334406109653,-0.3242941447087846,-0.08920541885445844
2013-07-31,-0.8572127551691133,-0.9543888938998848,-0.04185628840034215,0.06900776866552946,-0.6153151575280281,-0.0271887901296742,0.9417193419968141,1.6489066893359676,-0.3366118021392446,0.21712679449159217,-0.8926544286004136,-0.06538499552219704,-0.059525414201649446,-0.09486121255790579,-0.12386368889298574
2013-08-31,-1.110177812511695,-1.8837238705989496,-0.6153346514057615,-2.0186695200495923,-0.47306448168527426,0.6113884079139978,0.6870374980650623,1.564432803558639,-0.7626235391622931,-0.34119716522956295,-1.419949296633134,-0.6530857949472301,-1.3757402970940626,-0.24754171437440303,0.0613263269887262
2013-09-30,0.596220776063545,-0.7659125665153244,-0.5790369950290059,0.117813746010585,0.03317905016191922,-0.12085778287923123,1.5423667169644777,1.02844988081876,-0.6297254235746488,-0.16441168909486784,-0.8419285121997725,-0.5839174664929148,-1.1005299288998143,0.13788406008305135,0.3301189240044358
2013-10-31,3.2007405013627244,1.3837323447135847,-0.24043348022285893,3.440034194054438,4.50149381262596,3.6406930376543185,2.0173754274657676,0.10690974598343786,0.6492611605037292,1.2427806462177604,1.546940568490622,-0.2595557916069547,-0.24680843447532672,-0.048794324445097625,0.25310566067959156
2013-11-30,1.9226131840659777,3.367293182390902,0.6892176298268597,0.8351511278803769,4.3055835316439435,2.67884957270198,2.481122095249141,-0.4020195506615444,1.8896342114516513,2.1218834135078963,3.315404325635794,0.14741976050857614,0.8737872418503876,3.498022655140693,0.09351487276639787
2013-12-31,0.45193309136378346,2.8798017837485457,0.7872102665217598,0.4019344464233887,2.4249829785081523,1.7911664832632304,2.9489080475633984,-0.5617821474100887,2.069804751035084,2.130162981642123,2.6165477929260863,0.21618355593021418,0.8675607653770763,2.650731321564942,-0.19045494260055212
2014-01-31,-1.8922262927284885,0.22449258331574726,0.1521815158407769,2.57872665979429,2.7896454947911185,0.29030559524076277,0.00939422111122157,-0.27522505238761735,0.6320857574278288,0.962127494296711,0.24295637000954615,-0.221486218613082,0.36483773539565806,0.3003566118859793,-0.0564279536175495
2014-02-28,-0.6576257011266855,-1.0960501703833025,0.30134735276553454,0.7029179174976146,2.080044392331912,-0.12231294031445056,-1.1125738428173926,-0.22826158952992556,0.1803737115891056,0.5256019617186481,-0.5847585594899865,-0.13881105074431965,0.6353911268720915,0.05102998486669176,0.2585092855105436
2014-03-31,1.8462984264503313,-0.3371969573471879,1.5949033273596558,2.503814198540802,2.1666824790943737,1.1666534824630777,-0.16501038238953933,-0.29493967702473306,0.45587984298728085,1.5090906420307664,0.49973586882303384,0.4360541916483774,2.3128710808126454,3.0953455145188644,0.12493093967557929
2014-04-30,0.6743309240081146,1.0182030239271245,1.633382122945442,0.8456515667341553,1.2567848035988807,0.6187185256280906,0.4219992600449904,-0.5922930663470818,1.0881931052290037,1.6011057800305764,0.8097593245760348,0.6635904159309757,1.8827403615250073,1.778961850133992,0.03975648553937789
2014-05-31,0.03491161176056258,1.3571685504934825,1.3761420666542397,-0.10659713533088168,0.6844317883269809,-0.08812096137484146,0.3606298152853844,-0.7092586004577205,1.0956186279474327,1.3455363969009941,0.7234271200222772,0.7283245718098412,1.4768172134027915,0.1633340130903476,0.4373134348089469
2014-06-30,2.946963715558806,1.9481898493070795,5.271373140877911,1.7170355673648345,2.1744703583868166,0.5460787680578464,-0.27563781784913766,-1.3651906079926728,2.9879194724445157,2.187805998949917,3.272914044038787,2.0693000908688384,3.1036831110276526,4.109159797962701,-0.04306998982440827
2014-07-31,-0.611109260760709,1.1250438222262458,3.77238797177904,2.4082207079081708,1.2401115237830378,-0.35361394023395837,-0.5900689337502949,-1.2576571733450437,1.5731934872288869,1.298400438473948,1.3100166121290615,2.5396821351606254,2.933025209056968,-0.37065396090249647,-0.11502607863518455
2014-08-31,-1.0635260931541874,0.48833677873858483,2.941950078832114,2.7751632036349205,1.3806460621943344,-1.068547313355956,-0.833042218161567,-1.0769454135034064,0.6485705262962533,0.5795093699385516,-0.07678207801965178,2.0358479450258717,2.901943322583945,-3.4967043703150122,0.5707414310290754
2014-09-30,3.3637613116642253,0.9719470997928374,5.5688956972815,3.3661154060202545,2.6217388723583896,1.8458168029264008,0.5248996441007905,-1.5581097471980871,2.2198656381635726,1.4678242683230232,2.46167685560905,3.086796029787483,2.7425477765178217,13.144817791920813,0.003672723981503178
2014-10-31,-0.3086717169724323,1.0788827567041135,2.06783331117807,2.5430482470905864,2.3551463843543328,-0.4109192172999981,0.04177666111443278,-1.4107738600943256,1.3076534020527355,0.8936561254563837,1.1542619185164549,1.2367200387521302,1.1687892992410045,-0.4389491490247007,0.30394423578985585
2014-11-30,1.293410482102606,2.4844116417283986,2.0051206643100556,1.308300038188246,2.0324063702817874,-0.2923268643127638,0.7754496416137069,-1.4224257338086987,1.5750763702081936,0.9773074997197334,1.7780333609125258,1.3204598546080708,0.6458302442506113,-0.2844600211970725,-0.019577224387528
2014-12-31,-0.47542741738793437,0.29423289748932285,1.4120981402939117,0.15934282420302665,1.5315790885822291,-0.19976899616125499,-1.102689280300751,-1.264088289668492,0.9382791533901937,0.5481196456201399,0.7686444550166812,1.055325904790589,0.4050155848007751,-0.10971948461517005,-0.07599598970671181
2015-01-31,-0.746386023649195,0.0251830870542899,1.6531805758340865,0.3806323739399976,1.4559496548640554,-1.0512476632785348,-0.9739849648035618,-1.1121608880107443,0.4708093912550527,0.31659921342723013,-0.1455135698629301,1.3838879154602521,0.7601368577908287,-1.4766129872572515,-0.0268135041595092
2015-02-28,-0.48559025102166015,-1.049990421155293,1.5849625183932805,-1.4734318276101674,1.1514762001801482,-1.0905262759949472,-1.1808289400705805,-1.000880840298463,0.2401731342260472,0.06907211386460678,-0.6922766149708118,1.4935826751677963,0.8264579444200773,-1.4918840838128842,-0.11365145501362178
2015-03-31,-0.9570372562774822,-1.3386276830624757,0.4796480411599952,-1.2844474857193244,-0.46061672153737376,-1.1404917346467258,-1.721682874048742,-0.7392487564038411,-0.3815176394810576,-0.270667208445133,-1.207024600500929,1.4177575001387792,0.4105406091868359,-0.927510924855931,0.12421121522862405
2015-04-30,0.28229306589695347,-0.7026365881595412,0.4308620646926256,-0.5104210371133795,-0.4125795528511973,-0.8346550172137454,-0.27534267114506994,-0.7161979702009964,-0.2511614950653163,-0.26645826861513416,-0.8424127085200086,1.1877046622310303,0.1910641861369489,-0.6027211657687054,-0.10910233480382167
2015-05-31,-0.9085259025945703,-0.9657315942993433,0.08611126362995504,-0.362534073527865,-1.5239345106231499,-0.9833314486046523,-0.777657625009049,-0.5330305629477754,-0.5590213478414041,-0.5591597160398092,-1.119490785072765,1.9879317913975212,-0.0002186115457417589,-0.5839126478047751,-0.26880482924068483
2015-06-30,-1.6545875592172763,-1.3960644222442817,-0.8964520105826497,0.2359830468636731,-0.9306184148690714,-0.7466733233891379,0.14306942279337695,-0.19883389440742372,-1.0690928418925423,-1.0291392289048173,-1.7299692699530678,-0.8185017425763735,-0.9560893991436991,-0.1288897202847297,0.34023147521361624
2015-07-31,1.3594164219345255,-0.674782509424011,-0.4703587177349005,1.4383557268051073,0.3904482147944951,-0.032275678226142815,0.5867593218496658,-0.38200448682248245,-0.5204823918017332,-0.6083954273578317,-0.41135207051002826,-0.5040024825962717,-0.6026214929007155,0.03507725329556819,-0.05885372132774416
2015-08-31,-0.6264377023752812,-0.5476718672552393,-0.4256155221879449,1.24560577375797,0.34255170357402,-0.17873874828044303,1.0694494270079182,-0.21774866854431585,-0.778676158819217,-0.8640100766900275,-0.6267194289578065,-0.4595425040090255,-0.5159080458755224,-0.0119520609510381,-0.058111585932430744
2015-09-30,-0.6423534972470559,0.04315766672611688,-1.1926477932962232,0.3273206374075362,0.20220973383036386,-0.6504367474077073,0.0362492846151134,0.011251687213849894,-1.103362763536906,-1.2783913590686913,-0.8994287508778791,-1.3033706693637088,-1.4137276035597435,-0.08698412683426761,-0.00540940586338135
2015-10-31,-0.36632820580300635,-1.1352476812286099,-1.219053764021248,-1.8930891579066715,-0.059174618204929835,-0.9584133409940803,-1.3755257326919983,0.2750844937378551,-1.3118717840147358,-1.647631292643136,-0.8335307454274786,-1.3560989968564163,-1.5231030426004801,-0.08906981091659424,-0.012903404835907954
2015-11-30,-0.3468357501343802,-0.9086884237630126,-1.4445031427765758,-1.7074580819208127,-0.1630731982238022,-0.9955254424392017,-1.5212038522215363,0.5202159542785583,-1.3627531988909458,-1.6639848946517075,-0.7926069262091787,-1.6239514822935264,-1.8062990490421258,0.004004998257656363,0.10426101032440946
2015-12-31,0.27956574305391874,-0.30500468093662186,-1.3116581737706836,-1.2193332750102353,-1.0345234290219811,-0.2544091472667052,-0.1836940991718663,0.3596727789580031,-1.0125563277952863,-1.3234477014265627,-0.485230671666837,-1.4961844910807296,-1.567637343031562,-0.05621612848557258,-0.20122090180340416
2016-01-31,-1.229427313067657,-0.9227136079836674,-1.3414362093371182,-0.3360365687358058,-2.0563995710066134,-0.48184349721940106,0.2326834864979777,1.1553093153128497,-1.5477473540799327,-1.8749546712993872,-1.1017138219532614,-1.6932218461020523,-1.5958390780878329,-0.007944689598447954,-0.19773975363143276
2016-02-29,-1.2067028472839947,-1.5030748525193793,-1.3893062106366145,-0.10758817435649783,-1.4582675217729304,-0.8041894521789866,0.11341961304016712,2.320653269732152,-1.963915325352583,-2.42572226272529,-1.5243712987712013,-1.702346765180844,-1.6970083539955592,0.0590562902602512,0.12172488003753362
2016-03-31,0.3838125254566639,-1.386830392711641,-1.2138083081842308,-0.025563571490213922,-0.967208665348868,-0.6165926189394608,-0.5425835183855655,3.5147540401583273,-2.0625180679351387,-1.8834086378035888,-0.9174355101775544,-1.3319722020056273,-1.4229669083488354,-0.004210647797816735,-0.0011883542693787877
2016-04-30,-0.1823229422031791,-0.6536729342495738,-1.2225645409428068,-0.2391800791964291,-0.9014935400079858,-0.664771550558482,-0.5112417007352069,3.229139643904008,-1.9034702003883195,-1.8285519057865982,-0.7513121840057451,-1.3619343374743078,-1.4188199035238067,0.04823458774603148,0.02117726201130738
2016-05-31,-0.047161917730414324,0.10731782115099366,-1.0907200685532101,-1.1511189018719141,-0.8369917877763751,-0.7547019049780603,-0.26811773826897123,2.819556746142007,-1.722069293174759,-1.7552728512354068,-0.5222344834553144,-1.1651936719671656,-1.1766949595816774,0.04076977685017048,0.04495778423935819
2016-06-30,0.07360725660779369,-0.10532911953598843,-0.8408950312480661,-1.5110664042399724,-0.973450027154988,-0.4472205810377374,-0.09852276389062363,2.0504623081780133,-1.4585387783539108,-1.4813926299838827,-0.14400459947487979,-0.7840033693181488,-0.7583711153806406,-0.04962188487655948,0.0033333364197584386
2016-07-31,-0.0560357540386923,-0.017469480363100694,-0.9886714560468898,-1.3965271041785876,-1.3526579378082406,-0.3835365939018163,0.05785621125260028,1.7439360951831704,-1.3582454612683827,-1.5217953274695273,-0.035431185540415334,-1.1287838693054166,-1.0395969834940524,0.07009836217441563,0.3801899631499693
2016-08-31,1.985678143196953,1.3583777589231996,-0.6242700489605858,0.3460447530824323,-0.6032942650903229,3.9454550332898366,2.532183751112239,0.23088866156489224,-0.40526837261239473,0.9424201915022065,1.5366595543103996,-0.5310141523689231,-0.5511806936829454,0.2201910203070276,0.1185832884104731
2016-09-30,0.42084067824384636,1.5667266184523942,-0.4130559358796295,0.26976410783284555,-0.5642160065892169,2.463618296092329,1.9089787913904699,-0.15672459667278338,0.004489051710887042,1.3785337082584246,1.4818834427172463,-0.24301366196689364,-0.332654799714655,0.3254341234559083,-0.04583058711174157
2016-10-31,-0.393380567633546,1.3508284660665508,-0.38702074049907753,0.58283899765055,-0.38945957378208035,0.9613601612742636,1.3263393204358178,-0.08502835077094642,-0.06481258012934166,0.9027551560891536,0.8214718303573394,-0.2544673165817388,-0.28765355897574557,0.5246823679324627,-0.1512165776108013
2016-11-30,-1.0332644460705824,-0.5193569074928142,-0.46857778559380253,-0.14137319821430347,0.18140983230632923,0.36551845244848435,-0.7432261807342101,0.3162899350670184,-0.4567720027375778,-0.04642717012582274,-0.21996179847184416,-0.4311606798059479,-0.36210012731252794,0.30381720940563084,-0.0718388252613751
2016-12-31,-0.44781323527489225,-1.3153314756153327,-0.5749435557400437,-0.9989669340786989,0.4358261944558253,-0.21361185382918368,-1.2465492446759212,0.48865765359445934,-0.6148322259953202,-0.46423341565958987,-0.703777449659552,-0.5540103198681275,-0.5387148750929283,0.277544646533877,0.059872517835029664
2017-01-31,0.4298269954015169,-0.7434279908130893,-0.22586802764449818,-0.34707868471383047,0.5264024554684789,0.13528963185462595,-0.3536584052075671,0.07615957782447849,-0.15741653484909832,0.04689555115938189,-0.5284225922994501,-0.22408229209437616,-0.08678029992900323,0.24598502120160795,0.03307098684388185
2017-02-28,0.21774621453495643,0.13639278250403275,0.2451953852395345,-0.7226543121851536,-1.504032371025615,-0.19397213101255187,-0.3401983146078696,-0.2340893081804698,0.2782538262826933,0.332145789565709,-0.2220933842469544,0.7408029561082481,0.46182005102463974,-0.1045942678114759,0.05811734704457059
2017-03-31,0.3653730549945963,0.6897178761356747,0.3379008642225433,-1.383302414418369,-1.8246415555437214,0.8436968859143358,0.9276396618671076,-1.5248668908747318,-0.027958202638726868,0.70910719622654,0.29781303253144104,0.8147393928972864,0.25454865297095397,0.5614221260938626,0.22835917975186162
2017-04-30,1.4490464917324446,1.3886935815513082,1.1793601621944376,-0.3139839677103555,-0.5360704802201373,1.1920958318690353,0.8290564252483923,-2.1151914368730957,2.096603485181089,2.050789489539052,1.717337995033572,1.104028563995911,0.6980342141095401,1.701573805012541,0.003011143497687422
2017-05-31,-0.06932271358025978,1.1456288976235576,1.4232332504797862,-0.1801823022305511,-1.250986994618505,0.7901899462953329,0.9651096902849641,-1.7891761876565653,1.9307909620530808,1.5479871808585213,1.1542401968103342,1.6770222625794793,0.853927538184792,1.0601417424819972,-0.03332113251384674
2017-06-30,-0.337031689949594,0.6654875379281645,1.3398489872498602,0.10281753414783959,-1.5002264065559918,-0.04924399674998845,-0.2093214213049102,-1.4198713182758398,1.3819763356803603,1.0461873728104332,0.4469661819906414,2.085223781544476,0.9089081132556295,-0.9258422776349647,0.006506606998554075
2017-07-31,-0.1538871641381942,-0.37008163636834623,1.25560183982245,-1.2368316939518949,-1.3474076842278484,-0.915130920923965,-0.8735742541937238,-1.2592126641163266,1.3302091680265808,0.8381443401227617,0.10727454471644207,1.7999524592146603,0.8768864929748322,-3.0116951779984085,-0.09348972542230426
2017-08-31,-0.8624387000809988,-0.7965276037823578,-0.2580759397131649,-0.838920803603036,-0.832854958039881,-0.49135094893489034,-0.5879938479649314,-0.9329834007338041,0.5736843027078804,0.22815554796696053,-0.6446420774662821,-0.24294193543586406,-0.16343306345766198,-0.6397220849333277,-0.005099450112349249
2017-09-30,-0.14308565004988735,-0.6404195809064762,-0.5035309318924643,-0.7433162157795578,-0.7807518073208349,-0.5158668992040819,-0.2810601668646308,-0.8326009955194046,0.5324214412248367,0.1063547228471357,-0.7421316868646013,-0.5098645430409489,-0.34068944870402396,-0.401766692448595,-0.007183201743492308
2017-10-31,-0.17829004341750768,-0.6455565372773753,-0.40370644127598654,-0.7455073595890434,-2.7127576072586033,-1.624747016052862,-0.8654837961076329,-0.7348594760732846,0.46542576092107624,-0.01933232815250721,-0.6435691047797362,-0.29638283905321605,-0.25797362077166364,-0.5524938680597136,-0.01417482679131988
2017-11-30,-0.2334592612911831,-0.3039280339106915,-0.04195472700411865,-1.4626489094613533,-2.406702217251245,-0.7828194277143191,-0.4537414700616727,-0.6298395486367498,0.3476794699919657,-0.1703139169937211,-0.5647895959064005,0.7645983517257955,0.045643051754703304,-0.889944568367535,0.027812951575807994
2017-12-31,0.10192202132618577,-0.17009456461181185,0.21661923530589033,-1.1544757352255832,-2.0144124491528554,-0.48341402057945076,-0.1887685447219163,-0.6305958376800823,0.5687652018973287,-0.10489331300606784,-0.2984046157265914,1.304384420236509,0.23811650714303662,-0.9021895301095615,0.17079814145356417
2018-01-31,1.282263488365263,0.6241122185128641,0.5553242632626018,-0.015268890082511085,-0.7131952821722742,1.1922006212578113,1.893990457034063,-0.8464384833449464,1.770109350904085,0.5871088974816692,0.7464123403796933,0.6797766011971405,0.3634632280878918,0.8992947047316183,-0.15167966545456538
2018-02-28,-1.50030627598848,-0.032094456010993436,-0.13503315028459062,0.9778260499430766,-0.32400865071077717,0.007808124593441036,0.6576883675252576,-0.4535279973821413,0.39374988481699913,-0.27812529835261496,-0.3503070611436237,-0.2069797808458568,-0.06005645864708488,-0.4329686099359274,0.07948032109464002
2018-03-31,0.4333193804879335,0.13997318060715075,-0.13789153556277337,1.065360103002224,-0.20807795697062134,-1.154958889059993,-0.6047000108294018,-1.7957055403397986,0.8821259342078102,0.02477226898319056,-0.01614951548403865,-0.23224633143340764,-0.5295388570189599,-1.1216579660923554,-0.0410265771723597
2018-04-30,-0.5974170474044983,-0.9757438844098432,-1.0264192895108795,0.32470389981647124,-0.12033739176509592,-0.5197728708703248,-0.993083952255845,-1.4387313760245264,0.39023244575768223,-0.3614717116176726,-0.4304137753022765,-1.0435735283272047,-0.7173657196988578,-0.18356271582914835,-0.15234072458201878
2018-05-31,-1.543564439773525,-0.9650158000523048,-1.503413120010571,0.366135716140069,0.36486225182083304,-0.640727146852693,-0.6989255526629833,-1.1625275577696084,-1.2847775994207296,-1.7183732700072125,-1.3811681048125664,-1.3698234292072946,-0.9450080349515744,0.1243889449149917,-0.09728532345797679
2018-06-30,-0.9575484669720443,-1.7512360127533444,-1.6533041219775693,-0.6035762405179631,0.4408504109768485,-0.8826512213127963,-0.004248996413648287,-0.9590649331365128,-2.639357285941894,-2.872029917402481,-1.7016349522084715,-1.46673240049928,-1.0996450897057513,0.37715254806272125,0.06973121189540629
2018-07-31,0.46310742390330384,-1.077926400541668,-1.395637845042448,0.31429500460718746,-0.2111252636703652,0.3562112930804731,0.24609750499200483,-0.8652427598627986,-2.1292455616980535,-2.2938386423628345,-0.8827615646772792,-1.391052829782795,-1.0077016362574767,-0.4196482034508759,-0.015426453238868317
2018-08-31,-0.24971542360461838,-0.3986567655929616,-1.216552949838945,-0.2661285568491142,-0.5139723603605033,-1.0893713916432468,-0.7215861267162927,-0.6269251410548109,-2.136846661262778,-2.314809125888893,-0.7704522494079369,-1.2689744691660108,-1.106688389312999,0.12689235431197132,-0.2808393629043041
2018-09-30,-2.905806531421342,-1.205163956344,-1.7226408634201131,1.554163201786548,0.25944525956396675,-0.633584867967759,-0.04654264952927401,-0.19151469272804095,-3.6740737224981164,-4.0366887220239605,-1.8860911787978243,-1.5756179667609704,-1.2296360601881822,0.4816892077491813,0.06909579979747404
2018-10-31,0.7998637035784385,-1.1749032737599736,-1.4101438567947646,1.5778326680146755,0.6669622820561282,-0.5251218354459789,-0.7375826515659368,-0.05104413200931523,-2.1162093994905837,-2.3616008994080446,-1.008081766898728,-1.2562589239224868,-1.0725020238538057,0.4749936173595903,-0.05377374315229872
2018-11-30,-0.37278662565355397,-1.3827811772269059,-1.3586762848569287,1.588005637227795,0.5360632761457416,0.24214853739356554,1.2240079579558474,0.16552233007838998,-1.854100335278057,-2.15700010002936,-0.9665974504559031,-1.2467509226074374,-1.0202396996801404,0.06451239888740042,0.04992388276685718
2018-12-31,0.5536157780779115,0.595621073639528,-1.2178217662484823,-0.5143996879244724,0.7232364773247408,0.12643496277276192,0.652189371407429,0.31613169736810426,-1.3468174099321424,-1.586659065175744,-0.3354484308102059,-1.1312666333081314,-0.9293925161829262,0.13129171879493146,-0.13284282962823413
2019-01-31,-1.2193891219620445,-0.655245424563211,-1.590848830606529,-0.06191936756486805,0.7620568938762681,-1.6430590001435963,-0.9994717201053814,0.7428285737831629,-1.5145130050063367,-1.8180354989300826,-0.8718432892655092,-1.4367992654826287,-1.0833280546902755,2.1175744342218876,-0.05605769826376308
2019-02-28,-0.4095750656177068,-0.6785967667077194,-1.3236380211553251,-0.04862565440779486,0.9025485416746705,-0.7601579244409484,-0.8286538979023721,1.1218779402632448,-1.3385372515562024,-1.6155956150166604,-0.7352075410805342,-1.2464419783643224,-0.975848817914082,0.981207911754423,0.06755522431765021
2019-03-31,0.7685990141627418,-0.5307176598267992,-1.231663346935798,0.10464876437582354,-0.6575465848546269,3.2650815407198763,0.943327703512717,4.277567699183869,-1.0874345414716682,-1.1218687657013218,-0.13393788767370032,-1.5716214139801368,-1.5304775154037809,-2.77213815045343,-0.05655018999483014
2019-04-30,-0.3826421581911544,-0.016186314304043527,-1.1510462988152101,-0.527230756036467,-0.93161883241509,-0.5970226980984491,0.7054220387676322,3.334256436923785,-0.9936245668012723,-1.0757384431954435,-0.3025071380891223,-1.5850988392063936,-1.4849358476810308,0.869340730106534,-0.04959694113937218
2019-05-31,-0.23739098308847162,0.12832792540676738,-0.9528265039072674,-0.5308265037116562,-0.8649837002775927,0.07234353047138556,0.5069800489397723,2.847582958176528,-0.8848423574376892,-0.8079739975160266,-0.3981105533105772,-1.2816859735803354,-1.3287774233716416,0.3184471971335359,-0.030733826452618827
2019-06-30,-0.01655313952690963,-0.5126836258773496,-0.8009441146965951,-1.5665566719879649,-1.1687189496160748,0.040672481202193383,-1.3369227617603088,2.4759140217902598,-0.7481449332587057,-0.7397956573032832,-0.18627525017113014,-1.2621944161997192,-1.216018590330103,0.4007892558084659,-0.12271088793762416
2019-07-31,-0.9836746397642032,-1.0245289253273082,-1.109859582710291,-0.7694559644213519,-1.1918952761925283,-0.8810615496175238,-0.5299464882293059,2.472107786154541,-0.7625326853864357,-0.9174386032215281,-1.0000381223261692,-1.7413646698600291,-1.8338388553966074,1.511748300860096,-0.193249076302508
2019-08-31,-1.6413588914169297,-2.177057106224362,-1.4519550689264467,-0.185119916735424,-0.29537419256236425,1.3579168929541874,0.8143712046323801,2.657522867001106,-0.8069259765057288,-1.181881956226202,-2.2807670335928494,-1.357723024864973,-2.918249525970321,-1.143486782753727,0.1826069042063629
2019-09-30,2.1806739162703126,-0.2450099874966706,-0.3717038140308225,2.054211128755718,0.9394379770040749,0.1812800152143905,0.19325368093464307,1.7308474739719175,-0.3602287592286765,-0.458391906427795,0.19435506897824714,-0.17932290225770095,-0.8161877546410056,0.038618036769379645,0.08015243500123752
2019-10-31,0.9999922980772642,1.3560515236099613,-0.30513203183705456,1.7122457390005912,1.1956212497408172,0.44729268856518817,1.509993148660113,1.391759221214667,-0.08767344573204387,-0.09355202746897753,1.354485022767619,-0.10022178526726332,-0.6402293637288351,-0.17133071853380563,-0.07872691801001644
2019-11-30,-0.4560383873496278,2.115542762577385,-0.3289293660998704,0.465361874928904,1.182427727718938,1.0925322505388368,-0.023815390895959344,1.4608630458793228,-0.08196760129014,-0.19042352774401425,0.7096101012780252,-0.09938648744819277,-0.7509937863382672,-0.6618712388931173,0.06480557949140842
