TMKN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-09-30,-0.004253110461109019,-0.02114232082331516,-0.9209133809535865,-1.5266825663967598,-1.018382800430749,-0.7647715070945619,-1.0148328141961906,-0.7748795116299094,-1.0369912339236775,-0.7544684748626906,0.01413233332408696,-1.1993085672368937,-0.9089074411806565,1.4897453583771583,0.02165216271978918
2013-10-31,0.3536045833164624,0.12324738989753123,-0.6837377130848356,-1.1854377488028334,-3.195713406781119,-0.544008227552447,-0.22980080642792067,-1.5125772984338692,-0.8201146292192939,-0.4732922297619664,0.2865692414819112,-4.68497198203627,-0.6469097405180108,0.981180472032499,-0.0028813850573985306
2013-11-30,0.11729242989259708,0.3019844162101018,-0.7393739669502869,-1.2758292543045986,-2.5703759004147435,0.27164155649702154,1.474920572124476,-1.5045988731940616,-0.7441527320076843,-0.389602188642498,0.3047519662499292,-3.7400856362039816,-0.7059220946660065,0.2998761293427968,0.09737746933499138
2013-12-31,1.1303018719606395,0.994247954695418,-0.14484644739574376,-0.5445888822690611,-1.4200521470885576,0.7810153122003826,1.6673763032450901,-4.122864275933479,-0.3379939919395089,0.36711746130745165,1.2266305901921037,-0.21874246286551857,-0.07997593544223927,-0.2325300416178373,-0.060860979007793616
2014-01-31,-0.6587496166323966,0.3668554074525475,-0.1185930988659423,-0.0011858702678886287,-1.0723074648213944,0.7379936174850376,1.6305478558666995,-1.7643070343934262,-0.5886358248513648,-0.05172248058944463,0.395196795290931,-0.07233196465613669,-0.0892907738355757,-0.23166180128821076,0.05531918270430022
2014-02-28,0.7019849376470025,0.7153205238791452,1.0543364521017342,0.0947100701793895,-0.9652089123355585,-0.1665954946780416,-0.3756836610690135,-2.819408170217742,-0.3684999298220619,0.48617530252639196,0.828180339419374,1.1061058060592293,0.9804371037928317,-0.709703915308654,0.06702154293473944
2014-03-31,0.904620407930513,0.5427273849642364,2.7627940035255727,-0.07986338244860032,-0.8566473585072589,5.141171715005709,1.6893911646745725,-3.5468312698192843,-0.2311396011139455,1.2058946811088278,1.3256371197941732,2.4060821809934074,2.285001995688125,7.077749291219846,0.10530580956628925
2014-04-30,1.292695386612674,1.8762236773237304,2.165195847739742,-0.9326388567734092,-0.5924529766571313,0.9782776162031832,0.6499007411697922,-2.8640483122518137,0.5726177277535252,2.466508369969498,2.081668503924,1.576980632410581,1.8014902723511403,0.26683036915304115,0.09660739990974485
2014-05-31,1.2034427159480403,2.194857615708024,2.760590088521459,-0.9930619623196404,-0.5752863181152267,1.3291958865768454,1.8310790243034205,-2.233916550891105,1.6364488328031637,2.95856439225083,2.632803874452855,2.077029142910368,2.152720926393011,1.1273395542473656,0.3692023166882529
2014-06-30,4.651358175333183,3.980754233132721,5.275291355836075,1.760563593859242,1.7251362792666824,1.5089474032693697,-0.4299967220326292,-2.2578441589308835,4.089637489000477,3.5885209888304708,5.647871730838514,2.000825505924467,2.9754007663363757,4.3843362601873,0.041612781889097714
2014-07-31,0.2127686926343915,2.6194085265862084,3.728855339325094,2.2209242342817634,1.150091097698813,2.017202735349888,1.0600642042229445,-1.5137283583425793,2.697616328807479,2.321175541852438,2.6591778681425313,2.1809820106104145,2.5285756800713197,5.565867947376966,0.26497170911333
2014-08-31,2.2829913143996583,3.0896182655556297,4.740785642827187,1.8688453482830703,1.3473866426745464,2.8054371976201624,1.512319558149112,-1.3108532358394898,2.671928789044403,2.0939205676603025,3.093794207258777,2.9317211547360853,2.6822025629915256,9.594136473443521,-0.05288655749914358
2014-09-30,-0.7661837406293849,0.7336007589880246,3.051780963419891,1.598303021586996,1.9305552053159847,0.6926312298860717,0.47147598729392665,-0.8746496960553841,1.659264319113122,1.4361332006718313,1.1712625645247476,1.9088596039035006,2.2272034896900794,0.7975139747550147,-0.0022805026987252177
2014-10-31,-0.28485603793499914,0.49511865873925104,2.375258895502867,1.5867041563985984,2.046887343760903,-0.3208362328238823,-0.864635955384621,-0.611715840384423,1.2929290490727208,1.129621400724993,0.4107967622342054,1.524629395849926,1.868542973104286,-1.023681829528352,0.13522726216389272
2014-11-30,0.8842279898569946,-0.07872897615534429,2.6130291091625266,0.25783314086188186,1.8186445590636382,1.3778590610165846,-0.25886930613869275,-0.5049128892664676,1.3407905575674437,1.0691870821624863,0.5231401479974226,1.7578671216338224,1.8102570797194353,2.595544398531878,0.07577851591829375
2014-12-31,0.33106047046461756,0.45449046967247536,2.1209522690801474,-0.2350915464319421,0.4820842805813392,-0.17271652693294381,-0.41938990690906763,-0.35927923215862567,1.213106086263882,0.9365328362829456,0.484338195165722,2.3284718674152716,1.4414915759857976,-0.6407378536051219,0.04378733180906251
2015-01-31,0.024923805152188262,0.607040769945255,2.247850106849232,-0.6350318098428984,0.42924317238583654,-0.5099900322660126,0.19892847725183216,-0.20788389601608226,1.0398828746532227,0.79026425127577,0.26383038376271967,2.4055258914820077,1.5162191110039027,-1.3358787687085172,0.008624340560900815
2015-02-28,-0.3164165855753564,0.0231887336579688,1.7885301083119962,-0.8462154917335584,-0.6983036207557357,-0.8412079842922134,-1.5317241608685488,-0.048671418417163576,0.8369014847006353,0.6338110942765595,0.06248028342807351,3.509904191063157,1.2539366715517462,-1.809225358305185,0.12091754545982458
2015-03-31,0.6373055118578025,0.1539729541415497,1.7858851883013802,-0.42201366860237044,-0.8760884801868474,-0.729608188004178,-0.573704978523608,0.49089861188695233,0.6264579324676725,0.6037151034175041,0.3534613127433302,3.520042737448585,2.283224901209359,-1.4695140931860715,-0.03023486118754793
2015-04-30,-0.9343065563151874,-0.315438380737011,1.1856665514879432,-0.08405912329078037,-0.6893400347213456,-0.7383754118612446,-0.3193140970086908,0.7500910727460033,0.4143869575049249,0.40735454110422603,-0.305821818116635,1.8644923613667805,1.6322216826774778,-1.2672459192541907,0.05048338647029944
2015-05-31,-0.041481409960891634,-0.15674734045596375,0.9597802023323242,-0.05808536057107528,-0.9026498694777081,-1.0349616798903365,-0.7621453193490659,0.7805803827633966,0.3806834447370529,0.3179656625024991,-0.30867950400484023,1.9858106229554688,1.2478510298738905,-1.5961701658006717,-0.07749357546670066
2015-06-30,-1.3752711051816284,-1.2509229627611669,-0.12115382224608501,-0.1976256172469439,-0.4561440986734862,-1.035674367242001,-1.2304614182391942,0.9973031689030072,0.09987750429387747,0.08939259478214996,-0.9853145674655179,0.1383883885183622,0.13683350050518603,-0.7498222999969608,0.04290611476876301
2015-07-31,-0.10411362016131948,-0.7786408444034094,-0.16568726864208444,-0.03848681660347349,-0.41001032179578395,-0.8750405955005549,-1.2113758466114848,1.0133061696644095,0.07560427950019402,0.014380184761875227,-0.8200081468690578,0.10394860463148614,0.04184485055976672,-0.6391428450852229,-0.04290611476876304
2015-08-31,-0.9767075593543942,-1.2739388964976666,-0.713248632878132,-0.27689254645967276,-0.255857769781473,-0.794962885488839,-0.2652423597885171,1.1569439140601105,-0.12854982820757374,-0.16832788576236407,-1.143576715302751,-0.45617077331831946,-0.5661328038970536,-0.29805805486124853,0.039164062254433
2015-09-30,-0.15470236837040532,-0.64254252456872,-0.6136495780048983,-0.5801032586641252,-0.6818393572816654,-0.8682172559238417,-0.7783982507706558,1.1831136162353917,-0.1550885556100521,-0.2514749918974331,-0.8620273609844442,-0.19308755208119094,-0.4817361493139112,-0.3726447901897349,-0.017820089948671434
2015-10-31,-0.7471799865430337,-0.9907604477437105,-0.6893968370167161,-0.7525540769694437,-0.6760131142562655,-0.8200513178004001,-1.1674656098194773,1.3224047971352986,-0.325407403315346,-0.4354914297869107,-0.9873220785466948,-0.252158230720747,-0.5852982764189462,-0.3264112223933699,-0.031182543679075286
2015-11-30,-0.8563803934732707,-0.9292718949290185,-0.9915361951767412,-0.8698847203754613,-0.8733113694618996,-1.0259165899675067,-1.612592687049167,1.442201454029384,-0.5375957394491956,-0.6532348519448661,-1.0872027068932404,-0.6248444607708002,-0.978121740361815,-0.22452049942502356,-0.05171244545158312
2015-12-31,-1.0390647559810504,-1.3986349007925436,-1.2086695028427894,-1.322651189330973,-1.0895097514631382,-0.8598966458664778,-0.2638768403827471,1.6057088565131137,-0.8334465326582368,-0.9568634653887355,-1.3263955392622613,-0.9853121875248523,-1.3153590550527356,-0.11151554928620429,-0.11303756395340699
2016-01-31,-1.5531088999635287,-1.7804023689228794,-1.4142391621154518,-0.7436998787186966,-0.880126025016026,-0.7524523109442844,-0.013661276544786424,1.9045876639524393,-1.309928730108722,-1.3653367698628618,-1.6749089270682456,-1.3114583585165034,-1.6593508169463442,-0.021953064788188616,-0.15744024145890784
2016-02-29,-1.9074720318505185,-2.2395893742527195,-1.5812732757254906,-0.4960936212645671,-0.3589932026161892,-0.6386452838316821,0.13432201225500123,2.477606770677035,-1.9767989472475616,-2.063214990627074,-2.074387585920314,-1.4344406002058758,-2.0393000364923153,0.03895840356386332,0.053832032593844246
2016-03-31,0.14856154512888825,-1.5052483039881082,-1.583938921363676,0.6806158683439321,-0.2763423692024606,-0.17840114319030637,0.981393427340701,2.5582657776327435,-2.4669802737923536,-1.9774168774370402,-1.3871225456729428,-1.4219894087704106,-2.0417643913692025,-0.04294668370781755,0.16259902698790582
2016-04-30,1.1065462267130948,-0.248570713600496,-1.323050877787021,1.6451934215281545,0.7504075345690233,0.31257408708286,1.3974835682506637,1.7065973342973657,-1.9413347473089824,-1.3482467082691978,-0.36728905560348873,-1.110541379708241,-1.451285709855646,-0.07683682936548454,0.06349245776751875
2016-05-31,0.21336052264947383,0.6998579970596699,-1.2645637375599763,-0.457728024233525,0.8172288298872898,0.0714858158884734,1.2042900187959413,1.4054525254354733,-1.7199003482087454,-1.0129715031950162,0.05636697300670282,-1.0620486613469646,-1.3320258398841245,-0.04926736794096704,0.034008032558660674
2016-06-30,-0.02859983952383657,0.6145707033351525,-1.0992933942882226,-0.3638849269377637,0.7218165607702718,0.16864667612045722,0.009711507859492086,1.1451842884827428,-1.491886445510634,-0.7930160588110955,0.226767865291228,-0.9470067231758397,-1.0787198426731932,-0.0457545183820482,0.05767781037166852
2016-07-31,0.3747011579960988,0.2510164615758511,-1.0117599148348442,-1.3595069984944927,0.3826798806630673,1.6564902353311208,0.5907030339604956,0.8479474887461679,-1.1939653561154924,-0.3355886429187109,0.48270417966175583,-0.8981593260294253,-0.977161375660153,-0.017678437700877757,-0.0713571851659298
2016-08-31,-1.0388469619079692,-0.3136185971312511,-0.9726621752214818,-0.14922306553711162,-0.3729700231154831,-0.26209992780259067,-0.21965277263255706,1.007959667685514,-1.435965818865736,-0.9987967962379629,-0.23640337537164036,-0.8846096394517596,-0.948260589043725,0.05122511495275686,-0.011966493058240029
2016-09-30,-0.28143419188131585,-0.51171655954518,-0.9445819401112684,-0.1642046563640262,-0.21354713699512204,1.9509966784808457,0.9554662899205509,0.9383356927535484,-1.4040369769785335,-1.1969429801155351,-0.5222961477400235,-0.8709347317618954,-0.947331724136167,0.17066397901258554,0.06355935798906867
2016-10-31,0.6726470483570505,-0.4158900889260502,-0.7879724525172632,0.004918633314974926,-0.8418125093120974,1.7152432918537288,0.1451576395019968,0.5332317512762097,-0.979142030278437,-0.4101365071026554,-0.0880930268934035,-0.7444172961276025,-0.7514377477102284,0.32195907181752303,-0.050877621270475556
2016-11-30,-0.8404974534918462,-0.23018806420972035,-0.7424729336062321,-0.16217269307209148,-0.7140064571059749,2.2311482666613633,1.918355413835016,0.655666726524195,-1.1219393075673971,-1.18223023248945,-0.536757116597402,-0.7297887869968651,-0.7178320132741871,0.2666120307953545,0.06529790741130514
2016-12-31,0.7879415064661338,0.2931375802858578,-0.5455620517721346,0.17120473605880773,-0.5134058786331905,1.1196083400843964,0.39778240308917256,0.16146093689315066,-0.6488225610361966,-0.16616754541853715,0.055814019723473704,-0.5342878487420771,-0.47434796766224985,0.7775681204779686,0.07800549562762522
2017-01-31,0.9698193108663818,0.4343690427365161,-0.21956605431922155,0.3249177634488607,-0.29951574313354035,3.2417048791966963,1.2842352743108312,-0.5278967044371797,-0.049978349372954034,1.0236299499109913,0.8040011779878827,-0.22857277402011836,-0.11203000556384839,1.897565086537817,-0.05794680403821192
2017-02-28,-0.8745471226272414,0.45428482449391416,0.036881896529478965,0.4292383389248385,-0.37749028870823165,0.7203937907559625,0.26733467468647476,-0.3924864766734797,-0.3225704749868022,-0.0026364396190512547,0.06624328702337445,0.008011558641334854,0.18556489200530848,0.891702274103683,0.05701707591669695
2017-03-31,0.6834263045832812,0.4119800849454093,0.1490391706740549,0.31194209133555145,-0.3463446615723973,-0.7181484492641133,-0.2674188300677565,-0.5516705071484168,-0.8860048602609644,1.0144665349788076,0.44143152627333043,0.09807975208898313,0.24792556208074876,-0.21424954729300577,0.1151181957160594
2017-04-30,1.544868944069458,0.7195725054622114,0.20214570174299637,0.8029631812177599,0.04316576999212481,0.8293493666457878,-0.32812957079243904,-1.7611347141997136,0.16343725644890086,2.706552153248351,1.4763876000399399,0.06819432877048565,0.21272015687021983,0.9036934600455144,-0.06500379919566672
2017-05-31,-0.9620501063799239,0.661903563762899,0.015932767634159378,0.9140453460300995,0.18472334522127348,-0.7531520885229306,-0.5028526400751966,-1.136848078556724,-0.2688911204781653,1.2615607990959639,0.29101655133028304,-0.11170526803291937,0.07261645333695672,-0.08824191024735224,-0.01455543297029973
2017-06-30,-0.2342448671018295,0.15659349493414196,0.04346978883133534,0.9109349825070729,0.14546583044641617,-0.8095328225009879,0.26902960128385905,-1.0222558368223247,-0.26839485180186506,0.8765782567524911,-0.04201185127202973,-0.08135725016299145,0.10490837244939741,-0.22615232751293365,0.07429496843304087
2017-07-31,0.9060948774035775,-0.16988504161911824,0.21575461210518543,0.1145658533474894,0.10832507875203695,2.9545172356241385,1.7407401552613584,-1.7791260566200537,0.777699586504689,1.6644522563207225,0.5724970517499319,0.07130145000690093,0.22149751289482705,2.1126498541971204,-0.0004167824455998403
2017-08-31,-0.10297706344625342,0.30953286253421336,0.7370431084674156,-0.6389182317084101,-0.2848035547036351,-0.8582087300977699,-0.410860565277439,-1.6423240652547835,0.9818734427939964,1.292400529284536,0.23962186835002447,0.6451767718926567,0.6712353349481506,-0.910805421167687,0.07047860112145632
2017-09-30,0.8122603850953143,0.8986991187110803,1.2243861199881916,-0.800638946038604,-0.20730902074449786,-0.48103883516550594,0.35457109043821666,-2.0715186465098876,2.3724854811697993,1.7123227746593348,0.6669518780744644,1.071356454191548,0.9952110622911373,-0.6525093736668017,0.0033613477027047063
2017-10-31,-0.09365427998503138,0.33654537854877453,0.8865858280461231,-0.8584584790205197,-0.884378124929539,-0.9884986754312627,-3.7262640809860375,-1.817062711366998,2.495845573569248,1.3141830168856143,0.5310891808889378,1.1536716136750185,0.7235331641075177,-1.2173072374618361,0.11554339306287875
2017-11-30,1.3699235939934922,1.1515533255275754,1.9929190031210362,-0.3133638565345543,-0.9201670063751476,-0.20114635968847364,0.9368169370051661,-2.1606853494360627,3.963962109078678,1.8457100702073574,1.345887982090676,2.597882346103584,1.4048297934253673,-0.29332589673077075,0.011716763080500353
2017-12-31,-0.07382126495481604,0.6477037065868623,1.4507710748758007,-0.14476597475162814,-1.1565429866230277,-0.6672953215143111,-0.5073165451223404,-1.7565841606293477,2.8212529426309576,1.3822087686749778,0.8343088750888149,2.0668069705474954,1.0452968490156895,-1.1294294928470254,0.015616948823130992
2018-01-31,-0.05880411642695107,0.6763853484812317,0.9686710350324722,-0.3505258597622505,-1.2352887349696735,0.1296523655137454,1.8041761281805997,-1.4673484312648795,2.188304379687774,1.1084734351032781,0.5305336139111341,1.4059214361991803,0.6869196448402587,0.39690521562267805,-0.12801646766639424
2018-02-28,-2.1454004200318613,-1.2632322970536276,0.5155051015656631,0.4460641115619106,0.4245963737544264,-0.6115816987126044,-0.7397606760110512,-0.7352269648493529,0.7772366232418387,0.04363787915696089,-1.1563331970656294,0.1553224036061,0.4652915289560751,-0.5177454141936553,-0.10862967177378999
2018-03-31,-1.9768343237065678,-2.7430081766838414,-0.3831120064704563,0.2641186945522684,0.7643642374340608,-0.05020250273032138,0.7269675671187135,-0.37382289080177467,-1.1153763474105964,-1.0543965507199733,-2.77026721018181,-0.5448071957203356,-0.30350008953073054,0.05471411542669649,-0.024829059633625198
2018-04-30,-0.6091917325656329,-3.1044120177566237,-1.1590391649930811,-0.546433603447644,0.706109992469779,-0.7128852256202822,-1.1383316532505783,-0.05945228266914363,-1.3066076924538954,-1.522963618298189,-2.8525557988969172,-1.072184969435361,-1.1066244434470192,0.08679648041703406,0.03624567412085864
2018-05-31,0.35745151247680734,-1.2260803428670464,-0.7203946894784123,0.46055648451907105,-0.190244420833804,-0.4648036870417954,0.18991793247680425,-0.2108029667448509,-1.0061550870671219,-1.2133913098237465,-1.6228319979213484,-0.7299585129712445,-0.6977917863226448,-0.06168391479483193,0.009970450383995414
2018-06-30,-0.015641196812283435,-0.1782163586144626,-0.6582330684970553,-1.988957686557823,-0.10962821855409047,-0.4036525970945289,-0.4651472299597177,-0.15551501874308574,-0.8988166205890303,-1.174726497376071,-0.973536894174502,-0.6590572712138842,-0.6552587616312185,-0.06737115004622665,0.008428374591620541
2018-07-31,-0.023804775688171877,0.19015845942800458,-1.040192463131459,-2.561597948616769,-0.05446176397169754,-0.44178983109417974,0.2379522943755452,-0.09445360799759744,-0.7880558657140325,-1.1227246660150063,-0.3532796325047407,-0.9661550879768926,-1.0283010586654466,-0.013523706389757724,-0.048126515418128006
2018-08-31,-0.8527010724794002,-0.5337767710023025,-1.2855175627381052,-1.63123552177897,-1.2905318791085554,-0.8456384916562449,-0.36053880736945026,0.5406208834688078,-1.0446391835145363,-1.695549896710642,-0.620767947421764,-1.2158718574547205,-1.2739367858994357,0.09752405267622165,-0.142512418936504
2018-09-30,-2.3399285999221906,-1.8899630700575507,-2.220225815926834,0.7094788963007984,-0.20191568535037227,0.14596400151865702,0.036500806387099884,2.6043516347786864,-1.670460486130504,-2.216386251745656,-1.958340713647807,-1.9896699745487887,-2.4001620530863357,-0.24313193905623606,-0.1372843681316391
2018-10-31,-1.9643003934725678,-2.945919858349872,-2.5638781075087875,-0.4855232982488561,1.0472586415929463,-1.6715165099452696,-0.8075362485002411,4.017792384839384,-1.8422487247637926,-3.565154641120702,-2.707807225351922,-2.0526615072321865,-3.050642761027506,1.9338212775641266,0.015445420044601574
2018-11-30,0.26762395545206774,-1.9719141969460876,-2.5255261111025495,1.3789621146119724,0.6255983025136325,1.04045752530485,0.8460135663198304,2.784349196585384,-1.4267244625901379,-2.708574567074264,-1.7437796338413254,-2.1533854585663827,-2.867946577327764,-1.5660470439076704,0.08857730277156473
2018-12-31,1.2027736799689832,-0.20017614811180187,-2.023141904616942,2.494685563286837,2.0539511365663388,-1.0842971758688482,-0.7576129107139065,1.593414468255571,-0.9553177146802494,-1.636941006271006,-0.4880671774677442,-1.5897653476867792,-2.0615540135243102,1.2650200150669608,-0.02757110604153877
2019-01-31,-0.34565039466715913,0.5726270265473572,-1.9060538478898577,-0.28952259739018343,1.6227582200338473,-0.8880866390383051,0.3764939107081325,1.6120021573158763,-0.8889381441258637,-1.6933372991905424,-0.28848926907590017,-1.5562844568409713,-1.9794903462963709,1.1454588947884814,0.009333518491757934
2019-02-28,0.19913296907962474,0.5373509867921128,-1.378884944022419,-0.24062002574495933,1.6386097967646673,-1.1272308764110348,-1.375955988782947,1.3532836567275228,-0.7201320553239718,-1.476811211368654,0.20433732085324735,-1.1700708475168797,-1.386314642167758,1.2572816879516036,0.02893745423689177
2019-03-31,0.428544122842428,0.13704356758350134,-0.9049818470103728,-1.5323374053917191,0.3340770873752195,-0.793010249343583,-0.061321888788444655,2.9771034804317114,-1.4820219202667726,-1.1395137215958946,0.5490054240412513,-0.9081839787135632,-1.144519943824795,0.5986439396623073,-0.06462366737628752
2019-04-30,-0.8299253966814369,-0.09706590802561299,-0.9440361260575195,-0.5403694504130215,-1.406193386556417,-1.0650092729554472,-0.507370637130399,2.145858177194759,-1.2124589603862064,-1.434981432662396,-0.17818302746114878,-1.1916997069717554,-1.31744902486598,0.863779111188249,0.2097205309820691
2019-05-31,3.17931777690836,1.3401830413789688,-0.3406173112416559,3.310180738228516,1.8853780006021863,3.7575504836775595,3.1507179072581124,0.9112721872063475,-0.7345390443181142,0.1339228846720137,1.767878772427506,-0.367254835136269,-0.256236437068519,-0.6809677259732324,0.07816588026414271
2019-06-30,0.9542863111542507,1.6283371387688417,-0.06565522246438342,2.652070795798837,1.639801555531298,0.03044558695952111,0.5377556291923311,0.5386594316300242,-0.5072102936672529,0.6501201894686404,2.047256370974391,-0.18482419075379322,0.10623501427899437,-0.14216685586623926,-0.07838683404887539
2019-07-31,-0.9877373352495072,1.4075514923620591,-0.341416123455129,2.535966210965676,2.0439003766290647,-0.07402086490355045,0.7061096263389355,0.6863965064429722,-0.5009298523917878,0.09077754818586622,0.6794166822407641,-0.34334818206088746,-0.2805005191426908,-0.07787405251554275,0.018536617744741794
2019-08-31,0.25124773262031813,0.10483585090395622,-0.07558019509728468,0.31933523701552713,1.7954628054644957,-0.026255896244065016,-2.2550075928468387,0.5096788429038407,-0.36457054032502445,0.2499510982535261,0.5512855950894425,-0.1808850150022736,0.0795049646480832,-0.07044403937731136,0.10798180592297105
2019-09-30,1.310777826991462,0.3022111129669426,0.9970587605950694,0.6879664137904737,1.8422085411410547,0.7892444835307655,0.7155912959492251,0.09220257328541225,-0.1308325828724894,1.0130441272484287,1.1688024469460065,0.42920552126734485,1.405350816298015,0.4010408377718668,0.14549947044302533
2019-10-31,1.7051741242586118,1.7555504429759343,2.5924531899325487,-0.1696457721229915,1.1937738450743303,0.5931853241926667,0.7948077875345619,-0.3936355842360401,0.19355927296131317,1.8001601427089258,1.826382266985266,1.4670204713851198,2.8689491945882635,0.6952578746113028,-0.036226323151632066
2019-11-30,-0.4650467707082966,1.279982433738092,1.997426660009654,0.6900107365877867,0.3799494756270847,0.027891490078143753,0.3069008794585292,-0.3770303204837237,0.23960497801463917,1.402845426557479,0.9245839444661581,1.471568663442989,2.242367352069266,-0.884046946884422,0.07042711923741651
2019-12-31,0.8089755905917939,1.0385645704892152,1.8604859687385873,0.5054079917014241,0.2866614279315691,0.7265471460030493,0.057306387897446416,-0.7126670860917352,0.611145756500377,1.6809230723604063,1.254080935367075,1.5405535032514104,1.8511711532314157,0.956738262513812,0.07348025736360189
2020-01-31,0.8051802713594656,0.5910889332186836,2.33769443627775,-0.3635672111794205,-1.0030503613657968,0.4091676056727476,-0.060982783350822176,-1.0729432382460593,1.232548049617493,1.8063152474701156,1.3266860848919888,2.9278632415458192,2.086433889823318,0.3230765461672235,-0.044353281808284094
2020-02-29,-0.5411634089895415,0.5553904165418382,1.8374279313180226,-0.23290021098653374,-0.3522402406379074,0.971828628861161,1.1715931708631324,-1.028003248829417,1.6281612844431792,1.3283637459449649,0.4054226415634336,1.921615591785742,1.73324553878488,1.9230040787910154,-0.21292467554268316
2020-03-31,-2.561148742015904,-1.1763707324793842,0.6951644248161822,2.006090620167626,2.6842589878159697,0.2805089910522783,-0.12997862314856465,1.8371867355518616,-0.0653443568277983,0.2822808788469946,-1.324197132732525,0.39609054760104623,1.4947813991850285,-0.32054386267276647,0.1620332797850788
2020-04-30,1.6767559608600675,-0.6676638121972905,1.581585734998568,2.956340654206734,2.488104145737303,0.09036759521888,-0.0033184159946822037,0.6698126608583725,0.8496643884173222,0.8746129849873252,-0.08056881306681819,0.9246402848973181,2.5528904827292083,-0.6910144354287228,-0.058016210464296086
2020-05-31,-0.695272035917796,-0.835979780281652,0.4194775583648603,2.43904884214269,2.2132144513413246,0.7081963830039882,-0.4957561584624957,0.7045278848018417,0.5765558534503054,0.5142025814546263,-0.6162946272114016,0.21964186031406938,0.7743878603249819,0.1548962367914591,0.10985527397735531
2020-06-30,1.01992358019942,1.215547048588291,0.5020653953195078,0.5652023709875009,2.160261236259516,-0.29338559876470666,-0.43925838079321944,0.08006754774864722,1.294127476564094,0.8236728504540872,0.28332143208566135,0.2567370022214654,0.7663420418358475,-1.034517232361179,0.020624656909748334
2020-07-31,0.08872430843670993,0.26033827765816064,0.8280450650303962,-0.1541595796443028,1.7443261875317175,1.1523587911929813,0.22843856374957958,-0.13030988366490448,1.4737947762837267,0.7496911402261068,0.4828359066839557,0.4769792881333777,1.1601757844808194,1.4789620441702682,0.1347356262625544
2020-08-31,1.195189799794425,1.4403917357877336,1.2275759427537363,-0.7715821667164152,1.9215031681672077,1.0143403310255201,0.15997652394455594,-0.8221253823266202,2.6176937181642677,1.021572925813628,1.5058472787161945,0.6702256346312402,1.4053528796805683,1.9742674843495156,-0.0031133696891210627
2020-09-30,-0.21719938389583504,0.6456422994456533,0.7044776505957108,-0.5015720320383128,-0.4233571868017114,1.7936619484842868,0.8103677620961134,-0.8757044145435351,2.2550476120157747,0.7996834797032808,0.757168301986795,0.7853098275108145,0.8127864347175261,2.6294923250597937,-0.02530853795291079
2020-10-31,-0.5121834849115042,0.3013963749974084,0.06863798293396597,-0.19535388626168496,-0.908222848900685,-0.46027351324305954,-0.43743082301293795,-0.7412370356937796,1.7723613411112311,0.5686876271836949,0.16591241515573973,0.2308046595046703,0.12123059877415748,-0.9886220729168407,0.1077261972646163
2020-11-30,0.8291934776283583,0.02895263691404526,0.5088593631526003,-0.6001735671198387,-1.2540259693867806,-0.9591309870746278,-0.5358970951956619,-1.145301275235282,2.396029295894558,0.7628596750938421,0.6370339674401614,0.8713555668891948,0.509171694592171,-1.843812755953343,0.10138658902669413
2020-12-31,0.710822494489107,0.7767263953983572,0.569013948475461,-0.4886126922715839,-1.2782553117082398,2.109334239863856,0.11864220649873956,-1.4543093159244473,2.729515631451572,0.8932577714487789,1.145427603003811,0.9859905455123699,0.45022972853546855,3.0601653779724467,-0.1046379466220925
2021-01-31,-1.4613597775153082,0.04918488152493702,-0.19139976222169924,0.6325905425477011,-0.1334035376945747,-1.050977351240182,-0.2864624700238926,-0.9627666364276835,1.5665194382422771,0.32702553884075664,-0.6511056665311038,-0.16140054135074708,-0.19312765243287913,-1.2393977242620393,0.06156973302326307
2021-02-28,0.30704363287514214,-0.3457657513072763,0.14987291302245795,0.3013495075742108,-0.5891804178645474,-0.339828898643002,0.09363602560853862,-1.1419462056343141,1.7300404376537464,0.4035941340733574,-0.22646810607676499,0.2623253076118692,0.09433832782714104,-0.7105203453864313,0.017820789888600575
2021-03-31,-0.15846917221305276,-1.0377327416855973,1.2968826567593028,-0.3045208388280307,-0.6055775039161959,-1.8128695031372624,-1.9956585104897435,-2.3202540877028004,2.335489655635909,0.30050057470807096,-0.3563524695272232,1.385507603416121,0.19347776405883294,-4.047149514345825,0.07976381150714434
2021-04-30,0.4735662388272784,0.5061004211388369,0.728643670012868,-1.794541233743586,-0.7014490727245091,0.21415699210469838,0.3704108346231033,-2.0596792584852355,2.2171010634415484,0.5795233320634615,0.10385986608100421,0.8775255435235849,-0.24555182089203428,0.3662328751189055,-0.04158936028931609
2021-05-31,-0.831607901318893,-0.41590325772213993,0.776870518051407,-0.9982738622003801,-0.8200605906324347,-0.6287802326717113,-0.3073306118763924,-1.6667673924583364,1.52050026225941,0.0077830552053192465,-0.7370224318864769,0.9513018996507407,-0.27056940461961787,-0.7427000413488012,0.08697734891646611
2021-06-30,0.6415567703113667,0.20762774896895494,0.5626193067802485,-0.6270183489532453,-0.8933731663531379,2.493162514645474,2.361121220785866,-1.4769192443573826,1.5634033981736775,0.4134242201654138,0.23291393176819486,0.8169215965723334,-0.5634038278344814,2.7519799403193517,0.0638960239716029
