GILL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-12-31,6.179449993283964,2.9300410440525795,2.733614205623756,6.475307717572046,4.333579636271858,3.5998695236436276,2.2413655216269386,-0.007448769502964164,-0.4993598480992027,3.7057621201258426,4.337976517681162,0.5142268923144373,2.750961861975758,7.1474096373986535,-0.3970733477422394
2008-01-31,-3.5401177231335477,0.18734395565299447,-1.0085333330937245,6.539989946148611,5.087534979159439,0.0061064175627945725,-0.3300238784122911,0.06967931917538113,-0.4846187996936864,-0.8464012902722685,-0.6481225093608878,-0.8760560618120737,-1.028441807901431,-0.3385312370882439,-0.042128001766560445
2008-02-29,-0.29944876206893734,-0.03510366741266975,-0.7600420854624143,3.8003697639517213,3.396166588559105,-0.5734861946467971,-0.6873070533998255,-0.057262054429489166,-0.2719537599851972,-1.1807584193900924,-0.9312533581632676,-0.7560977367930549,-0.7772542276655101,-0.30048220605202086,-0.007581450362511053
2008-03-31,-0.029445130902796865,-3.284635030038436,-0.43300333469279784,1.0116758533816976,2.683013054113506,-0.3445211124140858,-2.2615346226535706,-0.14623901060155517,-0.0879044751978982,-1.173562861283955,-0.9244491627694341,-0.613552078394865,-0.4490765074316798,-0.2919671948415625,0.16751077349974128
2008-04-30,1.2134442728813029,0.7436955239381579,0.3216693075685743,0.10250768348270099,2.356931839312653,-0.2897586026137047,-0.46692531525275727,-0.2148739950767706,0.15570478652664077,0.6219374338372203,0.3503178987906186,-0.36850164342870706,0.29587240667271036,-0.36912392360712326,-0.09325456047079723
2008-05-31,-0.6814965381654318,0.4007997798513564,-0.6601521553233541,0.2512947300065436,2.087719378342073,-0.24661058410120393,0.663284081420485,-0.15202752971044206,0.13172189720307192,-0.4115965483498797,-0.6024877692177674,-0.5975569958932702,-0.672673023828737,-0.16280758409215632,-0.12014772849425659
2008-06-30,-0.910873479192402,-0.34898565893354233,-1.336798470195122,0.4553141650212145,0.7560025859995239,-0.5742767512276457,-1.054733171316332,9.267373466933194,-10.022354292078099,-1.8159937216801765,-0.8640883421038741,-0.8577693400650501,-1.8672489799473595,0.027226961593840044,-0.02338966509095602
2008-07-31,-0.20042295548117178,-1.6333051465413526,-1.3205045954864334,-0.48347834274263884,-0.1504772698145087,-0.3762254929699561,-0.4488931513252812,3.296439090563191,-3.8056689542310917,-1.9998290284883857,-0.9586236688588275,-1.0992252841179078,-1.8384614205257466,-0.016154309262102144,0.106404212043123
2008-08-31,0.7244882407506706,-0.33706154802113497,-0.3233102280912751,0.0671001633938207,-0.045769400456423456,-0.2596547775264533,-0.053141205346167966,1.8237518495844265,-1.592321749709974,-0.7091956906257006,-0.0410059136213832,-0.33701916697747347,-0.11974532373734978,-0.22329154084104832,-0.20271588180188807
2008-09-30,-1.4449073974460602,-0.8329635559459244,-1.4443714850498544,0.4001413128494702,0.24893363778857433,-0.26243722590504437,1.2265373860569233,2.0643687979765306,-2.458272530726073,-2.6002811345714187,-1.6090745823723644,-0.9873775851689405,-2.2357577255534844,-0.04581348800289342,-0.006621410587252544
2008-10-31,0.00268232766865981,-0.6569493018176527,-1.2081731559595517,0.3696635567228032,-0.13589135302536706,-0.2616950997918547,0.28970710566480257,1.5357376995323615,-1.713444339263188,-2.0917254979511433,-1.046167834610135,-0.9944275607659623,-1.7614755260143762,-0.08906533600939609,-0.03130472654919268
2008-11-30,-0.1635459383667389,-1.4866336232687714,-1.2943298848217601,-0.08529196975362847,-0.15548017619577834,-0.3801604664710405,-0.46098773511408797,1.2711650595412138,-1.379530438730455,-1.8968000343905826,-0.8362655840236164,-1.05867051311882,-1.970686097578318,-0.056015792790809274,0.01075392546092419
2008-12-31,0.13209789236314173,-0.026508497020492683,-3.019574926471786,-0.843691625175731,-0.23434603395830947,-0.5288012972090304,-0.31223645788812304,0.978438536023856,-1.0198216855653413,-1.4973096001875639,-0.47954198596284053,-2.6875614911249115,-4.909969057475741,0.5816534540541003,-0.016636503819422447
2009-01-31,-0.061489570603464924,-0.08569552822240076,-1.2122733893454285,-0.8442697570895132,-0.2641474434210101,-1.1140615378109882,-0.40208604932077247,0.8258360748892063,-0.8388644459385999,-1.3377601223762108,-0.3895457070012681,-1.1460253226394441,-1.5628974195406,0.39208138919821406,-0.11577694570375906
2009-02-28,-0.7079633662394227,-0.5873253704192753,-1.4015028583264928,-0.4440987708920365,-0.49210870332999296,1.9609266825125824,0.9844608276048646,0.9113315564828076,-0.928345846992145,-1.6552053132120632,-0.7874832414253955,-1.6400228202945184,-2.0631767658739544,-1.2921524854045632,0.056852434604238854
2009-03-31,0.47201454320691555,-0.2697703409832252,-1.0836799611520838,-0.270176612120922,-0.7923671745029285,3.322334298717317,1.5301035736674946,0.5890251131301057,-0.5683907689294982,-1.102350575579935,-0.12680641026820136,-1.8664483882975487,-1.3760910141194755,-1.865250658588502,0.0943981370053866
2009-04-30,0.6926221089014671,0.4270623159618114,-1.2887468946958427,-0.05660849017441783,-0.6141872412381514,1.563879539103305,1.4345150980548997,0.27552646786125345,-0.1699299049622666,-0.5355547280613042,0.7262432001459675,-1.6383996238906788,-1.4597552970431666,-1.2528023190725177,0.09826211035428509
2009-05-31,0.7072058833453013,1.7255270812248702,-0.5146537246245263,-0.8284515698034152,-0.5359979389344421,0.036750988721791444,-0.2561291914497953,-0.007475064675608659,0.23168229106182395,-0.007084281770784241,1.4375385785089427,-0.5530625369258202,-0.37505160368774126,-0.13440665441631094,-0.022132308613382
2009-06-30,-0.10870287193354937,1.1300136278840514,-0.047054546945564275,-0.4222792768931116,-0.5242058064995919,-0.1107517487757714,-0.9598716679243681,-0.11806534573942887,-0.19036445806977245,-0.040332570140675185,0.9868499034555335,0.00042697561216464434,0.15804030024806176,-0.08970510485851467,0.1674403615698328
2009-07-31,1.154656787972727,1.526375373493501,0.9862611585011815,-0.2030018861346374,-0.3358267899722807,0.7720477081215883,-0.2039232864782683,-0.5180224966976934,0.4384403995448793,0.8206158574494098,2.1000231768595605,1.1272311619673312,1.1802964895552193,0.22019355833956136,-0.01741249819249611
2009-08-31,-0.11779432032678758,0.7724519454852871,0.3533979288922319,-0.12235562916963406,-0.6766747000369232,0.5942621746088672,0.4784225556584868,-0.5479564241266334,0.4472557907917912,0.7296201408118344,1.139449748841525,0.606644487772596,0.5531404672714785,-0.08663570891695382,0.1520456712442289
2009-09-30,0.9702271073718118,1.6767881467036116,2.515182901923515,-0.2026193187056326,-0.5987352651112565,2.5870552468670707,1.8371540686205212,-0.8920412349235115,1.1299788286861043,1.363541063034361,1.7107324088170048,3.5786760780257802,2.3101543599535765,2.97225523884423,0.13017692892925972
2009-10-31,0.7731218886506261,1.3187275057621444,3.0957090247571823,-0.3256964420596913,-0.5964458843266647,1.2538890806929857,1.039331032975864,-1.1456839242866181,1.742020862703885,1.659612604410727,1.9184915994398808,3.849158848225809,2.5128486700025614,2.2090773366453815,0.08409110382497553
2009-11-30,0.43388715838107594,1.7213348325667355,3.270083972049802,-0.8724064942128829,-0.6381041564040869,-0.29078647283495,0.12144393689308929,-1.2773414881482854,2.0017093357001023,1.6018460879589116,1.6857287302385955,3.7658980853044266,2.54117886801873,-0.2585711088282945,-0.01918900679853692
2009-12-31,-0.23478914724849492,0.7321034113611632,2.433829082338287,-0.506280498020166,-0.7031185109634178,-0.6876632172449276,-1.549980274889247,-1.2352580345353064,1.7020737052841977,1.4320451179596256,0.7631137776422942,2.6986435879133603,2.0755525990692645,-0.9758821713191529,0.013749352477747443
2010-01-31,0.12290790664385728,0.24342794579335175,2.429954802628374,-0.6686976422632718,-0.7447356776265396,0.8810878765346402,-0.11434199480841874,-1.2400748739670908,1.5987153812898671,1.5559723791772155,0.623563653294746,2.7522600830172017,2.046214338152193,2.271587195446511,0.004148988689699102
2010-02-28,-0.11405954564972104,-0.16877658371310175,2.707535463790733,-1.0764215916302629,-0.7351158718546503,-0.787351563233446,-0.296893172787375,-1.2287177066181498,1.4701001073902724,1.3077169904545791,0.16965186031862858,3.1530289405717946,2.296272139724494,-1.634002770918504,0.07071338907859068
2010-03-31,0.5608977658827536,0.30031027533567295,2.3352917162184768,-1.0750954630214364,-0.8915511099611659,-0.5759352553948295,0.3165067179565467,-1.3030527306254995,1.5786066449247,1.2695036045131975,0.33353218135582036,3.35169718612297,1.904308375607347,-0.9995189938575725,0.11011296349351934
2010-04-30,0.9342857258931825,0.7982714410593026,2.087104510402431,-0.6664365757802903,-0.9469332252235141,-0.03926456077123996,-0.6152357433966081,-1.3881537901742305,1.7168077426698118,1.3057684004013086,0.8379279763821013,3.0700597773215055,1.559349900073942,0.4088445824868849,-0.033492791971510366
2010-05-31,-0.5534250671683177,0.5488577776167968,1.3290016168639105,-0.15041370491099057,-0.8948934121595333,-1.109644894384927,-0.5626303919815264,-1.2872055586866338,1.3642524403229657,1.0561126509958216,0.3011453433697937,1.6636471852379013,1.1004447111225841,-1.79648293445418,0.13181298535756372
2010-06-30,1.2294093439487432,0.8878273271285493,1.8049325586158154,0.26225868104445915,-0.8422154211961772,-0.5613764328384986,0.060766614182368006,-1.1018076177760143,1.1316228790090477,1.1308272152297327,0.9508760519166501,1.796241756077214,1.571723785709878,-0.8750146621610522,0.043985677148807995
2010-07-31,0.148094486055593,0.43001372940923854,1.1621995359283466,0.1782051851346096,-1.0213748765972215,-0.7369820289041005,-0.7461070041204716,-1.0518315053502882,1.09041261491649,0.9846961496893107,0.7701642414613203,1.2096808891928565,0.9976156392747995,-0.9627841383234735,0.03551979726303834
2010-08-31,0.020401359237857172,0.8027821632177489,1.2522692032338907,-0.5980927960280891,-1.1204458093921525,-0.21736033622538514,1.1076311699119201,-0.9685641770524414,1.0207995649307797,0.8456775574813312,0.49405737504575387,1.4275654761604686,1.0140797490066813,0.0994195615037545,-0.00297658815993945
2010-09-30,-0.3922942639227234,-0.1204899470961969,0.6488266954991431,-1.2667484789564423,-0.8097710665826522,-1.3233658770934782,-1.2714822456053991,-0.8239158195135038,0.8414026434076853,0.6860318105877955,0.02730772490615582,0.6436723879155131,0.5658563321963916,-1.5858638503721236,0.012458336317362893
2010-10-31,-0.3763764357165425,-0.3900652356587739,0.25514035651171973,-1.3698265840854005,-1.2449316174149503,-0.8830952172250124,-0.5141480599376353,-0.7166144181646651,0.733286850060393,0.5545500204576163,-0.2231210982203248,0.37182559831465267,0.24844826769303094,-0.6427619663419631,-0.04877570656930134
2010-11-30,-1.2601704154112674,-1.032671481108956,-0.13172883772955615,-0.968837628460479,-0.9371980470889737,-0.8022473501189673,-1.0419622077513169,-0.526358051972257,0.45722033688146513,0.3339607713804686,-1.012389063698734,-0.10855664704075596,-0.025093964192471695,-0.32263370637070427,0.02725350059858803
2010-12-31,-0.167344284401154,-0.9937383796594765,-0.05858223545196503,-0.6269843574156495,-2.6477112415991035,-1.389596049084247,-0.8316144548554812,-0.446562125253119,0.4185973042462141,0.25047472879947513,-0.9411102858245645,0.6306378397336944,0.006143480637400889,-0.8864932567023767,-0.09857344862945087
2011-01-31,-1.9493494675484209,-1.8791512353123523,-0.42929857772401125,0.0769116987880883,-1.199469863193954,0.4817242143955107,0.621408222380073,-0.13519598926321055,-0.03251198378875329,-0.08283846717920414,-1.8406302224175441,-0.3200441070796778,-0.2741232988371504,0.5622359612080237,-0.06581785629515038
2011-02-28,-1.3515042236830046,-1.9046071773514925,-0.6649254849548122,0.08533201349131629,-1.290138899071126,-1.6622411536466624,-2.0903667087153486,0.17764792470019874,-0.40128738409293485,-0.383429736672525,-2.138644269837922,-0.5565579307652566,-0.474325819330908,-0.3673322470575334,0.12385688006784068
2011-03-31,1.1869573620586604,-1.1605896925938983,-0.6045591833323471,1.9304562185785685,0.8604408078649668,1.0075341387135164,2.1259149005065314,-0.02234595364153902,-0.041832236257409144,-0.23694915653177218,-0.8937419557122652,-0.718374545437358,-0.5186227199537701,0.7973183271887431,0.0259518194701607
2011-04-30,-0.20793181672977534,-0.24492783036102397,-0.9136477198299878,0.9729418383977445,0.8510654513409696,-0.10884099438641141,-0.42349163326437417,0.0430539029163366,-0.06003823097645615,-0.3710927285996726,-0.6033623155684165,-0.9757510229068828,-0.8475499215786549,0.10682360386023171,0.02175493180302925
2011-05-31,-0.22867138207445034,0.4066318893999708,-0.8647922112083,-0.18216490259131307,0.6665616444269852,-1.0240237294997017,1.1062060923880366,0.10486200779810073,-0.0821729340793259,-0.5152484794464741,-0.4300716496220462,-0.9344902319104889,-0.896686460010981,-0.3308739842710563,0.12351472623786831
2011-06-30,1.225102118095455,0.43700221206030704,-0.9763297747020997,-0.24561368974942294,1.5752663535115723,0.08638613664804833,-0.7017763297411787,-3.2970072150924206,0.40956404822994696,0.11410906482821052,0.7117312942230238,-1.0805206258951228,-1.2659698549269862,0.12939270871960018,0.07636292757713795
2011-07-31,0.47898135543790704,0.8289877555289458,-0.9413581364087443,-0.4555964027092619,0.23448293680967983,-0.11151628311117445,-0.14751309932365309,-2.835368164476305,1.086843078646022,0.5100676294946576,0.9366877388506493,-0.9434001263451566,-1.305809937820201,0.042418486441417366,-0.16163177463235914
2011-08-31,-2.9081724087234826,-0.5949205713122449,-1.5655939154662442,3.13436909302629,2.671740164026478,-0.5260424688598287,0.3326948778830628,-1.7095103975812818,-1.123560695863923,-1.1902891773520266,-1.1527884020108436,-1.4762364713925904,-1.5449059308694655,0.06412574957293773,0.05539017277861997
2011-09-30,0.3017065901533397,-1.091776877838057,-1.4073610175719509,2.04020305318066,1.7712181307188497,-0.8589833338638734,-1.3111721173493616,-1.5676093206307988,-0.4816555491566418,-0.6890606443227679,-0.7411287289713739,-1.376150938959782,-1.4612768018788063,-0.06274430266177589,0.07569032089343157
2011-10-31,0.6424036165191765,-1.018810581767187,-1.1357269575512496,1.8855479390109815,1.77632121637979,-0.8315885654395144,-1.2903743238362109,-1.3405564572874757,0.8599531560101581,0.11778474749346722,-0.20863838124600428,-1.2033924442146784,-1.2664573469378964,-0.08518796384739724,-0.1539255762786758
2011-11-30,-2.4702718214121435,-0.8779902769759044,-1.3478692104407959,1.6124601920931034,3.07617050696196,-0.18812210642719615,0.08600139830215707,-0.28120076136274375,-2.6117818459634683,-2.113869907717712,-1.8350438427505036,-1.3175661677240202,-1.2900188511751254,0.35668514971217846,0.03549508552038985
2011-12-31,0.25201096186836125,-1.0263368381495153,-1.2107998462953435,1.3426806764832158,1.9581582024088182,2.379423385278867,2.399198135644969,-0.19639570077940283,-1.655114632357487,-1.524466390529719,-1.231963701217179,-1.1979135022670857,-1.1730061049391218,0.6230877544827621,-0.03399943443668264
2012-01-31,-0.646916834264594,-1.9732707354621941,-0.9425233607059507,0.5736224762319455,1.3947039749596852,1.840928406619298,2.264518648218218,0.16486310984445535,-2.3041005713033593,-2.085863935064487,-1.1607252180290428,-1.01330063191617,-0.9804368373661823,0.7589241247576043,0.19288894608356968
2012-02-29,2.2030452634344884,1.2690254690344154,-0.06903472365174378,1.0410498382193338,1.7360376530608026,1.1154239830881678,1.1559041747187329,-0.3975344186565968,1.7029484248190743,1.214438131074066,0.8349880403294342,-0.5646256265740139,-0.562847879918423,1.425650639285815,0.08570610559996314
2012-03-31,0.7058670663985265,1.5906316183412754,-0.14375114026065303,0.8935363801371043,1.6451021000558084,2.287667257327897,0.13004369076221192,-0.4023010616647101,2.413055570646618,2.2422155479080823,1.4191303746373543,-0.5819563252527483,-0.6047430343856576,2.501126569448417,0.02035033890237466
2012-04-30,-0.042419383489298405,1.8996801820171643,-0.09413106255941636,0.12994072779734625,1.4168247592692682,0.6749948023646501,-0.2765437885912926,-0.20117169782449887,1.7196676663771895,1.7652307885455572,1.2378193230524863,-0.5211524853109665,-0.5616199467763064,0.7893294793451268,-0.027979781991912773
2012-05-31,-0.5580244281464153,0.07729209202538417,-0.2108709006822115,-0.7023142789262262,0.10591605806513908,0.06380590872840396,-0.33911131020634866,0.08422420506490523,0.8903488172908901,1.0038953577427472,0.3535344711863451,-0.3794894393707577,-0.5717102164017109,0.21565578011475436,-0.06269388919118594
2012-06-30,-0.9629293864375275,-1.042438535008128,-0.8541825632711079,-1.0803788778790715,0.4882869248482699,-1.2309680817130446,-2.271790932328045,0.06044642535622306,-0.43492762619273195,-0.14890956699893546,-0.6350775318995455,-0.8165526300800968,-0.8221166545571201,-0.16805052083926383,0.00046827441736039686
2012-07-31,-0.14192683933364028,-1.1139558280359598,-1.1354309532300497,-1.2634200993080367,0.30312548812857365,-0.49637161414233133,-0.7126586529855187,0.240107077336172,-0.4827559696454793,-0.2867917939023962,-0.897124434862667,-0.9452885858144626,-0.9423086950472647,0.147904222228325,-0.05446571362644686
2012-08-31,-0.7711307776005671,-1.2274902180021101,-0.6301702904463389,-1.1033405544772112,-1.1975142523717284,-0.11722089484427516,-0.11973154587198426,0.5494890798873558,-1.1370648011540556,-1.1651479856050417,-1.3335726992671075,-0.39066698729227356,-0.7019982121119538,0.021190022841028756,-0.044009582236773176
2012-09-30,-0.5970240384296741,-0.9886071267011436,-1.2151509453694005,-1.1914441395634658,-2.063883254207816,-0.687969807745546,0.8585292656912663,0.7981843366125777,-1.564839150575056,-1.7975146325524722,-1.39171570021095,-0.7617956322385856,-0.9986887242737191,0.06588750399604522,0.04445890937695175
2012-10-31,0.45660428274874787,-0.5832828283507322,-1.4545452683369426,-0.5833465949673577,-1.594394621660028,-0.692751624962981,0.043063600627020596,0.7558743008836828,-0.9676049100422195,-1.0701767146760444,-0.5762513583280099,-1.0469838033102052,-1.1658742620248401,0.04552446755541922,0.0563120130523761
2012-11-30,0.5765694847821297,0.2870967389660591,0.22861705553644124,-0.6324168932421139,-1.1170416780441996,-0.095731088469795,0.17567367152510366,0.6893696099296381,-0.337486144620793,-0.34867651405294325,0.18314671814628802,0.6328585557119698,-0.3510771713353698,-0.2522186272639348,0.05093123309755591
2012-12-31,0.4649055472190484,0.9758575425112994,0.4157057041289234,-1.9552603930796886,-1.1748242284408335,0.3905446778824061,0.8165727621691653,0.663236817313425,0.16736211511322435,0.18349870547860256,0.6306727669075856,0.9029841865225636,-0.2546690172669683,0.18651007528607183,-0.0623979997827707
2013-01-31,-0.8604528343934178,0.11476215618671695,0.23296002683259423,-0.29839676710155394,-0.9456609409479928,-0.6897454001346799,0.004448398433377145,0.956331085453646,-0.6353619172142206,-0.7933655680023538,-0.08692387483295112,0.8373196532149051,-0.25556727633786575,-0.9254770188091797,-0.10071098883895062
2013-02-28,-1.3482512660126496,-1.1353739044973326,-2.163153627862602,-0.008965769902212643,-0.5760935341924396,0.3277973765844669,0.022412856283701568,1.451103200964385,-1.9155741479619064,-2.4822891118139747,-1.1128580036034452,-2.356926169095075,-1.919528381202546,-0.16738284618470275,-0.04884360723921466
2013-03-31,-0.7042235076824009,-1.9262533123278602,-2.7108431515285907,-1.3177841694670267,-0.6027968760155744,1.6095402879089358,0.023987577195387737,1.8620321276264282,-2.3413053962342207,-3.0879854281854278,-1.5723341476600716,-3.027064223205359,-2.482669308412045,-1.513048490830601,0.03183598718468117
2013-04-30,0.32296709507241184,-1.0692497419983502,-2.2135260725512116,-0.22442004575443134,-0.6488147162532409,-1.659523150147087,-0.8791260629953161,1.720642561104249,-1.7459695609934556,-2.19490014461662,-1.0195767406510037,-2.4409980261312483,-2.1618288953127616,1.4433580677296214,0.06257819110795057
2013-05-31,0.6863524854258516,0.16880742156614711,-1.4938082936720665,-0.42531703616511746,-0.5723543202307347,-0.28575202574017755,-0.557014105476649,1.0672043478466149,-0.9887341362472364,-1.176906151199649,-0.19739464030225454,-1.5572241483651081,-1.4360045856094301,0.13080692306109987,-0.04709184541383557
2013-06-30,-0.635912659758548,0.224052232364557,-1.281504428835416,-0.4491438506178838,-0.7873217184486541,0.9394825762549129,-0.2224418167462588,3.5899306378379583,-1.790152733178792,-1.741836497285024,-0.36355343528983347,-1.3921081161156221,-1.3854793324729224,-0.5466474879427685,0.02969413064521976
2013-07-31,0.369114085085143,0.2529923323431912,-1.032469763150651,-0.4551014875913383,-0.6961982693696789,0.15203926875486823,1.29829220517847,2.4877595274036093,-1.282428466088807,-1.1421563836941009,0.17928333293874005,-1.0830240223695045,-1.0830980609670326,-0.16204240983756607,-0.05958602037289205
2013-08-31,-0.714530644636336,-0.6413480757936032,-0.975480013569251,-0.6589501726876036,-1.0440558996049651,-1.1620170586537497,-0.3579037231170231,3.001099794825473,-1.6612994776316687,-1.8880359637789748,-0.3906439759006423,-1.1360939394219214,-1.0558359569551423,0.3250932407693904,0.046476565493088186
2013-09-30,0.6040398769279357,0.13675186102861242,-0.4766711577036906,-0.3655431083119857,-1.0120081832539163,2.9080649889226686,0.8883674828840726,2.0030077799720085,-1.1137568048229434,-1.119184787814169,0.06046595471980846,-0.39652341921702605,-0.4547747437093518,-0.12392718665069805,-0.020302506549243773
2013-10-31,-0.29728528971836804,-0.2720558093442239,-0.7835321693143961,-0.39768519147893244,-0.9286851682478225,-0.752018418509541,-0.5122985639770821,1.9650673096931008,-1.122401073263378,-1.2504404944739906,-0.20983013618568155,-0.88287624144237,-0.8146985567581557,0.028124805842805908,-0.10019530785964333
2013-11-30,-1.3596734774122101,-0.590729685836442,-1.4348242520073833,0.2890780971567761,-0.6983241480713565,3.046091147400874,3.528001274850157,2.830404267392827,-1.6717914181998708,-2.3749109417546923,-1.0767743567625814,-1.7756953212758286,-1.7092523860835664,-3.527334210483963,0.08559615731187459
2013-12-31,1.2678553810594921,-0.2642320950186138,-1.184728690451997,1.0717234244124492,-0.09756993365668623,0.29206311628733256,0.10882725896934937,1.5722743052764612,-0.9467191314391032,-1.1381013509325957,-0.010364220346893906,-1.1827706555999558,-1.2812535024710952,-0.4931949060877916,-0.005953483352097018
2014-01-31,-0.11253085044755927,-0.15469715913851287,-0.8717098578734199,1.19003237713503,-0.10431327564654834,0.612831236937566,1.8769890511294713,1.557287489526691,-0.9228602870832276,-1.1973790378660343,0.007812081115367555,-0.8660335287899062,-0.917065595848489,-0.5140583825239577,-0.054415265690757275
2014-02-28,-0.830575587426962,0.16582054436717555,-0.6116435868564458,0.3907473439692324,-0.07456653759017866,-0.40485931608159187,-2.136264011500691,1.7511439435791507,-1.1165273903145565,-1.5871500703697112,-0.6029047754856554,-0.5895323206593438,-0.6373284734744024,0.08993956992437561,0.01567798428847329
2014-03-31,0.40225195004958864,-0.3616430809644841,-0.22981616006201777,-0.9404286613951298,-0.17274933782819826,-0.2226668946250558,-0.5650778941131805,1.3195951984945564,-0.8853531894391836,-1.2099652898160185,-0.1586717513180603,-0.18928493515912354,-0.17368413528543222,0.04602309158431681,-0.03666514074411599
2014-04-30,-0.49271467370123406,-0.5819810561113594,-0.5277790615381582,-0.8780408263202143,-0.03672493906092858,0.4653024299677234,-0.13676633395871807,1.3754815470547122,-1.0730168453313984,-1.5037692154541997,-0.3753443089099505,-0.5312196904464432,-0.5806137163231334,-0.04668800269555408,0.04098807796810873
2014-05-31,0.9987235519355588,0.6140310641526623,-0.5958866052142684,-0.6579614498711172,-0.7512256989695845,-0.1148693799793953,0.5141094539290963,0.8392298314109828,-0.649723349730352,-0.8409743415866021,0.3492118862487453,-0.7474268785269067,-0.6531822181604564,0.3489381744893066,0.07128410800951988
2014-06-30,1.4832182119054027,1.369252005306535,0.2979514953398398,0.14381155719433764,-0.9875973131154476,0.8268348145814548,0.9540251587194394,-2.8604857690166776,0.4421316819097632,0.3780172816657292,1.9733910741091834,0.25831393982380085,0.3635340353639229,0.36230722180646546,0.07738116590109478
2014-07-31,1.4610446125483434,2.652637660418808,0.7081656618709383,-1.6084965257212402,-0.33273295656150154,-0.36281154309316366,-0.6352601004286335,-2.286268060389789,1.729076757852259,1.8215156533925072,3.0536526911411404,0.6440669915394723,0.599532272511488,0.14712424782446357,0.1142499248311631
2014-08-31,1.9784619463376618,3.0398425095337966,2.2080281565769337,-1.3612441736053262,-0.455577300207609,-0.4939003700202423,-0.21303771956631296,-1.942720395216375,3.303905729765755,3.2153899501935164,3.773178347361263,2.258615525117751,1.3107847288567065,-0.38458696361938766,0.08040217337117953
2014-09-30,1.2067900145629844,2.5857269459274126,2.3417317519681773,-1.4336279134319152,-0.5589269875792149,-0.6632878528235198,-1.263803787852594,-1.6322989522982734,3.186229331945629,2.9256492494933233,3.2169717954518333,2.4385184348248123,1.3892516128746812,-0.8368000878780352,0.0027342685000286207
2014-10-31,-0.13768348613411094,1.5568361749630222,2.238000299194827,0.23318761811941652,-2.3930638409033866,-1.1678858435833128,-1.218262550490888,-1.3418270249733995,2.2777289994975582,2.0847111546959574,1.7315871364671418,3.1527527531252466,1.4102574940770125,-1.9934623873122048,0.12734853963315318
2014-11-30,1.899993846996685,1.5192137605468197,3.934560296238646,0.48204153138102807,-1.7087011799073444,0.3282942069734794,0.23708054345914278,-1.2403238268727577,2.5107603139328574,2.2207245653130028,2.2187688473844767,4.569180443327903,2.1385086726202864,2.3450371846136613,0.03390783671477431
2014-12-31,0.324288815156977,1.033263742930473,2.655435778108026,0.5490366673192134,-1.1636942295488868,0.03721042838086473,0.3183893513012326,-1.0859574772263378,2.0275172550623908,1.8092743772633617,1.4760971329481676,2.611349871169934,1.7713828215410787,0.9261846158873558,0.03737122836789928
2015-01-31,0.3896364670530347,1.2979807690303151,2.6077504859459832,-0.08882960250405537,-0.9237499338768519,-1.0920002948159793,0.3101377468817681,-0.9608267418390739,1.7304685362816499,1.5418909307172524,1.0737518120957181,2.458107632475041,1.879331903240675,-3.205009769813567,0.1902762753003671
2015-02-28,2.733008975403429,1.6852852458756309,3.945323008742352,1.715415313706731,1.3475471218234547,2.234068055205998,0.7671908175305033,-0.9222578038292756,1.9218079345602455,1.6613664395639514,2.288546021878697,2.6070870095797285,2.4760981461068243,12.998150810407026,0.1459555553471674
2015-03-31,1.7296175413606805,2.3619459324524894,3.7959877667463187,1.1384113486268401,1.894072191922089,0.9189233344539898,0.5847156140609736,-0.8391654779582435,1.7262925877827713,1.491784029422702,2.59127192207737,2.645021506609446,2.2981142578479985,2.8922151063909847,-0.09877320449203625
2015-04-30,-1.924831387587147,1.1479384765492051,2.5531163377847825,4.758005630201197,4.799871900516735,-0.8053892988489526,0.13310853137484596,-0.6695426085189915,1.0199798643266291,0.9425700573022984,0.4848485703773399,1.2849795738081502,1.9925513745587153,-1.3722369440141684,0.044338875169374625
2015-05-31,0.17978502066327487,-0.027029581015362406,2.1888986543639546,2.1566902160230996,3.0936800743549626,-0.5353253508999752,-1.3555720071803197,-0.5846126713282219,0.8964788966530204,0.80647197444844,0.3068907956230708,1.242532806203605,1.7042391841015447,-0.6482152338332711,0.01433512043215226
2015-06-30,-0.2089103086331289,-1.029020865724329,1.6684228764109574,0.38682204651054897,2.6214386687449944,-0.7658969498501782,-1.4092293809004057,-0.0627832764115474,0.43887653389061315,0.6538886264101944,-0.0939490033102926,0.9489520120897159,3.2705282988541176,-0.9542401320478742,0.11257058673732473
2015-07-31,1.0895467893736184,0.57288988446868,1.6469583065779956,-0.43213429251308355,2.323260455820993,-0.48621444300002387,0.10912332290900212,-0.08974531052309061,0.5646769964374644,0.6620619406840931,0.3459192486471308,0.9461188514745426,2.4780546258435154,-0.5537015903671593,-0.03040407917355036
2015-08-31,-0.8836600003687013,-0.01582576393256688,0.9529262021140883,0.29452190082072605,1.3265988374961002,-0.4053929372209579,-0.15254111920578875,0.0006815482531299309,0.36389212310439434,0.45871658885414035,-0.29050826322863926,0.6620949880327127,1.547733208286055,-0.32464429876977846,-0.025047992960123402
