KOEL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-11-30,1.137155831093034,0.13073741912520934,0.7204926151410169,-0.007737890203059808,-0.6119536383483986,0.39715494357372466,-0.7318820926538175,-1.7763502642518236,1.4011380054003757,1.4762876256129782,1.128763450367573,0.22816530818660805,0.2466736562589284,-0.32523028678183785,0.1032184851563932
2020-12-31,0.9594845970783012,1.5238276931799275,1.8991723978852972,-0.3680574130049152,-0.4473876285029477,1.6687703435273258,1.1764687277477515,-2.359336998549776,2.534768709748002,2.4335562381574825,1.7702292434974138,1.3468065760467274,1.4979385215882017,-0.49216688604467046,-0.025934028752245195
2021-01-31,-0.04335413726903179,1.6016805681603707,1.439232649917759,-0.6042950002138656,-0.37231256948939073,1.7158891630004642,1.5258938036372214,-1.9820707616772042,2.140202690347799,1.983607179761787,1.0846540989198206,1.058878392246708,1.1848804628485596,-0.7299973689578425,0.26261297428659314
2021-02-28,2.110501257015395,2.3024197826203276,4.638064862982447,0.28195931340909713,0.2688370922235844,0.5587323652325024,0.46611206472963473,-3.4804706245202213,5.3796255945329285,4.145876930665753,3.20945886299691,3.2914715067706832,3.4638747314208302,1.116893522005937,0.016952170483611344
2021-03-31,0.1374582757606602,1.5363174172365355,6.818549373310329,0.4060788877155711,-0.24644370936721247,-0.014783581757273064,-0.45371282645552424,-2.560610106925068,2.898581041752354,3.238350635740253,2.035881350529628,5.920575775139397,5.302544056304222,1.5109628589160502,0.06878910174605288
2021-04-30,0.5027242110969871,1.8768388721518128,2.6796762829580736,0.031373578764360886,-0.619523884570123,-0.8012909725109346,-1.2443498723007398,-2.5379486910910365,3.064280610784042,2.9680975003313033,1.6256182264820305,2.87266741862288,2.3866145914176466,-0.2556683195930944,0.2798770849227703
2021-05-31,1.9425362570221534,1.7567525375938193,4.452582094088516,0.11923679079928406,-0.08204732804515448,0.5777560222620621,-0.1260435332122931,-2.9994415098147025,5.026216323383365,3.6863476429333524,2.8053215913063028,4.07446147850148,3.0433831461669416,4.342635663138285,0.026180062834004918
2021-06-30,0.12865930322296262,1.662832892196401,3.088194182699407,0.06713392682125335,0.026694904749218654,-0.27853048817028686,-0.16814994737402078,-2.3434784304670035,3.3913908746766324,2.750189241165945,1.7235096556757952,2.825500057019718,2.373946989873467,0.6722616466734276,0.04256836788188489
2021-07-31,0.21947791996931934,1.40842806990262,2.7379377097984867,0.15262433415139326,-0.21934712235011908,-0.3815793354347582,0.3576561178356546,-1.9324003703302195,2.676416703131063,2.2359315950086396,1.1160863755087378,2.7857957287615926,2.135962748698412,0.18158663906975475,-0.13011464726458394
2021-08-31,-0.9945689986227405,-0.3881405382956664,1.2986063019262113,-0.4757916611535942,-0.0110867344297392,-1.0294895680742084,-0.904460569594175,-1.4064278554977303,1.5862831148242682,1.5250937322392861,-0.027502028767512083,1.2045278705412306,1.2987451900482647,-0.9589107160752851,-0.04814831562364847
2021-09-30,-0.3949669535149569,-0.7181997993010596,1.4490020093743168,-0.640420628407892,0.0882328261602342,-1.4128864743713574,-0.9219656565646858,-1.1527727817675824,1.2489504444429957,1.2400930427062573,-0.4815614567782467,1.2907599211118062,1.459112509044986,-1.9049293136290415,-0.02979463370496099
2021-10-31,-0.2313238727565526,-0.9873338508348531,1.4028658807735013,-1.083034688960962,0.10187338272470389,-0.7890730895743787,-0.4063736106662584,-0.9601091872952242,1.0245547854828123,1.0420099171604713,-0.7029326348185476,1.242096064623978,1.4462750552753336,-0.6475692850807434,-0.09674899327970105
2021-11-30,-0.7034216107721215,-0.7976838939087351,0.6962592729176574,-1.291515042768894,-1.5006344970601773,-1.4297800983992481,-0.4452115556331427,-0.6720759093995339,0.6117222604963024,0.7260481055579531,-0.9663895325158454,1.5147314984318967,0.8987325229127645,-1.1062898876898228,0.00842968961810722
2021-12-31,0.016111255967324274,-0.5428824872392644,0.4191713530882517,-0.9658990802391171,-1.5430857099284037,1.5295610354748261,1.284497023893148,-0.5870414261559403,0.5705615668493396,0.65948275928942,-0.7089836468982322,1.0280074345734913,0.6195616810397272,2.0441450516430244,-0.07855451149817734
2022-01-31,-0.6028195433714308,-0.7737587826662762,0.2584749040833719,-0.9790734232815037,-1.8103900515613984,-0.7127957689727635,-0.25225451143634375,-0.34040468810288727,0.26703206278194824,0.4130887530834683,-0.7808182070484195,1.0585013320294996,0.5057753516410147,-0.10045434203067989,-0.257105707214024
2022-02-28,-1.7776830059024475,-1.418767592221343,-0.6500972134839845,0.0919104727861347,-0.8457148759211699,-0.6130245556471233,0.24735368968514804,0.36766090805656526,-0.45871619434346356,-0.21068223231996958,-1.5343846923442501,-0.8598008410487935,-0.4814418247410536,0.19670082426988242,-0.000378859637037879
2022-03-31,-0.014026761170988094,-1.407139948194904,-0.6803602223466868,0.010405437601373548,-0.7351297451009281,-0.5754443792006637,-1.1291380557449031,0.19726123500584555,-0.7157152905192057,-0.3177907023805699,-1.198284276679626,-0.8806844390965025,-0.48338398812750816,0.18938509033118472,0.20794719916577628
2022-04-30,1.4414553300978301,-0.3154191497529565,-0.5219437558128545,1.4590934146778474,0.41175387418567383,-0.2740363748527771,0.06477577715146181,-0.26155857913076275,-0.24678137374834358,0.10118759528959703,-0.10025790841022052,-0.6181698603150699,-0.3036528925864602,0.1103449049842259,-0.05504235542848199
2022-05-31,-0.5475148941585813,0.5128816162030163,-0.9719449174384279,0.2303848713208815,0.43366717337314387,-0.9982527253826737,-0.5979098698795785,0.010312476026581998,-0.48965310883691693,-0.16200587792444676,-0.26682573681044913,-0.9763808190889027,-0.7809964499086326,0.5277373950170413,-0.13042356722261364
2022-06-30,-1.166592715827566,-0.11870697583303597,-1.1499994531922446,1.3074957848279523,0.6029315810926532,-1.2004100704955964,-1.117492895030607,0.6125610242251789,-0.9285827422847628,-0.6975544614448032,-0.713274408538265,-1.0891632749860887,-1.1114628072015333,0.8258936815995865,0.1952669199430972
2022-07-31,1.4299160421905635,-0.142731556331234,-0.9962614327962159,1.1747158589479958,1.425677871477853,-0.9996341053682893,-1.2368969886647618,0.0029376775154267,-0.40837234706899406,-0.15763088601733213,0.45766380941662455,-0.8895445713133557,-0.8336558041660541,0.5232064922193452,0.3245584694953638
2022-08-31,2.267990565022918,1.548740638224747,-0.37598761559684796,2.4586533326311564,1.4152946416152525,2.2080215882469756,1.7893435821265955,-0.873482424179134,0.8180692889906421,0.8969242261111038,1.996638279058946,-0.4801739936817323,-0.25058051227858547,0.18305195994096402,0.06853745458899002
2022-09-30,0.29388413097889565,2.3082588250001335,-0.1876342272491433,0.026038668042834365,1.503071430562376,0.1785444286625326,1.6653289961776883,-0.8879745184329196,0.99496309759608,0.9796247146770677,1.5228106694068893,-0.34724186064676216,-0.13821922978384962,0.05180330027426748,0.0701031374479915
2022-10-31,0.2537782073606813,1.507120400504684,-0.024346623111300123,0.41836548742233287,1.205892171888533,0.08204952973214412,1.45677546931398,-0.9861773022134136,1.1811743366018987,1.1025121272117862,1.2725409764242903,-0.22691237223835836,-0.07966464918728461,0.10669428652345009,0.24116205681688824
2022-11-30,1.4272206646707974,1.0567389681757793,0.8491079978789059,-0.5241798760923718,1.001323669302334,0.9653488597799952,-0.45390389032901357,-1.442525991875269,2.161166181860139,1.8064110659525618,1.8588040784490811,0.4024540109312562,0.2652704976029088,2.072467932919887,-0.028119212065235558
2022-12-31,-0.4936934522693383,0.6151277825005199,0.6614758398712463,0.22351667677623652,0.08201816175018464,-0.4595944374159237,-0.5847207914599649,-1.0540888883358792,1.4383580241219098,1.2805966729361935,0.6778859388150497,0.4920095464096072,0.16379626435637984,-0.4480147277324765,-0.02893283576918814
2023-01-31,-0.4614528869113819,0.2276471961471858,0.7647703058886254,0.5726449439606528,0.4560733158076416,-0.6299684058551871,-0.8026598632562786,-0.7469153929375973,0.9714227722817568,0.8907212419507278,-0.003862381700283281,0.45074303789062703,0.23847807791921927,-0.8682574664525098,0.005568386037198766
2023-02-28,-0.22566595592297656,-0.6387890788496816,1.7209005897228489,-2.1911681347328478,-0.7922442408400365,-0.6442352833254525,-1.506915228537475,-0.4837416517386298,0.7558404991369349,0.6493607619169833,-0.2353891807745572,2.189799310182934,0.7881090022457153,-1.4909269939640821,0.22861798866875202
2023-03-31,1.4420882085290394,0.3696388802714834,2.6250925862835177,0.27816194757691975,-0.10479773208769073,1.3392288132455858,1.1182771659609574,1.1062851427104659,1.1035497127178566,1.1884233686280463,0.5876322408172385,2.4157479628741205,2.5262242904698646,4.683916236010647,-0.005696578478537598
2023-04-30,-0.29347222495468994,0.46500440498993867,1.3562969829057718,0.15153689491530942,0.02812170570394682,-0.7630051445485472,-0.2725924745390516,1.112328066432887,0.7840755520376905,0.8133881110359837,0.19348904091986782,1.1523106346409953,1.4041004607313425,-1.4225212758610544,0.02791694095720581
2023-05-31,-0.04014759336279759,0.5746424098686046,1.5663438241866194,0.049604777494193994,-0.8873857354705675,-0.2890565809513607,0.5575142686935171,0.9112827451776235,0.6937791237951432,0.6564338168155539,0.17323527681631715,2.1138243845869042,1.54836452149848,-0.5795819453264196,-0.03262522731607661
2023-06-30,-0.4131103352689433,-0.3995158448065865,1.89123050646467,-1.7088019182834204,-0.8237681112261884,-0.8150395521083478,-1.7124086425415257,0.9824637380816387,0.45898087725490505,0.4344676550484212,-0.10893200749835835,2.367245240177799,1.9478107486389533,-2.0089914567237535,0.13976194237515882
2023-07-31,0.8766484748439841,0.22496293152077512,1.5347710355151898,-0.5485812036653206,-0.6924679268002245,-0.47632814695405373,0.5290658681583419,0.30503983261216633,0.9252125220081252,0.7137916851818381,0.388298996365667,1.7544452181154702,1.2807900951753568,-1.0204316030470357,0.07085449163365161
2023-08-31,0.33386001300332374,0.4392763160669696,0.6468161921334825,-0.5198925177493853,-0.7618969072229035,0.9997552398987108,0.5882796075199989,0.016965106698471212,1.0131735026695967,0.7279134412604263,0.41734916298642094,0.8058332617429652,0.4510218382701416,1.3653311963891357,0.10950566342496841
2023-09-30,0.5691135191550009,0.9738636453435658,0.7398060408905861,-1.4139965555814535,-1.545929596400902,0.35861853258043047,1.0348692425641688,-0.32788050604559654,1.1468369073288338,0.7743220303364927,0.7179927336105554,1.7284113145704108,0.4044250200010813,0.5406118104150681,0.007013686927633868
2023-10-31,-0.24500137438422734,0.36093889759084163,0.5387722497486638,-1.0416676095048107,-1.4549667864082134,-0.5076859538838326,-0.101076126137764,-0.25748852401486755,0.8610495315589898,0.559983189850478,0.36959874126563697,1.3557822295143083,0.27639179085844545,-0.6157772677720241,0.09460767417211481
