CHMB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-10-31,-0.9169094645480798,-0.40397652713317544,-1.4201783859949684,0.40716136006466547,-0.9110709359024816,-0.30816208176478355,-0.10250314341734086,0.7318419970339134,-1.341815900125542,-1.9478456961113213,-0.512692651355408,-1.2417044862265274,-1.4191443276849853,0.024371079054789923,0.005952398527295352
2012-11-30,0.12555268601632313,0.18207273718132938,-1.249234687858236,0.11299735114574938,-0.9232059034284156,-1.374690576675794,-0.28677524569827295,0.6205407520671098,-1.1330247155487996,-1.5819553455929996,-0.30155722176432453,-1.0869197135154796,-1.2589064049861338,0.7152399868025002,0.004441161999967836
2012-12-31,0.1661162794519148,-0.46980946920586225,-0.7083766965495214,-0.9617877598595356,-0.9807090200022648,0.25473717048294137,0.3957736056999803,0.5329298207317821,-0.9797860508115034,-1.3269315268562134,-0.031049058284130314,-0.5635939963025334,-0.7378802582806507,0.14423534094585186,-0.015631133293511606
2013-01-31,-0.03562693721058966,0.19653544561107003,-1.0780675608143069,-1.9298994736824433,-1.0060048678226088,0.48803207070251803,0.3532406386334469,0.7780536515968246,-0.8994988790157236,-1.2863198383736802,0.00861474911682193,-1.0009225595129758,-1.081805546415985,0.5716315202892887,-0.1803729689031639
2013-02-28,-1.9341123129634012,-1.2126235192917447,-1.5912269013233173,0.13085820476926285,-0.07347340293810624,-4.495807914221465,-0.6088095997009023,3.326381750733514,-1.3618251022121206,-2.133341913766799,-1.7683799667266693,-1.205325595838044,-1.8155375036329073,5.031787535972007,-0.11106709369094665
2013-03-31,-1.0543248059822357,-2.23825478657817,-1.4082901435698802,-0.25585853022190386,-0.9173079876840087,-1.1828569402764022,-0.5520327267638184,7.2483259995088964,-1.5202852437132146,-2.0222727201613253,-2.210362055564771,-1.47047212608969,-2.5786642546560157,1.8003707016648212,0.06416194421728606
2013-04-30,0.899550755975069,-1.4260634125607379,-1.0835592083944219,0.8639681911334284,-0.3305851352547024,-0.6599080964230077,-0.4918273070166848,2.8595447344573386,-1.048371016874472,-1.3035814360899243,-0.9755210405532211,-0.9041067097299441,-1.7396332347645553,1.053058745817603,-0.20981469737415345
2013-05-31,-2.056040693195871,-1.53448132046542,-1.3627161703101147,1.1489954948007444,0.5395569459868433,2.929859374369586,2.127251815497447,2.6724892824081636,-1.1639635283391667,-1.6608372165607352,-2.179690345148981,-0.9323045161854598,-2.668079870185506,-1.3822809889252206,-0.17330311204201435
2013-06-30,-1.4672899802259587,-1.8967474075758446,-1.6584383774713878,1.3242164090416157,0.5368581064610584,2.3579648650311418,1.1605084906469307,2.2519675929604412,-1.0914620838034077,-1.6175071521795146,-2.472071816409609,-1.1964360580876843,-3.6098389482231097,-1.5967797191308157,-0.030857988359905338
2013-07-31,0.024388242104099594,-2.3566567295047633,-1.5112908442383641,-0.016528064077950266,0.5098998168631268,3.4474910427921768,1.3089344579217008,1.668263588785015,-0.8532163162351029,-1.2371839301927376,-1.575586698490712,-1.140390501341541,-2.9251940658260827,-3.362042129926775,-0.07388884209915822
2013-08-31,-0.3569433703217048,-1.159450272777027,-1.3785540371098808,-0.5465873759392159,0.19947583979639752,1.2617963857863002,-0.035896916234075815,1.4096468477751258,-0.7717174769177491,-1.096747623746297,-1.337519722828165,-1.1465847880026392,-2.637902745617085,-0.8561515724300023,0.09363560503399256
2013-09-30,1.6333258607824326,0.78483570873516,-1.4432266464487633,-0.18867667363760202,1.2570610690256654,-0.6199235824148488,-0.8075838736389531,0.9328032428686553,-0.49032626130943635,-0.6471275400902454,0.014706528657789241,-0.8101100704357241,-2.090197095100447,1.6372861326699637,-0.03554034319297569
2013-10-31,0.0504943830193253,0.8620479797083643,-1.2582310758746842,-0.09839141162641252,0.6352927656166865,0.6571427919331263,-0.5377964794926554,0.815956329345794,-0.3514598571835992,-0.5266993771898858,0.5877166491998107,-0.8529025328666485,-1.798826086917756,-0.12923267605033104,0.12115409591596768
2013-11-30,1.7800345801476551,2.4558512600109057,-0.8772252873907481,-0.12163768580983082,0.6512733005833578,1.0018550406787528,0.17156511372784622,0.4649267919654624,0.10209234534479328,-0.013242186643135848,2.334549831930224,-0.5358700658270349,-1.0557294259134953,-0.5364649700308298,0.027814688182877193
2013-12-31,0.6405200220611015,1.6275016011188717,-0.7423650899611337,-0.2923405863230745,-0.7703997186067957,-0.6600533009031113,0.10540347469201691,0.33034123962992334,0.45384984216777063,0.2589561756482301,2.183900893690083,-1.0981273408672865,-0.8613449263673592,1.1266081778012678,-0.03295608768329584
2014-01-31,-0.06876423822834357,1.4878340092580946,-0.7365554894695133,-0.3403914276293168,-0.6967086107255368,-0.8174138141544894,-1.0052349996163827,0.32229755505565416,0.5181828723497724,0.29616109739317814,1.3670736961530672,-1.0601078701337512,-0.9003139729076813,1.2425500416559176,-0.01558473101669809
2014-02-28,0.19123503605765835,0.4757662493884323,-0.1524757456188451,-1.6296509840908975,-1.2481104267199106,-1.899417108454046,-3.430039380160462,0.269755363444757,0.7612322230822136,0.44613117362983523,0.8681801691342274,-0.6706306224260591,-0.37788183516554513,1.622158986080338,0.04479315659975413
2014-03-31,0.9032100490797618,0.5943051512412996,0.7323258517405341,-1.2182084846300423,-1.538803895842816,-1.0937749526155771,-1.276033538924775,0.15896138689948305,1.2475218912453845,0.9378686004801388,1.1320524436468382,0.15509126490520653,0.2776818729835297,0.4572906407823253,0.013673301900209642
2014-04-30,0.472672656250942,0.91305504301088,0.5581002940307676,-1.4262114411825864,-1.6965010637731788,-0.27624041000916255,0.09450230030146038,0.029631172016923654,1.5352667829448186,1.2062820101276455,0.9415089962709996,-0.45150459998576675,0.1452702081379026,0.1461101119324527,0.13491931789937064
2014-05-31,1.8405965311885757,1.8378446873058312,2.925569001875168,-0.40481700953480365,-1.2827421973848399,1.8282812628080918,3.639444959174998,-0.30578672480566504,2.4319495854359694,2.0826712518585486,1.9316072179250978,3.5783063914707784,1.727102886712312,-0.28688305442964107,0.21556365579144066
2014-06-30,2.508926748417361,2.6988626804837907,5.88043965692496,0.6569142481099949,0.6515822782462917,3.048159784160417,3.206278705269209,-0.7455873665996698,3.6649227300002534,3.1086653509706026,3.2683299528357845,5.802548687282033,3.3442954241788003,3.3720157508899193,-0.006105557562485147
2014-07-31,0.03755389551197161,2.161471663978721,3.8613810888185047,0.8951728118920891,0.3902810538887282,0.7505406042896182,0.9879321936795454,-0.8393836456536602,2.917991323881271,2.6325164937942156,1.9290005713006144,3.9727132228782245,2.856621697111664,-0.0019962668062666437,-0.01409714975503428
2014-08-31,-0.046714790022947206,1.15472193386356,3.2587051187205103,1.3464731441935454,0.31996323024023415,-0.2876499559522287,-1.2304100497173756,-0.9094125138432336,2.4227630837870606,2.230180171441748,1.1091271294276348,3.297073752291751,2.6895626799902277,-1.8784287193971443,0.03401985287066131
2014-09-30,0.3913863206038396,0.19101422675014965,2.3193258734369717,-1.7410468303969557,0.28380271597304835,0.21591617617693745,-1.2773194530580598,-1.0422877378004727,2.437952648960649,2.1602907921495564,0.8353954769656232,2.3711548916069827,1.9982987158285848,-0.7180973105076317,0.05668183755489556
2014-10-31,0.6625007039085765,0.49374966618013966,2.403769176531039,-1.284200848863003,0.07444740998222726,-0.40670930945868183,-1.2218323940434992,-1.2597201902304846,2.55399359117879,2.168652293345688,0.7449020778455162,2.504905233801901,2.0215479155332114,-1.9310696365917113,0.068128100056992
2014-11-30,0.7191382001707983,0.8598017580327552,1.854850184532155,-1.6770727364856723,-0.2635965278820445,0.04143803783873096,0.3016930059438815,-1.4393308080749885,2.7127237911493167,2.1481225780881115,0.7785346078045939,2.027736326925043,1.5576704285712764,-0.8547124497929611,-0.08364494874767645
2014-12-31,-0.8233328175917891,0.2624438510911599,1.2778528919572023,0.1997775129336295,-1.7949596949405862,-0.608651076591627,-1.57475449580009,-1.331707508912093,2.0029143691599445,1.6434922694604923,0.11060442727200094,1.9550882033394095,1.2201850659061013,-1.3583890908500476,-0.004123717183862041
2015-01-31,0.00382068613400018,-0.051575121085505854,1.2743873556917054,-0.04634920962693747,-1.657978739029055,-0.3069448892235047,-0.08305005309977545,-1.403133584753731,1.972252892434915,1.5099013117893603,0.01824317490764896,1.8822893420612932,1.2222442114246967,-1.0159575418853433,0.03332287187612424
2015-02-28,0.366464474289368,-0.21414982125202073,1.3280253547652974,-0.56548284149064,-1.5697892560580513,0.6282181640153862,0.6796097436809421,-1.5146348071629057,2.000216249815094,1.4428020927594325,0.11768754216450754,1.9321860288345651,1.2321382781095243,0.19551788450271285,0.07690182749328774
2015-03-31,0.7585497222001553,0.5301578364561359,1.3185055040642395,-1.0444882723540712,-1.1758149326021776,-0.302076464561317,1.105318981912154,-1.1128901509398754,1.6452909778009197,1.4620336254881392,0.4245105620593723,1.7005564267120785,1.3422456847476452,-0.9747708511324296,-0.04542794711355639
2015-04-30,-0.6270335960950816,0.25925977554395296,1.0223071264942911,-0.3995099822737409,-0.956131385351978,-0.19743843633605965,0.6499536224615192,-0.9364988183548013,1.2565295901220712,1.1634784272412126,-0.0048896976227407445,1.209690378388021,1.1146522983859999,-0.6030011682281659,-0.04434614178456486
2015-05-31,-0.5657797584056137,-0.20186434847069828,0.45075122435581766,-0.10901498394309472,-1.1231661956218986,-0.6931129287669261,-1.6491351578635207,-0.7133825697234623,0.8891462022229841,0.8897375880629007,-0.2672567568251533,0.5677823459104716,0.6149720591434011,-0.6139855562703228,-0.06870372879301857
2015-06-30,-1.0299661476167328,-1.069577401186578,-0.22932677263689707,-1.738552150851598,-1.1972971180220893,-0.8316434164512349,-0.7444928029646961,-0.38559882946270607,0.4308111180808793,0.5772234060556953,-0.7730683833234814,-0.3254153207676157,-0.022548833579826445,0.026590940015836225,0.04577070082847251
2015-07-31,0.3606105170451148,-0.6434413357899863,-0.1732565308338116,-0.17683949325669487,-0.897308497147613,-0.27411229416843796,-0.39312957491293127,-0.43865116684891814,0.5573644744457722,0.6055181523337174,-0.5824274799729425,-0.22647322756841512,0.023121998931227395,-0.06807486404412474,0.008250871889995596
2015-08-31,-0.19755629183829695,-0.5020920873501151,-0.17914059603606244,-0.197512191745903,-0.9203836063175761,0.6443571091128819,1.1647229087266153,-0.33191899730407076,0.47873614291888533,0.5205203696894045,-0.611128203702923,-0.20034048960174855,0.0073680196875116075,-0.03890592543851252,-0.03682424433405175
2015-09-30,-0.9017760426991541,-0.40654533809991306,-0.39696275337647263,-0.7410717446167175,-1.5979497966918685,-0.523610313070001,0.23432470326138566,0.030993879805797334,0.09915353683659679,0.24632254247512747,-0.9213588256431322,-0.4531085875921355,-0.2188071025585143,-0.08768400899480425,-0.019802627296179643
2015-10-31,-0.5829420404665758,-0.9459007867620536,-0.6323746454184161,-1.2983918140662938,-1.626166022133812,-0.5603173448984503,-0.4060052078289275,0.3890883898187893,-0.20973167211591734,0.009656832413767689,-0.9808836321306857,-0.7973607122279169,-0.47592331695373746,0.1256442218148523,0.09372790099319536
2015-11-30,1.0542600700049285,-0.2447936847499683,-0.647206421957616,0.38850971975450727,-0.5549755297691846,0.8249574590040764,0.03267122781054902,-0.15396227318512282,0.45538251790451456,0.3841142181348921,0.01059248791367431,-0.6773832254335274,-0.5047126245009438,-0.04800807353194511,-0.011947573421118175
2015-12-31,-0.47626155008210036,0.0008440682635981672,-0.5405550981466875,0.15978715321219147,-1.1280949356753256,0.6449472855384321,0.8577325205526636,0.11387178397706639,0.19527029316440905,0.1618063150811322,-0.26246472323216574,-0.48747165345667093,-0.41236400863928857,-0.029929713514397063,-0.07657649969705027
2016-01-31,-1.4065693941685156,-0.4442063740090813,-0.8043850837492497,0.9367879350760117,-0.5225371733514543,0.723342019023422,1.0663811267466332,1.1339262695862702,-0.7899751745422915,-0.6050178215004005,-1.0028349483537313,-0.8009412404271714,-0.7053657235490114,-0.009486993086398566,-0.06615458982589593
2016-02-29,-1.1901122962084343,-1.7108483990490049,-1.1452945755101178,-0.7801921077094751,-0.23480251783622594,-1.3898475574397866,-1.2374681073656832,2.312719845443904,-1.7643844952264363,-1.5971831782129127,-1.4268015858332654,-1.1516094046523162,-1.1469823100603118,0.5870366225166909,0.014679162663049075
2016-03-31,0.0025134844296381734,-1.3755117722271568,-1.350844449582524,-0.2813595047792009,-0.17556681960368975,-0.5341605822991362,-0.6614573956206165,4.1175127808978065,0.7483528312452112,-1.8965476660864822,-1.0835879651408304,-1.3683132344722178,-1.5242858670625576,0.5069407285720561,0.10289847091805138
2016-04-30,1.2625311655999165,0.05286881362026552,-0.9842063214743143,0.8606960183043048,0.7344235244872681,1.3813487341154287,-0.047075518880935086,2.1084068402365728,2.679134292116403,-0.5328984045429136,-0.06831281662244278,-0.9208903720824966,-0.9751203234151197,0.012565038263372325,0.07896760875575375
2016-05-31,0.8455356580672172,1.1352211707752777,-0.6720566365804154,-0.519604221824721,0.49000044283187694,2.500756074030805,1.7680609644378777,1.1204973381417385,3.498118980100278,1.5151209261359633,0.715434185667184,-0.6505805426294055,-0.5944313854530262,0.46270070410400727,0.07459597541676175
2016-06-30,0.853668714330629,1.5803874909372546,-0.18880690804270225,-1.5094826635979006,0.6911180790953745,1.932347158863286,1.2179754083026644,0.3117591564963255,3.023058551548622,2.8915556855684454,1.340080763089483,-0.2178186896537108,-0.06666814118440169,1.0394189021439184,-0.09763846956391618
2016-07-31,-1.8523877730554703,0.12539223000899063,-0.6373566681929722,1.471221498038529,1.1558720173108403,0.6510891368869404,0.16992919381160404,1.1571741013216301,0.9996568723202909,-0.059250351113423756,0.09567495457299954,-0.6426353404301649,-0.5573011523350037,0.42059470717306524,0.05443520655501715
2016-08-31,0.8064192785535866,0.028822928556352042,-0.42478434621358857,1.3045204490149807,0.5171484082628722,0.372259751376315,-0.39292755749333896,0.4903035066851416,1.2621267522440096,1.0171849104876785,0.492716498446786,-0.4232988743172645,-0.33238137892104513,0.40799932749429907,-0.1540280481513428
2016-09-30,-2.608535450857083,-2.1869581781010017,-0.7555704974685361,2.0575422451925975,3.1467385685516507,-0.11977962951012265,-0.5856358220965074,1.8275169969982237,-0.4520852986811867,-2.625382441174708,-1.8569039445717048,-0.7252066243410911,-0.740623253026214,0.345688614578882,0.09570027148081432
2016-10-31,1.3685872788794402,-0.1515388510496581,-0.2934479071878162,2.784173750747524,2.6926767861542076,3.0256272961651405,0.944620436187766,0.6429992911755734,0.3927593581225761,-0.29833488369054667,-0.4593187433403282,-0.42541956223156185,-0.17159978216381913,1.3392402896902253,-0.014931515130124131
2016-11-30,-0.23023946567398254,-0.7597741990210465,-0.6290382337168204,2.040518572835004,2.076451167805571,0.9290284196758738,0.5769354212627962,0.6693925019339829,0.17967498553290664,-0.5210037302718077,-0.5212180726425863,-0.6031623794290739,-0.6080527605606975,0.17730535294670555,0.11787100574660957
2016-12-31,1.7008891741577812,1.8926123549349532,-0.035969410989612684,0.13839230659664473,2.3604372264298763,1.8952238929315661,1.1888768523309525,-0.6961279376653265,1.1148039598323132,1.6417477906784428,1.503011293475494,-0.2582856040675732,0.03859247715347378,1.2424695266764445,0.124873329881408
2017-01-31,1.6387954614729445,1.9698197236431483,1.0470413198162511,0.3982320236747429,1.9259719557635406,2.803993795698973,0.9140168417613507,-2.047152596043943,1.7189566807834085,2.7135943606652955,2.866965925987642,0.371754605070439,1.0032349990134914,5.729593440322151,0.02454110891611766
2017-02-28,0.16613492455715775,2.0717642159499587,1.676110579681218,-0.3247834807552963,1.6976755279054865,0.7323133428028163,0.6586253161166111,-2.258611323894432,1.3353912830248011,1.95116991808772,2.198615527571503,0.7894090271502074,1.5341829498935338,1.636895809844746,0.050232125486333275
2017-03-31,0.50918032341517,1.3024634891862046,2.0080801656268776,-0.44235747819936905,-0.7706381519086769,0.12977970217866322,-0.13923630127895736,-1.5248419767467216,0.5077762980845922,1.7338811867728494,1.7019813457879422,2.6020133450164824,1.9587166761939554,0.4137175628053965,0.14313926749420636
2017-04-30,1.7650053861064237,1.3734984154558048,2.4302676410126955,-0.13487181725905628,-0.4070713982543361,0.3238979405431926,-0.865272581799795,-2.4101536904407337,1.1414695356925453,1.9481533013062622,2.4837731951134567,2.6364484065472333,1.969697630845604,1.032460577081495,0.20520133025081427
2017-05-31,2.370129608142205,2.5762940287116782,3.3590174990780888,0.3616935977157461,-0.32969481043404403,1.9624518279824408,0.9705854578519734,-2.653388984535615,1.7330845254372025,1.9730460161718326,3.306290204589418,3.4832454203418184,2.2630096851890116,7.505451905880644,-0.046210094274956655
2017-06-30,-0.8673126439249663,1.5636663068583776,1.9213025403276758,2.0342065331428243,0.8206583147775339,-0.37717558560984604,-0.07726524069036766,-1.7695582856917627,0.9305966950143241,1.131293863279798,1.2262097799832035,1.309268813104166,1.5138380982034947,-0.5167500027585538,0.1434416462340716
2017-07-31,1.3335047752162996,1.4372978774261418,3.287095848587633,1.8525459034763738,0.843777461072247,-0.05233221766472424,0.0553357301312463,-1.708857775756066,1.1657213764274361,1.1310851271700777,1.6998602642172824,2.324014677897279,2.2801647258654523,0.45545178022043165,0.07500405317723237
2017-08-31,0.46722295353414384,0.5000069311581153,2.7406874447716687,0.6245868469540891,0.5720425370018712,-0.4524089621599852,-1.503346106500008,-1.453025086576067,1.0061978875483268,0.9133722351486053,1.3369352989307164,2.2467788489285443,1.882550829385307,-0.5077323671100246,-0.03662135468853665
2017-09-30,-0.8244533258669184,0.5140035813612305,2.9731522096031613,0.42604488879017105,1.186707965752281,-1.2583121146172873,-0.7169193749437632,-1.0949285710509504,0.4905346469574786,0.5200395414799197,0.18381615542934354,2.098608939613759,2.331294661542339,-3.170352973834098,0.06797399855651058
2017-10-31,0.3553488484002209,-0.0016912927497840693,2.289666328806968,-0.47662873878363077,0.8880477271126218,-1.2344130246577842,-1.115476280162009,-0.9805066664250327,0.4797283758253263,0.4424863802257129,0.17411091614121596,1.8375399252645699,1.7140745549891925,-2.4015955599305983,-0.05351421567082614
2017-11-30,-1.0638202445588902,-0.8667258187114865,1.8072525438869227,-0.45419105872807786,-0.012990469139136209,-1.5426284634286984,-1.377847484334429,-0.722309200627662,-0.0046789951488433665,0.11608411216492591,-0.5724548859302101,1.9501175064352465,1.5120529637298867,-2.615991028505462,0.06539162352877956
2017-12-31,0.35174585972093897,-0.19495463236361643,1.394532883001157,-0.33195971206786623,-0.42670779048343455,-1.2898063495623635,-0.5354467376143603,-0.6757277931898164,0.0549376059328674,0.10066548653481285,-0.3489886725786699,1.7186479159248869,1.0385179316044602,-1.7837738974300346,0.05052225270490026
2018-01-31,0.1496057271592919,-0.3106980865123767,0.9811394984583657,-0.48833171548909426,-1.470503172727261,-0.6868700327353572,0.13388547180029084,-0.6025281622075163,0.04161855756047446,0.049892277157352505,-0.15855915177793375,1.8484846281117149,0.6174860894554298,-0.586569648724585,0.05105940361347542
2018-02-28,0.09985089420555798,0.3406362959136793,1.004446076972883,-2.246026600790853,-1.6489736580896808,-0.40980722773767997,0.8906868843260365,-0.5245092094453383,0.0057681322645267204,-0.009657592852663419,0.040125986470533094,1.9592828885844151,0.5598975659270605,-0.17733391764438158,-0.02459632093026588
2018-03-31,-0.8739358082760345,-0.34415939425431025,0.6405123449345403,-1.032419375905103,-1.7335638741096433,-0.950261040760581,0.16889119304137812,-0.03735377707414059,-1.6110379618026571,-0.26125421901372325,-0.5287480928040025,1.479554189404673,0.7307009953494433,-0.7525337350271271,0.1719940923791498
2018-04-30,1.5127939796307226,0.4623819711429767,0.6897240647280953,0.6300247873642698,-0.23323587463853634,-0.000821557160769576,0.4490613407038925,-0.1749670241976353,-0.6657397868447039,-0.07613464398913511,0.756054327467033,0.5909498741024789,0.4512592301010542,0.5851662101895478,-0.14591738627844977
2018-05-31,-2.245849556974087,-1.0384893722969475,-0.5842773884677646,2.407237092778272,1.184952516213192,-0.5116458081769054,-0.48706394807320375,0.21922344174521075,-1.7589186954004612,-0.6735374158706648,-1.1304982471651501,-0.7806854137542685,-0.7167171176310883,-0.06411078058782597,-0.08873421579199475
2018-06-30,-1.3478745302559292,-1.4275489016111769,-0.7506028543124819,2.320345439757671,1.4787720544379832,-1.5076443407435287,-0.8282312159011944,0.5216399684456234,-2.2249621188565514,-0.9863815681105463,-1.8818680022616225,-0.9272572239286877,-0.8357587299930569,-0.5160352234932796,-0.05413907067395664
2018-07-31,-0.8825848421059425,-2.9114472288966953,-1.274783492485833,-1.134719705427518,1.3055907276673138,-1.2503619173439569,-1.9631184204215582,0.7366376188020936,-2.389868078597847,-1.1355966338391252,-1.9960542822436858,-1.2487345383371744,-1.4695496803568429,-0.07254848309265652,0.1198287233796767
2018-08-31,0.8911658047830981,-0.790814426923274,-1.171083797263938,0.6224555683155111,1.730744543066646,0.49403171189230577,0.15571582743994136,0.5528513636872113,-1.4937440912970084,-0.8494659216337191,-0.848775713525895,-1.1950943207923808,-1.360043786692099,0.18180975815267772,-0.08593854833298642
2018-09-30,-1.2608011784440143,-0.753076083734562,-1.2924524696561348,0.5736212215979335,1.7617870231138693,-0.9251560351138579,0.1617336468390031,0.9300352221425544,-1.9309927399127833,-1.1314493493190783,-1.3840369926933425,-1.2581919089872673,-1.4621843809679822,-0.035364238043288435,-0.052492158216865835
2018-10-31,-0.9973603652349915,-0.8411597238343197,-1.5826751777609853,0.5606948527020521,-0.005815022242965538,-1.4901954836047653,-1.1608250328765943,1.4692265795855053,-2.247366338693363,-1.678575797621641,-1.3991622652367912,-1.4418257190417403,-1.8507762790345519,0.14165975781560855,0.06266785737669167
2018-11-30,0.3097669908532283,-1.2038830323823055,-1.2827467244940032,-0.24228994088505815,-0.13718567239994994,-1.3126747020307847,-2.625894371366437,1.4046273496633195,-1.74905931740707,-1.4537152528693489,-0.7274473795637677,-1.2063094965306718,-1.4250991816295706,-0.07404511045969736,-0.032528589801651596
2018-12-31,-0.7448269870398146,-0.8572985594225202,-1.5181690062802595,-0.6302416307442172,-0.4023047613858753,-0.9001372483645366,-0.8317717905771619,1.893511170560382,-1.9048835418492127,-1.7201833373301596,-0.9493116779502746,-1.4032137356496366,-1.7264490266524988,0.10635056944831284,0.17220533273907507
2019-01-31,1.5290904230303242,0.6485948139393215,-1.2053225106579526,0.46116266249513665,0.6897973192241713,-0.4386984978874505,0.9717951547030381,0.8018765618954712,-0.6675390142386489,-0.7057897897428833,0.2839344615372758,-1.175864939625714,-1.3391282279885288,-0.0049017814011484,-0.10722409584940376
2019-02-28,-1.469566295340255,-0.436291364010104,-1.4856592693192405,1.5413701061783467,0.8055724677585024,-0.601020491284476,0.677928712258446,1.5271738040438838,-1.4620248093594561,-1.3473995120194249,-0.555195951634746,-1.3704384122631423,-1.6162152052988223,0.22267863553937225,0.05474921905110777
2019-03-31,0.2781724861188482,0.19392583489600368,-1.2202763982908698,1.287644500117422,0.5609618436187384,-0.6460993807148068,-0.45616183042292335,2.7539712020386458,-2.1487628095718794,-0.8411587333384031,-0.1807876722072148,-1.1853356733599747,-1.279037132461594,0.15771647207400516,-0.07357856105364725
2019-04-30,-1.014960945611933,-1.4218402012797402,-1.564890185347559,-0.19637755829463735,0.6500502820284193,-0.35243823464291846,-0.5229296758160159,2.928167017310053,-2.536809685520421,-1.5724234919233233,-0.8616480186501345,-1.3978081393249304,-1.7878566636131252,0.40647484795010025,0.19914657300285957
2019-05-31,1.8409429136587092,0.7024978060244569,-0.824615310527342,1.0728876436057577,1.804999606235521,1.1799941279133903,1.4681818345099351,0.984727393343535,-0.7589157372178679,0.7333471961147094,0.6546928265139919,-0.8780259621366024,-0.7908270813506114,0.2989728281346854,-0.07850394146017181
2019-06-30,-0.9873974468464402,-0.11908302220358084,-0.7414319997078672,1.5524253205127423,1.9198705002599457,-0.176244240204338,0.7785058566512275,1.452468597166883,-1.4054635130665671,-0.16763347051270608,-0.2729162869649763,-0.8018756569309976,-0.6777268710288992,0.2708716377068228,-0.15572244552913403
2019-07-31,-1.7432441098073364,-0.6814877981885727,-0.8924798126359648,2.1396460373890904,1.5403261227177603,0.09389277695155425,0.37325252805718484,2.263565936411797,-2.2844976498534693,-2.891142894193161,-1.48869946484064,-0.8654830189590382,-0.8748266906453906,0.42747321487790885,0.033144953660150744
2019-08-31,0.28634039692136876,-2.01980418532838,-0.9751013278959172,-0.11635946738696173,1.2035742402657486,-0.6112258463842525,-1.550762667816136,1.6203439594751576,-1.6975168738009287,-1.998167968667036,-1.06573514549798,-0.8870909469017423,-1.035477035123906,0.6296065696736518,-0.007126690351279342
2019-09-30,-0.09579393247075337,-1.2255690555767669,-0.7552980327604691,-0.014520872533029576,0.9772773632991935,1.3794455882550143,0.7630886732499882,1.4050727870070379,-1.501760245006575,-2.051152926500518,-0.954467370520166,-0.7323538313640666,-0.7432782926256661,0.5045094001266771,0.1022020870354318
2019-10-31,0.9869116964081129,0.9513107310079926,-0.35603411144197783,-1.0087105004220063,1.077733916546859,-0.13260447620826038,0.006249658072931601,0.5894698612663801,-0.686029534105239,-0.1570117882583444,0.15557954606006785,-0.4837889495373598,-0.2288996704176911,0.1482160120183689,-0.1342444649476843
2019-11-30,-1.379719743411517,-0.404580031979911,-0.7513548107079174,0.4025157048838615,-0.022466449940613288,4.25619476209961,2.2753205269165915,1.310748910660598,-1.3846862590069993,-2.6071058947423746,-0.9302093897915287,-0.6711291870208073,-0.7956118725595087,0.24963161338344128,0.021913227430715297
2019-12-31,0.193185434558238,-0.16568514811516433,-0.5664909488635498,0.4002787666929114,-0.026902669428568345,1.2919740991014836,0.567170084313493,0.9611054834917188,-1.0529232867425142,-1.849523656866479,-0.325965733337495,-0.5272542896078641,-0.5436972575114473,0.37603305380994073,0.17269684341974492
2020-01-31,1.6681573517475563,0.43137503800466276,-0.505619785070491,1.108442634472784,0.04316000030444707,3.426921195293461,2.3138834974257763,-0.3730738622416122,0.294486940739306,0.9935051584589747,1.5224038844450152,-0.46414234879149535,-0.4980579678032397,0.5900476079372022,-0.2501703311051168
2020-02-29,-2.34108667375978,-0.502073467519039,-0.8577261512613267,2.3881996905934053,2.2221339990704463,0.8493468532613863,-0.24173971624707044,1.5278829697033915,-1.5188779449288712,-2.7206240574835725,-1.375591285624606,-0.5743461160430078,-1.0671840913965047,-0.16891125569011342,-0.2617611816317511
2020-03-31,-2.114398504758231,-2.80983100375764,-1.721581916011208,2.958036002118979,3.4030690379107944,0.8166514999806019,0.4481195424980437,4.126182388361036,-3.053061633812469,-4.290014569292681,-3.2883032181977017,-0.8342080597044541,-5.425889195801342,-0.9234140413202782,0.17739164386670903
2020-04-30,1.4872083737448498,-2.301085824233733,-0.9957189943933126,2.5568030023318986,3.580215175942564,2.2040003556773713,0.2967124138181597,1.5822309750755892,-1.6813054114600792,-1.6576580081547996,-0.8225394561035657,-0.6209353328934384,-1.5496134180076697,-2.2260913670287956,0.0023139231303972198
2020-05-31,0.14838768392004928,-0.2797348338766697,-2.1992234956293397,1.6346683555125456,2.678408730744879,1.870783325834795,1.3580686635637602,1.0959209941325336,-1.2999740336035244,-1.3629531624071192,-0.5240538523771227,-1.5359100991401997,-2.9174042424532183,-4.383141535936605,0.08948007864899046
2020-06-30,0.7821838839028848,2.204167806811562,-1.2342542572841928,-0.8098345818594328,2.404723783718583,2.1714289836168645,1.9728794775289706,0.5464929632236699,-0.6926979204048082,-0.5618630328550016,0.5876045915629924,-0.9387394198987172,-1.2323800116079497,-2.380943639954727,0.1087011781053055
2020-07-31,0.8708839103927385,1.4840985284563306,0.5656489815679051,-1.2817089091722955,1.7699259581419189,1.1773005837627297,0.667855593586284,0.08600738804466412,-0.08777117309590035,0.25650217930570546,2.163993042802513,0.3833430953832003,0.7211509599956196,0.8849257341006064,-0.0642647302910055
