GRASIM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-03-31,1.0089249831009526,1.164809198507948,-0.783115111980598,-0.3615489486910051,2.369781409318378,1.135823530934644,-0.14026325186328056,-1.2704638299438968,-0.29689344960814357,-0.3286584485452953,1.9774524308387365,-0.3862699762984874,-0.19611064809727088,-0.3483788938343118,0.11860406538697382
2009-04-30,0.7976956572154007,1.5243765339937825,-0.4332795340707077,-1.2431114790348108,0.3454094726230048,0.687247753704632,-0.21164408384586078,-1.3643659634251846,-0.126289892491694,-0.09035309659648245,1.8792502420314137,-0.4452115111538742,0.09775444322719659,0.23174488138759736,0.16604000419209736
2009-05-31,1.1081983511430589,1.4757822035996138,0.07970364123983027,-1.0160602245625185,-0.34313547424620305,-0.15897166613842878,-1.1382860061003761,-1.4866367781085654,0.09587937753554866,0.21751939608917856,1.8413576421971762,-0.12171486460557336,0.44107058476008104,0.6551154070004467,0.09442419607776895
2009-06-30,0.6131049964341124,1.2386589319084238,0.8720149280303539,-0.8202497683560017,-0.8889060746021694,0.3286090351021319,-0.4047639173570836,-1.480198669902619,0.25193107279436133,0.4065312229820292,1.5609110856193613,1.0809417827194023,0.835970353538732,0.8334836737211477,0.171526950973544
2009-07-31,1.062208418974512,1.3532697449575255,1.5618770183435489,-0.7264935602258549,-1.3280765433548178,0.54055921808251,0.014486842344851593,-1.5305885450966956,0.5159385754634555,0.7225224759158312,1.6266138365500091,4.885281574745955,1.0634365347863581,1.302984715943824,-0.02268466455551548
2009-08-31,-0.11592469882142134,0.7432372083634047,1.2006161698956206,-0.13943874487597469,-0.6859365971672992,-0.7779857173925155,-0.2066497624553164,-1.4170948278988662,0.5551040406472785,0.7256015270956979,0.8761359758296854,0.9399154418673656,0.9232032634738593,0.07450702193867377,0.03344437306127086
2009-09-30,0.22128670592196809,0.5554489322628696,1.8110912138483062,-0.1344520406032397,-0.626379617748298,-1.0783459065625356,-1.0392270064209561,-1.3675725268324888,0.6875947853506241,0.8416178799940937,0.6065930362224861,1.5105873668319376,1.155988824386602,-0.562519557685787,-0.2389648457560396
2009-10-31,-1.3909109275490619,-0.6082519785445728,2.8522785885181405,0.3326530857284886,0.3398598129824193,1.1528700213371188,0.4063213241200444,-1.1360328171742256,0.4926602528524456,0.5117735792059169,-0.44768235781890015,1.2425179434253297,1.8925770771417803,3.5275245287096277,0.08628170951012228
2009-11-30,0.6352878935393194,-0.24112960267169467,3.5739049485719456,0.6381247820119047,0.16208972029150157,-0.9930615669836365,0.1858945087479393,-1.2224698983146596,0.8582989229307674,0.8319659573975379,-0.14815976435917416,2.017471704724603,2.2198037662191155,-1.6585420150492716,0.03880756728932231
2009-12-31,0.33959387202765545,-0.1833655656516784,1.7230746094723486,0.6050831959987772,0.07122850895751098,-1.6794423829332958,-0.6511148431763538,-1.2529027070187724,1.318231626851704,1.0843721674637314,-0.0029641027796026504,1.0958815158191475,1.2934989482664223,-1.8652516724155541,0.04893758069509134
2010-01-31,0.37923573386548914,0.6814236567675236,1.81267132872475,-1.0679766471407441,-0.23210974858968358,-0.5189900996593593,-1.3903838034470217,-1.2633735549658154,1.9331029288083421,1.3128888234613776,0.25300991157781616,1.4735168565504684,1.304716655409381,-0.10225153557589434,0.03671227019687479
2010-02-28,0.25129695865338,0.4848869679836057,1.3208869158946348,-1.1936635385914247,-0.21181406766932945,-1.0073233600506046,-0.6408501225821328,-1.2187200673373482,2.4170691949712437,1.3962455482563596,0.3789242817924904,1.0513438699472692,1.0178817321536877,-0.6984702867285715,0.04297707889520552
2010-03-31,0.27336448480570014,0.4510224280735133,0.9739854307102696,-1.1215107125752413,-0.19885814192833873,-0.8410560561635996,0.31199200222064805,-0.9695968333987971,2.025242665950154,1.4314057693842779,0.5228396928736038,0.7426727025319009,0.959104582308897,-0.24638558186752152,-0.03090509594404317
2010-04-30,-0.208623166248566,0.1594763655287092,0.5768685261239038,-0.7096647188888195,-1.2781712709387592,-1.3066503782924583,-1.4665737378950812,-0.8543998279130945,1.7218051458945085,1.2373762407448556,0.17385564451903068,1.867514745602735,0.7063821055681394,-0.37026172642111765,-0.11051308728723662
2010-05-31,-0.7001588064168113,-0.3165799381850039,0.02504795092902742,-0.351786345619593,-0.8978915008473746,0.5796485890094595,0.9401379215513155,-0.6613864279181398,1.0381123931381,0.24794316323913898,-0.34686029423205106,0.002072691403131447,0.33736094621305424,0.717741392251596,0.0025713734745747775
2010-06-30,-0.008386307309805977,-0.46483628603618216,-0.13351316439825137,-0.5681892802755363,-0.9209944088079408,-1.0692314378702414,-0.7888220156996248,-0.5824252397827555,0.9806754936716411,0.22853151090404156,-0.35933708939961456,-0.25336254300930877,0.21344973445687973,0.43280421773729727,0.0034838660097611155
2010-07-31,-0.050944884364900814,-0.39181361567126183,-0.38717816420582013,-0.49002876998060774,-0.9719365894138443,-0.7673965952768662,0.18413961384509725,-0.5024875007838732,0.93084586794434,0.18302521880275863,-0.35256286281145444,-0.7128710858862181,0.016361450800831265,0.6153641188430989,0.0971309384400287
2010-08-31,0.5230417510818072,0.2374355802344929,-0.2455116383455504,-0.5949579641425804,-0.7960319275558188,-0.08234109146917128,-0.8622765188557002,-0.5317869634412764,1.4377679826395966,0.3623499747251305,0.04358041796616241,-0.45899752601044475,0.1181610670745484,0.5117626821619868,0.09398848871425691
2010-09-30,0.4949387993326794,0.49891478387754007,-0.1785141055999877,-0.5718200060667924,-0.6741233676590366,-0.9337246907412372,-0.17705857091894622,-0.5383912666390259,1.838400463157946,0.5193734578716873,0.43388236098139077,-0.37270889823274495,0.15304510693058196,0.46248280335424224,0.00906497331413156
2010-10-31,-0.09155673625024022,0.4782001992758812,0.22697926160617415,-0.5787983516335725,-0.6970740724372791,-1.5271331385085614,-1.4830550652303005,-0.4350969813404332,1.6492693268632805,0.42160649061823113,0.34265160898151736,0.2238111273190503,0.3865126261506826,-0.26715406802544167,0.015430636494425906
2010-11-30,-0.2569233108387462,0.12659291530864533,0.021361568909981615,-0.5444647088722728,-1.0227073645444238,-1.1766733555456619,-2.1438805714635785,-0.3723582068692559,1.6379709832676173,0.33053460649553895,0.14289436051989543,0.381499336045946,0.22057646395909494,0.0012494056666283225,0.02916357572011593
2010-12-31,-0.2088349515616875,-0.30380556441773504,-0.06931501149315236,-0.890507753937166,-0.9761717723184549,-1.2937048986731048,-2.2691430111167152,-0.3185223887940648,1.7052644690698184,0.3092382105864686,-0.042002679186221754,0.34278181778205136,0.09621062465691127,-0.04835517557518019,-0.02657522711959377
2011-01-31,-0.7293150470204747,-0.5967171132316764,-0.30341506961495623,-0.7307458642642232,-0.8293525130237925,-0.6895959798083808,0.03197580469501273,-0.07588591925128378,1.282918953818235,-0.08654775424616792,-0.5254520474352065,-0.21029234180898476,-0.11956035520327674,0.2587787387172456,-0.011513895967453381
2011-02-28,-0.5585113417788796,-0.6998051294920719,-0.4861698600159093,-0.7084312168173498,-0.890915966366687,-0.7550012050740214,-0.6517253418033782,0.19104558159896742,1.0106890700355733,-0.5437467533536225,-0.7740598182566291,-0.39616322394950243,-0.34718151678002307,0.2652793573595345,0.08568969385428436
2011-03-31,0.5955233245447779,-0.33730855488695755,-0.4733809733308854,0.009190200739562893,-0.9344476924416718,1.0351548431269297,4.147605125733301,-6.497573783213402,0.09196170287437574,0.2675002299981863,-0.2603457702034412,-0.15896676061026155,-0.4994550165371342,0.579020401638004,-0.0018140372194455617
2011-04-30,-0.37457885569830984,-0.16156578241723654,-0.47526802956479075,-0.11708234069305513,-1.0525781525518718,0.031034852134378028,0.7843674493184172,-3.6890684013588446,-0.15353862192331935,-0.003970527818379915,-0.3268626037726127,-0.050721269074654796,-0.5464083883150598,0.24327640411680454,-0.06298903029611802
2011-05-31,-1.0471483172214615,-0.38693209645307725,-0.4104687339402765,0.2933875666585204,-0.6958666295378068,-0.25030416659332283,0.8917929980770456,-1.6474525429153932,-1.6250843451693069,-1.429480639103923,-0.7493088591711742,-0.10918391570710226,-0.4959983494558399,0.06771578589578937,-0.09413495343801101
2011-06-30,-1.3624298466437803,-1.4352725489053901,-0.7098087975146169,-0.3447489684989494,-0.3501151584407896,-0.28638465935795354,-1.821825485705078,0.019689783207544283,-3.367970245920325,-3.1465699931317617,-1.289254353660261,-0.7928816860680844,-0.7156616842985095,0.20991169887262734,0.04666877913643364
2011-07-31,0.4698340047361982,-1.042141432333754,-0.5838003323995808,0.22666770113410487,-0.2057194828400667,0.35088998942473953,-0.029650264849885376,-0.6251955231178994,-1.9424342901658107,-1.6589914548569258,-0.8098894751438664,-0.6451550743170115,-0.6171410636995344,0.3140493633481152,-0.004999598360179007
2011-08-31,-0.10589231604233185,-0.595504425270751,-0.8069192945627343,0.14038304324257267,-0.25783065528946303,0.2292202294440777,0.22017500348559402,-0.46951677263938896,-1.743664205177424,-1.460173548897286,-0.8366183360507805,-1.0821294013487706,-0.8017425302328427,0.3973895922965221,0.069282908000543
2011-09-30,0.8786285347292148,0.7629106837545853,-0.8263295156231623,-0.5597349246784662,-0.3704514614319147,1.2977021585990316,1.0798852130701062,-1.282174293761104,-0.5564453120738776,-0.06525748136684843,0.2118264611278097,-1.1009062236586917,-0.8224504298629807,0.47892249727700387,0.05751666208126299
2011-10-31,0.6920653694533817,0.8960867791398133,-0.653188977804805,-0.46681025478761956,-0.19733370668052466,0.32479182235681825,-0.038413471504263906,-1.5453554381359569,0.2661924659990355,0.8797014406497902,1.124575647712442,-0.8296117701019433,-0.6882706988945839,0.34458400540666323,-0.057773652214256385
2011-11-30,-1.3537452223385384,0.376122563037384,-0.7673084096055058,0.32197625496059024,-0.1414916349317625,-0.12885901313231088,-0.19456344251423932,-0.5572549814436673,-0.7848612497661094,-0.14822820374060922,0.10865961469646566,-1.0631678189929994,-0.7588699473949575,0.6556756251480937,0.061115868936458394
2011-12-31,0.8915601270503065,0.24379442223155812,-0.6845153902006765,0.45214893097800357,-0.6560760191661654,0.759522092113257,-0.09092779993483247,-0.9544264218260251,0.21723991854241015,0.9248495291580606,0.5794911710687028,-0.7761382420538034,-0.7120034284848326,0.6340956111751993,0.04851495155443603
2012-01-31,0.6408043055479173,0.09915202102129445,-0.3633218028996287,0.8087493796237978,-0.6086885010649353,0.6705654250053039,0.4345794536427874,-1.119253138445888,0.9826131141474845,1.751834951451356,0.8434050762216344,-0.2451408439666739,-0.4699941145928842,0.6104704259239042,0.05911817983226317
2012-02-29,0.8296287333067727,1.309873432094379,0.05805644480801003,-2.0129767713262865,-0.6415407045108713,1.6618333462467458,1.4167668893408163,-1.283148479059123,1.79265589448007,2.602019344657772,1.1177656983114255,0.387778110872298,-0.2055760912727541,1.0464432399444976,-0.05355954736448221
2012-03-31,-1.1761865974217316,0.1537988929512876,-0.6341930240987597,0.5956888339458783,-0.044056100464502986,0.8855130169310761,0.24072640956570798,0.6691150197325679,-1.45505650895593,1.6549097598843792,-0.06616775846894372,-0.6790657503944681,-0.5930916703576147,0.60900582225657,-0.024110401275877602
2012-04-30,-0.5755509579239267,-0.5292122505023086,-0.8311653794774507,0.3394775499864208,0.04594989906532301,-1.2997819682627383,-0.38017318383123544,1.0021657952717302,-1.5606387840096558,1.356904630246269,-0.4722918691681211,-0.742743807460734,-0.7392534801612721,0.23044811247046607,-0.10622909089700458
2012-05-31,-2.0001960448842,-2.121104138367061,-1.2612505712942943,-0.576559690635372,1.105350559456976,-0.45890895450499813,-0.7120058248848842,2.2743349081650805,-2.4467099958609886,-0.4877019737216645,-1.9453918858971257,-1.2056096192698542,-1.1346777294912236,0.4946281219564882,0.13561679038774027
2012-06-30,2.186889326962278,-0.217237029684236,1.215804167701062,3.872121890887324,2.611706454923143,1.724235285693389,0.3453989882061564,0.7468294294680751,-0.8438103270646837,1.8258807343581016,-0.08444879644582787,0.2341416427456649,0.9781353143097655,1.257266827659674,0.08326949911870586
2012-07-31,1.0789325057548764,0.7628765801463591,1.53964450907962,3.1046011271605263,2.536444708921873,1.523187557443919,0.9815832165344383,-0.10103642091028281,0.04655493697282266,3.064102483994805,0.942365951639583,0.3739550390192435,1.0805466329855438,1.2682414441996366,0.04081276996566489
2012-08-31,0.34396812080462286,2.184742503977629,2.0717462697018143,-0.3207932235872176,2.057146375968433,3.107725698648934,1.2166181807586798,-0.4696637163985389,0.4898627872918674,2.738695504345401,1.3398742004616777,0.6796594001513196,1.418198622707984,3.798371114244816,0.10302715910095771
2012-09-30,1.3893679345112668,1.6418368735482745,2.2882593830290854,-0.8710076462084073,1.835388386593596,0.5178261773646431,0.02004875522858119,-1.4000254353907065,1.6451478143807101,2.808576808413758,2.312608115122766,0.9019584737259742,1.350874631353955,0.2291296736856369,-0.0003813501657872883
2012-10-31,-0.2713158921475985,0.8362874208190326,1.3084629206782794,-0.11294209228188015,1.5579598688835896,1.7481834311958537,0.42910741304761757,-1.0517080269282912,1.4385004578816434,1.8404028512474542,1.3942182186223118,0.4178351502837881,0.7046949417050729,1.732579795588974,0.0142109837780016
2012-11-30,-0.033121149098123304,0.6313409678413653,2.2230362179883314,0.02156009602894357,-0.495088055890529,-1.3411475029921898,-1.017012416963093,-0.916666685243968,1.4261280628436395,1.4126916814736068,0.6706721976245811,2.8201158332761906,1.5785712618911256,-2.7852214256296697,-0.05849599093818535
2012-12-31,-1.186280615116689,-0.8779723133798204,0.6941369655244083,-0.6085992761649321,-0.19219342705007444,0.2754248727024918,0.11425525496125678,-0.02107915696685404,0.7767856364427385,0.6876249162709904,-0.5957529932817176,0.7634998989506866,0.4965060979950845,0.03625707656225322,-0.05300144170351527
2013-01-31,-1.0131940412923968,-1.3109053213285806,-0.29641326892541303,-0.6091653183796484,-0.12946221580651723,0.33010464019959374,-0.39422773457520843,0.8146338057493367,0.28887591063270757,0.16690595176746717,-1.3687005487412407,-0.29215649438504937,-0.38538961545651756,0.060529679032354074,-0.016775563728723217
2013-02-28,-0.4305672312760015,-1.5002915367726908,-0.9620292579265001,-1.3085961190637776,-0.2687513193766731,0.9998647506339767,0.8553876536252821,1.2089314037887076,0.17078581928666825,-0.06342567646201,-1.463456654853797,-0.9720885983204716,-1.0665431171433375,0.18544369285441897,-0.04942857482355405
2013-03-31,-0.9233192516085936,-1.3188889136737718,-0.8959152120210445,-1.3843801997791902,-2.1343848405772716,1.045503761326208,0.18641574346252973,2.4822555969945554,-1.3972822047144935,-0.5085774123302217,-1.6481766281699073,-0.3118665529144401,-0.9254179246669881,0.19475347974741408,0.04096486284594883
2013-04-30,0.5444493577385404,-0.4422571131212271,-0.28857743671209785,-0.3456564555244965,-1.396108675527401,-0.9965486739371403,-0.3563905290919957,1.469544365077084,-0.9065750337616991,-0.26064802953635335,-0.7683960956714662,0.3372560753488955,-0.27680486019989625,-0.6016011169746218,-0.026588347755270542
2013-05-31,-0.5213282189050955,-0.4892259997165759,0.4687389974073245,-0.2891797232358079,-1.6322686374537476,-1.6142778480783253,-0.7757593842050228,1.8708303128746664,-0.9969364862601784,-0.5303135069839697,-0.6996290080675105,1.919676924431019,0.6214623821344492,-1.5411487701178717,-0.0335526409278715
2013-06-30,-0.6645297147516103,-0.3375844543790488,-1.026649806538374,-0.46160872088574784,-1.7035374686724458,-1.2523553687936824,-0.7741643518793062,2.386323250497466,-1.17841428876872,-0.9081783405450328,-0.8089190323364385,-0.7672403695470695,-1.075690980693651,-0.22872778925507947,-0.04183089749211426
2013-07-31,-0.8762957595746576,-1.1171227486478743,-1.9142132879442804,-1.6599393655957408,-1.6398236305751972,-1.522540677414704,-0.6012982876605302,2.812692980385302,-1.3895439315295721,-1.4849919826990696,-1.10783411431781,-2.5980981271365016,-2.152586169781159,0.4939932401188885,-0.15795837155202694
2013-08-31,-2.7047582332109767,-2.259014751236643,-2.8906529295732195,0.6446231247011324,0.20327598683273854,3.0349103376344453,2.0954409934713105,4.385345496081617,-1.9343337930192213,-3.097132675599395,-2.367023692793733,-2.8203290774407574,-3.696144878011503,-2.6950187653140607,0.1576627792852967
2013-09-30,2.232305340061002,-0.4957837395247647,-2.15204373685272,3.7685987109630323,2.341315321451397,0.39965751005981415,0.798728276049782,1.378116312085415,-0.9424873885379245,-1.3451320388067032,-0.3599260343499826,-1.6529602772346754,-2.260367943887424,-0.19818789414991042,0.06192270435274342
2013-10-31,0.7497073669076376,0.376587993351659,-1.627008764061537,2.921906371974124,2.142390569187287,0.9938480023320151,1.5278100541007378,0.6583615302446085,-0.5280310625533808,-0.7798237632013092,0.46473917993975067,-1.338641420593921,-1.6078071124792537,-0.4757439974442824,-0.05690948029260471
