BPCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,-0.1343547087120422,0.2798221458525511,-0.7198610540111958,-1.1996336247113701,-0.3079500917381452,-1.0578772712893425,-0.3759726660104124,-2.0580251124267095,0.8649509773468972,0.13156547418421702,0.4209416206315806,-0.5677738366889109,-0.5527141434425935,0.4807049986268323,-0.018024203362277343
2009-03-31,-0.13565644511887132,-0.07061487652902658,-0.3307056844812776,-1.2084164262286199,-0.5002533884275414,-0.27566474963282644,-0.5620459007502993,-4.516003317190381,0.519121034075643,-0.03460232471930221,0.19242511250073727,-0.26065406121053963,0.028247614537535777,-0.09485174821555797,0.030171993300735944
2009-04-30,0.10760724919826332,-0.1383077239695848,-0.26216955189916025,-1.209881185387333,-1.1949186085203967,-0.8930903245368422,-0.7832177085635997,-2.7988914168820695,0.6287519741295172,0.05799317821179799,0.04303355486650221,-0.39800154229340307,0.0011578203708403957,0.010209647133417097,0.18154726329804988
2009-05-31,0.8959147349052097,0.7305948137816222,1.3521815381708941,-0.5644750470564283,-1.3099236915764463,1.6301174083647427,1.9278703418144776,-2.151706442425216,1.6843428621342191,0.9116175717205738,1.05466230608087,3.183422729597542,0.4050764541005936,1.8993022326091653,-0.07754990541993094
2009-06-30,-0.44394154030147354,0.4638584270637978,4.0362279872163285,-0.3761125500702543,-1.1222503128210213,1.1623479795056517,0.9866412398832153,-1.6180674795166035,1.0085921359248022,0.4321155115124141,0.25345302252284263,6.749218882134193,1.2415090929284092,4.433688049317175,0.09723608380034635
2009-07-31,0.4404355703487577,0.7470019280466271,1.3226665544813752,-0.37832792686238986,-1.0560338152516597,-0.19316761852947528,0.6543618302377605,-1.361926469895473,1.4667475857552421,0.78165224191975,0.7149993454603628,1.6021202821312015,0.4755767523512377,-0.24067030938446005,0.06872279282489994
2009-08-31,0.26410993682649814,0.22012924733399286,1.9999489267938155,-0.7089883927541363,-1.0957235214736756,-0.41689825156437504,-1.0099088217951404,-1.1548082541779199,1.6715556613290465,0.9062242568079072,0.822337976405791,2.466019355587928,0.6804605265914566,-0.5461434062484004,0.12283864491040013
2009-09-30,0.5151158724896585,1.0408830957082917,1.5055003986526492,-1.3104080986692603,-1.1432070321027723,-0.018545055168974204,-0.751991156763913,-0.9935332606325689,2.1162794478252427,1.1584347915260427,1.1586058293600858,1.8603782128716324,0.4497951311345821,0.2287875287403163,-0.11553848297190529
2009-10-31,-0.6814659504722361,0.08269007155662565,1.9380061792010606,-0.45853964163512306,-0.8130999076239293,-1.223539023330592,-0.8898005318601824,-0.757109903564789,1.103605833653643,0.5084910464601814,-0.06629004769427302,1.6472870421584012,0.6990372453419833,-2.1581909585243197,0.14316341011757555
2009-11-30,0.6323841265067739,0.39341418374290776,1.3798943644221833,-0.3157684396762721,-0.9397586453968284,-1.0833581534001744,-0.672590689261243,-0.6558042654512265,1.659388344245134,0.8762652677189394,0.6472037929242567,1.3059616365663154,0.4034851761437873,-1.485201142678088,0.07404987484070631
2009-12-31,0.2810184274607398,0.20137790851980822,1.3459130001335518,-0.41513056788742364,-1.1516002536144871,-0.8989887274255649,-0.7878126661033397,-0.5365500716107149,1.8709868911548129,1.0259022926895736,0.7109840427000401,1.6131841990301625,0.38166382712551744,-1.1848813395902211,-0.16132007492619588
2010-01-31,-0.8834417033938785,0.059881561010416695,0.46194073405438835,-0.19127772393146256,-0.6911244900379546,-0.7084593402349486,0.24744331348009613,-0.3429932047147959,0.9053948560360854,0.46435861365678444,-0.5246036650833267,0.22128004924058908,0.23739617385671227,-0.5022844604096093,0.04193076500750162
2010-02-28,0.14126541535615594,-0.3878515540097832,0.6740945131344345,-0.40486253878597556,-0.6568138197116806,0.09560432985652127,0.7674552819447642,-0.23046351016860833,1.0148799756829707,0.53337531661043,-0.3502858163074133,0.40906235365468835,0.3042463469155709,0.15401793293274205,-0.0850017921426724
2010-03-31,-0.5440516506679757,-1.0544857208952119,0.41677155987395925,-0.5665880864737413,-0.6750833419710341,-0.30798906316505253,0.4622768448635962,0.6815888915878391,0.3444420826909327,0.21148348714477572,-0.7908252922698118,0.21552205403097738,1.1228316091291748,-0.19551785044161588,-0.0009269989076343486
2010-04-30,-0.06370623784231907,-0.35331707037637067,0.2979610339637759,-0.8652430665895875,-0.7344595015940202,-1.2687660227844488,-0.326121253965215,0.7168444773156227,0.2818938969814546,0.1734829901758482,-0.7826211864733005,0.16691897251163731,1.0157432667842574,-0.8686196995577268,0.11590064575538601
2010-05-31,0.6251677770117116,0.010137137607983914,0.05417328376756049,-0.46575335244133986,-0.7501508230640056,0.2959778763674572,-0.11778976215455583,0.6145159670213639,0.6757345938969608,0.5243665938258061,0.07666718835140349,-0.03829446046148455,0.6210458894947418,0.23657902878323056,0.1313868274979583
2010-06-30,0.6607629300838634,0.9658579432563147,0.8241528191271048,-0.7451835069781247,-0.5575112552337071,3.740336957046853,3.0330483748482844,0.5661750510050191,1.1784551920380528,0.9509162394967497,1.0477984180722317,0.6093518218074403,1.267329926673178,4.484095983493865,-0.032572573202323124
2010-07-31,-0.5826551200020472,0.8287410375878288,0.21704042987490985,-0.5114017620255709,-0.8667025770896867,1.8843128097283894,3.1315388995812663,0.8164427506871521,0.859932615077059,0.6856238285955422,0.4531133733192579,0.3814861930161489,0.7851299689457345,1.2686810741051768,0.17116086661581953
2010-08-31,1.2633002519622736,1.1171547108287185,0.6061203755390765,-0.25894537608215434,-0.5611852578445774,1.048934951810051,1.5946425863957248,0.6861652011835986,1.6680815521656502,1.307835417996108,1.8580437458183408,0.5374536925675335,0.9692512853875455,1.0822478789206886,-0.015568225471659964
2010-09-30,-0.4713112578944698,0.07511363802905857,-0.025301126053875786,-0.07224759857275097,-0.7172619526082501,-0.057234232226715406,-1.4956274190166932,0.8435062469228886,1.212971595010713,0.9256308554797171,0.7252874521217798,0.06290313015040427,0.3357000934335539,-0.10635780357766361,-0.026278884463840423
2010-10-31,-0.510433850536984,0.24802387169097573,0.30500520018207045,-0.02661250934696917,-0.6000898103371305,-0.20102045842260954,-1.395509579658136,1.0157514111281154,0.8257548125482146,0.623563073427363,-0.2564801814411633,0.38915067884851307,0.7018883552424576,-0.23219889932782053,-0.07844142630656259
2010-11-30,-1.1989270246974488,-1.8813172748187814,-0.6592871316252674,-1.4229733051771811,-0.3879214239843765,-0.7777436617506401,-1.87845119012536,1.3747806079830043,0.0854793537069083,-0.15597344358836834,-1.5236252982234633,-0.7251270744597663,-0.27453972924361325,-0.39913326824927575,-0.024839290013645567
2010-12-31,-0.5528603588010593,-1.7463741505457258,-1.0660374478565637,-1.4934130365210145,-0.7808893673627195,-0.7279578029116516,-0.797154313388031,1.530818864948574,-0.28837973235826464,-0.6228693230439609,-1.635982594901684,-1.1062303926470909,-0.7447825010715399,-0.25292929568754896,-0.07157371990654544
2011-01-31,-1.0133987361365475,-1.9269926226331533,-0.8548979291629075,-1.5466608925589156,-0.6640134714576409,-0.7948683828842552,-0.8098611936885237,1.8109524084703428,-1.0488016394195074,-1.529814934067745,-2.1054720916603156,-0.8077609647612825,-0.5272980280021888,-0.4027967577681177,-0.1021463357634803
2011-02-28,-1.2643342063603578,-1.9290071987248016,-1.4132425594066123,-1.18168446430399,-3.3906515286336543,-0.7815221183611284,-0.139534808934608,2.298268002029217,-2.0165773711672874,-2.687014375627856,-2.282501118896848,-1.5346596658656018,-1.3425785874355074,-0.1884433718518462,0.10038283966620612
2011-03-31,0.864626385200551,-0.8775499417161862,-0.7529774150019019,0.4702548306892584,-1.2302293918576623,-0.8016021387949269,-0.3137343402561891,1.5738862790037524,-1.9136742739692711,-1.5245830330286696,-0.8929371150814663,-0.4811421761641581,-0.3898095824893385,-0.45949197419926063,0.028421439371663252
2011-04-30,0.08176377809784516,-0.18298965989292015,-0.7005286822082163,0.2545692202681207,-0.9541757904393269,-1.0502458458907395,-0.9148682815184059,1.3391767299795843,-1.7838539049755722,-1.3336635822216125,-0.3700572001830988,-0.43707964884054856,-0.28944523134049027,-0.61750548540069,0.00551279791744819
2011-05-31,-0.14760025986634737,0.5220328899276255,-1.3283096540858066,-1.1657831605939881,-1.1306034400769043,-0.5037907931862654,0.34265492680329523,1.1772223229621237,-1.7718034446693867,-1.3867706380815366,-0.21285447252050918,-1.1669307673017353,-1.3126723229389772,-0.24815024083821208,0.02693261722184685
2011-06-30,0.15044776873635962,0.05056116362610627,-1.6902070934628326,-1.991457359613239,-1.0707511858371728,-0.48584417822729303,0.20351912206659364,0.9515080418583275,-1.4560190299039335,-1.0169090951831066,0.11151852295769195,-1.672106261713081,-2.0173683428201183,-0.10727917143694395,0.011558701296616914
2011-07-31,-0.06196174548204799,-0.04274089513895919,-1.4249289200598019,-1.8088110660868508,-1.419395878321563,-0.9058496927785986,0.08524891679067223,0.7784805493287938,-1.3387564659841844,-0.9157876786547694,0.10777471286404258,-1.3776182935508234,-1.550551602986261,-0.08602709557973832,0.025217474603746088
2011-08-31,0.12864291132556555,0.13864296209022284,-1.8790477782700625,-1.6849915615628046,-2.749179104915168,-0.5943158056021377,-0.6045980735894919,0.5476091773611906,-1.0244437125607475,-0.5833170134464938,0.07271464486684306,-2.8250610889487904,-2.2950944599864957,0.15641083960570554,-0.04065895788852729
2011-09-30,-0.588950989535535,-0.32441342642702137,-1.7906173830965495,-0.9561265266514964,-2.626273664022125,-1.1374512560505985,-1.0262949530644332,0.5856795885751039,-1.3799264936804703,-1.2630610605215424,-0.3656557827534896,-3.1465336285703,-2.1438069409477585,0.34502696987242554,-0.039680248141615374
2011-10-31,-0.5168776957762117,-0.6393386762129668,-1.6613567094258932,-0.9058382620911442,-2.0608595380544035,-1.2390492988566673,-0.2504873042807338,0.6492837722892271,-1.7173539365627815,-1.9870054502668375,-0.6729376275829229,-2.4612357666669116,-1.9722982271583234,0.44057909740526363,-0.1460558012808951
2011-11-30,-1.8532708273420437,-1.8667213444335125,-1.7977052860048008,-0.32497469674926527,-0.647337580920704,0.24528200871921982,0.24721718688141006,1.4807967942374667,-2.652577544409978,-4.057300420281161,-1.7288005128070767,-1.6055383679911104,-2.2244875015951155,-0.12405035117982366,-0.11850825953129789
2011-12-31,-1.3685550607320782,-2.2200750685508237,-1.9544688889351467,-0.3982404366023464,-0.4948268067494294,0.4577304562618986,0.9691745187185341,2.384382490806562,-2.69908357483125,-4.064129635307326,-2.1414103531016093,-1.7552187529165246,-2.537408424619418,-0.34314959716906146,0.18014272412104415
2012-01-31,2.253889596150691,-0.5008055379080306,-0.9532195011386596,2.6592789580969436,1.1734225866932042,0.5276688696531346,1.1448209598532384,0.48763591413312124,-1.2333375534188389,-1.4433421903080084,-0.24034507686247747,-0.5342792649960039,-0.8999592184180651,-0.29170256134682204,0.14626975469431547
2012-02-29,1.6423490714160531,1.4402936123472942,0.22933209221456224,2.114884910932886,1.8714180617141258,1.3236637391475223,0.4636469193276833,-1.527543038058795,-0.16303729730882804,-0.05034185253585347,1.2187480148832546,0.16154777705137008,0.2728188647632135,0.3399884739183889,0.055677581281155214
2012-03-31,0.5315515315195918,2.406930539481031,0.06044537541128901,-0.1588175189196622,1.8283119432959893,-0.27611904429260375,-0.3580577140011209,-6.771223040419106,-0.004547943030107052,0.4169395080568797,1.5566778613162784,0.06842216556863584,-0.25981801357646805,-0.4274197031977463,-0.04307388545095823
2012-04-30,-0.6144940103386942,0.7975233897487479,-0.2503136903273097,0.530957056305845,1.7531245569417733,-1.1047949953017482,-1.072235418928213,-3.0635912075399068,-0.36333614161784655,-0.06884699809231694,0.8482172967015345,-0.09485228248574111,-0.34551336674919214,-0.4977703606371068,0.039468421849123046
2012-05-31,0.3143389829768261,0.1267698195784726,-0.03425424703794815,-0.3973382769944183,0.8865202658581204,1.8314267235774615,0.3117048609876624,-2.1786876341735266,-0.052822025273933426,0.2738680774825165,0.744397961241373,0.08477642102634883,-0.21716724266178916,0.1705512318479398,0.06428048991436162
2012-06-30,0.6390252633035244,0.17092708638390217,0.1892252879717349,-0.2862916052036328,-0.13848083385048993,-0.05855590381094461,0.1422208461531544,-1.738888689938701,0.5122109949859296,0.8520936284230821,0.6757898222339175,0.41123587102927056,-0.10776934291749558,-0.3818772401985034,-0.023664915045990345
2012-07-31,-0.3327072494606812,0.33875977473727886,0.09077610572741002,-0.5061937328739292,-0.4682213839856985,-0.16437811520414816,0.8991358321509593,-1.3618893861335608,0.3614103222003458,0.5601046152900873,0.14134851521581102,0.37691003453047534,-0.09895667258393555,-0.4460342475757701,-0.08151640519875898
2012-08-31,-1.0145837728401257,-0.3582806415550507,-0.45127921603489574,0.1415822861195048,-0.7022868211639169,-0.1524585783515641,-1.1101616162094183,-1.0508283795039617,-0.21008574210002656,-0.16235226538751238,-0.5761308264412563,-0.17811672398130324,-0.29461557692822016,-0.15347556187583775,0.04055677390173987
2012-09-30,0.5774671141616099,-0.448354384411003,0.1305402103270631,-0.09603310274257464,-0.7228180317164145,1.3451606290100508,1.0577210373660821,-0.9386520142255859,0.43406273403252754,0.4168714002397902,-0.1193900739820748,0.4630304682671862,0.006938138144118344,0.42810425026138427,-0.03252603564037135
2012-10-31,-0.36912160887269546,-0.45958687350540617,0.25000995593602854,-0.041323808414610315,-0.7206877175800772,-0.8424468887497178,-0.06510193329537052,-0.7692857830444741,0.2683532398123393,0.1477571032813858,-0.39766413980878734,0.5849638177961071,0.09731476197962419,-0.7844388442144233,0.029078945015750174
2012-11-30,0.4038589510934167,0.3226034907848562,1.980423806015226,-0.5079149355000127,-0.7090674409193625,-0.8593104078663433,-0.2688949889494165,-0.6766083970526283,0.9602035310059248,0.555860358145212,-0.056059586720900736,2.3618046747865833,0.8698569353881025,-2.751572380553255,0.025063113950307848
2012-12-31,0.3030363206152458,0.17834660265915614,3.2364912915889694,-0.6276423801291132,-0.8828880936262337,-0.3940765874184188,-1.0943867846660587,-0.5832176316308324,1.5486518589380553,0.8330618967236398,0.27133902244436253,4.0858637209064605,1.4754536581433646,-2.680038245018512,0.1413931507451378
2013-01-31,1.7563800840531951,1.3201082257012127,2.250177155884933,0.10361922622390643,0.041392892506710764,3.272643802402943,2.9393560790964504,-0.581809762032402,3.7051072333596444,2.181917838233799,1.5938647963628514,1.5944784793719666,1.0200461550978994,6.750325734422069,-0.09854593105907856
2013-02-28,-1.3541417627955454,0.34768954978121575,0.29231241128702656,1.3444591263645118,0.20927565406958445,0.5165158657049753,1.302311434051377,-0.3848976739552665,1.3385748831487485,0.7890654668098636,0.1491758322254569,0.24272917445125397,0.23372149164330638,0.02142376660796797,0.01536767877652826
2013-03-31,0.03734979588812706,0.21689778941073226,0.01972363844580377,1.2303698121713154,0.1318271710316927,-0.052508696220656396,0.4602015218548612,0.9562767490019354,0.6639459986623466,0.7740753401972911,0.09621244763465946,0.060826841848946656,0.39508384866908386,-0.17928827059850724,0.09234528628481642
2013-04-30,1.0528296327899884,-0.17380156448893813,0.9010245720935816,0.6607693514353664,0.18398125438900398,-0.41399561983441924,-2.160373107502808,0.7881855006660875,1.6431493315123997,1.4277796676938435,0.7660895881280587,0.6328071807794047,1.3854682796225046,-0.7031649283411832,-0.09457175030888322
2013-05-31,-1.3069917458065377,-0.13981146052896523,0.04689750686511159,0.6224006142379639,0.675997512404704,0.3653494243142257,-0.11487954687087026,1.0146768782780273,0.3282751669961341,0.35818078423636907,-0.5358304744425985,0.030192233539848675,0.45696629865930855,-0.07414313169414431,-0.026620915405427978
2013-06-30,-0.40371549945063007,-0.41092183982324837,-0.46387401162613967,0.5929699239219364,0.6713997612624419,-0.14557551845920985,-0.02593851737968279,1.0676063712516461,-0.012870373074128444,0.04535529787291966,-0.8490000573410016,-0.24614235292948616,-0.2012581746062888,-0.10830910346277656,-0.1252503497213063
2013-07-31,-1.5488613957558415,-1.9667092635009342,-0.9862010390455855,-0.5037320074037073,0.16802862102549748,0.42761495831483387,0.7943708182175198,1.3215436898439543,-1.2509694992295564,-1.0872579999220466,-1.669784324429531,-0.5888296835354793,-0.9959853050547813,-0.22523726843096126,-0.17053070538265042
2013-08-31,-1.9260532373482253,-2.2584422308752217,-1.344810839878809,-4.2776475724558594e-05,0.5894353318977836,1.847612060927484,1.1327247166953374,1.617242825463656,-2.260002027469338,-2.332481295908434,-2.586661017574667,-0.7342746968775565,-1.8172327193106295,-1.335413510667084,0.19343177033904851
2013-09-30,2.13963390657528,-0.60328992069235,-0.5954737375990984,3.172701073524134,1.9037424012891428,1.574518640465942,1.5671680481427943,1.015697215993075,-0.5918351695149298,-0.5629564060861321,-0.4560206632419827,-0.31143984737856234,-0.389097069069287,-0.361266388702745,0.0820331181741407
2013-10-31,0.7887804341078849,0.6938724786083618,-0.007360792202694682,2.3089600759134288,1.700718761898821,0.08824937291662152,0.13694792770880157,0.8156079296011997,0.05148792217066285,0.033778533318105056,0.5834522195277403,-0.1351861459633947,0.4145575918903105,0.02740061262170876,-0.05593224428856596
