POWERIND IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,1.154739962285485,-1.0422711010865802,0.9799842169562912,1.8217159812315944,1.8276562311661162,-0.683502010908604,0.18604693232780217,0.5343089248392267,-0.16634841827216687,-0.36825098993688243,-0.32582962514607594,0.5012454355639517,0.5175683750627933,-0.8633326739244983,-0.1136773396325441
2025-01-31,-1.5596745030213324,-1.4076772470059398,0.24721203977435066,1.9693955229847044,1.7058380975285994,0.8745172459183674,1.0936102729612214,0.7329664163573262,-0.7419347586539179,-0.8523845819079424,-1.2347073807709958,-0.10232134409452126,0.06781458279215039,0.5716383011987957,-0.13098092045301715
2025-02-28,-1.666373529491725,-1.3081443751578459,-0.14808679489588775,1.6771742832950383,1.9674142975178286,0.1759538439645322,0.2918772181241846,1.1074456574704477,-1.3356942389785456,-1.4046766943043723,-1.9849353279438917,-0.5007294629485799,-0.18484023625365953,-0.05772847931690475,0.1145289010755349
2025-03-31,0.5279952197555994,-1.6005694930978758,-0.2763982778335609,0.6412700026854377,1.2033031101479759,0.43945429693150223,1.2800249783681683,5.682712802996336,-3.3440575733435223,-1.0830921929557744,-1.0233812397625486,-0.5248487768722144,0.9061295241118488,0.06824273649525137,0.13820094098521868
2025-04-30,0.6850422071223984,-0.22486434891248466,-0.713987948050144,0.8478880861539164,1.5462234265654113,-0.9622939275634236,-1.4668572702953386,3.075050727626549,-2.725769383616477,-0.8692784523162319,-0.1636838062979278,-0.9660692268334479,-0.27692394154923333,-0.5540838200339697,0.2838548115089902
2025-05-31,1.8353149410357708,1.8998679047533102,-0.39801759918726914,-0.5159020374975721,1.863698271036839,0.8195126136911596,-0.02378077600788582,1.4002199080823228,-2.1250962274708276,-0.3097484328754978,1.2983055275854736,-0.7918508637368747,-0.1220357995029005,0.2616574340638083,0.03608074872008676
2025-06-30,-0.2428082232595903,1.3167654353257816,-0.7825861787144885,0.22363438292798807,1.4188150339798284,0.6909625918942275,-0.21175316722208382,1.1914190122284118,-1.8682225882737253,-0.471350021522897,0.9768336771092964,-1.0478126064611886,-0.7798037035305813,-0.00360854200404474,0.004388815582885539
2025-07-31,-0.47599770794813245,0.6038687982705477,-0.5557970397936414,0.8379480257834322,0.7290220263003785,0.23241612049107474,0.7292180485859783,1.132376840321901,-1.6930270185072283,-0.6463578323571025,0.37907644169342847,-0.756917832908744,-0.4165883051241651,-0.06586031547571455,-0.05025926964898276
2025-08-31,-0.9336418812049886,-0.9698038655064121,-0.8165843848090886,-1.6955707717998667,-0.0011016339443960816,1.3493732546614454,0.32525168329327353,1.2553269897398636,-1.6311727381527121,-0.98706150840576,-0.5265114248850769,-0.8371442514650592,-0.7538412441955773,0.24523347978637117,-0.05978444634361413
2025-09-30,-0.9420420774466602,-1.3597894903058614,-1.3643402426687623,-1.7732440411154018,0.35696373335691334,-1.4331156215343,-1.1025725846031234,1.4298065207011739,-1.5701240778108982,-1.229324750973535,-1.1673301655224702,-1.3853697830508152,-1.6651139148789689,-0.6062657819049505,-0.012465574089084353
2025-10-31,-0.5792515240560278,-1.3904180540244087,-1.3041295621096418,-1.810313092364836,0.18167263885179166,-1.6061902146140121,-1.0911164465712024,1.3762380778868455,-1.4695404867734565,-1.312154383950816,-1.3620492786378415,-1.31033835749213,-1.5451999198967208,-0.6672832245247338,0.2156229359020125
2025-11-30,1.206475826290549,-0.17259980269195677,-0.487967878835307,0.6878777238380213,-0.7564402276048009,0.4089315892038467,-0.47945866867548365,0.44410664500322233,-1.0995377617523925,-0.5791097975016478,-0.19738084610893128,-0.2891427506714061,-0.46304044088784974,0.09799799343998568,-0.18613731503507633
2025-12-31,-1.9032515506663674,-0.7350146485708199,-1.3550035562115201,1.6722284146647461,0.2381128101553641,-0.5791321261674774,0.4192077046588398,1.0878472686660998,-1.2566730112172566,-1.3146432644325075,-1.2154555263626896,-1.3328635119595282,-1.6277047073880555,-0.4899107151972845,0.02970195743527372
2026-01-31,-0.15801536218997098,-0.5060616079517656,-1.024154233861069,1.5033534322219215,0.22412312205499388,0.764098068835109,1.141699615625052,0.8361647865119679,-1.1171676045862915,-1.1600197257009335,-0.9091074741342234,-1.0307661041281484,-1.0805319613700939,-0.05628866140100961,0.30395755758782955
2026-02-28,1.8261796246998263,-0.07477879592367531,0.1579041413744341,2.3283650831726055,2.021081744098818,0.13336085348031435,-0.22522992274202958,-0.3356191873374637,-0.6113937608736942,0.30548847737351476,0.687320810910765,-0.41491748521442967,0.1168257952209694,0.15996411246979358,-0.007145411423281055
