GRAV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-07-31,-0.5007818754757088,-1.2291757342113774,-0.9807228794150666,-0.4391187565083558,-2.3787111738012117,-0.9758604318899357,0.4213637236670794,0.8646368167035245,-0.6674791113162392,-0.36910427217608466,-1.439659551029141,-0.3846158486519335,-0.8798551633061958,-0.35742556446674895,0.10544658528821049
2022-08-31,0.18172229155375716,-0.2399207993467181,-0.9607174387388298,-1.1680161926518131,-1.713778479542705,-0.48349004350096964,1.2073366553030738,0.6249793996341811,-0.5705273661957695,-0.39806393328450534,-0.7508541033564358,-0.5543597594254653,-0.9170607475704661,-0.22235457400594438,-0.010746930006015478
2022-09-30,-0.559252728982894,-0.5135940728681395,-0.9921852183791996,-0.9921986056010275,-1.7141554872591733,-0.44353581721570234,1.6019825512537704,0.7937428459865112,-0.7293149812119348,-0.6122399353374223,-0.7694966538747381,-0.566422372372711,-0.9419699935002468,-0.21710415657126905,0.14831740473856198
2022-10-31,0.4534346219942963,0.04482840014310973,-0.9655558888173127,-0.7549473153537589,-1.2377311837805678,0.4707241969449988,1.161287433274314,0.4159083396938371,-0.4546448972485764,-0.47231903116406626,-0.07302310063834834,-0.6809624758933222,-1.0129311418684315,0.08318142471814184,-0.027789071717442545
2022-11-30,-0.7935017904787628,-0.5143707544839785,-0.8847567170072314,-0.5149062756532573,-1.8966026276713221,-0.35186597247985774,-0.14997015445273784,0.7714955664832398,-0.7497041689112387,-0.9196216428473556,-0.5847971531443392,-0.05140825157050423,-0.8815825062642748,-0.20871380318943267,0.2216988658376256
2022-12-31,0.9413033207800536,0.36288087088370874,-1.2171007312781665,-0.047448786089879076,-1.057486745749673,1.9525384762962565,1.1356932120522052,-0.10433568240581134,-0.04077588468021404,-0.4934448499298746,0.3131827227669459,-1.0458412113267337,-1.4353429412904635,0.42247102371918777,0.14287098329835557
2023-01-31,0.5112118434128847,0.3565570149461783,-1.2103921767918966,0.043039222874799755,-1.048759694850755,0.6555565814197973,-0.028866351180699162,-0.5296370681534862,0.43438851667888456,-0.0843509974247321,0.6533292625350345,-1.0479505622449414,-1.4706193586584513,0.08057042612602232,-0.12610834995718145
2023-02-28,-1.5114724094336356,0.01892473077546738,-1.4085065827186105,0.9606222652631992,-0.2009109918797324,-0.059227083897096626,0.2057352054054329,-0.019840103932689687,-0.3654122096390842,-0.8097164427720441,-0.5609209591380567,-1.5338939841396972,-1.59922174019592,-0.11548596241901604,0.05830604901796126
2023-03-31,-0.05483397643865547,-0.6153442401605957,-1.211867234674838,0.26413212697114175,-0.23931427955294793,-0.2969701348275893,-1.232159010161911,1.4826571305624008,-1.8886533020614593,-0.5994096815019652,-0.5408864548120395,-1.305044889370735,-1.2022151350873678,-0.16103205973097592,0.04784155837668207
2023-04-30,-0.15976907407120813,-1.0008117268074666,-1.0328803851153587,-0.2942995215432589,-0.3159631109208886,-0.6639604585881332,-1.1748804961766328,1.3082594821344002,-1.6444519625620813,-0.3976756274769089,-0.5223711619556038,-1.0867452282393155,-1.0013329358227014,-0.2622403495940688,0.19059760119087896
2023-05-31,0.874563996618971,0.3804948370909076,-0.4184933480423655,-0.6727158784442286,-0.19107247968475177,0.3526858248099962,0.3355802474447382,0.41681882363401224,-0.7813926644565118,0.5918303151456568,0.1670210912210018,-0.34240005154079023,-0.4127039675119161,0.163245738528682,-0.013419725162365195
2023-06-30,-0.6228807209844557,0.047503250778647706,-0.5498292188566699,-0.2836532437207715,-0.4871723534667099,-0.3126135530755917,0.18501400848291905,0.5243534688275568,-0.854361572459659,0.409120599697987,-0.26994950471755425,-0.38485249659010606,-0.530705443619538,-0.22034239972368633,0.1021838798051613
2023-07-31,0.26982602414205575,0.29812658120378077,-0.3224621665227977,-0.34054494019888637,-0.6476198663107491,-0.5207292243883799,0.5291626336242086,0.016679959862404958,-0.30611499027852906,0.7326323896401504,0.13256551114994286,0.045444971655171244,-0.37433988192637646,-0.353567436796642,0.15128838197127645
2023-08-31,0.7952791649133764,0.21854765114826874,-0.17180800561164952,-0.6027086067697167,-1.4083735703139006,-0.5933038069887229,-0.5979294206204948,-0.6457669302696963,0.5882133076172678,1.4182413188109815,0.7326591587185053,1.1548530682857636,-0.4122668042020403,-0.41686106067765333,0.15169074397165727
2023-09-30,0.761260423350328,1.1761066350243152,0.27403868202895054,-1.4683834148431558,-1.2439980442254956,0.4322942894007032,0.4732433145523099,-1.1796827582411398,1.4091504811961117,1.93561879667506,1.2588100001173304,1.9662233461023029,-0.2136784725117771,0.5373854784209228,0.0892840584733217
2023-10-31,0.20389070738223955,1.12260139013306,0.16881897368966084,-1.229008811900755,-1.250865677550803,-0.5996485235067599,-0.11708590990406267,-1.41260951489986,1.5144670556262494,1.7093756742396058,1.019029020678945,1.762051065793221,-0.40581051946429697,-0.5339787227643285,0.11689500309268394
2023-11-30,0.43123218915021505,0.874003416112352,0.785559826122908,-1.2663222416359405,-1.3915086681019324,-0.8360082074223807,-0.44415246226755367,-1.6000034009582664,1.6968263518191036,1.7501559510148514,1.1173842644091931,3.920514194060629,-0.19343492464048162,-1.0585451291845278,-0.020229163200739152
2023-12-31,-0.7799755557556038,-0.06973558567994477,0.07160535169370169,-0.538477627498638,-1.217518284023377,-1.0714388474909753,-1.2328928903043135,-1.4914127040881344,1.022550376383585,0.8532160785996201,0.054992883876946175,1.4031208792259369,-0.5952827422483373,-0.8110900275467592,-0.1624947810978066
2024-01-31,-2.2404873099101352,-1.3333504470544304,-0.6575069219459313,0.7148001649791919,0.23755154911060028,0.380944678190983,0.4096552074406424,-1.1382181979397168,0.05692139245345626,-0.398621376360009,-1.492656533695245,-0.7721699324377072,-0.9182777814577298,0.6380258893180614,0.022130550007392318
2024-02-29,-0.19236908002326783,-1.7211760618830962,-0.193263407478276,0.048027142056534675,0.07539130757925434,-0.017816186460713906,0.6390120167599236,-1.3567617947988653,0.1487990878007591,-0.5406341381314991,-1.4450650007174775,-0.3190957668063411,-0.6282971389861384,0.28379819434387105,0.04730940871372433
2024-03-31,0.0390584790467205,-1.2568578358525413,-0.14852658897102172,0.6325080792978114,-0.22851929304740495,0.365380578361521,0.9140499155870521,-0.8725600190806754,-1.3356864301110303,-0.5394247191306816,-1.0879154844299805,-0.14325229461927608,-0.5100034184001053,0.5563254574022367,-0.02104595309695764
2024-04-30,-0.6733379018525015,-0.442899764732984,-0.31191700502030767,-1.4270853598793025,-0.3316987910434455,-0.8345701766439114,-0.5774831749432363,-0.6254683271126162,-1.3862005847255827,-0.8780743858638951,-1.14801591193575,-0.22407351362995856,-0.5949853111251436,-0.3523313042779412,0.0950359136389152
2024-05-31,0.4626892780091751,-0.09345825719937775,-0.6029687885712846,-0.8297487781578585,-0.4324415989636606,1.3301120490239908,0.4137170464666086,-0.8221094202980368,-0.9722471281510333,-0.571387890233317,-0.3744363368780888,-0.39219934945794593,-0.9766580558916955,1.224219899225279,0.31673203971350994
2024-06-30,2.750458923077287,1.3952443856541048,0.9299736776704448,2.085688737467575,2.815242170117934,3.556541431741256,1.2253763432904456,-1.6024242761780767,0.5523246266701559,0.7274766624060889,1.8896819114701384,-0.31877190996998406,-0.515129518395819,5.255584691754117,0.10531648271440318
2024-07-31,0.3469275232252763,2.0397375851642052,0.9204564283470347,0.7558983299143146,0.7888674825954904,0.2830504595128329,0.8150364550194966,-1.5938458807208962,0.9292883896239561,0.8098357610609453,1.722526747836215,0.09263965310484328,-0.7196552794500858,0.42918108208015343,0.32813695999647857
2024-08-31,2.384104326867491,3.167447448687084,1.8547774926206078,0.7401411364600006,1.766980697232304,1.9300848145719933,0.8258198529826413,-1.902762568459569,2.252161592018069,1.7946453048123248,3.303293329383664,0.2125380275795727,-0.7835066522006291,3.223423412202517,0.07440748720816055
2024-09-30,-0.058663533316030095,1.3798339273324842,1.2174888135563915,0.9840352241155096,1.4574298676245523,-0.018451859819179964,-1.2000952759607586,-1.6213351671596736,1.6837995679158781,1.358197709225853,1.822206815471873,0.021163477285342375,-1.1308913752279308,0.07215179245378524,-0.1460104036618398
2024-10-31,-1.9617286005710588,0.08438706589980668,-0.024254612657433717,3.2420187136972998,2.6320961553691475,-0.29762065136472166,-0.2706331761130922,-1.0275516824687203,0.48577284447701,0.09818672661825628,-0.3273206722306413,-0.7371390657607059,-1.4573925174227347,-0.21161391838883248,0.02653416387588197
2024-11-30,-0.366641923446694,-1.3289311764056253,-0.44138941999626313,0.18560582459151614,2.376595137075137,-0.8233120216968238,-2.0692145372690898,-0.8325145075571353,0.364016571601169,-0.16262526015575135,-0.761734173878196,-0.8893723025535469,-1.5801555883403626,-0.566537563988171,0.0012395842094107686
2024-12-31,-0.5921440066967004,-1.5939046380592878,-0.36480247693949625,-0.2805529552380879,1.2961089676076565,0.23616046764850732,0.2921474205389186,-0.5774088609778761,0.14916755837931925,-0.2769647816683952,-1.0846070578670777,-0.6946935418501783,-1.3863283675724107,0.19282040947984364,-0.05391684130570123
2025-01-31,-0.9868273034138123,-1.0416187425392358,0.07071829025218623,-1.285335593675901,1.3449388800706261,-0.40075603933312576,0.046421266570934434,-0.2690596420936499,-0.20641780614172778,-0.9578377673450779,-1.4822903655646986,-0.5471437382838822,-1.0131176516724385,-0.3407447727237094,-0.2584930206188194
2025-02-28,-2.5802846970522704,-2.1825066786815976,-1.2084634808699861,0.6667659649666361,0.15638503822966512,-0.6832733283850849,0.461350444387745,0.436316369501297,-1.1744124377801863,-2.5311038044054426,-2.307554053223329,-0.8363072865940626,-1.3915987269395367,-0.32103740117678126,0.13869534253128074
2025-03-31,0.6485053098964711,-1.3676600064577054,-0.925294981314973,1.9824930327241446,0.62132347488713,-0.07032379701870173,-0.2135729320037002,0.8875217994542351,-2.723930235015211,-1.70214512891192,-1.2248612479941259,-0.7949554309845451,-1.00100769627228,-0.06536719831380375,-0.0443376333764621
2025-04-30,-0.740112554894569,-1.2449504435643794,-1.102543992762565,1.8090206912989981,0.3677072415451186,0.15974903025183074,0.5292186695266851,1.3820164258634264,-2.487969953645994,-1.985545829700843,-1.2113388264610043,-0.8062091734050023,-0.9602545222574369,0.061526257471680945,0.04321798062489633
2025-05-31,-0.06123269868569656,-0.07933061631209916,-1.3720501939604344,-0.27185259728346794,0.40421709746722545,0.925834970048374,1.332580217221016,1.5292287080775893,-2.153430859711144,-1.730498050355808,-0.8123789218687234,-0.9162775438877445,-1.0938251907217145,0.4107446099627381,0.027382727414391003
2025-06-30,-0.1355991625000166,-0.4692622220222254,-2.303861640872385,-1.0791255650185152,0.44177616633123656,-0.04797965159880149,0.017184461621135207,1.5768985018326094,-1.8711796107115437,-1.547130491322989,-0.5021731625209767,-1.3045782397079493,-1.7350577280540793,-0.01113020825270889,-0.003835708714290547
2025-07-31,-0.38454862788981586,-0.28698740719277244,-2.301421220841234,-1.4059092046352581,0.3969730794919044,-0.22151802454530103,-0.31799579059341493,1.8419768039333915,-1.6829697379428192,-1.5542783170869878,-0.41138048384485537,-1.346205472460732,-1.7868470471941504,-0.028705633216712743,-0.14556739234139107
2025-08-31,-1.4223504432980412,-0.958688195040926,-2.8526102997476928,-0.15916453171500095,-0.7310186871308028,-1.405945976435749,-1.6655370106277796,3.0497180860986584,-1.6190113881352204,-2.344201429725435,-1.0473359075077298,-1.7476469695379795,-2.41448207765763,0.24259194836154163,-0.03129272419963769
2025-09-30,-0.4544600500732887,-1.1046524300354081,-2.4844738433153855,-0.44855343492483124,-1.5739868059828248,-0.6376050784341638,-0.5489200247999153,2.808118831248321,-1.4260649558613825,-2.32830675351412,-0.9920931238083763,-1.8465183186156482,-2.2854797051106206,0.0963916285238726,0.060137367261271855
2025-10-31,0.2800867368210274,-0.781286385942614,-1.9205605416842144,-0.01577500015503533,-1.329272525854712,0.6852662924792087,0.23238845767689326,1.9679301266801927,-1.198962082790794,-1.832016504179743,-0.6201289854088318,-1.4026592915039713,-1.8250490946405367,-0.15816515383912816,0.0895624560911737
2025-11-30,0.5113033968093195,0.16387738123365658,-1.6410833486824734,-0.7770957956815089,-1.1003831337554897,0.6055813702480436,1.1172535773300427,1.2396515894434017,-0.9790356811620976,-1.2750061944421758,-0.137160013286434,-1.2034624144824302,-1.5724906040540916,-0.17191136456541567,0.018744945908261635
2025-12-31,-0.012191928899537742,0.3979887081779885,-1.5168269706392024,-1.3232339532778319,-1.1904324097801415,-1.2207175539061836,-0.2818767132314466,1.0614537057049342,-0.8434914482372174,-1.189824053860457,0.020779671265859757,-1.3291985530021553,-1.4936031149025293,-0.05036866333855224,-0.14664313705752255
2026-01-31,-1.2764799778533276,-0.39196899394780016,-1.4999497115675513,0.2600773192441353,-0.6675764407515432,-1.237727934931794,-1.1677724926787296,1.877265433682091,-0.8559216953720874,-2.131190137906449,-0.5490694646722569,-1.4300601776822102,-1.5627611433085817,-0.0562544395760889,0.0053459442293110225
2026-02-28,-0.13186388292308754,-0.7209170760089588,-1.0195576920921836,-0.24871407781530247,-1.2094101878096775,-1.5427627644543502,-1.6629689465182793,1.6858081728163266,-0.7429380102519155,-2.005472807101402,-0.5188142208533902,-0.8828142708932903,-0.9777209349809021,-0.28448028533389497,-0.04670306902499181
