PVRINOX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,0.3835740832697463,0.47003944574430834,0.37239886305876707,-0.724051322095583,-2.0573488110273583,-0.43878472056322537,-0.2275656849460705,0.78700334633868,0.4067721984353552,0.10094364117764153,0.7271862811215171,1.163728473000297,1.0282573690265522,0.015057868032867081,0.03521465874434719
2012-03-31,0.45042311846803673,1.058762369642123,0.661529855663603,-1.5177673824599793,-2.123471322223961,-0.5916812162520255,0.2469569021996115,3.4417351517208554,1.7427337506010148,0.43971429853747507,0.780715446259808,1.7421790562219175,5.283829142932036,-0.3151912300868695,0.00708856758495399
2012-04-30,0.15148865764547867,0.6017574156444135,1.0037327240694498,-1.642281552326145,-2.355715834938462,-0.8082712865441772,-1.2844174574048186,2.1836443889808352,1.7821699394211932,0.5720392645288088,0.6870565231137531,2.497665582405765,3.836128749165443,-0.8149454423460047,0.026861328802343272
2012-05-31,0.36814141538999035,0.5891137672559777,1.261717611932872,-1.5788726833631028,-2.0273774219106797,-0.7398385285288269,-0.6789107824660476,1.5528580720011944,1.7940044070757695,0.8210502238872839,0.7514426399360774,2.2276746418768614,2.5816599912448055,-1.0319552952737205,0.014975100942746282
2012-06-30,0.15896957623164967,0.4059911145116407,1.6194989357354796,-1.5334064173679307,-2.516202438727188,-0.9215775425946791,-1.0419308931150273,1.1785932086503133,1.6784243789184752,0.963506827838911,0.551593484361693,4.932470542795415,2.8935616781885787,-1.715528640544876,0.06923399116019667
2012-07-31,0.8247921395495725,0.7660861733872752,0.9758136512933864,-1.0074559751427492,-2.1190772976967254,0.23963291348724203,1.286077778474014,0.7887241488888902,1.8821627697630865,1.5058646888073386,0.8860749136357732,1.9351800936484846,1.3141231590743008,0.3092607627122153,0.1178444022913635
2012-08-31,1.332401174897332,1.2931519037866392,2.14274469011573,-0.4174082151206323,-1.244142662565158,2.332297422357101,1.1677662650016063,0.3744498649054272,2.2189864880211956,2.2540023437216132,1.5350455976447972,1.9414599618425394,2.4480644145321824,5.033309291872637,0.03315398600378476
2012-09-30,0.3213740618081713,1.3550052572349554,1.7013439775858388,-0.6084724381727128,-1.1379000321488377,-0.37389080172788003,1.1084864577577676,0.1697680125872704,1.9569707005253691,2.1582269825425824,1.2739967366764007,1.46799635734537,1.7218196102036063,-0.6690634819151433,0.1900659274195835
2012-10-31,2.117108936183606,2.023863260699296,2.0337343347750614,0.2073025601023164,-0.2792664959598056,3.0883987144378517,1.2362567775300246,-0.35149538831903404,2.299751803587129,2.7103492820347777,2.312803506363493,0.9938053789890728,1.6654002564063541,5.551067010314998,0.24668825498510324
2012-11-30,2.4508097563862696,2.5506745493154814,3.060479882216072,0.9014349156653256,0.4843276954728907,2.71602034893326,1.139774022125553,-0.9468647896697282,2.334663570430605,2.8782060454766465,3.258880446424019,1.1835471529347663,1.98936146940011,6.210254777219309,-0.06337088850474729
2012-12-31,-0.9079080021864169,1.6734280186222217,2.410322151603063,2.0557032925819856,1.0661891546452946,1.9166879255824454,2.1146104499987284,-0.9776733891272724,1.4458222398223308,1.7771024903315016,1.2359626338669996,0.781402132890745,1.8368332237083367,2.99987333512416,-0.059338170779964644
2013-01-31,-0.8350685512488746,0.2712479279924621,1.5457945329990592,2.067860966638393,1.5148523581168036,0.3773110141814476,0.12081350122035665,-1.0104633824555223,0.9837107772455115,1.2362893372987451,0.19416801659615102,0.3164081577486256,1.2626414842670897,0.33133988254476426,0.0048834042407625705
2013-02-28,-0.23260488410801794,-1.064413889541227,1.3229804148277462,-0.7923092499567869,1.4200911662678186,-0.48002330452870723,-1.3384370634801244,-1.210061666452128,0.7994082363082817,0.9924395244782548,-0.19217573384350628,0.22670149489095076,1.0719621724165302,-0.582078907908349,0.1397119086023518
2013-03-31,1.1484836478744038,-0.04015703434312795,1.6155876079030251,0.43026952750236014,1.3985086541082858,-0.5953881873888243,-1.673588322633956,-0.31581799759259355,0.10881588896952114,1.4737159868217393,0.23543694637490947,0.3467986438007065,2.1251230388853672,-0.7378698998367411,0.10632072697807715
2013-04-30,0.6875320959889013,0.9280282812468935,1.8896192423564797,-0.16159228996883424,1.0132885729458387,-0.6014716912691161,-1.0751218434743248,-0.7631589958901445,0.23428530085976854,1.2185257350323053,0.5589938629393121,0.5957261008479393,2.098332758917927,-0.9165134386744439,0.001019215292522693
2013-05-31,-0.5332788098758028,0.8680249595889048,1.6008486444163448,-0.09845890536609023,-0.047330492876693185,-0.560044754695152,-0.11528143673468076,-0.7766278574176292,0.11905407636142006,0.9013881302716283,0.26748298477127624,1.0769652984865248,1.7469104549133347,-0.8202123358889565,-0.05145730844266109
2013-06-30,-1.0818530116992935,-0.6291973479901692,1.194262713883019,0.029105849864390416,-0.10208675911975565,-0.7512746161494523,-0.6063428876785862,-0.6023370059610258,-0.1258650409533844,0.6000058801502343,-0.5865008558642034,0.8138694958503383,1.4039895677174825,-1.064206078029429,0.08530392891965503
2013-07-31,0.4166856869935434,-0.8410238753138849,1.171877332000608,-0.1947039453506815,-0.31206599347847797,-0.6392807550653236,-0.23717782941883125,-0.9289117805316339,-0.02039675096811983,0.5119266005245457,-0.25595287970326824,1.022176588224857,1.171474764757188,-0.9605608898518453,0.1073628543168571
2013-08-31,0.7725459861553824,0.02750628087591208,1.0397501127202833,0.1843472155040569,-0.25575137460854286,-0.5202445717119518,-0.16407088407174367,-1.2776858314860755,0.20340330532902065,0.46240476938504643,0.27696483042711145,0.9008873238157947,0.8081191868622197,-0.8222341948173386,0.228716215130819
2013-09-30,2.286724128461941,2.1631224764606505,1.8763255745039853,0.09558867353203396,0.41500738427322453,-0.5400905131095817,0.5236075321098957,-1.841630347635252,0.8938197891292695,0.5527117843854498,2.076256982034637,0.9961830998189249,1.0074306448008257,-1.057411923450573,0.1588290854342378
2013-10-31,1.1848714889342866,2.42957335740368,1.577843975207072,-0.18754467753688878,0.5874605144366855,-0.27120757115124566,0.7101648136824399,-2.019022597012955,1.2220510122811221,0.5093188317974692,2.599604785867975,0.6841120942018541,0.4633006020983719,-0.5455500438540496,0.0839401377984786
2013-11-30,0.26406816124585736,1.932127392651324,0.7079770517701981,0.13772279507618282,0.3678806416026323,-0.23473985158788022,0.37071439890337293,-1.953264081959489,1.130557815320031,0.3556712949786381,1.890835300014958,0.18075857309115745,-0.2922303774751483,-0.36930303785166096,0.03362117293521344
2013-12-31,-0.3464261868305372,0.5607231946680656,1.1192023350507214,-0.11697165573897968,-0.30148838198554667,-0.13481030145115844,0.30744228751262576,-1.7882203226971012,0.8590029585624,0.15138654051860664,0.8552518624034722,1.4927346448848464,-0.13633123354573506,-0.27654668395315696,-0.1914940810143429
2014-01-31,-3.083889945024573,-1.599885735833906,0.38306194275457395,1.8944546883871949,1.9683674679362424,0.8873624932336701,-0.08433655973236422,-1.3345354552937607,-0.3121418438064573,-0.4366852512783951,-1.500415341258298,-1.0217595052555979,-0.3685346483713092,0.8717362651817543,-0.005051045247989115
2014-02-28,-0.6193046164644307,-2.035958985907805,0.26042236663802104,1.0983244213185255,1.7988197351146384,1.559234320851987,0.25455950777728087,-1.2641585679452731,-0.5677147699700421,-0.6971465804928744,-1.7763572798220357,-1.257064613521175,-0.5539501136401935,1.5534496193833767,-0.1281408962250466
2014-03-31,-1.836943987909153,-2.7307031919294236,-1.124746799857612,0.4578307374141944,1.2312311009720234,-0.6955612504194917,-0.36286905164492056,-1.0381630386840954,1.2392521622773414,-1.2187598665718071,-2.4511847560383035,-1.9477209497223764,-1.9052643927380055,-0.4668786776282688,0.052055417556179186
2014-04-30,0.036227858740313236,-1.1411742764789659,-1.4033339967310712,0.3407327788170832,0.5770148310810274,0.28964993857271076,-0.11789539934344677,-1.0636377013299387,0.905006275073651,-1.2300195636668467,-1.6887193768083504,-1.789159362494133,-2.0464858364622645,0.03028023490816139,0.1644717413012915
2014-05-31,1.078238537778058,-0.30063171445875364,-0.6695200590233075,1.5871675658861673,1.024902057147644,1.464603246939454,0.047415309113077,-1.3241758174978457,1.194011398073842,-1.0085262535071107,-0.43843769540311767,-1.3344252307398137,-1.5056412073341996,0.9886682770812065,0.1389828511942606
2014-06-30,0.7667394774833256,0.9344869516914246,0.34342717614303164,-0.6345493410892272,1.3215031097986611,0.9424265923416782,0.6894335284248166,-1.5114965687501698,1.184453904941643,-0.8278041106042104,0.5381486835000668,-0.856704362639442,-1.0173731560358166,1.0818292008984631,-0.08026980321766719
2014-07-31,-1.2910538353990617,0.25826642143143114,-0.7140601617904667,1.1844639891815165,0.5239926602276076,-0.6312187115304395,-0.31819507318896906,-1.1919515980450226,0.19382591583116837,-1.2605634560645638,-0.29194953977424715,-1.0823341744025399,-1.376556098624934,-0.5040577451761967,0.09789353173430539
2014-08-31,0.38150540943910216,-0.06839933486345276,-0.9061752252260181,0.6328308123806579,0.5411867628654095,-1.0987385652465127,-0.9849280970098819,-1.2833621792275123,0.29286318103160913,-1.0285472497509736,0.10600487304492652,-1.0586444765398053,-1.5132436140186758,-0.8420615755875454,0.026667853486668332
2014-09-30,-0.24175980619265056,-0.5749535255816054,-2.04492910475624,-0.13827152492639866,-0.6101968638381117,1.2065562601463147,0.038871414580844726,-1.1604973057620298,0.08418596214413682,-0.9494432641438172,-0.16349150902823986,-1.3121608724971334,-1.8849713453631265,0.36540789952714914,0.00541731229655162
2014-10-31,-0.4277056967396408,-0.14745996250205592,-2.6218673540947126,-1.3403478927126151,-0.624333284361165,-0.2367147041264075,0.19993865175028155,-0.94908172061846,-0.16737115003705616,-0.9495864070677602,-0.4996047234815751,-1.7524587539685395,-1.9825933688590527,-0.2551776122255882,-0.003206177171101052
2014-11-30,-0.4497830662100455,-0.577228596887455,-2.5735772550170535,-2.1511248133257674,-1.2820643863234467,-1.642633158663414,-0.6548891815495531,-0.7376740934888893,-0.3755418006789265,-1.0233909406616128,-0.6725002605081931,-1.765796494722968,-1.8958945240163676,-0.3765762705871722,0.0
2014-12-31,-0.3521515833280994,-0.6441048296163566,-2.2806392989299886,-2.1520883750678044,-2.0631399394278613,-1.0559328121597493,-1.1151618485237804,-0.553342227272011,-0.5264321179684219,-1.1709389192726982,-0.6750807695090112,-1.6056814047998804,-1.730181917367897,-0.19904500883048612,-0.02991152867736795
2015-01-31,-0.6876028476474063,-0.7579146231534821,-1.5109231151275566,-1.6645198796545198,-2.3156871507358345,-0.6628322310116558,-0.3540596440193896,-0.3015330362579635,-0.8006602556757662,-1.3531188244328622,-0.9466470703382069,-0.5133062434404447,-1.3291242602619864,-0.21480950995345394,-0.026504376963227397
2015-02-28,-0.6729417045883824,-0.8311659392001182,-1.445177195173134,-1.6095755742829319,-2.792047478750291,-0.25838790272336276,1.444787350927824,-0.07291083679621829,-1.0194809129153994,-1.3998119711068358,-1.0506823831459364,0.5627342780859332,-1.2447970621854596,-0.04924090117337301,0.0007530525878972848
2015-03-31,-0.3786173136987402,-0.8510979222186654,-0.9426147470429258,-1.525663465398267,-2.5126990356797334,-0.9934737189910294,-0.05373842239386365,-2.1240318265114326,-1.1359594752825106,-1.3975147616511236,-0.9433395545511258,3.6118305906978505,-1.318277003414478,-0.5004676086077103,-0.07484446803905181
2015-04-30,-1.1108507042171454,-1.0299904988224964,-1.2468337004243417,-0.8625007693966577,-1.772846609490491,-0.8559052554433957,-0.5637946154629763,-1.6243128683369978,-1.6284104312350332,-2.149118520269764,-1.2321940244067777,-0.19880598697674237,-1.2589454643197011,-0.25521314931723443,0.07912148371848986
2015-05-31,0.5576120000752134,-0.43685722029663226,-1.3718523132031921,0.10878258271692104,-1.0097896585479489,-0.5306170942185698,-0.6640023389999691,-1.337597591964261,-1.2738785363697112,-1.4092831475456415,-0.5634949532515862,-1.0809057910199713,-1.2183238531187315,-0.10412434801844175,-0.04728224578513347
2015-06-30,-0.7685171843221744,-0.6264010302051605,-1.6822159220253512,0.22654061521475913,-0.9005548715576721,0.5518006430923341,1.3883587389241219,-1.115409838545576,-1.59319691306292,-1.9707258191330563,-0.7271787383107161,-1.5895230414285795,-1.2074972150964662,-0.043949787128161354,0.284111321471907
2015-07-31,2.6160857433198714,1.1403866997060899,-0.637492449562215,2.261491206729023,1.173060298807231,3.085526872049189,5.2737204110188545,-1.1732964272679969,-0.012932843191054776,1.694097063559161,1.085622863936681,-0.8732191209248904,-1.039133232104487,1.4218951757075158,-0.01293930589166146
2015-08-31,-0.44723051875244024,0.6211635390229616,-0.8849697694073039,2.2908444332020204,1.054148947009088,0.09052693030542981,1.4631601057553891,-0.91623631110474,-0.2935701358588876,2.712295993694497,0.5990858749260354,-0.9651581606861759,-1.019191598742147,-0.10087666742728264,-0.020009066134026296
2015-09-30,-0.4685197800648551,0.7287979274282249,-0.9328643394786124,1.8261738742346876,1.011228804553313,-0.20683088949696482,0.051486161240383806,-0.48706010307752623,-0.5956505585561513,1.6432842679096378,0.17875949870801067,-0.9554325194306605,-0.972147621525071,-0.2291848119287964,0.014773805134595811
2015-10-31,-0.062024336989924905,-0.5251882828127051,-0.8563976737027427,-1.2258553710263607,0.7124036677616135,-0.2970817102313643,-2.7676453280898183,-0.06634807437429188,-0.5745201095411202,1.2667614351637104,0.005318002310518556,-0.850229052948021,-0.9514082023734952,-0.3196072236667491,0.02314763472783755
2015-11-30,0.08259887715800346,-0.2676489550312878,-0.7294002261680755,-1.080398514404938,0.6719721132208247,-0.2610504479507085,-0.6173707479908536,0.2715756237353468,-0.4732092373378867,1.0701458823913965,-0.017873781592115424,-0.7375241468652565,-0.9043445037219933,-0.345924378124723,-0.05591000419949975
2015-12-31,-0.7097154215227474,-0.40489105430288647,-0.8458686826553009,-0.6589126831755164,0.667623781999097,-0.3448215923872766,-0.2124890859866461,0.6151289902424141,-1.009747120625294,0.23286809563412444,-0.7227084531002361,-0.7643923735274721,-0.8562887395069967,-0.37147749718429973,-0.061731907055489796
2016-01-31,-0.7248049888987044,-0.8292479150334393,-0.923244657777531,-0.5706172977383166,-1.4608625120461398,-0.39571899124582444,-0.13246027359892526,0.889199613486522,-1.546139689010279,-0.5308899840177962,-1.0623812110633035,-0.3691178525351141,-0.8191079743581869,-0.3825339169657392,-0.07319587896141842
2016-02-29,-0.9825427715868013,-1.4277026846764895,-1.0381710844219658,-1.2014399318977245,-1.1944002189516691,-0.2858619226457623,-0.0992089309142696,1.181838654107864,-2.2691713884298315,-1.3715201100115222,-1.414949467841466,-0.6432152114147476,-0.8003908386237145,-0.2976140731745874,0.047245280854153276
2016-03-31,0.3952965635598845,-0.7622641339492015,-0.8094419873465866,-0.08657319049803032,-0.852501971720193,-0.3207092778132112,-0.13047138922615148,8.471645202555543,-5.992951311269152,-0.8580180430133408,-0.8129872717718928,-0.4758794913525553,-0.35046108747056043,-0.2531628616636446,0.1372544514905979
2016-04-30,1.3800845228090526,0.46650596435503844,0.2277937623054989,0.6258101966646195,-0.06400345981525227,-0.41564916141674335,-0.2167023389258706,3.5829281426183215,-3.1129070287942837,0.6837982168139453,0.42925424682730023,-0.028190397032273863,0.6914642201481761,-0.49411482330333795,0.047576041960703856
2016-05-31,0.2844051594054232,1.2691205353824349,0.08344029641553759,-0.33253191749365524,0.005061779714477508,-0.3892895311346803,-0.41747306588489763,2.62616425803026,-2.2562990004023593,0.9353924902479474,0.8251870402297465,-0.13830686320267593,0.49004792226722405,-0.4366591604063526,0.1344473044960377
2016-06-30,1.3939905787094609,1.7851970792114429,1.194909830991268,-0.28974874634328945,0.22587627476103087,0.06364723160206381,0.6431985387784356,1.8823205478812632,-1.516272691188017,1.836135272100132,1.8887513654734585,0.3373332433390058,1.3851512168624565,-0.1300416955215358,0.12148867232397118
2016-07-31,1.2461017864631057,1.7236005408462403,0.4143192718145844,-0.35876155377040453,0.03097374668745462,2.8384232935238085,1.4256754277559125,1.4546179929781196,-0.9878080924447632,2.1214352898908535,2.458134275285197,-0.0362069980572852,0.510953907907975,2.660768244258032,0.03997068994464404
2016-08-31,0.17188366573566566,1.5923994179007492,0.9928256081970401,-0.2195654609689063,-0.8069295035012639,0.4694114373982142,0.6754001303616183,1.2664770620542722,-0.7494142521217926,1.546877678593892,1.5856380825546748,0.8090125779755503,0.9561025619352447,0.46228574353610097,-0.002188719958096825
2016-09-30,-0.3084437880833027,0.6035799417469675,1.4479307876475744,0.05434118918752034,-0.43609886825894084,0.9198539868773485,0.03978364438402757,1.1728292413407482,-0.6689747110395625,0.946737929204357,0.7075317076502307,0.54832449981637,1.330678626897513,1.1018652645623896,0.0362903076409263
2016-10-31,0.17359190219068862,0.021241618051678093,1.634126191111227,-0.6963154259546891,-0.5503349124947896,-0.7988318685959416,-1.4464923973222013,1.0288236953492587,-0.4522930608357765,0.7409251936617426,0.464380426673501,0.7686692553520514,1.401040732079854,-1.3297485227948003,-0.06709177238691404
2016-11-30,-1.0967124132829411,-0.6537778242171507,0.6650512928404386,-0.10968894186692695,0.0878756588350728,0.11743603427574008,-0.15102944964578527,1.0650731214115208,-0.6237791415570368,0.04271988661971118,-0.5344631701768816,-0.05125874873363253,0.8129417653317559,-0.0060328210539607905,-0.00043430283998769834
2016-12-31,-0.24961649126245003,-0.6210674937607912,1.1039408512642979,-0.13849525356450582,-0.2667993005808681,-0.21758782687822267,-0.5303123103571902,0.9880075310174192,-0.536919211568439,-0.1751655782959263,-0.6937317810521155,0.3226528441533225,1.142682661502674,-0.3551879442195874,0.06818048485268154
2017-01-31,0.5645511778542782,-0.4062455902505133,2.3047583489355334,0.12500001438597666,-0.6766061648483307,1.6618406624206217,1.1976063356590572,0.817777524182321,-0.2025913631445169,0.004777535707571781,-0.18719468983097778,1.4318894042462125,1.8222114669391616,2.8908811973188415,0.05208174456513308
2017-02-28,0.32578160052251953,0.3451800005194612,3.2740209377460214,-0.5703672743010395,-0.6382049439764962,-1.0259408000940977,-0.7249743640911387,0.7008388408161713,0.05895835705652576,0.06679303406639446,0.13184671271243106,2.0084710491148576,2.402512171776082,-2.1288827332179947,0.0996135772822787
2017-03-31,0.857506430132036,0.9495908895960385,3.090935259818307,-0.8396487131097198,-0.4227755308607486,0.5757840085699018,0.4613995570441751,0.3961478869264939,0.12908126206540776,0.36106979440580467,0.7432589615036781,1.6572963233161428,1.9093493014452356,1.389491529827454,0.11960608077217089
2017-04-30,1.0346767760912225,1.206317631248006,2.385421766725108,-0.6305343339826246,-0.19833090580521448,0.5346695138799133,-0.3192443456814206,0.1531022765577545,0.6773778559378666,0.7394188449016859,1.4185638479517522,1.6214521305504868,1.2958024231372063,1.2560196596666093,-0.10318409898978936
2017-05-31,-1.7226527737477755,0.1029139655813784,1.0479411050639524,1.2307352638672644,0.11644204171464283,-0.09405600875873647,0.7679236067613445,0.19189081628332877,0.1706357147653069,-0.1957294251955145,-0.14491196749408308,0.46065649826428123,0.6828549085938627,-0.07984885593977976,-0.03240935480075056
2017-06-30,-0.7409304471222842,-0.7915144241926947,0.023783037931402847,0.9636690837506608,0.20553447932201435,0.18226384711664145,-0.1691524324470605,0.13810168548298954,0.038423198203603154,-0.6094608680715049,-0.7694204182461678,-0.2447123008849926,-0.06728903609980037,0.08429748386706895,-0.049479428560703975
2017-07-31,-0.9484373877911664,-1.919842105393239,-0.9156831870789406,-0.6174571753648386,0.29178715650395226,0.3762148191801726,-0.19136032739289632,0.10685625926080104,-0.10543500821183743,-1.3469868619095147,-1.3467032202525029,-0.8527789077443584,-0.7698091777183387,-0.08131664951850825,-0.01435416700694224
2017-08-31,-0.4779536468662305,-1.163406643872685,-1.1111537559083429,-0.9824153807870076,0.3205904446862714,0.5655141620675043,0.14632993104356656,0.00318121114310324,-0.05440254194622179,-1.5067661571228526,-1.3942342423031926,-0.9796986958461795,-0.9883585123379511,-0.09403611182842783,-0.0923290700004326
