ZENT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-04-30,2.0869087463954044,0.9074133134857509,-0.16148875245702812,0.960343262472231,-0.49759100319134597,2.289517441133992,0.32080027131279076,-0.9757079393683135,0.5631141854297923,0.8869706041087865,1.453714535183777,-0.09231641408736228,-0.3060356732377255,0.7879624883648229,-0.17630616603623275
2006-05-31,-2.1351753384137853,0.0340277511876974,-0.45826224660569737,2.56186020408527,1.013302673050057,-0.6148025219799266,0.32291930040955164,-0.5902836913447373,-0.739526889682594,-0.12812704946347556,-0.3700516810001487,-0.628362809562774,-0.3993061341983192,-0.4841551021591928,-0.1399618735106561
2006-06-30,-1.6238225780484699,-1.2247464774858936,-0.7788464206227461,2.761741426715088,1.6246892570926383,-0.9845675535816684,-0.4614398067056372,-0.2622830992555748,-2.0260138509193784,-1.291858299182126,-1.5422934315249974,-0.8527480118621461,-0.5792864577558915,-0.491485143799344,0.04691479067630434
2006-07-31,0.0974684125222677,-2.2960954536348575,-0.7854527780583264,0.31869487667199664,1.430871767915276,-1.1217181257503168,-3.2038071217651525,-0.3571371314515169,-1.694553506681422,-1.1692628092616226,-1.1865827693593431,-0.850186608566568,-0.5963966432267132,-0.5154270237240199,0.06237259847756317
2006-08-31,0.36684119934697496,-0.7170323178690516,-0.7954284145031437,0.25754096384566477,1.6369102471382406,-0.8279499476811732,-0.5935528571252977,-0.5191189018612263,-1.0980641105743814,-0.4991029478191833,-0.754815089902905,-0.8602238212261513,-0.6365997408670218,-0.4515365627729502,0.0032014662606026367
2006-09-30,-0.1992385650683734,0.16648445732138703,-0.5744233334229648,-1.2564832696539214,1.7873935445760865,-1.0083767250338993,-1.0535853357136449,-0.5673786216192912,-1.0300811517292836,-0.4506378598978739,-0.7156792006102919,-0.7384229025531698,-0.49122624285665106,-0.5607143263426162,0.10850624758241373
2006-10-31,0.8260933664974557,0.6408742734008376,0.14813326065839885,-0.7402853579399398,0.4453405682574818,-0.03213273773734843,1.4056323931426633,-0.831126439927218,-0.053099651376317565,1.1075933036303847,0.40983467741456825,-0.11048158807163967,-0.07207208959161832,-0.233378255937145,-0.07306858561311827
2006-11-30,-0.9459496485790313,-0.21274180802060658,-0.39493788111645173,-0.03944568748081852,-0.32076390066389215,-0.9664213986071077,-0.7787107156532517,-0.7489163172526424,-0.6385653299870554,-0.16405516039375498,-0.20821125928627665,-0.377150286202508,-0.4020913691605796,-0.6217807456433765,0.0022011895306395905
2006-12-31,-0.1094432639331284,-0.1573786780933021,-0.5692873068277057,-0.010146513334108662,-1.3031293395502144,-0.677934877863672,0.6801354917466635,-0.8952542834411472,-0.4752696194013647,-0.2516306934157554,-0.326232079724862,-0.31480311585652926,-0.5430542214204875,-0.4714379064889396,0.07413938264168632
2007-01-31,0.6651417833982566,-0.3252262530620968,-0.6237293582402803,-0.3291081783788445,-1.0985180064583826,0.46954009503429656,0.2285307838097138,-1.2856115585769763,0.804963638043471,0.7772919425059104,0.21558158875300684,-0.43915637637456995,-0.6186086345347808,-0.1864613513981643,-0.03363406094827144
2007-02-28,-0.47679674436851116,0.05621970383829111,-0.586392035216042,-0.6598723659261312,-0.9811375948922538,-0.4379037676331666,0.8748850060445851,-1.44142272269164,0.7412319344744207,-0.0025448984876289184,-0.22847619121531132,-0.43189503091696646,-0.603725032135177,-0.3740932973462379,0.029542402212023988
2007-03-31,0.19068662033598294,0.2805285872143488,-0.608782837908992,-0.6973712081521426,-0.9255397919303605,-0.6287588236942677,-0.1513133163654507,0.6018308629949811,-3.4026086713138026,0.347647448239697,-0.04780466566064098,-0.4849879650622878,-0.481494566176295,-0.3617647822843034,0.21763434854634203
2007-04-30,2.243090857016653,1.4473315389463768,-0.6629490556736466,0.8151825908389388,0.22305164126349966,1.601961031350961,-0.06491366508994106,-0.4212505698111755,0.9738127322438836,3.6222544448803395,2.3414871516588707,-0.6878342188930884,-0.5865171537232167,0.4228138279485553,0.18550469981427486
2007-05-31,1.6347083683559043,2.9981214239893057,1.1014880155762783,0.188750866632804,0.20775273025737082,1.721424464708059,1.311357193612778,-1.126135539389708,3.814262666679076,3.9406984396142133,3.339886252891212,0.6249518277602425,0.562966521156442,3.3410986597770718,-0.07773942619096938
2007-06-30,-1.0404741534939315,1.7478775451653765,1.9382300187453427,1.3853097191044546,0.6858408357287555,-0.436521586774684,0.49962017213025234,-0.6426463484220477,1.5552626190271568,1.6254349582888772,1.0575751261184654,0.9614023906899513,1.3882888388685042,-0.9360297889002197,-0.23828574940787864
2007-07-31,-2.5280220831010127,-1.36926792206157,0.12441264299682046,2.276945620762243,2.312383549244704,1.8026234699955694,0.5929433123442687,0.9363450926082373,-1.3494947863366353,-0.689127182424227,-1.3499926094131836,-0.5759739743386253,0.44443666474242666,1.432077637513994,-0.2329623613164363
2007-08-31,-2.105530029361481,-4.027895061242224,-1.6018772364280771,-0.19782994114406666,2.8254691209940574,-0.7942852780162505,-1.7882080871760582,2.5646329044001157,-2.865514320272633,-2.7888643446151447,-2.8684183318281917,-1.4812592862205745,-1.706799328803729,-0.20071984986852684,-0.060624621816434736
2007-09-30,-0.5066966947355628,-2.89622653657237,-1.7920612048922218,-0.0475293537268792,2.317702114196919,-0.7928909945988055,-0.31467626900443285,2.373082977965674,-2.36598527452072,-2.869432906252126,-2.565883740267644,-1.560827535977396,-2.1897733623320454,-0.055040346647616235,-0.09621784967653495
2007-10-31,-0.7849357772214384,-1.7812968689662094,-2.4705692608274146,-0.25038269604066576,0.9954066683235581,-0.5417614674675123,-1.7988695002480801,2.401469438927356,-2.153226459074382,-3.185225907282568,-2.293038329279039,-2.1525589148226962,-3.719862466165654,0.21629000007905996,-0.07547490957288946
2007-11-30,-0.6296447380950011,-0.99548354942851,-2.1225616314436913,-1.5618509723596563,-0.785309618434717,-0.7926257705216794,-0.19386774036111898,2.156192063045666,-1.8311948645400613,-3.0575742313614556,-1.7742379881861823,-2.6443325927293464,-3.0197545746559085,0.42756912803061103,0.1321090770050254
2007-12-31,1.0471243795269962,-0.18928010556303335,-1.4761737016668235,0.4332424693812586,0.48271036034388376,1.3853312108334799,2.000958575613527,1.1589676528509996,-1.1403337679641052,-1.8316951946373354,-0.41450864469710913,-1.3703903349282949,-1.5933844838149125,-0.9831279765018969,-0.2725894102156777
2008-01-31,-2.10465821389348,-0.8739562579672436,-2.384515117834431,1.719835906599862,0.6182847338039487,0.01716865798100156,0.7902988241879773,1.8702849478073995,-1.4397806828450588,-2.7278292102664503,-1.2259884347572017,-2.0057541365887004,-3.74763689365119,-0.3103570406337651,-0.12842833935220213
2008-02-29,-0.816842192886446,-1.014107208190716,-2.2621498766632144,1.6204446959131722,0.2425582812141166,-0.6942508763449184,0.2927997743474304,1.726996236134547,-1.284517709029013,-2.460082471083241,-1.341958254982565,-2.071578478023544,-3.5971559861398905,0.798884208580946,-0.1392530663929093
2008-03-31,-0.8528900520871427,-2.005969941079648,-2.2552443219061447,-0.5724143830514762,0.23068649734075725,-0.7431042512060392,-1.8588412077257848,1.8265026480604054,-1.3238714373190716,-2.1731814865694594,-1.4264683919266463,-2.060208322822406,-4.1226450496014175,0.97809260270956,0.35279704756984215
2008-04-30,2.657782976517564,0.5322735638759115,-1.7762474572810332,2.7145905985142718,2.5250519243740666,-0.3351266041753452,-0.4361871194446856,0.4763196019709884,-0.7540953325709147,-0.9785159680269816,0.4664185025149343,-1.1429932324568786,-1.841586045768308,0.20057267290541278,-0.11234245452494451
2008-05-31,-0.5895342831210849,0.637398613770308,-1.9857848408370424,2.228818177318362,2.2059487870452257,-0.7473945832414566,-0.4958584569227248,0.591661217653828,-0.6811995647451011,-1.0921002260497434,0.07615779819184079,-1.248843820047596,-2.423945979485789,1.4017532005837505,-0.180200665224817
2008-06-30,-1.0658217710200033,0.48725386721112174,-1.8590515197270052,2.228308140130389,1.7646308307705614,-0.7974137525296981,-0.929698477026645,0.8437930867680055,-0.6561793749706321,-1.2869208289076228,-0.40240710605672986,-1.2402910553748991,-2.709367351362396,1.5196515577166125,0.17452286430813566
2008-07-31,1.282797166867999,-0.20955303729374433,-1.20195245625105,0.7775060412887765,1.5648312732115879,-0.35102995946557597,-0.48144621973890456,0.23375828323297465,-0.39408134844238313,-0.7766478322305754,0.6044510995141181,-0.8923808390265375,-1.2473224958445075,0.30633536939842543,-0.018678703974544426
2008-08-31,-0.018564214271034808,0.12200845516682339,-0.7920354847247384,0.5979518248175425,1.2960003369888338,-0.31418957424778815,0.5717473080362447,0.16629698128065093,-0.3114431989604873,-0.7065268272878135,0.38661374292706463,-0.6678962094107597,-0.7509710903922387,0.011957239553124128,-0.2306042355427006
2008-09-30,-1.3535882364002345,-0.07184755144156774,-0.9872260147274998,0.873081572797813,1.4982285220707237,-0.7096306433986929,0.10083087121377575,0.5902672537112558,-0.3659401520365014,-0.9815108306435919,-0.8131628042254262,-0.7341432575248886,-1.4237514404376348,0.6140530970990421,-0.08775885428866562
2008-10-31,-0.3635402983737907,-1.055390448579823,-0.8981902351530641,-0.40609960912595106,-0.02195239247418378,-0.12106610266955427,0.2963845417562674,0.6153549575535833,-0.3080292912053153,-0.9410168138529478,-0.8232326060672053,-1.03261804329898,-1.4463433747897354,-0.23068314366526713,-0.1573128693641556
2008-11-30,-0.753204833609744,-1.5050613128280756,-0.9406267282509664,-0.9261837668404805,0.017391096651630144,-0.4931415807194568,-0.5069746321445479,0.7925854840217572,-0.25933647794006975,-0.9791328711185395,-1.1051044949780484,-1.0283725886379236,-1.878821055576172,0.359975960622554,-0.08267159775190557
2008-12-31,-0.2608599116524948,-0.8197217828337623,-1.1199756707511337,-1.2932109418046145,-0.15620646942639224,-1.1165271404828487,-0.555293021795513,0.725494854327623,-0.18282593596590752,-0.882365641819399,-1.1181392368462502,-1.2399194492866914,-2.417982657065631,1.5830711338017305,-0.13118036522820464
2009-01-31,-0.5396614672383414,-0.9180265957969646,-0.868750474421639,-1.2822116829358907,-1.4412632108886567,-1.0540473428126689,-1.5057591385238396,0.7929022983249893,-0.1318244066916721,-0.8490998446364098,-1.0917319489416408,-2.12418666590064,-2.137322847396819,1.1845916908478722,0.022858138076050184
2009-02-28,0.47125901881679344,-0.19516277615330035,-0.5966510038383198,-0.7315343347287241,-1.2315720372910137,-1.152203938718596,-1.6638364875563303,0.39758970167141844,0.010852362814671487,-0.623249321049715,-0.3991834853877948,-1.272197375329277,-1.420304444955125,1.0507933660823667,0.08912777989600733
2009-03-31,0.8663024070356677,0.469417497155856,-0.16362159849851868,-0.32284881718419484,-1.0855218913640043,0.9266098694048466,2.0096865758698517,0.7837958571784968,0.28725463196024864,-0.35074411051594695,0.3875618567437792,-0.5310895332092262,-0.9415553148956559,-1.4748937379474691,0.24411082415814067
2009-04-30,1.7944356645218078,1.8778941668066524,-0.30967089773514345,-0.35522136212592764,-0.0040874935847313755,0.8716405338130789,1.358693127010811,-0.40077676322185446,0.49481021994103574,0.11150066469225883,1.8889673771589057,-0.23030250297376054,-0.8073754454215261,-1.5825167305814096,0.1935604572796464
2009-05-31,1.4593874764681165,2.4014835971319735,0.3598428764445633,-0.7870867723354384,-0.12667933413663823,0.7929828605281786,2.147542701081142,-1.2365124107172347,0.8416036975223106,0.6239116361201055,2.7800653677862797,0.29082875657956614,0.5210833613341045,-0.9805853900575328,0.026338971156939346
2009-06-30,0.44035985073486206,2.095773823670106,1.1594948132582228,-0.3258149720357592,-0.46597838456527735,1.622348518028164,0.21658253632296123,-1.7294358131518393,1.4736045540107974,1.070622639053409,2.2874369016097535,1.0023971983558135,1.4637619482198858,-0.578184074465704,0.34605826602412104
2009-07-31,2.342886305009914,2.3404405931212886,2.534320478308402,0.2831799650577367,-0.5822568911209826,3.500271511679382,1.4312980367623556,-3.4467714497237374,3.789332366497474,2.9246576981622643,3.3793333043913343,2.293302999173894,2.123866678031895,1.5701230645847084,0.20176727268490488
2009-08-31,1.232711667069608,2.049027595298708,3.999764581339998,0.3204560334067413,-0.8868596297278399,2.3984812847587857,1.4584841218784454,-3.3711492989130822,3.9891512390198898,3.6152760652138953,2.7185795243433684,3.863241011145315,2.6897474792557245,3.211699430933849,0.0863457413809576
2009-09-30,0.4846823392126359,2.005825164524014,5.127999003143037,-0.10571042951768145,-0.8056080569579264,1.5065779906883963,0.984703106183419,-2.855929687049059,3.30975352330569,3.0612663693823436,1.7867583894201513,5.1390513390991694,3.4570446741693446,4.191664571203904,0.014542600176081113
2009-10-31,0.04506886171396805,0.8750403055745376,3.9933203262030337,-0.5889630263066419,-0.46296695504055946,1.0951714174308496,-0.09417558114610021,-2.4051011165626814,2.578591236487912,2.448726763482119,1.0371018144315372,3.6572995148091976,3.127549037140893,2.8988217022579543,0.2330308165475795
2009-11-30,1.2586530085778986,0.8917160247654632,5.111475926044525,-0.3700031297118273,-0.3540189300454585,1.783093387570376,0.37584623582248633,-2.34925343401281,2.6760017572302286,2.3848204858335236,1.3473260062340282,4.753735970854193,3.4162385552027037,9.327233370498693,0.08785192507643885
2009-12-31,0.35297355201387004,0.8259713435230999,4.242712765893739,-0.4479583306735807,-0.6224761844294614,0.8686200384856402,0.18750736884447847,-2.1062874927659347,2.2387345764980844,2.0326974128936515,0.9559214037789058,4.432109685995153,3.0505119541346746,2.8935222808820553,-0.05542022763371413
2010-01-31,-0.4311264331007419,0.5780090377866702,3.3965594837968367,0.01886259307438574,-0.8628628482974191,1.5406621921759978,0.7905785702625882,-1.7600599663184142,1.6003653854008202,1.4469298984899714,0.2919676447902022,3.8776349798264693,2.8655183924803276,4.812249471052324,-0.07433343152815036
2010-02-28,-0.6221210194227067,-0.3335434131995713,2.332847713050067,-0.7269392096396119,-0.7354490791525845,-0.7353559202215897,-1.3616181632446274,-1.480727808363853,1.1738123644252394,1.1418303744751923,-0.19705426455872327,2.4425446797143264,2.2497130119650333,-1.7890001491082133,-0.04556842164326913
2010-03-31,-0.4710294795248456,-0.7468917147447778,1.6308989155287106,-1.7143603568086667,-0.6308297015970812,-0.934248897945695,-1.3091882371137977,-0.830661549398218,0.37060725987527243,0.9287271245660899,-0.48373360285634415,1.6204141320399417,2.558150348212599,-1.7703167702088187,0.16354630171700216
2010-04-30,0.7663125024695547,-0.17700902097455745,1.275879405752409,-0.04077336954921088,-0.36189518531627785,1.5648377344795548,0.23695976347013184,-0.9825549598017845,0.5377742324429127,1.0106991963096046,-0.10708649573831129,1.1091583444359114,1.6121185916289167,2.0567208151559435,-0.07877065755457928
2010-05-31,-0.7074787321169118,-0.18510796622185116,0.6215039050986423,0.07197773775674986,-0.9184398732473829,-0.3128725230677724,0.7728568618839754,-0.8067187087465919,0.31901386648445434,0.775733742574464,-0.4048702100537758,0.7802770994347223,0.9719772737794323,-0.5365391309782666,0.10765131304824757
2010-06-30,0.5056984190795338,0.28663769281290485,0.7149753545833857,0.10846649111741861,-0.7725058415183761,-0.6975121239004672,0.7538820580043274,-0.8530787992219002,0.4107315780175069,0.7794405825982421,-0.006636664111960748,0.8439295800356789,0.9254549428025756,-0.8837197902958397,0.07072768724489815
2010-07-31,0.19122189000098655,-0.010978813032550671,0.18660797486674868,-0.3220455651165856,-0.752958838530353,-0.4329307513246166,-1.1943527091649955,-0.8464788349677587,0.4420209177369393,0.7316772751075866,0.14885850877830678,0.2678675557477128,0.3358205489890438,-0.5167412966813781,-0.05064006831841871
2010-08-31,-0.6233071862520495,0.04712459507309158,-0.1903650815368211,-0.6199157375117089,-0.8261322062729926,-1.3359450724458684,-1.6203207189818933,-0.7122011057033175,0.24222544596962786,0.5518608891865171,-0.18645250249328982,-0.12764900542283905,0.006410585351534724,-0.7725942089302448,-0.026467710445451112
2010-09-30,-0.4428975713309887,-0.38332960086411655,-0.348685231716439,-1.0028890079128505,-0.8774620397216859,-1.1845150126565207,-1.3364980907041681,-0.5992831235764087,0.09416881378391082,0.4135023629810115,-0.40483665109165623,-0.29412246490004,-0.13721647507998666,-0.6295292345786,-0.07136866135540602
2010-10-31,-0.8811392516881694,-0.8314755290107141,-0.47168460179042365,-2.1009874239269637,-1.88227148640475,-1.075973540413183,-1.557305250947668,-0.4261391416413424,-0.1491004562877537,0.21770709484029502,-0.6809524400471235,-0.36285434543225054,-0.24496202403649237,-0.5342801181349977,0.05353301020974206
2010-11-30,0.05389278650939204,-0.5508387041776895,-0.670476548208486,-0.8308499789877792,-1.9419218313660278,-0.8478198042648143,0.04948629881151893,-0.39591148725619474,-0.14472081311604842,0.17629883064705257,-0.5658300078895824,-0.631521889369784,-0.46419581572782204,-0.41501092029925724,0.039841060567716385
2010-12-31,-0.12292275986252785,-0.43125561589888356,-0.7414985670169993,-0.6878411682359695,-2.3568327424496225,-0.9407215044583793,-0.9274459809904718,-0.33557413633234456,-0.16854757658233777,0.11156817037700786,-0.4791783275578093,-0.7119142764632233,-0.5539097269506922,-0.3909291224561891,-0.044194301273297106
2011-01-31,-0.8602486657143877,-0.41133460230225205,-0.7692105120134808,-1.134794930963183,-2.4047185246306535,-0.3964479955226728,0.7502266490921574,-0.14353711154500154,-0.43243806079744646,-0.097462623292609,-0.6800324060525887,-0.7137974839708027,-0.6126971320519392,-0.36635937902002974,-0.015070928894239272
2011-02-28,-0.6768319517641435,-0.7923688537003754,-0.7520861387941624,-1.4441730756901139,-2.313544892660598,-0.921806755250361,-1.2294497539545362,0.048430557987736725,-0.6556454705678938,-0.3030506205191791,-0.8046778568745353,-0.6419771557831365,-0.6361238650315348,-0.39004957540002794,-0.009855428681418752
2011-03-31,-0.6142137558983034,-1.0555725893114627,-0.7528573107193877,-1.9597878149301167,-2.0845758374260495,-0.9356753730661095,-0.39544037774748064,0.7006980163067292,-1.9365653184269316,-0.5541823643077193,-0.8789051268781536,-0.6078925683007245,-0.6562223187022478,-0.3892883126224095,0.11572198521284352
2011-04-30,0.4861027012308769,-0.3835310249951012,-0.8270507951094427,-0.43524335534297687,-1.522680534814729,-0.6909352032329266,-0.9432084260927446,0.7371184729647279,-1.6804439741970196,-0.26127884216129943,-0.4230908100077294,-0.800746097165346,-0.8065318170015436,-0.3614832274596961,0.0
2011-05-31,-0.4708772528895784,-0.2789894568662678,-0.7813152713121823,-0.4964975857674284,-1.4610872967410953,-0.8353105078442352,0.06836105439939363,1.2774207256634094,-1.7828677876459347,-0.4142409074304193,-0.4678368230124575,-0.6644985686166263,-0.7935791073882195,-0.40802925349496816,-0.08241699056866018
2011-06-30,-1.1712159805790523,-0.5320147812438549,-0.9841555522495787,0.20849171899974198,-1.0152431938778916,-0.8229085059473112,-0.4472370329729743,3.163152609472979,-2.1547989939245125,-1.3112110229535334,-0.8036080275670382,-1.0727713697539294,-1.061968853475974,-0.3318676667442087,-0.10515452121894776
2011-07-31,-1.3024916388048635,-1.4663438350961617,-1.1186882710029018,-0.8152761466940748,-0.5647104252616539,-0.650138642098321,-0.738270241726515,4.403139880405771,-2.245627544493891,-3.4725324002516493,-1.1655123996722336,-1.277523334229471,-1.2659606350041337,-0.28222439788621106,-0.1508947434404694
2011-08-31,-1.821818753510617,-2.100309115884092,-1.1554668530478112,-1.2577139396634227,0.11913950165294293,-0.7656317959399424,-0.5476820753771775,4.18679847544564,-2.1398139200193556,-5.280814501458905,-1.6843806847703353,-1.2765874647486188,-1.3711956779167962,-0.22287959468336171,-0.04448805428362525
2011-09-30,-0.5526563809472862,-1.7904644651595403,-1.111730087490826,-0.7051224638088239,0.10989235391700812,-0.6664205599560907,0.013677911300951851,2.8847249112866358,-1.7824405873474094,-3.7626443320103387,-1.7364323115496658,-1.2264813388521025,-1.3224723599611965,-0.2056079481358284,0.10038153003672966
2011-10-31,1.079993915504477,-0.6866471832903605,-0.9234477049902141,1.3129614180965714,-0.04770127598208244,-0.39374868236941224,-0.45772932575490477,1.5779956304397147,-1.3089930198751791,-2.0440181960155055,-0.8117190491256425,-1.0043493782439992,-0.9981562888498792,-0.2466626674289308,-0.050717274667777146
2011-11-30,-0.5922909008954251,-0.04514477217228726,-0.9293653005251048,0.18057530678043826,-0.10450513570924297,-0.18855304426198774,0.619325703655705,1.570019599408041,-1.2125984659569489,-2.029649307058581,-0.6884368244851143,-1.037351423223437,-1.0530353227388067,-0.20861743769964564,0.12385405865840371
2011-12-31,1.6165998406046174,1.0933349507333519,-0.798581518343332,0.45650622209801606,0.9793439309699865,0.6521105300305187,2.5094411769523868,0.7162301264539007,-0.8505701364723045,-0.8527106557598652,0.6781043531383161,-0.84024574639975,-0.8500055034539618,-0.19537651473350376,0.19769977948137768
2012-01-31,2.4462199661456343,1.8869175392930624,-0.5323784878013609,1.3604056021137434,1.9031710638289134,3.473590024327198,2.687185276067951,-0.42476238744284955,-0.14990999227834415,0.7013131330362035,3.0759692019412492,-0.5762782056598228,-0.5074752137097014,-8.541445741156094e-05,0.03424701459943039
2012-02-29,0.3165402213772279,2.4542654941311484,-0.41913816578074,0.15911542746340623,0.45305025185044645,2.871726376079788,2.504061625290929,-0.7431958494952309,0.15057243844028959,0.8816175187466493,2.2894950568050727,-0.43586371387481554,-0.388006752437315,0.30052832860963435,0.001390240735526418
2012-03-31,-0.09118519427965732,1.356374659551646,-0.3352766921087122,0.8130776034830199,0.1510141283254769,0.5786224218159505,0.3284558911647319,0.29821969040180407,-0.7929478120057938,0.7975449584497251,1.3011235932709566,-0.33139325939688274,-0.2698573215863463,0.013668289540324454,0.19204535976373563
2012-04-30,2.0084489631056,1.2102670761312961,-0.11476416798488073,0.655496399888239,0.7631217748746313,3.1720860475855104,1.8428924923282421,-0.8776768135051032,0.12107764738874004,1.8028983046075238,2.2939877392118317,-0.13635487980319003,-0.08577300205840437,0.5927958991496265,0.010492796999220564
2012-05-31,-0.02498608574859872,0.9915538135873321,0.043774597961249155,0.8895788540892244,0.2508814961994465,0.20850213100146414,-0.24858442747726353,-0.9034743545308871,0.25733829973433914,1.450442752814794,1.2520800136057824,0.06873817912111745,0.0700855525772177,0.15162677180577716,0.16604119644831644
2012-06-30,1.6611288191653604,1.8744655766665157,0.9943899796080328,0.6608605153692771,0.4746657695060624,0.3176115770563438,0.8322567803392689,-1.6087396478913008,1.2475078858758222,1.751916819338857,1.7677872069747615,1.0559585233540312,0.8044553999798076,0.4047729589792293,0.0330811755385065
2012-07-31,0.1514769619649341,0.8729221438215368,2.3415713058139924,0.26090359991476275,0.013875921583513204,0.5018900985242961,-1.0733114526707577,-1.5882043964117938,1.5502222269594743,1.427075070958521,1.2448389340859252,2.709322192860055,1.8434301226406054,1.2025160758933924,-0.08718043012343227
2012-08-31,-1.1276609876816293,0.31518354382124997,2.995734451993155,1.7238723977502002,1.1206337401402946,-0.010271079558831565,0.08947281529850803,-1.134136234079,1.063937045823616,0.8864407528973304,0.10516018904333096,2.3705468273096306,2.6502829521550737,-0.6806380125750623,0.12046198053925036
2012-09-30,1.1107707675141052,0.07573759390790655,3.7215353095945396,0.8543650209835151,1.0757206286755177,-0.15486428587217363,-0.3422283208066911,-1.4457387341946653,1.9227518718050736,1.0381341164639566,0.5072402797729332,3.1437022773712595,2.9655133110252323,-1.837203922368605,-0.1884554385552209
2012-10-31,-2.1906115141710485,-1.1257773972281737,1.4106949224781056,2.472041901790786,2.1803586615615824,-0.11420096595051331,-0.4937725500776292,-0.6725174450001229,0.6514924821415262,0.3684171108905149,-0.9315496675773259,0.8820729656935361,1.558174982704642,-0.8862897854011816,0.1240128360786988
