JKCE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-07-31,-2.1000240619941346,-1.9361245784612642,-0.8622772980320144,-0.05587088458375015,-0.41508469495599726,-0.26658772343918163,0.9353962574669207,2.786718526210582,-0.5808032525233392,-0.39888635989380766,-1.9680034821035282,-0.658004999747606,-1.2242042175376175,-0.008715817093374939,-0.020602064975728997
2013-08-31,-0.3163557659191934,-1.4558386864139048,-0.8507058817088511,0.24712589644625446,-0.5049811969816742,-0.7043064644782799,-0.007056652575944534,2.2200459665910164,-0.6952215572287831,-0.5479864688549845,-1.5229127235917563,-0.6545113627317378,-1.1661695404290071,0.06658745042931559,0.053667407844546176
2013-09-30,0.24221703313827994,-1.0396101958949948,-1.0399933716004102,0.7877650380291142,-0.37085560732911627,-0.7941822775621344,0.35150950285048566,1.5470990427259572,-0.6913353915167025,-0.5613175335372586,-0.962122869063636,-0.8774324659942293,-1.503402234738351,0.22286038202189903,0.030456541525409563
2013-10-31,0.07286578493737679,-0.0003555789861471414,-1.0195900981555708,-1.603701412255319,-0.27967439167867186,-0.5508388439815332,-0.9062049340787397,1.1680807993226552,-0.7132093074636856,-0.6093726219114579,-0.5163374907243349,-0.8560545310093521,-1.3916628156578297,0.12198595950496771,-0.001811829148420541
2013-11-30,-0.19212049594071162,0.063136361932982,-1.187184680298415,-1.762601962121752,-0.4332443311095876,-0.8057058644103184,-0.9142460760985981,0.9852767190361268,-0.8079153823070492,-0.7659762342011225,-0.34087102508424544,-1.0992625233468731,-1.66933815479327,0.3358554809291676,0.0010357328735321183
2013-12-31,-0.1861497247857636,-0.1538611232053114,-1.3285089306162403,-1.8590311211365693,-0.5245506321655812,0.15923134714302975,0.5289567674833046,0.8102315236958605,-0.9104777542883725,-0.968379679476184,-0.1880948051518336,-1.3429549779163925,-1.8735105527140656,-0.1861613353678234,-0.13649348009834775
2014-01-31,-1.2261261593372668,-0.8162602130109469,-1.318790820565946,-0.6547965409764754,-2.085245506319248,-1.1186658738612754,-0.8919248096849702,1.2754894686247669,-1.2671886886452406,-1.66850949563171,-0.821880971844541,-1.8313127076256046,-1.9420070024037157,0.6609394337446687,-0.0005934718275079536
2014-02-28,-0.12604746927615432,-0.7726780338230013,-1.2671000540600093,-0.6370033721988623,-2.085916609489298,1.2733559224855109,1.4175674072310418,1.078211077306619,-1.2680345602215266,-1.7451565572308183,-0.7458601289558567,-1.6943685125985601,-1.7723556990215674,-0.8586954430394318,0.35399995348942953
2014-03-31,2.658549870165416,0.6240869319899722,-0.7635773765771424,2.852675550224634,1.5692034164022441,2.501765840205638,1.0380561156797765,-3.0971142018813054,-0.5389877851310468,-0.42002439374178147,0.9747516620682463,-0.6080919738355147,-0.5924159202822238,-0.29648091352520806,-0.05546866579803117
2014-04-30,-0.4950187596921951,1.0175451199376715,-0.7937837360042934,1.8478228147230558,1.585762114373043,1.2843613430914194,2.102989469436047,-2.2358064736591006,-0.7046221698542472,-0.6718543064110337,0.498512482007462,-0.6257941085029055,-0.6018926297528034,-0.24757372908692082,0.38492228180565524
2014-05-31,2.5723145899966515,2.49211974291957,-0.12798175630715233,2.177068885331158,3.1651876872794062,1.4322707667141366,0.5348250413344245,-2.0193555771738216,0.3880467018120048,0.7107119695796564,2.329350327077292,-0.22519109706800755,-0.3505024712979523,0.7809520541884423,0.14807372235685165
2014-06-30,0.711617806611968,1.4123927644773593,0.19409427247470326,1.545334677195673,2.453851447642414,1.4663321626326902,0.17017530538295153,-1.674756011731355,0.7778899568632509,1.0129143252938693,2.1116394334917143,-0.03279696871283031,-0.2625413179420507,1.395320858467374,0.007980477417224885
2014-07-31,-0.17775836666298953,1.5054802308847672,0.7203189048548473,0.9727699567059855,1.444967153272161,0.663468975583852,0.0973237678682877,-1.3873359185963028,0.625051471199822,0.7714442150337737,1.0928645266178674,0.38447447363864246,-0.08750158409626772,1.1255957461023014,0.18647956694261839
2014-08-31,1.0588140414122622,0.810095470750693,1.2894091399846817,-0.52016804961203,1.0589089280351507,2.093617360185021,0.7099721681327383,-1.2402257740963731,1.136927145537396,1.1233235399872716,1.2480470420808758,0.8555860241937832,0.025058820827116052,5.421703773837323,0.1689510133531239
2014-09-30,0.8643699543610103,0.8747210467576172,1.5809962282311185,-0.4102571632056112,0.478117159779264,1.8984755624790592,0.8270785198292819,-1.110798510110901,1.380749779698074,1.2342595361554773,1.3266561235315797,1.3276522564061937,0.06563903009067794,4.266292462323591,0.08232794953313745
2014-10-31,0.323378705476493,1.1450677159240514,1.6553120414346705,-1.0042453177113517,-0.13218467413861715,-0.4597158646987359,-0.2993257169879101,-0.9916471122034113,1.322894019833961,1.1407200047534727,0.9358328654333782,1.8088541919846668,0.10630164455970728,-0.8043973539005439,0.02533022101549019
2014-11-30,-0.07268000423696003,0.5574707718110216,1.6391795322302067,-0.6885871666019824,-1.3048293402889397,-0.008357109386113266,-0.5936897020255334,-0.8864624282740119,1.1205374953443406,0.9597309552152308,0.5290192716498412,3.3251606002838816,0.16669693575589128,0.06998349276481092,0.030277651549852323
2014-12-31,-0.0014739677381739493,0.12459801067216898,1.6872775112490088,-1.2502772418867756,-1.183322715758688,-0.44920887021307276,-1.2303240118386272,-0.8128457573792918,1.0591832703027526,0.8818974759191048,0.30279633332985084,2.8376848865754813,0.252411679580112,-0.8338783283078057,0.08734400268118284
2015-01-31,0.4341580461492182,0.1737580347683627,2.6021712971287383,-1.1285829875087536,-1.3027336257480002,-0.5259103374836807,0.2882240699625734,-0.7583420418619674,1.1758966943528193,0.9143893633533025,0.3355516501553561,4.17657443787781,0.5231565108515046,-1.2835774083768188,0.0035801269801977887
2015-02-28,-0.2007876026101648,0.11526641823500876,2.3161745658875863,-0.9209234887132111,-1.3585703964460727,-1.1182085509314053,-0.9821653578104783,-0.6892876261800662,0.9745788327052365,0.7543566026718892,0.053696755766640715,3.566051006086483,0.6368256704656968,-2.8753646102336776,-0.048997461760161086
2015-03-31,-0.5704845695912945,-0.15784187582471917,0.855571586758744,-0.48816734096271186,-1.435077957864339,-0.8748695161682003,-0.484673489692063,-0.47892729993822164,0.8663921408130045,0.5253762424110513,-0.2955419741013199,1.6717697451864237,0.7911510145819685,-1.0880384680981774,-0.031414599132436584
2015-04-30,-0.507836297589458,-0.6283535006320803,0.8605234494299783,-1.05678266200902,-1.3521516830775295,-1.1536025272355674,-1.5558282812264497,-0.3846741372398848,0.598641944699698,0.34642931288073714,-0.5022852390777595,1.688498403196661,0.8965061119510607,-1.4536108136727675,-0.010355525249364941
2015-05-31,-0.34693506701615223,-0.7053643005504546,0.04341329292345574,-1.0924095225133839,-1.2345519289624722,-1.0207781100558257,-0.8290771772848649,-0.29884575034809746,0.43442443405294406,0.2229624475209194,-0.5938422393342883,0.4479124276504306,0.4427209203947424,-0.5998496677013846,0.054153721650313374
2015-06-30,0.09378715758499388,-0.3848260001085699,-0.1098757853761043,-0.696499868593468,-1.0760464896556645,-0.9005708739742645,-1.1836031810267214,-0.2256515673758751,0.43254710207478614,0.20341010218010933,-0.44318060980140933,0.1615463747405049,0.37614906614714955,-0.41522637353099756,0.012012377761341056
2015-07-31,-0.24754549913204021,-0.2550673023548442,-0.11552733673966036,-0.8465076694015623,-1.3402469918316608,-0.811396422881505,-0.31422550115254894,-0.134501142654963,0.3295344329230243,0.11589135264672484,-0.4146495480200887,0.510432239263769,0.4179815454420829,-0.361365528947227,-0.08600629491761959
2015-08-31,-1.1715348948197892,-0.6554973738485125,-0.5036566307277406,-0.2891254607252062,-1.0263579116823016,-0.2574990972857501,1.1504576971388178,0.01838551029362191,-0.009771791942796116,-0.14740084393292394,-0.8303174897922427,-0.33292366784480976,0.13486940347311419,0.0013541284244515616,0.042283483903788006
2015-09-30,-0.08285182165681308,-0.793833433195607,-0.6622055971438421,-0.3274893133858545,-0.9275475834944734,-0.6378883009863223,0.570630455502584,0.1385367779490617,-0.02086908564798202,-0.18705612169220834,-0.6773356706466429,-0.5538115020466576,-0.007152727195264548,-0.020346520613769722,0.04796258344675419
2015-10-31,-0.03283351668047923,-0.6942678417199143,-0.7216570224858171,-0.1726834204508551,-0.8527681133199926,-0.4436280272418514,0.7912594495981677,0.2579792269713472,-0.011133245168193315,-0.21151579406886187,-0.5181929494047517,-0.6233700121033255,-0.08359539714563037,0.023365034679450516,0.00791953861283988
2015-11-30,-0.36441806711815994,-0.26205236204585514,-0.7615255531726381,-0.9119911167219723,-0.8193462524220404,-0.9602533346967868,-1.4682077218493728,0.40425925945339763,-0.11574791585016606,-0.31268081635097833,-0.5697238815999838,-0.6604001867352101,-0.13927998358182792,-0.009992403755843246,-0.18006617762833538
2015-12-31,-1.8990728107883168,-1.2529308607073302,-0.9826322152884345,0.41639905804516,-0.15893508665076164,-0.8781877608696116,-0.8249001686091038,0.7040893259036173,-0.8103785390250626,-0.8477135792845238,-1.3777401188498015,-0.8775926560649789,-0.3685709893366434,0.12745163226467396,-0.15034543438118642
2016-01-31,-1.4911220068530369,-2.0513921044971712,-1.187840410668388,0.0873554047659655,0.017610125122409677,-0.15837248372572318,-0.22369493614604885,1.1516831345643062,-1.4295215640366865,-1.4100815150190749,-1.7466850043155395,-1.002319510176526,-0.7133645896801112,0.08826297097496862,-0.037240801361050915
2016-02-29,-0.6219001260565284,-2.0972372616936603,-1.2326122440039362,-0.2710993611759919,-0.025979672652024697,-0.082514888254129,0.6958379440398138,3.1142936097072615,-1.8103806546611039,-1.89091983479947,-1.6514012515842864,-1.0457754999218498,-1.0316176153320447,0.07702535940810727,0.3451104752760772
2016-03-31,2.2674403187199847,0.09029705805899976,-0.9416045728498043,2.2109447871394803,1.454575915480533,0.4108291417063374,0.994127456719193,-1.105995694905442,-0.37529310506923474,-0.694918570003732,-0.007108132251514819,-0.8664841192453807,-0.9940187757875657,0.06891228775299868,-0.1298372620843806
2016-04-30,-1.308965690169496,0.17924372872888514,-1.038846373128779,2.084751645662681,1.5031653243642829,-0.5724034341194314,-0.39086182618012183,-0.8276811752244663,-1.2837277913418952,-1.5027169638982605,-0.5252187476819814,-0.8997765471518225,-1.0720507284393066,0.09006241466344789,-0.019059540621623072
2016-05-31,-0.43640208883819365,0.27105732477599015,-1.0509624312708057,1.9622320294383773,1.4432444794762629,2.055377900984463,1.2689008483767847,-0.6316106768294633,-1.6206730123945539,-1.8034813494133553,-0.4342843892767239,-0.9042477930267566,-1.1031851762487153,-0.06074941356317926,0.13510862078580438
2016-06-30,0.9812308847361041,-0.5256416233078381,-0.9439444937326644,0.46591777339373247,1.4007967179365441,0.7136764056635249,0.5314867408460798,-0.7679409409503702,-0.4845297741456367,-0.6572254390691892,0.2596729173902054,-0.8694789194507718,-1.0008012008226672,0.06892926528686286,0.06830720808076912
2016-07-31,0.40239022011848785,0.45724358455107467,-0.8497513913669803,-0.2180001385987,1.1237965485727521,-0.5039783659195313,0.38748097892979577,-0.7383134672696628,0.25701923296564705,0.09205386527944613,0.44575865248149427,-0.8350776442452443,-0.9140032407483336,0.08805860582699784,0.10968981438119019
2016-08-31,0.7427707112274073,1.2486541111107177,-0.5950697484384013,-0.7788831324547567,1.053779612113013,2.082912131002229,0.2829825660956736,-0.7686361722498027,1.3627809001017497,1.2471531446292115,0.7233479919520468,-0.7266018969242287,-0.7454182913482255,0.47421329500826415,0.09541866413558252
2016-09-30,0.667259361179329,1.0596096137770135,-0.4831837564717664,-0.9122166421590007,0.013561857891969308,-0.08443605946035986,-0.36404403876721314,-0.7747996905125227,1.8070809303567097,1.8003004170499057,1.225952247298636,-0.5987952724243686,-0.6658744403304888,0.18447759032437505,0.08537334378652764
2016-10-31,0.62247275405015,1.2002010888716048,-0.3835402309426845,-0.9745844549566137,-0.8009534293100834,-0.6046517980415771,-0.09376004807556979,-0.7595057724687724,1.838188024541601,1.9197484771671587,1.4442207988541278,-0.3363660071248627,-0.5986941953617715,0.2196652057086443,-0.27132122224040484
2016-11-30,-2.7166429750023253,-0.8525967041585825,-0.6463464095676563,1.7340847182381673,1.0676427120829013,0.39658064734688436,-0.7298764214293776,-0.32967232170713534,-0.7268283402752679,-0.6094472431520437,-1.0494449786678284,-0.7286118411136864,-0.667766853879907,0.5388436599759205,-0.010089926651354884
2016-12-31,-0.13711823115784708,-1.3934441718230317,-0.3930868827541221,1.2527370140665086,0.859334810265179,-1.096163073229741,-1.018447367630672,-0.27182073826701986,-0.8027551016863986,-0.6894281897270096,-1.1289668714763776,-0.5841395232768851,-0.5027422542329719,0.22136249769088165,0.004228043033887238
2017-01-31,-0.0061612014691293975,-1.72756754455858,-0.11257978319284846,0.7779989017911798,0.7543848057781458,3.5682206654828184,3.744452356045215,-0.24837107750233428,-0.7457370373813451,-0.6051861945601122,-1.022215552071819,-0.4340711183938975,-0.3320687904376832,1.9357754486288559,0.20344605059882945
2017-02-28,1.6709396785918862,0.9856901763531343,0.5026053866897161,0.266473860164093,1.0133692449579543,0.80978630779456,1.1592160336946415,-0.4633135683043454,0.8662581438308151,1.0920327776735903,0.5633712356443557,-0.22068012498871506,-0.12348065069864429,0.9982665311168502,0.05377610131788842
2017-03-31,0.34404868714892606,1.2924105178650536,0.048360658144231086,0.030209969241084683,0.8784286189016821,-0.2213178631035104,1.2376330511218832,1.825228630336202,0.48761143092753245,1.2279950963348512,0.9497411792194026,-0.3702866332909477,0.10260560864723063,0.08516689383580668,0.041687975939737276
2017-04-30,0.2164133715149696,1.3941328333373404,0.7325407074749881,-0.16151566101297435,0.7517674538563057,-0.14653577071237264,-1.8142133975136936,1.5406439265037555,0.6458032902320961,1.1813926008445486,1.242465150857499,-0.10980494970972031,0.6788783748854145,-0.046342702811868385,0.12975407002909423
2017-05-31,0.8858380703275986,0.9090328143667317,1.9034217498800936,-0.749888989037168,-0.6189999933953194,0.5131498094076234,-0.13859749568683483,1.08906316819955,1.3354833374673873,1.5570616473668704,1.6707939074565874,1.1977485290267078,1.5680592829537072,1.118991807675018,-0.16722612062729902
2017-06-30,-1.4750016438271119,-0.24579333548672816,0.46529193415616804,0.6061046176138839,0.1497052605503611,-0.5152386618978323,-0.31301642923550527,1.5211408808789522,-0.13155589630405873,0.2823826889700797,-0.23973880381045728,-0.0364691762176288,0.6925593329057005,-0.5568597533925391,0.0808862198459664
2017-07-31,0.49906413867825644,-0.05177731432937415,0.5816171847353188,0.640689966560448,0.07812834676411252,-0.45597508537588954,-0.3889810243490829,1.188868819497973,0.31100986784920265,0.5655871456048102,-0.01683669653953902,0.08548715899670167,0.7571540708125032,-0.5778361661187514,-0.012752879079773839
2017-08-31,-0.21761615847356106,-0.7481399133222096,0.13085225425870753,0.12073121235563557,-0.41926895616673715,-0.6700794475741562,-1.8149206205644821,1.1885859801943246,0.08885432081516802,0.3195133494249522,-0.2754186514800543,0.08172617275532347,0.38016959882033663,-0.6033016018264814,-0.05217864658240763
2017-09-30,-0.5383127493017762,-0.16619066585285475,-0.41134010586282765,-0.6864609935385205,-0.43981881456050803,-0.016285405037516944,0.7236129835267976,1.289659004174671,-0.35811431170451297,-0.08744314600297595,-0.7046138822638203,-0.4009287323900613,-0.15012244357108698,-0.10783360931324835,0.04948873213357208
2017-10-31,0.2511637839537893,-0.3293775405505011,-0.5207296038330059,-0.9211090451954156,-0.5009465042460302,-0.1340441020255603,0.48815687090759957,1.0905294050763101,-0.11416342089503433,0.055474933261136235,-0.3564660022499685,-0.48487211553496795,-0.2765489745894517,-0.13470617261335954,-0.002847225880106774
2017-11-30,-0.1391667195797745,-0.2767799549182538,0.5156112034152159,-0.9030979437553656,-1.0381383022504165,0.18934845584647858,1.5149378156364035,1.0580295473264438,-0.22017763147192856,-0.07357071249090161,-0.22551787820107125,0.7651432990957969,0.8206240254646554,0.1350308514645429,0.10544054847132263
2017-12-31,0.6705328157617286,0.5114104633684389,1.0103659432378376,-0.891862831512879,-1.8032011027445884,-0.46652072039413306,-0.29296296886759415,0.8042949022993681,0.3786704439880987,0.3168036484577398,0.38524973618087716,2.2074690320396573,1.152007171865393,-0.6989795599441944,0.0037742676004515353
2018-01-31,-0.1825786394114155,0.23552814743926634,0.9273858040449667,-0.7505580952134722,-1.8310749558621517,-0.12145080695374098,-0.15439440118297612,0.9010138110904695,0.27000236338677347,0.2118246575727535,0.22911390486996736,2.1956117534351187,1.050607084265706,-0.0968146145201429,-0.09703379191569017
2018-02-28,-1.0607991915568273,-0.34440278426519927,-0.4718796086238733,-0.17599357284009504,-1.308749096613639,-1.1013233557085067,-1.2317601701132523,1.4212898713249449,-0.6233021891752827,-0.46093219524223705,-0.7024888992528897,-0.2724771186322078,-0.22961117015955104,-0.48621215924110817,0.0032069494885085042
2018-03-31,-0.22346991550670686,-1.1283471902945987,-0.7930591582287091,-0.7741575934973427,-1.3578730116459274,0.8216685138847099,0.35567286064502507,3.2269049145092947,-2.049720214734183,-0.6522408182344082,-0.9145935154895599,-0.571232960747191,-0.40867245108499395,0.12019835001397493,-0.014737892361540812
2018-04-30,-0.2989841993891749,-1.1539832607685427,-1.03265273605882,-0.7847360622786923,-1.3058345147070873,1.0344355024815903,0.4022190307534505,2.322318518188297,-2.078252686911227,-0.8555770911319006,-0.9760581715032515,-0.8636881749509666,-0.8532787320495766,-0.023192331566626062,-0.06196900640029814
2018-05-31,-0.8239069972669326,-0.8532381513244938,-1.7481693806445902,-1.055437913788722,-1.1068260270397148,-0.44229378644557316,0.3900645992926823,1.95590455802933,-2.6038566617877357,-1.595514781713922,-1.391020114047141,-1.6980870058997237,-2.2478564126434897,0.006232510936234326,-0.07766546959394596
2018-06-30,-0.9502840181366574,-1.2658721608944143,-1.4145148747620324,-1.0540413820352112,-1.6467266504689382,-1.2887716508748963,-1.1174290481857494,1.7387799020669767,-2.9352170664451616,-2.6759215975188164,-1.5982126596523256,-1.4630027618737225,-1.536114112215419,0.09867274281678731,-0.12427066707875488
2018-07-31,-1.3330625685835191,-1.8274562501380347,-2.0172923943419865,-0.9763414831937566,-1.4162598890755809,1.9904257770460003,0.29354510444328735,1.6925890588372718,-2.9625897152671525,-3.709288194485334,-1.9122893592383332,-2.3964212329151047,-3.0103967538288017,-1.4706044539913998,0.041311330646668774
2018-08-31,0.36610657291594073,-1.0676427896444198,-1.70726393705182,0.02907795141402821,-1.0255405720118504,-1.0853672843049582,-0.3204888709396573,1.2117668208366354,-2.0979525923287645,-2.485545920000089,-1.1511521645245855,-1.6709953448270827,-2.1402417062085983,0.45528846584791766,-0.04287464519121705
2018-09-30,-0.4214914442496726,-0.794740896897042,-1.5236034169136634,-0.0573360307442506,-1.0416073402721147,-1.2353257034334304,-0.13986130059548263,1.0850336438187025,-1.8599169483084053,-2.373472770033181,-1.0314005027988582,-1.5515832778186733,-1.9011507345759706,0.6048154005079714,-0.13126166643570436
