GODPI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-12-31,4.193539952858792,4.150314359656698,6.527345349590983,2.1760409446639795,2.4824733465131064,2.1039256918889104,2.616179185293275,-1.6654687320847765,2.081936166937925,1.7914022487892183,5.430495208899037,3.1627414109235734,6.569592125622169,17.208610191686397,0.4292666155744903
2018-01-31,1.7090341357298378,3.6688049615186835,3.7532124368259705,1.6606457615785661,2.453801251909557,0.57390330781372,1.8376738713186933,-2.12192341667884,1.8024694253628384,1.5918570789254511,4.222458397135244,2.452562992108938,3.7540698541300292,1.8560283120382168,-0.029255358148789646
2020-03-31,-2.383107514974983,-2.511366041463172,-0.7405411819175715,0.007931692419328246,1.2503699608445547,0.4396042818291345,-0.5491933023906884,0.9258764153456153,-1.0504260316423324,-1.724373775587821,-1.5755720775692095,-0.5699673784627007,-0.9570779036287995,0.21572503280225197,0.19246749037230293
2020-04-30,1.269249334330327,-1.0772280523109936,-0.5984708487194506,2.5369026666545293,1.6204689163032382,-0.9071821840098867,-1.7884260826069165,0.47230050422507047,-0.8190261041017831,-1.136185417626132,-0.7200887426950942,-0.4387380720419539,-0.5495542882483561,0.7632809766081684,-0.07872916486021328
2020-05-31,-0.08319718903748653,-0.6310784208926825,-0.6192545782902332,2.2285860124683787,1.5263643863293272,-0.8469864444745799,-0.8023088540133719,0.5367841313153929,-0.7402068958698477,-1.1199905666418597,-0.7971178843838982,-0.4377768149700671,-0.7071838384114573,0.9348506234688189,0.3600821022603467
2020-06-30,2.2130363940904263,2.123195823633507,-0.3442019773709481,0.5345277210064965,1.9863982221649752,2.10394547830972,1.1061122015396636,-0.3816180938409779,-0.2611713112090701,-0.1948351341218523,1.4891639161735446,-0.21985598948963078,-0.04117881298260165,-0.25992029069674316,0.015357655654319765
2020-07-31,0.27764125605123496,1.3782574811413135,-0.1256640712762093,0.7122452460921757,1.8488256259362112,0.8038164313871013,1.6401046182222854,-0.5801632743638439,-0.07647691199990521,-0.016952446753909983,1.710111278367533,-0.04660386082819124,0.27283714261461833,0.020078521491873405,0.5704429112761699
2020-08-31,2.9582710742124383,3.156713287351657,1.250971634207319,1.3489722099305839,2.896749195270107,2.9947044973080446,3.2955307013533206,-1.7605372844102132,1.5155936028419827,1.872460018358658,4.776000707355029,0.7644369012031769,1.4754937593705597,6.295823265701548,-0.007316294690684092
2020-09-30,0.0675074424974562,1.6884470673422298,1.369965122050097,1.872876346728339,0.7121663703068911,-0.19652022437644295,-0.7805676733335696,-1.8337348204844754,2.1335074380038006,2.042583742720962,2.1909816941338143,1.2146193041127726,1.430657616375194,-0.6277760762335891,0.15776800885496342
2020-10-31,0.7442146243569888,1.8656762547165366,2.4794249541921602,1.3243403149832844,0.6887308659012329,-0.2493044941418411,-0.3503588651166851,-1.9947682579051198,3.606040353130498,2.5714799404978588,1.8351294924330472,2.0507027935850424,1.8263530417223846,-0.9461260025449681,0.17574352649650518
2020-11-30,0.7693636589725602,0.8043113333855174,2.7441051630233853,-1.1775079727505633,0.19034252331366147,0.2349186932392962,-1.0449075022087368,-1.9714818719440002,4.1956555435424825,2.658115738432307,1.5557472401124428,2.807775073683295,1.7773370900641288,0.01680439100102219,0.1269338757409797
2020-12-31,0.4891926749161206,1.0370716242514295,1.722192700487766,-2.14022506487972,0.004235626712129125,0.5330124776502104,0.8155584388390917,-1.8060562948354253,3.6613136407496487,2.3837359738932133,1.2435910785410929,1.9348317090048062,1.3207828383328168,0.3790662926627469,0.004203453015627144
2021-01-31,-0.06934716937986103,0.6124119344553179,1.972195072081696,-1.1868695870684691,0.010315486761032843,0.4736985289955344,0.7420443264974037,-1.5533174246774828,2.5800441583100446,1.8898755625604882,0.5948221087658369,2.12973032736348,1.4262776922440594,0.5449084512003387,0.1938598790061888
2021-02-28,0.734613366987234,0.5931448371414233,3.143541309616558,-1.039748815059906,-1.802818930600371,0.9638051704104451,0.5503608558790436,-1.4301098101545764,2.565680575013721,1.8165758421919598,0.856451329109399,7.4550182356891055,1.6868193336214636,3.1253363849821105,0.2166261601520751
2021-03-31,0.8057048669520694,0.7519396488474024,6.253548474389597,-0.7652799893459826,-1.8631569908906376,1.2683920402463558,0.6185283232364553,-1.3011847968025478,1.2941230001268968,1.7068558864915977,1.074153771821093,11.140342744865384,2.4850144168339527,9.355278803351853,0.26210739315860376
2021-04-30,0.9463180881171683,1.2800540927438964,4.035618195606347,-1.629481595594143,-1.5543471073343407,-0.3454651733774954,-0.2606377684512923,-1.151286444630868,1.6924087419615843,1.5973719243952464,1.378116985711287,3.920273372449692,1.812950460512349,-1.0212312131463193,0.030570526486548812
2021-05-31,-0.1332381932103857,0.8126604601245431,3.436515509268227,-0.6327108155178257,-1.2950756716002016,0.9848068753503824,0.20215148775825292,-0.9718984235106982,1.4067436271032783,1.2857493288082622,0.7725047413317632,2.8596670546493446,1.767428141875063,4.421551305261893,0.3073686582293965
2021-06-30,1.0940529067251012,0.9558732581529418,2.5142040377088506,-0.3611131842073142,-1.005289297044429,0.9280206777449743,-0.04383791017312502,-0.8673958531040348,1.7477561698824642,1.2562236635882156,1.2632265652451007,1.782435100616649,1.116800486380444,2.99749898771981,0.25319589638061174
2021-07-31,0.7715390831233693,0.8645980880951778,2.954374506731139,-0.38255440617286157,-1.343404477535824,-1.5533177275487193,-1.1872201624672638,-0.7477217374254043,1.7532292398113412,1.1495881905252734,1.3243031122919902,3.0104344074553957,1.04329617803089,-4.225987522046295,-0.3786237458173996
2021-08-31,-2.074644991652856,-0.09259827749081803,0.3862269042397328,2.089689872678967,0.7363058263887035,-1.0264096208621454,-1.4845033367374763,-0.572063398048825,0.6200699544622676,0.679015510723765,-0.5415705670948783,-0.18799305060951219,0.39469827376862265,-0.7551186833588767,0.10163191823167757
2021-09-30,0.051093414016044,-0.6617432853651362,0.49065674853407815,1.3366972738782246,0.61741762263748,-0.6895691768945811,-1.1090079131944386,-0.46534856559137683,0.6505942829203414,0.5984439077134444,-0.5479508276241988,-0.14847675845147207,0.35063922805346487,-0.5230573930717284,0.0918212660156926
2021-10-31,0.007678315710213487,-1.122773968135306,0.34623524742638606,0.7121442606534175,0.408024130903966,-0.3830471365376693,1.0870195993308647,-0.361050259090778,0.6583704771468091,0.5155319705313343,-0.5039074654747886,-0.18771844147381048,0.1867873637494034,-0.28187407925622676,-0.28379046296536625
2021-11-30,-1.628945884070312,-0.8993702646413377,-0.2175441565069863,0.161730368442093,0.873598308423752,-1.330701712432705,-0.22994704640260358,-0.16062490735950896,0.007944503974885322,0.1757710677845893,-1.458909986928399,-0.4464300939680224,-0.06506526301114657,-0.5611736831566987,0.05007049326263187
2021-12-31,-0.11124533728984663,-0.9798362260533574,-0.3171450935528013,-0.024884707921496087,0.36143973758058245,-1.377523079189559,-0.9358014131638446,-0.02965046520212342,-0.00811840830030643,0.09646178459720807,-1.188877342571699,-0.4597962381615532,-0.1929459619590529,-0.5305502138473401,0.076974390132284
2022-01-31,0.04937339352366507,-0.9422964151404426,-0.2812454592761754,-0.08304407243410601,-0.040015115446184975,-0.9703659664887839,-0.8075027683051457,0.06510765108775819,0.03240867347872468,0.05454312891183068,-0.6846745872709137,-0.41622096630863065,-0.20992445383136005,-0.4447240575519163,0.0638291088767179
2022-02-28,-0.04353027050496588,-0.060359797567166015,-0.42364075433659604,-1.8960938157410128,-0.8629755561537528,-0.33773764178924137,0.49261680136422215,0.17267450866304102,0.04684700004829789,-0.004992928175920412,-0.5073061216459718,-0.39194986010167265,-0.3258096121965388,-0.20480643883691713,0.19055825777196803
2022-03-31,0.4658519124442302,0.25440331707414443,-0.47658964209350985,-1.1700431739532733,-0.657810672866421,0.3461277800818916,1.228065217240153,2.9882919475772183,-0.6063706454719119,0.0459690001953388,0.016669290001617938,-0.44563354519999415,1.4334444228527752,-0.0026755478232588837,0.08074908750641548
2022-04-30,-0.16155494872122364,0.17730488875592407,-0.6515351865077755,-1.1038729964714167,-0.6107108466445521,0.4426099646398387,0.917310247480093,2.7955566101838736,-0.5895566553211352,-0.03501678958473152,0.12363564792673883,-0.5382022310189652,0.5638092910281722,-0.023051683178621146,-0.348913553788917
2022-05-31,-2.351745143897901,-1.1678773043120683,-0.9043338387965683,0.951383776079777,-0.23265667818294342,0.5252273792276048,0.3267885895337762,3.7312129602603585,-1.5227474970033084,-0.6718533542451832,-1.3425874254488297,-0.6803217017772145,-0.4314377204423633,-0.08986920058462286,-0.16857782998465104
2022-06-30,-1.2473659967977904,-2.4561587329231083,-1.113254794671986,0.346792653208385,-0.010502348462668296,-1.1153946031528659,-1.1928910261399652,3.191495431688622,-2.02117606261709,-1.3529445509757336,-1.891303076408322,-0.7714767579978324,-2.33364053527786,-0.07455031722381923,0.13503206821003946
2022-07-31,0.28765590007936453,-1.9395709971452098,-1.1463431809188889,0.6185320447889971,0.1307878155462293,-1.4295411464644692,-1.5130115968722841,2.0886938190371143,-1.843268910173088,-1.3422608111078886,-1.3120884758390061,-0.7835190578757597,-2.4079494857539494,-0.032583793817744684,0.03303810460151248
2022-08-31,-0.2188824269232386,-0.6835770858377336,-1.000528289502209,-0.22737554294524137,0.16042703866129282,-0.7904949410141341,-0.9871235003887632,1.639770700187366,-1.8211091477130366,-1.6349797271972082,-1.0862614130734185,-0.7218776007540262,-1.1288411248133539,-0.1368241123562299,-0.05819443560937681
2022-09-30,-0.6270158605970034,-0.29753094610490505,-1.023920747310567,-0.7316240189280631,-0.11934374604738349,-0.725878484953764,0.15870253915743784,1.457100134990831,-1.8817960765322614,-1.8244435050856636,-1.0342091164504479,-0.7434875784186663,-1.5116439253262368,-0.08001667633402276,-0.05399745533496035
2022-10-31,-0.5891754967150434,-0.820499158788115,-1.035150754374104,-1.1136008575545042,-0.2737600414474267,-1.3396552715614471,-0.4515389034496478,1.2968368798684937,-1.8616639231722434,-1.9799861413539155,-0.834147483105281,-0.7593198978569076,-1.7739351895344833,-0.03154049756746288,0.18228999661658368
2022-11-30,0.7391132942711048,-0.2791801767406171,-0.8218157203061354,-0.16267843101077395,-0.8237606874312519,0.5655403479274876,0.7311111293707747,0.8440250163709043,-1.313388370401577,-1.1560317615534725,-0.11236273421183719,-0.6402019606854645,-0.35519468430504864,-0.09633322534281552,0.16328398314799739
2022-12-31,0.6339152799864407,0.46440682689389307,-0.7381698642169869,-0.2435391299386934,-1.1452769015724726,0.6885154991448601,0.8664262723980624,0.5275844871896981,-0.8250238549138739,-0.41252127740603917,0.35898936615981414,-0.5725866574006627,-0.09680016731040787,-0.07119144746902714,0.06787532817759832
2023-01-31,0.10866802892456076,0.8939945766365726,-0.7269156612834251,-1.036124249767211,-1.1379351939394937,0.16737635624007438,1.6121406023472502,0.36127572049138995,-0.5928690434742965,0.04879392988761221,0.4312667273199617,-0.5677681433017499,-0.16847698795715357,-0.10684167155676942,-0.15477705003251654
2023-02-28,-1.1068112012579867,-0.21948435214134815,-0.800608081892227,0.04736129873105244,-0.5370366242706851,-1.0939698711498735,-1.245237046397295,0.45663097977324507,-0.9663929135489436,-0.9015244829806502,-0.3681161295934775,-0.6542662437843388,-0.6494313663646205,-0.122016625655577,0.01997461113012323
2023-03-31,-0.08471982265470168,-0.6538366489603679,-0.8150990203341951,-0.46515266066163263,-0.6843519246024155,-0.20410546839014576,-0.6288290585384729,-0.26062429963208056,-1.2694485809144551,-0.7246251900150731,-0.3848748177286758,-0.6547051461534057,-0.87984927645476,-0.0667682863312984,0.02295043358691071
2023-04-30,-0.025619563365833466,-0.7430486329887355,-0.7658816914107556,-0.6276322017121628,-0.8809375266221273,-1.2099508704854243,-1.5802804914884008,-0.3537423598148972,-1.078164193974679,-0.8961404122090447,-0.4178595101869178,-0.6138927997048124,-0.8835752956517132,0.06306983594831185,0.007256520817826105
2023-05-31,-0.059115941110415425,-0.10968899027358883,-0.5598733111905381,-1.6911595307676934,-1.2579414918634877,-0.0196177276108498,0.5778995144047341,-0.4388054558049619,-0.9459915695449194,-0.8724918955887239,-0.4064396181915491,-0.4187140396935623,-0.32705643620789465,-0.02481565879572414,0.3851451056172067
2023-06-30,2.089507481605333,1.3214885178838065,-0.10506240462612239,0.5580160241027601,0.0630482099160313,4.512541434512646,2.347868272462111,-0.7788554969260182,0.3017590615246576,3.0712146352208873,1.364449230612866,-0.14908734269438303,0.5628017067491793,1.1698969987521965,0.07171989112298335
2023-07-31,0.2836589322058487,1.6164813732174605,-0.06756229731416578,0.40793112449292934,0.02470876633531772,1.3217795735827407,2.3229428917184247,-0.8909329622136254,0.9457688233053289,2.8156784177295227,1.5565857643074155,-0.09875956341450622,0.4197196711108147,0.5894502530530595,0.08673250860636
2023-08-31,0.42224253046498106,2.0359118596744645,0.2918416172190317,0.1247199244165791,-0.6854335363685768,0.9588270168927505,1.172670721861708,-0.9978073539899533,1.6104284928094676,2.420086141611603,1.7517450572842836,0.8727604591403783,0.5219448297277095,0.7740341644537627,0.022749115300901925
2023-09-30,-0.05804148178164247,0.44691377773512275,0.5787709085554447,-1.4137279111428718,-0.6279049221386523,0.08276936254227668,-1.467193276550142,-1.0574168530143164,1.6693489791481533,1.7125077291436046,1.0341296067901398,1.2371026278832336,0.6682159158228551,-0.18386161541019921,-0.0281731318369342
2023-10-31,-0.36591388317023577,0.03297246804776176,0.8697627736367716,-1.0521346743199096,-0.42100638622902564,0.10394510348452465,-0.604645942550997,-1.0869299798801129,1.534988784888948,1.0993992802937265,0.2584905492517271,1.3724480407987452,0.7575624632480287,-0.2076031186233266,0.10895013636323103
2023-11-30,0.5525498771694125,0.07704638990314251,0.9320688784418384,-0.8302955107418143,-0.4853565810307657,-0.1441809348385025,-0.7039364075410524,-1.178183824523803,1.9870830912046966,1.2287614790440489,0.343806492460675,1.3033832924149258,0.4608708938296202,-0.5095584326196839,0.09704915543736002
2023-12-31,0.405910765991485,0.3387423034150507,0.7627205066755695,-0.6754251606325375,-2.881186899699042,-0.1960072236923144,-0.1781267683989501,-1.2381336864552694,2.05604011966139,1.1935371632021685,0.524733553281296,4.312542334039801,0.2412737548093469,-0.5773965006176863,0.006256400268581271
2024-01-31,-0.25151056754651835,0.42942262095958944,0.6031936741025836,-0.8734271066312965,-2.4678312130807916,-0.369372648575178,-0.4849330986024475,-1.2438032723308539,1.6668788194428292,0.8353259890810737,0.1747508694857927,2.429744362317628,0.1303033294021344,-0.7864337898197367,-0.026476634734643133
2024-02-29,-0.4622934883313936,-0.17923554657173588,1.1256279739708561,-0.6986889304303463,-2.081158544419951,-0.18416627770084634,0.013206089894532294,-1.2315714199999688,1.3081015450138027,0.46612683768838087,-0.22285586466216145,2.7279004528183344,0.351976965037618,-0.7527197170108566,0.02081462737726462
2024-03-31,-0.10073417815776346,-0.47298993374845766,1.1353112605793747,-1.2914606052184068,-1.8325650324329903,-0.3496088080511355,-0.05653150395103364,-1.042623700398863,0.5813177070607385,0.3247533304622997,-0.2789348694820561,2.3227460125247803,0.5190281834512823,-0.9993620138687055,0.1614058052529849
2024-04-30,0.9668712790668823,0.2237891875920911,1.6857012604441493,-0.2576767290335699,-1.3815733457689727,0.18732564259101964,0.6809159125780568,-0.9847240662726787,1.0460056587420892,0.6098442596488329,0.43425246612631657,2.197145551912664,0.839791098723348,-0.1877095106736498,0.08313662135015544
2024-05-31,0.36895012256865006,0.7259651352241293,1.8723406594495566,-0.640891257190495,-1.3171442498292418,-0.5268095171934943,-0.1307935538033041,-0.8813787654601684,1.1497563711474421,0.5915495731358711,0.6515957862560467,2.3958277714112963,1.0042447282636107,-1.6880518628873384,0.09558274772476838
2024-06-30,0.40264015344900034,0.9850465016318022,0.630930235688462,-1.0161949791698934,-1.211980371408107,0.41028481191818345,0.45375054053504343,-0.8113462211605006,1.249160802571108,0.6059080544344223,0.8573920896509717,0.9040801173784402,0.24297276419162736,0.039372467363545716,0.053785253130807315
2024-07-31,-0.06290784667728727,0.4381749722293676,0.5121350001005095,-1.269406899372003,-1.2135786354633664,-0.10631893406667337,-0.33500333460299525,-0.728015867232303,1.1588574325605152,0.4333791044254911,0.6933519973838154,0.8826602522945745,0.0861029305312922,-0.4874120891661439,-0.1675764079202478
2024-08-31,-2.1603724756761444,-1.04767968755271,-0.29099687700706406,0.83889040603111,-0.11208573578161297,1.1482845921449667,0.38113140496638576,-0.5082122413161367,0.3594627215483729,-0.26388428493998456,-1.0782473586435513,-0.4427728696061535,-0.384633371892073,0.4586693535100385,0.15602179864813454
2024-09-30,0.9451909091288732,-0.6982424859185681,0.03915749930589915,1.2747521546594314,0.1642299349224415,1.8618747336636505,0.07305907723514343,-0.4956139528338228,0.7673354405300747,0.027664283480612315,-0.3495977735290339,-0.29183099279502833,-0.2751471556639299,1.3373618640658342,-0.12635003321585792
2024-10-31,-1.6241937303877405,-1.6840829488944906,-0.32087414140953996,1.3662763599564194,0.4868444027567513,-0.13108177207629254,-0.0677839602056591,-0.28566945785820025,0.13203516598083115,-0.5594723714332138,-1.6426101488976808,-0.5568604307878982,-0.47230602808680655,-0.26081612169728147,-0.03781306647913856
2024-11-30,-0.7879796993543308,-0.9249795048258507,-0.8383430238772906,0.7256432677945471,0.463644509740758,-2.6633851427975594,-1.5266653597905826,-0.07958144402375177,-0.16043237514127606,-0.9251846867135501,-1.9058766930815119,-0.8154933572148508,-1.1044303270034481,-1.2030020679072142,0.07014937642489816
2024-12-31,0.21448125942617072,-1.3596183470796877,-0.9371796221991915,-0.036793448766718605,0.37519549146362846,1.6447494039113686,0.13959405794746538,-0.005743354850202855,0.0035513841801360726,-0.8198060890783673,-1.1176146600596575,-0.8565391557370995,-1.1427615383163183,0.5122299994121208,-0.11442984559746736
2025-01-31,-1.3824170776028966,-1.1794122726324499,-1.2363061376556979,-0.10814718399214598,0.41017877251623547,-1.2659063455435418,-0.6734950168576691,0.5089749702998219,-0.6292750133533833,-1.41356680821892,-1.6019713845371193,-1.0160784052202325,-1.2587797583600187,-0.4270289252792951,-0.14598165533715118
2025-02-28,-1.5374362979454035,-1.6761674327785692,-1.467725872441618,0.2691032233305401,0.27519193396468755,-1.1564522823239245,0.46111242768571614,1.6298065932032255,-1.3418811674745537,-2.0558300836301173,-2.2124759856782776,-1.1333795074378388,-1.3754283547773802,-0.2066085082368324,0.14537113776580843
2025-03-31,0.9542546540092688,-1.1463910755763822,-1.1908824008002348,1.0437987625587575,0.20637532645880066,-0.11298692183249982,-0.6650096541574101,0.10237472274299966,-1.3043730369097604,-1.3852910055458985,-0.8315638912663422,-0.9774545215079303,-1.1461432113439234,-0.1699137521296162,0.012249780723385745
2025-04-30,-0.2299904267216241,-0.48480449370816486,-1.5936381418515582,0.7585507778627786,0.00615416254793046,-0.3620421012587804,0.39419813509379054,0.08298566630667684,-1.5095121377617449,-1.3835244551313626,-0.6464630522458819,-1.1873631225780965,-1.4840652912697683,-0.1402855519165839,0.04367412602185049
2025-05-31,0.03885114435685762,0.45633298548754053,-1.7356896157883446,-0.5394042826619424,0.04843788569540584,-0.7899127769060698,0.17849313194818253,-1.245583222322847,-1.5203717747244347,-1.154494721980392,-0.35463402110612124,-1.256006899262497,-1.6451334802030226,-0.10303655231907066,-0.005738821130963428
2025-06-30,-0.39114138385036423,-0.35532877247519334,-1.85603183942238,-1.3834920256524939,-0.09356179052263637,-0.8937882779029751,-0.8866574330853216,-0.9703095583116021,-1.8448410709267018,-1.3081161597405124,-0.3314716404768362,-1.3444825739230566,-1.6855019837483662,0.004394038182962976,0.0250286801778847
2025-07-31,0.00786216300585983,-0.22280101894209134,-1.7029053760434998,-1.3093141572103641,-0.37353897043158296,-0.5930780369993724,-0.44245991441178234,-1.3033264979532295,-1.5685567667649023,-1.1022491038434394,-0.16703593697622868,-1.312339535130552,-1.5659722254892043,0.24231302911199437,0.17953690152918736
2025-08-31,1.6971575600604571,0.6672374998645741,-0.8831754691633685,0.1865340617325824,-0.8408888743040732,2.1774939742882253,1.9943946151046061,-4.297576907131131,0.3032047238456926,0.46004896796417405,0.954731930618431,-0.6968391788558008,-0.9697887687565246,0.8835131420677919,0.05206758788345518
2025-09-30,0.2658263487101228,1.3247161871111928,-1.0315470419482269,-0.07858009776494318,-1.1000261520028414,3.1478007968817026,3.7979888834280877,-3.1550493339824928,0.7322540315055884,0.8703717757233346,1.0768161611021045,-0.8331110229108843,-1.0400398780339162,0.7745648737896208,0.1476167752456683
2025-10-31,1.2340774812841067,2.1338391619489614,-0.3197854657373779,-0.4651653128852369,-0.7976755240070711,0.24800313760686915,1.1762659274333058,-3.3371494661352803,1.947152925814323,2.0980239595192773,1.9044290776215125,-0.22798652905868388,-0.6354673941018775,0.2957329144834937,-0.1876221098593677
2025-11-30,-2.2327123184652127,-0.49261263304474484,-0.6420779051077228,1.7783939863994787,1.2237306163989414,-0.08165130073169766,-0.9306243937044939,-0.8079187966983739,-0.2520020259407929,-0.09178907632955628,-0.4558359974268634,-0.7275701715488537,-0.7311917764378196,0.015628196786418927,0.1233232160319989
2025-12-31,0.9340744415333091,-0.008293647621241372,-0.45068930416612757,1.8777201485614263,1.3721331936565928,-0.03974434666394666,-2.119189569534929,-1.3719256651266523,0.800568362681405,0.9515661902667711,0.21415973611167327,-0.6321423579749273,-0.625031297981192,-0.005808675662358595,-0.06831658651978727
2026-01-31,-0.8426940486624979,-1.380749210156385,-0.2789663098217653,1.1091413600554292,1.6109878573474725,-0.2670773911845733,-0.6000411577818213,-0.5260916741582703,0.05095826055082866,0.07251053917362653,-0.7117952178649287,-0.5349201633454629,-0.46334667105470906,-0.25350340025682444,0.06812864838846672
2026-02-28,0.431897201152053,0.360373942438253,0.410064811972912,-0.05993248760977422,0.9404152233542805,-0.27157203832777677,-0.2371658141420332,-0.7148004793128167,0.5949053993470729,0.6708436688604676,-0.2535127441696017,-0.10729423381698378,-0.05878984843795664,-0.5581115701169821,-0.07661526226578534
