APNT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-1.9687681603927583,-0.689952512134476,-1.8048680199233882,1.2239174049313764,0.036821753471296466,1.168934197676732,1.0116076358357453,0.4202371022050415,-0.6051950159272741,-1.1177685517053593,-0.962817685405785,-1.5810299288892224,-2.2244915332676256,0.024597420444512685,0.03401007922822041
2007-03-31,0.06096752310401923,-0.6190831044972619,-1.356271780228094,1.1808494592693746,-0.09330602904142109,-0.03716266972323693,-0.3175764710195469,2.573954223803287,-2.091586550646652,-0.9440809107280017,-0.692498167123588,-1.221104711573811,-1.4215528894983533,-0.15897604848596825,0.036437890101908184
2007-04-30,0.15082758765634294,-0.9691238359095138,-1.0788642629987504,0.5551762713459313,-0.1712931752335079,-1.791421761727386,-0.8046983919217022,2.132045543909129,-1.6327217320050216,-0.647853810062062,-0.48940091326860613,-0.9896340958448763,-1.0933323325456132,-0.8633345085347286,0.04849509809356665
2007-05-31,0.30939746749992686,0.288675491237863,-0.022811848505457165,-1.7087098848956463,-0.26287511493748134,-0.31500614228059765,-0.6560285178260326,1.7612776718767353,-1.1529436194894591,-0.24837240995644988,-0.12067931395530196,-0.01764317213935699,0.09314585348609013,-0.3130780056559792,-0.02438550485034822
2007-06-30,-1.0213685422195993,-0.3008958742068947,-0.4656576681896373,-0.3211990844367686,0.026315100082233322,0.5362329271039736,0.07115552781589041,2.048888799834397,-1.4376508131283612,-0.5870203847676886,-0.7478958805046512,-0.5287358386252748,-0.3414837558524005,0.31158506269677455,0.08932294664939662
2007-07-31,1.0914371775183533,0.21245245648897837,-0.08096622560685775,0.4407048339167423,0.2556783216059908,-0.895592726855665,0.5744310245143833,1.0378315990733702,-0.343476643903978,0.26532054034766667,0.38413589967066425,-0.29561802215714905,-0.09233198932356776,-0.8210428557009034,0.062462205215470835
2007-08-31,0.6296148919039174,0.3962397904340198,0.06445276663857204,0.47659340705847897,-1.2983209011021544,-1.184094850343805,-0.7966685224325674,0.43572026272542164,0.40182647411571437,0.7757546395024801,0.7662407442398812,0.8733579923530487,-0.07125618803095571,-1.1377260769484503,0.047021191480997565
2007-09-30,0.3491852436362865,1.2139721262537464,-0.026047019580319488,-1.0955951433564592,-1.206512882258764,1.7772703075877754,0.5854921393656816,0.014706676284566724,0.8838264489878171,1.0476794566350447,0.8620605250356626,0.7094895058533748,-0.24642754161152355,1.5626923703824092,0.04345712735708949
2007-10-31,0.27942183564609907,0.7357985314024517,0.38716932828085376,-1.506397962993009,-1.1394324302948045,1.1840312055047248,1.2074095743893094,-0.3434350626572438,1.2748917392734402,1.324486319211303,0.8735515373481034,1.190732450239756,0.06089381185672487,1.2751365141030884,-0.04183965834290883
2007-11-30,-1.3766271266506973,-0.4055530123017535,-0.34649595252689586,0.14190916872943146,-0.1515477886348796,0.160446138936578,1.3443651763326339,0.07862050207810183,0.3667036106029418,0.2861158569495851,-0.35989281825779873,-0.370294086302508,-0.5231312039642646,0.18498451926378637,0.10499681316245509
2007-12-31,1.4496050033411936,0.21578469097061087,0.2497052723082066,1.0531113741386158,-0.14745007090627843,-0.2652898243635037,-0.932737293983874,-0.8488950216886606,1.4454018498064003,1.2281208770153733,0.5858125167689249,0.15497774231637082,-0.17403099665147423,-0.28585685772655545,0.125152443819031
2008-01-31,1.7994220567166002,1.0887490864714722,0.7491324611099118,1.726144412910704,0.33436980169262087,2.677200818659055,0.7652350794186596,-1.705426924392687,2.2427081168345686,2.0421937279455302,1.8138216481707847,0.24236849483683576,-0.06696541814630999,3.8529054692282676,-0.11124451621590249
2008-02-29,-2.428485702259617,0.39392669809043634,0.5069931517020654,3.030330132256061,2.4460781949595614,-0.7188592793898013,-0.7594725958806946,-0.8468464147811965,0.5055456645561772,0.014998125909069546,-0.5907589623378953,-0.7066310800783354,0.021282125570161455,-0.8187118560240121,0.073383815076124
2008-03-31,0.8234788450540572,0.11434398714391093,1.137658789003065,2.2733092959488577,2.2000188227363187,2.3124226740268576,2.1176558790752176,1.8714073238304607,-1.2081600974159123,0.4814777333453595,0.18090373279619384,-0.4989604885741129,1.4864094605290645,3.0415254837171473,0.06485620548179007
2008-04-30,0.620399335559023,-0.5771686032704079,1.523710952813838,1.405628628602228,1.99860341271015,-1.1241920838126926,-3.4188608145220805,0.9852306959864006,-0.5691914992709337,0.7007995634619996,0.708503514329756,-0.33089593974422354,1.5952983237285747,-1.489314952667779,0.0043644368242598645
2008-05-31,-0.3845463146992818,0.7764304521899047,1.134687803679443,-0.5665523393663456,1.4566234219930294,-1.0270654914946882,-1.1820955417280992,0.9482757635619422,-0.5922047457977915,0.2985863676137654,0.00045624053418486687,-0.3697116080500302,1.2288189725649847,-1.208513326662645,-0.11230580090168023
2008-06-30,-2.664113474899117,-1.850123559848741,0.10492053522195367,0.9267325074573453,2.1385346868524824,0.24497582034536053,-0.8974480494310346,2.1690904214080127,-1.8660698133039924,-1.4215883720079319,-2.3886615278445307,-1.0419812494950997,0.6028477833876295,0.19940881007786565,0.04682845623286563
2008-07-31,0.3074263239641775,-2.266803883769863,-0.33623520774500043,0.6983537381870573,1.2477062658793394,-0.7195566237925047,0.8597126470132452,1.4232622703794855,-1.3359605881481447,-1.0679947193934296,-1.4082448829944199,-0.9989924727622942,-0.061068165130568126,-0.5760820216323123,0.020463384065716655
2008-08-31,-0.12566517246119696,-1.9992972349266143,-0.7694031075768365,0.7914953320527679,0.38261044662942245,-0.9618477898656075,0.13416245899973842,1.1046391848961647,-1.1296191637674629,-1.084477910365589,-1.3636993014442789,-0.9109785858863327,-0.5969006135570798,-0.6534818328475438,-0.034847308260179455
2008-09-30,-0.9967713822568882,-0.701537160164591,-1.5439584654459646,-0.5358973432154815,0.18824987355428138,-0.6890864656500495,-1.5729323687217474,1.3107490726771556,-1.498307289030403,-1.816276450064047,-1.923619195967944,-1.2916201684859399,-1.3913100675790333,-0.3426384084857248,-0.21774624945695928
2008-10-31,-3.808881594678328,-4.289240719543269,-3.4452471706790377,1.8904850991900615,1.8279975272163804,-0.18461065271217705,0.6758891763961864,2.9271722715952517,-3.2971616757589866,-4.903723584333711,-4.407724880524671,-2.3617840055526313,-3.769596575989763,-0.05864031648077231,-0.07083469945983893
2008-11-30,-1.0699835558874273,-4.0380572223825855,-2.8613866922795195,0.9004229065751891,1.5083498083881235,-0.09847844899279373,1.6031379870960527,2.471122165710209,-2.8790656225832443,-4.289530797501715,-3.2739960645324118,-2.141198744968271,-3.1435793627427917,-0.06086167002707295,0.0060517947785375965
2008-12-31,-0.039026192533777225,-2.657481495630214,-2.80695243461348,1.301624150298689,1.3762951837936648,-0.43533102366623816,0.4659147702241975,1.7685227941337458,-2.1977643331307357,-3.1642678395384087,-2.199426747046063,-2.1499456938038257,-3.16440903131562,0.0503668723927296,-0.12631091498642974
2009-01-31,-1.6587717575677017,-1.5846525566947702,-3.1624968854214703,-0.10760696787062421,1.0085862802658974,0.5774005124543126,0.6096959326810387,1.9417930323575416,-2.180711686095458,-3.4688492174579375,-2.399407640421102,-2.395633087217788,-4.007231126768023,-0.5205429151097721,-0.0030472344554687463
2009-02-28,-0.031802964748688746,-0.9702120042584181,-2.281745014422598,0.049980999164034506,0.7336167269223897,-0.5402542378880485,-0.8998373800453013,1.4547399225453144,-1.7565373860530387,-2.778589022305734,-1.5058273593844729,-1.9245844335935527,-2.5923954128861277,0.23119409809354405,0.0
2009-03-31,-0.03269944740974701,-0.948974227332457,-2.202275302028235,0.002905823913552195,0.8797373028300858,0.020635156396611162,0.2004918789153771,1.0272507816439505,-1.871723446348569,-2.3374172031500904,-0.7870756720832133,-1.845821522876103,-2.4297887115354984,-0.06995715326502198,0.12184395494269853
2009-04-30,1.46623240296888,0.7683124601527911,-1.8229609369902373,-0.011626787585138637,0.5348882931845468,-0.4490686527252402,-1.233851942200054,0.4092159393070836,-1.3317351846061343,-1.464715467646314,0.4235340448860215,-1.6400400107871878,-1.7788047878393387,0.23101141497752667,0.19540679634261005
2009-05-31,2.226426038445491,2.0327397664111158,-1.2139135495642726,0.7679952910500557,1.8126357153638337,0.05258343454294819,0.6849772436068222,-0.29674201640386355,-0.772872683787986,-0.435043413856715,1.992544462131193,-1.0939330055319734,-0.9824674174539793,-0.12773231530921197,0.09514181546349444
2009-06-30,0.8982319953898876,2.4256188674159795,-0.5578606065796419,-0.7332900586923112,1.7033227580565486,-0.6097937101471694,-0.42184470812771535,-0.5662552982093645,-0.4816527298169539,0.01831069642158823,2.2099342137201248,-0.6992984569105378,-0.3539301047701116,-0.15238565933458287,0.1724792629849699
2009-07-31,1.6490390652672184,2.372417233606216,-0.11929158919950988,-0.7431458489463052,0.25761864775668625,0.303864022032735,0.5386506044660966,-0.9588152578043971,0.02166438201892744,0.7477987462561024,2.5766506034793712,-0.33935692177963583,-0.02258310283878904,-0.0005585226901413683,-0.007895620204998358
2009-08-31,-0.2753636154346496,1.0588628285260588,-0.18180238455619924,0.45100342425409895,0.266625547469918,0.8545476224558187,0.3332521812640458,-0.8867253596039792,0.028929403749770967,0.5724986141875755,1.331028664563945,-0.37380427437318053,-0.06136101034775186,0.11164222402879713,0.003848899975988745
2009-09-30,-0.1277102603557004,0.5670755939403137,-0.010005860025707247,0.7376398899037694,0.15430825411182883,-0.522975939722692,0.3478399001843567,-0.8761935966729338,0.09613040532520874,0.493051935325483,0.6268991754563651,-0.20519218063206995,0.07639321641569155,-0.3447977469357288,0.15556229900579507
2009-10-31,1.4278651477088664,0.49300743867204483,1.6260630359191555,0.35103347574091376,0.2309131742237613,-0.06502590083431771,-0.0570075860157999,-1.1797469226543438,0.6930512703092473,0.9896994021467106,1.0548583331290105,1.0948386191930153,1.1113278161659592,-0.21521951274651552,0.022517507679442023
2009-11-30,0.030890253313168844,0.6419057312424431,2.0447359682514255,-0.049630336543743866,-0.39396181675307185,0.5955416740870166,-0.12464921003870297,-1.1734498355409886,0.820583033836455,0.8812074766676636,0.65712660677725,1.965367600523513,1.3882003864968344,0.8670062164377978,0.06761469217304755
2009-12-31,0.4476605485909494,0.9183680343991326,2.1629238512437508,-0.7085002891166996,-0.5634099728046714,-0.9304629739643077,-0.23079126742654202,-1.2231408104961217,1.1037166292374343,0.9161203753383709,0.6256061822308886,2.182756269425363,1.4128324936693994,-2.0162587266034495,0.03014422354016372
2010-01-31,0.09598246466582076,0.2783729389222871,2.787705545242185,-2.424767227585817,-2.1568629249755014,-0.28579726834245933,-0.1536904335770799,-1.2639692860859484,1.3440070027793432,0.8551563850960217,0.4987942638844836,3.9959542137969044,1.8463854163850733,-0.9196913035260966,-0.023102526621342864
2010-02-28,-0.4028445391902445,0.07501707167824012,2.2724417288991794,-1.311781448302564,-1.9545135341939457,1.9806907448734044,0.20350620475919937,-1.2523368941528341,1.3430598654006145,0.6663882116454295,0.08042567029824196,2.785562758340844,1.6657771064857654,4.249126020424625,0.11913885160810275
2010-03-31,1.0422401751180612,0.33144756273148707,2.581809304833547,-0.2559772130620408,-1.4951589151434868,2.906919689846598,1.3245729379676845,0.1399753236699834,0.35747570752972785,0.8624336989421453,0.4708889053511959,2.810369888450885,4.052644372746828,6.4782541690631295,0.0193803574113581
2010-04-30,-0.028082859086336866,0.27145594902881853,1.772718759418867,-0.14161776591969708,-2.5956848432455644,-0.38796005412823303,0.2446774077416346,0.057255733940812056,0.4552323379707317,0.7612937716785266,0.3164851535484841,2.7701662095828485,2.4383196482506446,-0.7552837260421047,0.0035054899159538667
2010-05-31,-0.1737207098707543,0.38098411199661697,0.9440292050205182,-0.5146572595291377,-2.0745014871737526,-1.2610902358898781,-1.0228643053317927,0.010919236318676641,0.5057169305485387,0.6489750855918383,0.10235123054390918,1.35409713529107,1.3336690527078345,-1.2540513656942391,0.09839513148414998
2010-06-30,0.8142619122810392,0.28177169961062104,0.9126577231843741,-1.0938826178835905,-1.5286703648845965,2.1474693810004664,-0.13058367189814543,-0.27725442347592494,0.91351261425842,0.7532389028651583,0.48104910373433213,1.0916800715418207,1.1002860829120882,1.5611728590519272,0.12312685749796916
2010-07-31,1.0124575987201385,0.749129218144557,0.7125167694489872,-0.48754477385557204,-0.9062520943540223,3.4123716815510137,2.246865232536384,-0.5511013906563371,1.34529014830114,0.8391830714706588,0.8936091785433332,0.6452528329814605,0.7247655616219583,2.409990464897074,0.05935398223349941
2010-08-31,0.28684163341605,0.9585810440094852,0.8771319679908698,-1.758538552008688,-1.5693119297701208,1.379173349949464,2.117416589836351,-0.6397578823363583,1.411843624185006,0.7663624420892536,0.742735843096562,1.1816261889081332,0.7927814738298028,1.1714549239992043,-0.03664385800504426
2010-09-30,-0.7402853754044321,0.24269249673482504,0.6979398745780901,0.3490799096798864,-0.9804257889106676,1.438831713062879,0.8511996449509259,-0.5080619618007788,1.0770302071828213,0.5346319762170147,0.1275640304395816,0.691983385661851,0.6873695013084191,1.114989375752414,0.009157402010827114
2010-10-31,-0.2576043664262185,-0.32196816438881265,0.24681080424383464,-1.0407248491724812,-0.9115561978120356,0.1719801752562593,-1.0697937999448934,-0.45720334291945464,0.9581854697275545,0.42415968793072195,-0.11736407210353479,0.21494593024143907,0.281066621715719,-0.07967400919912225,-0.014541349806500655
2010-11-30,-0.7302304434402735,-0.7681144361674305,0.10968257708645782,-2.1272739349576164,-0.6926703350794372,-0.2919291626977801,-0.9230966619819044,-0.3173517353272837,0.7525461601866099,0.259938847767974,-0.5415734004415065,0.03984150954339818,0.17148356622889271,-0.36431742304060427,0.08319434386932911
2010-12-31,0.49504370981538676,-0.2479230634409417,0.10639047265591729,-0.6849088722823637,-0.7689723414441294,-0.8247927473613587,-1.6565459956967172,-0.4161357652240189,0.9320966097065472,0.2797524978890648,-0.30167962699249445,0.0759365407828709,0.09841961953484235,-0.6693973529113926,-0.11051886644335578
2011-01-31,-2.0916924725591235,-1.136297231521808,-0.2958211543471775,1.5183070097631026,-0.24699987722097516,-0.03228706525825481,-0.09245095915684595,0.049879707231663434,0.3393380894591852,-0.08085945657302024,-1.2401759688563831,-0.3984995004506494,-0.16910762263389864,-0.261389606911765,-0.07105957541486474
2011-02-28,-1.61423975697873,-1.6488184200656604,-0.48350233388560543,1.639820648186746,-0.3480318618695321,0.07798636135906897,0.37480072977214807,0.5998041070233067,-0.09968807479775141,-0.4296435162404336,-1.82670151668875,-0.5392587458255047,-0.3106543978070278,-0.2668395400818239,0.050797482735819535
2011-03-31,0.05515436538486357,-1.9013123232590803,-0.7209913021984449,0.731813481625839,0.022467031948087638,-1.0177577768786257,-0.04097652290254921,0.7338881135923065,-1.2388480721258006,-0.49568249216692034,-1.4240242282796627,-0.7761774746532696,-0.5649566597333889,-0.5402770719380562,0.09394874843455538
2011-04-30,0.5868088228155617,-0.48837097761373255,-0.6270740080261606,0.7656072089165813,0.7334018081993179,-1.1577919411453363,-0.9468889406540983,0.39364937224890284,-1.1363918017227674,-0.38552691969481206,-0.6592716860145431,-0.7643427464909149,-0.5465133349186074,-0.6489044810964927,0.12161208431276149
2011-05-31,0.9718599941429029,0.8504448780076875,-0.37576175431857706,-1.339532941462584,1.3802047250769667,2.029992335272045,1.1670211122549974,-0.36266461188274485,-0.4402049435207116,0.12841831702241804,0.2650132979527102,-0.6849511346282995,-0.4483955290104936,0.7766198849023701,0.016365008728250415
2011-06-30,-0.3923238748828965,0.6385476013846608,-0.7414548519605555,-0.448063356450965,1.2987800134662928,-0.6043529142916172,0.5316709971601128,-0.3552677520816107,-0.4741654195584364,0.01017144513714153,0.2804787931679253,-0.8841048605539729,-0.7446634775556302,-0.49602872733371645,-0.01617354177167098
2011-07-31,-0.809109308412341,-0.08390108125616862,-1.2424346475800516,0.2748428351163682,0.07418619116258865,-0.9010405730981745,0.1896040545151992,-0.1870557023522999,-0.8743222550287119,-0.5338211388989971,-0.19251285274604496,-1.100219314033996,-1.1016625227832515,-0.5127933059700089,0.04739130735453535
2011-08-31,0.21487387104297392,-0.6320819639432218,-1.2856595648483486,-1.4457112117217448,-1.468499382457451,-0.8924214302567761,-2.2749904574683235,-0.5182659713084329,-0.2978398411824267,-0.12922467559378367,-0.12935017725456424,-0.9897843695254732,-1.1471587277025066,-0.5054705284312204,-0.03988920592186395
2011-09-30,-1.154652794106165,-1.0849368478044432,-1.3094659101095656,-0.7698791695779807,-0.4090922106299229,-1.0367710500169853,-1.1026497865838982,-0.2037198372093792,-1.041587647037869,-0.7781042418697167,-1.0579468202685147,-1.124986569839933,-1.1469284591423103,-0.5332093983602418,0.0006331919416266423
2011-10-31,-0.4949882210201151,-0.8493053809984479,-1.3344512598406766,-0.7675939882466215,-0.7769252250515424,-0.9853587721506711,-0.7756473596466257,-0.2727852203490827,-1.0526638425480321,-0.9508838817064893,-1.2256771082134397,-1.1204426107137009,-1.163438644170692,-0.517691481590045,-0.09286349819800917
2011-11-30,-1.9419259582239465,-2.0376943010665194,-1.442475018141332,-0.5589427773484105,-1.39772529819815,-0.8391892579807241,-0.52506168744249,0.3712737373882815,-2.3041409830717408,-2.5256592572466814,-2.119887383856679,-1.234654963558278,-1.2382193247911142,-0.4408441819863728,-0.10499785153869393
2011-12-31,-1.9151493595436548,-2.341521864875692,-1.7380926370066052,-0.00901544838273502,-0.556067682795467,-0.46493666213894036,0.44367453303151166,1.2547467712464146,-3.0198818127240643,-4.069977354047136,-2.6467424893407783,-1.5915029386783162,-1.516979168952739,-0.345095941801557,0.14446030592452347
2012-01-31,1.8284419975158923,-0.9274817921969818,-0.9946139215864733,3.768537726097117,2.3947637478364747,-0.23960437315248365,0.784147008818665,-0.5685950371845119,-0.9560470676757926,-1.2272957963142446,-0.7187297180680934,-1.0276299183763626,-0.9148468536457713,-0.41116000270297764,0.05687645093104299
2012-02-29,0.4887104165695348,0.2984810968650985,-0.5657947342882558,2.4018845253643084,2.141540508412806,-0.09044806038727633,0.782026162488236,-1.5823303354120686,-0.19238325924152963,-0.3396017756916967,0.05133627119416922,-0.7475706068446774,-0.6084192118452957,-0.3718654221594974,0.02226957888649404
2012-03-31,-0.01450975194047691,1.273924176594298,-0.5918512043856943,-0.09643618496766762,1.8057556021439132,-0.045076616536358124,0.2990227515818407,0.37506159796603616,-2.477968423891386,-0.055535763974724206,0.2595499547866106,-0.7282310276547538,-0.5517910840914875,-0.3225051306519688,0.08420052091725055
2012-04-30,0.8965872888155807,0.7556914093237378,-0.5803751161120593,-1.1696599471833542,1.956824212098246,-0.4131257648803729,-0.2982207549308257,-0.8667058661642477,-1.3661220674667953,1.3464693307075979,1.0774227645134549,-0.7125334090429469,-0.5904331348658062,-0.4075445847467612,0.13128888916549358
2012-05-31,1.485347772048779,1.2880768212746967,-0.48812899166524776,-0.29886623482245606,1.2506768167376592,1.066534745579134,0.040075547947923396,-3.379063876053157,0.051258861618201805,3.2102153698170133,1.963716955219478,-0.6290180372895934,-0.6185217065518291,0.1431519462496475,-0.033630637716640245
2012-06-30,-0.7948471631024103,0.8193428478916169,-0.6441757424812775,0.7136232763486731,-0.26123549302554944,-0.4014844775888178,-0.5944626076828767,-2.063154140217579,-0.3525984281199758,1.62561018706442,0.5915196756315733,-0.5390907110320825,-0.7062502074914149,-0.4929857540391848,-0.065433845443686
2012-07-31,-1.1464197667436165,-0.2792390400747946,-0.8064341539882307,1.3411034257041499,0.08801022218509834,1.2717045012063244,0.4439819067298943,-0.413753455854613,-0.9703483407374035,0.2729926281342882,-0.44031129406181824,-0.7029167630567963,-0.8044787324274189,-0.021946743520530256,-0.00043937938369921796
2012-08-31,-0.1925441209455335,-1.1969577021733515,-0.9656574526425793,-1.0796364787375505,0.060753646251706,-0.7441952387718959,-0.7945472506847564,-0.27731852056557177,-0.8280606204669841,0.05445038279435446,-0.6155167700804065,-0.8021959702793989,-0.9374023927618167,-0.45303016495601534,0.07768408380426284
2012-09-30,0.889966821390198,-0.2700977198640235,-0.301732839143496,0.16134224888212867,0.21377703236158463,-1.1657272780485362,-0.3230430694375518,-1.5537396812433126,0.2728461340359046,0.8449189414023569,-0.01906149536698252,-0.3345144593061981,-0.43270077994487804,-0.8004939095006384,-0.01629551815949417
2012-10-31,-0.4352321614013991,0.1476273732549311,-0.33700852840698897,-0.5060551899507738,-0.0006848059777285691,-1.4421331039438334,-1.2315027474808697,-0.9532576634620875,0.1890683537120266,0.31181615110457594,-0.3562432472845347,-0.3160516214552777,-0.45172750042730647,-1.0148720450037283,0.11209538000365932
2012-11-30,1.2902753825906295,1.0035604245034693,1.5418555857480172,0.004977165743800156,-0.4179389130246108,-0.32921455818740974,0.36345496146992345,-2.3448380844695538,2.0813063467440505,1.3246132603764729,0.8606025175604683,1.6516496456640837,0.8234183069906883,-0.6541915607860459,0.023303842465594696
2012-12-31,0.036519664026346675,0.5112289790863122,3.008019757846461,-0.07908646110562052,-0.685447740131119,-1.2714205141232116,0.04443256935882803,-1.9577207680332553,2.5316500232143873,1.0403737412734169,0.8055598731077751,3.485765243739958,1.990091895681041,-2.7565197710678695,0.015358052382817343
2013-01-31,-0.03447746706776388,0.7356076519572361,1.4668148461892814,-0.5051234511668846,-1.7137297820111101,-0.012472069909195135,0.7282566898685162,-1.6501653508115253,2.400493198982663,0.8062154336716116,0.5273342611049046,2.869752775387413,0.9221606359481584,-0.15921419062522957,-0.05219289430760586
2013-02-28,-1.0606789753557249,-0.5708314783530444,0.4553553967770433,-0.8692574618956735,-0.8833556170748228,-0.5533506016712006,-0.26680161470668984,-0.8659032316154148,1.289827409849467,0.023196831823416017,-0.44574570246828,0.7638038933827436,0.2156099542152567,-0.5592726236314277,0.14063068233984977
2013-03-31,1.6631511011098339,0.30037965270502315,1.468546385738772,1.1650500232814198,0.045107031013847575,2.4733734314041573,1.6449355361677789,-1.0164273875473189,0.2883225053825767,1.2564130189513811,0.7799503725627414,1.1741188141274317,1.1835023299736576,3.0051584633189385,-0.04918375024705787
2013-04-30,-1.041103117876309,-0.29405839176228804,0.247859607507957,1.5555979322241438,0.39619052192064746,0.6575930990165105,0.3784088509282368,-0.06291930555068127,-0.45865247720993146,0.29898268634096886,-0.323829283819385,0.04959289621957379,0.1484660724416374,0.4206237856784971,0.038100245514201686
2013-05-31,0.22003272129847912,0.45963363852524125,-0.43271709191510965,0.9531235610372625,-0.20072539144070278,0.668705321397688,0.6597264729595322,-0.46736028594559054,0.050985107118079964,0.3484424938793404,-0.07842733597943675,-0.35691991263253675,-0.5716502881609293,0.25304357590104,-0.047716323390287425
2013-06-30,-0.9285086866989541,-1.0975567741315433,-0.47592581610541196,-0.6113687099735029,0.18485244115233893,0.11636957073391399,-0.9334248664446342,0.43979831623503934,-0.5509481461412277,-0.41042716631593107,-0.7325150956417618,-0.4762362692660342,-0.5541341313181716,0.057139383627511524,0.09056377859399768
2013-07-31,1.0350291493384676,0.22361317434930467,0.7799969272545206,0.0500083994618855,0.7414614025983978,1.4608428202009978,0.24727788480863966,-0.7724937827480298,0.695115634305344,0.2612037169338226,0.2554638839114162,0.3497371005593868,0.5726321659220178,1.4205140518221395,-0.1871796740565597
2013-08-31,-2.815732156770181,-1.77239385451956,-0.6892199193781136,2.327597663159271,3.0205953909122987,2.238963443476957,0.8141706180161484,2.2826106842162006,-1.5869580376177888,-1.8061989812984967,-2.044469615003455,-0.9205561033188595,-0.6616402402245144,0.8771114448774676,0.0870806623115621
2013-09-30,0.9075201873688061,-0.46698510725460046,-0.6128064930903987,2.6620561715115056,1.8307644473779292,1.0145512207820717,0.8193439771051891,0.7226433488800674,-0.4202120985606593,-0.9088729641678978,-0.7026757740619423,-0.7794815676885919,-0.6716708474997226,0.4425504109098736,0.16095537790211414
2013-10-31,1.7044312808472093,0.12461755561675116,0.7322224172873493,2.905744546678702,2.667320939768731,1.895132286836148,0.8551454026309545,-1.1553935693191089,1.5247044887004764,0.3957768018479221,1.006943475453896,-0.18768141069771843,0.41249412060398627,2.1466719861848857,-0.06866851960865916
2013-11-30,-1.008515804748843,1.1038194873271232,-0.6822272303853223,0.8158158750262731,2.523953188525617,-0.7022708059622855,-1.41861592068714,-0.11445576742950526,0.5120772403231748,-0.42951404336065147,-0.012882050931631863,-0.8636133282936735,-0.8153266054409279,-0.3930198519785454,-0.02747619128401783
2013-12-31,-0.5706570118391913,0.03138226827609815,-1.0594503104338673,0.8745877325901112,2.140421599448394,-1.0997776402874708,-1.2318011056731986,0.3402533316803277,0.06238103659053366,-0.8024809636431463,-0.5369598021928621,-1.0039329524082623,-1.1590585277648282,-0.42969503543651305,-0.03806220081445631
2014-01-31,-0.7558669715470239,-2.038088868188409,-1.6096298351399594,-1.6207319499631738,1.635301358199588,0.8370777686229478,-0.5313391555431239,1.2800327578244168,-0.5270265867763434,-1.6939551030509288,-1.068265169170053,-1.2679367131962698,-1.8044807239198544,-0.040409313946497556,0.002752198201716894
2014-02-28,-0.19582695155734303,-1.2318088577612354,-1.1404579185846722,-1.4828652539991916,-0.003055891114315444,-1.7644137743804174,-0.8206838550343499,1.2704286704325363,-0.4689352944563357,-1.7471942887169218,-1.2581875207142674,-0.915902917888332,-1.2603178212980124,-0.6251542982520186,0.14708865341746824
2014-03-31,1.5860851846899133,0.4519424008107162,-1.0123266755194094,0.4121162800909349,0.5283008033798908,-0.9062574929419204,0.057229457306829226,0.14989845688501255,-0.9765330126575181,0.580651069841625,0.4662364999617568,-0.8952306977095349,-1.151237172811891,-0.3947458642437095,-0.08132862703566011
2014-04-30,-1.193875440658772,0.1052882432058226,-1.163541580685464,0.8020683582422913,-0.18641278493253866,-1.2275664981064098,-1.936020086381003,2.34307364909665,-2.17417735741257,-0.9708620408544761,-0.5331610935758677,-0.9242477756504356,-1.2369725132989475,-0.39113730909813993,0.004838320966491348
2014-05-31,-0.11534827367151985,0.16659595736887717,-1.2941322654601786,0.7300810187759674,-0.3729708614542872,-0.07596931088772158,1.199871089678853,1.9696570571004681,-1.7651986633697712,-0.9798297775512556,-0.42263816088551837,-1.0201863819755155,-1.3721705215088196,-0.1329308627064703,0.15718558352241235
2014-06-30,1.7499124359893574,0.35975963716787923,0.168479735957239,0.7994154002739838,0.5268437416140636,0.6544501989846506,1.1557019509064725,-1.375271860819234,0.31108157136748793,1.5601301565871768,1.894054339121633,-0.1781907970949413,-0.020223789678958933,0.5147350935943653,0.056695343676545294
2014-07-31,0.43922899912829483,1.942101724695315,-0.09096939508095961,-0.25723583540274264,0.20808243919322172,-0.6990196629283394,0.5274790602796249,-2.0224776873156816,0.9651728569222251,2.0342662718548294,1.9450069963144916,-0.2652894229618808,-0.32260760373577363,-0.5517410531684296,-0.007103833202511045
2014-08-31,-0.34143867498693,1.6045795470031867,1.3023028506022947,-0.10477511810215784,0.22183737517127186,-0.7494402803599115,-0.7569799375900582,-1.4861996512967566,0.7150136125796002,1.335303154392715,0.8234020208668753,0.6138914781811701,0.9373990713973775,-1.1052300517541978,0.00853444861103032
2014-09-30,-0.1591948114563142,-0.048646469455688186,0.5556494663687807,-1.3652573553508829,-0.43023235673368493,1.0316704832513883,0.0777642102400906,-1.175608384251543,0.7081218496733125,0.9611265049666778,0.5061910990922373,0.3889594790944122,0.27423174219149776,1.0695342655633329,0.04267874003690092
2014-10-31,0.266288012471678,-0.21392356773409257,-0.34153423129351707,-1.464513304797465,-1.2719027521278086,0.6112603568001983,0.7626534746503831,-1.398540670838756,1.1227599302372089,1.1995865220661088,0.47944132343659435,-0.0015212312450604193,-0.5572598927089399,0.32325522563661313,0.12529743423198933
2014-11-30,1.1936044486631188,1.162025955755934,1.1336349082065968,-0.6101737569813714,-1.0286575524616395,1.4332248804013341,1.7334268471129932,-2.021246131973772,2.2474804417723693,2.01069189312893,1.4928597552881557,1.280471149972612,0.44974369105692624,1.9919894629381336,0.010153727849575855
