ATLP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-11-30,0.4785640011132537,1.1051920949357632,-0.8510473066761923,-1.089098521215973,-0.2035345157654572,-0.24927671799042345,1.1061637318507005,-0.26898755026864235,0.1031423927769492,-0.07679206033254699,0.9374705790579508,-0.6778007878661425,-0.9273413456890452,-0.1056305201843681,0.0908557309849276
2013-12-31,0.43265495585384084,0.9808850600592635,-0.679716770579212,-0.9910708255257098,-1.324137161222088,0.2650003843666492,1.2250281472353017,-0.48501333635942434,0.3797520420702713,0.18796310536449856,0.9917925178908938,-0.5334596114606166,-0.742858424048633,-0.11233153406973734,-0.0932849803272595
2014-01-31,-1.2976344639614008,-0.12355622900792669,-0.5972370747838385,0.1595891069898311,-0.5172628394184762,3.186666609995263,1.8838901428377604,0.041921750956135394,-0.15692732451319824,-0.35469830508679123,-0.05523288635386417,-0.5017022670623691,-0.7148194568585337,0.5313434112076815,0.02272415185169503
2014-02-28,-0.12282066003274208,-0.4648881629066009,-0.2916027411896483,0.08114185065422319,-0.7368383571992435,-0.22884600936817448,-0.014525271145292003,0.0775158524134041,-0.14046440862189669,-0.35175350798782545,-0.2926420728015002,-0.24693798763470526,-0.3540596519196466,-0.25180623310965516,0.030786067992469586
2014-03-31,-0.04162822127215418,-0.7277420711290514,-0.05636959565266047,-0.2778798098757996,-0.7291443199559071,0.19423438502346407,0.057567065575444144,4.149673618879309,-1.06893271116915,-0.29632253471633796,-0.388495996914203,-0.060728965773242126,0.7332622978049171,0.050924899523876736,0.22196706702067712
2014-04-30,1.7978095570278545,0.7847427706425922,-0.03114480282536715,0.7564763237032289,-0.01867089526540107,1.0293724502548596,-0.6079796390230741,1.7754143278502166,-0.1061969695857662,0.743732206028451,0.7373121266122822,-0.18477716281222756,0.4075547984597307,0.7917658066536715,0.40924339210340693
2014-05-31,3.2960122900697493,2.497758616324449,1.5654162362102035,2.488747546045182,2.599836846354332,2.603518434564969,3.3345970692755986,-0.17742085521532172,1.854457705857484,2.149837061627235,3.012698271078506,0.14348599222665734,1.706160284005769,6.41838060003838,0.08816045899964106
2014-06-30,0.2187978827029931,2.362266784129514,2.563391128304137,1.5511613179061474,2.435128483004374,-0.3639580241298484,0.10360593913277373,-0.3875740552896127,1.535739848481924,1.567391582616329,2.0896137963878845,0.5347983292845907,2.495275710555375,-0.6080976180905175,0.2921775950114223
2014-07-31,1.7568980128523017,2.2967980473671137,3.605462108298435,1.4317550730535182,1.471085019426725,0.3302946095439292,0.9099772520511181,-1.0811945025349712,1.823751086063851,1.5570826086513212,2.54805293992155,1.3489623129371675,2.39493037007507,1.6946552949156204,0.1287200041157627
2014-08-31,0.4810922551882975,1.095656065343377,3.7676181343425657,0.2115318554178279,0.8934020575935304,-0.15107544979084725,-1.7060243494709164,-1.12745871997167,1.4155517534620938,1.1775987944624131,1.733371094697761,2.091765211183144,2.4154016653362924,-0.1251598065136434,0.024034366414916013
2014-09-30,-0.2817132401486756,0.8561015394210979,2.5088751761357386,0.7279988520298617,0.8670665956753886,-0.3546328370027091,0.21816761018154573,-0.9847912938330299,0.9660048659079982,0.7661177551170234,0.7469143527828342,1.5603949974880666,1.6962748284020563,-1.0397139171073695,-0.0854816949828143
2014-10-31,-1.0377761287268938,-0.3805579942612588,1.312556552679242,0.08160618035627776,1.9248878182111895,-0.38962453175826045,-1.1546443926731471,-0.7469118190030581,0.4691887807100457,0.3194840605948922,-0.24244539211755123,0.43711848415833904,0.9691190958651277,-0.9239507060883511,0.0027006415756636887
2014-11-30,-0.32696615572539023,-0.753105255648699,0.9636248591004403,-1.0440877482171051,0.2709588660675266,-0.48832038411960077,-0.91882553302104,-0.7407171155760319,0.36840930006374006,0.15502504472718323,-0.4749808976183151,0.7650990563092642,0.6563970343310899,-1.1429856265265785,0.08162897954700522
2014-12-31,0.25376047138402064,-0.505975860695849,0.90027892051916,-0.5000816762476398,0.18878445351170212,-0.3564565190490651,-0.08035728318976419,-0.8706267784467161,0.48483356424336305,0.15638195247443937,-0.3591566023454785,0.9107361921428418,0.4741056693416082,-0.8263517490104898,-0.07109212979041891
2015-01-31,-0.8592284595441552,-0.4261754854046692,0.9668007475525471,-0.6569459268656987,-1.4631559305095427,-0.4272074781399277,-0.3369519315506513,-0.683249150750167,0.16783986596127864,-0.13511371249621823,-0.6895709434665218,2.3905602267958854,0.7077879096007355,-0.993268368908145,-0.005118472534268307
2015-02-28,-0.42819014719808796,-0.47067285706588563,0.8337472055735251,-0.6128602863295858,-2.089124927224919,-0.5533946540734694,-0.7689926441159771,-0.5929677003261717,0.04802432997212636,-0.28127734662895315,-0.675189781339448,2.979757777469369,0.6121796316123461,-1.2064334134567145,-0.1276672799789344
2015-03-31,-1.4132649592786464,-1.2492145641811665,0.39035275528218366,-0.9394846084781059,-1.4245738960202656,-0.4760609117108887,-0.6605163317494711,-0.1799965369385677,-0.5663155836368686,-0.6583471942492828,-1.0873504764514481,1.2233836908322877,0.42826119117684125,-0.7666759297574809,0.022751576330592646
2015-04-30,-0.2430968192068553,-0.9794978574510698,-0.05484533698572122,-0.5578423404160744,-1.3649271775700569,-0.3328038413503104,0.24347724007039584,-0.13087108209386406,-0.5956620694113659,-0.7263303324475909,-0.9730484502277146,0.5372804839489216,-0.11394732689820378,-0.345063886307141,0.011376686982108048
2015-05-31,-0.279456363294383,-0.8902308972320316,-0.6740645356504482,-0.4088157237599396,-1.2345295479648208,-0.8364928757687129,0.04817566573753398,-0.07922337072663997,-0.6145199020024251,-0.7713612216697519,-0.8441559282071389,-0.4554873974681686,-0.8230954294636811,-0.3170460128198197,0.020199292302724006
2015-06-30,-0.234605133795203,-0.3426448362685536,-0.7398343089003193,-2.209030645053738,-1.494605645314887,-0.8444217720723863,-0.8722980619934854,-0.03471272305845004,-0.6249360321519759,-0.8037277973583989,-0.6405119399446779,-0.48559587161916207,-0.8752880844168146,-0.25469915966013557,0.06113634219210364
2015-07-31,0.028699662709326692,-0.21888385142388903,-0.9785477166080332,-1.5361722873748227,-1.2585400783031737,-0.1009403411936533,-0.14908116494575838,-0.0534711816492521,-0.5602287680732388,-0.7879143081183414,-0.3817355699914287,-0.9626049843859201,-1.1215469264334557,0.016074730676005414,0.0627636007091702
2015-08-31,0.032272291503488315,-0.08125645468171487,-1.0315551749055172,-1.4599630533219459,-1.0201249541776138,1.5933242147611877,1.5072984584313447,-0.0777652537793901,-0.4746225840444569,-0.7532987700335199,-0.15032805317844158,-1.0664039937906402,-1.162609148199764,0.016489917060299945,0.13958355905786488
2015-09-30,0.6336433518696075,0.3064251080114708,-0.9265606135702966,-0.8890363531397715,-1.5198552299413308,0.04316635503703352,1.2123902884135773,-0.2323719852632994,-0.11828567203474065,-0.5460815889263281,0.24197046151679263,-0.8115213620428378,-1.0730547653092792,0.03687909871028316,0.07117627846789495
2015-10-31,0.05004992075700586,0.31607346596151126,-0.7730854882112503,-0.907053377135125,-1.4315815255207902,0.035296404296473405,-0.114978700797376,-0.23013229154590106,0.016194232534000493,-0.49609187204772576,0.2428624329133937,-0.39909368763967507,-0.9624477730966208,0.0700882982634981,-0.00386917295579942
2015-11-30,-0.5503436496980503,0.05963575809517925,-0.8037943712277699,-0.21778167053736688,-1.2280860409619823,-0.5009557915493461,-1.035454840889941,-0.106023989753127,-0.13890979158015998,-0.6187284805304328,-0.10026654202306053,-0.5106356475879763,-0.9943907235627291,-0.07483584606284169,-0.031783597659057757
2015-12-31,-0.7474061885008083,-0.5519136665783025,-0.949536994329513,-0.6624914399876388,-0.8757233987812474,-1.026439193261285,-0.9326158075873552,0.04339628378488479,-0.38188101123845175,-0.797872172508708,-0.47633778359714407,-0.9199659184679776,-1.1134495987048965,-0.10581657760930552,-0.10403433546466329
2016-01-31,-1.293072946366061,-1.1532936463962116,-0.9899806301405094,-0.7286282913262675,-0.2768675583564613,-0.5379873103631782,-0.507344616168033,0.3180061993339044,-0.8830679826750591,-1.1592993107511,-0.9966168653042176,-1.0672156014851923,-1.1336239449221426,-0.018808229292537573,-0.0712205784248861
2016-02-29,-1.0143907044822644,-1.3324449263488332,-1.0529463028017807,-1.01575819101137,-0.16317618542883863,-1.3001869210823942,-1.0802203581208938,0.5377240923342862,-1.2465518677685923,-1.4482155091989204,-1.2355373138846308,-1.159824820129944,-1.1787560379218218,-0.007455298476872149,0.12600861964997978
2016-03-31,0.6210163020627611,-0.7089187368013076,-0.765717174904779,0.9551730960127215,-0.2626471665193586,-0.8955028177929597,-0.1302612600136008,0.8256804651320621,-2.62688331800943,-0.8153799488115078,-0.6557873388124037,-0.7562866444240672,-0.8602765877241179,-0.23488739948759674,0.16024005248516712
2016-04-30,0.857708760013663,0.21269707897945653,-0.5846291164617996,0.9010435293892698,0.19418004611659936,0.6472471729304936,0.6174362706203439,0.2972638156966519,-1.9859941979200526,0.34205158333738034,0.024547106354840927,-0.6319496576244615,-0.7069092130137132,0.32215536206497125,0.042452026521983495
2016-05-31,-0.06221038427806678,0.6188099896837662,-0.5453092818880142,-0.4675341642718829,0.1963487960435596,0.30052655295524444,1.3298525072615632,-0.027183751257834114,-1.692831688185689,0.6301139177230304,0.13572784551023664,-0.5885300803281963,-0.6590309345865593,0.1576106268351994,0.08731733587380339
2016-06-30,0.5495555917131555,0.5686279872140855,-0.4176773364917075,-0.42925444889674647,0.2703506181715113,-0.8538664514857613,0.5499878967929112,-1.5777129318273302,-1.1594719661296586,1.3261107809459105,0.4724634997870013,-0.4648499675989387,-0.5664087746307532,-0.46084843595669645,-0.06489947386156152
2016-07-31,-1.0426850706103896,-0.22746927964919925,-0.5539337221341287,0.12959492801350353,0.11225964452627715,4.584296747411387,1.5228913225926544,-0.13617894667200986,-1.4622804191115009,0.5217953773044053,-0.07632676093434584,-0.5919848903406708,-0.6224248097699748,2.426089151607592,0.14722419676833107
2016-08-31,1.5853387003846102,0.4140021334188227,-0.36794218673068274,1.1928942732099639,-0.18365187927874704,1.8817457862700564,1.2839854467356946,-2.1139931668029734,-0.3800105105335495,1.5007009224881962,0.5474156544731922,-0.2864898974916441,-0.5244055099563257,2.1221546558237625,0.02567313122692593
2016-09-30,0.06172071054508795,0.18906692544379938,-0.4833465180934772,1.1009544026897615,-0.12967720308986336,-0.4762582613928007,0.12339882472751056,-1.913555983484613,-0.07089417087743154,1.3077636646623796,0.4765473770390382,-0.4547789272715818,-0.6111373763896227,-0.005172458697064066,0.02188754366764268
2016-10-31,0.014434348790528975,0.8643983507781413,-0.5118667178798993,0.08574839762726331,-0.4818351626893419,-0.11351559897384643,-1.6956597787877747,-1.638485816261786,0.18784224002194877,1.0833315791370546,0.4075737871606928,-0.38996111365865704,-0.6261303231404358,0.23362407855703188,-0.04383969866549022
2016-11-30,-0.88145828154723,-0.4003623536244945,-0.5241086341822394,-0.9284846155959805,-0.07637375735262036,-0.38694291666710007,-1.6971016464559856,-0.7570966115413001,-0.19277578267498033,0.4034069760671073,-0.304254077082512,-0.5056288994718764,-0.6032189694192522,0.0695240758124353,-0.07277159666212754
2016-12-31,-1.2084326801925307,-1.05554230057648,-0.5422329022984277,-0.5808448078203867,0.17234667044028223,-0.2964461960628231,0.316819690484135,0.22825281498867997,-0.7961255303790247,-0.3589452858046586,-0.9926104224307607,-0.5520207381098268,-0.5758164254533662,0.09815241692222525,0.08833395356120413
2017-01-31,0.8855723786814352,-0.591034335569067,-0.01699237090224316,0.6855185178744109,0.24114773061193587,-0.1704676071812291,0.02209516914474866,-0.5829158061790711,0.18873552762842738,0.14194394640693955,-0.37353286482288,-0.08138746216363034,-0.23576883484457747,-0.043681590127764056,-0.018452758974116062
2017-02-28,-0.5253636559613842,-0.41750163113855265,0.2900606779284169,0.540779469773773,-1.102312344934262,-0.5679470509912193,-0.1732432995064383,-0.16806658703827995,0.024672059363221466,-0.2004308433440612,-0.5666264861637987,0.6176777905565144,-0.014056002708998101,-0.6147031822311665,0.07082816218120597
2017-03-31,0.5989391521442549,0.4871078601161955,0.31058454090613347,-0.26516956780721596,-0.7145754664868621,0.15981909919226797,0.727666060015384,1.0349278908795196,-1.3689878513032496,0.16294918336645878,0.023912886317274742,0.6063068954279662,0.08355665790632989,0.1724111381570808,0.021241530390239287
2017-04-30,-0.13453234572392442,-0.02617417454930383,-0.18349015891022188,-0.6637085116935295,-0.6829128340691067,-0.4366356270636158,-0.2840299058798356,0.8653355014224986,-1.09777819076933,0.11612719549040722,0.09433981321492231,0.06460646292201534,-0.27271747908072513,-0.3506958566776657,0.02701393750529473
2017-05-31,-0.05545702134738083,0.23568566157120568,-0.1729657789417069,-1.1800322747964123,-0.9294430286523094,0.16185333571113275,1.1313656470367826,0.6026159065604612,-0.7926120510593726,0.13268293646606638,0.11178998434363598,0.2850542782436103,-0.3126604874549988,0.08866949717628109,-0.038768243922231535
2017-06-30,-0.9570039142396423,-0.6089617381379746,-0.9182745944113044,-0.7907017380761885,-1.4040699845411093,-0.683258222000661,-1.1581638428269037,1.3253057862528599,-1.1991725909135806,-0.37429215348978767,-0.6539023027414308,-0.49521345305187575,-0.9682240033002093,-0.27993912328373227,-0.09361985264328128
2017-07-31,-1.6374718833266162,-1.4140696206649837,-1.0285884492698345,-0.07880132957587388,-0.8952632807581276,0.10592341997607292,0.42838997985212807,3.1574685783833396,-1.9591918962384727,-1.4192337267107396,-1.6102465343725412,-0.8794678774378556,-0.9872976248777945,0.01708910077659549,-0.006822227133423274
2017-08-31,-0.37674021809197406,-1.5345650311228909,-1.858410729829531,-0.7004438108625001,-0.8870132126111566,-0.4586253627977931,-0.753251055143906,2.849115596628995,-1.6784776779479096,-1.5632449014039644,-1.5111349536237524,-2.024267189479322,-1.8993265738428815,0.03389208208415186,0.09022293678370344
2017-09-30,0.894948445557793,-0.5428282819370847,-1.5282149150923516,0.9629388023388966,-0.5776125937615333,-0.5692889253180455,0.4152296574908121,1.0444556952563535,-0.6820674741034456,-0.690768458834896,-0.5021843824457095,-1.5901955956177203,-1.5522162375875925,-0.06388390443919795,0.003195591553630479
2017-10-31,-0.19383164910468229,0.17629349732016752,-1.5748346627355394,-0.4818718971394753,-0.6715203610104311,1.2100424267928722,0.17029153794635504,0.930281784127687,-0.5078613804576593,-0.787831997391811,-0.3724131532787697,-1.6203797531215145,-1.5938417307113613,0.06756863140769387,0.06662814117711235
2017-11-30,0.6871682539705894,0.7658846540674281,-0.9072631355612001,-0.8048867594069915,-0.4262640803293449,-1.009752777230736,-0.2144697978249772,0.022511296912694538,0.46229871214645013,-0.2461817217764364,0.4327088226038902,-0.8469489470588637,-0.9590862605298291,-0.35795930553774064,0.06522840582255651
2017-12-31,0.6243432212770064,0.6095536886843091,-0.11266638330853432,-1.06670674988977,-0.4694731237063267,-0.5725204759727315,0.0010711001881008274,-0.6511931397808484,1.7308418669588912,0.20865278080197056,1.013371289820849,0.09425323783915715,-0.2841134085332619,-0.5252403802884262,-0.008535059108631176
2018-01-31,-0.4052574696386437,0.4908691689699812,-0.6894877459478997,-0.7860976150726963,-1.8801794191119914,0.5919108367288007,-0.1538160736007412,-0.3880626537196901,1.6197455266457252,-0.012289151487731081,0.4190589221496547,-0.011230027845618369,-0.7835697115780356,0.1813110451654126,-0.009240892063180028
2018-02-28,-0.4973854219700859,-0.1397973373282544,-0.6611268373388001,-0.7742399190144036,-1.648167805763152,-0.917049027829111,0.059569876262638176,-0.1725942556981641,1.3536265094569297,-0.054742737750001706,-0.15901853504117236,0.01647770306794215,-0.7408678903787259,-0.46665069357836675,-0.02795933788087248
2018-03-31,-0.82838245034876,-1.020396464053776,-1.245970043457002,-1.896649577037001,-1.6760706694837535,-1.720075774163152,-1.1577031894091154,-2.0050098267062824,-1.317597486179159,-0.509068601856784,-0.8266330378685539,-0.962950986315846,-1.3007798979443552,-0.3360305231233019,0.11957559996992306
2018-04-30,1.4771553939843343,0.046366984512094915,-0.6437204428061396,0.6991397687765124,-0.6391281171496956,-0.06149104318586452,-0.4398267738783534,-2.610884620897258,0.5377386258322121,1.4638683971312905,0.3208058417439762,-0.4387598231288701,-0.8715748123202601,-0.10585031814330373,-0.04194940591442177
2018-05-31,-0.9964692394326187,-0.18618472889240553,-0.9554241216119528,1.2326269770175875,-0.32660751342813016,1.335735187470828,0.7732724138040082,-1.425280402293322,-0.3636382041005821,0.3867464115129678,-0.45158800696260365,-0.9927387873806399,-1.0449875852460697,0.3511643312626615,-0.06315273203336243
2018-06-30,-1.2571680178389888,-0.44124067893523267,-1.0074417936329527,1.5569288632921015,-0.1430154038059995,-1.6424161998389575,-0.07896893554700217,-0.5217184977769525,-1.4591103053869154,-1.0350021780773375,-1.1984311931023253,-1.0968702054828439,-1.0451897328006594,-0.36324260504235795,0.07047269875040718
2018-07-31,0.9349442652994021,-0.9181946076059634,0.03633006096697578,0.372496369206128,0.4446239214417228,-0.02484080195842029,-0.07204389925444406,-0.9344933303434739,-0.18780667719338678,0.5049906547679944,-0.19998558084501797,-0.05429069541876013,-0.278574863047912,-0.17769948353022802,0.12759574178789732
2018-08-31,1.7679285397300049,0.9913489353580658,1.0498647582724947,1.3618267771985397,1.7037487778598825,1.4082973042708118,0.01229203436594557,-1.4124051974857403,2.1953689614376932,2.5702098180757855,1.4711366808408346,0.5207762763357016,0.2962090843185026,1.5885701050692267,-0.020898732549057674
2018-09-30,-0.5947563018210975,1.4976917964702472,0.2955975280456751,0.534086882309122,1.6156626781806678,-0.5648804002703137,1.3397167407650397,-0.9380524907284453,1.5772132504406462,1.3601688077211163,0.6024212682819283,-0.10873758826647936,-0.17411632373468586,-1.0064431817453274,0.043035341960252264
2018-10-31,0.4775414381927852,1.1198867194575441,0.640656155695743,0.6075964493856402,0.7522570011314176,2.46066531926747,0.9636621521901246,-0.9091193531611179,2.2145160235675827,1.5327186587079968,1.0960746259864174,0.4145404535669163,0.025973114190168872,3.7274174907887905,0.04863668898293391
2018-11-30,0.551645309153481,0.3007123298794724,0.508371530296973,-0.8750252933552695,0.2653382640718238,0.8691538993227124,-0.1240593384451388,-0.8670120657780924,2.4857976841734173,1.652198495483365,1.3606237733703195,0.4593388515931885,-0.10488306425972654,0.9494894944099861,-0.00938280633615658
2018-12-31,-0.45414785945592134,0.3983324131897936,-0.04494575498330149,-1.1461384178701113,-0.7647974503884585,-0.9141165182030325,-0.2883784346622571,-0.5780920661599553,1.7618895118377975,0.9877103477861712,0.3296499043421731,0.24508802436659996,-0.43109114635110257,-1.0357502758679358,0.008474442841813513
2019-01-31,-0.21463825934238454,-0.0709062881656313,0.08468521100780146,-1.1845393221701865,-0.7274062142434818,0.3609450318666027,-0.9005737291320549,-0.4015287522011746,1.5315578119670725,0.6358686674648703,-0.15522850469946473,0.38903121666942403,-0.32493328727685894,0.2486753559768392,-0.029051602979312897
2019-02-28,-0.8272268457278558,-1.042079144005926,0.010745337867028895,-1.5290404168695428,-2.575572732576933,-1.1498487345241202,-1.7844093072604295,-0.13124856443023825,1.0193110938261232,-0.07526312830301961,-0.8158511870362636,1.4301399028602102,-0.32623360126402984,-1.285129133610365,0.06300219851608306
2019-03-31,0.8066977969017111,-0.15853796375806958,0.9698329519589112,-0.31133573972658907,-1.918861084378898,-0.037049809880545646,0.7107464860760905,1.8793875596453085,-0.24583391077070785,0.44171362588945473,-0.052595118711930795,2.8873888644570775,1.2239034881412088,-0.4623408546511219,-0.04542638103605654
2019-04-30,-1.103040421635948,-0.7661792086042238,-0.4968327959012855,0.18390773708658156,-1.2190252651852047,-1.3097582404580852,-1.6958883617037257,2.017415810282228,-0.6899672102612872,-0.4554869715664885,-0.967113740048038,-0.0659761956357422,-0.21931371792144502,-0.9480407589099359,0.16628155870077485
2019-05-31,2.62947407448438,1.628695769403934,1.709494367045376,2.0247530540831504,1.455383180438145,1.766465473692497,2.0999272430399856,0.9696212091621255,0.8156622387610749,1.2147928139169408,1.695976387915504,0.6966415439325752,1.9585438190532667,2.79094045814297,-0.016457226688130464
2019-06-30,-0.5534811562422947,0.6175163902439204,2.1326407887153835,2.130954826555238,1.3861584665280557,1.1254555185934234,0.8433429489497987,1.0587086994893518,0.5159505413035672,0.5229423307034117,0.8004635638067451,1.0534046051202373,2.572376303379231,1.6849347181219227,-0.0891216057482074
2019-07-31,-1.6922611093998918,0.06771141956241289,0.3064460777955844,2.4527518801397536,2.1403912445585545,2.7262559054823634,3.48749432560636,1.5942193046320141,-0.46041662082923557,-0.7360340747629559,-0.9345081579274315,-0.40418814465465297,0.6719108753912213,2.7298087462578957,-0.02611317839300272
2019-08-31,-0.7291643291357078,-2.4207438750379717,-1.0265505164242512,-0.7562010179643196,1.8606413422497634,0.4244728951593096,-0.2087646273975877,1.8611357889013893,-0.9018280664058979,-1.2862832416976082,-1.6393287284757614,-1.2525585696065755,-0.879371158927325,0.04301780228981242,0.11932138554383577
2019-09-30,1.5221533542814825,-0.7328728264860906,0.11889397770451395,1.3357887867619533,2.189248951350292,-0.45543733985403284,-0.7784128784958336,1.1597137197320584,0.39983226754779183,0.10921309860885424,0.1539274360894517,-0.6518104131082952,0.2647136176109521,-0.6711125202603465,0.0720157200108179
2019-10-31,0.7582413101642181,1.3053889050521863,0.34836795862438574,0.2993522192452467,1.7309585411212234,-0.4647385375993129,-1.768073519625788,0.7760794141848238,1.1697608945918412,0.790104293012968,0.818382572440324,-0.49697589315146673,0.34405628836422586,-0.7382929967554083,-0.05970687765717994
2019-11-30,-1.246597531918093,0.8090296404862447,-0.865538282824676,0.8357783809273198,0.677934767001766,-0.1490443991145696,-0.5073424972437806,1.2045041808534636,0.18005883165889341,-0.5341214429255892,-0.4368597505352434,-1.0693264704080019,-0.7850349683590534,-0.22235599363139463,0.001111509173233545
2019-12-31,-0.26021160966240375,-0.6416603622888309,-0.7722740204730413,-0.036489557963781165,0.6261197425389311,-0.3984515382516573,-0.03729314506081308,1.1580946399603902,0.11677584431872094,-0.8265496926597572,-0.4326037191941537,-0.9846207930374542,-0.6703525917046277,-0.4010604476719743,0.19307212634435153
2020-01-31,2.590417862536657,0.9447136907771805,1.331349296129678,1.9515892410818445,1.4076271765784938,1.5523549623588782,1.3946140100140871,0.0008610199803370025,2.148938809099852,1.5916400253699197,2.7173878094594315,0.09043425318513533,0.9128805775475822,2.15990202537469,0.045776425364659534
2020-02-29,0.27341091601727935,2.2589900110840206,2.137002949492082,0.820925742432793,0.9393158730781377,0.5050955589165904,0.7014946072006197,-0.17199648302001502,1.8101993135686192,1.3710173857637034,1.9799260918256414,0.8558505851572008,1.4977182745839548,0.6356194886696245,-0.254360259935652
2020-03-31,-3.671542602504887,-0.9554761433446609,-1.330102144268787,4.458913137640977,3.9270147849260852,2.106226971602853,1.7901185565935438,3.7446911373582195,-1.72869521125254,-2.3846187370882204,-2.494703077407923,-1.637944897151892,-0.7125888047831352,0.656926919707911,0.1960810477915626
2020-04-30,1.871532815289563,-0.9518521832497776,1.013685645810113,3.3016945244629747,3.7838511864135,1.4563270771535781,0.35653550501898557,1.645268202604513,-0.3068103373307153,0.08905807095788636,0.34450009596028613,-0.7714965889896274,2.464903691377647,2.1736053124068526,-0.07262132811089181
2020-05-31,-0.9335171802348582,-2.241385988348016,-1.3789218357885322,2.5712313411884145,2.918240811908059,0.6228762708947896,0.4580616823286928,1.685245403277471,-0.9469459538618852,-1.0281683297506716,-1.0102906272858265,-1.5436888385664267,-0.9499023810712461,0.008910937082786391,0.008451624772238913
2020-06-30,-0.10951824979454118,0.7677810406652384,-1.1542849075962365,0.7048983746029358,2.397460059273752,0.06468965610818483,-0.7650461252765705,1.3621883785489912,-0.9628494762177819,-0.9625974173135454,-1.1045216454637672,-1.4006389363837335,-0.6742295287200243,-0.1972462105793078,0.1048560870608655
2020-07-31,0.8267614798971028,-0.22828695459567683,0.719211902442235,-0.13463680278132195,1.683548007633752,0.6675655454197161,-0.36661751761714073,0.7719216285935998,-0.09859120633946766,0.2780286373051893,0.37347794586358335,-0.6583477721309084,1.7034953896969507,0.8484346057962413,0.1343114185619214
2020-08-31,1.0974985379951605,1.9135836731831795,2.548326206189785,-0.5271014571765763,1.724021457972062,1.5655902269149922,0.468075801200878,0.1940810384380989,1.0894635731249167,1.4615235998546592,2.2004429575372066,-0.05455926242781562,3.176200729183977,3.5138617138620716,0.055821600104235466
2020-09-30,0.31326949170911395,2.21940440987724,1.577746491886056,-0.9321751728471663,-0.018685418339561007,2.20090614583535,1.4744774894123232,-0.0944267508441504,1.2665568464608168,1.500780739149904,1.7572611008391628,0.7157514638481954,1.6364203857682627,3.4022989140029436,-0.01711135810960401
2020-10-31,-0.4426322298281228,0.8938247817842347,0.5668285521673154,-0.31053526889508976,-0.43488391644184576,-0.79501269556134,-0.5203624873926814,-0.1332627536090959,0.7843714721848954,0.663095130782763,0.8002050909010794,0.5036189768603928,0.653455770169894,-0.8807914291872015,0.048999366207062016
2020-11-30,0.23863783612173348,0.10164433086644019,1.6371405797739715,-0.8848103927492599,-0.9153863760660881,-1.1550711996288092,-1.4776927085326714,-0.44549573309278073,0.9503863434756074,0.6912436040403162,0.6996690952479607,2.5065060597578492,1.5200844406629215,-1.5651751366462783,0.018798947701386657
2020-12-31,-0.060696695682404524,-0.24190404555225856,1.676325223336835,-1.0032218443239669,-0.9337685664358908,-0.5244282088226492,-1.3899211453163425,-0.6643849402732852,0.8732977272163621,0.44210244555633954,0.20662123213217165,2.4651908787459704,1.4860064621123517,-0.6738149899147942,-0.00898254065471693
2021-01-31,-0.3484150843622648,-0.15571850399240655,-0.2478426872505759,-1.07113633799562,-0.9336987558841766,-0.2262424473299224,0.444600070051038,-0.772842009879815,0.6160543024453145,-0.027366549679739033,-0.40703595932418307,0.3310195382613477,-0.3430088318752187,-0.2913137513045032,0.028899208404279154
2021-02-28,0.03495302706883237,-0.34304435382427645,-0.38466472077490804,-1.2220463842371365,-1.5188069033755707,-0.8322756089978552,0.451453625725342,-1.0733517088473827,0.652465642422362,-0.0632492679239876,-0.2997955179876153,1.6512758736208009,-0.5470728599247465,-0.7082239037521787,0.07679784792460384
2021-03-31,0.4890265704928248,0.16185765389650061,2.6526453331887767,-0.8447075992384505,-1.3821856639359802,-1.3017591387602911,-0.7994116935392971,-1.5103458149977813,-0.2399299016377522,0.3008276167485705,0.3753629794011218,5.761825039304285,1.9925942082091972,-2.104777367463467,0.13276342004312033
2021-04-30,1.039124557910255,1.4585572942851086,1.6600216883565537,-0.6953365183676524,-1.0495180384396794,-0.14879956747293854,-0.11705306416834649,-1.7839297227717426,0.5303587505453711,1.062091221451873,1.5186509644110762,1.8412347068481927,0.8246408112962271,0.003339267021974987,0.06060207740303044
2021-05-31,0.24482163112706315,1.6163083724197005,2.7365091913590947,-0.916756964279086,-1.0600595740562337,-1.265176649786432,-0.6774047162774356,-1.6630695757234908,0.7139419211040198,0.8729657324578424,1.4748524732792625,2.607939184961536,1.5750998066407234,-1.9770842560639803,0.043695898611103096
2021-06-30,0.12605632202616857,1.2337573839625557,2.6105239289040068,-0.7072050710310902,-1.0634873533509859,-0.5625338961248393,0.517698107550137,-1.5071227010034658,0.7601527643314847,0.6553487346065312,1.2016686751724628,2.621023429122311,1.5583644641012042,-0.6440438058029988,0.008368853003705243
2021-07-31,-0.26266326038669435,0.09811076233400007,1.5023857879522133,-0.9835320502077947,-1.1084489063021778,-1.0271411317948544,-0.9882345672955463,-1.2781713254689344,0.579393851740965,0.2681276611736625,0.4679856327492029,1.8762059918646494,0.7731208162621532,-1.354167346926843,0.008228190415050657
